Tmt,meankl,TimestepsSoFar,Tbt,EpisodesSoFar,MtR,entloss,AttNC,MpbtN,TimeElapsed,surrgain,AttC,MpbtA,optimgain,Tmc,TtR,entropy,Ptt
82.08108108108108,0.008651,1519850,336204.1081081081,9012,-38.44674715653318,0.0,0.7567567567567568,83.29270875822152,28049.327377796173,0.007928542,0.24324324324324326,16.707291241778496,0.007928542,21.91891891891892,-68.37837837837837,0.2224406,79.80343317348859
82.07894736842105,0.0047527426,1529837,336195.36842105264,9050,-37.63605097142209,0.0,0.5263157894736842,81.64278372064621,28177.892924308777,0.0059666033,0.47368421052631576,18.35721627935379,0.0059666033,21.842105263157894,-67.0,0.21689856,79.8591076557096
81.94871794871794,0.005403479,1539934,335661.9487179487,9089,-38.24112859812293,0.0,0.48717948717948717,82.74250616237502,28320.259806632996,0.0056999205,0.5128205128205128,17.257493837624974,0.0056999205,22.025641025641026,-67.7948717948718,0.22083257,79.7002230654087
82.65,0.006305024,1549833,338534.4,9129,-39.017012588868454,0.0,0.4,82.57371543488675,28456.717878341675,0.0053776824,0.6,17.426284565113246,0.0053776824,21.275,-68.25,0.18424617,80.38940718934708
81.875,0.0067004203,1559951,335360.0,9169,-38.764214523602206,0.0,0.4,84.68855000515296,28590.11755681038,0.007012825,0.6,15.311449994847035,0.007012825,22.125,-69.325,0.17870183,79.6087496771128
82.66666666666667,0.0036765072,1569921,338602.6666666667,9208,-38.145340178829265,0.0,0.5128205128205128,83.33681090222449,28727.51277780533,0.0042387727,0.48717948717948717,16.6631890977755,0.0042387727,21.333333333333332,-68.8974358974359,0.19507635,80.34679696552273
82.11111111111111,0.005324525,1579782,336327.1111111111,9244,-38.689534252493644,0.0,0.5,84.32706742492694,28856.103784561157,0.006577185,0.5,15.672932575073077,0.006577185,21.86111111111111,-69.25,0.19302106,79.85190744922694
81.86842105263158,0.0066325483,1589761,335333.05263157893,9282,-38.77767409475387,0.0,0.5,84.32136747961842,28989.12080192566,0.0057302117,0.5,15.678632520381575,0.0057302117,22.105263157894736,-69.05263157894737,0.18028349,79.62462591823815
81.67567567567568,0.0066576814,1599808,334543.5675675676,9319,-37.6535006916987,0.0,0.40540540540540543,83.31745028949683,29121.522288799286,0.005191684,0.5945945945945946,16.682549710503178,0.005191684,22.27027027027027,-68.08108108108108,0.21782663,79.4668549427621
82.26315789473684,0.005916072,1609824,336949.8947368421,9357,-39.27497332065141,0.0,0.7368421052631579,84.66045517246847,29253.738377571106,0.004615076,0.2631578947368421,15.339544827531528,0.004615076,21.68421052631579,-69.65789473684211,0.19424428,80.01272345126594
