TimestepsSoFar,Fce,meankl,optimgain,entloss,AttNC,AttC,MtR,TimeElapsed,EpisodesSoFar,surrgain,entropy,TtR
609867,0.15861895596015693,0.004457266,0.0010456342,0.0,1.441860465116279,1.558139534883721,18.698319160663868,2524.510960817337,2897,0.0010456342,1.4041654,98.23255813953489
619909,0.13280716253443528,0.0019453771,0.0007609403,0.0,1.3409090909090908,1.6590909090909092,18.816273554698526,2565.487075328827,2941,0.0007609403,1.3940811,97.36363636363636
629795,0.1428300245793156,0.0024754028,0.0008553201,0.0,1.4878048780487805,1.5121951219512195,20.264447357240574,2605.708540201187,2982,0.0008553201,1.3829458,106.02439024390245
639866,0.13077042207641118,0.004085447,0.0010544579,0.0,1.5555555555555556,1.4444444444444444,18.00012456478358,2647.767580270767,3027,0.0010544579,1.3768425,94.73333333333333
649886,0.13847552447552447,0.0040043676,0.0009715042,0.0,1.5681818181818181,1.4318181818181819,18.88596516942386,2687.265757083893,3071,0.0009715042,1.387246,99.27272727272727
659993,0.1363873305936478,0.0043731276,0.00094062043,0.0,1.425531914893617,1.574468085106383,17.458703563032305,2729.6458871364594,3118,0.00094062043,1.3634057,90.95744680851064
669808,0.1604592955014394,0.0040143398,0.0010166666,0.0,1.3043478260869565,1.6956521739130435,18.36638116136875,2769.0002682209015,3164,0.0010166666,1.3368388,96.0
679814,0.1296190476190476,0.0025205389,0.00087505276,0.0,1.380952380952381,1.619047619047619,18.221558618844245,2812.118113040924,3206,0.00087505276,1.3296281,97.21428571428571
689990,0.12746526890262858,0.0020119986,0.00078668253,0.0,1.25,1.75,17.337927279863806,2852.170631170273,3254,0.00078668253,1.3368393,90.1875
699766,0.132562962962963,0.0025520166,0.001220683,0.0,1.3333333333333333,1.6666666666666667,17.919828702637517,2893.964432001114,3299,0.001220683,1.3320806,93.93333333333334
709810,0.13795624195624198,0.0022140336,0.0008561244,0.0,1.4523809523809523,1.5476190476190477,19.39166285227843,2934.407198190689,3341,0.0008561244,1.3490367,101.0
719941,0.15643089030988686,0.0016776817,0.00073109235,0.0,1.288888888888889,1.711111111111111,18.433737931158127,2976.9554982185364,3386,0.00073109235,1.3336211,97.13333333333334
729761,0.14318990997495545,0.0027984416,0.00066000724,0.0,1.4390243902439024,1.5609756097560976,19.83733285888833,3017.6753389835358,3427,0.00066000724,1.3422875,105.0
739834,0.13026626221772833,0.0024568136,0.000793735,0.0,1.0930232558139534,1.9069767441860466,18.444063378839722,3058.36594247818,3470,0.000793735,1.321301,96.4186046511628
749875,0.13886235909990305,0.002281938,0.00074040017,0.0,0.8775510204081632,2.122448979591837,17.7952557771917,3098.2952609062195,3519,0.00074040017,1.3349513,89.81632653061224
759956,0.13189758686828137,0.0021806844,0.0007766734,0.0,1.0851063829787233,1.9148936170212767,17.683880725362517,3140.4286024570465,3566,0.0007766734,1.3357779,92.42553191489361
769991,0.12436129032258067,0.004690138,0.0013190997,0.0,1.3555555555555556,1.6444444444444444,17.50401849084781,3180.626061439514,3611,0.0013190997,1.3502203,92.8
779896,0.13457380855142373,0.003434189,0.00079707743,0.0,1.2608695652173914,1.7391304347826086,17.938837781328942,3221.20591878891,3657,0.00079707743,1.3517579,94.17391304347827
789966,0.1485330775598155,0.0023796347,0.00070773927,0.0,1.3863636363636365,1.6136363636363635,19.364606103230724,3263.3056433200836,3701,0.00070773927,1.3612459,100.56818181818181
799992,0.1548181818181818,0.005001891,0.0008409108,0.0,1.4318181818181819,1.5681818181818181,18.813737842700434,3305.403626203537,3745,0.0008409108,1.3825591,99.13636363636364
809851,0.1422716445980031,0.0039593093,0.0011842784,0.0,1.2272727272727273,1.7727272727272727,18.921536828439347,3346.720335960388,3789,0.0011842784,1.3515157,99.54545454545455
819828,0.1334877544681097,0.0051427702,0.000729306,0.0,1.065217391304348,1.934782608695652,18.23929284099083,3387.997927904129,3835,0.000729306,1.3617789,95.80434782608695
829843,0.13799577167019025,0.0020919235,0.000596843,0.0,1.4651162790697674,1.5348837209302326,19.24318423698832,3430.7760820388794,3878,0.000596843,1.352783,100.46511627906976
839853,0.13766666666666666,0.003602852,0.0010533859,0.0,1.3636363636363635,1.6363636363636365,18.760129512587767,3470.834231853485,3922,0.0010533859,1.3911995,97.63636363636364
849867,0.13487912087912088,0.0050841183,0.0009980153,0.0,1.5952380952380953,1.4047619047619047,19.070390290476144,3513.197981119156,3964,0.0009980153,1.3819578,99.85714285714286
859937,0.14789001819436598,0.005666699,0.0011870931,0.0,1.4772727272727273,1.5227272727272727,19.833085066053876,3554.170964241028,4008,0.0011870931,1.3652319,105.06818181818181
869870,0.14261331384555173,0.001604103,0.0007388479,0.0,1.326086956521739,1.673913043478261,18.57107395314677,3596.426964044571,4054,0.0007388479,1.3743138,96.71739130434783
879918,0.15611584492167954,0.0038601456,0.0009043874,0.0,1.0588235294117647,1.9411764705882353,16.933858172417963,3636.507511615753,4105,0.0009043874,1.354774,89.11764705882354
889989,0.13098144233027956,0.0028674535,0.0006021016,0.0,1.3488372093023255,1.6511627906976745,18.543312175054638,3680.6449036598206,4148,0.0006021016,1.3657684,94.88372093023256
899858,0.1621718463406443,0.0032130163,0.0007557899,0.0,1.173913043478261,1.826086956521739,18.622311713944807,3720.209162712097,4194,0.0007557899,1.3463136,97.76086956521739
909859,0.14754077428182694,0.0035764077,0.0007934799,0.0,1.06,1.94,17.82538079550707,3766.021196126938,4244,0.0007934799,1.3250852,90.96
919868,0.14729539295392952,0.0031789553,0.0011189595,0.0,1.4634146341463414,1.5365853658536586,20.632710348981785,3805.3015925884247,4285,0.0011189595,1.3428137,108.51219512195122
929928,0.14654523118159482,0.0022030405,0.0007857114,0.0,1.1818181818181819,1.8181818181818181,20.61401929786856,3850.9690482616425,4329,0.0007857114,1.3338125,107.25
939817,0.1433287335319638,0.0030703964,0.00085067615,0.0,1.173913043478261,1.826086956521739,18.636950011514138,3890.067011117935,4375,0.00085067615,1.3424896,98.02173913043478
949824,0.14846511627906978,0.0043803435,0.0011284631,0.0,1.372093023255814,1.627906976744186,20.38866844319738,3934.3384096622467,4418,0.0011284631,1.3425268,107.93023255813954
959832,0.155,0.0044557443,0.0009592728,0.0,1.5454545454545454,1.4545454545454546,19.116193571307708,3973.9224138259888,4462,0.0009592728,1.3393087,99.27272727272727
969902,0.14083133400780465,0.0027667603,0.00097338844,0.0,1.4772727272727273,1.5227272727272727,18.57625883916402,4016.4624202251434,4506,0.00097338844,1.3273925,97.9090909090909
979913,0.175906976744186,0.0049644164,0.001380722,0.0,1.5813953488372092,1.4186046511627908,18.714804183605988,4056.6249146461487,4549,0.001380722,1.3274305,97.18604651162791
989939,0.14324242424242428,0.0041921367,0.0011669942,0.0,1.6363636363636365,1.3636363636363635,16.80058327686244,4098.105831861496,4593,0.0011669942,1.3014421,89.38636363636364
999970,0.1470369787568843,0.0020662884,0.00085415854,0.0,1.7804878048780488,1.2195121951219512,20.16677228353541,4137.580683708191,4634,0.00085415854,1.3141584,109.2439024390244
1009981,0.15177827050997783,0.0046051587,0.0012246821,0.0,1.7317073170731707,1.2682926829268293,21.133808613359975,4179.924867630005,4675,0.0012246821,1.3018823,112.2439024390244
1019760,0.1419862068965517,0.0036819733,0.0010800898,0.0,1.5,1.5,20.104869160951786,4220.113268852234,4715,0.0010800898,1.2944311,104.775
1029778,0.1418207282913165,0.0026512004,0.00093874004,0.0,1.5714285714285714,1.4285714285714286,19.746529227411944,4262.8195540905,4757,0.00093874004,1.2993677,103.42857142857143
1039889,0.13434099808104005,0.002691801,0.001063914,0.0,1.5777777777777777,1.4222222222222223,18.157792516071467,4303.580733299255,4802,0.001063914,1.3188982,95.13333333333334
1049951,0.14488030494556645,0.0037488774,0.0013613155,0.0,1.434782608695652,1.565217391304348,19.556766164250988,4346.633369684219,4848,0.0013613155,1.3041966,102.78260869565217
1059991,0.1467878787878788,0.005399585,0.001171933,0.0,1.4545454545454546,1.5454545454545454,20.301463396885435,4387.6058485507965,4892,0.001171933,1.309276,105.81818181818181
1069781,0.1368844493772352,0.0029536479,0.000821418,0.0,1.108695652173913,1.891304347826087,18.795187333916466,4429.2684025764465,4938,0.000821418,1.322182,97.1086956521739
1079760,0.14635194891551626,0.0032099218,0.00088866707,0.0,1.1363636363636365,1.8636363636363635,19.37244423361219,4470.429704904556,4982,0.00088866707,1.2985871,101.38636363636364
1089795,0.1576537467700259,0.0031349787,0.00073056435,0.0,1.4883720930232558,1.5116279069767442,18.894656473367114,4511.327538013458,5025,0.00073056435,1.3081888,98.37209302325581
1099856,0.13186031746031748,0.0023249846,0.00067032955,0.0,1.4444444444444444,1.5555555555555556,18.537768880822767,4551.565118312836,5070,0.00067032955,1.3051019,97.66666666666667
1109859,0.1375609756097561,0.0019625877,0.00068110635,0.0,1.6341463414634145,1.3658536585365855,19.350360412670753,4591.279192209244,5111,0.00068110635,1.3340219,103.17073170731707
1119917,0.1550174660067133,0.0049503613,0.0010244888,0.0,1.8095238095238095,1.1904761904761905,20.751951694865017,4632.736280679703,5153,0.0010244888,1.3257937,110.28571428571429
1129933,0.14257142857142857,0.003760144,0.00095889356,0.0,1.4523809523809523,1.5476190476190477,20.176164961366283,4674.114536046982,5195,0.00095889356,1.3260617,106.92857142857143
1139872,0.14318438927308857,0.005783307,0.0014698502,0.0,1.0,2.0,18.862824109142455,4714.812333583832,5244,0.0014698502,1.300656,97.65306122448979
1149788,0.12982699246147733,0.0032711055,0.0007095871,0.0,1.1458333333333333,1.8541666666666667,17.014148343740604,4754.367506980896,5292,0.0007095871,1.2523594,88.875
1159776,0.15473441802627147,0.004924577,0.0010889836,0.0,1.255813953488372,1.744186046511628,20.274448711424068,4794.966142654419,5335,0.0010889836,1.225719,105.55813953488372
1169986,0.14846166220981646,0.004260131,0.00094496866,0.0,1.4772727272727273,1.5227272727272727,19.78910541856828,4835.2739408016205,5379,0.00094496866,1.2147352,103.36363636363636
1179757,0.13909047619047618,0.0031402018,0.001038044,0.0,1.825,1.175,19.57391304187427,4875.437239408493,5419,0.001038044,1.2082,103.5
1189877,0.14269227741955015,0.0034532254,0.0011611603,0.0,1.5227272727272727,1.4772727272727273,20.07104330017361,4915.082527637482,5463,0.0011611603,1.2358811,104.31818181818181
1199922,0.1386018682712688,0.0040498204,0.00093986513,0.0,1.0,2.0,16.654209297362385,4954.950229167938,5514,0.00093986513,1.210285,86.23529411764706
1209884,0.1481724988911508,0.00550814,0.0012807515,0.0,0.8775510204081632,2.122448979591837,17.971138667295225,4996.311190605164,5563,0.0012807515,1.1581593,91.34693877551021
1219957,0.1473125342090859,0.0036480061,0.0012276418,0.0,1.2790697674418605,1.7209302325581395,19.288206759942316,5036.1333882808685,5606,0.0012276418,1.1154788,102.90697674418605
1229785,0.13863414634146345,0.004942033,0.00095096946,0.0,1.5609756097560976,1.4390243902439024,19.469336135173315,5077.996830701828,5647,0.00095096946,1.1265831,102.95121951219512
1239797,0.13800805226202634,0.0049973573,0.00066827494,0.0,1.0816326530612246,1.9183673469387754,17.53823488530746,5117.458870649338,5696,0.00066827494,1.1120749,91.04081632653062
1249906,0.13928971962616823,0.0024952749,0.00071511156,0.0,1.441860465116279,1.558139534883721,19.512900781435523,5158.346494674683,5739,0.00071511156,1.1372647,103.53488372093024
1259945,0.1312888888888889,0.0069311913,0.0018014445,0.0,1.488888888888889,1.511111111111111,18.17094022573283,5198.637953996658,5784,0.0018014445,1.1224368,96.66666666666667
1269875,0.14057176039670258,0.0034990923,0.001103554,0.0,1.186046511627907,1.813953488372093,18.788288059265575,5240.509330034256,5827,0.001103554,1.0996737,100.74418604651163
1279955,0.1509971295231226,0.006427605,0.0016844185,0.0,1.1111111111111112,1.8888888888888888,19.955910333113415,5281.283899307251,5872,0.0016844185,1.0946159,104.33333333333333
1289965,0.1488148148148148,0.0037885264,0.0011557246,0.0,1.6904761904761905,1.3095238095238095,20.569904521676364,5322.407098293304,5914,0.0011557246,1.0748138,107.78571428571429
1299968,0.14702439024390246,0.003880755,0.0009781051,0.0,1.3170731707317074,1.6829268292682926,21.00509883081539,5362.844578504562,5955,0.0009781051,1.0685304,110.26829268292683
1309963,0.14389135455468263,0.0036041006,0.001374883,0.0,1.0,2.0,18.3064206375752,5403.526287794113,6003,0.001374883,1.0869172,95.4375
1319790,0.1453917193917194,0.004233647,0.0012960144,0.0,1.380952380952381,1.619047619047619,19.97676678295921,5444.494532823563,6045,0.0012960144,1.063053,105.78571428571429
1329801,0.15119379844961245,0.0031426034,0.0011623044,0.0,1.2093023255813953,1.7906976744186047,20.51358433298572,5485.203174591064,6088,0.0011623044,1.0793467,107.65116279069767
1339810,0.16409302325581396,0.0043812008,0.0012708608,0.0,1.3953488372093024,1.6046511627906976,20.213219792962796,5525.799641132355,6131,0.0012708608,1.046643,105.83720930232558
1349823,0.15418386491557223,0.0031086563,0.0014261821,0.0,1.3658536585365855,1.6341463414634145,20.434186901371113,5567.492809295654,6172,0.0014261821,1.0556601,107.63414634146342
1359859,0.15779638752052544,0.003568366,0.0011495549,0.0,1.5,1.5,21.967624502115346,5608.33668255806,6214,0.0011495549,1.0713626,116.71428571428571
1369955,0.1425152713689299,0.0044530607,0.0013159501,0.0,1.2272727272727273,1.7727272727272727,19.160489927391207,5649.235477685928,6258,0.0013159501,1.0796996,100.0909090909091
1379802,0.15183917525773197,0.0025039122,0.0009961375,0.0,1.175,1.825,21.03480845978175,5690.220831871033,6298,0.0009961375,1.0862465,111.75
1389795,0.1370151875468559,0.0046682097,0.0013523664,0.0,1.0625,1.9375,17.589661964954917,5732.964561462402,6346,0.0013523664,1.0792383,92.5625
1399884,0.1429545473800144,0.0017464745,0.0009921461,0.0,1.372093023255814,1.627906976744186,19.7335719196863,5774.6030440330505,6389,0.0009921461,1.0870477,103.32558139534883
1409956,0.1473317720530835,0.0030909367,0.0012181824,0.0,1.3333333333333333,1.6666666666666667,20.191674031919554,5816.348710298538,6431,0.0012181824,1.0767969,108.28571428571429
1419767,0.14047534297367448,0.005119535,0.0017141998,0.0,1.3571428571428572,1.6428571428571428,19.41364630384833,5856.876244068146,6473,0.0017141998,1.0847626,102.71428571428571
1429996,0.14530383041512449,0.005171758,0.0011296758,0.0,1.372093023255814,1.627906976744186,20.079928524453102,5898.421538352966,6516,0.0011296758,1.1053344,103.67441860465117
1439996,0.14980000000000004,0.0039489414,0.0010715718,0.0,1.625,1.375,21.208984135646606,5940.915435791016,6556,0.0010715718,1.118396,112.35
1449960,0.14164901356625495,0.0025550115,0.0010174275,0.0,1.3111111111111111,1.6888888888888889,18.792981716236163,5981.925269126892,6601,0.0010174275,1.1143237,98.0
1459869,0.1507130861889017,0.004577832,0.0015235738,0.0,1.2857142857142858,1.7142857142857142,20.179520346569564,6023.286362886429,6643,0.0015235738,1.118531,105.71428571428571
1469787,0.14110086749655057,0.0028424598,0.0008724378,0.0,1.4444444444444444,1.5555555555555556,18.474755816220053,6063.209860563278,6688,0.0008724378,1.0859954,95.6
1479846,0.16045571252821278,0.005021531,0.001771288,0.0,1.4883720930232558,1.5116279069767442,20.84630616874447,6106.289097070694,6731,0.001771288,1.0624233,109.46511627906976
1489912,0.15237251689139036,0.0034987174,0.0016217147,0.0,1.302325581395349,1.697674418604651,20.714153218687528,6147.325679779053,6774,0.0016217147,1.0811919,108.06976744186046
1499767,0.15292712428210656,0.0036488378,0.0011603637,0.0,1.2222222222222223,1.7777777777777777,19.866436681697188,6190.203016996384,6819,0.0011603637,1.0726959,103.8
1509975,0.13902779602021587,0.004942697,0.0016875896,0.0,1.16,1.84,18.0964663855509,6230.272799015045,6869,0.0016875896,1.0521367,95.46
1519826,0.15248284677475907,0.006044409,0.0018707163,0.0,1.0208333333333333,1.9791666666666667,18.64060224432891,6273.6483035087585,6917,0.0018707163,1.0358115,98.0625
1529830,0.14514285714285718,0.0031394921,0.0012706467,0.0,1.5,1.5,20.98240001068512,6313.86262178421,6959,0.0012706467,1.0212982,108.85714285714286
1539856,0.15035610766045554,0.0036524946,0.0015033894,0.0,1.5476190476190477,1.4523809523809523,21.27191805825918,6356.014770030975,7001,0.0015033894,1.0402843,111.35714285714286
1549874,0.1544550264550264,0.004379523,0.0013919139,0.0,1.7142857142857142,1.2857142857142858,21.39764842649548,6395.9951865673065,7043,0.0013919139,1.0302603,113.92857142857143
1559948,0.15724481479259939,0.004991864,0.0014136723,0.0,1.3404255319148937,1.6595744680851063,19.766131685973143,6438.254671573639,7090,0.0014136723,1.0371673,103.14893617021276
