MpbtN,meankl,entropy,EpisodesSoFar,TimeElapsed,Tmc,MtR,Ptt,TtR,optimgain,entloss,surrgain,AttNC,Tmt,Tbt,TimestepsSoFar,AttC,MpbtA
90.39218356637426,0.005409303,0.19828273,3918,9562.447582483292,20.0327868852459,-45.88033378325161,81.52577663902665,-75.72131147540983,0.008504657,0.0,0.008504657,0.08196721311475409,83.78688524590164,343191.08196721313,109808,0.9180327868852459,9.607816433625755
87.64586869679057,0.0033523133,0.2119097,3964,9688.943021774292,20.782608695652176,-41.96602832576916,80.84755341690393,-72.91304347826087,0.0076532173,0.0,0.0076532173,0.32608695652173914,83.15217391304348,340591.3043478261,119944,0.6739130434782609,12.354131303209424
89.42134577058846,0.004041392,0.16895299,4007,9815.315338611603,21.25581395348837,-40.89232138225788,80.40626391951176,-73.95348837209302,0.0068969144,0.0,0.0068969144,0.27906976744186046,82.67441860465117,338634.4186046512,129879,0.7209302325581395,10.578654229411564
89.77703430999614,0.004224948,0.20171334,4044,9922.065947771072,20.216216216216218,-41.80247373329104,81.37525561827167,-75.16216216216216,0.008481446,0.0,0.008481446,0.7837837837837838,83.72972972972973,342956.97297297296,139727,0.21621621621621623,10.222965690003809
89.36888053953938,0.0024175185,0.19290093,4083,10030.849471092224,20.46153846153846,-41.75030706405804,81.14388829695866,-74.61538461538461,0.0075772707,0.0,0.0075772707,0.5128205128205128,83.46153846153847,341858.46153846156,149799,0.48717948717948717,10.631119460460623
88.63361423847294,0.0036211784,0.21604165,4120,10142.750152349472,20.91891891891892,-40.68831311759407,80.71619487503017,-73.5945945945946,0.008757419,0.0,0.008757419,0.6756756756756757,83.0,339968.0,159951,0.32432432432432434,11.36638576152707
89.5608450260665,0.0027131175,0.18376893,4159,10255.436356544495,20.641025641025642,-41.551049922938965,80.9686002229766,-74.58974358974359,0.0058455337,0.0,0.0058455337,0.41025641025641024,83.23076923076923,340913.23076923075,169842,0.5897435897435898,10.439154973933483
88.6506987926822,0.0038608692,0.23711248,4197,10362.023800611496,20.57894736842105,-41.662438924467615,81.04294239067133,-73.94736842105263,0.008883106,0.0,0.008883106,0.6842105263157895,83.39473684210526,341584.84210526315,179993,0.3157894736842105,11.349301207317778
88.01122217674578,0.0023728646,0.19247231,4236,10473.758563041687,19.871794871794872,-41.093425902686135,81.6887454784746,-73.94871794871794,0.0068570543,0.0,0.0068570543,0.5897435897435898,84.02564102564102,344169.0256410256,189918,0.41025641025641024,11.988777823254209
87.86606400906679,0.00354383,0.24427265,4274,10586.209406852722,20.710526315789473,-41.022363949941415,80.92113699074852,-73.15789473684211,0.009381168,0.0,0.009381168,0.7368421052631579,83.26315789473684,341045.8947368421,199981,0.2631578947368421,12.133935990933223
88.52221416604573,0.0033922715,0.18218042,4316,10703.9951877594,21.047619047619047,-41.40103288899462,80.59180508523156,-73.30952380952381,0.008321591,0.0,0.008321591,0.47619047619047616,82.83333333333333,339285.3333333333,209887,0.5238095238095238,11.47778583395428
88.8559458538401,0.0043346933,0.23700488,4352,10813.586107254028,20.63888888888889,-40.57623265615866,80.96806588596185,-73.94444444444444,0.0077004526,0.0,0.0077004526,0.8888888888888888,83.22222222222223,340878.22222222225,219980,0.1111111111111111,11.144054146159895
87.9378080060589,0.0023997936,0.20028417,4394,10934.60923242569,21.30952380952381,-41.65184597762529,80.35863038754148,-72.69047619047619,0.0076893936,0.0,0.0076893936,0.5238095238095238,82.64285714285714,338505.14285714284,229999,0.47619047619047616,12.062191993941099
89.0646509484884,0.0018339123,0.2129621,4433,11045.602892637253,19.71794871794872,-42.39572749545415,81.83531352819725,-75.02564102564102,0.007099216,0.0,0.007099216,0.6666666666666666,84.2051282051282,344904.2051282051,239806,0.3333333333333333,10.935349051511592
88.6633679009576,0.0016050473,0.19924207,4471,11164.146128892899,21.157894736842106,-40.99310441279358,80.50409244801808,-73.44736842105263,0.0058786287,0.0,0.0058786287,0.7105263157894737,82.8157894736842,339213.4736842105,249775,0.2894736842105263,11.336632099042395
88.57767160976566,0.0030251453,0.24312559,4509,11273.42728972435,21.026315789473685,-40.83529707707628,80.622554334315,-73.44736842105263,0.007233652,0.0,0.007233652,0.6578947368421053,82.92105263157895,339644.63157894736,259970,0.34210526315789475,11.422328390234332
86.15311828247243,0.00164077,0.21844351,4547,11384.167686700821,21.473684210526315,-39.43907766023579,80.21004022207653,-71.07894736842105,0.005676822,0.0,0.005676822,0.6842105263157895,82.5,337920.0,269886,0.3157894736842105,13.84688171752758
87.51438727315926,0.002097603,0.22721212,4584,11495.152371406555,20.783783783783782,-40.020119172917106,80.83930275946862,-72.78378378378379,0.0066645057,0.0,0.0066645057,0.7567567567567568,83.10810810810811,340410.8108108108,279847,0.24324324324324326,12.485612726840731
86.93034504874775,0.002315775,0.20761421,4622,11609.831639528275,22.342105263157894,-39.10808452017651,79.40206850636619,-70.97368421052632,0.008292395,0.0,0.008292395,0.6842105263157895,81.63157894736842,334362.94736842107,289918,0.3157894736842105,13.069654951252234
88.25300262996498,0.0028471951,0.2227946,4658,11714.117841482162,21.02777777777778,-40.20448580470972,80.6220359366906,-73.19444444444444,0.006450479,0.0,0.006450479,0.75,82.91666666666667,339626.6666666667,299797,0.25,11.746997370034999
87.67813618903362,0.0036123062,0.20521137,4697,11831.68323969841,20.974358974358974,-41.02051495946326,80.6648154374833,-72.74358974358974,0.0069563887,0.0,0.0069563887,0.6410256410256411,82.92307692307692,339652.92307692306,309931,0.358974358974359,12.321863810966354
87.53284441191866,0.0029554097,0.2147891,4733,11940.23746919632,20.583333333333332,-40.58336711746484,81.02063594527031,-72.91666666666667,0.0071471343,0.0,0.0071471343,0.75,83.27777777777777,341105.77777777775,319789,0.25,12.467155588081347
88.63880553261426,0.0025473437,0.18411297,4771,12049.803200244904,20.236842105263158,-41.4828269022114,81.35151874823153,-74.21052631578948,0.00674016,0.0,0.00674016,0.7631578947368421,83.6842105263158,342770.5263157895,329760,0.23684210526315788,11.361194467385745
88.98026893077824,0.002185356,0.20176585,4808,12156.833238601685,20.243243243243242,-41.09894695543086,81.34854542286547,-74.48648648648648,0.006261137,0.0,0.006261137,0.8108108108108109,83.70270270270271,342846.2702702703,339931,0.1891891891891892,11.01973106922176
87.43231294417451,0.0020629459,0.20946431,4844,12268.203181743622,21.333333333333332,-39.069174421600664,80.33943754127849,-72.25,0.0068876464,0.0,0.0068876464,0.75,82.63888888888889,338488.8888888889,349883,0.25,12.567687055825482
89.21718135588078,0.0055237426,0.24346626,4880,12374.151210546494,20.055555555555557,-41.33698825127364,81.5082191428368,-74.75,0.008543951,0.0,0.008543951,0.9444444444444444,83.77777777777777,343153.77777777775,359848,0.05555555555555555,10.782818644119223
87.36002846688767,0.002512043,0.20110959,4920,12488.714673995972,21.2,-40.33380738118377,80.46152081618567,-72.325,0.0064766356,0.0,0.0064766356,0.525,82.75,338944.0,369966,0.475,12.639971533112318
88.28531175350051,0.0037503804,0.19364199,4958,12600.807116031647,21.605263157894736,-40.713693922259175,80.07993142503452,-72.6842105263158,0.009585431,0.0,0.009585431,0.5789473684210527,82.3157894736842,337165.4736842105,379789,0.42105263157894735,11.71468824649949
89.14492344855923,0.0031800435,0.1907798,4995,12709.859068632126,21.054054054054053,-40.56764308264658,80.60348871752053,-73.94594594594595,0.006439186,0.0,0.006439186,0.6756756756756757,82.94594594594595,339746.5945945946,389895,0.32432432432432434,10.855076551440764
88.75608164402851,0.0026808132,0.17987274,5032,12821.623162031174,20.945945945945947,-40.86430045505032,80.691821742112,-73.67567567567568,0.0076966635,0.0,0.0076966635,0.5405405405405406,82.97297297297297,339857.2972972973,399842,0.4594594594594595,11.243918355971488
89.17608676475088,0.004450167,0.19214202,5068,12931.1176507473,20.63888888888889,-40.713783990770025,80.98275616244959,-74.30555555555556,0.010424781,0.0,0.010424781,0.75,83.30555555555556,341219.55555555556,409780,0.25,10.82391323524911
88.37080992935014,0.002659699,0.19565034,5105,13040.919717550278,21.27027027027027,-40.517029831558034,80.39497384718175,-73.08108108108108,0.0060519446,0.0,0.0060519446,0.5405405405405406,82.67567567567568,338639.5675675676,419721,0.4594594594594595,11.629190070649821
88.67388803078539,0.004280071,0.22316809,5143,13147.75429058075,21.5,-40.49659611946286,80.16878612636383,-73.07894736842105,0.009287581,0.0,0.009287581,0.631578947368421,82.36842105263158,337381.05263157893,429873,0.3684210526315789,11.326111969214605
87.06874235771389,0.0033616226,0.23582321,5180,13260.211072444916,21.054054054054053,-40.71752147054164,80.59816447628869,-72.1891891891892,0.010285274,0.0,0.010285274,0.7297297297297297,82.89189189189189,339525.1891891892,439735,0.2702702702702703,12.931257642286091
87.04329100306252,0.0023610718,0.22508171,5219,13371.140317678452,21.333333333333332,-40.51503013797057,80.3420527389126,-71.94871794871794,0.00576499,0.0,0.00576499,0.6666666666666666,82.64102564102564,338497.641025641,449924,0.3333333333333333,12.956708996937502
85.79327607781195,0.0018270538,0.22798069,5258,13481.35902428627,20.692307692307693,-40.593469708663946,80.92622181936554,-71.41025641025641,0.006191617,0.0,0.006191617,0.5641025641025641,83.2051282051282,340808.2051282051,459808,0.4358974358974359,14.206723922188035
87.06966803184602,0.005722456,0.2872739,5296,13596.447442054749,21.57894736842105,-40.01552157154503,80.10479492802709,-71.73684210526316,0.008291791,0.0,0.008291791,0.631578947368421,82.34210526315789,337273.2631578947,469863,0.3684210526315789,12.930331968153983
84.35805353233548,0.0037212104,0.22953716,5338,13718.084563970566,21.523809523809526,-40.624229209799644,80.1646000370508,-69.57142857142857,0.00906147,0.0,0.00906147,0.38095238095238093,82.45238095238095,337724.95238095237,479908,0.6190476190476191,15.641946467664516
85.71074122760723,0.002784166,0.22859839,5378,13832.652714014053,21.375,-39.261038409542515,80.29526747521759,-70.775,0.0074397125,0.0,0.0074397125,0.375,82.55,338124.8,489960,0.625,14.28925877239275
86.6156660097839,0.0027666544,0.24640895,5415,13947.617314338684,21.45945945945946,-40.006979304340106,80.22012702208497,-71.45945945945945,0.006665358,0.0,0.006665358,0.7027027027027027,82.48648648648648,337864.64864864864,499750,0.2972972972972973,13.384333990216096
85.64860812015314,0.0023821048,0.22540624,5456,14064.722605705261,21.170731707317074,-40.36631518668154,80.48586882675598,-70.92682926829268,0.0065871445,0.0,0.0065871445,0.4878048780487805,82.7560975609756,338968.9756097561,509906,0.5121951219512195,14.35139187984683
85.8462973239524,0.003183429,0.24021704,5494,14171.877737760544,20.31578947368421,-39.93103715880244,81.28432778204146,-71.8157894736842,0.006541907,0.0,0.006541907,0.6052631578947368,83.63157894736842,342554.94736842107,519978,0.39473684210526316,14.153702676047592
86.00192846358524,0.0029193421,0.21520068,5532,14285.565091133118,21.526315789473685,-39.65018483311559,80.1585751070073,-70.89473684210526,0.008189156,0.0,0.008189156,0.6842105263157895,82.42105263157895,337596.63157894736,529877,0.3157894736842105,13.99807153641474
86.55206231477916,0.0036307003,0.2644542,5570,14397.260721683502,21.342105263157894,-40.10322159423064,80.325272497655,-71.47368421052632,0.0076113893,0.0,0.0076113893,0.6842105263157895,82.57894736842105,338243.36842105264,539881,0.3157894736842105,13.44793768522083
85.52376851993462,0.00254416,0.24117674,5610,14508.330457687378,21.1,-40.55418394104906,80.54860287354745,-70.825,0.0056255553,0.0,0.0056255553,0.525,82.8,339148.8,549859,0.475,14.476231480065383
86.79313734877412,0.0026040515,0.2080041,5651,14628.992522478104,21.317073170731707,-40.974501132426504,80.34699201315675,-71.6829268292683,0.0073616225,0.0,0.0073616225,0.6341463414634146,82.58536585365853,338269.65853658534,559879,0.36585365853658536,13.206862651225862
86.99210624809912,0.002570307,0.22254872,5688,14740.384708404541,20.675675675675677,-39.75901412511761,80.95237816303113,-72.48648648648648,0.0065355436,0.0,0.0065355436,0.8378378378378378,83.29729729729729,341185.7297297297,569889,0.16216216216216217,13.007893751900887
86.93393897914176,0.0029971045,0.23951514,5727,14849.634721040726,21.102564102564102,-40.71920672535579,80.56117382344245,-72.07692307692308,0.009831878,0.0,0.009831878,0.6410256410256411,82.8974358974359,339547.89743589744,579911,0.358974358974359,13.066061020858216
86.59726248583857,0.0043161097,0.2579525,5764,14958.484269857407,20.783783783783782,-40.354824023380544,80.8408477016282,-72.0,0.007230051,0.0,0.007230051,0.8648648648648649,83.10810810810811,340410.8108108108,589907,0.13513513513513514,13.4027375141614
85.46187179104504,0.0032404813,0.20114651,5803,15075.466276884079,21.0,-40.11390881719408,80.656350533053,-70.94871794871794,0.006978862,0.0,0.006978862,0.6153846153846154,83.0,339968.0,599879,0.38461538461538464,14.53812820895493
86.48191548577782,0.003557901,0.22001801,5840,15183.800593137741,20.72972972972973,-39.82376887342019,80.89703079049806,-71.97297297297297,0.007330168,0.0,0.007330168,0.6486486486486487,83.21621621621621,340853.6216216216,609724,0.35135135135135137,13.518084514222172
87.25577045421346,0.0027677966,0.22324549,5879,15294.297318935394,20.846153846153847,-40.510034123063,80.79174561064954,-72.51282051282051,0.0056668106,0.0,0.0056668106,0.5897435897435898,83.1025641025641,340388.10256410256,619841,0.41025641025641024,12.744229545786506
85.29574144198573,0.004233744,0.24932896,5916,15404.413159132004,21.864864864864863,-38.879925924927974,79.84331714676624,-70.02702702702703,0.007254028,0.0,0.007254028,0.6486486486486487,82.08108108108108,336204.1081081081,629811,0.35135135135135137,14.70425855801427
86.16892924222206,0.0031796782,0.24270673,5955,15517.850763082504,21.256410256410255,-39.83813748451117,80.41707922553088,-71.3076923076923,0.0069896574,0.0,0.0069896574,0.5641025641025641,82.74358974358974,338917.74358974356,639826,0.4358974358974359,13.831070757777939
85.65964624890022,0.0028152661,0.23949917,5994,15631.631152153015,22.05128205128205,-39.007471859813144,79.6769859761736,-70.23076923076923,0.0071913362,0.0,0.0071913362,0.6153846153846154,81.94871794871794,335661.9487179487,649934,0.38461538461538464,14.340353751099782
87.20828303243408,0.0038982166,0.18918969,6034,15754.759278059006,21.25,-40.181594501564746,80.415353276266,-72.125,0.0062756683,0.0,0.0062756683,0.5,82.7,338739.2,659891,0.5,12.791716967565916
85.98235573148587,0.004791569,0.23847859,6070,15861.664008617401,21.333333333333332,-38.84308112286676,80.34078066870869,-71.08333333333333,0.00847066,0.0,0.00847066,0.8611111111111112,82.63888888888889,338488.8888888889,669886,0.1388888888888889,14.017644268514125
86.6084217341652,0.0030300415,0.22161329,6109,15970.75867676735,20.666666666666668,-40.26087631738699,80.957309052646,-72.15384615384616,0.008137507,0.0,0.008137507,0.717948717948718,83.28205128205128,341123.28205128206,679848,0.28205128205128205,13.391578265834779
85.58248936199044,0.0033141503,0.24293877,6146,16086.500315189362,21.027027027027028,-39.263879011668664,80.61215963931379,-70.91891891891892,0.0063015474,0.0,0.0063015474,0.6216216216216216,82.86486486486487,339414.4864864865,689960,0.3783783783783784,14.417510638009567
86.12012548172483,0.005367674,0.2612914,6183,16193.461305618286,21.54054054054054,-39.1485826426556,80.14848773987168,-71.0,0.007504747,0.0,0.007504747,0.6756756756756757,82.43243243243244,337643.24324324325,699917,0.32432432432432434,13.879874518275182
85.95671083155902,0.0028700654,0.23335767,6222,16305.949970006943,21.41025641025641,-39.82039934691104,80.26342305622578,-70.94871794871794,0.0075074434,0.0,0.0075074434,0.6923076923076923,82.51282051282051,337972.5128205128,709862,0.3076923076923077,14.043289168440957
85.75391511131437,0.00402534,0.24869412,6259,16421.503805160522,20.64864864864865,-39.747576083067806,80.98183115881285,-71.48648648648648,0.008780809,0.0,0.008780809,0.7297297297297297,83.35135135135135,341407.13513513515,719839,0.2702702702702703,14.246084888685623
84.44545424319125,0.0040647336,0.23593457,6298,16531.79357790947,20.17948717948718,-39.733433884106596,81.40712399990142,-70.74358974358974,0.006862906,0.0,0.006862906,0.6410256410256411,83.74358974358974,343013.74358974356,729893,0.358974358974359,15.554545756808713
85.30992829979996,0.0036747672,0.23978862,6336,16641.39107131958,21.07894736842105,-39.931582316542446,80.5783830482872,-70.73684210526316,0.0075346497,0.0,0.0075346497,0.6842105263157895,82.89473684210526,339536.84210526315,739802,0.3157894736842105,14.690071700200038
86.9355430334049,0.0028471986,0.20766123,6379,16771.85594010353,20.930232558139537,-41.176652006844535,80.70574010980957,-72.13953488372093,0.007258415,0.0,0.007258415,0.46511627906976744,82.97674418604652,339872.74418604653,749967,0.5348837209302325,13.064456966595085
85.36793460772955,0.0033027474,0.20153637,6419,16886.195431947708,20.65,-40.82612606416534,80.96582245857392,-71.075,0.006611133,0.0,0.006611133,0.575,83.25,340992.0,759931,0.425,14.63206539227043
86.2235039223468,0.0042979363,0.2589795,6458,16997.03381061554,21.307692307692307,-40.37375817512149,80.35813873463515,-71.25641025641026,0.008785681,0.0,0.008785681,0.5897435897435898,82.61538461538461,338392.6153846154,769811,0.41025641025641024,13.776496077653215
85.61960350860534,0.0036470268,0.25508934,6496,17113.745349884033,21.394736842105264,-39.17102089591363,80.28465805279197,-70.73684210526316,0.0082774125,0.0,0.0082774125,0.7105263157894737,82.57894736842105,338243.36842105264,779946,0.2894736842105263,14.380396491394675
85.83677676528731,0.0029111002,0.21536358,6535,17228.176045179367,20.487179487179485,-40.21413681661173,81.1241051160955,-71.6923076923077,0.0067030885,0.0,0.0067030885,0.5384615384615384,83.46153846153847,341858.46153846156,789825,0.46153846153846156,14.163223234712678
86.89371853362091,0.003504464,0.2316677,6574,17335.25571990013,20.58974358974359,-40.671464897868326,81.03051245549707,-72.43589743589743,0.00813054,0.0,0.00813054,0.8205128205128205,83.35897435897436,341438.358974359,799912,0.1794871794871795,13.106281466379093
86.77821488332833,0.0037968967,0.18952931,6613,17448.860094070435,20.743589743589745,-40.915973606825396,80.87953129323583,-72.17948717948718,0.0042510973,0.0,0.0042510973,0.7692307692307693,83.15384615384616,340598.1538461539,809980,0.23076923076923078,13.221785116671672
85.28034138182407,0.003942974,0.2269752,6649,17558.517269849777,21.75,-38.684493845253606,79.95189668857304,-70.16666666666667,0.0070256777,0.0,0.0070256777,0.8055555555555556,82.22222222222223,336782.22222222225,819956,0.19444444444444445,14.71965861817592
86.6440252378524,0.0033555801,0.20973615,6685,17666.311933994293,22.194444444444443,-38.29829453031222,79.53736059164758,-70.88888888888889,0.008255544,0.0,0.008255544,0.6666666666666666,81.77777777777777,334961.77777777775,829866,0.3333333333333333,13.355974762147591
86.80248647586058,0.0046795164,0.21832623,6722,17775.607615470886,20.675675675675677,-39.89999718529948,80.94500239302882,-72.29729729729729,0.007695577,0.0,0.007695577,0.918918918918919,83.24324324324324,340964.3243243243,839924,0.08108108108108109,13.197513524139424
86.80518025055294,0.005593705,0.22018518,6759,17888.432642698288,21.72972972972973,-40.1051004385659,79.97208666476989,-71.4054054054054,0.00944514,0.0,0.00944514,0.8378378378378378,82.24324324324324,336868.3243243243,849890,0.16216216216216217,13.194819749447097
86.05122717224991,0.0034238347,0.2263603,6797,17998.30881166458,21.57894736842105,-39.40237667124143,80.11171334545325,-70.92105263157895,0.0074654752,0.0,0.0074654752,0.631578947368421,82.39473684210526,337488.84210526315,859835,0.3684210526315789,13.94877282775011
85.51158523761015,0.002991659,0.19338088,6837,18114.216819524765,20.475,-40.10528110704617,81.12831061985534,-71.35,0.0067274217,0.0,0.0067274217,0.45,83.425,341708.8,869977,0.55,14.488414762389837
86.11763331058398,0.0041341856,0.20940025,6874,18224.637325525284,20.08108108108108,-40.55043359824468,81.49365962607838,-72.1891891891892,0.0077500916,0.0,0.0077500916,0.6216216216216216,83.8108108108108,343289.08108108107,879847,0.3783783783783784,13.882366689416008
86.54164079431804,0.0037387165,0.19640705,6912,18332.585713863373,21.68421052631579,-39.50685606728273,80.0162197165569,-71.21052631578948,0.0063481173,0.0,0.0063481173,0.47368421052631576,82.28947368421052,337057.6842105263,889831,0.5263157894736842,13.458359205681967
87.37096939184771,0.0059897867,0.24428393,6949,18441.992606401443,21.89189189189189,-39.22344613720316,79.81852628309233,-71.70270270270271,0.009469245,0.0,0.009469245,0.5945945945945946,82.05405405405405,336093.4054054054,899802,0.40540540540540543,12.62903060815229
85.5473932376276,0.0023305994,0.20593894,6987,18555.336708784103,21.05263157894737,-39.15897414208463,80.60634904860788,-70.97368421052632,0.005363168,0.0,0.005363168,0.6052631578947368,82.94736842105263,339752.4210526316,909940,0.39473684210526316,14.452606762372424
87.9032129465132,0.003593685,0.20761834,7025,18666.232587337494,20.894736842105264,-40.08203539138714,80.75405867859178,-73.05263157894737,0.008025758,0.0,0.008025758,0.6578947368421053,83.10526315789474,340399.15789473685,919930,0.34210526315789475,12.096787053486787
87.04752578619025,0.0036963378,0.22502139,7063,18781.54404067993,21.342105263157894,-39.4100970990979,80.3323914150259,-71.94736842105263,0.007660624,0.0,0.007660624,0.5789473684210527,82.63157894736842,338458.94736842107,929767,0.42105263157894735,12.952474213809765
86.54078778811774,0.0028209505,0.20623937,7101,18894.154522895813,21.5,-39.45072913292318,80.19033017064221,-71.44736842105263,0.005782437,0.0,0.005782437,0.6052631578947368,82.5,337920.0,939852,0.39473684210526316,13.459212211882294
85.88014396208338,0.0038362255,0.23128782,7137,19002.632373571396,21.555555555555557,-38.51229969744343,80.13334243650647,-70.80555555555556,0.007911811,0.0,0.007911811,0.7777777777777778,82.41666666666667,337578.6666666667,949795,0.2222222222222222,14.119856037916616
85.87183575667555,0.005390844,0.2660215,7175,19113.475611448288,21.236842105263158,-39.50679949908653,80.43159181199944,-71.07894736842105,0.007919296,0.0,0.007919296,0.7894736842105263,82.73684210526316,338890.1052631579,959970,0.21052631578947367,14.128164243324425
85.29797647278563,0.0037761165,0.25927958,7215,19226.64475083351,21.225,-39.46313061040436,80.44051567675432,-70.55,0.0084074335,0.0,0.0084074335,0.5,82.725,338841.6,969966,0.5,14.702023527214354
85.57879310837913,0.0027049037,0.2477158,7256,19338.427160024643,20.878048780487806,-39.8431075620751,80.75905951051004,-71.07317073170732,0.005160246,0.0,0.005160246,0.4146341463414634,83.04878048780488,340167.8048780488,979959,0.5853658536585366,14.421206891620871
84.8390481882539,0.0035386905,0.23387055,7298,19460.43386411667,21.761904761904763,-39.93894939044764,79.94247303522451,-69.76190476190476,0.0082047405,0.0,0.0082047405,0.40476190476190477,82.21428571428571,336749.71428571426,989862,0.5952380952380952,15.160951811746104
84.97543133749811,0.0027825846,0.22930662,7336,19572.166178941727,21.55263157894737,-38.58782289134442,80.13818858542461,-70.05263157894737,0.005732858,0.0,0.005732858,0.5789473684210527,82.42105263157895,337596.63157894736,999929,0.42105263157894735,15.024568662501897
85.96235347861193,0.002833234,0.22115263,7376,19681.771671295166,20.725,-40.54321476644257,80.90511013819727,-71.55,0.0070919767,0.0,0.0070919767,0.6,83.225,340889.6,1009882,0.4,14.037646521388083
85.75944951171009,0.0026323078,0.22120386,7415,19795.631145477295,22.333333333333332,-38.88051815439127,79.4067725073399,-70.0,0.0074825254,0.0,0.0074825254,0.5641025641025641,81.61538461538461,334296.6153846154,1019896,0.4358974358974359,14.240550488289923
85.82934592092211,0.0033996352,0.22450803,7453,19903.34191083908,20.657894736842106,-39.687919347814024,80.97299574355483,-71.55263157894737,0.007848138,0.0,0.007848138,0.7368421052631579,83.34210526315789,341369.2631578947,1029962,0.2631578947368421,14.170654079077918
87.02845240113268,0.0036546874,0.24043432,7493,20017.492887973785,21.175,-40.517153885515725,80.48625717075797,-72.05,0.008557077,0.0,0.008557077,0.425,82.775,339046.4,1039755,0.575,12.971547598867318
85.54603471293555,0.0036466054,0.23804194,7533,20131.981969833374,21.75,-39.50420422492445,79.96010177102836,-70.375,0.00829729,0.0,0.00829729,0.475,82.25,336896.0,1049771,0.525,14.453965287064468
86.10440013438986,0.0032817314,0.23009305,7572,20243.401566028595,20.974358974358974,-39.676133203206696,80.66808235616368,-71.43589743589743,0.008278641,0.0,0.008278641,0.5128205128205128,82.94871794871794,339757.9487179487,1059730,0.48717948717948717,13.895599865610142
86.37199142311087,0.0030620343,0.20611416,7612,20354.50792813301,21.075,-40.42703883430607,80.58233795052735,-71.6,0.0071021835,0.0,0.0071021835,0.575,82.9,339558.4,1069873,0.425,13.62800857688914
86.57635162585544,0.0037775321,0.20445539,7650,20469.014582395554,21.973684210526315,-39.60758766594023,79.74526462048178,-70.97368421052632,0.006799086,0.0,0.006799086,0.631578947368421,82.0,335872.0,1079944,0.3684210526315789,13.42364837414458
86.04913533566399,0.003235947,0.23230998,7688,20581.916306972504,21.789473684210527,-39.09501692290487,79.92007702936003,-70.76315789473684,0.0059808656,0.0,0.0059808656,0.39473684210526316,82.21052631578948,336734.3157894737,1089989,0.6052631578947368,13.950864664335986
86.21188353593965,0.0041110627,0.23621245,7727,20692.03432583809,21.076923076923077,-39.72558235463417,80.58173879144259,-71.46153846153847,0.010695227,0.0,0.010695227,0.41025641025641024,82.8974358974359,339547.89743589744,1099967,0.5897435897435898,13.788116464060339
85.55290490266742,0.0055182357,0.26897863,7765,20803.455538749695,21.92105263157895,-39.367525405462274,79.80147940919755,-70.21052631578948,0.011215736,0.0,0.011215736,0.5263157894736842,82.07894736842105,336195.36842105264,1109777,0.47368421052631576,14.4470950973326
83.76449278597657,0.004296205,0.28340778,7804,20915.433176279068,21.58974358974359,-38.142593550689185,80.10370680934138,-69.05128205128206,0.006982621,0.0,0.006982621,0.5128205128205128,82.38461538461539,337447.3846153846,1119954,0.48717948717948717,16.23550721402343
