entloss,MtR,TimeElapsed,TtR,Tmt,Tbt,AttNC,MpbtA,meankl,AttC,optimgain,entropy,Tmc,MpbtN,EpisodesSoFar,Ptt,TimestepsSoFar,surrgain
0.0,-12.31809879888457,6589.481661081314,-182.88135593220338,62.25423728813559,254993.35593220338,3.0847457627118646,70.60191592184879,0.002628784,6.915254237288136,0.0009542493,0.3811865,42.71186440677966,29.39808407815121,2278,60.63933107877975,119939,0.0009542493
0.0,-11.764252623403287,6884.616185426712,-173.72881355932202,62.271186440677965,255062.77966101695,3.1864406779661016,72.14134815645988,0.0017973853,6.813559322033898,0.00075767795,0.3543715,42.74576271186441,27.858651843540123,2337,60.62799140887611,129997,0.00075767795
0.0,-12.460476263518846,7169.3513107299805,-183.79310344827587,61.706896551724135,252751.44827586206,4.086206896551724,70.14715115635344,0.0050966665,5.913793103448276,0.0020587435,0.3968769,43.293103448275865,29.852848843646534,2395,60.10420698781999,139824,0.0020587435
0.0,-11.971460924114007,7458.865379333496,-176.94915254237287,61.74576271186441,252910.64406779662,2.9322033898305087,71.38577910661644,0.0038169844,7.067796610169491,0.0016747757,0.3798668,43.25423728813559,28.614220893383564,2454,60.138197790775536,149795,0.0016747757
0.0,-11.822319528198031,7737.918661594391,-174.91803278688525,61.26229508196721,250930.3606557377,1.901639344262295,71.61192563520181,0.0044154823,8.098360655737705,0.0011840936,0.33998093,43.73770491803279,28.388074364798214,2515,59.683253153843594,159952,0.0011840936
0.0,-13.068785722069872,8039.304306268692,-182.78688524590163,59.967213114754095,245625.70491803277,3.6721311475409837,69.46487567634962,0.0043289806,6.327868852459017,0.0014754522,0.33600578,45.049180327868854,30.53512432365037,2576,58.45659659303627,169935,0.0014754522
0.0,-11.744527567344237,8333.4167740345,-169.82758620689654,60.58620689655172,248161.10344827586,4.172413793103448,71.90479266276051,0.004799368,5.827586206896552,0.0016409942,0.34023204,44.44827586206897,28.09520733723949,2634,59.029782260933644,179922,0.0016409942
0.0,-12.166422487589362,8638.543858289719,-167.37704918032787,60.0,245760.0,4.163934426229508,72.02621966905187,0.007090322,5.836065573770492,0.0022834737,0.3819475,45.01639344262295,27.973780330948124,2695,58.48822665030057,189906,0.0022834737
0.0,-12.177968971228728,8950.499393701553,-181.53846153846155,61.30769230769231,251116.3076923077,0.8461538461538461,70.50563833017053,0.0060867635,9.153846153846153,0.0022019772,0.34176242,43.707692307692305,29.494361669829466,2760,59.72042013329495,199970,0.0022019772
0.0,-11.03034120555782,9271.786060094833,-155.32258064516128,60.564516129032256,248072.25806451612,2.903225806451613,74.3338275879248,0.0026466367,7.096774193548387,0.0015027728,0.3627021,44.435483870967744,25.66617241207521,2822,59.028550311569404,209980,0.0015027728
0.0,-11.302820422776422,9591.757363319397,-163.27868852459017,60.21311475409836,246632.9180327869,2.918032786885246,72.88302448231055,0.004368081,7.081967213114754,0.0019090533,0.39081195,44.78688524590164,27.116975517689433,2883,58.69711741779053,219935,0.0019090533
0.0,-11.046444381972366,9870.01169848442,-165.6451612903226,60.403225806451616,247411.61290322582,1.3870967741935485,72.74321991325749,0.0029561766,8.612903225806452,0.00094629,0.36332566,44.645161290322584,27.256780086742523,2945,58.85030066590137,229862,0.00094629
0.0,-11.154181171255498,10167.695327997208,-162.90322580645162,60.806451612903224,249063.2258064516,2.2096774193548385,73.22299168203457,0.0037789592,7.790322580645161,0.0012899486,0.34159487,44.20967741935484,26.77700831796542,3007,59.2479910242509,239836,0.0012899486
0.0,-11.304951861741415,10457.46675491333,-160.32258064516128,58.903225806451616,241267.61290322582,3.467741935483871,72.74856151044575,0.004424054,6.532258064516129,0.0016136955,0.38910335,46.12903225806452,27.251438489554264,3069,57.445172066764194,249877,0.0016136955
0.0,-11.905424712734302,10756.673191070557,-182.38095238095238,60.3968253968254,247385.39682539683,1.2698412698412698,69.8492995243295,0.0030780004,8.73015873015873,0.0012636145,0.38210282,44.61904761904762,30.15070047567051,3132,58.86267965560863,259941,0.0012636145
0.0,-12.392867177063495,11068.907903909683,-183.11475409836066,61.78688524590164,253079.0819672131,2.3278688524590163,70.54935904664943,0.0033325031,7.672131147540983,0.0012595878,0.3662942,43.21311475409836,29.450640953350558,3193,60.18039560895308,269923,0.0012595878
0.0,-11.50000953948724,11395.125956058502,-163.5483870967742,60.04838709677419,245958.1935483871,3.629032258064516,72.6903421301024,0.006026599,6.370967741935484,0.0017739029,0.39906767,44.95161290322581,27.30965786989761,3255,58.54358884828867,280000,0.0017739029
0.0,-12.95467990962646,11724.79991865158,-198.79310344827587,62.1551724137931,254587.58620689655,2.5,68.09928873708138,0.0036285082,7.5,0.001552872,0.3829371,42.8448275862069,31.900711262918612,3313,60.52636602241638,289910,0.001552872
0.0,-10.740850205659328,12054.572996616364,-150.80645161290323,59.064516129032256,241928.25806451612,4.048387096774194,74.48093038297839,0.006507182,5.951612903225806,0.0019613036,0.39137718,45.96774193548387,25.51906961702162,3375,57.5974950228044,299834,0.0019613036
0.0,-10.747067545655336,12394.755728244781,-154.375,60.15625,246400.0,2.171875,74.35334785329533,0.0055291285,7.828125,0.0016511577,0.3862125,44.890625,25.64665214670466,3439,58.62095105804298,309986,0.0016511577
0.0,-10.645941456690908,12724.393553733826,-155.08474576271186,60.355932203389834,247217.89830508476,2.9152542372881354,74.28515420302361,0.005202563,7.084745762711864,0.0019195275,0.42951423,44.69491525423729,25.71484579697637,3498,58.80583746614715,319830,0.0019195275
0.0,-15.578008659883498,13073.18083524704,-254.6875,64.1875,262912.0,0.609375,61.08397731615736,0.0042415555,9.390625,0.0020238825,0.39463702,40.703125,38.91602268384263,3562,62.50080332712359,329906,0.0020238825
0.0,-12.769851551307617,13418.30930352211,-197.74193548387098,61.145161290322584,250450.5806451613,1.6129032258064515,67.90881709645649,0.0059789526,8.387096774193548,0.0018234433,0.35836172,43.83870967741935,32.09118290354349,3624,59.58312205277902,339992,0.0018234433
0.0,-10.616305155149838,13768.639251947403,-147.61904761904762,58.03174603174603,237698.03174603175,3.761904761904762,74.61770402175163,0.0053798915,6.238095238095238,0.0018805722,0.32647896,47.04761904761905,25.382295978248383,3687,56.59927535579195,349958,0.0018805722
0.0,-10.450585022038073,14122.819335222244,-149.18032786885246,58.59016393442623,239985.31147540984,5.180327868852459,74.63932272893793,0.0048122304,4.819672131147541,0.0015325253,0.31317538,46.442622950819676,25.360677271062055,3748,57.148416541863725,359980,0.0015325253
0.0,-11.76433112901377,14465.186252355576,-161.80327868852459,58.50819672131148,239649.5737704918,5.065573770491803,72.26303137093697,0.0055087944,4.934426229508197,0.0017110315,0.36159632,46.557377049180324,27.736968629063018,3809,57.05805382242508,369868,0.0017110315
0.0,-10.481489785307678,14820.919241905212,-150.49180327868854,59.24590163934426,242671.2131147541,3.8852459016393444,74.67143901308087,0.0048129433,6.114754098360656,0.0014087011,0.3660491,45.81967213114754,25.32856098691914,3870,57.75234121578169,379894,0.0014087011
0.0,-11.696013273413307,15153.975845098495,-174.33333333333334,61.11666666666667,250333.86666666667,3.3333333333333335,71.51954705528175,0.00392478,6.666666666666667,0.0017282905,0.38255933,43.916666666666664,28.480452944718248,3930,59.533341932232005,389854,0.0017282905
0.0,-11.943190982298866,15488.539586782455,-180.5,60.71666666666667,248695.46666666667,3.3833333333333333,70.31378627437715,0.0036403814,6.616666666666666,0.00096315856,0.35767025,44.28333333333333,29.68621372562286,3990,59.16915192781178,399963,0.00096315856
0.0,-10.99047469601376,15823.808143138885,-163.38983050847457,59.50847457627118,243746.71186440677,4.389830508474576,72.62827354469033,0.0027549125,5.610169491525424,0.0011062039,0.33976522,45.54237288135593,27.371726455309638,4049,58.0047712367296,409924,0.0011062039
0.0,-10.218199478091277,16164.56047463417,-142.66666666666666,58.11666666666667,238045.86666666667,5.283333333333333,75.45880584042719,0.0056706574,4.716666666666667,0.0019949952,0.32098505,46.983333333333334,24.541194159572832,4109,56.66924965732063,419857,0.0019949952
0.0,-11.43285354591058,16497.945602178574,-157.77777777777777,58.93650793650794,241403.9365079365,4.380952380952381,73.24088276572454,0.0034878785,5.619047619047619,0.0014520822,0.3289224,46.095238095238095,26.75911723427549,4172,57.476536272388906,429944,0.0014520822
0.0,-10.84545743724044,16812.932624578476,-149.83870967741936,58.04838709677419,237766.1935483871,4.838709677419355,74.20777381509964,0.005051056,5.161290322580645,0.001581452,0.35029897,47.04838709677419,25.792226184900386,4234,56.60574223256222,439940,0.001581452
0.0,-10.609638691005927,17113.521371603012,-146.984126984127,58.44444444444444,239388.44444444444,3.761904761904762,74.87073093923807,0.0045600915,6.238095238095238,0.0013346073,0.3715388,46.63492063492063,25.12926906076192,4297,56.98913208251491,449904,0.0013346073
0.0,-10.964460657886757,17415.807956933975,-165.0,60.03333333333333,245896.53333333333,2.6666666666666665,72.53527065678017,0.003727981,7.333333333333333,0.0013249203,0.3876496,45.016666666666666,27.464729343219794,4357,58.50124237384303,459988,0.0013249203
0.0,-10.570302400579457,17734.643079042435,-156.72131147540983,58.91803278688525,241328.26229508198,2.622950819672131,73.60952358613035,0.0041721337,7.377049180327869,0.0016360137,0.34782663,46.14754098360656,26.390476413869596,4418,57.440511307768176,469875,0.0016360137
0.0,-9.731238935458125,18045.179715394974,-133.28125,57.6875,236288.0,4.75,76.83721866221026,0.006917313,5.25,0.0021439544,0.33792898,47.375,23.162781337789728,4482,56.282233394271486,479926,0.0021439544
0.0,-10.911485103898423,18395.119690418243,-153.4375,57.484375,235456.0,2.515625,73.32141009629069,0.003629319,7.484375,0.001470632,0.3375732,47.609375,26.67858990370933,4546,56.07616518103263,489946,0.001470632
0.0,-10.420092867381301,18729.36503958702,-146.5079365079365,57.0,233472.0,2.6825396825396823,74.40464899595881,0.005172892,7.317460317460317,0.0019031491,0.36197755,48.17460317460318,25.59535100404119,4609,55.57818357626458,499933,0.0019031491
0.0,-11.545188583782197,19071.542313575745,-170.0,59.507936507936506,243744.50793650793,2.0634920634920637,71.76382527991488,0.0034323565,7.936507936507937,0.0016395303,0.37161765,45.53968253968254,28.236174720085124,4672,58.005534990468135,509984,0.0016395303
0.0,-10.214389720434557,19407.65365433693,-151.66666666666666,59.3,242892.8,3.0166666666666666,74.56513404130195,0.004355227,6.983333333333333,0.0012379207,0.35356906,45.766666666666666,25.434865958698037,4732,57.800705378566434,519995,0.0012379207
0.0,-9.958423437340581,19757.977672576904,-144.75409836065575,58.540983606557376,239783.868852459,3.7704918032786887,75.46174917299587,0.005188442,6.229508196721311,0.0014245237,0.31898192,46.540983606557376,24.53825082700412,4793,57.07854201834208,529908,0.0014245237
0.0,-10.1895838529398,20103.95293545723,-141.11111111111111,58.76190476190476,240688.7619047619,5.492063492063492,75.96475957323453,0.0064736814,4.507936507936508,0.0019043765,0.35936937,46.301587301587304,24.035240426765466,4856,57.296976398761345,539934,0.0019043765
0.0,-10.722095947328505,20455.308165073395,-159.03225806451613,59.725806451612904,244636.90322580645,3.4193548387096775,73.63524618057114,0.0051060384,6.580645161290323,0.001358244,0.3282432,45.33870967741935,26.364753819428856,4918,58.203241848728155,549902,0.001358244
0.0,-10.546209279001172,20801.54674887657,-143.4375,57.796875,236736.0,5.09375,75.03600214954494,0.005471216,4.90625,0.0016173153,0.3750513,47.28125,24.963997850455048,4982,56.37727579054158,559995,0.0016173153
0.0,-10.914657560548546,21148.729055166245,-165.59322033898306,59.74576271186441,244718.64406779662,2.847457627118644,72.5381305867622,0.0055465503,7.1525423728813555,0.0018039575,0.34387103,45.32203389830509,27.461869413237846,5041,58.2211099199559,569867,0.0018039575
0.0,-9.431822784956504,21490.507604599,-130.15873015873015,57.07936507936508,233797.07936507938,5.142857142857143,77.19236500357306,0.005481205,4.857142857142857,0.001915722,0.34226772,48.06349206349206,22.80763499642696,5104,55.66763995660101,579921,0.001915722
0.0,-9.4595058606945,21837.25004529953,-130.625,58.15625,238208.0,5.015625,77.49993746914255,0.0049440307,4.984375,0.0015941398,0.35459554,46.90625,22.50006253085747,5168,56.724990965552195,589934,0.0015941398
0.0,-9.016465816545907,22154.229995012283,-128.06451612903226,58.04838709677419,237766.1935483871,3.2903225806451615,78.00825869695183,0.004647287,6.709677419354839,0.0015737964,0.3770132,47.0,21.99174130304819,5230,56.62840801162015,599984,0.0015737964
0.0,-11.416396446212246,22469.61150431633,-176.82539682539684,60.15873015873016,246410.15873015873,1.9365079365079365,71.14421017835879,0.0034532554,8.063492063492063,0.0015273781,0.36652696,44.93650793650794,28.855789821641228,5293,58.59591249511727,609968,0.0015273781
0.0,-10.338501310185123,22767.717654705048,-154.75409836065575,58.885245901639344,241193.96721311475,3.0,73.92753589976681,0.0049854154,7.0,0.0017291107,0.32139856,46.19672131147541,26.072464100233205,5354,57.4029832437227,619862,0.0017291107
0.0,-10.208923451934083,23083.94677758217,-142.6984126984127,57.57142857142857,235812.57142857142,4.476190476190476,75.34929067027235,0.0035006127,5.523809523809524,0.0013194528,0.3255255,47.523809523809526,24.65070932972764,5417,56.15705674950245,629979,0.0013194528
0.0,-10.549446333891508,23425.572252988815,-146.29032258064515,57.516129032258064,235586.06451612903,4.709677419354839,74.57350054874266,0.008078501,5.290322580645161,0.0025296635,0.3598844,47.61290322580645,25.426499451257346,5479,56.0884550457627,639909,0.0025296635
0.0,-9.80892509221906,23765.870451450348,-144.83870967741936,59.403225806451616,243315.61290322582,3.161290322580645,76.00476008295719,0.0056248857,6.838709677419355,0.0016274255,0.3453235,45.61290322580645,23.995239917042802,5541,57.92276052452654,649934,0.0016274255
0.0,-9.586032859895697,24116.062968969345,-131.74603174603175,56.92063492063492,233146.92063492062,3.7142857142857144,76.83975917915261,0.0027402518,6.285714285714286,0.0011716223,0.3597728,48.142857142857146,23.160240820847388,5604,55.5575035664342,659881,0.0011716223
0.0,-9.262658404265505,24470.07021331787,-129.36507936507937,56.80952380952381,232691.80952380953,2.8412698412698414,77.19887964307995,0.0039766235,7.158730158730159,0.0012969363,0.38157874,48.26984126984127,22.801120356920045,5667,55.44536486730087,669888,0.0012969363
0.0,-10.766122059244669,24825.041645765305,-161.29032258064515,59.38709677419355,243249.5483870968,2.2903225806451615,73.26465655370436,0.0034328334,7.709677419354839,0.001422358,0.40219688,45.67741935483871,26.735343446295637,5729,57.88683400334621,679935,0.001422358
0.0,-11.309196147412186,25183.385141134262,-171.26984126984127,59.41269841269841,243354.4126984127,2.619047619047619,71.64754206848733,0.0051746527,7.380952380952381,0.0015719888,0.3667208,45.682539682539684,28.3524579315127,5792,57.894604467536425,689856,0.0015719888
0.0,-9.6820380315263,25533.98969221115,-137.03125,57.9375,237312.0,3.671875,76.46776836614022,0.0051731896,6.328125,0.0018125401,0.32591745,47.1875,23.532231633859777,5856,56.487314741746054,699975,0.0018125401
0.0,-10.147517486153811,25895.12634086609,-136.5079365079365,57.87301587301587,237047.87301587302,4.619047619047619,76.36150867341325,0.0046978737,5.380952380952381,0.0017578714,0.32646927,47.23809523809524,23.638491326586696,5919,56.43376869394286,709913,0.0017578714
0.0,-10.56646231577501,26236.759816408157,-148.88888888888889,57.80952380952381,236787.80952380953,3.8412698412698414,74.19225773739271,0.0063322578,6.158730158730159,0.0021039904,0.38506454,47.301587301587304,25.807742262607327,5982,56.37463322195035,719881,0.0021039904
0.0,-16.4283928473491,26598.53573179245,-266.10169491525426,63.66101694915254,260755.5254237288,1.5084745762711864,59.14448680263022,0.0065393127,8.491525423728813,0.0021753667,0.3991568,41.25423728813559,40.85551319736979,6041,61.991337600982376,729876,0.0021753667
0.0,-11.098673083245117,26925.700120449066,-166.8421052631579,60.0,245760.0,3.3508771929824563,72.28547358603875,0.0042444905,6.649122807017544,0.0015985059,0.36547458,45.01754385964912,27.71452641396126,6098,58.48394185506108,739830,0.0015985059
0.0,-10.251783205389781,27269.58316874504,-148.5,58.86666666666667,241117.86666666667,4.016666666666667,74.77217966684758,0.004828354,5.983333333333333,0.0018464786,0.34153542,46.18333333333333,25.22782033315243,6158,57.401502669117676,749909,0.0018464786
0.0,-10.824786394210719,27584.08768248558,-154.03225806451613,58.806451612903224,240871.2258064516,3.629032258064516,73.79528016798643,0.004507385,6.370967741935484,0.0023938543,0.35157496,46.25806451612903,26.20471983201355,6220,57.335845339272375,759938,0.0023938543
0.0,-10.791184458140844,27913.956746339798,-157.5,59.8125,244992.0,3.546875,73.88988129446807,0.005611485,6.453125,0.0019453705,0.3315587,45.234375,26.11011870553189,6284,58.2972790231393,769879,0.0019453705
0.0,-9.901799522456772,28215.913154363632,-134.6875,58.796875,240832.0,4.65625,77.10819382474119,0.0043937326,5.34375,0.0015130008,0.33135876,46.203125,22.891806175258814,6348,57.36130585595541,779949,0.0015130008
0.0,-13.072166036403125,28534.207899332047,-197.93650793650792,61.63492063492063,252456.6349206349,3.1746031746031744,68.38890648217817,0.006346864,6.825396825396825,0.0022995446,0.35212898,43.317460317460316,31.611093517821832,6411,60.06510138767684,789963,0.0022995446
0.0,-10.556291871938791,28873.90095806122,-145.32258064516128,58.66129032258065,240276.64516129033,5.096774193548387,75.22238547816141,0.0049738963,4.903225806451613,0.0021414824,0.33933532,46.403225806451616,24.77761452183859,6473,57.19979305071285,799880,0.0021414824
0.0,-10.452106898721636,29200.51630115509,-149.83870967741936,58.596774193548384,240012.38709677418,3.532258064516129,74.44929973124665,0.0044319252,6.467741935483871,0.0019192755,0.36549258,46.46774193548387,25.55070026875334,6535,57.14284172529088,809916,0.0019192755
0.0,-11.176862694820985,29553.40613913536,-168.52459016393442,60.967213114754095,249721.70491803277,4.655737704918033,72.64723291023917,0.0054556313,5.344262295081967,0.0021123185,0.3331995,44.049180327868854,27.35276708976084,6596,59.400495689029256,819929,0.0021123185
0.0,-9.420416930852587,29906.3938229084,-129.68253968253967,57.73015873015873,236462.73015873015,6.158730158730159,77.56235806337571,0.0040878328,3.8412698412698414,0.0019364511,0.32494587,47.333333333333336,22.437641936624264,6659,56.322679454065316,829965,0.0019364511
0.0,-9.925218853877018,30260.91912150383,-137.1875,58.25,238592.0,5.609375,76.38295281214516,0.007407633,4.390625,0.0026160663,0.38428158,46.828125,23.617047187854848,6723,56.80559200277608,839987,0.0026160663
0.0,-10.857289294381458,30606.29672241211,-165.0,59.95161290322581,245561.8064516129,2.564516129032258,72.63479110149603,0.0037707794,7.435483870967742,0.0017294653,0.3989568,45.11290322580645,27.365208898503965,6785,58.41910715371395,849971,0.0017294653
0.0,-10.321300845276538,30948.135167837143,-152.41935483870967,59.403225806451616,243315.61290322582,3.5483870967741935,74.68552751443667,0.005895404,6.451612903225806,0.0020926122,0.3578948,45.645161290322584,25.314472485563346,6847,57.90603979243341,859961,0.0020926122
0.0,-9.278673915863505,31295.382044792175,-128.0952380952381,57.714285714285715,236397.7142857143,6.0476190476190474,77.8403083910735,0.0047429223,3.9523809523809526,0.0019973624,0.34521225,47.44444444444444,22.159691608926497,6910,56.26192678215585,869929,0.0019973624
0.0,-9.033363048752804,31639.76167535782,-127.04918032786885,57.31147540983606,234747.80327868852,5.049180327868853,77.97819124369231,0.0052419323,4.950819672131147,0.0020287815,0.3283556,47.78688524590164,22.021808756307674,6971,55.90769109953632,879884,0.0020287815
0.0,-9.251439507926664,31979.257976293564,-124.84375,57.015625,233536.0,5.28125,78.00938966158309,0.006100694,4.71875,0.0018093295,0.3290259,48.140625,21.990610338416886,7035,55.60220623748734,889937,0.0018093295
0.0,-9.603522062812766,32316.661862373352,-132.22222222222223,57.01587301587302,233537.0158730159,3.7301587301587302,76.78503937938973,0.005021045,6.26984126984127,0.0019637973,0.34260398,48.06349206349206,23.214960620610242,7098,55.64026272668262,899935,0.0019637973
0.0,-9.190873272344664,32634.222975730896,-128.57142857142858,56.84126984126984,232821.84126984127,3.746031746031746,77.46037697858036,0.0061136107,6.253968253968254,0.0025557915,0.37891966,48.317460317460316,22.53962302141965,7161,55.43711199292361,909919,0.0025557915
0.0,-11.950366744446667,32948.96530342102,-184.44444444444446,60.34920634920635,247190.3492063492,2.1587301587301586,70.03539221491874,0.0056231273,7.841269841269841,0.0022052552,0.36514407,44.73015873015873,29.964607785081263,7224,58.78157892314674,919977,0.0022052552
0.0,-9.811500733478846,33254.57999610901,-140.0,57.07936507936508,233797.07936507938,2.4126984126984126,75.49368526834502,0.006715197,7.587301587301587,0.0024453327,0.34867564,48.03174603174603,24.506314731654978,7287,55.68302241052537,929885,0.0024453327
0.0,-9.51491234155554,33577.64434671402,-135.16129032258064,57.5,235520.0,3.5483870967741935,76.61547767320971,0.010810481,6.451612903225806,0.002275578,0.3354018,47.66129032258065,23.38452232679027,7349,56.05633692458498,939869,0.002275578
0.0,-10.002879792845748,33910.14336681366,-140.15625,56.5625,231680.0,4.484375,75.30922013061851,0.0039401,5.515625,0.0014392133,0.3274282,48.59375,24.690779869381494,7413,55.17415384041955,949887,0.0014392133
0.0,-8.556299981086136,34250.36652350426,-116.0,55.707692307692305,228178.70769230768,4.953846153846154,79.23979288169231,0.0028463223,5.046153846153846,0.001123795,0.3241884,49.49230769230769,20.760207118307672,7478,54.345935225763625,959959,0.001123795
0.0,-9.187708657997952,34592.749012708664,-127.93650793650794,56.285714285714285,230546.2857142857,4.904761904761905,77.28507036572886,0.0054803495,5.095238095238095,0.001968501,0.32138222,48.904761904761905,22.714929634271115,7541,54.89504674560778,969933,0.001968501
0.0,-8.872860732870308,34935.249181985855,-119.53125,56.546875,231616.0,4.9375,78.90058532894751,0.0054101734,5.0625,0.002291913,0.30940795,48.53125,21.09941467105248,7605,55.19759941558274,979890,0.002291913
0.0,-9.689812958855008,35277.64853024483,-134.6969696969697,56.36363636363637,230865.45454545456,4.681818181818182,76.20116964416749,0.0028710475,5.318181818181818,0.0014446873,0.34018907,48.77272727272727,23.798830355832536,7671,54.99506747653138,989993,0.0014446873
0.0,-9.158023339705641,35626.0299012661,-131.26984126984127,57.77777777777778,236657.77777777778,5.142857142857143,77.42239735861585,0.0050569465,4.857142857142857,0.0020534964,0.3147275,47.301587301587304,22.577602641384125,7734,56.35906442780619,999836,0.0020534964
0.0,-8.723001922291779,35971.84285259247,-118.92307692307692,56.6,231833.6,5.2153846153846155,78.90742451950494,0.003920603,4.7846153846153845,0.0018166266,0.32004496,48.55384615384615,21.092575480495054,7799,55.2110599815248,1009984,0.0018166266
0.0,-9.960177858084439,36321.37872481346,-143.7704918032787,58.18032786885246,238306.62295081967,4.311475409836065,75.49584348678826,0.005791792,5.688524590163935,0.0023808575,0.32986465,46.950819672131146,24.504156513211733,7860,56.71196026475087,1019920,0.0023808575
0.0,-9.806690371969896,36672.21315717697,-138.25396825396825,57.507936507936506,235552.50793650793,4.904761904761905,76.05299491158424,0.0048821,5.095238095238095,0.0019845865,0.328258,47.666666666666664,23.94700508841575,7923,56.056233098351115,1029923,0.0019845865
0.0,-9.656161192989298,37024.75115275383,-137.61904761904762,56.96825396825397,233341.96825396825,4.063492063492063,75.96745743043417,0.0064148814,5.936507936507937,0.003430567,0.30574796,48.17460317460318,24.032542569565823,7986,55.56296713169181,1039879,0.003430567
0.0,-9.291559965326284,37358.861281871796,-128.73015873015873,56.25396825396825,230416.25396825396,5.619047619047619,77.08126144227529,0.005725847,4.380952380952381,0.002480082,0.2968188,48.87301587301587,22.918738557724712,8049,54.89539268397559,1049872,0.002480082
0.0,-8.645263221305834,37721.733179330826,-120.0,56.79032258064516,232613.16129032258,5.951612903225806,78.78309586849807,0.0045214463,4.048387096774194,0.0015654822,0.2980274,48.306451612903224,21.216904131501952,8111,55.41760102075865,1059872,0.0015654822
0.0,-9.668609221040198,38063.55379676819,-135.9016393442623,56.540983606557376,231591.868852459,5.0,75.90603309558942,0.00466446,5.0,0.0020433618,0.31771523,48.622950819672134,24.093966904410596,8172,55.14977160821515,1069970,0.0020433618
0.0,-10.494655014967973,38403.55043745041,-147.41935483870967,56.82258064516129,232745.29032258064,4.5,74.05079061032838,0.0043865656,5.5,0.0020342853,0.31215742,48.25806451612903,25.949209389671623,8234,55.45497409065077,1079998,0.0020342853
0.0,-9.724713010747568,38722.49063253403,-135.5737704918033,57.32786885245902,234814.95081967214,5.278688524590164,76.36861430176907,0.0049533504,4.721311475409836,0.0023317044,0.32639933,47.868852459016395,23.631385698230936,8295,55.874572676390116,1089882,0.0023317044
0.0,-10.371097491122262,39071.79470658302,-151.47540983606558,59.622950819672134,244215.60655737706,4.39344262295082,74.81686853274392,0.0044949506,5.60655737704918,0.0023915449,0.3379589,45.459016393442624,25.183131467256086,8356,58.100747750756454,1099971,0.0023915449
0.0,-9.72045708040916,39417.866638183594,-139.8360655737705,57.0,233472.0,4.131147540983607,75.4443884086749,0.0044913543,5.868852459016393,0.0021911324,0.33250973,48.18032786885246,24.555611591325114,8417,55.57400205946532,1109958,0.0021911324
0.0,-9.481640170621084,39779.34078502655,-132.29508196721312,57.47540983606557,235419.2786885246,4.295081967213115,77.09007247750556,0.006197184,5.704918032786885,0.0025304994,0.32498536,47.59016393442623,22.909927522494414,8478,56.07913987101744,1119912,0.0025304994
