TimestepsSoFar,MtR,TtR,surrgain,MpbtA,optimgain,TimeElapsed,entloss,AttNC,Tmc,Tbt,Ptt,MpbtN,AttC,entropy,meankl,EpisodesSoFar,Tmt
239915,-38.77581236146448,-70.45945945945945,0.0051407865,14.677249495320808,0.0051407865,11241.127357006073,0.0,0.6486486486486487,21.35135135135135,338307.45945945947,80.32044947209668,85.3227505046792,0.35135135135135137,0.24757048,0.004422532,4483,82.5945945945946
249858,-38.12340261456168,-70.67567567567568,0.004455455,13.75195830259371,0.004455455,11349.816370248795,0.0,0.6216216216216216,22.054054054054053,335539.8918918919,79.67053327719437,86.2480416974063,0.3783783783783784,0.24725376,0.003965049,4520,81.91891891891892
260000,-38.75636221770797,-70.15789473684211,0.005472238,15.03587995009692,0.005472238,11462.039026975632,0.0,0.7105263157894737,21.42105263157895,338027.7894736842,80.25457088254998,84.96412004990309,0.2894736842105263,0.2519775,0.0034339183,4558,82.52631578947368
269728,-39.87670028842458,-70.10526315789474,0.0036068512,14.98912323754837,0.0036068512,11570.259667158127,0.0,0.6578947368421053,21.5,337812.2105263158,80.18835385838227,85.01087676245163,0.34210526315789475,0.2515222,0.00325671,4596,82.47368421052632
279779,-38.35752592531856,-69.02631578947368,0.0025486434,15.81570324483821,0.0025486434,11679.865745306015,0.0,0.5526315789473685,21.94736842105263,335872.0,79.76640018654427,84.18429675516178,0.4473684210526316,0.24162431,0.0017509174,4634,82.0
289938,-38.689969593599415,-69.87179487179488,0.0044815065,15.847914892587527,0.0044815065,11790.672326087952,0.0,0.46153846153846156,20.923076923076923,339968.0,80.7155963010384,84.15208510741249,0.5384615384615384,0.2530659,0.004338192,4673,83.0
299839,-38.1506283307532,-68.94594594594595,0.005107678,15.961949942858501,0.005107678,11897.246928453445,0.0,0.7297297297297297,21.945945945945947,335872.0,79.76751910998092,84.03805005714153,0.2702702702702703,0.30255914,0.00603525,4710,82.0
309989,-38.77865091696195,-68.5,0.003959486,17.66939780799197,0.003959486,12009.000824213028,0.0,0.625,20.8,340787.2,80.84277089791705,82.33060219200803,0.375,0.24841157,0.0042300597,4750,83.2
319951,-38.08528889511667,-68.43589743589743,0.0051273485,16.852417330986864,0.0051273485,12117.086084365845,0.0,0.5128205128205128,21.692307692307693,337027.28205128206,80.00880923043745,83.14758266901315,0.48717948717948717,0.23713169,0.004499789,4789,82.28205128205128
329740,-39.554341641077265,-70.26315789473684,0.0035412903,15.547187046820882,0.0035412903,12225.177211761475,0.0,0.7368421052631579,20.789473684210527,340722.5263157895,80.8481184976604,84.45281295317913,0.2631578947368421,0.22849329,0.0035622008,4827,83.1842105263158
339932,-39.166700283269805,-70.8157894736842,0.0035472016,14.298558425074585,0.0035472016,12331.992486715317,0.0,0.868421052631579,21.36842105263158,338351.15789473685,80.30765018470966,85.7014415749254,0.13157894736842105,0.24868809,0.0027236466,4865,82.60526315789474
349874,-38.30897797087573,-68.54054054054055,0.004282132,15.989508548396076,0.004282132,12439.577071666718,0.0,0.8108108108108109,22.43243243243243,333990.0540540541,79.31893796865573,84.01049145160393,0.1891891891891892,0.23212871,0.0039004663,4902,81.54054054054055
359885,-39.49239486572849,-69.92307692307692,0.0028797965,15.512474050682277,0.0028797965,12550.09630560875,0.0,0.7692307692307693,21.23076923076923,339022.76923076925,80.44244084090572,84.4875259493177,0.23076923076923078,0.23085324,0.0029991055,4941,82.76923076923077
369945,-38.38062578684412,-69.8108108108108,0.007990507,15.465484333722708,0.007990507,12653.119392633438,0.0,0.918918918918919,21.35135135135135,338196.75675675675,80.31734607172298,84.53451566627727,0.08108108108108109,0.2911722,0.0066270637,4978,82.56756756756756
379967,-39.0618589171558,-68.15,0.005294348,16.71007086566329,0.005294348,12765.535754680634,0.0,0.725,22.15,335052.8,79.57862696173434,83.2899291343367,0.275,0.23872754,0.0040909774,5018,81.8
389866,-38.400730998564555,-68.5945945945946,0.0036781493,17.252179353662637,0.0036781493,12872.694838523865,0.0,0.7027027027027027,21.054054054054053,339414.4864864865,80.59403997498063,82.74782064633737,0.2972972972972973,0.2259095,0.0037275695,5055,82.86486486486487
399740,-37.91571682221407,-69.27777777777777,0.007978596,15.883597227714583,0.007978596,12980.339670419693,0.0,0.6944444444444444,21.61111111111111,337351.1111111111,80.08241936546682,84.11640277228543,0.3055555555555556,0.2814401,0.006131901,5091,82.36111111111111
409803,-37.54534511081558,-67.47368421052632,0.007244073,17.822814624613635,0.007244073,13090.614703655243,0.0,0.7631578947368421,21.894736842105264,336303.15789473685,79.82328420672887,82.17718537538637,0.23684210526315788,0.24990962,0.0058492403,5129,82.10526315789474
419753,-38.81776572228806,-68.97368421052632,0.004465274,16.98846035665063,0.004465274,13198.013900279999,0.0,0.8157894736842105,20.842105263157894,340291.36842105264,80.79200588370554,83.01153964334938,0.18421052631578946,0.29782042,0.0042589814,5167,83.07894736842105
429718,-44.50237898150919,-70.8913043478261,0.0095231505,15.285138866854306,0.0095231505,13321.57347536087,0.0,0.6521739130434783,20.282608695652176,342461.2173913043,81.3076369020514,84.71486113314572,0.34782608695652173,0.23869166,0.0058796266,5213,83.6086956521739
439983,-36.69521623248533,-66.60526315789474,0.0042682174,18.76741318374654,0.0042682174,13426.562897920609,0.0,0.868421052631579,22.026315789473685,335656.4210526316,79.6970431577806,81.23258681625347,0.13157894736842105,0.27948916,0.003981387,5251,81.94736842105263
449971,-37.1985904023772,-67.3157894736842,0.004095346,17.596375648872666,0.004095346,13534.133960962296,0.0,0.631578947368421,22.31578947368421,334578.5263157895,79.43384171700882,82.40362435112735,0.3684210526315789,0.25998887,0.0028029273,5289,81.6842105263158
459877,-40.48415119843273,-69.26829268292683,0.004634795,16.681774746662644,0.004634795,13651.664412736893,0.0,0.7073170731707317,20.78048780487805,340567.4146341463,80.84904215879531,83.31822525333735,0.2926829268292683,0.23022649,0.003909316,5330,83.14634146341463
469759,-38.81742646638363,-69.5945945945946,0.002966751,16.35122357943713,0.002966751,13756.931097984314,0.0,0.918918918918919,20.783783783783782,340742.91891891893,80.8529642544812,83.64877642056285,0.08108108108108109,0.25794303,0.0038119731,5367,83.1891891891892
479893,-37.974936876440005,-68.27027027027027,0.00908893,16.702186838423064,0.00908893,13863.085035324097,0.0,1.0,22.027027027027028,335650.5945945946,79.69701202738263,83.29781316157693,0.0,0.29813576,0.006697386,5404,81.94594594594595
489988,-39.00843570965083,-68.34146341463415,0.006508799,17.020255951446302,0.006508799,13973.905627965927,0.0,0.6829268292682927,21.682926829268293,337170.73170731706,80.02242197365935,82.97974404855371,0.3170731707317073,0.27078143,0.0063702767,5445,82.3170731707317
499982,-39.12862227059852,-68.925,0.004044214,16.902742263858755,0.004044214,14084.035715818405,0.0,0.625,21.0,339660.8,80.64583508542665,83.09725773614122,0.375,0.2410408,0.0041693933,5485,82.925
509725,-38.27642995236544,-67.97297297297297,0.0042569763,17.560559833133333,0.0042569763,14190.93909072876,0.0,0.918918918918919,21.486486486486488,337643.24324324325,80.19370941738704,82.43944016686666,0.08108108108108109,0.22621743,0.0043215775,5522,82.43243243243244
519867,-39.2617413808513,-69.8974358974359,0.002965645,15.929510431369662,0.002965645,14295.18728685379,0.0,0.8461538461538461,20.794871794871796,340388.10256410256,80.83206838476674,84.07048956863034,0.15384615384615385,0.2551763,0.0025814308,5561,83.1025641025641
529780,-38.889487756547524,-68.52631578947368,0.0050339517,17.19594775611994,0.0050339517,14400.298688650131,0.0,0.7631578947368421,21.210526315789473,338782.3157894737,80.44943157971555,82.8040522438801,0.23684210526315788,0.29772398,0.0059990813,5599,82.71052631578948
539924,-43.216235394632214,-69.5,0.010258044,15.8351621133971,0.010258044,14526.765476465225,0.0,0.6086956521739131,21.47826086956522,337920.0,80.20778159716882,84.16483788660294,0.391304347826087,0.2371542,0.0050579775,5645,82.5
549776,-38.25952751917217,-67.46153846153847,0.003949173,18.06048601850329,0.003949173,14639.466884374619,0.0,0.5384615384615384,21.641025641025642,337237.3333333333,80.056985995695,81.93951398149672,0.46153846153846156,0.25883716,0.0037609322,5684,82.33333333333333
559769,-39.867848447203855,-69.5,0.0056499634,16.313580657274663,0.0056499634,14746.36242389679,0.0,0.575,20.9,339968.0,80.73597260475154,83.68641934272534,0.425,0.24698292,0.0064877043,5724,83.0
569747,-37.859118142112855,-67.76315789473684,0.0034839485,17.260150184149644,0.0034839485,14856.212697982788,0.0,0.6578947368421053,22.026315789473685,335440.84210526315,79.68886043942013,82.73984981585036,0.34210526315789475,0.22295496,0.0039033538,5762,81.89473684210526
579757,-38.14696311017271,-68.48648648648648,0.004441505,16.86639761292991,0.004441505,14961.667286157608,0.0,0.9459459459459459,21.62162162162162,337311.13513513515,80.0756390576248,83.13360238707013,0.05405405405405406,0.21767752,0.0055677816,5799,82.35135135135135
589789,-37.89348920252378,-69.38888888888889,0.0051079406,16.091847753212555,0.0051079406,15067.23959493637,0.0,0.9166666666666666,21.333333333333332,338488.8888888889,80.34184608187846,83.90815224678745,0.08333333333333333,0.2552866,0.0041933595,5835,82.63888888888889
599779,-37.208839127558534,-67.71052631578948,0.0049035707,17.166093527471542,0.0049035707,15174.004563093185,0.0,0.631578947368421,22.289473684210527,334686.3157894737,79.45565080936828,82.83390647252844,0.3684210526315789,0.23905315,0.0046983557,5873,81.71052631578948
609867,-38.97053140399779,-69.71794871794872,0.0087845735,15.446687752815828,0.0087845735,15280.26025056839,0.0,0.8461538461538461,21.487179487179485,337762.46153846156,80.19653453694892,84.55331224718418,0.15384615384615385,0.23534599,0.006175046,5912,82.46153846153847
619988,-39.52618255914324,-69.87179487179488,0.0054202904,15.879148977990122,0.0054202904,15389.312599658966,0.0,0.8717948717948718,20.94871794871795,340178.0512820513,80.70458857985905,84.12085102200989,0.1282051282051282,0.19821493,0.0052656103,5951,83.05128205128206
629757,-37.93432451534724,-69.45714285714286,0.005141618,15.429045846105577,0.005141618,15494.07712984085,0.0,0.9714285714285714,21.82857142857143,336340.1142857143,79.87642678950462,84.57095415389442,0.02857142857142857,0.20999563,0.004560386,5986,82.11428571428571
639973,-39.383567952302705,-69.97368421052632,0.0039512175,15.627479636330508,0.0039512175,15600.162562131882,0.0,0.9736842105263158,21.07894736842105,339536.84210526315,80.579365722285,84.3725203636695,0.02631578947368421,0.21271108,0.0039878716,6024,82.89473684210526
649923,-40.2848107381942,-71.05405405405405,0.0068416046,14.573035008852319,0.0068416046,15704.690675973892,0.0,0.972972972972973,20.72972972972973,340632.2162162162,80.89011117689574,85.42696499114767,0.02702702702702703,0.25561675,0.0069011673,6061,83.16216216216216
659811,-38.77545106574653,-68.70270270270271,0.0050486983,16.472285676101993,0.0050486983,15811.917480707169,0.0,0.918918918918919,21.72972972972973,336868.3243243243,79.97407102609671,83.52771432389801,0.08108108108108109,0.22327834,0.0038263327,6098,82.24324324324324
669891,-38.19401466009122,-69.0,0.009269174,16.21750878299711,0.009269174,15917.54249048233,0.0,0.8648648648648649,21.675675675675677,337089.7297297297,80.0247911856329,83.78249121700289,0.13513513513513514,0.27968773,0.00664276,6135,82.29729729729729
679982,-39.01836462110164,-68.675,0.0057957415,17.024146854124076,0.0057957415,16026.432487487793,0.0,0.675,21.2,339046.4,80.46726191179452,82.97585314587592,0.325,0.2364837,0.0041998,6175,82.775
689888,-37.05527104844893,-66.70270270270271,0.0037798462,18.921329054967458,0.0037798462,16130.646431684494,0.0,0.7567567567567568,21.675675675675677,336868.3243243243,80.01571371284587,81.07867094503253,0.24324324324324326,0.24684782,0.0032451458,6212,82.24324324324324
699959,-38.84281525082557,-68.38461538461539,0.004272101,17.373808138023847,0.004272101,16240.095784902573,0.0,0.6410256410256411,21.153846153846153,339022.76923076925,80.50121587626433,82.62619186197614,0.358974358974359,0.26209208,0.0032190315,6251,82.76923076923077
709931,-38.27653608960707,-68.28205128205128,0.006496379,17.227695893696247,0.006496379,16349.530339717865,0.0,0.5897435897435898,21.512820512820515,337867.4871794872,80.17873843477498,82.77230410630374,0.41025641025641024,0.28645736,0.0058307094,6290,82.48717948717949
719742,-38.43069714682859,-68.57894736842105,0.0055938377,16.99720673288623,0.0055938377,16459.154989242554,0.0,0.6842105263157895,21.342105263157894,338458.94736842107,80.33539645729022,83.00279326711379,0.3157894736842105,0.30594292,0.0058581624,6328,82.63157894736842
729947,-38.78294893902668,-67.93181818181819,0.0058904844,17.8016462093218,0.0058904844,16577.934554338455,0.0,0.20454545454545456,21.272727272727273,338571.63636363635,80.39203772778794,82.19835379067821,0.7954545454545454,0.22310205,0.005171133,6372,82.6590909090909
739918,-38.04709882504411,-67.02564102564102,0.003849408,18.810262063144098,0.003849408,16685.83681678772,0.0,0.5897435897435898,21.435897435897434,337972.5128205128,80.24351478238208,81.18973793685588,0.41025641025641024,0.24415813,0.0043865396,6411,82.51282051282051
749908,-38.60320622710956,-68.28947368421052,0.006231281,17.097737257495158,0.006231281,16793.502531528473,0.0,0.7894736842105263,21.63157894736842,337273.2631578947,80.0647463676562,82.90226274250483,0.21052631578947367,0.2607518,0.0060319994,6449,82.34210526315789
759879,-37.98884957739842,-67.65789473684211,0.008100089,17.680040495922686,0.008100089,16898.954623937607,0.0,0.6578947368421053,21.81578947368421,336626.5263157895,79.8983750429134,82.31995950407732,0.34210526315789475,0.2642655,0.0061995657,6487,82.1842105263158
769797,-39.26020826147429,-68.21951219512195,0.0042464477,17.70647590929321,0.0042464477,17013.08016014099,0.0,0.5365853658536586,21.0,339568.39024390245,80.64273522408406,82.29352409070678,0.4634146341463415,0.21557641,0.004666278,6528,82.90243902439025
779889,-36.382719403251386,-66.69444444444444,0.004228601,18.776799487316858,0.004228601,17119.40084171295,0.0,0.8055555555555556,21.916666666666668,336213.3333333333,79.8018304479706,81.22320051268314,0.19444444444444445,0.24890845,0.0042048153,6564,82.08333333333333
789750,-37.896252197319996,-67.08108108108108,0.006637492,18.146823381021417,0.006637492,17225.44794178009,0.0,0.7567567567567568,22.027027027027028,335650.5945945946,79.69719835052139,81.85317661897858,0.24324324324324326,0.2644333,0.0042884992,6601,81.94594594594595
799725,-39.07048972123336,-68.46341463414635,0.0052647744,17.6540404321184,0.0052647744,17338.89099240303,0.0,0.4878048780487805,20.829268292682926,340467.51219512196,80.80637174378673,82.34595956788161,0.5121951219512195,0.22476327,0.0037952275,6642,83.1219512195122
809805,-37.999144375597375,-66.73684210526316,0.0065944702,19.32333828318469,0.0065944702,17445.039094924927,0.0,0.7631578947368421,21.210526315789473,338782.3157894737,80.45016148585626,80.6766617168153,0.23684210526315788,0.2637874,0.0066990233,6680,82.71052631578948
819911,-38.985653366046535,-68.60975609756098,0.0050816895,16.658553035004445,0.0050816895,17554.859230041504,0.0,0.7317073170731707,21.658536585365855,337270.6341463415,80.04565711828867,83.34144696499554,0.2682926829268293,0.2208397,0.004875128,6721,82.34146341463415
829944,-37.89599320725974,-67.28205128205128,0.0036863128,18.42225578958281,0.0036863128,17660.83683013916,0.0,0.7692307692307693,21.46153846153846,337762.46153846156,80.2169833894638,81.5777442104172,0.23076923076923078,0.23052305,0.003243246,6760,82.46153846153847
839827,-36.63073427405331,-66.05555555555556,0.0053641084,19.215179430173567,0.0053641084,17766.769449949265,0.0,0.9444444444444444,22.194444444444443,334961.77777777775,79.54158764931857,80.78482056982642,0.05555555555555555,0.26476315,0.0056352923,6796,81.77777777777777
849836,-38.8011218681503,-67.33333333333333,0.0042067696,18.383495660213573,0.0042067696,17875.134103536606,0.0,0.8205128205128205,21.435897435897434,337867.4871794872,80.2402423140169,81.61650433978646,0.1794871794871795,0.21789697,0.0046111164,6835,82.48717948717949
859901,-39.89684161126994,-68.63414634146342,0.0083568,17.07073166517612,0.0083568,17989.1212413311,0.0,0.7560975609756098,21.195121951219512,338869.0731707317,80.46312928938775,82.92926833482387,0.24390243902439024,0.20624514,0.0060638324,6876,82.73170731707317
869791,-37.134223886152284,-67.35135135135135,0.0036578758,18.044426357157583,0.0036578758,18094.33403968811,0.0,0.8648648648648649,21.81081081081081,336536.2162162162,79.89843939142898,81.95557364284241,0.13513513513513514,0.2061917,0.0035324092,6913,82.16216216216216
879990,-37.66996734926962,-67.70270270270271,0.0032303212,17.93909369118062,0.0032303212,18200.46042585373,0.0,0.972972972972973,21.43243243243243,337864.64864864864,80.24091555895335,82.0609063088194,0.02702702702702703,0.20125589,0.0044701467,6950,82.48648648648648
889792,-37.95736694216002,-68.91666666666667,0.005919281,17.005124501855022,0.005919281,18306.095198392868,0.0,0.9722222222222222,20.88888888888889,340081.77777777775,80.7456013959084,82.99487549814496,0.027777777777777776,0.25088927,0.0058827284,6986,83.02777777777777
899956,-37.546360568256816,-67.0,0.0048065567,18.797037582105816,0.0048065567,18413.1563911438,0.0,0.868421052631579,21.5,337812.2105263158,80.18716501599711,81.2029624178942,0.13157894736842105,0.22632495,0.00454373,7024,82.47368421052632
909831,-39.976911498475786,-68.82051282051282,0.006087015,16.546389270339937,0.006087015,18524.63259768486,0.0,0.8974358974358975,21.53846153846154,337552.41025641025,80.14804539141058,83.45361072966004,0.10256410256410256,0.21240996,0.004435464,7063,82.41025641025641
919745,-38.72378836355496,-68.51351351351352,0.003540973,17.0249279512263,0.003540973,18632.55382657051,0.0,0.918918918918919,21.405405405405407,338086.0540540541,80.27081144286545,82.9750720487737,0.08108108108108109,0.2166334,0.002805376,7100,82.54054054054055
929763,-39.06061722688179,-69.10526315789474,0.0049597532,16.023788102077855,0.0049597532,18740.12718820572,0.0,0.868421052631579,21.710526315789473,336949.8947368421,79.9921738043861,83.97621189792213,0.13157894736842105,0.20045945,0.004874701,7138,82.26315789473684
939765,-39.64009958412312,-70.05263157894737,0.0065411925,15.771811653723598,0.0065411925,18843.701266527176,0.0,0.9210526315789473,20.789473684210527,340506.94736842107,80.8396699268814,84.2281883462764,0.07894736842105263,0.20042259,0.0052519515,7176,83.13157894736842
949708,-37.88588733968003,-69.02777777777777,0.005108429,15.95239684892609,0.005108429,18950.252339601517,0.0,0.8888888888888888,21.833333333333332,336327.1111111111,79.87125333060472,84.04760315107393,0.1111111111111111,0.20954946,0.0042471136,7212,82.11111111111111
959758,-38.77892335810671,-69.0,0.0048386473,17.018745487020325,0.0048386473,19054.355460882187,0.0,0.7368421052631579,20.81578947368421,340291.36842105264,80.81141273769747,82.98125451297966,0.2631578947368421,0.1863833,0.004889984,7250,83.07894736842105
969870,-37.43296186589469,-67.97297297297297,0.004889051,17.124802156459953,0.004889051,19159.81101989746,0.0,0.7297297297297297,22.0,335872.0,79.72621542521769,82.87519784354004,0.2702702702702703,0.2113467,0.0045583253,7287,82.0
979882,-39.01096816045277,-69.54054054054055,0.0042327517,17.049482935001446,0.0042327517,19265.34389948845,0.0,0.918918918918919,20.08108108108108,343399.7837837838,81.49857229973075,82.95051706499856,0.08108108108108109,0.18989138,0.0045934226,7324,83.83783783783784
989995,-38.38566810871312,-68.76315789473684,0.0038044548,16.95280199616268,0.0038044548,19370.179090738297,0.0,0.8157894736842105,21.18421052631579,338997.8947368421,80.47743954539915,83.04719800383735,0.18421052631578946,0.20995833,0.0035244918,7362,82.76315789473684
999944,-39.3735103284953,-68.87179487179488,0.0076290574,16.724201841972388,0.0076290574,19478.528748512268,0.0,0.7692307692307693,21.23076923076923,338707.6923076923,80.42900761472403,83.27579815802761,0.23076923076923078,0.19338833,0.005952932,7401,82.6923076923077
1009996,-36.86722951035782,-67.15789473684211,0.004635333,18.189690741606906,0.004635333,19586.892467975616,0.0,0.6578947368421053,21.894736842105264,336087.5789473684,79.81538053863338,81.81030925839308,0.34210526315789475,0.20398067,0.0043024095,7439,82.05263157894737
1019858,-38.613973094132,-68.3157894736842,0.0045123184,17.018188419229293,0.0045123184,19696.050157785416,0.0,0.5789473684210527,21.605263157894736,337165.4736842105,80.08076303977148,82.98181158077071,0.42105263157894735,0.20883381,0.0051379283,7477,82.3157894736842
1029857,-38.23837606508367,-68.63157894736842,0.0050284606,16.795650134646106,0.0050284606,19804.848165512085,0.0,0.6052631578947368,21.5,337704.4210526316,80.1833293718223,83.20434986535389,0.39473684210526316,0.17762236,0.0053870385,7515,82.44736842105263
1039876,-38.84349350123205,-69.02631578947368,0.0066976976,16.15816231252644,0.0066976976,19911.015024900436,0.0,0.6842105263157895,21.63157894736842,337057.6842105263,80.05761327782196,83.84183768747357,0.3157894736842105,0.2189606,0.0066050775,7553,82.28947368421052
1049786,-38.81207282049506,-69.17948717948718,0.00753443,16.69343337104183,0.00753443,20023.507600069046,0.0,0.5128205128205128,20.897435897435898,340178.0512820513,80.74359898313769,83.30656662895818,0.48717948717948717,0.20050871,0.006769632,7592,83.05128205128206
1059802,-38.89164655877471,-68.3076923076923,0.0039092805,17.507463610151735,0.0039092805,20133.12890601158,0.0,0.5641025641025641,21.153846153846153,339127.7948717949,80.50383321338875,82.49253638984824,0.4358974358974359,0.19523543,0.0032926647,7631,82.7948717948718
1069972,-38.70015105014739,-69.15384615384616,0.0035264648,17.25705102227135,0.0035264648,20240.564886808395,0.0,0.6923076923076923,20.333333333333332,342278.5641025641,81.26107078750215,82.74294897772864,0.3076923076923077,0.18693069,0.004245122,7670,83.56410256410257
1079950,-38.30586312056738,-68.41025641025641,0.0051643187,16.38588807440929,0.0051643187,20352.995096683502,0.0,0.46153846153846156,22.205128205128204,334926.76923076925,79.5315469901358,83.6141119255907,0.5384615384615384,0.18916918,0.0040855263,7709,81.76923076923077
1089897,-38.15679971807823,-68.36842105263158,0.005685303,17.439923511374584,0.005685303,20457.316247701645,0.0,0.5526315789473685,21.210526315789473,339105.6842105263,80.4608555890845,82.5600764886254,0.4473684210526316,0.20150715,0.0042720726,7747,82.78947368421052
1099742,-38.469706005544325,-68.8157894736842,0.00581229,16.682865333066452,0.00581229,20566.03383731842,0.0,0.5526315789473685,21.36842105263158,338351.15789473685,80.30957193369564,83.31713466693354,0.4473684210526316,0.2114581,0.005016572,7785,82.60526315789474
1109828,-38.78444915517038,-68.51282051282051,0.003990976,17.03752709171814,0.003990976,20673.650357961655,0.0,0.5128205128205128,21.358974358974358,338182.5641025641,80.31257175818675,82.96247290828185,0.48717948717948717,0.19540054,0.0053436,7824,82.56410256410257
1119900,-38.490427281855816,-68.64102564102564,0.007575549,16.689597200601018,0.007575549,20781.589982271194,0.0,0.5897435897435898,21.58974358974359,337447.3846153846,80.10391060177437,83.31040279939897,0.41025641025641024,0.22424622,0.0073277876,7863,82.38461538461539
1129912,-38.4102525978874,-68.825,0.005275888,16.703186566478745,0.005275888,20891.114114522934,0.0,0.425,21.325,338432.0,80.3466534427512,83.29681343352125,0.575,0.22777183,0.0053510955,7903,82.625
1139902,-38.48112218200849,-68.25,0.005802788,16.740984588476138,0.005802788,21004.62301826477,0.0,0.35,21.925,335974.4,79.78786005739869,83.25901541152389,0.65,0.20000225,0.0048890957,7943,82.025
1149865,-37.659470741586894,-66.6842105263158,0.0064651337,18.433281819931636,0.0064651337,21115.682869434357,0.0,0.5789473684210527,22.263157894736842,334686.3157894737,79.47673277004189,81.56671818006835,0.42105263157894735,0.21244277,0.0066993013,7981,81.71052631578948
1159930,-38.42935647345164,-68.425,0.0048346194,16.641520637886465,0.0048346194,21228.16334438324,0.0,0.325,21.925,336179.2,79.7975736320765,83.35847936211354,0.675,0.21829341,0.005435302,8021,82.075
1169868,-38.58400657000644,-67.94871794871794,0.0062510786,17.893859932701975,0.0062510786,21334.872963428497,0.0,0.4358974358974359,21.205128205128204,338917.74358974356,80.45761693775084,82.10614006729803,0.5641025641025641,0.22127715,0.0057148193,8060,82.74358974358974
1179988,-38.343761811767656,-68.34146341463415,0.0034734933,17.551309228019786,0.0034734933,21446.576558589935,0.0,0.3902439024390244,21.024390243902438,339468.48780487804,80.61958430890202,82.44869077198022,0.6097560975609756,0.20659336,0.003443293,8101,82.8780487804878
1189822,-39.02049434870612,-68.9,0.0053344825,16.927719287805495,0.0053344825,21552.71313548088,0.0,0.55,21.0,339763.2,80.65061558615352,83.0722807121945,0.45,0.20018762,0.005659443,8141,82.95
1199965,-37.871804239962785,-67.725,0.0046925354,17.33104262410935,0.0046925354,21666.75382590294,0.0,0.375,22.05,335462.4,79.67110616857454,82.66895737589066,0.625,0.20491153,0.004716513,8181,81.9
1209777,-38.2165471319371,-67.63157894736842,0.004615271,18.611897786176517,0.004615271,21771.927287817,0.0,0.7368421052631579,20.842105263157894,340291.36842105264,80.79198498040566,81.3881022138235,0.2631578947368421,0.21501875,0.004272891,8219,83.07894736842105
1219777,-37.35058823717418,-66.3157894736842,0.0036741253,18.28235024255257,0.0036741253,21884.789848327637,0.0,0.4473684210526316,22.81578947368421,332422.7368421053,78.96218488158551,81.71764975744742,0.5526315789473685,0.20104235,0.0048406515,8257,81.15789473684211
1229794,-38.405305123683696,-68.07692307692308,0.0041793794,17.666810457774904,0.0041793794,21995.145225048065,0.0,0.4358974358974359,21.333333333333332,338602.6666666667,80.34673989881182,82.3331895422251,0.5641025641025641,0.20897837,0.004005855,8296,82.66666666666667
1239959,-37.38429098049363,-67.3,0.005967905,18.354369438669757,0.005967905,22104.035466194153,0.0,0.475,21.5,337715.2,80.18449580152654,81.64563056133025,0.525,0.2181584,0.006222486,8336,82.45
1249986,-37.45683026127101,-67.35135135135135,0.004774585,17.505929427919725,0.004774585,22211.628635644913,0.0,0.8108108108108109,22.2972972972973,334543.5675675676,79.44514050129438,82.49407057208028,0.1891891891891892,0.19616187,0.0050618574,8373,81.67567567567568
1259959,-38.26503837562639,-67.76315789473684,0.0056481753,18.232935087946338,0.0056481753,22317.59191966057,0.0,0.7894736842105263,21.105263157894736,339429.05263157893,80.55529259815108,81.76706491205367,0.21052631578947367,0.22058633,0.0048418925,8411,82.86842105263158
1269775,-37.72344110237295,-67.07894736842105,0.0050380738,18.596845928786216,0.0050380738,22424.718166589737,0.0,0.6052631578947368,21.605263157894736,337488.84210526315,80.09403120017936,81.40315407121379,0.39473684210526316,0.24625476,0.0068582785,8449,82.39473684210526
1279757,-37.17545627966376,-66.66666666666667,0.003728134,18.47833820078603,0.003728134,22538.335773706436,0.0,0.46153846153846156,22.23076923076923,334926.76923076925,79.51259781356282,81.52166179921397,0.5384615384615384,0.22751662,0.003935633,8488,81.76923076923077
1289799,-37.50729502792194,-66.89473684210526,0.004737576,18.48278561583633,0.004737576,22643.3159365654,0.0,0.6052631578947368,21.973684210526315,335979.7894736842,79.75188191605817,81.51721438416367,0.39473684210526316,0.21951006,0.0050198627,8526,82.02631578947368
1299889,-36.68791369753041,-66.21621621621621,0.0041449456,19.03731243324529,0.0041449456,22748.734861135483,0.0,0.7027027027027027,22.243243243243242,334875.6756756757,79.49930730918729,80.96268756675471,0.2972972972972973,0.23030458,0.006178384,8563,81.75675675675676
1309992,-37.52485222935602,-66.55263157894737,0.0058154203,18.83828325245538,0.0058154203,22856.330715179443,0.0,0.8157894736842105,21.94736842105263,335872.0,79.76689393155793,81.16171674754462,0.18421052631578946,0.2317163,0.006046662,8601,82.0
1319779,-37.26022379098707,-66.21621621621621,0.0028922607,18.560309175952174,0.0028922607,22965.93504691124,0.0,0.7027027027027027,22.675675675675677,332993.7297297297,79.09439775066735,81.43969082404783,0.2972972972972973,0.22224152,0.0031209977,8638,81.29729729729729
1329987,-37.44133264164624,-66.26315789473684,0.0046268846,18.829776207926386,0.0046268846,23070.125577688217,0.0,0.8421052631578947,22.342105263157894,334362.94736842107,79.40542085058237,81.1702237920736,0.15789473684210525,0.22575375,0.006250476,8676,81.63157894736842
1339947,-37.26170514057431,-66.76315789473684,0.0040323013,18.62086400419807,0.0040323013,23176.54398870468,0.0,0.7105263157894737,21.94736842105263,336087.5789473684,79.77562918436708,81.37913599580192,0.2894736842105263,0.23177864,0.0037489815,8714,82.05263157894737
