AttC,entropy,TimestepsSoFar,TimeElapsed,optimgain,entloss,meankl,TtR,Fce,AttNC,MtR,surrgain,EpisodesSoFar
0.13043478260869565,0.52514577,2059804,9267.131351232529,0.003882737,0.0,0.00266912,27.73913043478261,0.1109565217391305,0.8695652173913043,15.867343309817318,0.003882737,10098
0.1111111111111111,0.50945735,2069815,9311.194541692734,0.0036460396,0.0,0.002582802,29.022222222222222,0.11608888888888891,0.8888888888888888,16.390049451337475,0.0036460396,10143
0.1111111111111111,0.46374425,2079828,9356.213212966919,0.0045026275,0.0,0.0053339493,28.355555555555554,0.11580246913580249,0.8888888888888888,16.00049577796994,0.0045026275,10188
0.047619047619047616,0.48117328,2089830,9405.606140136719,0.0033020645,0.0,0.0022287888,27.80952380952381,0.11123809523809525,0.9523809523809523,15.754192844741558,0.0033020645,10230
0.13043478260869565,0.48303202,2099836,9445.64715385437,0.004488411,0.0,0.005249092,26.76086956521739,0.10704347826086962,0.8695652173913043,15.337604716054173,0.004488411,10276
0.09090909090909091,0.47536168,2109846,9491.888928174973,0.0035901307,0.0,0.0021212618,27.363636363636363,0.10945454545454548,0.9090909090909091,15.630734110978763,0.0035901307,10320
0.1111111111111111,0.49274945,2119855,9536.043255329132,0.0041077696,0.0,0.0046701217,26.8,0.11155555555555556,0.8888888888888888,15.454595975429768,0.0041077696,10365
0.06976744186046512,0.47400895,2129858,9580.252551078796,0.0036383942,0.0,0.0037117645,29.72093023255814,0.11888372093023258,0.9302325581395349,17.037926830369,0.0036383942,10408
0.047619047619047616,0.49274945,2139860,9628.946311950684,0.0027670998,0.0,0.0026879073,28.285714285714285,0.11314285714285716,0.9523809523809523,16.09978410336034,0.0027670998,10450
0.1111111111111111,0.485379,2149869,9671.319489479065,0.0039588423,0.0,0.003588643,25.822222222222223,0.11060740740740742,0.8888888888888888,14.810307450789956,0.0039588423,10495
0.1111111111111111,0.4817933,2159876,9711.03322339058,0.004249538,0.0,0.0034570938,26.733333333333334,0.10693333333333335,0.8888888888888888,14.936851547566562,0.004249538,10540
0.13043478260869565,0.46594244,2169882,9758.90195608139,0.0049801744,0.0,0.0038390232,26.434782608695652,0.1057391304347826,0.8695652173913043,15.20009246395995,0.0049801744,10586
0.16666666666666666,0.4561428,2179892,9806.68576836586,0.004442904,0.0,0.0037866738,26.145833333333332,0.12533333333333332,0.8333333333333334,14.760670883136264,0.004442904,10634
0.09090909090909091,0.4664919,2189902,9846.958355426788,0.0040511903,0.0,0.0027190559,26.40909090909091,0.11194805194805198,0.9090909090909091,15.151023018201244,0.0040511903,10678
0.047619047619047616,0.44042882,2199906,9890.753675937653,0.004545581,0.0,0.0038836312,28.928571428571427,0.12355555555555557,0.9523809523809523,16.409160506913338,0.004545581,10720
0.06976744186046512,0.42761254,2209909,9935.7689473629,0.0046426756,0.0,0.003210697,30.953488372093023,0.1469767441860465,0.9302325581395349,17.707884174641304,0.0046426756,10763
0.14893617021276595,0.38773724,2219920,9981.79633641243,0.0051015383,0.0,0.0039027755,26.5531914893617,0.13157446808510634,0.851063829787234,14.953272648272586,0.0051015383,10810
0.13043478260869565,0.3710164,2229926,10023.56817483902,0.005043739,0.0,0.0046353918,26.52173913043478,0.10608695652173919,0.8695652173913043,15.042401183298415,0.005043739,10856
0.1111111111111111,0.3890266,2239937,10064.756581783295,0.004776903,0.0,0.0044387192,28.4,0.1179555555555556,0.8888888888888888,16.15272848728459,0.004776903,10901
0.06976744186046512,0.39841855,2249942,10114.963516712189,0.0054208236,0.0,0.0046550347,31.488372093023255,0.12595348837209303,0.9302325581395349,17.88611843018909,0.0054208236,10944
0.09090909090909091,0.40557882,2259946,10168.48919391632,0.005686168,0.0,0.0034924839,29.613636363636363,0.11845454545454547,0.9090909090909091,16.75644645314266,0.005686168,10988
0.06976744186046512,0.4294017,2269951,10206.991923809052,0.004075136,0.0,0.0029918104,30.3953488372093,0.1292403100775194,0.9302325581395349,17.022518010184246,0.004075136,11031
0.1111111111111111,0.42451128,2279958,10251.961094379425,0.0040320405,0.0,0.003451293,29.844444444444445,0.14882962962962965,0.8888888888888888,17.104208635548837,0.0040320405,11076
0.13043478260869565,0.42258886,2289982,10294.433017015457,0.0055567552,0.0,0.004413018,28.543478260869566,0.11575919732441474,0.8695652173913043,16.448869189701096,0.0055567552,11122
