Tmc,entropy,TimestepsSoFar,MtR,surrgain,meankl,Tmt,Ptt,optimgain,TimeElapsed,entloss,Tbt,AttNC,MpbtA,AttC,MpbtN,EpisodesSoFar,TtR
48.803030303030305,0.19478399,2789899,-10.175376286673815,0.0018067987,0.009352716,56.333333333333336,54.9682583461043,0.0018067987,46544.87825322151,0.0,230741.33333333334,6.924242424242424,75.03176777076223,3.0757575757575757,24.96823222923778,19374,-140.6060606060606
47.515625,0.16279218,2799861,-10.616796283081396,0.00073179137,0.008547714,57.53125,56.14343652503354,0.00073179137,46702.3468708992,0.0,235648.0,5.40625,73.5256540378194,4.59375,26.474345962180603,19438,-152.5
48.55223880597015,0.18639809,2809992,-9.97743508116719,0.0010131577,0.009844242,56.62686567164179,55.224531295209886,0.0010131577,46865.71425867081,0.0,231943.64179104476,7.91044776119403,76.11201124945816,2.08955223880597,23.887988750541847,19505,-135.22388059701493
50.50769230769231,0.20367597,2819960,-9.848420734686496,0.001567844,0.0092019,54.784615384615385,53.428154423953444,0.001567844,47026.71926999092,0.0,224397.78461538462,7.6,75.24792916845894,2.4,24.752070831541047,19570,-135.84615384615384
49.246153846153845,0.20665051,2829962,-10.759410211201715,0.0012559064,0.009804467,55.96923076923077,54.5840838495059,0.0012559064,47185.58430361748,0.0,229249.96923076923,5.907692307692308,72.74815169725925,4.092307692307692,27.25184830274077,19635,-151.53846153846155
43.43103448275862,0.14833637,2839952,-12.476439864291978,0.0015834543,0.008267175,61.56896551724138,59.97382377681066,0.0015834543,47331.35744166374,0.0,252186.4827586207,2.4827586206896552,68.30396506636266,7.517241379310345,31.696034933637304,19693,-196.72413793103448
46.25806451612903,0.15002874,2849995,-11.767423275497665,0.001481322,0.0088535445,58.806451612903224,57.338114964941916,0.001481322,47484.88528394699,0.0,240871.2258064516,5.209677419354839,70.61431199478719,4.790322580645161,29.385688005212796,19755,-173.70967741935485
48.046875,0.20388472,2859922,-10.695536508410862,0.000635733,0.0064936536,57.109375,55.69136117701045,0.000635733,47650.68666791916,0.0,233920.0,8.359375,74.20712122992803,1.640625,25.792878770071958,19819,-147.65625
48.50769230769231,0.18438424,2869887,-10.12378534235036,0.0009047864,0.008166368,56.676923076923075,55.27094999942704,0.0009047864,47814.34560799599,0.0,232148.6769230769,7.046153846153846,74.87426657497828,2.953846153846154,25.1257334250217,19884,-142.46153846153845
48.9375,0.21834368,2879925,-10.276520017462204,0.0017212982,0.0106331175,56.21875,54.84974908086392,0.0017212982,47975.292468070984,0.0,230272.0,7.53125,74.38662965960917,2.46875,25.613370340390823,19948,-143.90625
47.53125,0.22315532,2889998,-10.173935197543496,0.0013932892,0.010469717,57.578125,56.15592019795277,0.0013932892,48136.547474861145,0.0,235840.0,6.265625,74.60544577210526,3.734375,25.394554227894744,20012,-145.46875
45.9,0.17953455,2899863,-11.306954070539469,0.0012233142,0.00862787,59.15,57.66838326650307,0.0012233142,48288.127578258514,0.0,242278.4,4.4,71.94349192802524,5.6,28.05650807197478,20072,-166.5
48.07936507936508,0.18848512,2909858,-10.352511898868825,0.000906626,0.009210195,57.0,55.62668005688405,0.000906626,48441.681336164474,0.0,233472.0,5.142857142857143,73.61957634676855,4.857142857142857,26.380423653231457,20135,-150.95238095238096
46.359375,0.16612291,2919856,-11.382991409241216,0.0013445289,0.008584664,58.71875,57.248306753464256,0.0013445289,48600.81013607979,0.0,240512.0,5.796875,71.89878185444609,4.203125,28.10121814555387,20199,-165.15625
48.46153846153846,0.2138118,2929953,-11.021043001946445,0.0022262651,0.010846284,56.69230769230769,55.29705183398029,0.0022262651,48765.87692952156,0.0,232211.6923076923,8.2,73.69419369229699,1.8,26.30580630770301,20264,-149.07692307692307
47.22222222222222,0.19810644,2939852,-10.634910819557849,0.0013763991,0.009572194,57.84126984126984,56.42804499200092,0.0013763991,48922.04132223129,0.0,236917.84126984127,5.428571428571429,73.84618636947822,4.571428571428571,26.153813630521793,20327,-151.26984126984127
45.39344262295082,0.17297387,2949916,-11.223759798239165,0.0012878972,0.0090811215,59.60655737704918,58.12811015735344,0.0012878972,49067.96791386604,0.0,244148.45901639343,4.426229508196721,71.34927444173933,5.573770491803279,28.650725558260643,20388,-172.13114754098362
47.08064516129032,0.16457339,2959960,-10.210110935215186,0.0013691214,0.008891508,57.983870967741936,56.560918382510934,0.0013691214,49221.72822213173,0.0,237501.93548387097,5.370967741935484,74.62883140363364,4.629032258064516,25.37116859636638,20450,-147.74193548387098
47.323076923076925,0.18948469,2969920,-11.076872690708559,0.0015390113,0.009554753,57.707692307692305,56.31751627556146,0.0015390113,49384.45214724541,0.0,236370.70769230768,7.753846153846154,73.53873834479457,2.246153846153846,26.461261655205433,20515,-152.30769230769232
47.83076923076923,0.20380862,2979873,-10.414066655215457,0.0016323348,0.010791669,57.292307692307695,55.880737768121406,0.0016323348,49548.981773138046,0.0,234669.29230769232,7.338461538461538,74.70697180763459,2.6615384615384614,25.293028192365426,20580,-145.07692307692307
47.109375,0.21289375,2989912,-10.774021097028355,0.0010282397,0.010593909,57.96875,56.54174507795349,0.0010282397,49705.371816158295,0.0,237440.0,6.375,74.19469116822975,3.625,25.80530883177024,20644,-150.15625
42.813559322033896,0.14558926,2999925,-13.175303171226775,0.001410979,0.008364679,62.186440677966104,60.55764593145657,0.001410979,49853.3466629982,0.0,254715.66101694916,3.5084745762711864,66.96030677576407,6.491525423728813,33.03969322423591,20703,-205.42372881355934
49.078125,0.16980816,3009944,-10.193231516470426,0.001048393,0.009365181,56.03125,54.694259899653446,0.001048393,50007.79695177078,0.0,229504.0,5.703125,74.31901324160359,4.296875,25.68098675839641,20767,-143.90625
47.92063492063492,0.18319374,3019996,-10.628774103100504,0.0018066324,0.009028839,57.17460317460318,55.78155064745026,0.0018066324,50169.287425756454,0.0,234187.17460317462,6.857142857142857,74.24248453492643,3.142857142857143,25.75751546507354,20830,-147.93650793650792
47.89393939393939,0.20670117,3029965,-10.642500813901208,0.0009045282,0.008968221,57.196969696969695,55.80567422333947,0.0009045282,50330.31997561455,0.0,234278.78787878787,7.666666666666667,74.3437732796994,2.3333333333333335,25.656226720300605,20896,-146.21212121212122
49.87692307692308,0.20564689,3039922,-9.376223930189404,0.0019524305,0.00988694,55.47692307692308,54.0529992342779,0.0019524305,50490.42447543144,0.0,227233.47692307693,6.4,76.5196390073704,3.6,23.480360992629603,20961,-130.15384615384616
48.04615384615385,0.16519961,3049953,-10.378684041178223,0.00076360995,0.008538256,57.04615384615385,55.66340240193759,0.00076360995,50645.051168203354,0.0,233661.04615384617,4.061538461538461,73.69809607144967,5.938461538461539,26.30190392855034,21026,-150.15384615384616
47.57142857142857,0.15814713,3059937,-10.417069416020434,0.0012103985,0.008884898,57.53968253968254,56.11883348497121,0.0012103985,50799.62382078171,0.0,235682.53968253967,5.2063492063492065,74.13852565770982,4.7936507936507935,25.861474342290204,21089,-149.52380952380952
49.54545454545455,0.20653783,3069932,-9.610120404132726,0.0016686304,0.010131066,55.68181818181818,54.30707639400554,0.0016686304,50960.1342792511,0.0,228072.72727272726,7.03030303030303,76.24924973094048,2.9696969696969697,23.750750269059573,21155,-132.27272727272728
48.171875,0.16209714,3079892,-10.003537294392748,0.0015165635,0.008804772,56.96875,55.56605606785144,0.0015165635,51113.32435250282,0.0,233344.0,4.046875,74.37960382673778,5.953125,25.62039617326222,21219,-146.25
50.13636363636363,0.19527392,3089887,-9.464867308674995,0.0016367965,0.00851881,55.07575757575758,53.7426398638629,0.0016367965,51271.54483246803,0.0,225590.30303030304,5.621212121212121,76.34194940736339,4.378787878787879,23.658050592636627,21285,-130.0
48.92307692307692,0.20764263,3099848,-9.873821714938192,0.0015217582,0.0091302525,56.184615384615384,54.84093214451977,0.0015217582,51426.85030293465,0.0,230132.1846153846,4.461538461538462,75.16423037472732,5.538461538461538,24.835769625272693,21350,-139.3846153846154
45.37096774193548,0.13596919,3109934,-11.83187398067468,0.0010733838,0.007944776,59.62903225806452,58.145701988153924,0.0010733838,51577.168543577194,0.0,244240.51612903227,2.1451612903225805,69.79799431287034,7.854838709677419,30.20200568712963,21412,-180.32258064516128
49.328125,0.17567307,3119895,-9.689714302346465,0.0013080954,0.008328587,55.875,54.50180054733569,0.0013080954,51730.01361322403,0.0,228864.0,4.75,75.29737007131682,5.25,24.70262992868314,21476,-137.96875
46.74603174603175,0.15049481,3129852,-10.904646674309392,0.0013517794,0.008021881,58.301587301587304,56.87253281317131,0.0013517794,51885.80399775505,0.0,238803.3015873016,5.507936507936508,73.40569557241022,4.492063492063492,26.594304427589748,21539,-155.3968253968254
49.184615384615384,0.20367154,3139877,-10.505526516414589,0.0019900561,0.011059876,56.03076923076923,54.64289745886681,0.0019900561,52049.57961010933,0.0,229502.03076923077,7.707692307692308,74.12958101114936,2.292307692307692,25.870418988850613,21604,-144.6153846153846
46.26984126984127,0.162955,3149966,-10.653171673686037,0.001437257,0.008262827,58.79365079365079,57.32530423614414,0.001437257,52204.96253800392,0.0,240818.79365079364,5.650793650793651,73.66318661696681,4.349206349206349,26.336813383033174,21667,-154.76190476190476
47.421875,0.17816828,3159901,-10.372729924450496,0.0017268811,0.010009559,57.703125,56.2685093594835,0.0017268811,52362.240372657776,0.0,236352.0,5.859375,74.31327487980955,4.140625,25.686725120190435,21731,-148.28125
50.24242424242424,0.201388,3169869,-9.984575471733482,0.001566232,0.00967879,55.03030303030303,53.67047402974943,0.001566232,52524.846306562424,0.0,225404.12121212122,6.96969696969697,74.57362401258771,3.0303030303030303,25.426375987412296,21797,-139.0909090909091
