surrgain,TimestepsSoFar,entropy,TimeElapsed,AttNC,optimgain,MtR,TtR,entloss,EpisodesSoFar,AttC,meankl,Fce
0.0007202576,3269869,1.7021803,43604.74703502655,1.4565217391304348,0.0007202576,17.11015228823962,90.32608695652173,0.0,15089,1.5434782608695652,0.0049918215,0.15439208144083053
0.0004694763,3279881,1.6890789,43739.00411081314,1.4523809523809523,0.0004694763,18.440581831804355,96.21428571428571,0.0,15131,1.5476190476190477,0.0027954534,0.13035497835497836
0.00035134837,3289886,1.696938,43865.312134981155,1.7317073170731707,0.00035134837,18.480983950543525,96.36585365853658,0.0,15172,1.2682926829268293,0.0036191908,0.12848780487804876
0.00042545624,3299911,1.6945707,43993.8978331089,1.5813953488372092,0.00042545624,18.54607070350278,97.74418604651163,0.0,15215,1.4186046511627908,0.0014366067,0.13438316722037652
0.0005945877,3309941,1.6776044,44110.95221781731,1.5227272727272727,0.0005945877,18.34383553734626,97.22727272727273,0.0,15259,1.4772727272727273,0.0063545587,0.1567399124939232
0.00080406596,3319950,1.653282,44236.981640815735,1.297872340425532,0.00080406596,15.507463219298364,81.95744680851064,0.0,15306,1.702127659574468,0.0034445617,0.130468085106383
0.00042617111,3329980,1.6593013,44351.237411022186,1.5454545454545454,0.00042617111,16.06719400996519,84.61363636363636,0.0,15350,1.4545454545454546,0.0011707755,0.11281818181818185
0.00026552874,3339983,1.7021486,44454.81672620773,1.6829268292682926,0.00026552874,18.20572356442584,95.34146341463415,0.0,15391,1.3170731707317074,0.001986416,0.1271219512195122
0.0006960495,3349756,1.7293339,44577.04867267609,1.619047619047619,0.0006960495,16.75518377036415,88.07142857142857,0.0,15433,1.380952380952381,0.007231761,0.12702494331065764
0.00028872324,3359834,1.7162248,44689.724425792694,1.44,0.00028872324,16.197868836021076,83.88,0.0,15483,1.56,0.00153425,0.11650168498168499
0.00042151185,3369868,1.7397767,44817.68614912033,1.619047619047619,0.00042151185,19.193012955894773,100.35714285714286,0.0,15525,1.380952380952381,0.0041425964,0.13868883849836233
0.0011185356,3379960,1.7286065,44935.366077423096,1.4166666666666667,0.0011185356,16.81076179034331,88.4375,0.0,15573,1.5833333333333333,0.001634961,0.12288804713804719
0.00089490967,3389960,1.7186588,45079.89767289162,1.2745098039215685,0.00089490967,16.047548718200932,83.3529411764706,0.0,15624,1.7254901960784315,0.0053593316,0.12700732223660655
0.00046027437,3399981,1.7280657,45206.33643102646,1.5555555555555556,0.00046027437,17.710006444046094,93.0,0.0,15669,1.4444444444444444,0.0015943883,0.12400000000000003
0.0007510839,3409985,1.7222047,45336.66860675812,1.5476190476190477,0.0007510839,18.524168897585835,95.78571428571429,0.0,15711,1.4523809523809523,0.003467617,0.12771428571428575
0.00047373708,3419755,1.7097174,45458.395436525345,1.4222222222222223,0.00047373708,16.24595783789716,85.6,0.0,15756,1.5777777777777777,0.0034387787,0.13626666666666665
0.00044483898,3429857,1.7076789,45589.53558039665,1.3958333333333333,0.00044483898,15.603812807638038,82.4375,0.0,15804,1.6041666666666667,0.0016773879,0.13105991439862408
0.00024900003,3439899,1.6940622,45718.4267885685,1.9285714285714286,0.00024900003,17.265262727934594,90.35714285714286,0.0,15846,1.0714285714285714,0.003925396,0.12305250305250308
0.0005312215,3449990,1.7064211,45853.34862065315,1.4666666666666666,0.0005312215,17.063271033465984,89.8,0.0,15891,1.5333333333333334,0.0021304442,0.13626340598972175
0.0004202881,3459752,1.7111737,45981.47942566872,1.32,0.0004202881,16.046509137095544,82.98,0.0,15941,1.68,0.0017287347,0.1275242931811521
0.0011159529,3469929,1.7025982,46116.61295723915,1.4509803921568627,0.0011159529,15.927475264175628,82.0,0.0,15992,1.5490196078431373,0.00444028,0.11689353718783699
0.0010142687,3479758,1.6966646,46257.488727808,1.6136363636363635,0.0010142687,17.748379463748897,91.43181818181819,0.0,16036,1.3863636363636365,0.0028029138,0.1251177976952625
0.00021092326,3489776,1.6864933,46371.82480144501,1.5227272727272727,0.00021092326,17.653403508911065,93.47727272727273,0.0,16080,1.4772727272727273,0.006307761,0.1315252525252525
0.000992331,3499897,1.697273,46501.231429338455,1.6122448979591837,0.000992331,15.23752993578161,79.40816326530613,0.0,16129,1.3877551020408163,0.0021756778,0.13580427628927028
0.0006155067,3509753,1.6800164,46626.992517232895,1.2115384615384615,0.0006155067,15.090738020353957,76.67307692307692,0.0,16181,1.7884615384615385,0.0018765897,0.13718746070429416
0.0005617574,3519830,1.6778938,46752.02242612839,1.2553191489361701,0.0005617574,17.668221225589644,92.93617021276596,0.0,16228,1.7446808510638299,0.001626124,0.12544419387521655
0.00055778,3529878,1.6805816,46866.38307571411,1.2291666666666667,0.00055778,16.34081229004171,85.375,0.0,16276,1.7708333333333333,0.0018169677,0.12377990430622011
0.0008672297,3539985,1.665774,46991.22025704384,1.3191489361702127,0.0008672297,17.77591400832019,92.68085106382979,0.0,16323,1.6808510638297873,0.00587924,0.14018538677222497
0.0007108485,3549753,1.6669021,47118.02033162117,1.4444444444444444,0.0007108485,16.300136016209436,86.46666666666667,0.0,16368,1.5555555555555556,0.005631947,0.1152888888888889
0.0007640956,3559760,1.6457195,47238.24031352997,1.22,0.0007640956,15.802589460406693,82.14,0.0,16418,1.78,0.001878304,0.12024923122723637
0.0010332153,3569808,1.6577475,47371.295498132706,1.4772727272727273,0.0010332153,18.393087643565963,97.02272727272727,0.0,16462,1.5227272727272727,0.0035312688,0.13485898197662902
0.0007684494,3579862,1.670906,47493.614948272705,1.434782608695652,0.0007684494,16.855031993000647,88.43478260869566,0.0,16508,1.565217391304348,0.0019296837,0.11852734922861152
0.0007382095,3589896,1.6950998,47616.885935783386,1.5909090909090908,0.0007382095,18.08453391794848,92.93181818181819,0.0,16552,1.4090909090909092,0.0033142166,0.158396694214876
0.0009996684,3599941,1.6946948,47751.860560655594,1.2653061224489797,0.0009996684,15.612308712349707,81.9795918367347,0.0,16601,1.7346938775510203,0.0039555714,0.13549276120704692
0.00039242604,3609805,1.7285998,47866.13392782211,1.446808510638298,0.00039242604,15.015127973603764,78.95744680851064,0.0,16648,1.553191489361702,0.0021994067,0.11107208525648245
0.00051140925,3619974,1.7195193,47996.893364429474,1.3877551020408163,0.00051140925,14.764240726261814,77.26530612244898,0.0,16697,1.6122448979591837,0.003412326,0.13728897019275837
0.0013774493,3629753,1.7283552,48110.62667346001,1.5869565217391304,0.0013774493,15.427635087508282,80.8695652173913,0.0,16743,1.4130434782608696,0.0062663383,0.12947826086956524
0.00090042216,3639793,1.714226,48253.534863233566,1.5217391304347827,0.00090042216,16.52380670234269,86.67391304347827,0.0,16789,1.4782608695652173,0.0025448708,0.14047619047619045
0.00031698405,3649874,1.7396318,48363.766619205475,1.530612244897959,0.00031698405,15.26059322974978,79.71428571428571,0.0,16838,1.469387755102041,0.0015778892,0.136168733522117
0.00044307302,3659927,1.7345355,48495.846890211105,1.5813953488372092,0.00044307302,17.74043788883907,92.65116279069767,0.0,16881,1.4186046511627908,0.008064947,0.12495745887691437
0.0006086749,3669908,1.737906,48614.57641410828,1.5208333333333333,0.0006086749,15.658555754440783,80.5,0.0,16929,1.4791666666666667,0.0020778284,0.1253770302923621
0.0004122111,3679965,1.7536715,48732.18747496605,1.297872340425532,0.0004122111,16.742054445058194,87.57446808510639,0.0,16976,1.702127659574468,0.0052235615,0.11732559638942618
0.0003676604,3689797,1.7741328,48848.38103199005,1.3555555555555556,0.0003676604,16.881955478969697,88.86666666666666,0.0,17021,1.6444444444444444,0.0011718852,0.1280112044817927
0.00021797486,3699801,1.7572886,48957.53770160675,1.5714285714285714,0.00021797486,18.265076960597835,95.5,0.0,17063,1.4285714285714286,0.0018746404,0.12733333333333335
0.0003953804,3709839,1.7790529,49079.55630040169,1.5217391304347827,0.0003953804,15.89183108209537,83.47826086956522,0.0,17109,1.4782608695652173,0.0026877078,0.13731890615778083
0.00036502685,3719938,1.8160745,49200.93297934532,1.553191489361702,0.00036502685,15.601882784090998,81.95744680851064,0.0,17156,1.446808510638298,0.0035327596,0.1367278396240915
