AttC,TimeElapsed,Ptt,entloss,Tmt,MpbtN,meankl,AttNC,EpisodesSoFar,TimestepsSoFar,Tbt,MpbtA,MtR,surrgain,optimgain,entropy,TtR,Tmc
2.090909090909091,8672.439094305038,76.02571212347283,0.0,78.02272727272727,65.83801589594276,0.0019123169,0.9090909090909091,3407,229942,319581.0909090909,34.16198410405721,-30.2590451289895,0.0018033844,0.0018033844,0.33087024,-154.0909090909091,25.977272727272727
1.9024390243902438,8806.26840877533,75.38753615499479,0.0,77.34146341463415,63.483972952164194,0.002145682,1.0975609756097562,3448,239958,316790.6341463415,36.51602704783579,-29.140379528509023,0.0023941793,0.0023941793,0.34614307,-147.5121951219512,26.658536585365855
2.0697674418604652,8944.543478012085,76.415098246545,0.0,78.44186046511628,63.29567592711587,0.0022204162,0.9302325581395349,3491,249843,321297.8604651163,36.70432407288411,-29.797435138844843,0.0019960413,0.0019960413,0.33306658,-149.1627906976744,25.558139534883722
2.152173913043478,9082.163157224655,75.37342250061178,0.0,77.32608695652173,63.596378629257316,0.00617195,0.8478260869565217,3537,259950,316727.652173913,36.403621370742655,-29.40805823202724,0.003051586,0.003051586,0.28254446,-147.65217391304347,26.67391304347826
1.6904761904761905,9219.771969079971,75.825780724371,0.0,77.80952380952381,62.876963271838456,0.0032487817,1.3095238095238095,3579,269840,318707.8095238095,37.123036728161544,-29.270459344965833,0.0027804906,0.0027804906,0.30554387,-146.85714285714286,26.19047619047619
1.5116279069767442,9355.77816081047,75.77166461944263,0.0,77.76744186046511,63.50039967521822,0.003271019,1.4883720930232558,3622,279854,318535.4418604651,36.49960032478178,-29.678699482098395,0.0027658031,0.0027658031,0.32543564,-148.46511627906978,26.25581395348837
1.619047619047619,9492.531821250916,75.20455098110595,0.0,77.14285714285714,63.57101976928508,0.0061218604,1.380952380952381,3664,289819,315977.14285714284,36.42898023071493,-29.26443390250311,0.0041375263,0.0041375263,0.33217797,-147.35714285714286,26.857142857142858
1.8409090909090908,9629.023156881332,76.08933691150702,0.0,78.0909090909091,63.660451143358095,0.0023813355,1.1590909090909092,3708,299856,319860.36363636365,36.339548856641905,-29.949189651421204,0.0024561158,0.0024561158,0.3229528,-149.3181818181818,25.90909090909091
1.8863636363636365,9766.182823419571,75.57889117426176,0.0,77.54545454545455,62.27764636666787,0.0042360625,1.1136363636363635,3752,309883,317626.1818181818,37.722353633332126,-29.236435088501427,0.0029935248,0.0029935248,0.29547212,-145.02272727272728,26.454545454545453
1.6818181818181819,9905.02258014679,74.94952592280508,0.0,76.88636363636364,60.320156746351124,0.004567401,1.3181818181818181,3796,319909,314926.54545454547,39.679843253648876,-28.322062326987353,0.0031213704,0.0031213704,0.3247294,-139.22727272727272,27.136363636363637
1.9777777777777779,10045.636194467545,75.50624386167611,0.0,77.46666666666667,61.78342648855192,0.0045247367,1.0222222222222221,3841,329942,317303.4666666667,38.21657351144806,-29.28169329866899,0.0031119874,0.0031119874,0.2803546,-143.66666666666666,26.533333333333335
1.7906976744186047,10183.431265115738,75.17870661126928,0.0,77.11627906976744,61.5908272145797,0.0036175745,1.2093023255813953,3884,339912,315868.27906976745,38.40917278542031,-28.93936711028315,0.00326635,0.00326635,0.31050405,-142.67441860465115,26.88372093023256
1.4651162790697674,10319.265214681625,75.3962235353035,0.0,77.34883720930233,61.372348683920556,0.003985101,1.5348837209302326,3927,349812,316820.83720930235,38.62765131607948,-29.099540013464807,0.003413556,0.003413556,0.33495435,-142.6046511627907,26.651162790697676
1.9545454545454546,10457.083140611649,75.02798894799768,0.0,76.95454545454545,59.98300041730176,0.003390116,1.0454545454545454,3971,359999,315205.8181818182,40.016999582698226,-27.52507930680953,0.003194627,0.003194627,0.32256797,-138.61363636363637,27.045454545454547
1.9772727272727273,10593.5433883667,75.4733636458012,0.0,77.43181818181819,62.98552899544233,0.0047573773,1.0227272727272727,4015,369844,317160.7272727273,37.01447100455767,-29.814204081172935,0.003307486,0.003307486,0.3501584,-146.52272727272728,26.568181818181817
2.375,10739.413961172104,75.3470081925368,0.0,77.3125,63.00916544881756,0.006344602,0.625,4063,379848,316672.0,36.9908345511824,-29.342204716950302,0.0034513457,0.0034513457,0.2859059,-146.375,26.708333333333332
1.4186046511627908,10876.17518210411,75.30982242804748,0.0,77.25581395348837,60.981583850412115,0.0041282033,1.5813953488372092,4106,389859,316439.81395348837,39.0184161495879,-28.294662045913693,0.0038276794,0.0038276794,0.35075524,-141.34883720930233,26.74418604651163
2.0697674418604652,11010.49667930603,75.41629694564972,0.0,77.37209302325581,59.36064324095068,0.003635965,0.9302325581395349,4149,399933,316916.0930232558,40.63935675904931,-27.659465857510778,0.0033247161,0.0033247161,0.3762189,-138.13953488372093,26.627906976744185
2.2222222222222223,11151.886479854584,75.96979800909102,0.0,77.97777777777777,61.280452025084195,0.0035131532,0.7777777777777778,4194,409837,319396.97777777776,38.71954797491579,-28.784973647328556,0.002945632,0.002945632,0.3341136,-143.53333333333333,26.044444444444444
1.75,11290.267085313797,75.12869183592157,0.0,77.11363636363636,62.52840064350758,0.0056051747,1.25,4238,419937,315857.45454545453,37.47159935649242,-28.963724043226396,0.004190503,0.004190503,0.30367002,-145.0909090909091,26.954545454545453
1.6511627906976745,11431.27289891243,75.3103970161374,0.0,77.25581395348837,61.64091071461306,0.0060900673,1.3488372093023255,4281,429855,316439.81395348837,38.359089285386936,-28.798803399801308,0.004662138,0.004662138,0.3433297,-143.09302325581396,26.74418604651163
2.0652173913043477,11572.81707072258,74.48020812941557,0.0,76.3695652173913,62.98063067779604,0.0043290695,0.9347826086956522,4327,439862,312809.73913043475,37.019369322203985,-28.828578317815147,0.0032067199,0.0032067199,0.34210053,-144.19565217391303,27.630434782608695
1.9772727272727273,11708.231741666794,75.34506778994955,0.0,77.29545454545455,63.83769578807264,0.004976708,1.0227272727272727,4371,449856,316602.1818181818,36.16230421192736,-29.304436422447466,0.00392883,0.00392883,0.34822592,-148.1590909090909,26.704545454545453
2.25,11848.317600011826,75.04865873485913,0.0,76.97727272727273,61.2290632680257,0.0051075243,0.75,4415,459836,315298.9090909091,38.770936731974274,-27.726976366868293,0.0032777404,0.0032777404,0.31050292,-141.4090909090909,27.022727272727273
1.7142857142857142,11981.947247982025,75.16411352270674,0.0,77.11904761904762,60.9802552719186,0.0040179417,1.2857142857142858,4457,469806,315879.61904761905,39.01974472808141,-27.641300010230243,0.0036142904,0.0036142904,0.33020428,-141.28571428571428,26.904761904761905
1.813953488372093,12117.548565149307,75.31490410499227,0.0,77.27906976744185,62.179869888097485,0.004804341,1.186046511627907,4500,479868,316535.06976744183,37.82013011190252,-28.582356270462796,0.0035900858,0.0035900858,0.3259966,-144.27906976744185,26.74418604651163
1.627906976744186,12253.841449975967,74.51256182250842,0.0,76.4186046511628,60.90152235639916,0.004325752,1.372093023255814,4543,489872,313010.6046511628,39.09847764360084,-28.582859853649122,0.003571461,0.003571461,0.31674185,-139.8139534883721,27.6046511627907
1.6590909090909092,12391.253308534622,74.28580296767024,0.0,76.1590909090909,60.37678976274096,0.00567715,1.3409090909090908,4587,499973,311947.63636363635,39.62321023725905,-27.822039870669776,0.004552366,0.004552366,0.32861048,-137.9318181818182,27.84090909090909
1.5227272727272727,12527.243993520737,75.30274890933855,0.0,77.25,61.244569784778804,0.002252507,1.4772727272727273,4631,509925,316416.0,38.755430215221196,-28.50844393546596,0.0027358688,0.0027358688,0.32689455,-142.02272727272728,26.75
1.7906976744186047,12663.851920843124,75.89421940809504,0.0,77.88372093023256,62.62603504336076,0.0034125636,1.2093023255813953,4674,519848,319011.72093023255,37.37396495663923,-28.955045135480955,0.0036945278,0.0036945278,0.3419177,-146.51162790697674,26.11627906976744
1.4883720930232558,12798.582808971405,74.84477621250444,0.0,76.79069767441861,58.7162713691538,0.0062083215,1.5116279069767442,4717,529938,314534.6976744186,41.28372863084619,-26.77788837858524,0.005005739,0.005005739,0.36341804,-135.41860465116278,27.25581395348837
1.9069767441860466,12938.238402843475,75.69267213613965,0.0,77.65116279069767,62.85638732215448,0.0055116434,1.0930232558139534,4760,539834,318059.16279069765,37.143612677845496,-28.62642876578746,0.0040334025,0.0040334025,0.33710444,-146.86046511627907,26.325581395348838
1.627906976744186,13072.047891616821,74.96204422590321,0.0,76.88372093023256,59.664683750874815,0.0058006346,1.372093023255814,4803,549798,314915.72093023255,40.33531624912517,-27.547127056625904,0.0037964238,0.0037964238,0.33349055,-137.72093023255815,27.11627906976744
1.8409090909090908,13209.65162563324,74.41816714480659,0.0,76.31818181818181,61.45475702467988,0.0050052144,1.1590909090909092,4847,559973,312599.2727272727,38.54524297532014,-27.671311298466787,0.0035583314,0.0035583314,0.31538615,-140.6590909090909,27.704545454545453
1.4285714285714286,13345.388215303421,74.16392966742426,0.0,76.0952380952381,59.91150695272635,0.0034311463,1.5714285714285714,4889,569816,311686.09523809527,40.08849304727365,-27.56436061088216,0.0035931107,0.0035931107,0.32901976,-136.92857142857142,28.0
1.627906976744186,13481.378305196762,74.51267870840972,0.0,76.4186046511628,60.229143908516384,0.004976238,1.372093023255814,4932,579784,313010.6046511628,39.7708560914836,-27.431200295127024,0.003475182,0.003475182,0.3150155,-138.2093023255814,27.6046511627907
1.3255813953488371,13617.417928695679,75.29491556301187,0.0,77.25581395348837,60.301980319076826,0.005511876,1.6744186046511629,4975,589916,316439.81395348837,39.69801968092316,-28.098766243250893,0.0038967428,0.0038967428,0.33383784,-140.09302325581396,26.767441860465116
1.6046511627906976,13753.917632102966,75.07114181049324,0.0,77.0,60.72116531392162,0.0034038706,1.3953488372093024,5018,599763,315392.0,39.2788346860784,-28.513568208463745,0.0035117595,0.0035117595,0.34634635,-140.30232558139534,27.0
1.627906976744186,13889.492149591446,75.07823055408603,0.0,77.02325581395348,59.72596622671477,0.005459324,1.372093023255814,5061,609879,315487.25581395347,40.27403377328523,-27.501003771119517,0.004958434,0.004958434,0.36470458,-138.06976744186048,27.0
2.2093023255813953,14030.936302185059,75.27850941064303,0.0,77.25581395348837,62.271089294591135,0.004398361,0.7906976744186046,5104,619774,316439.81395348837,37.72891070540885,-28.060603923425756,0.0031894578,0.0031894578,0.3368128,-144.48837209302326,26.790697674418606
1.8863636363636365,14169.996220827103,74.66793497147331,0.0,76.56818181818181,60.29210890487382,0.005018513,1.1136363636363635,5148,629896,313623.2727272727,39.70789109512617,-27.964761641245993,0.005655908,0.005655908,0.35722432,-138.54545454545453,27.431818181818183
2.425531914893617,14311.932995319366,75.26043698709526,0.0,77.23404255319149,64.78118024412905,0.005791475,0.574468085106383,5195,639846,316350.6382978723,35.21881975587093,-29.403132096335266,0.004482659,0.004482659,0.33941934,-150.38297872340425,26.80851063829787
2.1777777777777776,14452.58343744278,75.3609848565793,0.0,77.31111111111112,62.141205027121586,0.006853235,0.8222222222222222,5240,649861,316666.31111111114,37.858794972878385,-29.12411191516047,0.0039720386,0.0039720386,0.31581333,-144.2,26.68888888888889
1.8837209302325582,14592.202946901321,74.70650516614492,0.0,76.62790697674419,60.53462113624796,0.004804506,1.1162790697674418,5283,659824,313867.9069767442,39.46537886375204,-27.672963058632746,0.0028019235,0.0028019235,0.2908349,-139.25581395348837,27.3953488372093
1.5,14732.586641788483,74.60143714295151,0.0,76.5,62.068559434615054,0.0037331164,1.5,5325,669891,313344.0,37.931440565384925,-28.120002316131263,0.0041033314,0.0041033314,0.30059206,-142.5,27.5
1.4651162790697674,14872.422997951508,75.41845932428988,0.0,77.37209302325581,62.068480852539565,0.004331579,1.5348837209302326,5368,679904,316916.0930232558,37.931519147460456,-29.09394264076265,0.0035884308,0.0035884308,0.31787968,-144.13953488372093,26.627906976744185
1.4883720930232558,15009.751753807068,75.03250443777422,0.0,76.97674418604652,59.83979403392708,0.0040152054,1.5116279069767442,5411,689944,315296.74418604653,40.16020596607292,-27.951337394888156,0.0039723157,0.0039723157,0.3292259,-138.13953488372093,27.046511627906977
1.9069767441860466,15146.057629108429,74.4823062517825,0.0,76.37209302325581,59.30949736074483,0.004415925,1.0930232558139534,5454,699902,312820.0930232558,40.69050263925517,-27.496449663307715,0.0033121917,0.0033121917,0.36462864,-136.04651162790697,27.627906976744185
2.239130434782609,15286.096335887909,74.6485661722747,0.0,76.56521739130434,62.52956477553835,0.0042896112,0.7608695652173914,5500,709980,313611.1304347826,37.47043522446167,-28.36988509068167,0.0031885356,0.0031885356,0.3547386,-143.80434782608697,27.456521739130434
2.0,15427.057704210281,74.36230880276149,0.0,76.24444444444444,62.370520591454444,0.0052967123,1.0,5545,719903,312297.2444444444,37.62947940854553,-28.248070195204217,0.0040026894,0.0040026894,0.32227173,-143.06666666666666,27.755555555555556
1.6046511627906976,15562.29368185997,75.06164966334777,0.0,77.02325581395348,61.330638832087125,0.0034917232,1.3953488372093024,5588,729809,315487.25581395347,38.66936116791289,-28.31490095027779,0.0031211039,0.0031211039,0.35293815,-141.90697674418604,27.023255813953487
2.0,15698.607100248337,74.29339393435855,0.0,76.18604651162791,60.28568823460054,0.00422585,1.0,5631,739869,312058.0465116279,39.71431176539946,-27.15735099245628,0.0034114344,0.0034114344,0.35470164,-137.86046511627907,27.837209302325583
1.5813953488372092,15830.585768699646,74.63519514018571,0.0,76.53488372093024,59.46796317247879,0.006048885,1.4186046511627908,5674,749984,313486.88372093026,40.53203682752121,-26.634230484088643,0.0033921301,0.0033921301,0.35317427,-136.67441860465115,27.46511627906977
1.6136363636363635,15969.42668581009,75.50667592630798,0.0,77.5,61.90695401953201,0.003990652,1.3863636363636365,5718,759983,317440.0,38.093045980467984,-29.035468842402476,0.0029837606,0.0029837606,0.33816725,-144.4090909090909,26.545454545454547
1.5476190476190477,16103.505220890045,75.27179031623936,0.0,77.21428571428571,59.48836314880024,0.0043924735,1.4523809523809523,5760,769889,316269.71428571426,40.51163685119976,-27.71445507956852,0.0034572226,0.0034572226,0.31358057,-137.85714285714286,26.785714285714285
1.6222222222222222,16240.703377485275,75.32764174743012,0.0,77.28888888888889,60.93642596353764,0.0052452874,1.3777777777777778,5805,779975,316575.2888888889,39.06357403646237,-28.802434405455184,0.0036748892,0.0036748892,0.3141311,-141.26666666666668,26.733333333333334
1.7857142857142858,16379.280043840408,74.80311762971075,0.0,76.71428571428571,60.59897286763571,0.006485005,1.2142857142857142,5847,789750,314221.71428571426,39.40102713236427,-28.38180693998741,0.005003288,0.005003288,0.35058063,-139.71428571428572,27.285714285714285
1.6744186046511629,16517.75304031372,74.27752316679432,0.0,76.18604651162791,61.31864985747734,0.004633378,1.3255813953488371,5890,799897,312058.0465116279,38.68135014252266,-27.74289222910903,0.0032722056,0.0032722056,0.31586373,-140.30232558139534,27.86046511627907
1.5681818181818181,16655.362272024155,74.50413874309113,0.0,76.4090909090909,60.82544182397166,0.0042525753,1.4318181818181819,5934,809972,312971.63636363635,39.17455817602837,-28.31561092444483,0.0039017939,0.0039017939,0.3314951,-139.63636363636363,27.613636363636363
1.7209302325581395,16793.918516874313,74.17132235378294,0.0,76.06976744186046,59.26694158908826,0.0048373844,1.2790697674418605,5977,819816,311581.76744186046,40.73305841091175,-27.127822610211737,0.003607963,0.003607963,0.299391,-135.41860465116278,27.976744186046513
1.3181818181818181,16929.553691864014,75.68767223249883,0.0,77.6590909090909,61.67003501384288,0.0055454965,1.6818181818181819,6021,829917,318091.63636363635,38.32996498615712,-28.910787372850447,0.003817742,0.003817742,0.33611628,-143.79545454545453,26.34090909090909
1.4186046511627908,17061.04550719261,74.83839254011822,0.0,76.76744186046511,60.020902765045726,0.005075433,1.5813953488372092,6064,839935,314439.4418604651,39.979097234954274,-27.71020985460348,0.0041526183,0.0041526183,0.33587325,-138.34883720930233,27.25581395348837
1.7555555555555555,17197.674608707428,75.38306138334111,0.0,77.33333333333333,59.762105208818575,0.004599613,1.2444444444444445,6109,849987,316757.3333333333,40.23789479118142,-28.078294505548026,0.0036888437,0.0036888437,0.3597539,-139.0,26.666666666666668
1.7272727272727273,17334.20413708687,74.96489459631238,0.0,76.88636363636364,61.15487025863245,0.0045940676,1.2727272727272727,6153,859899,314926.54545454547,38.84512974136755,-28.609234184328013,0.003190917,0.003190917,0.31617805,-141.27272727272728,27.113636363636363
1.5,17470.36816573143,75.04757456556834,0.0,76.97619047619048,61.229577009930985,0.0036074987,1.5,6195,869775,315294.4761904762,38.770422990068994,-28.39267975843223,0.003411965,0.003411965,0.3599049,-141.42857142857142,27.023809523809526
1.5952380952380953,17606.270376205444,75.07115457349853,0.0,77.0,60.910601096663,0.0048115696,1.4047619047619047,6237,879840,315392.0,39.089398903337006,-27.700796082726903,0.0047714314,0.0047714314,0.3697786,-140.78571428571428,27.0
1.8888888888888888,17743.6944129467,75.26264287157541,0.0,77.22222222222223,59.18128564430632,0.0040285736,1.1111111111111112,6282,889916,316302.22222222225,40.81871435569367,-27.569535631157496,0.003374816,0.003374816,0.35384604,-137.26666666666668,26.8
1.6744186046511629,17877.07910680771,75.02621406325035,0.0,76.95348837209302,60.8706719962779,0.0046425033,1.3255813953488371,6325,899969,315201.488372093,39.129328003722094,-27.74231089294676,0.0037115235,0.0037115235,0.34312922,-140.72093023255815,27.046511627906977
1.7727272727272727,18012.18056988716,74.70861094650303,0.0,76.61363636363636,59.936881388204576,0.00413502,1.2272727272727273,6369,909982,313809.45454545453,40.06311861179543,-27.62596183961356,0.0037527527,0.0037527527,0.3485811,-137.9318181818182,27.386363636363637
2.090909090909091,18149.561690807343,74.88019988738743,0.0,76.79545454545455,59.18180259294106,0.0069001773,0.9090909090909091,6413,919872,314554.1818181818,40.81819740705892,-27.53435358677331,0.0040547387,0.0040547387,0.3031623,-136.36363636363637,27.204545454545453
1.3863636363636365,18288.009231090546,73.923959116136,0.0,75.77272727272727,59.36921161157107,0.0046889596,1.6136363636363635,6457,929920,310365.0909090909,40.63078838842893,-27.66040463284952,0.0045254375,0.0045254375,0.31593078,-135.0681818181818,28.227272727272727
1.3255813953488371,18423.477916955948,74.77501356030798,0.0,76.69767441860465,57.60690353157588,0.005573872,1.6744186046511629,6500,939882,314153.67441860464,42.39309646842411,-26.669744333175185,0.004460083,0.004460083,0.3372064,-132.5581395348837,27.325581395348838
1.627906976744186,18557.8540828228,74.65761961651604,0.0,76.55813953488372,61.20744103402654,0.006057606,1.372093023255814,6543,949848,313582.1395348837,38.79255896597346,-28.073718652663988,0.0040814695,0.0040814695,0.3242095,-140.65116279069767,27.441860465116278
1.6428571428571428,18691.873849630356,74.70491647629514,0.0,76.64285714285714,60.13735170726615,0.0044061453,1.3571428571428572,6585,959791,313929.14285714284,39.862648292733844,-27.340641511066696,0.0031641359,0.0031641359,0.32123965,-138.5,27.404761904761905
1.4090909090909092,18826.61950802803,74.86528972198096,0.0,76.79545454545455,59.77295978475849,0.0048299846,1.5909090909090908,6629,969783,314554.1818181818,40.22704021524151,-28.11778386029537,0.0038985931,0.0038985931,0.31722844,-137.52272727272728,27.227272727272727
1.558139534883721,18962.810901880264,74.5053644781337,0.0,76.3953488372093,58.55661355385893,0.0050251964,1.441860465116279,6672,979842,312915.3488372093,41.44338644614106,-27.31632721337089,0.0037603911,0.0037603911,0.31547332,-134.37209302325581,27.6046511627907
1.5116279069767442,19098.449081659317,74.76864009527475,0.0,76.67441860465117,58.244175645465695,0.0053197225,1.4883720930232558,6715,989757,314058.4186046512,41.7558243545343,-27.350707858719943,0.004449936,0.004449936,0.32557416,-133.95348837209303,27.325581395348838
1.9772727272727273,19234.409642219543,75.09859820650999,0.0,77.04545454545455,61.38560062925531,0.006539595,1.0227272727272727,6759,999844,315578.1818181818,38.614399370744714,-28.69126053659288,0.0039277086,0.0039277086,0.30168572,-141.95454545454547,26.977272727272727
1.813953488372093,19370.94307732582,73.40840647354536,0.0,75.25581395348837,59.04313198281835,0.006597714,1.186046511627907,6802,1009783,308247.81395348837,40.95686801718166,-27.455869381866652,0.0043366314,0.0043366314,0.3133811,-133.46511627906978,28.790697674418606
1.4,19507.770545482635,74.44909601316164,0.0,76.33333333333333,59.93996058606918,0.005717357,1.6,6847,1019999,312661.3333333333,40.06003941393082,-27.944584159549624,0.0040083495,0.0040083495,0.3379091,-137.53333333333333,27.666666666666668
1.6511627906976745,19643.88021826744,74.62818159236537,0.0,76.55813953488372,61.72272103459738,0.004923403,1.3488372093023255,6890,1029935,313582.1395348837,38.277278965402616,-28.133950039857435,0.0043141125,0.0043141125,0.33414844,-142.04651162790697,27.488372093023255
1.9772727272727273,19782.731266498566,74.98459490434625,0.0,76.9090909090909,62.48159464597165,0.0046354476,1.0227272727272727,6934,1039965,315019.63636363635,37.51840535402833,-28.716437653732157,0.004034213,0.004034213,0.32439125,-144.61363636363637,27.09090909090909
1.813953488372093,19919.857768774033,74.09744189203315,0.0,75.97674418604652,61.43179778555885,0.0042149103,1.186046511627907,6977,1049947,311200.74418604653,38.56820221444116,-27.683699666214807,0.0038109634,0.0038109634,0.32475364,-140.51162790697674,28.046511627906977
1.4883720930232558,20057.75727915764,73.74861556780918,0.0,75.6046511627907,60.96949592248499,0.0057909475,1.5116279069767442,7020,1059849,309676.6511627907,39.03050407751501,-27.73587875508517,0.0034640362,0.0034640362,0.30240846,-138.69767441860466,28.41860465116279
1.3181818181818181,20194.082094669342,74.5465894478493,0.0,76.45454545454545,59.47970773528792,0.0055393535,1.6818181818181819,7064,1069960,313157.8181818182,40.52029226471208,-27.61334206647291,0.003838853,0.003838853,0.30978093,-136.5681818181818,27.568181818181817
1.2093023255813953,20330.929758310318,75.13629130809692,0.0,77.06976744186046,59.918913704357536,0.0039495276,1.7906976744186047,7107,1079838,315677.76744186046,40.081086295642486,-28.111605341165827,0.002730832,0.002730832,0.30798724,-138.62790697674419,26.930232558139537
1.3488372093023255,20467.534737825394,74.54762662511928,0.0,76.44186046511628,59.65865316012627,0.004815223,1.6511627906976745,7150,1089801,313105.8604651163,40.341346839873744,-27.743579244331453,0.0036725788,0.0036725788,0.3052995,-136.95348837209303,27.558139534883722
1.2045454545454546,20603.532199382782,73.95722287500122,0.0,75.8409090909091,60.15135418881076,0.0053743753,1.7954545454545454,7194,1099981,310644.36363636365,39.848645811189236,-27.915203770977737,0.003753131,0.003753131,0.29887366,-137.25,28.204545454545453
