entloss,optimgain,AttNC,meankl,TtR,TimestepsSoFar,MtR,surrgain,AttC,EpisodesSoFar,Fce,entropy,TimeElapsed
0.0,0.0017380463,0.53125,0.0048818816,21.703125,329809,12.811115822204709,0.0017380463,0.46875,2077,0.12571974451905468,0.74536765,1185.258831501007
0.0,0.001852127,0.65,0.008843669,23.4,339808,13.234391473760022,0.001852127,0.35,2137,0.1257248105367921,0.67205805,1222.5791523456573
0.0,0.0023306645,0.8163265306122449,0.0058291685,27.551020408163264,349913,15.67967174313307,0.0023306645,0.1836734693877551,2186,0.11998037475859911,0.63335425,1263.205603837967
0.0,0.0018797287,0.7547169811320755,0.0050559607,24.71698113207547,359934,14.05017456547514,0.0018797287,0.24528301886792453,2239,0.12028032345013479,0.6132532,1299.2840690612793
0.0,0.0023347351,0.8125,0.009938293,28.166666666666668,369833,15.93745286288618,0.0023347351,0.1875,2287,0.11546139971139974,0.5821844,1333.5233716964722
0.0,0.0020989892,0.7115384615384616,0.005432701,29.26923076923077,379900,16.808983553065964,0.0020989892,0.28846153846153844,2339,0.1416204717034829,0.5709533,1367.8409197330475
0.0,0.0029618775,0.7307692307692307,0.009881349,28.25,389882,16.452847856928802,0.0029618775,0.2692307692307692,2391,0.12835859221617738,0.53328365,1402.4040813446045
0.0,0.0010878083,0.78,0.0043436363,27.04,399785,15.353971470607435,0.0010878083,0.22,2441,0.1172246153846154,0.56917256,1442.564199924469
0.0,0.0028308502,0.7547169811320755,0.009089664,26.22641509433962,409976,15.023682674125997,0.0028308502,0.24528301886792453,2494,0.11561163253829781,0.49535185,1481.7632052898407
0.0,0.0039014516,0.7959183673469388,0.009650309,27.755102040816325,419824,15.683301065956064,0.0039014516,0.20408163265306123,2543,0.11706362783445055,0.48623726,1516.3288474082947
0.0,0.0011474945,0.8333333333333334,0.005276064,27.479166666666668,429832,15.532224990464165,0.0011474945,0.16666666666666666,2591,0.1099166666666667,0.47312397,1552.0165638923645
0.0,0.0029573424,0.8888888888888888,0.0069051003,28.91111111111111,439885,16.473533072457553,0.0029573424,0.1111111111111111,2636,0.11948368794326243,0.45701757,1588.0452337265015
0.0,0.001993609,0.8888888888888888,0.004125721,31.822222222222223,449930,17.886336451694646,0.001993609,0.1111111111111111,2681,0.15146906906906904,0.47384974,1624.4464824199677
0.0,0.0028158722,0.8333333333333334,0.0084272735,28.229166666666668,459988,16.2616344314217,0.0028158722,0.16666666666666666,2729,0.13618617021276594,0.45468402,1661.4501214027405
0.0,0.001308281,0.8297872340425532,0.00704821,31.340425531914892,469830,17.96836620229186,0.001308281,0.1702127659574468,2776,0.15218701170367166,0.41774112,1696.7682402133942
0.0,0.002179503,0.8163265306122449,0.006768891,29.571428571428573,479885,16.98147238834536,0.002179503,0.1836734693877551,2825,0.12199686028257456,0.39590475,1734.3248879909515
0.0,0.0021078247,0.8888888888888888,0.006244186,31.066666666666666,489914,17.50054713360489,0.0021078247,0.1111111111111111,2870,0.12666666666666668,0.38023767,1768.7909722328186
0.0,0.0028139045,0.851063829787234,0.008538081,29.04255319148936,499947,16.34632218990781,0.0028139045,0.14893617021276595,2917,0.11823964165733483,0.3390621,1805.6091859340668
0.0,0.0016203811,0.9523809523809523,0.005235832,31.428571428571427,509949,17.684970432699735,0.0016203811,0.047619047619047616,2959,0.12571428571428572,0.33148214,1843.4761669635773
0.0,0.0032406487,0.9302325581395349,0.009639122,31.46511627906977,519968,18.014447360953522,0.0032406487,0.06976744186046512,3002,0.12713543091655266,0.36513862,1880.121841430664
0.0,0.0043238425,0.7916666666666666,0.0081534395,28.8125,529836,16.506457763933327,0.0043238425,0.20833333333333334,3050,0.12166780371915137,0.40860063,1914.9923651218414
0.0,0.0034907241,0.8163265306122449,0.007814229,29.877551020408163,539893,17.033770163281805,0.0034907241,0.1836734693877551,3099,0.13138995993654376,0.37538067,1949.6235959529877
0.0,0.0036820075,0.8,0.008694165,28.38,549933,16.36722300709587,0.0036820075,0.2,3149,0.11717793103448279,0.36286503,1983.4915263652802
0.0,0.0019718918,0.7450980392156863,0.0075394316,28.647058823529413,559792,16.29034694950933,0.0019718918,0.2549019607843137,3200,0.1451471197546529,0.34801805,2019.7463150024414
0.0,0.0017149948,0.7358490566037735,0.006281373,27.0,569830,15.707237976981853,0.0017149948,0.2641509433962264,3253,0.13453530663604796,0.33674994,2057.5146639347076
0.0,0.0034083207,0.8888888888888888,0.0073037096,31.88888888888889,579841,18.293100723654018,0.0034083207,0.1111111111111111,3298,0.12755555555555556,0.3414577,2094.0028727054596
0.0,0.001830394,0.8125,0.008109007,29.1875,589830,16.720540204921676,0.001830394,0.1875,3346,0.12138864351710833,0.310744,2130.6944468021393
0.0,0.0036822679,0.8666666666666667,0.009265892,32.82222222222222,599812,18.85278781054752,0.0036822679,0.13333333333333333,3391,0.13949516736957726,0.23660122,2166.8802392482758
0.0,0.0037378448,0.7708333333333334,0.009809531,30.916666666666668,609863,17.95697058004554,0.0037378448,0.22916666666666666,3439,0.14085921528859796,0.14826965,2200.4430775642395
0.0,0.003413739,0.8636363636363636,0.0077954796,32.20454545454545,619797,18.55663727188094,0.003413739,0.13636363636363635,3483,0.13998475795380166,0.1492488,2237.07270860672
0.0,0.002241893,0.975609756097561,0.007912946,33.926829268292686,629798,19.131479857259823,0.002241893,0.024390243902439025,3524,0.13570731707317074,0.17876229,2273.954920530319
0.0,0.0013642197,0.9302325581395349,0.0069267866,33.16279069767442,639815,18.88107578751072,0.0013642197,0.06976744186046512,3567,0.13848062015503876,0.19554904,2312.764312505722
0.0,0.0037606834,0.851063829787234,0.008191706,31.4468085106383,649826,18.008279935929025,0.0037606834,0.14893617021276595,3614,0.12578723404255318,0.16774216,2349.584198474884
0.0,0.0021619415,0.9090909090909091,0.0066480455,33.25,659848,18.898458136656807,0.0021619415,0.09090909090909091,3658,0.13410526315789476,0.176971,2383.0827536582947
0.0,0.0032417541,0.8888888888888888,0.009705419,32.55555555555556,669887,18.468035574441117,0.0032417541,0.1111111111111111,3703,0.1327340501792115,0.13729024,2417.2863681316376
0.0,0.003856421,0.8478260869565217,0.008389217,31.630434782608695,679912,17.84004320738296,0.003856421,0.15217391304347827,3749,0.128986152392802,0.18042769,2454.632074356079
0.0,0.0025477458,0.9302325581395349,0.00998359,34.13953488372093,689923,19.65649964309139,0.0025477458,0.06976744186046512,3792,0.13655813953488374,0.10566295,2489.8808295726776
0.0,0.00217733,0.9090909090909091,0.007322878,33.56818181818182,699927,18.9840846843364,0.00217733,0.09090909090909091,3836,0.1342727272727273,0.12586285,2529.185135126114
0.0,0.0045973295,0.8636363636363636,0.009447028,34.0,709777,19.345988706701316,0.0045973295,0.13636363636363635,3880,0.13986714587054142,0.05171762,2564.626355409622
0.0,0.0043839808,0.8636363636363636,0.0071797045,36.06818181818182,719791,20.885499799418675,0.0043839808,0.13636363636363635,3924,0.15585733692058817,0.0322855,2597.8166496753693
0.0,0.0017529053,0.975609756097561,0.007953549,37.02439024390244,729792,21.192229211898297,0.0017529053,0.024390243902439025,3965,0.14809756097560978,0.08792961,2638.888900279999
0.0,0.0024309738,0.9523809523809523,0.008635316,36.404761904761905,739906,20.937112079124816,0.0024309738,0.047619047619047616,4007,0.14804382638010957,0.07296115,2674.03883433342
0.0,0.0054994086,0.7708333333333334,0.008379611,31.833333333333332,749967,18.830811337110575,0.0054994086,0.22916666666666666,4055,0.14874782212245222,0.11683163,2710.224262714386
0.0,0.0024498191,0.975609756097561,0.0076386854,37.31707317073171,759968,21.44746444829242,0.0024498191,0.024390243902439025,4096,0.14926829268292685,0.11903402,2747.2816202640533
0.0,0.0026160888,0.9069767441860465,0.0068799932,33.51162790697674,769814,19.018225806875343,0.0026160888,0.09302325581395349,4139,0.13726651275409651,0.12444246,2780.3071513175964
0.0,0.0033922393,0.8409090909090909,0.00875761,34.43181818181818,779763,19.664787100492784,0.0033922393,0.1590909090909091,4183,0.15177478640367512,0.108268954,2818.6134793758392
0.0,0.00062336505,0.9523809523809523,0.0015392887,34.0,789765,18.934353536681684,0.00062336505,0.047619047619047616,4225,0.136,0.09320857,2859.7400979995728
0.0,0.004046783,0.9090909090909091,0.008371692,33.15909090909091,799769,18.728048982387342,0.004046783,0.09090909090909091,4269,0.13263636363636364,0.15317535,2893.962205171585
0.0,0.00288584,0.975609756097561,0.0080418475,36.829268292682926,809854,20.847776597758315,0.00288584,0.024390243902439025,4310,0.15053658536585368,0.14405112,2933.590767621994
0.0,0.001848201,0.851063829787234,0.009401801,30.53191489361702,819927,17.329474300350004,0.001848201,0.14893617021276595,4357,0.12471896354739269,0.13524912,2969.5552310943604
0.0,0.002043715,0.9302325581395349,0.0056373687,31.651162790697676,829930,18.006702703073515,0.002043715,0.06976744186046512,4400,0.1266046511627907,0.13489547,3002.2337996959686
0.0,0.0044853524,0.975609756097561,0.008792257,34.63414634146341,839931,19.875136934978233,0.0044853524,0.024390243902439025,4441,0.1385365853658537,0.14463823,3041.078351020813
0.0,0.0019614804,0.8163265306122449,0.007358379,29.244897959183675,849998,16.309206149537797,0.0019614804,0.1836734693877551,4490,0.11898577612863327,0.14414199,3076.1810262203217
0.0,0.0034308953,0.8666666666666667,0.008594584,31.177777777777777,859754,17.679506066123174,0.0034308953,0.13333333333333333,4535,0.14684444444444444,0.07796352,3113.6619153022766
0.0,0.0022638012,0.975609756097561,0.0080700945,35.609756097560975,869757,20.24798047567705,0.0022638012,0.024390243902439025,4576,0.14243902439024392,0.0616185,3152.992931365967
0.0,0.0029904386,0.8695652173913043,0.0076728975,33.17391304347826,879877,18.868161706276545,0.0029904386,0.13043478260869565,4622,0.13871300993669028,0.036013283,3187.6576216220856
0.0,0.0025179582,0.9090909090909091,0.009363519,34.86363636363637,889937,19.96531884046933,0.0025179582,0.09090909090909091,4666,0.1436324377377009,-0.011536121,3224.0770468711853
0.0,0.003547029,0.8297872340425532,0.0072491113,31.78723404255319,899815,18.133184849739134,0.003547029,0.1702127659574468,4713,0.13001587252570793,-0.047199734,3261.7037525177
0.0,0.0026041435,0.8888888888888888,0.0075010713,33.955555555555556,909858,19.452794588569322,0.0026041435,0.1111111111111111,4758,0.1373573573573574,0.0079805385,3295.8293857574463
0.0,0.0034886382,0.9090909090909091,0.008782625,34.88636363636363,919956,19.771148365537872,0.0034886382,0.09090909090909091,4802,0.1437445038621509,-0.018669436,3333.3968563079834
0.0,0.0022912365,0.9523809523809523,0.006606636,35.73809523809524,929958,20.18027518730321,0.0022912365,0.047619047619047616,4844,0.14295238095238091,0.025926651,3371.158929347992
0.0,0.002109114,0.9069767441860465,0.0070320372,35.18604651162791,939806,20.073108592701665,0.002109114,0.09302325581395349,4887,0.14620507777331468,0.001258254,3405.5891585350037
0.0,0.002101078,0.9090909090909091,0.0095770005,35.93181818181818,949904,20.706523000246243,0.002101078,0.09090909090909091,4931,0.1491038961038961,-0.030265002,3443.521642446518
0.0,0.0032673615,0.78,0.005510351,31.5,959925,18.244836461577894,0.0032673615,0.22,4981,0.1328427805968734,0.003031969,3481.301629304886
0.0,0.003921144,0.9285714285714286,0.009580687,35.214285714285715,969818,20.117602033744497,0.003921144,0.07142857142857142,5023,0.14926905956180928,-0.044952903,3517.511659383774
0.0,0.0043164007,1.0,0.007561229,38.325,979818,21.658076192755875,0.0043164007,0.0,5063,0.15330000000000002,0.00873011,3552.623022556305
0.0,0.0038416032,0.9302325581395349,0.008597178,35.13953488372093,989835,20.12750214241721,0.0038416032,0.06976744186046512,5106,0.1434728682170543,-0.04434027,3588.595845937729
0.0,0.0026231871,1.0,0.006204893,37.25,999835,20.943778478955135,0.0026231871,0.0,5146,0.149,0.00028562546,3622.230119228363
0.0,0.0037631958,0.9523809523809523,0.006553535,34.857142857142854,1009837,19.94518318065706,0.0037631958,0.047619047619047616,5188,0.13942857142857146,0.051654786,3660.417101621628
0.0,0.0035222496,0.9285714285714286,0.007862372,37.333333333333336,1019812,21.148800384482623,0.0035222496,0.07142857142857142,5230,0.1533347029618216,0.088649824,3698.2213504314423
0.0,0.0021909622,0.7659574468085106,0.008002291,34.319148936170215,1029987,19.996853909988502,0.0021909622,0.23404255319148937,5277,0.15322274204232347,0.026677871,3733.66077542305
0.0,0.0031567505,0.8604651162790697,0.006375891,34.69767441860465,1039765,19.51239388218453,0.0031567505,0.13953488372093023,5320,0.14415954121565722,0.034877732,3771.0705075263977
0.0,0.0013765187,0.9512195121951219,0.005703443,35.53658536585366,1049753,19.91843414760541,0.0013765187,0.04878048780487805,5361,0.142355047854276,0.043178692,3804.5374054908752
0.0,0.0025460494,0.9285714285714286,0.007671402,36.5,1059814,20.626513116959206,0.0025460494,0.07142857142857142,5403,0.1488817236403443,0.079033844,3840.2652146816254
0.0,0.002474347,0.975609756097561,0.005862095,34.41463414634146,1069815,19.15814165404143,0.002474347,0.024390243902439025,5444,0.13765853658536584,0.06360665,3876.359351873398
0.0,0.0020615445,0.9047619047619048,0.005363954,34.76190476190476,1079941,19.2886369453289,0.0020615445,0.09523809523809523,5486,0.14083696126841896,0.09187317,3912.8384046554565
0.0,0.002045105,0.8085106382978723,0.010337378,32.255319148936174,1089992,18.29778355080889,0.002045105,0.19148936170212766,5533,0.13813249389368468,0.030447794,3948.9847457408905
0.0,0.0024931526,0.8222222222222222,0.008588856,27.08888888888889,1099956,15.437590008807716,0.0024931526,0.17777777777777778,5578,0.11248966243908054,0.021574039,3985.7759466171265
0.0,0.0028223693,0.8863636363636364,0.007638298,31.931818181818183,1109985,18.062077710177636,0.0028223693,0.11363636363636363,5622,0.13154464454464454,0.068803295,4024.083774328232
0.0,0.0019657905,0.975,0.0069837645,33.55,1119868,18.643205748500424,0.0019657905,0.025,5662,0.1357834586466166,0.09530638,4058.425238132477
0.0,0.0036503251,0.975609756097561,0.008267995,33.48780487804878,1129869,18.653809421335335,0.0036503251,0.024390243902439025,5703,0.13395121951219513,0.073130555,4095.0102248191833
0.0,0.0028331203,0.9523809523809523,0.0057257577,32.833333333333336,1139875,18.410988441351265,0.0028331203,0.047619047619047616,5745,0.13133333333333333,0.017825127,4129.885387420654
0.0,0.0030378555,0.975,0.006866838,34.2,1149848,19.240981256453093,0.0030378555,0.025,5785,0.1372237668161435,0.04559516,4164.757887125015
0.0,0.0016635071,0.9523809523809523,0.008627533,33.88095238095238,1159850,19.00248749840959,0.0016635071,0.047619047619047616,5827,0.13552380952380957,0.05043804,4205.010197162628
0.0,0.002336989,0.8863636363636364,0.008126111,33.09090909090909,1169997,18.600970288698083,0.002336989,0.11363636363636363,5871,0.13780739256286134,0.02190302,4240.4133994579315
0.0,0.004218828,0.7209302325581395,0.008323355,32.53488372093023,1179857,18.615007002601534,0.004218828,0.27906976744186046,5914,0.14034210121068819,0.09371974,4274.779185056686
0.0,0.0061384835,0.5769230769230769,0.008423581,29.326923076923077,1189877,17.3055918077749,0.0061384835,0.4230769230769231,5966,0.14841815395474062,0.10202099,4312.196239709854
0.0,0.0052219504,0.8837209302325582,0.008869042,33.906976744186046,1199904,19.26785993366818,0.0052219504,0.11627906976744186,6009,0.1429347669166374,0.10682386,4348.874113321304
0.0,0.0021976212,0.975,0.0070618438,36.3,1209775,20.787827340128064,0.0021976212,0.025,6049,0.1470123966942149,0.12870084,4384.142107009888
0.0,0.003834443,0.9302325581395349,0.008519968,34.02325581395349,1219778,18.95137963148206,0.003834443,0.06976744186046512,6092,0.13609302325581396,0.13234174,4421.505089044571
0.0,0.002522049,1.0,0.0070556626,34.95,1229778,19.687258260205986,0.002522049,0.0,6132,0.13979999999999998,0.16578908,4456.368535280228
0.0,0.0017616455,0.9302325581395349,0.0060492177,34.41860465116279,1239801,19.709070829800012,0.0017616455,0.06976744186046512,6175,0.14071760797342192,0.19899185,4491.036869764328
0.0,0.0025441025,0.8888888888888888,0.009737921,33.666666666666664,1249888,18.914599200252884,0.0025441025,0.1111111111111111,6220,0.1439092358180966,0.22361231,4530.694530725479
0.0,0.003596402,0.8085106382978723,0.007946156,31.914893617021278,1259783,18.370557381231745,0.003596402,0.19148936170212766,6267,0.13939239282362015,0.22103052,4565.8039927482605
0.0,0.0027264305,0.8888888888888888,0.007570415,32.977777777777774,1269856,18.69597259403023,0.0027264305,0.1111111111111111,6312,0.13470802754651043,0.19849433,4604.500688552856
0.0,0.0032464778,0.8478260869565217,0.008018332,31.847826086956523,1279837,18.283694435227606,0.0032464778,0.15217391304347827,6358,0.1390857618195729,0.16064395,4642.737983703613
0.0,0.0021207375,0.9523809523809523,0.010066066,35.476190476190474,1289839,20.008190747778546,0.0021207375,0.047619047619047616,6400,0.1419047619047619,0.082037695,4677.93905544281
0.0,0.0032467362,0.8666666666666667,0.00821714,33.48888888888889,1299811,19.109231062891507,0.0032467362,0.13333333333333333,6445,0.1357880161039114,0.05765151,4716.64754486084
0.0,0.0073132035,0.6071428571428571,0.01058164,27.482142857142858,1309943,16.24971820140873,0.0073132035,0.39285714285714285,6501,0.13832064862962737,0.010013142,4753.963793039322
0.0,0.002844431,0.9302325581395349,0.009487952,36.604651162790695,1319946,20.97988169812729,0.002844431,0.06976744186046512,6544,0.1464186046511628,-0.045988083,4788.743458986282
0.0,0.001724823,0.9302325581395349,0.0068555563,35.04651162790697,1329949,19.792443619526047,0.001724823,0.06976744186046512,6587,0.14018604651162792,-0.06371691,4828.395753622055
0.0,0.0017268341,0.975609756097561,0.0066178297,35.292682926829265,1339950,19.600695332180585,0.0017268341,0.024390243902439025,6628,0.1411707317073171,-0.04567478,4863.578529834747
0.0,0.0023339402,0.9523809523809523,0.00769312,33.92857142857143,1349994,19.434551884688663,0.0023339402,0.047619047619047616,6670,0.13984053156146178,-0.05891377,4901.478483915329
0.0,0.0045249076,0.975609756097561,0.009927724,36.26829268292683,1359995,20.562875155622294,0.0045249076,0.024390243902439025,6711,0.1450731707317073,-0.13175274,4938.400417804718
0.0,0.002194548,1.0,0.007530655,38.625,1369995,22.13596071005972,0.002194548,0.0,6751,0.15450000000000003,-0.1909565,4972.110105037689
0.0,0.002927651,0.9302325581395349,0.0076153777,34.58139534883721,1379998,19.460647962533063,0.002927651,0.06976744186046512,6794,0.13832558139534884,-0.17041735,5010.3310697078705
0.0,0.0029519098,0.9523809523809523,0.0083124945,34.61904761904762,1390000,19.487161493041693,0.0029519098,0.047619047619047616,6836,0.13847619047619047,-0.1768269,5049.069364786148
0.0,0.0024719688,0.975,0.0062950132,36.3,1399805,20.69387281231374,0.0024719688,0.025,6876,0.14590909090909093,-0.20117769,5086.170815706253
0.0,0.00194916,0.975609756097561,0.008722921,37.292682926829265,1409806,21.25688717508057,0.00194916,0.024390243902439025,6917,0.1491707317073171,-0.22897178,5121.725968360901
0.0,0.00166432,0.9302325581395349,0.0088023655,34.325581395348834,1419811,19.166913315267518,0.00166432,0.06976744186046512,6960,0.13730232558139532,-0.28995866,5158.673626899719
0.0,0.0041576554,0.9285714285714286,0.0077256933,36.523809523809526,1429852,20.88544310809651,0.0041576554,0.07142857142857142,7002,0.14816267312995784,-0.2608783,5194.319492101669
0.0,0.0030404858,0.8888888888888888,0.009126233,33.46666666666667,1439931,19.074146788933547,0.0030404858,0.1111111111111111,7047,0.13633282513282513,-0.33087128,5233.606250762939
0.0,0.0023707733,1.0,0.0074370583,38.75,1449931,21.991706453033935,0.0023707733,0.0,7087,0.155,-0.3085988,5270.191693782806
0.0,0.0025302116,1.0,0.00798947,37.95,1459931,21.368977516975157,0.0025302116,0.0,7127,0.15180000000000002,-0.2993622,5304.847121953964
0.0,0.0032820266,1.0,0.009109323,36.725,1469931,20.65328851171185,0.0032820266,0.0,7167,0.14689999999999998,-0.37178126,5344.690435886383
0.0,0.002687392,1.0,0.008053406,38.25,1479931,21.35954456121624,0.002687392,0.0,7207,0.153,-0.43014547,5382.483654975891
0.0,0.0029025727,0.975609756097561,0.0058799163,36.0,1489932,20.36174918694532,0.0029025727,0.024390243902439025,7248,0.144,-0.41580194,5418.763919591904
0.0,0.003748822,1.0,0.008870907,35.425,1499932,19.851198900372697,0.003748822,0.0,7288,0.14170000000000002,-0.4607546,5455.97429728508
0.0,0.0026048569,1.0,0.009137598,33.55,1509932,18.742363482250926,0.0026048569,0.0,7328,0.1342,-0.46291098,5494.232870101929
0.0,0.0035971787,1.0,0.006617196,32.9,1519932,18.18135434083255,0.0035971787,0.0,7368,0.1316,-0.4768097,5528.694800853729
0.0,0.0022331378,1.0,0.008202913,28.825,1529932,16.262944782473472,0.0022331378,0.0,7408,0.11530000000000004,-0.46096823,5566.35911822319
0.0,0.0032335648,0.8809523809523809,0.006966519,27.857142857142858,1539967,15.742920894596347,0.0032335648,0.11904761904761904,7450,0.11862362063963015,-0.42510703,5604.550636291504
0.0,0.00066481903,0.7727272727272727,0.005020088,27.045454545454547,1549981,15.57506694013609,0.00066481903,0.22727272727272727,7494,0.12241152271436895,-0.43391845,5641.352348327637
0.0,0.0055656414,0.9024390243902439,0.009408206,25.829268292682926,1559933,14.708816309137466,0.0055656414,0.0975609756097561,7535,0.1080317781435976,-0.41613692,5680.15957736969
0.0,0.0036583818,1.0,0.007357881,27.15,1569933,15.347207105175778,0.0036583818,0.0,7575,0.10860000000000006,-0.34116775,5716.729434490204
0.0,0.0071702437,0.975,0.008863134,25.875,1579806,14.451574287093848,0.0071702437,0.025,7615,0.10515203252032523,-0.33092794,5754.573176622391
0.0,0.004000346,1.0,0.008360145,31.125,1589806,17.214589851833438,0.004000346,0.0,7655,0.12450000000000006,-0.29176328,5792.573832988739
0.0,0.002207315,0.975,0.009316438,34.05,1599787,19.361974845363253,0.002207315,0.025,7695,0.1364796536796537,-0.28097403,5828.16751909256
0.0,0.0036712356,0.8604651162790697,0.0074957595,32.95348837209303,1609763,18.883120813487743,0.0036712356,0.13953488372093023,7738,0.14526771774741645,-0.23517346,5864.217240571976
0.0,0.003814087,0.9285714285714286,0.0073762033,34.88095238095238,1619812,19.77650594545741,0.003814087,0.07142857142857142,7780,0.14694068496130352,-0.21324162,5902.410689115524
0.0,0.0022785645,0.9523809523809523,0.0066946815,35.857142857142854,1629814,20.225592057035108,0.0022785645,0.047619047619047616,7822,0.14342857142857143,-0.21624751,5937.994359493256
