Ptt,MpbtA,TimestepsSoFar,MpbtN,surrgain,optimgain,entropy,Tmc,entloss,AttC,meankl,EpisodesSoFar,AttNC,TimeElapsed,TtR,Tbt,MtR,Tmt
59.88089918550242,70.71747480962496,109882,29.28252519037504,0.0011355347,0.0011355347,0.36698103,43.52459016393443,0.0,7.360655737704918,0.002393484,2345,2.639344262295082,6633.567561864853,-180.327868852459,251736.131147541,-12.329506910291526,61.459016393442624
60.43229635734652,69.5963870291057,119969,30.403612970894308,0.0010005916,0.0010005916,0.3378095,42.935483870967744,0.0,8.096774193548388,0.0031202636,2407,1.903225806451613,6915.351087331772,-189.67741935483872,254150.1935483871,-12.465118954260587,62.04838709677419
60.500192743989444,72.6624385472381,129929,27.337561452761882,0.0012456097,0.0012456097,0.3313557,42.86666666666667,0.0,5.133333333333334,0.0032519018,2467,4.866666666666666,7195.613871574402,-169.33333333333334,254429.86666666667,-11.877731103642962,62.11666666666667
61.739954150949764,70.03519922130234,139952,29.96480077869767,0.0018760278,0.0018760278,0.35263914,41.55,0.0,6.15,0.0073586814,2527,3.85,7472.858187675476,-190.0,259822.93333333332,-12.81749490107168,63.43333333333333
59.25470657040348,73.5156694206897,149843,26.48433057931029,0.0012786753,0.0012786753,0.36647594,44.20338983050848,0.0,6.423728813559322,0.002555197,2586,3.5762711864406778,7746.458292722702,-161.01694915254237,249092.33898305084,-11.349424663764358,60.813559322033896
59.67498528169065,69.9914441808259,159912,30.008555819174106,0.0014523602,0.0014523602,0.37770376,43.75,0.0,7.9,0.0030582275,2646,2.1,8035.239218711853,-183.66666666666666,250880.0,-12.08421281294964,61.25
60.108965934302184,70.58369682923426,169912,29.41630317076575,0.0011459286,0.0011459286,0.35646772,43.28333333333333,0.0,7.116666666666666,0.0030359179,2706,2.8833333333333333,8328.078948020935,-182.16666666666666,252723.2,-12.37484960683249,61.7
59.25520154816076,71.97663481273797,179869,28.023365187262023,0.0017226355,0.0017226355,0.37920538,44.20338983050848,0.0,5.610169491525424,0.0042642686,2765,4.389830508474576,8636.118152618408,-170.33898305084745,249092.33898305084,-11.722378104218503,60.813559322033896
58.54026798248782,71.45855547195913,189831,28.54144452804086,0.0012215228,0.0012215228,0.38860703,44.95161290322581,0.0,7.67741935483871,0.0032079003,2827,2.3225806451612905,8939.329117059708,-172.25806451612902,245958.1935483871,-11.702413490058426,60.04838709677419
59.270669122894034,69.81156128836376,199942,30.18843871163621,0.0020524722,0.0020524722,0.37972596,44.18333333333333,0.0,8.133333333333333,0.007073291,2887,1.8666666666666667,9261.275866270065,-184.83333333333334,249173.33333333334,-12.270883895362658,60.833333333333336
59.6694088616069,71.58556280514146,209950,28.414437194858575,0.001193139,0.001193139,0.38718438,43.76271186440678,0.0,6.796610169491525,0.0024876618,2946,3.2033898305084745,9570.770699262619,-174.74576271186442,250897.35593220338,-11.676825890049285,61.25423728813559
59.09766841267109,69.64981312487903,219950,30.350186875120976,0.0012939972,0.0012939972,0.36592102,44.355932203389834,0.0,6.661016949152542,0.0043473146,3005,3.3389830508474576,9866.99226140976,-185.76271186440678,248328.6779661017,-12.178617974572635,60.6271186440678
58.452602317402125,72.63914967312472,229943,27.360850326875262,0.0015443978,0.0015443978,0.34117875,45.05084745762712,0.0,5.864406779661017,0.0036104247,3064,4.135593220338983,10179.538021087646,-164.57627118644066,245621.15254237287,-11.083658453304475,59.96610169491525
58.54090956722181,72.12257743936412,239931,27.877422560635868,0.0014218518,0.0014218518,0.3729032,44.967213114754095,0.0,5.147540983606557,0.0048775785,3125,4.852459016393443,10470.927282810211,-167.37704918032787,246028.59016393442,-11.763143383662802,60.0655737704918
58.74049965684341,73.0581302155166,249985,26.94186978448339,0.0012633704,0.0012633704,0.35747772,44.74193548387097,0.0,6.790322580645161,0.0031066218,3187,3.2096774193548385,10772.627442121506,-162.25806451612902,246817.03225806452,-11.207371900734026,60.25806451612903
58.210839188531075,72.31094788654909,259941,27.68905211345093,0.00087960786,0.00087960786,0.39947137,45.31666666666667,0.0,5.966666666666667,0.0025897177,3247,4.033333333333333,11086.027418375015,-165.16666666666666,244599.46666666667,-11.364237659081464,59.71666666666667
59.613587735131745,73.10276417343881,269861,26.897235826561204,0.0019530823,0.0019530823,0.37789905,43.813559322033896,0.0,6.830508474576271,0.006640789,3306,3.169491525423729,11397.654361486435,-165.25423728813558,250619.66101694916,-11.218425015283737,61.186440677966104
58.92037207493786,72.02528700688268,279976,27.974712993117343,0.0017052717,0.0017052717,0.38056844,44.55,0.0,6.366666666666666,0.0042987447,3366,3.6333333333333333,11732.099839925766,-170.33333333333334,247603.2,-11.480588852267314,60.45
58.3061613027281,73.43393927226283,289895,26.566060727737145,0.001296226,0.001296226,0.367611,45.225806451612904,0.0,6.951612903225806,0.00391414,3428,3.0483870967741935,12044.7898478508,-159.03225806451613,245033.29032258064,-11.247679989523943,59.82258064516129
58.219921568134815,72.71357252338647,299990,27.28642747661354,0.0016155038,0.0016155038,0.38660657,45.29032258064516,0.0,6.838709677419355,0.0027729676,3490,3.161290322580645,12381.642356395721,-163.5483870967742,244570.83870967742,-11.18281385508596,59.70967741935484
58.84151015267039,71.59114769994284,309928,28.4088523000572,0.0016024521,0.0016024521,0.38891962,44.63934426229508,0.0,7.245901639344262,0.0031844347,3551,2.7540983606557377,12718.860108852386,-172.62295081967213,247304.39344262294,-11.674848196988373,60.377049180327866
57.77526443765726,72.13935250120451,319969,27.86064749879546,0.0011885373,0.0011885373,0.3800571,45.78688524590164,0.0,7.655737704918033,0.0028072065,3612,2.3442622950819674,13055.436533212662,-165.9016393442623,242738.3606557377,-11.218293799317888,59.26229508196721
58.01636225392621,73.73517087823481,329894,26.264829121765175,0.0014110457,0.0014110457,0.36998194,45.540983606557376,0.0,6.442622950819672,0.0038818775,3673,3.557377049180328,13398.455986499786,-156.72131147540983,243812.7213114754,-10.813497445457852,59.52459016393443
57.23341593594807,74.0850881104426,339840,25.914911889557406,0.0010560544,0.0010560544,0.3702729,46.39344262295082,0.0,6.409836065573771,0.0022294237,3734,3.5901639344262297,13749.403614997864,-152.13114754098362,240522.49180327868,-10.784782223893183,58.721311475409834
58.21453136779733,73.64708355918161,349944,26.3529164408184,0.0016486454,0.0016486454,0.35319906,45.32258064516129,0.0,6.274193548387097,0.0041882684,3796,3.725806451612903,14082.917419195175,-157.74193548387098,244636.90322580645,-11.149132440325623,59.725806451612904
57.37911272973723,74.03291796100596,359928,25.967082038994082,0.0027454428,0.0027454428,0.4048553,46.22222222222222,0.0,5.825396825396825,0.007954434,3859,4.174603174603175,14423.342657327652,-152.85714285714286,241078.85714285713,-11.262124815463999,58.857142857142854
60.340411797318836,66.63278921178784,369899,33.36721078821217,0.0019095868,0.0019095868,0.42591593,43.03389830508475,0.0,8.677966101694915,0.005592159,3918,1.3220338983050848,14769.16817164421,-208.98305084745763,253743.7288135593,-13.196146681572317,61.94915254237288
59.105209431048365,72.70093651545923,379929,27.299063484540767,0.001555095,0.001555095,0.41799077,44.36065573770492,0.0,6.508196721311475,0.003246528,3979,3.4918032786885247,15111.047303915024,-165.9016393442623,248445.90163934426,-11.359538349530347,60.65573770491803
59.61425222412679,68.79086813785635,389845,31.209131862143654,0.002076422,0.002076422,0.39048257,43.81967213114754,0.0,7.672131147540983,0.006106695,4040,2.3278688524590163,15456.14589548111,-192.13114754098362,250661.77049180327,-12.275126595396069,61.19672131147541
57.393017506647276,74.16340216696484,399910,25.836597833035132,0.001303957,0.001303957,0.3360187,46.17741935483871,0.0,4.693548387096774,0.0028051597,4102,5.306451612903226,15787.239384889603,-151.93548387096774,241003.35483870967,-10.903826502266881,58.83870967741935
58.58625004238847,75.29933123018267,409981,24.700668769817316,0.0024720037,0.0024720037,0.38571352,44.92063492063492,0.0,4.190476190476191,0.0059860027,4165,5.809523809523809,16116.72242641449,-148.4126984126984,246215.11111111112,-10.730392423944068,60.111111111111114
61.32066889263222,65.73865264066575,419904,34.261347359334266,0.002045283,0.002045283,0.41371477,41.984848484848484,0.0,8.651515151515152,0.0057462403,4231,1.3484848484848484,16439.07014322281,-218.93939393939394,257923.87878787878,-14.124887763170285,62.96969696969697
58.40317439647869,73.61592216362051,429914,26.38407783637948,0.0018900263,0.0018900263,0.3605532,45.11290322580645,0.0,6.887096774193548,0.003967248,4293,3.1129032258064515,16717.651575565338,-158.5483870967742,245429.67741935485,-11.01360784201213,59.91935483870968
58.183989404035344,75.171664556159,439948,24.828335443840995,0.0018430933,0.0018430933,0.38718176,45.32258064516129,0.0,6.354838709677419,0.0054222504,4355,3.6451612903225805,17027.569048166275,-148.06451612903226,244372.64516129033,-10.770019745394928,59.66129032258065
58.061161032615004,72.45535427204895,449906,27.544645727951043,0.0016634134,0.0016634134,0.42002043,45.46666666666667,0.0,7.15,0.005170918,4415,2.85,17345.66486477852,-164.5,243916.8,-11.156675304373556,59.55
59.2788695695401,71.81786518972402,459989,28.182134810275976,0.002052137,0.002052137,0.3630643,44.19047619047619,0.0,8.0,0.0062246607,4478,2.0,17682.297053575516,-173.015873015873,249270.85714285713,-11.433416708337383,60.857142857142854
56.63622681327957,73.14129067712621,469970,26.858709322873814,0.0015734071,0.0015734071,0.36073905,47.0,0.0,7.238095238095238,0.003858177,4541,2.761904761904762,18015.996219158173,-156.03174603174602,237828.0634920635,-11.18624213683866,58.06349206349206
57.58018402276918,72.86140074882576,479897,27.138599251174256,0.0024437956,0.0024437956,0.35233366,46.0,0.0,7.349206349206349,0.0067297854,4604,2.6507936507936507,18373.325679540634,-163.015873015873,241924.0634920635,-11.23941874152495,59.06349206349206
57.14420866182982,71.73953672185911,489976,28.26046327814086,0.0013952416,0.0013952416,0.35817307,46.46875,0.0,8.15625,0.004108287,4668,1.84375,18716.60465860367,-165.9375,240064.0,-11.694648796076052,58.609375
55.98392950141369,75.434472048816,499920,24.56552795118402,0.0017782849,0.0017782849,0.35419446,47.714285714285715,0.0,7.095238095238095,0.004076681,4731,2.9047619047619047,19068.35262966156,-141.5873015873016,235097.39682539683,-10.078960480968536,57.3968253968254
57.64932296481636,76.69159633122487,509977,23.308403668775117,0.0015244626,0.0015244626,0.35010082,45.92063492063492,0.0,6.825396825396825,0.0035196252,4794,3.1746031746031744,19406.12200832367,-137.77777777777777,242184.12698412698,-9.773458814034546,59.12698412698413
56.374773115381046,74.86127836515273,519867,25.138721634847272,0.001975356,0.001975356,0.3516022,47.285714285714285,0.0,7.079365079365079,0.005634304,4857,2.9206349206349205,19756.046984434128,-145.87301587301587,236722.79365079364,-10.666191096983534,57.79365079365079
56.96996979891222,75.39353690485979,529963,24.606463095140224,0.0014779718,0.0014779718,0.36858124,46.65625,0.0,6.953125,0.0042758137,4921,3.046875,20106.275919914246,-143.59375,239296.0,-10.052186480859715,58.421875
57.32633567350218,72.07018144679148,539928,27.929818553208534,0.0023304925,0.0023304925,0.34928778,46.306451612903224,0.0,8.0,0.005714305,4983,2.0,20458.527185201645,-165.16129032258064,241003.35483870967,-11.128293446179248,58.83870967741935
56.327354602414985,75.50470547542632,549914,24.49529452457366,0.0018543511,0.0018543511,0.3543299,47.3125,0.0,6.6875,0.005389613,5047,3.3125,20818.800033330917,-141.25,236416.0,-10.30773063791303,57.71875
56.25655387322331,73.54280541696723,559915,26.457194583032763,0.0016488408,0.0016488408,0.34621164,47.41269841269841,0.0,6.333333333333333,0.003689431,5110,3.6666666666666665,21176.768273353577,-152.53968253968253,236202.66666666666,-10.915912668467993,57.666666666666664
56.512148875684936,76.92724927238542,569848,23.07275072761457,0.001928957,0.001928957,0.3592634,47.140625,0.0,5.5,0.006259336,5174,4.5,21535.57178044319,-133.90625,237312.0,-9.917655793586666,57.9375
56.60653064843877,73.73956612204753,579892,26.26043387795247,0.0024810818,0.0024810818,0.3694564,47.03125,0.0,7.390625,0.004692047,5238,2.609375,21891.74838757515,-152.96875,237696.0,-10.617043775309101,58.03125
56.293451991614006,75.97633658584294,589928,24.02366341415706,0.0013440787,0.0013440787,0.32672662,47.38461538461539,0.0,6.815384615384615,0.0049494803,5303,3.1846153846153844,22248.240137577057,-138.46153846153845,236433.72307692308,-9.931574383623015,57.723076923076924
55.32353550538981,75.23592036253045,599882,24.764079637469525,0.0021909615,0.0021909615,0.35897973,48.44444444444444,0.0,6.841269841269841,0.006020075,5366,3.1587301587301586,22595.952180862427,-140.47619047619048,232366.73015873015,-10.34987262745576,56.73015873015873
57.341560705339695,74.76638713351952,609993,25.233612866480495,0.0014759549,0.0014759549,0.3779053,46.26984126984127,0.0,6.746031746031746,0.005037757,5429,3.253968253968254,22948.67711663246,-148.88888888888889,240948.82539682538,-10.397656469786787,58.82539682539682
57.283199648049184,73.12957724914078,619892,26.870422750859273,0.0018788304,0.0018788304,0.34028828,46.301587301587304,0.0,7.380952380952381,0.0062994454,5492,2.619047619047619,23272.92164516449,-158.88888888888889,240558.73015873015,-10.867510185748538,58.73015873015873
56.93485607914109,75.51146224503401,629910,24.488537754965954,0.0015379462,0.0015379462,0.3042358,46.693548387096776,0.0,6.661290322580645,0.0048316484,5554,3.338709677419355,23609.577409267426,-143.5483870967742,239153.5483870968,-10.157631815478886,58.38709677419355
55.84980998230706,75.03441271623062,639967,24.965587283769384,0.002407788,0.002407788,0.34241116,47.857142857142854,0.0,5.968253968253968,0.0064731096,5617,4.031746031746032,23916.055640220642,-142.22222222222223,234512.25396825396,-10.476006503191126,57.25396825396825
56.49361610677893,75.30021802047591,649929,24.69978197952411,0.0018024234,0.0018024234,0.3336018,47.142857142857146,0.0,7.0476190476190474,0.0051198937,5680,2.9523809523809526,24219.19342327118,-143.015873015873,237177.90476190476,-9.917972184482657,57.904761904761905
55.48699209211935,77.01496123578566,659956,22.985038764214327,0.0020298874,0.0020298874,0.33059657,48.25396825396825,0.0,6.4603174603174605,0.0052260826,5743,3.5396825396825395,24547.75307893753,-130.95238095238096,233016.88888888888,-9.575351694087908,56.888888888888886
56.20863047677087,75.64525846057558,669920,24.354741539424396,0.0022394494,0.0022394494,0.34672025,47.483870967741936,0.0,6.838709677419355,0.0064656734,5805,3.161290322580645,24872.90210032463,-140.16129032258064,236114.5806451613,-9.874027812814171,57.645161290322584
55.929809975266195,74.6345394906851,679910,25.365460509314907,0.0018621555,0.0018621555,0.33251765,47.77777777777778,0.0,7.714285714285714,0.0046108626,5868,2.2857142857142856,25224.114434719086,-146.03174603174602,234902.3492063492,-9.954269568250552,57.34920634920635
56.32165210710085,75.34567296370145,689908,24.65432703629856,0.0023347738,0.0023347738,0.33624765,47.36507936507937,0.0,7.111111111111111,0.0053285365,5931,2.888888888888889,25568.613698244095,-142.38095238095238,236592.7619047619,-10.003616006405029,57.76190476190476
55.63130278324307,73.49634988185662,699926,26.503650118143323,0.0020514992,0.0020514992,0.334816,48.06153846153846,0.0,7.553846153846154,0.005563421,5996,2.4461538461538463,25923.47238636017,-151.23076923076923,233472.0,-10.56693487805879,57.0
56.329592632525916,74.9885262459096,709901,25.0114737540904,0.001800896,0.001800896,0.3444768,47.375,0.0,7.65625,0.004784652,6060,2.34375,26264.454257011414,-145.9375,236736.0,-10.048355216074485,57.796875
56.00707634307568,75.97687355202048,719877,24.023126447979507,0.0021090065,0.0021090065,0.32059276,47.707692307692305,0.0,7.7846153846153845,0.0059332117,6125,2.2153846153846155,26624.87924861908,-140.15384615384616,235299.44615384616,-9.542904180216908,57.44615384615385
56.40492130107864,73.77120698683012,729929,26.228793013169895,0.0025430329,0.0025430329,0.29962143,47.25757575757576,0.0,7.166666666666667,0.0063060643,6191,2.8333333333333335,26987.00323700905,-153.33333333333334,236885.33333333334,-10.576148569286476,57.833333333333336
56.285797473200816,75.59804315404529,739900,24.40195684595473,0.0017444757,0.0017444757,0.3091315,47.38709677419355,0.0,6.080645161290323,0.005025672,6253,3.9193548387096775,27339.853297472,-141.1290322580645,236378.83870967742,-9.9902508215091,57.70967741935484
56.477169867988515,77.78876115247151,749920,22.21123884752849,0.0014069092,0.0014069092,0.2898156,47.15384615384615,0.0,5.430769230769231,0.004229315,6318,4.569230769230769,27699.86266040802,-129.07692307692307,237063.87692307692,-9.281236998786907,57.87692307692308
54.593359108812265,75.78422108282955,759917,24.215778917170447,0.0015968268,0.0015968268,0.28905204,49.24242424242424,0.0,6.151515151515151,0.003898772,6384,3.8484848484848486,28058.118857860565,-135.45454545454547,229313.9393939394,-9.876115994408657,55.984848484848484
55.05599456989344,77.30458106763881,769975,22.69541893236117,0.003427696,0.003427696,0.2912561,48.738461538461536,0.0,6.7846153846153845,0.006502848,6449,3.2153846153846155,28418.774545907974,-128.0,231266.46153846153,-9.319098646073963,56.46153846153846
54.98232243462602,77.50739666686495,779940,22.492603333135058,0.0019250006,0.0019250006,0.32629472,48.78125,0.0,5.890625,0.0076773786,6513,4.109375,28779.028484106064,-126.09375,230784.0,-9.152372104578294,56.34375
56.33387198314421,75.60088530034957,789965,24.399114699650436,0.00183354,0.00183354,0.31965512,47.328125,0.0,7.546875,0.005775631,6577,2.453125,29134.45756316185,-141.5625,236544.0,-9.852400425987247,57.75
56.19998016553083,76.14169277155906,799921,23.858307228440925,0.0023606846,0.0023606846,0.30264726,47.484375,0.0,7.9375,0.0052242745,6641,2.0625,29471.937935590744,-137.5,236032.0,-9.488231328177026,57.625
55.1143486039903,75.71649940335594,809870,24.283500596644036,0.0020696812,0.0020696812,0.27405575,48.65625,0.0,7.171875,0.006045604,6705,2.828125,29820.089086055756,-138.28125,231424.0,-9.746737151036148,56.5
55.000246903838146,75.71823386026706,819872,24.28176613973294,0.002659638,0.002659638,0.30467546,48.76923076923077,0.0,6.661538461538462,0.00651426,6770,3.3384615384615386,30148.260912179947,-136.46153846153845,230888.36923076923,-9.782961363376067,56.36923076923077
55.99242942537213,77.16696164118521,829915,22.833038358814772,0.0016543632,0.0016543632,0.32634625,47.71875,0.0,6.875,0.004688016,6834,3.125,30484.381915330887,-132.1875,235200.0,-9.270803231744424,57.421875
58.455338652689306,70.82478149223552,839965,29.175218507764498,0.003576409,0.003576409,0.31966364,45.07462686567164,0.0,7.835820895522388,0.0072589736,6901,2.1641791044776117,30781.737332344055,-179.70149253731344,245760.0,-11.778432091178122,60.0
55.91233915802521,74.71750018904488,849954,25.28249981095511,0.0019400254,0.0019400254,0.29021302,47.78125,0.0,7.203125,0.005342641,6965,2.796875,31107.087186574936,-146.40625,234752.0,-10.087644581524922,57.3125
54.92989462092571,76.43696858690258,859950,23.5630314130974,0.0028592944,0.0028592944,0.306443,48.854838709677416,0.0,6.354838709677419,0.006311338,7027,3.6451612903225805,31420.61776971817,-132.90322580645162,230631.2258064516,-9.535228956137434,56.306451612903224
57.92131347570701,75.57689400080054,869874,24.423105999199453,0.0022883392,0.0022883392,0.30378821,45.622950819672134,0.0,7.786885245901639,0.005977405,7088,2.2131147540983607,31746.557985067368,-146.55737704918033,243342.68852459016,-9.786224186143848,59.40983606557377
54.43694586820466,76.9524395917062,879860,23.047560408293798,0.002289936,0.002289936,0.28366074,49.42857142857143,0.0,7.428571428571429,0.0055566905,7151,2.5714285714285716,32087.421449899673,-128.73015873015873,228725.84126984127,-8.946384472169923,55.84126984126984
54.61958446818036,73.89323839502059,889976,26.106761604979404,0.002773,0.002773,0.30074617,49.184615384615384,0.0,7.615384615384615,0.0075522796,7216,2.3846153846153846,32432.297315120697,-146.46153846153845,229312.9846153846,-9.988733835585649,55.98461538461538
55.49286587965067,74.8384248583413,899975,25.16157514165869,0.0017065825,0.0017065825,0.2747187,48.24193548387097,0.0,7.048387096774194,0.005100354,7278,2.9516129032258065,32772.50232172012,-143.5483870967742,233009.5483870968,-9.805394084593116,56.88709677419355
54.39343010966384,76.77810517671283,909951,23.22189482328715,0.0019026215,0.0019026215,0.27874607,49.42857142857143,0.0,5.571428571428571,0.005440503,7341,4.428571428571429,33122.58625245094,-129.20634920634922,228335.74603174604,-9.12764809839412,55.74603174603175
54.8871718248009,76.36270165091571,919926,23.637298349084276,0.002695963,0.002695963,0.3027107,48.92063492063492,0.0,5.619047619047619,0.005293016,7404,4.380952380952381,33472.25338959694,-133.4920634920635,230546.2857142857,-9.565249603667814,56.285714285714285
56.08069305141963,77.93642799736782,929900,22.063572002632206,0.003229214,0.003229214,0.30774543,47.596774193548384,0.0,5.274193548387097,0.007166095,7466,4.725806451612903,33826.94226241112,-127.41935483870968,235453.93548387097,-8.919565224733951,57.483870967741936
56.34388291343705,76.19327152121953,939984,23.80672847878046,0.0027994586,0.0027994586,0.3008436,47.353846153846156,0.0,5.969230769230769,0.0052217506,7531,4.030769230769231,34168.65698289871,-140.15384615384616,236748.8,-9.826535883518872,57.8
54.92593094133069,76.91174063269698,949964,23.088259367303014,0.00276458,0.00276458,0.29292414,48.857142857142854,0.0,5.984126984126984,0.0060843653,7594,4.015873015873016,34516.66841697693,-131.5873015873016,230611.3015873016,-9.086884556299305,56.301587301587304
54.38545402483907,78.20001703348926,959966,21.799982966510775,0.0021159833,0.0021159833,0.31059083,49.42857142857143,0.0,4.841269841269841,0.0056094863,7657,5.158730158730159,34860.802409887314,-121.26984126984127,228270.73015873015,-8.82646149607149,55.73015873015873
57.14648998457734,73.64965008426752,969966,26.350349915732473,0.002145756,0.002145756,0.30172738,46.46774193548387,0.0,5.82258064516129,0.0061916662,7719,4.17741935483871,35210.28600502014,-158.06451612903226,240078.4516129032,-10.520559890168343,58.61290322580645
55.03783215325729,76.83145169478702,979912,23.168548305213005,0.0017981476,0.0017981476,0.27004942,48.76190476190476,0.0,5.904761904761905,0.0042386097,7782,4.095238095238095,35544.297578811646,-130.95238095238096,231196.44444444444,-9.304148326541013,56.44444444444444
54.664640158796395,79.55882259348826,989929,20.441177406511738,0.0018172177,0.0018172177,0.26162758,49.15625,0.0,5.296875,0.005685568,7846,4.703125,35890.34186077118,-114.375,229568.0,-8.282843931583034,56.046875
55.589805828750656,78.83802582262005,999948,21.161974177379935,0.002001935,0.002001935,0.29739073,48.15384615384615,0.0,4.3538461538461535,0.006476914,7911,5.6461538461538465,36209.9053504467,-120.92307692307692,233472.0,-8.962619398300689,57.0
56.736443689855804,76.55904042910423,1009874,23.44095957089579,0.00200826,0.00200826,0.27213445,46.89230769230769,0.0,7.0,0.0052021607,7976,3.0,36527.87434077263,-136.76923076923077,238261.16923076924,-9.701918814300162,58.16923076923077
56.072577194981726,77.45951468426217,1019999,22.540485315737822,0.0025922197,0.0025922197,0.26451582,47.58730158730159,0.0,5.888888888888889,0.0065828036,8039,4.111111111111111,36836.4156897068,-129.84126984126985,235357.46031746033,-9.088787126216273,57.46031746031746
56.39673293660991,76.98042629023998,1029985,23.01957370976003,0.0023360772,0.0023360772,0.2833439,47.25396825396825,0.0,5.841269841269841,0.00629249,8102,4.158730158730159,37150.3593275547,-133.65079365079364,236787.80952380953,-9.449817624040989,57.80952380952381
57.57963956541,73.80707932834277,1039935,26.19292067165723,0.0029400138,0.0029400138,0.2695204,46.016666666666666,0.0,6.166666666666667,0.005988012,8162,3.8333333333333335,37487.147020578384,-156.83333333333334,242005.33333333334,-10.505543600509752,59.083333333333336
56.253223292058614,76.9420662238837,1049885,23.057933776116304,0.0020166615,0.0020166615,0.2744971,47.44444444444444,0.0,6.253968253968254,0.0057795765,8225,3.746031746031746,37845.65983939171,-133.17460317460316,236332.6984126984,-9.280754990314149,57.698412698412696
56.45753445464481,76.5007536069559,1059932,23.499246393044128,0.00161185,0.00161185,0.25402868,47.19047619047619,0.0,5.349206349206349,0.0048235236,8288,4.650793650793651,38212.12567090988,-136.03174603174602,237047.87301587302,-9.581561351003288,57.87301587301587
54.700384045899234,76.98033375067259,1069963,23.019666249327432,0.0028411117,0.0028411117,0.26521784,49.111111111111114,0.0,5.968253968253968,0.0070965267,8351,4.031746031746032,38587.50131773949,-129.20634920634922,229701.07936507938,-9.210704012071156,56.07936507936508
56.210493120915444,75.43142225326199,1079973,24.568577746738033,0.002059531,0.002059531,0.2615322,47.459016393442624,0.0,6.098360655737705,0.0060033277,8412,3.901639344262295,38963.42208361626,-142.45901639344262,236023.60655737706,-9.770579801631145,57.622950819672134
55.55432355843209,77.99498180773396,1089944,22.00501819226603,0.002040024,0.002040024,0.2446676,48.20967741935484,0.0,5.758064516129032,0.0062626954,8474,4.241935483870968,39339.11471915245,-125.80645161290323,233405.93548387097,-9.005525803382433,56.983870967741936
54.782797894963714,78.09855206333131,1099934,21.90144793666869,0.002070464,0.002070464,0.25237218,49.03174603174603,0.0,6.031746031746032,0.005125515,8537,3.9682539682539684,39707.05295562744,-122.85714285714286,230091.17460317462,-8.97148024854102,56.17460317460318
54.963618725364576,75.831775596746,1109926,24.168224403254,0.0021137814,0.0021137814,0.22363696,48.82539682539682,0.0,5.476190476190476,0.005556949,8600,4.523809523809524,40082.69751596451,-135.55555555555554,230806.3492063492,-9.493324730326242,56.34920634920635
55.24158498296505,76.86689027616912,1119881,23.13310972383087,0.0031017666,0.0031017666,0.25633436,48.54838709677419,0.0,4.419354838709677,0.007677838,8662,5.580645161290323,40459.75530576706,-130.96774193548387,232084.64516129033,-9.702411532965057,56.66129032258065
57.511135115458146,74.29619050819703,1129842,25.703809491802954,0.002830216,0.002830216,0.2602116,46.08196721311475,0.0,4.491803278688525,0.007296276,8723,5.508196721311475,40843.12138438225,-152.62295081967213,241664.0,-10.492231844457242,59.0
55.3032249017028,76.91912225046917,1139920,23.08087774953081,0.0019089372,0.0019089372,0.25463527,48.435483870967744,0.0,4.887096774193548,0.00530293,8785,5.112903225806452,41220.90924334526,-130.96774193548387,232150.70967741936,-9.286027208302391,56.67741935483871
56.505821139305105,77.76052829417907,1149995,22.23947170582093,0.0028302541,0.0028302541,0.2675087,47.17741935483871,0.0,5.354838709677419,0.0064733108,8847,4.645161290322581,41572.117842674255,-129.3548387096774,237435.87096774194,-9.28301414896167,57.96774193548387
55.35258467999107,77.90957626890888,1159864,22.09042373109112,0.0020018816,0.0020018816,0.2417074,48.377049180327866,0.0,6.524590163934426,0.00506716,8908,3.4754098360655736,41922.840079307556,-125.90163934426229,232330.49180327868,-8.779155320772615,56.721311475409834
55.21876871436285,78.97061236353335,1169916,21.029387636466655,0.0030382422,0.0030382422,0.2638017,48.53968253968254,0.0,5.4603174603174605,0.0060476805,8971,4.5396825396825395,42244.98090720177,-118.88888888888889,231846.60317460317,-8.278622396689881,56.6031746031746
54.77579853152009,78.39044219589478,1179899,21.609557804105197,0.0018209744,0.0018209744,0.25590327,49.03225806451613,0.0,4.290322580645161,0.005222677,9033,5.709677419354839,42579.479395627975,-121.61290322580645,230036.64516129033,-8.590990776999675,56.16129032258065
56.90484214863915,76.29986305037819,1189932,23.70013694962179,0.0027229723,0.0027229723,0.24828942,46.693548387096776,0.0,4.532258064516129,0.006496692,9095,5.467741935483871,42914.8691842556,-139.3548387096774,238889.29032258064,-9.55870771965109,58.32258064516129
54.87465437952945,77.42458753260601,1199971,22.575412467393974,0.0019464404,0.0019464404,0.22260773,48.91935483870968,0.0,4.338709677419355,0.004995831,9157,5.661290322580645,43249.91335248947,-128.06451612903226,230433.03225806452,-8.98429653541019,56.25806451612903
54.95130772638296,76.26742331540127,1209926,23.73257668459872,0.0024423397,0.0024423397,0.2408187,48.83870967741935,0.0,3.6774193548387095,0.0061301757,9219,6.32258064516129,43584.71332526207,-133.38709677419354,230763.35483870967,-9.609129096697437,56.33870967741935
54.45699241968821,78.65740770710762,1219955,21.342592292892363,0.0031586457,0.0031586457,0.26239115,49.37096774193548,0.0,2.935483870967742,0.007012089,9281,7.064516129032258,43915.1670794487,-118.70967741935483,228649.29032258064,-8.559098517008035,55.82258064516129
