meankl,Tbt,entropy,TimeElapsed,Ptt,Tmc,MpbtN,TtR,MpbtA,Tmt,optimgain,EpisodesSoFar,TimestepsSoFar,entloss,surrgain,AttC,AttNC,MtR
0.002787881,316416.0,0.3778489,8264.111153841019,75.28896608329093,26.772727272727273,61.8359853686072,-143.3181818181818,38.164014631392774,77.25,0.0038428726,3478,229874,0.0,0.0038428726,1.4318181818181819,1.5681818181818181,-28.74291248194296
0.0028084032,314153.67441860464,0.35893357,8377.225963830948,74.77160325005372,27.325581395348838,57.477714281489106,-132.48837209302326,42.5222857185109,76.69767441860465,0.0031289784,3521,239917,0.0,0.0031289784,1.4883720930232558,1.5116279069767442,-26.325289112256392
0.003464156,314390.7555555556,0.33621195,8495.430890321732,74.8295683257749,27.266666666666666,59.30702305607841,-136.6,40.6929769439216,76.75555555555556,0.0032490173,3566,249894,0.0,0.0032490173,1.7777777777777777,1.2222222222222223,-28.25538108633677
0.006538204,314248.93023255817,0.3615379,8611.308854579926,74.80935799134271,27.27906976744186,58.12928730527781,-133.95348837209303,41.87071269472219,76.72093023255815,0.0060997694,3609,259803,0.0,0.0060997694,1.255813953488372,1.744186046511628,-27.203455904064544
0.0038312688,318180.7659574468,0.347687,8725.6833589077,75.70827499133618,26.319148936170212,57.48944933159023,-134.04255319148936,42.51055066840978,77.68085106382979,0.0043586944,3656,269918,0.0,0.0043586944,1.5957446808510638,1.4042553191489362,-27.347591812161124
0.004062724,316905.73913043475,0.33046013,8842.374471902847,75.41707738533658,26.630434782608695,59.97579539358577,-139.43478260869566,40.02420460641422,77.3695652173913,0.004282202,3702,279814,0.0,0.004282202,1.9782608695652173,1.0217391304347827,-28.485428719605263
0.004049139,314572.8,0.3361026,8955.627588033676,74.88459182560867,27.2,58.53784441147541,-134.93333333333334,41.46215558852458,76.8,0.0042924606,3747,289992,0.0,0.0042924606,1.4666666666666666,1.5333333333333334,-27.57328269284963
0.003746557,311200.74418604653,0.33800432,9070.732993841171,74.11300901195642,28.023255813953487,58.2382196517419,-132.8372093023256,41.76178034825812,75.97674418604652,0.0040038344,3790,299930,0.0,0.0040038344,1.813953488372093,1.186046511627907,-26.732994814613967
0.0028549046,313772.6511627907,0.3421923,9183.532219171524,74.70075443887917,27.3953488372093,56.33209988578862,-129.5581395348837,43.667900114211356,76.6046511627907,0.0034470346,3833,309896,0.0,0.0034470346,1.7674418604651163,1.2325581395348837,-26.336132432111928
0.0036322249,309676.6511627907,0.3441925,9297.52709555626,73.7659386750777,28.3953488372093,54.642487658521965,-123.97674418604652,45.35751234147804,75.6046511627907,0.0038247304,3876,319822,0.0,0.0038247304,2.0697674418604652,0.9302325581395349,-24.987111229693582
0.0052194977,312388.26666666666,0.34544545,9412.020006895065,74.35807257106278,27.77777777777778,58.98276197655406,-135.06666666666666,41.01723802344592,76.26666666666667,0.0043240073,3921,329756,0.0,0.0043240073,2.111111111111111,0.8888888888888888,-27.23876553913356
0.0042717988,311761.45454545453,0.33178046,9523.91738653183,74.21220976670394,27.931818181818183,56.71825193535103,-129.61363636363637,43.28174806464897,76.11363636363636,0.0040587657,3965,339824,0.0,0.0040587657,1.7954545454545454,1.2045454545454546,-26.628685919302473
0.0044437815,316484.26666666666,0.33904132,9639.782735347748,75.31933441137666,26.733333333333334,58.02379519383139,-134.8,41.97620480616859,77.26666666666667,0.0044452157,4010,349918,0.0,0.0044452157,1.8,1.2,-27.64576743532718
0.003957171,312024.1777777778,0.3330258,9755.038004159927,74.30270130851859,27.822222222222223,57.85110163141677,-132.26666666666668,42.14889836858322,76.17777777777778,0.00429294,4055,359913,0.0,0.00429294,1.8888888888888888,1.1111111111111112,-26.53702993262012
0.004630099,313623.2727272727,0.33759478,9870.118420600891,74.65345764880581,27.454545454545453,58.56948436383056,-134.52272727272728,41.430515636169446,76.56818181818181,0.004833139,4099,369882,0.0,0.004833139,1.6590909090909092,1.3409090909090908,-27.155351634683154
0.004534956,312364.52173913043,0.31777063,9986.08552646637,74.38073293908718,27.73913043478261,55.59623347667052,-127.17391304347827,44.40376652332948,76.26086956521739,0.0043174867,4145,379980,0.0,0.0043174867,1.7173913043478262,1.2826086956521738,-26.186422772405873
0.0040329467,313076.8695652174,0.32940352,10103.220006465912,74.52925640783816,27.58695652173913,56.788743965482475,-130.3695652173913,43.21125603451752,76.43478260869566,0.004974505,4191,389962,0.0,0.004974505,1.5869565217391304,1.4130434782608696,-26.68409780230492
0.0037641602,312506.1818181818,0.3511332,10217.172342061996,74.4138221442441,27.704545454545453,55.376470653966706,-126.75,44.6235293460333,76.29545454545455,0.0046411306,4235,399821,0.0,0.0046411306,1.7727272727272727,1.2272727272727273,-25.793275413522853
0.004572003,315659.1304347826,0.35414833,10328.389637470245,75.09117280738444,27.0,56.82821944956001,-131.54347826086956,43.17178055043998,77.06521739130434,0.0052136374,4281,409916,0.0,0.0052136374,1.8695652173913044,1.1304347826086956,-26.53271052104583
0.003203252,314453.3333333333,0.33944556,10447.610216617584,74.84459301216425,27.25,58.741193208863386,-135.375,41.258806791136614,76.77083333333333,0.0045331693,4329,419904,0.0,0.0045331693,2.0625,0.9375,-27.67324550598721
0.0035474894,314936.8888888889,0.34152287,10561.018633127213,74.96741445582772,27.11111111111111,57.16890677959284,-132.0,42.831093220407176,76.88888888888889,0.00469188,4374,429942,0.0,0.00469188,1.9555555555555555,1.0444444444444445,-26.605646058419616
0.004311728,316786.3829787234,0.31771165,10676.501360177994,75.37598577054044,26.680851063829788,58.750332806872535,-136.46808510638297,41.24966719312745,77.34042553191489,0.0042463094,4421,439952,0.0,0.0042463094,1.8297872340425532,1.1702127659574468,-27.622670784072877
0.0042145993,316371.47826086957,0.29994336,10791.428276062012,75.2815788366764,26.782608695652176,56.33136593560636,-130.43478260869566,43.66863406439364,77.23913043478261,0.0052841124,4467,449877,0.0,0.0052841124,1.608695652173913,1.391304347826087,-26.914519943604105
0.0031732146,312800.6530612245,0.31291667,10912.203954219818,74.46974288521815,27.653061224489797,56.66827548700088,-129.91836734693877,43.33172451299912,76.36734693877551,0.0038244203,4516,459909,0.0,0.0038244203,1.9183673469387754,1.0816326530612246,-27.04039726401015
0.00436226,312428.93617021275,0.30511376,11028.173295021057,74.38227002411931,27.74468085106383,55.746164615656866,-127.53191489361703,44.253835384343134,76.27659574468085,0.0050144875,4563,469907,0.0,0.0050144875,2.106382978723404,0.8936170212765957,-26.14101251251754
0.0037906659,310294.7555555556,0.31632367,11143.653382778168,73.89105516880457,28.266666666666666,53.46585302732182,-121.53333333333333,46.53414697267817,75.75555555555556,0.0049093487,4608,479914,0.0,0.0049093487,1.7777777777777777,1.2222222222222223,-25.09832568200727
0.004149107,308268.52173913043,0.29936364,11256.9818277359,73.44531828810659,28.73913043478261,54.28282836994056,-122.6086956521739,45.71717163005944,75.26086956521739,0.0048683216,4654,489852,0.0,0.0048683216,1.9782608695652173,1.0217391304347827,-25.19795483587472
0.00507721,309475.55555555556,0.3068009,11370.227816343307,73.67801717944896,28.511111111111113,54.5790451813053,-123.93333333333334,45.4209548186947,75.55555555555556,0.0053952434,4699,499927,0.0,0.0053952434,1.6888888888888889,1.3111111111111111,-25.233375877539256
0.0044479915,311842.13333333336,0.32069382,11485.586765050888,74.23335232412667,27.91111111111111,56.02370888345825,-128.26666666666668,43.976291116541745,76.13333333333334,0.00565373,4744,509790,0.0,0.00565373,1.5777777777777777,1.4222222222222223,-26.41853494140811
0.004797754,309378.72340425535,0.28857923,11598.592949390411,73.69862972540331,28.46808510638298,53.997168412433965,-122.36170212765957,46.00283158756605,75.53191489361703,0.005296916,4791,519968,0.0,0.005296916,1.4042553191489362,1.5957446808510638,-25.523430384027733
0.004123452,315392.0,0.2965438,11712.923483371735,75.05782535531264,27.022222222222222,55.53129002026383,-128.46666666666667,44.46870997973617,77.0,0.00579452,4836,529831,0.0,0.00579452,1.6,1.4,-26.294544158717322
0.004454366,313474.72340425535,0.2716323,11829.410874605179,74.63423614076557,27.46808510638298,53.952385402384635,-123.8936170212766,46.04761459761536,76.53191489361703,0.0047611645,4883,539996,0.0,0.0047611645,1.2127659574468086,1.7872340425531914,-25.8923302754932
0.0045788707,315392.0,0.26716432,11942.519871711731,75.07342482636827,27.0,55.953366986654544,-129.3913043478261,44.046633013345456,77.0,0.004961266,4929,549908,0.0,0.004961266,1.065217391304348,1.934782608695652,-26.729212273138682
0.0039937985,315300.97777777776,0.28155717,12059.712193965912,75.05211465971568,27.022222222222222,53.63498449412249,-124.0,46.36501550587751,76.97777777777777,0.0048055123,4974,559799,0.0,0.0048055123,1.0666666666666667,1.9333333333333333,-25.895637243195488
0.0044212136,310476.8,0.28304765,12175.539880514145,73.93457331305474,28.22222222222222,53.82995557721994,-122.4,46.17004442278008,75.8,0.004793382,5019,569916,0.0,0.004793382,1.3111111111111111,1.6888888888888889,-25.023751321502882
0.00476303,313963.16279069765,0.28263044,12286.944575548172,74.74279528989798,27.348837209302324,55.24475699770796,-127.11627906976744,44.75524300229205,76.65116279069767,0.0040356214,5062,579839,0.0,0.0040356214,1.0930232558139534,1.9069767441860466,-25.394504979605447
0.0042253756,312692.36363636365,0.26799393,12401.051231145859,74.42315312353065,27.704545454545453,56.559623854960755,-129.8181818181818,43.44037614503923,76.3409090909091,0.0042050793,5106,589861,0.0,0.0042050793,1.2272727272727273,1.7727272727272727,-25.998363990123412
0.006130523,313809.45454545453,0.29190722,12517.002339839935,74.69432730991757,27.40909090909091,55.46080267371794,-127.70454545454545,44.53919732628206,76.61363636363636,0.005710256,5150,599958,0.0,0.005710256,1.2727272727272727,1.7272727272727273,-26.09189428159023
0.0029296128,314629.9534883721,0.27542475,12628.895749092102,74.88092775693447,27.209302325581394,57.02999202220881,-131.72093023255815,42.97000797779121,76.81395348837209,0.0034400676,5193,609774,0.0,0.0034400676,1.0232558139534884,1.9767441860465116,-26.744543343665836
0.0044359504,313571.55555555556,0.27921197,12741.061862945557,74.65658627597475,27.444444444444443,56.32854259324916,-129.33333333333334,43.671457406750825,76.55555555555556,0.004944157,5238,619784,0.0,0.004944157,1.0444444444444445,1.9555555555555555,-26.559757989045142
0.0037193997,313997.6170212766,0.29296848,12853.594045639038,74.75385691428998,27.340425531914892,55.01354465352955,-126.63829787234043,44.98645534647043,76.65957446808511,0.0045256745,5285,629964,0.0,0.0045256745,0.9361702127659575,2.0638297872340425,-26.59299673895659
0.0046329824,313116.44444444444,0.28267333,12968.8612139225,74.55184966080402,27.555555555555557,53.76408596984401,-123.33333333333333,46.235914030156,76.44444444444444,0.004714301,5330,639966,0.0,0.004714301,1.2222222222222223,1.7777777777777777,-24.815577560951326
0.0045102425,309620.36363636365,0.2966746,13081.62385892868,73.72512140866087,28.454545454545453,56.630150748821954,-128.6590909090909,43.36984925117806,75.5909090909091,0.0047904197,5374,649830,0.0,0.0047904197,1.0454545454545454,1.9545454545454546,-25.852884646077488
0.004542886,313480.5333333333,0.28340083,13192.598181724548,74.62108072348293,27.488888888888887,56.07845487871361,-128.86666666666667,43.92154512128644,76.53333333333333,0.004702247,5419,659837,0.0,0.004702247,0.9333333333333333,2.066666666666667,-26.082385264869473
0.003448832,309839.64444444445,0.27564406,13308.135324954987,73.80309546860926,28.355555555555554,55.313906697956824,-125.8,44.68609330204316,75.64444444444445,0.003798474,5464,669868,0.0,0.003798474,1.2444444444444445,1.7555555555555555,-25.977444979285444
0.0042332555,313002.6666666667,0.27266246,13428.247623443604,74.50003974772237,27.625,56.1817227023831,-129.0625,43.818277297616895,76.41666666666667,0.0037540542,5512,679874,0.0,0.0037540542,1.2708333333333333,1.7291666666666667,-27.35390887647833
0.0045594373,312008.347826087,0.2717863,13544.788166999817,74.29704358247686,27.82608695652174,56.51550121829057,-129.7173913043478,43.48449878170943,76.17391304347827,0.004733006,5558,689864,0.0,0.004733006,1.3695652173913044,1.6304347826086956,-27.082394303983293
0.0032732137,312570.31111111114,0.26458985,13660.325910806656,74.42520273336783,27.68888888888889,54.8824597831005,-125.93333333333334,45.11754021689952,76.31111111111112,0.0036619955,5603,699857,0.0,0.0036619955,1.0888888888888888,1.9111111111111112,-25.78134146690346
0.0046289493,310085.8181818182,0.2746392,13777.55151104927,73.80193199962979,28.386363636363637,52.4452387982169,-119.25,47.554761201783094,75.70454545454545,0.0044976138,5647,709855,0.0,0.0044976138,1.0454545454545454,1.9545454545454546,-24.882978096487523
0.004426474,307200.0,0.24987523,13892.370697021484,73.18739270151958,29.022222222222222,52.5556671027941,-118.13333333333334,47.44433289720591,75.0,0.004557303,5692,719822,0.0,0.004557303,0.8,2.2,-24.75408163407741
0.0047670286,310112.7111111111,0.27601212,14005.582540988922,73.85092671895647,28.31111111111111,53.35839962148331,-121.2,46.641600378516706,75.71111111111111,0.004847581,5737,729831,0.0,0.004847581,0.9555555555555556,2.0444444444444443,-25.306669776980662
0.00459132,312720.6956521739,0.2744955,14120.568732500076,74.44881592161711,27.67391304347826,53.912430273070534,-123.52173913043478,46.087569726929466,76.34782608695652,0.00473183,5783,739888,0.0,0.00473183,1.5217391304347827,1.4782608695652173,-25.7762869358013
0.0035983326,313298.4888888889,0.28563666,14233.781258821487,74.59572829594293,27.511111111111113,55.910098572156976,-128.33333333333334,44.089901427843024,76.4888888888889,0.004866492,5828,749804,0.0,0.004866492,1.7333333333333334,1.2666666666666666,-26.390361245485884
0.0042890823,313213.27659574465,0.2766868,14349.696264266968,74.54687465337399,27.574468085106382,55.85827127316395,-128.17021276595744,44.14172872683604,76.46808510638297,0.0050317883,5875,759938,0.0,0.0050317883,1.851063829787234,1.148936170212766,-26.129760437248763
0.0052472795,316263.4893617021,0.2700013,14463.311292171478,75.2582573203328,26.80851063829787,57.72095401364865,-133.85106382978722,42.279045986351356,77.2127659574468,0.0056905015,5922,769994,0.0,0.0056905015,2.0638297872340425,0.9361702127659575,-26.95828054231438
0.004043666,312080.3404255319,0.26704514,14581.871783971786,74.30256542725236,27.829787234042552,54.62499952372425,-125.1063829787234,45.37500047627575,76.19148936170212,0.0040689027,5969,779881,0.0,0.0040689027,1.851063829787234,1.148936170212766,-26.120552078225536
0.003461577,310947.40425531915,0.25522825,14696.614541769028,74.04433548045944,28.106382978723403,55.395103132946396,-126.38297872340425,44.6048968670536,75.91489361702128,0.003139039,6016,789890,0.0,0.003139039,1.6382978723404256,1.3617021276595744,-26.13437763799958
0.0049317214,312576.0,0.2603287,14814.26419377327,74.42844605140046,27.6875,53.06411831061382,-121.875,46.93588168938617,76.3125,0.005470649,6064,799961,0.0,0.005470649,1.7291666666666667,1.2708333333333333,-25.571515986862483
0.0035647415,313700.17391304346,0.26713085,14927.055013179779,74.67331704426365,27.434782608695652,52.64500795070297,-120.97826086956522,47.35499204929703,76.58695652173913,0.0035668926,6110,809916,0.0,0.0035668926,1.4782608695652173,1.5217391304347827,-25.1577240232323
0.0048549473,309693.2173913043,0.25584024,15044.355250597,73.77207417314999,28.391304347826086,55.21749379739582,-125.41304347826087,44.78250620260416,75.6086956521739,0.0041075367,6156,819771,0.0,0.0041075367,1.934782608695652,1.065217391304348,-25.837592091729878
0.0031244191,313611.1304347826,0.26218635,15161.580732822418,74.63705707626254,27.47826086956522,54.2881491119138,-124.82608695652173,45.711850888086204,76.56521739130434,0.0037294552,6202,830000,0.0,0.0037294552,1.9782608695652173,1.0217391304347827,-25.644272247460627
0.0040971506,311117.9130434783,0.26532462,15277.310868263245,74.09602887577157,28.043478260869566,53.94019098726262,-122.93478260869566,46.05980901273736,75.95652173913044,0.004277678,6248,840000,0.0,0.004277678,1.5869565217391304,1.4130434782608696,-25.424724539869025
0.0044224286,314956.25531914894,0.25675005,15394.111984014511,74.9600137126463,27.127659574468087,54.42104954666729,-125.48936170212765,45.578950453332716,76.8936170212766,0.0043316074,6295,849827,0.0,0.0043316074,1.7446808510638299,1.2553191489361701,-25.872808543029336
0.004786904,312690.3829787234,0.2636559,15512.375308990479,74.45590740298843,27.659574468085108,54.36322022656724,-124.46808510638297,45.63677977343275,76.34042553191489,0.003945748,6342,859889,0.0,0.003945748,1.702127659574468,1.297872340425532,-26.049326625558624
0.00574421,315392.0,0.25783935,15626.9331240654,75.0705528773499,27.0,54.149928305608746,-124.93333333333334,45.85007169439125,77.0,0.005475458,6387,869808,0.0,0.005475458,1.3333333333333333,1.6666666666666667,-25.811316347354072
0.0033328747,313995.63636363635,0.23878597,15740.902961969376,74.75184187731742,27.34090909090909,53.05979582311981,-121.97727272727273,46.940204176880165,76.6590909090909,0.0034682562,6431,879820,0.0,0.0034682562,0.9772727272727273,2.022727272727273,-25.121393812173995
0.0035606166,313809.45454545453,0.24260758,15853.92764043808,74.71067613465982,27.386363636363637,55.11150308681952,-126.68181818181819,44.888496913180475,76.61363636363636,0.004147465,6475,889923,0.0,0.004147465,1.0681818181818181,1.9318181818181819,-25.620326781640475
0.0045753634,312024.1777777778,0.25214458,15969.334932088852,74.28953028515413,27.844444444444445,53.776687433784396,-122.73333333333333,46.2233125662156,76.17777777777778,0.004198363,6520,899946,0.0,0.004198363,1.0,2.0,-25.50060862699284
0.0059490576,313662.5777777778,0.2696061,16081.832623243332,74.65000539263059,27.466666666666665,54.51111852823164,-125.4,45.48888147176837,76.57777777777778,0.005722356,6565,909947,0.0,0.005722356,0.8222222222222222,2.1777777777777776,-25.73744031235302
0.004029381,314501.5652173913,0.2570281,16197.42016005516,74.86753027304165,27.217391304347824,54.807055611116006,-126.52173913043478,45.192944388883994,76.78260869565217,0.004240737,6611,919839,0.0,0.004240737,1.1521739130434783,1.8478260869565217,-26.27766165120067
0.005047591,312186.4347826087,0.27280948,16310.295429706573,74.34095335173913,27.782608695652176,54.96685730346031,-125.67391304347827,45.03314269653969,76.21739130434783,0.0045964164,6657,929998,0.0,0.0045964164,1.2173913043478262,1.7826086956521738,-25.558077422967767
0.0065692984,311660.0888888889,0.271561,16424.475934505463,74.22090390735437,27.91111111111111,53.08253011949507,-121.2,46.917469880504946,76.08888888888889,0.0059238393,6702,939901,0.0,0.0059238393,1.1333333333333333,1.8666666666666667,-25.156248352417172
0.0036252865,310773.10638297873,0.25997555,16541.90695118904,74.01673949687404,28.127659574468087,54.08213700394922,-123.25531914893617,45.91786299605077,75.87234042553192,0.0041782036,6749,949966,0.0,0.0041782036,1.148936170212766,1.851063829787234,-25.443140913354373
0.0050406577,312186.4347826087,0.25514677,16655.717339277267,74.34113912767396,27.782608695652176,54.28966993055963,-124.30434782608695,45.71033006944036,76.21739130434783,0.004790968,6795,959891,0.0,0.004790968,0.9565217391304348,2.0434782608695654,-26.034033770386237
0.005725926,311296.0,0.28548482,16770.823262691498,74.12418794117201,28.02127659574468,53.13799118237111,-121.08510638297872,46.862008817628876,76.0,0.0056185955,6842,969977,0.0,0.0056185955,1.2340425531914894,1.7659574468085106,-25.504581878573827
0.005554667,315827.74468085106,0.26501903,16889.497710227966,75.15877157469973,26.914893617021278,53.45099545137188,-123.76595744680851,46.54900454862812,77.1063829787234,0.0062190634,6889,979813,0.0,0.0062190634,1.425531914893617,1.574468085106383,-26.303719359111962
0.0039396463,308201.2444444444,0.24659121,17003.075365781784,73.40190049043396,28.8,51.60111799043995,-116.53333333333333,48.39888200956006,75.24444444444444,0.00431638,6934,989826,0.0,0.00431638,1.1555555555555554,1.8444444444444446,-23.898358375389474
0.0042879586,310840.8888888889,0.2567345,17116.11535334587,74.03074200562077,28.11111111111111,52.035137582879564,-118.4,47.96486241712043,75.88888888888889,0.0039104153,6979,999820,0.0,0.0039104153,1.2222222222222223,1.7777777777777777,-24.6894972533816
0.0044452394,307655.1111111111,0.26659477,17228.7528860569,73.24891191831709,28.977777777777778,52.00933324002914,-117.0,47.990666759970864,75.11111111111111,0.004050548,7024,1009972,0.0,0.004050548,0.9777777777777777,2.022222222222222,-24.304458407773144
0.006350303,308565.3333333333,0.27428138,17342.534807682037,73.49969548113697,28.68888888888889,52.176581814901986,-118.0,47.823418185098014,75.33333333333333,0.006719292,7069,1019857,0.0,0.006719292,1.1777777777777778,1.8222222222222222,-24.48427810270082
0.005149025,310761.73913043475,0.251315,17455.925579071045,74.0012138041676,28.152173913043477,55.12186517908817,-125.67391304347827,44.87813482091183,75.8695652173913,0.004469369,7115,1029933,0.0,0.004469369,1.391304347826087,1.608695652173913,-25.48313126775718
0.0037808686,308656.35555555555,0.22983465,17568.151755809784,73.49251229451224,28.711111111111112,52.654292628580755,-119.2,47.345707371419245,75.35555555555555,0.0038106465,7160,1039850,0.0,0.0038106465,1.1333333333333333,1.8666666666666667,-24.785544763513244
0.004736746,312843.3777777778,0.23751174,17682.236248254776,74.49119146683682,27.622222222222224,51.44921018475637,-117.93333333333334,48.55078981524364,76.37777777777778,0.004467918,7205,1049770,0.0,0.004467918,1.2444444444444445,1.7555555555555555,-24.771402593734475
0.002686694,307291.02222222224,0.2512783,17797.012592077255,73.1799399736866,29.044444444444444,54.324363647011396,-122.33333333333333,45.675636352988626,75.02222222222223,0.003600139,7250,1059807,0.0,0.003600139,1.4666666666666666,1.5333333333333334,-25.192033908030325
0.0044474965,306835.9111111111,0.24534091,17908.87117242813,73.07580120114581,29.155555555555555,53.375419797875296,-120.0,46.6245802021247,74.91111111111111,0.0043931804,7295,1069861,0.0,0.0043931804,1.1555555555555554,1.8444444444444446,-24.690740976808925
0.004154148,311830.26086956525,0.23943958,18023.082004785538,74.24377488391808,27.891304347826086,53.44220881193711,-122.02173913043478,46.5577911880629,76.1304347826087,0.0035727783,7341,1079972,0.0,0.0035727783,1.7173913043478262,1.2826086956521738,-24.974894941212487
0.0056484328,315304.8510638298,0.24882378,18140.666142225266,75.0380862628255,27.04255319148936,55.05630553754383,-127.2127659574468,44.943694462456165,76.97872340425532,0.0046654684,7388,1089926,0.0,0.0046654684,1.6808510638297873,1.3191489361702127,-26.418584153217015
0.003974771,311022.93333333335,0.23401693,18253.517430782318,74.0176144410677,28.155555555555555,53.561130535275595,-122.06666666666666,46.43886946472439,75.93333333333334,0.004233695,7433,1099917,0.0,0.004233695,0.9555555555555556,2.0444444444444443,-25.145364360943585
