MpbtN,AttNC,entropy,MtR,Tmt,Ptt,AttC,entloss,TimeElapsed,TtR,Tmc,meankl,EpisodesSoFar,TimestepsSoFar,Tbt,MpbtA,optimgain,surrgain
66.0901121593106,1.3658536585365855,0.34472448,-30.1728192334482,78.73170731707317,76.68554381874286,1.6341463414634145,0.0,8041.185156345367,-156.21951219512195,25.26829268292683,0.0034041223,3413,229895,322485.0731707317,33.909887840689386,0.0052104387,0.0052104387
64.58524355470621,1.1904761904761905,0.3965748,-29.807480884026777,78.83333333333333,76.78016414661946,1.8095238095238095,0.0,8157.812102794647,-152.85714285714286,25.166666666666668,0.0046455637,3455,239834,322901.3333333333,35.41475644529381,0.0053754565,0.0053754565
65.79242182284516,0.9767441860465116,0.38721082,-30.004457793972055,78.44186046511628,76.41445169999223,2.0232558139534884,0.0,8272.12538075447,-155.09302325581396,25.558139534883722,0.00383871,3498,249903,321297.8604651163,34.207578177154836,0.005285779,0.005285779
68.56490242101046,0.9333333333333333,0.36285716,-31.21152959390863,77.68888888888888,75.6958636260763,2.066666666666667,0.0,8394.446458816528,-159.86666666666667,26.333333333333332,0.002776085,3543,259985,318213.68888888886,31.43509757898954,0.004206354,0.004206354
68.67663687523074,1.0714285714285714,0.3876679,-31.28233508308535,78.66666666666667,76.62417237468914,1.9285714285714286,0.0,8511.61257982254,-162.28571428571428,25.333333333333332,0.0029092864,3585,269759,322218.6666666667,31.32336312476927,0.0048719463,0.0048719463
68.18716068669838,1.069767441860465,0.3741537,-31.407563260311644,78.83720930232558,76.78298204064772,1.930232558139535,0.0,8624.449970245361,-161.4418604651163,25.162790697674417,0.0036444266,3628,279898,322917.20930232556,31.81283931330159,0.004540693,0.004540693
68.34581980251372,1.0476190476190477,0.36944747,-31.191730606993765,79.14285714285714,77.07048896310101,1.9523809523809523,0.0,8738.599321603775,-162.21428571428572,24.857142857142858,0.0030516153,3670,289931,324169.14285714284,31.65418019748627,0.004346807,0.004346807
66.97644995942527,1.048780487804878,0.3872733,-30.19200894791492,77.90243902439025,75.91212906662975,1.951219512195122,0.0,8853.500943899155,-156.65853658536585,26.097560975609756,0.00408935,3711,299840,319088.39024390245,33.023550040574726,0.0059497477,0.0059497477
68.09766942963135,0.9047619047619048,0.37656543,-30.40676488707996,78.07142857142857,76.05340790524038,2.0952380952380953,0.0,8967.618344783783,-159.64285714285714,25.952380952380953,0.003969616,3753,309854,319780.5714285714,31.90233057036864,0.0056577167,0.0056577167
65.90363603740698,1.0238095238095237,0.38046417,-29.74341642338871,77.80952380952381,75.82413442226822,1.9761904761904763,0.0,9081.680443525314,-154.14285714285714,26.19047619047619,0.0031175069,3795,319847,318707.8095238095,34.09636396259303,0.004728416,0.004728416
67.82479788584263,0.9069767441860465,0.39552158,-30.780677030064332,78.62790697674419,76.5897375196002,2.0930232558139537,0.0,9194.122874498367,-160.1860465116279,25.372093023255815,0.0032789935,3838,329982,322059.9069767442,32.17520211415736,0.004887998,0.004887998
66.78930002040782,0.8604651162790697,0.3659141,-30.3352254651022,78.55813953488372,76.54038213935232,2.13953488372093,0.0,9311.12346482277,-157.74418604651163,25.41860465116279,0.003739799,3881,340000,321774.1395348837,33.21069997959218,0.005746404,0.005746404
66.86741833366492,0.7441860465116279,0.39113677,-30.136540274973626,77.76744186046511,75.76963399140892,2.255813953488372,0.0,9429.178308725357,-156.0,26.25581395348837,0.0031457988,3924,349916,318535.4418604651,33.13258166633507,0.0050530965,0.0050530965
66.87536610281778,0.7727272727272727,0.3689722,-30.575552741733578,78.38636363636364,76.36160753724639,2.227272727272727,0.0,9547.362385034561,-157.5,25.613636363636363,0.0030754402,3968,359845,321070.54545454547,33.124633897182235,0.004868408,0.004868408
67.33905780859332,0.9767441860465116,0.37151933,-30.324212442872838,77.76744186046511,75.78396456703793,2.0232558139534884,0.0,9664.673440933228,-157.46511627906978,26.232558139534884,0.0024530939,4011,369886,318535.4418604651,32.66094219140665,0.004508906,0.004508906
65.76820096701003,1.0930232558139534,0.39520547,-30.4288809137968,77.95348837209302,75.96035499394382,1.9069767441860466,0.0,9777.549456596375,-154.1860465116279,26.046511627906977,0.004892151,4054,379942,319297.488372093,34.231799032989976,0.005946688,0.005946688
66.73629566219827,0.7111111111111111,0.3737373,-30.996733261290768,78.68888888888888,76.6465385597593,2.2888888888888888,0.0,9896.199533939362,-157.8,25.31111111111111,0.0035330888,4099,389936,322309.68888888886,33.26370433780172,0.0044496083,0.0044496083
65.6902037514419,1.2380952380952381,0.386889,-29.869529756988374,78.0,76.00418582473569,1.7619047619047619,0.0,10010.55347442627,-153.71428571428572,26.0,0.004497335,4141,399884,319488.0,34.3097962485581,0.005840871,0.005840871
68.61340929937819,0.8666666666666667,0.37290403,-31.500290093528744,78.24444444444444,76.23098718353245,2.1333333333333333,0.0,10131.176048517227,-161.33333333333334,25.755555555555556,0.0032947059,4186,409967,320489.2444444444,31.386590700621824,0.0048540584,0.0048540584
66.86238206955184,0.9318181818181818,0.37791902,-30.379973795888773,78.11363636363636,76.11092249374279,2.0681818181818183,0.0,10251.625410795212,-156.6818181818182,25.886363636363637,0.00326089,4230,419997,319953.45454545453,33.13761793044816,0.0050828317,0.0050828317
66.11013262034673,0.9523809523809523,0.37811986,-29.980165865553214,78.47619047619048,76.44851515746258,2.0476190476190474,0.0,10367.195384025574,-155.71428571428572,25.523809523809526,0.0030069384,4272,429819,321438.4761904762,33.88986737965325,0.0045331395,0.0045331395
65.6333972812818,0.9302325581395349,0.37828028,-29.32844199220146,77.23255813953489,75.2697806061067,2.0697674418604652,0.0,10485.228470802307,-152.30232558139534,26.790697674418606,0.0030636438,4315,439793,316344.5581395349,34.36660271871818,0.0054122224,0.0054122224
68.5289032916269,0.7111111111111111,0.37912637,-31.238951015218763,77.55555555555556,75.58656091655438,2.2888888888888888,0.0,10603.669464826584,-159.86666666666667,26.444444444444443,0.0028963739,4360,449857,317667.55555555556,31.47109670837311,0.0050397674,0.0050397674
66.5212494099236,0.8863636363636364,0.38853273,-30.68293364717547,78.31818181818181,76.30106609808432,2.1136363636363638,0.0,10723.527104854584,-156.3409090909091,25.681818181818183,0.0036256262,4404,459808,320791.2727272727,33.478750590076395,0.005351814,0.005351814
65.46174866524672,1.0232558139534884,0.38106054,-29.783701513261335,78.5813953488372,76.54451050446082,1.9767441860465116,0.0,10838.58831334114,-154.53488372093022,25.41860465116279,0.0024030637,4447,469869,321869.3953488372,34.538251334753284,0.004442277,0.004442277
65.35309386375056,0.9111111111111111,0.38719687,-29.95935514824505,78.33333333333333,76.31476618159195,2.088888888888889,0.0,10957.961403369904,-153.8,25.666666666666668,0.0033534956,4492,479984,320853.3333333333,34.64690613624948,0.005511049,0.005511049
67.53983865798514,1.3170731707317074,0.38458133,-30.56548328955211,78.36585365853658,76.32708427339747,1.6829268292682926,0.0,11070.789946556091,-159.0731707317073,25.658536585365855,0.0042986693,4533,489939,320986.53658536583,32.460161342014835,0.006016231,0.006016231
67.59128628325439,1.0465116279069768,0.38549554,-30.899158628111778,78.67441860465117,76.63025893492294,1.9534883720930232,0.0,11188.13115644455,-159.62790697674419,25.325581395348838,0.0036959562,4576,499874,322250.4186046512,32.40871371674559,0.0057269875,0.0057269875
67.53491123710621,1.0465116279069768,0.3899128,-30.44013989201862,78.18604651162791,76.16110755091292,1.9534883720930232,0.0,11307.366124153137,-158.58139534883722,25.837209302325583,0.0032357231,4619,509889,320250.0465116279,32.46508876289379,0.0046369093,0.0046369093
65.05541428226147,1.1219512195121952,0.3868831,-29.844255401596943,78.41463414634147,76.38886246616646,1.8780487804878048,0.0,11421.147471904755,-153.4390243902439,25.585365853658537,0.0035917282,4660,519771,321186.34146341466,34.94458571773854,0.0055408883,0.0055408883
65.81532477168096,0.9534883720930233,0.37687838,-29.73715708013712,78.30232558139535,76.28239055781995,2.046511627906977,0.0,11535.458770275116,-154.67441860465115,25.697674418604652,0.0039969315,4703,529947,320726.32558139536,34.18467522831903,0.00601563,0.00601563
67.71986805920764,0.8604651162790697,0.39742777,-30.02082795834517,77.93023255813954,75.95490780984801,2.13953488372093,0.0,11651.43624997139,-158.58139534883722,26.046511627906977,0.0043968647,4746,539894,319202.23255813954,32.280131940792344,0.0056133675,0.0056133675
67.82229802462945,1.1162790697674418,0.39135855,-30.75953594250898,78.6046511627907,76.56626866702175,1.8837209302325582,0.0,11765.296258449554,-160.11627906976744,25.3953488372093,0.0040027727,4789,549783,321964.6511627907,32.17770197537055,0.004983912,0.004983912
68.58494822246587,0.7857142857142857,0.3907026,-30.965058278581857,78.64285714285714,76.60113963725695,2.2142857142857144,0.0,11883.607085227966,-162.0,25.357142857142858,0.0037828854,4831,559779,322121.14285714284,31.41505177753413,0.0055960957,0.0055960957
66.31356170765402,0.9318181818181818,0.3922685,-29.942229027175674,78.38636363636364,76.36467653121282,2.0681818181818183,0.0,11999.101016521454,-156.13636363636363,25.613636363636363,0.0035693652,4875,569845,321070.54545454547,33.686438292346004,0.005392206,0.005392206
68.7442508267729,0.782608695652174,0.38278204,-32.26982973820053,79.15217391304348,77.06403270352529,2.217391304347826,0.0,12121.957782506943,-163.43478260869566,24.869565217391305,0.004693993,4921,579852,324207.3043478261,31.25574917322712,0.0065628705,0.0065628705
66.05689145859786,0.9090909090909091,0.36558476,-29.956013970763685,77.95454545454545,75.95981674186176,2.090909090909091,0.0,12237.782230138779,-154.63636363636363,26.045454545454547,0.004599415,4965,589876,319301.8181818182,33.94310854140214,0.0060873595,0.0060873595
65.67238009961463,1.048780487804878,0.38687024,-29.273219414721087,78.41463414634147,76.40817687379051,1.951219512195122,0.0,12351.438730478287,-154.6829268292683,25.5609756097561,0.005280007,5006,599887,321186.34146341466,34.327619900385365,0.007207098,0.007207098
63.514067462971916,1.1428571428571428,0.36085337,-28.275645677327617,77.30952380952381,75.35735760097762,1.8571428571428572,0.0,12467.60630440712,-147.42857142857142,26.69047619047619,0.004387725,5048,609837,316659.8095238095,36.48593253702808,0.005725335,0.005725335
67.34257232642334,1.0227272727272727,0.37287974,-30.717051790177546,78.25,76.23649334240045,1.9772727272727273,0.0,12586.103873968124,-158.3181818181818,25.75,0.0044610393,5092,619951,320512.0,32.65742767357667,0.005629413,0.005629413
66.01750008338692,1.2619047619047619,0.37718952,-30.44238802908323,77.61904761904762,75.6322706549114,1.7380952380952381,0.0,12703.182921409607,-153.92857142857142,26.404761904761905,0.0038516675,5134,629904,317927.61904761905,33.98249991661309,0.0066047814,0.0066047814
65.85846430045873,0.9761904761904762,0.3726261,-29.892022184871827,78.30952380952381,76.29197330643315,2.0238095238095237,0.0,12818.761463403702,-154.92857142857142,25.69047619047619,0.0036594945,5176,639876,320755.8095238095,34.14153569954124,0.005781123,0.005781123
64.04555201902824,0.7906976744186046,0.39604878,-28.801892223493386,78.0,75.98767468034062,2.2093023255813953,0.0,12934.015114307404,-150.06976744186048,26.023255813953487,0.0042220945,5219,649877,319488.0,35.95444798097175,0.0054507954,0.0054507954
63.40186949674228,1.0930232558139534,0.36892298,-28.783136371561273,77.67441860465117,75.69830332005466,1.9069767441860466,0.0,13050.633087873459,-148.04651162790697,26.325581395348838,0.0038962113,5262,659785,318154.4186046512,36.598130503257714,0.0052574356,0.0052574356
63.36419053521496,1.255813953488372,0.35662442,-28.578228108913155,76.23255813953489,74.35103293041162,1.744186046511628,0.0,13167.207260131836,-145.32558139534885,27.767441860465116,0.0039784573,5305,669925,312248.5581395349,36.635809464785055,0.0064110486,0.0064110486
65.53542488103486,0.6222222222222222,0.35741857,-30.08499875165231,77.62222222222222,75.64891423224867,2.3777777777777778,0.0,13287.049878120422,-152.8,26.377777777777776,0.004714031,5350,679823,317940.6222222222,34.46457511896515,0.005712919,0.005712919
63.996054112482824,0.9130434782608695,0.3595535,-29.76074660287328,77.3913043478261,75.42161057600926,2.0869565217391304,0.0,13408.352399110794,-148.6304347826087,26.630434782608695,0.004257853,5396,689870,316994.7826086957,36.00394588751715,0.006496163,0.006496163
65.26556344212457,0.9090909090909091,0.36916324,-30.00273698755806,76.8409090909091,74.90438909252106,2.090909090909091,0.0,13528.955175161362,-150.88636363636363,27.181818181818183,0.0039448054,5440,699914,314740.36363636365,34.73443655787542,0.005098597,0.005098597
63.173403203617276,1.1363636363636365,0.3515451,-29.317120159529235,77.4090909090909,75.43649715685416,1.8636363636363635,0.0,13646.212742567062,-146.79545454545453,26.613636363636363,0.00411297,5484,709882,317067.63636363635,36.826596796382724,0.0066014756,0.0066014756
64.33600101317457,1.1590909090909092,0.35246566,-29.608581392568514,77.61363636363636,75.64245817916888,1.8409090909090908,0.0,13765.60566663742,-149.79545454545453,26.386363636363637,0.0038863388,5528,719852,317905.45454545453,35.66399898682544,0.00547181,0.00547181
63.84632039784768,1.2325581395348837,0.34776732,-29.762974865043198,77.95348837209302,75.96127025114461,1.7674418604651163,0.0,13879.216584920883,-149.2325581395349,26.046511627906977,0.0042322865,5571,729789,319297.488372093,36.15367960215229,0.006354193,0.006354193
64.36105074579557,0.9333333333333333,0.34218958,-29.40851798698405,77.2,75.25528794251464,2.066666666666667,0.0,13998.545202970505,-149.2,26.8,0.003854904,5616,739931,316211.2,35.63894925420442,0.0057069683,0.0057069683
63.8057665337948,1.069767441860465,0.35090983,-29.353979646366117,77.72093023255815,75.72790213342991,1.930232558139535,0.0,14114.064520597458,-148.8139534883721,26.302325581395348,0.0046754456,5659,749912,318344.93023255817,36.19423346620521,0.006127174,0.006127174
63.49999336946532,1.0454545454545454,0.37078425,-29.449313733140727,77.0,75.07055644320903,1.9545454545454546,0.0,14233.825766801834,-146.79545454545453,27.0,0.003980338,5703,759994,315392.0,36.50000663053464,0.0058685355,0.0058685355
64.3116739694846,1.2195121951219512,0.36041746,-28.72607040009825,77.36585365853658,75.41104801329551,1.7804878048780488,0.0,14350.596827983856,-149.41463414634146,26.634146341463413,0.0042694365,5744,769847,316890.53658536583,35.68832603051541,0.0066133137,0.0066133137
64.41735805309438,1.186046511627907,0.3924366,-29.198179088770452,77.23255813953489,75.27315015748064,1.813953488372093,0.0,14466.745369672775,-149.4418604651163,26.790697674418606,0.005718145,5787,779971,316344.5581395349,35.5826419469056,0.00787543,0.00787543
65.5761042603684,1.0666666666666667,0.3546099,-30.122963580815693,77.91111111111111,75.92133886391073,1.9333333333333333,0.0,14589.159216165543,-153.46666666666667,26.08888888888889,0.0046215863,5832,789984,319123.9111111111,34.42389573963162,0.0063326233,0.0063326233
62.078915850763785,1.2380952380952381,0.3598287,-27.865268279230435,76.54761904761905,74.63251652106331,1.7619047619047619,0.0,14705.485492229462,-142.64285714285714,27.476190476190474,0.00459155,5874,799793,313539.04761904763,37.92108414923622,0.0053999615,0.0053999615
66.3183967519974,1.0217391304347827,0.36478278,-30.920932472598352,78.02173913043478,76.02517992730075,1.9782608695652173,0.0,14829.788199186325,-155.41304347826087,25.97826086956522,0.004309537,5920,809828,319577.04347826086,33.68160324800259,0.0063175415,0.0063175415
64.03548302978383,0.9090909090909091,0.3771882,-29.031992468184615,77.79545454545455,75.81290878107345,2.090909090909091,0.0,14946.32176041603,-149.6590909090909,26.204545454545453,0.004928713,5964,819839,318650.1818181818,35.96451697021616,0.006495164,0.006495164
65.39787378279446,0.7021276595744681,0.37034395,-30.135615921274326,77.61702127659575,75.64742806950922,2.297872340425532,0.0,15068.112987279892,-152.36170212765958,26.382978723404257,0.0039022411,6011,829939,317919.3191489362,34.60212621720553,0.00493831,0.00493831
64.87325362097204,0.8297872340425532,0.36549115,-30.288659463437988,78.17021276595744,76.16379786216999,2.1702127659574466,0.0,15189.444941997528,-152.2340425531915,25.829787234042552,0.0036504893,6058,839945,320185.1914893617,35.12674637902796,0.005913503,0.005913503
62.5231873847815,0.7727272727272727,0.36993006,-28.52015036066629,76.77272727272727,74.85900727277334,2.227272727272727,0.0,15309.128653764725,-143.9318181818182,27.227272727272727,0.0040960447,6102,849877,314461.0909090909,37.476812615218485,0.0060897665,0.0060897665
64.46266651869115,0.6170212765957447,0.37661648,-29.640036217762425,77.80851063829788,75.82431419062931,2.382978723404255,0.0,15432.831841945648,-150.63829787234042,26.19148936170213,0.004051434,6149,859991,318703.6595744681,35.537333481308856,0.0050666626,0.0050666626
65.65313090059276,0.6888888888888889,0.37123471,-29.875439478483962,77.5111111111111,75.53209313921553,2.311111111111111,0.0,15555.614559650421,-152.8,26.511111111111113,0.0045081847,6194,870000,317485.5111111111,34.34686909940724,0.006692384,0.006692384
62.90994902354105,0.7441860465116279,0.38317004,-28.31825453538646,77.23255813953489,75.28834230995061,2.255813953488372,0.0,15673.306604146957,-145.88372093023256,26.767441860465116,0.0045709284,6237,879896,316344.5581395349,37.09005097645893,0.0062704976,0.0062704976
64.30203607390196,0.5869565217391305,0.3762157,-29.994022906643334,77.8695652173913,75.85422834706036,2.4130434782608696,0.0,15790.71383857727,-150.52173913043478,26.17391304347826,0.0045643174,6283,889963,318953.73913043475,35.697963926098055,0.0063833487,0.0063833487
65.4096995757678,0.6521739130434783,0.37889966,-29.824617179992327,77.1304347826087,75.19136783930955,2.347826086956522,0.0,15914.903747320175,-151.43478260869566,26.869565217391305,0.0044650473,6329,899977,315926.26086956525,34.59030042423219,0.006686797,0.006686797
63.508889235513905,1.0930232558139534,0.3694182,-28.2705924270148,77.27906976744185,75.33036222157418,1.9069767441860466,0.0,16032.141696691513,-147.27906976744185,26.72093023255814,0.004283776,6372,909803,316535.06976744183,36.491110764486116,0.0059412494,0.0059412494
62.60250104080458,1.1111111111111112,0.37115183,-28.48064410028544,76.64444444444445,74.72359370549819,1.8888888888888888,0.0,16149.02175617218,-144.2,27.377777777777776,0.0044075483,6417,919883,313935.64444444445,37.39749895919542,0.0059522297,0.0059522297
63.39797890489816,0.8695652173913043,0.37580416,-29.93848420398091,78.5,76.45543669034498,2.130434782608696,0.0,16271.258719921112,-149.47826086956522,25.52173913043478,0.0041499455,6463,929989,321536.0,36.60202109510185,0.005930252,0.005930252
60.42987017121652,1.1555555555555554,0.3646818,-27.88704949115771,77.33333333333333,75.36758689911365,1.8444444444444446,0.0,16387.547083854675,-140.46666666666667,26.68888888888889,0.0050504287,6508,939994,316757.3333333333,39.57012982878347,0.0071983645,0.0071983645
62.95321168099668,0.6888888888888889,0.36956996,-29.517677106978983,78.15555555555555,76.15007873339162,2.311111111111111,0.0,16508.539828062057,-147.73333333333332,25.844444444444445,0.004295618,6553,949783,320125.15555555554,37.04678831900332,0.0057617053,0.0057617053
63.190946562060276,0.9333333333333333,0.3868165,-29.60909997122163,78.24444444444444,76.23346234196653,2.066666666666667,0.0,16626.27496623993,-148.4,25.755555555555556,0.0047551193,6598,959960,320489.2444444444,36.809053437939724,0.006223579,0.006223579
63.34338305101123,0.5581395348837209,0.38558036,-28.940638400788206,77.81395348837209,75.81377003692214,2.441860465116279,0.0,16744.101444244385,-148.1860465116279,26.209302325581394,0.0044499836,6641,969795,318725.9534883721,36.65661694898878,0.0061746896,0.0061746896
64.47759246485387,0.9767441860465116,0.37472728,-29.20205757091014,77.76744186046511,75.78380035887616,2.0232558139534884,0.0,16859.429876327515,-150.5581395348837,26.232558139534884,0.0043158275,6684,979887,318535.4418604651,35.52240753514613,0.005484989,0.005484989
62.37538651937146,0.8863636363636364,0.35518837,-28.356739949128247,76.5909090909091,74.6867881125235,2.1136363636363638,0.0,16976.50751042366,-143.38636363636363,27.40909090909091,0.0042174472,6728,989900,313716.36363636365,37.62461348062854,0.0066985483,0.0066985483
63.635336551537506,0.8095238095238095,0.3815316,-28.436577624649647,77.80952380952381,75.82643480584977,2.1904761904761907,0.0,17090.711926221848,-148.57142857142858,26.19047619047619,0.0045849374,6770,999799,318707.8095238095,36.36466344846249,0.006618717,0.006618717
62.99401299776866,0.8863636363636364,0.3733715,-29.123328437530652,78.25,76.23920459272574,2.1136363636363638,0.0,17205.011863708496,-148.02272727272728,25.75,0.0039068223,6814,1009808,320512.0,37.00598700223135,0.005977356,0.005977356
63.73188229298384,0.6808510638297872,0.36675784,-29.180409761439005,77.29787234042553,75.33603185820253,2.3191489361702127,0.0,17327.94665145874,-147.70212765957447,26.72340425531915,0.004152823,6861,1019948,316612.08510638296,36.26811770701612,0.0066833543,0.0066833543
64.30028711731462,0.9772727272727273,0.36334747,-29.518548660616645,77.56818181818181,75.60014135336851,2.022727272727273,0.0,17448.14163994789,-149.72727272727272,26.431818181818183,0.004796294,6905,1029784,317719.2727272727,35.69971288268538,0.0055327835,0.0055327835
62.86738233628996,0.8888888888888888,0.3615702,-28.880989510091954,77.66666666666667,75.69159088082533,2.111111111111111,0.0,17565.190883874893,-146.53333333333333,26.333333333333332,0.0039180256,6950,1039854,318122.6666666667,37.13261766371003,0.005391208,0.005391208
62.83085420160705,1.065217391304348,0.35603458,-29.666229326276724,78.3695652173913,76.34948304641091,1.934782608695652,0.0,17679.167014837265,-147.97826086956522,25.630434782608695,0.0052301376,6996,1049994,321001.73913043475,37.16914579839292,0.0071565937,0.0071565937
61.6902487211063,1.0,0.34374636,-28.72819460763133,77.42222222222222,75.4499425732889,2.0,0.0,17796.745851755142,-143.66666666666666,26.6,0.0043558767,7041,1059993,317121.4222222222,38.30975127889369,0.0049253427,0.0049253427
64.42541312919145,1.1395348837209303,0.36314127,-30.12288612926124,77.79069767441861,75.80988703473898,1.8604651162790697,0.0,17914.625648498535,-150.48837209302326,26.209302325581394,0.0044600097,7084,1069792,318630.6976744186,35.574586870808545,0.0062919995,0.0062919995
61.79246908069744,1.0222222222222221,0.34372506,-28.506374751162806,77.31111111111112,75.34595216010084,1.9777777777777779,0.0,18033.105058908463,-143.53333333333333,26.711111111111112,0.005165333,7129,1079835,316666.31111111114,38.20753091930257,0.00658821,0.00658821
63.14486940463083,0.9111111111111111,0.34273744,-29.594327934402614,77.71111111111111,75.73362994691286,2.088888888888889,0.0,18152.3609354496,-147.4,26.288888888888888,0.0044773086,7174,1089815,318304.7111111111,36.85513059536915,0.0064421017,0.0064421017
62.517779855419356,1.173913043478261,0.34921932,-29.308164278852498,77.47826086956522,75.51761958548161,1.826086956521739,0.0,18273.91502737999,-145.30434782608697,26.52173913043478,0.00435768,7220,1099984,317350.95652173914,37.482220144580616,0.0063884845,0.0063884845
