MtR,entloss,AttC,Fce,optimgain,meankl,TimeElapsed,AttNC,TtR,TimestepsSoFar,EpisodesSoFar,surrgain,entropy
15.585099512776251,0.0,0.24528301886792453,0.10716981132075473,0.0035121494,0.007829327,1052.6571822166443,0.7547169811320755,26.79245283018868,339780,2102,0.0035121494,0.77242875
16.429267969040517,0.0,0.14893617021276595,0.11995136778115503,0.0033568023,0.00637312,1083.3243901729584,0.851063829787234,28.51063829787234,349793,2149,0.0033568023,0.7276302
16.73226600833843,0.0,0.16666666666666666,0.12458333333333337,0.00245005,0.0035381746,1114.070740222931,0.8333333333333334,29.104166666666668,359819,2197,0.00245005,0.74545294
18.650410237073324,0.0,0.06976744186046512,0.13144186046511627,0.0028534622,0.00416249,1145.1218106746674,0.9302325581395349,32.86046511627907,369826,2240,0.0028534622,0.72064155
17.351341067675307,0.0,0.06976744186046512,0.1208372093023256,0.0028427215,0.0047223633,1176.0020065307617,0.9302325581395349,30.209302325581394,379829,2283,0.0028427215,0.75232756
15.810684836545084,0.0,0.2,0.10880000000000001,0.0029558945,0.005314724,1206.3490266799927,0.8,27.2,389851,2333,0.0029558945,0.72283083
14.469870499258882,0.0,0.21568627450980393,0.10172549019607845,0.0028942707,0.0043601417,1237.4481394290924,0.7843137254901961,25.431372549019606,399862,2384,0.0028942707,0.69799083
16.581796094667983,0.0,0.16666666666666666,0.12311111111111112,0.0027373328,0.0052775037,1268.433925628662,0.8333333333333334,29.0625,409882,2432,0.0027373328,0.6842882
17.73702959971554,0.0,0.14893617021276595,0.1299778141480269,0.0039921817,0.006878725,1298.9637415409088,0.851063829787234,31.148936170212767,419909,2479,0.0039921817,0.6370245
16.975117042518114,0.0,0.1836734693877551,0.14599416909620994,0.002972789,0.00477336,1329.978562116623,0.8163265306122449,30.0,429928,2528,0.002972789,0.6069642
17.392703932206544,0.0,0.21568627450980393,0.12555768054348174,0.0031437532,0.0057205805,1360.5988309383392,0.7843137254901961,30.235294117647058,439987,2579,0.0031437532,0.5476684
17.82410679212101,0.0,0.1111111111111111,0.1323047619047619,0.0036611652,0.0050924323,1392.0293760299683,0.8888888888888888,31.533333333333335,449998,2624,0.0036611652,0.5151771
19.30435941445591,0.0,0.047619047619047616,0.13390476190476192,0.0030101098,0.0051199957,1422.5875790119171,0.9523809523809523,33.476190476190474,460000,2666,0.0030101098,0.52547085
16.72749606610743,0.0,0.1702127659574468,0.1177872340425532,0.0038384094,0.0050937645,1453.3106310367584,0.8297872340425532,29.4468085106383,469758,2713,0.0038384094,0.54360956
16.67055528460668,0.0,0.16666666666666666,0.12475000000000003,0.0029110138,0.004204855,1483.9885141849518,0.8333333333333334,29.145833333333332,479772,2761,0.0029110138,0.56833094
16.897738657220092,0.0,0.1836734693877551,0.11640816326530613,0.0030140572,0.004728905,1515.3016810417175,0.8163265306122449,29.102040816326532,489787,2810,0.0030140572,0.54374045
18.257572058908462,0.0,0.16666666666666666,0.12960772357723577,0.0026958084,0.004308582,1546.3568859100342,0.8333333333333334,32.083333333333336,499835,2858,0.0026958084,0.51473993
17.508540257594127,0.0,0.14893617021276595,0.12605804875141544,0.00369425,0.0055124303,1577.097270488739,0.851063829787234,30.425531914893618,509892,2905,0.00369425,0.5124092
20.835711322872605,0.0,0.024390243902439025,0.148497897392767,0.002789308,0.00313394,1607.6636641025543,0.975609756097561,36.19512195121951,519921,2946,0.002789308,0.54308796
17.326207298567553,0.0,0.2,0.13114778711484593,0.005407697,0.006530768,1638.4981529712677,0.8,30.6,529969,2996,0.005407697,0.5608016
17.093132618432943,0.0,0.1875,0.12887139527668684,0.003935827,0.0073562134,1669.6093356609344,0.8125,29.895833333333332,539834,3044,0.003935827,0.5729779
17.04358078492586,0.0,0.14893617021276595,0.11863829787234044,0.0033440567,0.0042966455,1700.2324948310852,0.851063829787234,29.659574468085108,549841,3091,0.0033440567,0.5646385
18.72765495903153,0.0,0.1111111111111111,0.13111111111111112,0.0040436783,0.0065572984,1730.872535943985,0.8888888888888888,32.77777777777778,559848,3136,0.0040436783,0.57196313
18.492663699873678,0.0,0.13043478260869565,0.13010217671087235,0.004096354,0.0050314157,1761.5204145908356,0.8695652173913043,31.91304347826087,569910,3182,0.004096354,0.5907507
17.594000314637658,0.0,0.1111111111111111,0.12302222222222221,0.0032081483,0.0027869728,1792.5999908447266,0.8888888888888888,30.755555555555556,579915,3227,0.0032081483,0.6079635
17.96715530472186,0.0,0.13043478260869565,0.12832411067193678,0.0032579398,0.0050715124,1823.7393522262573,0.8695652173913043,31.608695652173914,589935,3273,0.0032579398,0.59390265
17.861139964532438,0.0,0.1111111111111111,0.12408888888888889,0.0024745734,0.0021970498,1854.0212342739105,0.8888888888888888,31.022222222222222,599940,3318,0.0024745734,0.57346404
18.268634397768476,0.0,0.13043478260869565,0.12695652173913047,0.004222452,0.0064642457,1884.6425335407257,0.8695652173913043,31.73913043478261,609946,3364,0.004222452,0.58385164
19.00786193672428,0.0,0.06976744186046512,0.15562790697674422,0.004013407,0.005224554,1915.3990075588226,0.9302325581395349,33.116279069767444,619951,3407,0.004013407,0.5859176
17.09343838763681,0.0,0.14893617021276595,0.15123809523809525,0.002805249,0.004415106,1945.7488808631897,0.851063829787234,30.02127659574468,629966,3454,0.002805249,0.58222455
19.429251085732922,0.0,0.06976744186046512,0.13348837209302325,0.0029848209,0.0030895008,1976.7238504886627,0.9302325581395349,33.372093023255815,639969,3497,0.0029848209,0.5712613
18.339207079965437,0.0,0.1111111111111111,0.12949135802469136,0.0034781112,0.004518791,2007.6351113319397,0.8888888888888888,31.77777777777778,649990,3542,0.0034781112,0.55748403
16.097307056362613,0.0,0.16666666666666666,0.11241666666666665,0.0031328998,0.004374388,2038.7576370239258,0.8333333333333334,28.104166666666668,659998,3590,0.0031328998,0.5684816
17.982351344856905,0.0,0.11363636363636363,0.15772727272727274,0.0037287606,0.0074164886,2069.1701517105103,0.8863636363636364,31.545454545454547,669757,3634,0.0037287606,0.5217077
17.585669093147242,0.0,0.1111111111111111,0.1226666666666667,0.0018548431,0.003504657,2100.1578278541565,0.8888888888888888,30.666666666666668,679762,3679,0.0018548431,0.5026951
15.147612201811173,0.0,0.16666666666666666,0.11327777777777782,0.0039574006,0.0042645154,2131.007469177246,0.8333333333333334,26.604166666666668,689772,3727,0.0039574006,0.49352774
17.096073395671034,0.0,0.1111111111111111,0.11813333333333337,0.0031828,0.0046962462,2161.78169631958,0.8888888888888888,29.533333333333335,699785,3772,0.0031828,0.47784418
18.595061030167205,0.0,0.047619047619047616,0.13076190476190477,0.003632431,0.0046748826,2192.659825563431,0.9523809523809523,32.69047619047619,709787,3814,0.003632431,0.48317447
16.659262177702008,0.0,0.09090909090909091,0.11854545454545455,0.0017280113,0.003464274,2222.955482006073,0.9090909090909091,29.636363636363637,719793,3858,0.0017280113,0.45791283
16.084892809616974,0.0,0.1111111111111111,0.11422222222222224,0.0027259986,0.0037505561,2253.9385571479797,0.8888888888888888,28.555555555555557,729798,3903,0.0027259986,0.45733556
16.143839356937505,0.0,0.13043478260869565,0.11269565217391304,0.0026238277,0.0035721313,2284.795408964157,0.8695652173913043,28.17391304347826,739806,3949,0.0026238277,0.43510816
16.033114580534647,0.0,0.13043478260869565,0.11417391304347832,0.0024835693,0.0038407561,2316.4941902160645,0.8695652173913043,28.543478260869566,749816,3995,0.0024835693,0.40169924
16.150071504794546,0.0,0.1111111111111111,0.11582222222222226,0.0034505145,0.002775301,2347.0405893325806,0.8888888888888888,28.955555555555556,759821,4040,0.0034505145,0.38925174
15.741599113379143,0.0,0.14893617021276595,0.11293617021276599,0.0029876984,0.003856849,2377.7553639411926,0.851063829787234,28.23404255319149,769828,4087,0.0029876984,0.3762096
18.309828152341094,0.0,0.0,0.1295,0.0037979705,0.0056773913,2408.3162796497345,1.0,32.375,779828,4127,0.0037979705,0.33687264
17.160514096251973,0.0,0.047619047619047616,0.1200952380952381,0.004033442,0.005364351,2438.5732159614563,0.9523809523809523,30.023809523809526,789830,4169,0.004033442,0.3854226
15.443863700338431,0.0,0.13043478260869565,0.10773913043478262,0.003407135,0.0045248675,2469.6384003162384,0.8695652173913043,26.934782608695652,799836,4215,0.003407135,0.35243642
15.899706065870417,0.0,0.1111111111111111,0.11244444444444447,0.004800393,0.006931458,2500.0193271636963,0.8888888888888888,28.11111111111111,809841,4260,0.004800393,0.36003116
17.66571710785864,0.0,0.047619047619047616,0.14609523809523806,0.00450749,0.004938526,2530.8779685497284,0.9523809523809523,30.595238095238095,819843,4302,0.00450749,0.3908376
19.099056480348015,0.0,0.047619047619047616,0.13219047619047622,0.0036987835,0.0054805367,2561.726195335388,0.9523809523809523,33.04761904761905,829845,4344,0.0036987835,0.36923543
16.65210866814331,0.0,0.1836734693877551,0.12030136279760342,0.0038541062,0.0040798113,2592.1515221595764,0.8163265306122449,28.918367346938776,839916,4393,0.0038541062,0.35705212
18.208683127120178,0.0,0.06976744186046512,0.1281860465116279,0.0032916612,0.0034210992,2623.4918706417084,0.9302325581395349,32.04651162790697,849919,4436,0.0032916612,0.36726406
17.226335447530726,0.0,0.11363636363636363,0.12147993447993448,0.00371727,0.0042118137,2654.110895872116,0.8863636363636364,30.0,859784,4480,0.00371727,0.3575551
18.46955077012111,0.0,0.06976744186046512,0.13032558139534886,0.0037434918,0.0041689277,2684.928299665451,0.9302325581395349,32.58139534883721,869787,4523,0.0037434918,0.34817848
18.913576273010325,0.0,0.024390243902439025,0.13531707317073172,0.0042624422,0.0054146727,2715.2433953285217,0.975609756097561,33.829268292682926,879788,4564,0.0042624422,0.35048255
17.837548259172326,0.0,0.09090909090909091,0.1260909090909091,0.0043546436,0.0050296295,2746.9039504528046,0.9090909090909091,31.522727272727273,889796,4608,0.0043546436,0.3795199
18.538876621503743,0.0,0.11363636363636363,0.13233307623355778,0.0039928923,0.005610517,2777.7815136909485,0.8863636363636364,32.31818181818182,899885,4652,0.0039928923,0.36508095
19.321934505002616,0.0,0.09302325581395349,0.14388062818813516,0.0032386994,0.0041408064,2808.9250962734222,0.9069767441860465,33.883720930232556,909833,4695,0.0032386994,0.35429293
17.427009126001213,0.0,0.1111111111111111,0.1307851851851852,0.0053279107,0.006318882,2839.7609357833862,0.8888888888888888,30.866666666666667,919840,4740,0.0053279107,0.38153082
18.25463237804016,0.0,0.09090909090909091,0.13045454545454546,0.004101532,0.0051475493,2869.963674068451,0.9090909090909091,32.61363636363637,929844,4784,0.004101532,0.38655093
18.580538060335105,0.0,0.09090909090909091,0.15597786857337415,0.004397614,0.006275126,2901.3827497959137,0.9090909090909091,32.61363636363637,939980,4828,0.004397614,0.38584897
20.407730723799794,0.0,0.06976744186046512,0.14111627906976743,0.0029207664,0.0044829315,2931.9295279979706,0.9302325581395349,35.27906976744186,949983,4871,0.0029207664,0.39559564
19.297033902865472,0.0,0.09090909090909091,0.13536363636363638,0.0030096131,0.002992534,2962.899374961853,0.9090909090909091,33.84090909090909,959987,4915,0.0030096131,0.39385614
18.7741835788239,0.0,0.1111111111111111,0.13048888888888888,0.00438831,0.0063260267,2993.5866067409515,0.8888888888888888,32.62222222222222,969992,4960,0.00438831,0.38122964
18.675850929522642,0.0,0.09090909090909091,0.1339090909090909,0.002881089,0.0039591948,3024.979535341263,0.9090909090909091,33.47727272727273,979996,5004,0.002881089,0.3645062
18.29365003080452,0.0,0.09090909090909091,0.13063636363636363,0.0040636198,0.006636302,3056.1130397319794,0.9090909090909091,32.65909090909091,990000,5048,0.0040636198,0.35700557
17.1583602305274,0.0,0.1702127659574468,0.11940425531914894,0.0041810824,0.007825883,3086.6961817741394,0.8297872340425532,29.851063829787233,999762,5095,0.0041810824,0.29925954
17.96186752096562,0.0,0.13043478260869565,0.12582608695652175,0.0048084557,0.0067393533,3118.4067504405975,0.8695652173913043,31.456521739130434,1009768,5141,0.0048084557,0.26384452
17.693563490668943,0.0,0.06976744186046512,0.1244651162790698,0.0037162094,0.005210933,3148.7362298965454,0.9302325581395349,31.11627906976744,1019771,5184,0.0037162094,0.25131217
19.372362735494477,0.0,0.047619047619047616,0.13476190476190478,0.0031565933,0.004393702,3179.3396348953247,0.9523809523809523,33.69047619047619,1029773,5226,0.0031565933,0.25663182
17.50861598926234,0.0,0.1111111111111111,0.12373333333333332,0.0029563913,0.0039604185,3209.90075135231,0.8888888888888888,30.933333333333334,1039780,5271,0.0029563913,0.2430416
18.354648988541594,0.0,0.047619047619047616,0.13133333333333339,0.0036274514,0.005286092,3240.698293685913,0.9523809523809523,32.833333333333336,1049782,5313,0.0036274514,0.23715179
18.503270401448617,0.0,0.06976744186046512,0.13013953488372096,0.0035969848,0.0046389014,3271.285894870758,0.9302325581395349,32.53488372093023,1059785,5356,0.0035969848,0.23565042
18.63042724295311,0.0,0.024390243902439025,0.13160975609756098,0.0047509596,0.0058579114,3302.0504472255707,0.975609756097561,32.90243902439025,1069786,5397,0.0047509596,0.21100546
18.273277057246297,0.0,0.047619047619047616,0.138031746031746,0.005654808,0.0059015173,3333.43599486351,0.9523809523809523,32.54761904761905,1079790,5439,0.005654808,0.22714199
19.183700019042632,0.0,0.0,0.13480000000000003,0.0027390716,0.0046909656,3364.4078698158264,1.0,33.7,1089790,5479,0.0027390716,0.20769487
19.528607149355544,0.0,0.024390243902439025,0.13687804878048782,0.003060353,0.00552774,3395.017924308777,0.975609756097561,34.21951219512195,1099791,5520,0.003060353,0.20850994
18.026799753555007,0.0,0.024390243902439025,0.12634146341463415,0.0060181157,0.006993044,3426.218543291092,0.975609756097561,31.585365853658537,1109792,5561,0.0060181157,0.2207876
19.091549285139543,0.0,0.024390243902439025,0.1357073170731707,0.0040986803,0.0047140503,3456.5805246829987,0.975609756097561,33.926829268292686,1119793,5602,0.0040986803,0.24081543
19.343250775930795,0.0,0.0,0.1375,0.0056747296,0.0067548617,3487.5006132125854,1.0,34.375,1129793,5642,0.0056747296,0.2335218
17.936697848451026,0.0,0.09302325581395349,0.13459091683381777,0.006181331,0.0069775255,3518.4595959186554,0.9069767441860465,31.162790697674417,1139821,5685,0.006181331,0.22337472
18.691810104223155,0.0,0.0,0.13010000000000005,0.0048791044,0.0058054575,3549.4342114925385,1.0,32.525,1149821,5725,0.0048791044,0.22839312
18.644410526880836,0.0,0.024390243902439025,0.13082926829268293,0.004403866,0.0051549645,3580.509621620178,0.975609756097561,32.707317073170735,1159822,5766,0.004403866,0.23619244
18.525347493937183,0.0,0.047619047619047616,0.1340392156862745,0.00392554,0.0037859527,3611.6922640800476,0.9523809523809523,32.857142857142854,1169840,5808,0.00392554,0.21501717
18.825543295811396,0.0,0.024390243902439025,0.13395121951219513,0.0050410745,0.0041747442,3642.994841814041,0.975609756097561,33.48780487804878,1179841,5849,0.0050410745,0.2188653
17.79622925281827,0.0,0.06976744186046512,0.12688372093023262,0.0053164824,0.006423268,3673.98002576828,0.9302325581395349,31.72093023255814,1189852,5892,0.0053164824,0.20015763
19.548491281267097,0.0,0.0,0.13579999999999998,0.0031138274,0.0061308206,3704.648817062378,1.0,33.95,1199852,5932,0.0031138274,0.19463539
20.289886899175333,0.0,0.0,0.1426,0.0037257813,0.0057158256,3735.09250831604,1.0,35.65,1209852,5972,0.0037257813,0.2082973
19.048456580786763,0.0,0.0,0.1339,0.0037389786,0.006474016,3765.7629380226135,1.0,33.475,1219852,6012,0.0037389786,0.20883174
19.21266872173904,0.0,0.047619047619047616,0.1325714285714286,0.0048582624,0.005108494,3796.567984342575,0.9523809523809523,33.142857142857146,1229854,6054,0.0048582624,0.22234118
17.74697100879185,0.0,0.06976744186046512,0.12344186046511632,0.0049898466,0.0062677986,3827.858104944229,0.9302325581395349,30.86046511627907,1239857,6097,0.0049898466,0.22352557
17.311143735076918,0.0,0.024390243902439025,0.12263414634146347,0.004061981,0.005324746,3859.2625596523285,0.975609756097561,30.658536585365855,1249858,6138,0.004061981,0.23522288
17.895561002389808,0.0,0.06976744186046512,0.1267906976744186,0.0038881302,0.0054978942,3889.4152941703796,0.9302325581395349,31.697674418604652,1259861,6181,0.0038881302,0.22884287
18.49514546347558,0.0,0.0,0.13190000000000002,0.0021155847,0.0060847946,3920.62482714653,1.0,32.975,1269861,6221,0.0021155847,0.22496684
17.515476225175547,0.0,0.024390243902439025,0.1234146341463415,0.0026087535,0.0029709737,3951.087931871414,0.975609756097561,30.853658536585368,1279862,6262,0.0026087535,0.23840168
17.653822538390646,0.0,0.024390243902439025,0.12429126899964656,0.0033660857,0.0071572876,3981.8705418109894,0.975609756097561,30.5609756097561,1289931,6303,0.0033660857,0.23793675
18.427986839049144,0.0,0.0,0.12880000000000003,0.004588719,0.00570705,4012.2630343437195,1.0,32.2,1299931,6343,0.004588719,0.24046284
16.83745251401832,0.0,0.1111111111111111,0.11706666666666671,0.003293403,0.0050774086,4042.767106771469,0.8888888888888888,29.266666666666666,1309936,6388,0.003293403,0.25238654
19.128987015300265,0.0,0.024390243902439025,0.13258536585365854,0.0032623154,0.0039209886,4074.195867061615,0.975609756097561,33.146341463414636,1319937,6429,0.0032623154,0.23700981
19.386752686217495,0.0,0.0,0.1359,0.003810502,0.0054753344,4104.548022508621,1.0,33.975,1329937,6469,0.003810502,0.24306646
18.083112361646997,0.0,0.06976744186046512,0.1266046511627907,0.0042591286,0.0059367893,4135.397640705109,0.9302325581395349,31.651162790697676,1339940,6512,0.0042591286,0.23418291
19.112927991915242,0.0,0.024390243902439025,0.1342439024390244,0.0037949556,0.0041490225,4165.730969429016,0.975609756097561,33.5609756097561,1349941,6553,0.0037949556,0.23245208
19.394250351598107,0.0,0.0,0.136,0.0055019446,0.006011262,4196.874756574631,1.0,34.0,1359941,6593,0.0055019446,0.22177167
17.420177553316076,0.0,0.06976744186046512,0.12195348837209304,0.0024805039,0.003969461,4227.533348083496,0.9302325581395349,30.488372093023255,1369944,6636,0.0024805039,0.21728528
18.293983018319903,0.0,0.047619047619047616,0.12676190476190477,0.004719014,0.0042971326,4258.177400827408,0.9523809523809523,31.69047619047619,1379948,6678,0.004719014,0.2300127
18.931421951940706,0.0,0.024390243902439025,0.13131707317073174,0.002579309,0.0045502773,4289.378587007523,0.975609756097561,32.829268292682926,1389949,6719,0.002579309,0.2173615
18.702392947270376,0.0,0.0,0.13190000000000002,0.004505939,0.00508735,4319.933140039444,1.0,32.975,1399949,6759,0.004505939,0.21206845
17.90195734872988,0.0,0.024390243902439025,0.12419512195121953,0.0065024253,0.0070371307,4351.218757867813,0.975609756097561,31.048780487804876,1409950,6800,0.0065024253,0.25782767
18.77630012506231,0.0,0.047619047619047616,0.13047619047619047,0.0058982964,0.0066426573,4382.054260969162,0.9523809523809523,32.61904761904762,1419952,6842,0.0058982964,0.22947173
18.12849819020716,0.0,0.024390243902439025,0.12848780487804878,0.004372119,0.005618829,4413.005736112595,0.975609756097561,32.1219512195122,1429953,6883,0.004372119,0.22567745
18.155911309130044,0.0,0.06976744186046512,0.12846511627906976,0.0043607233,0.0050037066,4443.6133506298065,0.9302325581395349,32.116279069767444,1439956,6926,0.0043607233,0.20533134
20.594042503211398,0.0,0.047619047619047616,0.14238095238095239,0.00593143,0.0065367646,4474.765236377716,0.9523809523809523,35.595238095238095,1449958,6968,0.00593143,0.20207833
18.105118906049128,0.0,0.1111111111111111,0.12746666666666664,0.004937515,0.0064551504,4505.737169504166,0.8888888888888888,31.866666666666667,1459963,7013,0.004937515,0.17062564
19.61555650827493,0.0,0.024390243902439025,0.13834146341463419,0.0036331178,0.0070833755,4536.41105723381,0.975609756097561,34.58536585365854,1469964,7054,0.0036331178,0.15413606
18.60894226187692,0.0,0.047619047619047616,0.132,0.003268222,0.004379345,4567.351629734039,0.9523809523809523,33.0,1479966,7096,0.003268222,0.14812729
18.27566818502483,0.0,0.024390243902439025,0.12936585365853662,0.004382971,0.0070506637,4597.505473852158,0.975609756097561,32.34146341463415,1489967,7137,0.004382971,0.12920092
18.670556000815576,0.0,0.024390243902439025,0.12995121951219515,0.006119435,0.0067579313,4628.89577293396,0.975609756097561,32.48780487804878,1499968,7178,0.006119435,0.095107004
18.548218165525146,0.0,0.047619047619047616,0.13104761904761905,0.004826023,0.007099685,4659.13468503952,0.9523809523809523,32.76190476190476,1509970,7220,0.004826023,0.074367195
17.753648131870335,0.0,0.09090909090909091,0.12472727272727274,0.0048610563,0.006772773,4690.398891925812,0.9090909090909091,31.181818181818183,1519974,7264,0.0048610563,0.056367274
18.570692481819606,0.0,0.024390243902439025,0.12917073170731708,0.005437828,0.006612517,4721.123850345612,0.975609756097561,32.292682926829265,1529975,7305,0.005437828,0.056966167
18.08748707549449,0.0,0.09090909090909091,0.12481818181818181,0.0037898642,0.0054862737,4751.511343240738,0.9090909090909091,31.204545454545453,1539979,7349,0.0037898642,0.029156815
17.866193646604717,0.0,0.024390243902439025,0.12478048780487809,0.0057033086,0.0066766227,4782.2953107357025,0.975609756097561,31.195121951219512,1549980,7390,0.0057033086,0.022216797
18.536830708199428,0.0,0.024390243902439025,0.13034146341463418,0.001615149,0.005249074,4812.50768828392,0.975609756097561,32.58536585365854,1559981,7431,0.001615149,0.019111333
18.55091504600946,0.0,0.024390243902439025,0.15190243902439027,0.003317852,0.0073449737,4843.200098276138,0.975609756097561,31.902439024390244,1569982,7472,0.003317852,0.003980398
18.600470249789243,0.0,0.047619047619047616,0.13133333333333336,0.0038378434,0.00751958,4873.863175392151,0.9523809523809523,32.833333333333336,1579984,7514,0.0038378434,-0.028004361
17.82594401175274,0.0,0.0,0.12580000000000002,0.005504168,0.0071310196,4904.809643983841,1.0,31.45,1589984,7554,0.005504168,-0.02670549
18.02393995274687,0.0,0.0,0.12940000000000002,0.0041635204,0.0046976856,4935.096421003342,1.0,32.35,1599984,7594,0.0041635204,-0.040315483
17.00980358703687,0.0,0.024390243902439025,0.11970731707317077,0.0028841628,0.0058820555,4965.583977222443,0.975609756097561,29.926829268292682,1609985,7635,0.0028841628,-0.058952745
17.443887895129105,0.0,0.024390243902439025,0.12263414634146347,0.0044984343,0.0070312805,4995.946338653564,0.975609756097561,30.658536585365855,1619986,7676,0.0044984343,-0.041975595
