optimgain,Tbt,Ptt,AttNC,entropy,MpbtA,AttC,meankl,MpbtN,TimestepsSoFar,surrgain,Tmt,TimeElapsed,Tmc,TtR,EpisodesSoFar,MtR,entloss
0.0032558325,247565.01694915254,58.901455824250405,3.5254237288135593,0.3472418,70.74756271317706,6.47457627118644,0.0034094818,29.252437286822946,529829,0.0032558325,60.440677966101696,12949.781070232391,44.57627118644068,-177.45762711864407,4916,-11.94504883681143,0.0
0.0035235027,246632.9180327869,58.6794453524208,2.6885245901639343,0.36665758,69.73957021293228,7.311475409836065,0.0032754925,30.260429787067686,539999,0.0035235027,60.21311475409836,13118.206546545029,44.81967213114754,-182.29508196721312,4977,-12.58737549268579,0.0
0.0046638087,244599.46666666667,58.19382317562773,2.6666666666666665,0.3562518,69.26770706615154,7.333333333333333,0.004720709,30.732292933848452,549884,0.0046638087,59.71666666666667,13306.26249408722,45.35,-184.16666666666666,5037,-12.491656764216511,0.0
0.0029685602,247603.2,58.91025009862081,3.75,0.341351,69.59349687491179,6.25,0.003134093,30.406503125088204,559978,0.0029685602,60.45,13474.589585781097,44.56666666666667,-183.83333333333334,5097,-12.771056005843114,0.0
0.0035174575,243816.13559322033,58.037372433368645,3.169491525423729,0.36039734,71.3896975402511,6.830508474576271,0.003500955,28.610302459748894,569935,0.0035174575,59.52542372881356,13664.4661962986,45.49152542372882,-171.01694915254237,5156,-12.047043884634157,0.0
0.0032784583,244024.40677966102,58.0785961091888,3.2203389830508473,0.35264015,70.99577488662875,6.779661016949152,0.0035581905,29.00422511337125,579826,0.0032784583,59.57627118644068,13836.835765123367,45.45762711864407,-172.88135593220338,5215,-11.978356351885097,0.0
0.004141059,247477.67741935485,58.865075803371454,2.532258064516129,0.36642733,67.88007104741651,7.467741935483871,0.0043328004,32.1199289525835,589957,0.004141059,60.41935483870968,14022.989058494568,44.62903225806452,-194.3548387096774,5277,-13.006098960008929,0.0
0.003621608,244736.0,58.24271422223332,2.9166666666666665,0.36252707,69.45197504315159,7.083333333333333,0.0038769983,30.548024956848412,599942,0.003621608,59.75,14190.361599683762,45.28333333333333,-182.5,5337,-12.432400732579161,0.0
0.003625728,246731.93220338982,58.69909885730465,2.9661016949152543,0.35920438,70.30449697769623,7.033898305084746,0.0035534918,29.69550302230377,609890,0.003625728,60.23728813559322,14388.630235910416,44.79661016949152,-179.4915254237288,5396,-12.25830742117025,0.0
0.0035489167,248900.26666666666,59.22749785142432,2.5833333333333335,0.35786203,69.58320390380078,7.416666666666667,0.0040172217,30.416796096199207,619981,0.0035489167,60.766666666666666,14558.361066102982,44.21666666666667,-185.5,5456,-12.591420448330023,0.0
0.0033964387,248814.64406779662,59.18844598580259,2.8813559322033897,0.34313098,68.31385621220782,7.11864406779661,0.0034849206,31.686143787792208,629987,0.0033964387,60.74576271186441,14762.909578323364,44.271186440677965,-192.3728813559322,5515,-12.984149857057414,0.0
0.003768699,247739.73333333334,58.93304810312309,2.9,0.35330653,70.17249682323958,7.1,0.0039259125,29.827503176760406,639900,0.003768699,60.483333333333334,14937.722497224808,44.55,-180.66666666666666,5575,-12.463608650533134,0.0
0.0032936523,241800.53333333333,57.55838049126214,2.7,0.34589094,70.00742828786771,7.3,0.0032330581,29.992571712132282,649848,0.0032936523,59.03333333333333,15125.111191987991,46.016666666666666,-177.83333333333334,5635,-12.367747594923848,0.0
0.0042476878,247876.26666666666,58.981835144600225,3.0,0.3734185,70.8796055327513,7.0,0.0043760045,29.120394467248715,659885,0.0042476878,60.516666666666666,15290.02164363861,44.483333333333334,-177.16666666666666,5695,-12.100269863769677,0.0
0.0031833914,247975.868852459,59.00553819987951,2.639344262295082,0.36598438,67.50480740114688,7.360655737704918,0.0037576032,32.495192598853116,669987,0.0031833914,60.540983606557376,15481.751975297928,44.459016393442624,-198.52459016393442,5756,-13.119752183798651,0.0
0.004005119,250979.09677419355,59.690615427247295,1.6612903225806452,0.38343677,66.13297549078139,8.338709677419354,0.0039550536,33.86702450921857,679953,0.004005119,61.274193548387096,15666.409398555756,43.74193548387097,-209.3548387096774,5818,-13.592404334972882,0.0
0.0033705374,246715.73333333334,58.688367061888904,2.25,0.36753663,67.81121733380417,7.75,0.0038967694,32.18878266619581,689938,0.0033705374,60.233333333333334,15853.937959194183,44.81666666666667,-194.66666666666666,5878,-12.735587766715005,0.0
0.0038448395,245282.13333333333,58.385454462430666,2.6,0.36764023,69.36511675258988,7.4,0.0046161828,30.63488324741012,699843,0.0038448395,59.88333333333333,16028.075873851776,45.11666666666667,-185.83333333333334,5938,-12.548422554588127,0.0
0.0029540197,248781.6393442623,59.20085317257618,2.4098360655737703,0.3536582,68.00116450578302,7.590163934426229,0.004206676,31.998835494216966,709872,0.0029540197,60.73770491803279,16210.941163778305,44.24590163934426,-194.75409836065575,5999,-13.118976470277508,0.0
0.0035814098,248285.86666666667,59.06511975175753,2.8666666666666667,0.35452247,68.2768836045323,7.133333333333334,0.0035810175,31.723116395467684,719977,0.0035814098,60.61666666666667,16382.945716381073,44.4,-194.16666666666666,6059,-12.886852161971342,0.0
0.0036949962,242149.9661016949,57.61266522377845,2.694915254237288,0.3658964,70.78110813950032,7.305084745762712,0.0038812228,29.2188918604997,729880,0.0036949962,59.11864406779661,16565.996238708496,45.983050847457626,-173.72881355932202,6118,-11.574436908131252,0.0
0.0031588632,247170.09836065574,58.82070038571975,2.7868852459016393,0.361709,69.70075496807593,7.213114754098361,0.0037203205,30.29924503192407,739995,0.0031588632,60.34426229508197,16749.338585853577,44.65573770491803,-183.11475409836066,6179,-12.40621679745759,0.0
0.0030186237,251357.86666666667,59.774817312047134,2.683333333333333,0.38001046,69.02808296581635,7.316666666666666,0.0035978358,30.971917034183637,749984,0.0030186237,61.36666666666667,16924.122121810913,43.65,-191.5,6239,-12.915009981480454,0.0
0.0031376334,248217.6,59.05828334376458,1.8833333333333333,0.3819946,65.82873797366423,8.116666666666667,0.0033851753,34.17126202633576,759960,0.0031376334,60.6,17098.324828386307,44.4,-208.66666666666666,6299,-13.66985272854498,0.0
0.0039671767,247739.73333333334,58.941889704681905,2.783333333333333,0.37072083,69.38196683964203,7.216666666666667,0.0034649058,30.618033160357957,769984,0.0039671767,60.483333333333334,17280.015259742737,44.53333333333333,-187.16666666666666,6359,-12.430621936376316,0.0
0.0029996552,248445.90163934426,59.11457015765816,2.4262295081967213,0.36995777,69.05286251175164,7.573770491803279,0.004261581,30.94713748824835,779916,0.0029996552,60.65573770491803,17460.7330994606,44.34426229508197,-189.18032786885246,6420,-12.756312294118517,0.0
0.0033351504,244121.6,58.11762757115806,2.783333333333333,0.34156716,69.70174044213148,7.216666666666667,0.0040831626,30.29825955786852,789844,0.0033351504,59.6,17651.693425416946,45.4,-182.16666666666666,6480,-12.235212195492203,0.0
0.0030950042,244108.38709677418,58.09234794772039,3.032258064516129,0.36333886,70.32405648406731,6.967741935483871,0.0034264552,29.675943515932648,799983,0.0030950042,59.596774193548384,17835.951413869858,45.45161290322581,-177.25806451612902,6542,-12.220440942362428,0.0
0.0031253607,247060.31746031746,58.77981656332951,2.761904761904762,0.35314158,67.26673565606855,7.238095238095238,0.0032968353,32.73326434393144,809992,0.0031253607,60.317460317460316,18008.79722738266,44.714285714285715,-199.68253968253967,6605,-13.505404988518219,0.0
0.0034040012,248558.93333333332,59.13998623460353,3.2333333333333334,0.3708123,71.8110356045208,6.766666666666667,0.0034541572,28.1889643954792,819873,0.0034040012,60.68333333333333,18185.667555093765,44.31666666666667,-171.66666666666666,6665,-11.916483331000887,0.0
0.0037679242,242654.96774193548,57.77069353765709,2.0806451612903225,0.3684199,69.52236525650902,7.919354838709677,0.0032557044,30.477634743491013,829999,0.0037679242,59.24193548387097,18368.21453976631,45.774193548387096,-181.61290322580646,6727,-12.393507997317473,0.0
0.003106717,246384.81355932204,58.64736087257824,2.305084745762712,0.36678165,71.08443782506131,7.694915254237288,0.0037775056,28.915562174938657,839831,0.003106717,60.152542372881356,18561.874576568604,44.83050847457627,-174.23728813559322,6786,-11.58264806770002,0.0
0.003933294,248006.1935483871,59.014260455413535,2.1451612903225805,0.36615866,67.61190112686866,7.854838709677419,0.0038788342,32.38809887313135,849943,0.003933294,60.54838709677419,18733.564878702164,44.45161290322581,-199.51612903225808,6848,-13.1323071349068,0.0
0.003401815,245564.95238095237,58.41401235185108,1.8571428571428572,0.36611366,67.02666142009262,8.142857142857142,0.0036493237,32.97333857990737,859985,0.003401815,59.95238095238095,18915.309818267822,45.111111111111114,-198.73015873015873,6911,-13.152877199435805,0.0
0.003577837,250863.2131147541,59.668843444356924,2.5901639344262297,0.37031743,69.47108217401693,7.409836065573771,0.0035037098,30.528917825983076,869876,0.003577837,61.24590163934426,19086.161283254623,43.75409836065574,-186.88524590163934,6972,-12.63024483578306,0.0
0.0032182247,250594.62295081967,59.608863305079076,2.278688524590164,0.3571795,68.26719147969017,7.721311475409836,0.003819256,31.732808520309813,879872,0.0032182247,61.18032786885246,19283.295616149902,43.81967213114754,-194.75409836065575,7033,-13.070563816291559,0.0
0.003359771,245109.84126984127,58.336373407468415,3.1746031746031744,0.35297054,69.7687974573731,6.825396825396825,0.0035107303,30.2312025426269,889960,0.003359771,59.84126984126984,19463.994811058044,45.17460317460318,-181.74603174603175,7096,-12.584302819552562,0.0
0.0031764624,249922.06451612903,59.453098592778,3.2903225806451615,0.35786852,69.01323108130666,6.709677419354839,0.0035117408,30.98676891869331,899987,0.0031764624,61.016129032258064,19653.558622598648,43.983870967741936,-189.51612903225808,7158,-12.966343078325966,0.0
0.002557478,247640.131147541,58.91893355865369,3.262295081967213,0.3631357,71.77423120372364,6.737704918032787,0.0049151503,28.225768796276377,909932,0.002557478,60.459016393442624,19823.72724223137,44.557377049180324,-171.14754098360655,7219,-11.718442157335756,0.0
0.0032841922,248945.77777777778,59.20247164285136,2.253968253968254,0.35430005,70.37380563671073,7.746031746031746,0.0033890465,29.626194363289287,919980,0.0032841922,60.77777777777778,20000.780017137527,44.26984126984127,-180.79365079365078,7282,-12.41320049960188,0.0
0.003431674,247515.42857142858,58.8993701721549,2.111111111111111,0.3509518,70.00045284108073,7.888888888888889,0.0037369083,29.999547158919256,929984,0.003431674,60.42857142857143,20182.576754808426,44.57142857142857,-181.5873015873016,7345,-12.380421236415708,0.0
0.0031908418,247572.9836065574,58.89679840440477,2.3442622950819674,0.35189632,68.86190786724052,7.655737704918033,0.0031215833,31.13809213275949,939919,0.0031908418,60.442622950819676,20383.43310689926,44.59016393442623,-189.34426229508196,7406,-12.768654897772212,0.0
0.0033803405,245289.96721311475,58.370592608473515,2.5901639344262297,0.36090922,72.28020607839154,7.409836065573771,0.0045623793,27.719793921608424,949893,0.0033803405,59.885245901639344,20548.458445310593,45.14754098360656,-166.2295081967213,7467,-11.58422057147947,0.0
0.0023428,245109.84126984127,58.328816465609286,3.0476190476190474,0.34270006,71.31253112703833,6.9523809523809526,0.0029140743,28.687468872961674,959999,0.0023428,59.84126984126984,20735.29314994812,45.19047619047619,-172.38095238095238,7530,-12.030832541480388,0.0
0.003268445,241455.7288135593,57.46999669768482,3.1016949152542375,0.35103548,72.57425605531468,6.898305084745763,0.003418125,27.42574394468532,969860,0.003268445,58.94915254237288,20902.638116121292,46.11864406779661,-162.71186440677965,7589,-11.378956636548285,0.0
0.0029547804,244769.03225806452,58.24494458465132,2.8870967741935485,0.35241023,71.37752229630803,7.112903225806452,0.003618113,28.622477703691995,979902,0.0029547804,59.75806451612903,21101.475656032562,45.29032258064516,-170.80645161290323,7651,-12.063308440816359,0.0
0.0031936234,244719.74603174604,58.223989389452825,2.6031746031746033,0.36222062,70.65052592413464,7.396825396825397,0.0036341187,29.349474075865356,989920,0.0031936234,59.74603174603175,21270.910333395004,45.317460317460316,-176.03174603174602,7714,-12.005989790755626,0.0
0.003444032,250441.14285714287,59.57096971791723,2.111111111111111,0.35181394,71.6400095215987,7.888888888888889,0.0037068578,28.359990478401308,999918,0.003444032,61.142857142857146,21466.89859342575,43.857142857142854,-173.8095238095238,7777,-11.768912126713314,0.0
0.0028853747,246090.32258064515,58.55549141661109,2.806451612903226,0.3557074,70.97530208317409,7.193548387096774,0.0029799768,29.0246979168259,1009877,0.0028853747,60.08064516129032,21634.640055179596,44.95161290322581,-174.67741935483872,7839,-12.106350313148075,0.0
0.0031910443,247345.5483870968,58.85333720035551,3.0,0.3671802,69.51900155487172,7.0,0.003646726,30.480998445128314,1019854,0.0031910443,60.38709677419355,21826.022414684296,44.62903225806452,-184.19354838709677,7901,-12.831041755937562,0.0
0.0030956324,248336.51612903227,59.065069752332434,2.6774193548387095,0.35904408,71.4199899852148,7.32258064516129,0.0033061681,28.580010014785213,1029917,0.0030956324,60.62903225806452,21992.41157388687,44.41935483870968,-172.90322580645162,7963,-11.82328703365245,0.0
0.0030776123,250384.51612903227,59.560139321927764,2.8870967741935485,0.34532925,72.40955221513012,7.112903225806452,0.0037287695,27.5904477848699,1039970,0.0030776123,61.12903225806452,22192.926466703415,43.87096774193548,-169.19354838709677,8025,-11.46499278569607,0.0
0.002798744,242536.9180327869,57.72692506626796,3.4918032786885247,0.3322157,69.1750989120436,6.508196721311475,0.002758862,30.824901087956412,1049906,0.002798744,59.21311475409836,22368.697999954224,45.83606557377049,-182.62295081967213,8086,-12.432560489812865,0.0
0.0030243013,243947.0163934426,58.060804605326965,3.360655737704918,0.34663874,72.33306110923778,6.639344262295082,0.0042769597,27.66693889076222,1060000,0.0030243013,59.557377049180324,22549.2957239151,45.47540983606557,-164.91803278688525,8147,-11.433877389475404,0.0
0.0030236626,250728.9180327869,59.65972023844807,3.3442622950819674,0.33795062,70.59972672526966,6.655737704918033,0.0030610438,29.400273274730342,1069915,0.0030236626,61.21311475409836,22717.870418071747,43.75409836065574,-180.65573770491804,8208,-12.320036735502045,0.0
0.0035976926,245289.96721311475,58.362708909090244,3.5245901639344264,0.36211863,71.34935050254695,6.475409836065574,0.004567352,28.650649497453017,1079938,0.0035976926,59.885245901639344,22918.434148311615,45.16393442622951,-171.9672131147541,8269,-12.060318642433227,0.0
0.0028511896,247505.83606557376,58.896624585175545,2.5901639344262297,0.34634438,69.18929972716049,7.409836065573771,0.003140223,30.810700272839497,1089867,0.0028511896,60.42622950819672,23100.514580965042,44.57377049180328,-187.86885245901638,8330,-12.759426410226924,0.0
0.0027178875,247411.61290322582,58.85067418998016,2.806451612903226,0.33720317,69.58572208594673,7.193548387096774,0.0030071118,30.41427791405325,1099970,0.0027178875,60.403225806451616,23287.656035661697,44.645161290322584,-183.70967741935485,8392,-12.595366528697747,0.0
0.0029945057,244484.19672131148,58.17004889992958,2.7868852459016393,0.34836507,71.59742941124996,7.213114754098361,0.003499352,28.402570588750045,1109908,0.0029945057,59.68852459016394,23458.78909778595,45.377049180327866,-169.8360655737705,8453,-11.920082768471199,0.0
