entloss,meankl,optimgain,TimestepsSoFar,Fce,AttC,AttNC,surrgain,TimeElapsed,EpisodesSoFar,TtR,entropy,MtR
0.0,0.0072510424,0.0022466201,209769,0.09521839080459772,0.1875,0.8125,0.0022466201,1643.8198053836823,1402,23.645833333333332,0.94696057,13.616761159446176
0.0,0.0044667614,0.00274067,219816,0.11996299840510367,0.2727272727272727,0.7272727272727273,0.00274067,1726.3964869976044,1457,23.745454545454546,0.8976442,13.617722193804484
0.0,0.0032278458,0.0010026558,229842,0.10516049382716053,0.25925925925925924,0.7407407407407407,0.0010026558,1800.61527967453,1511,23.24074074074074,0.89654523,13.180643583765745
0.0,0.0026621844,0.0013647579,239885,0.10809653092006034,0.21568627450980393,0.7843137254901961,0.0013647579,1878.5396916866302,1562,25.705882352941178,0.86115086,14.652846244146422
0.0,0.0017076706,0.0010758583,249914,0.09865038845726969,0.24528301886792453,0.7547169811320755,0.0010758583,1956.3219141960144,1615,23.88679245283019,0.84946483,13.631069584805074
0.0,0.0010313656,0.0007807747,259917,0.11804651162790698,0.06976744186046512,0.9302325581395349,0.0007807747,2041.9246878623962,1658,29.511627906976745,0.8606786,16.68238003919022
0.0,0.006700665,0.0020138854,269937,0.11823076923076924,0.23076923076923078,0.7692307692307693,0.0020138854,2121.3965327739716,1710,23.826923076923077,0.88629,13.505641374399413
0.0,0.0021356526,0.0015621437,279968,0.10309447415329769,0.21568627450980393,0.7843137254901961,0.0015621437,2198.4693937301636,1761,24.92156862745098,0.8738745,14.277802787505484
0.0,0.009881141,0.0015808152,289998,0.10335042735042738,0.25925925925925924,0.7407407407407407,0.0015808152,2274.8630254268646,1815,25.5,0.81261617,14.46864488574933
0.0,0.004641289,0.0015796474,299774,0.09992156862745098,0.23529411764705882,0.7647058823529411,0.0015796474,2368.734461784363,1866,24.980392156862745,0.8105484,14.152282744626355
0.0,0.0035076016,0.0016783753,309795,0.10646540880503141,0.24528301886792453,0.7547169811320755,0.0016783753,2449.0440781116486,1919,23.50943396226415,0.83922595,13.481160905659243
0.0,0.0045727184,0.0018102035,319833,0.1046406757634828,0.25925925925925924,0.7407407407407407,0.0018102035,2529.2466974258423,1973,24.185185185185187,0.8409364,13.841991853735955
0.0,0.005815271,0.0029811447,329854,0.12324528301886795,0.24528301886792453,0.7547169811320755,0.0029811447,2603.8916952610016,2026,25.18867924528302,0.8547071,14.322278994199966
0.0,0.0029965702,0.0016936859,339909,0.12584430259006532,0.3220338983050847,0.6779661016949152,0.0016936859,2687.0401558876038,2085,22.88135593220339,0.82164943,13.10902916383063
0.0,0.0041068206,0.0017384972,349917,0.12783333333333335,0.16666666666666666,0.8333333333333334,0.0017384972,2771.0111854076385,2133,26.770833333333332,0.8086244,15.301074760020837
0.0,0.0041976743,0.001504971,359967,0.11240890688259109,0.23076923076923078,0.7692307692307693,0.001504971,2856.2577352523804,2185,27.634615384615383,0.7762691,15.894307726420127
0.0,0.0025435956,0.0010925789,369997,0.11512433862433864,0.16666666666666666,0.8333333333333334,0.0010925789,2929.7941217422485,2233,27.5,0.7666336,15.485235261812283
0.0,0.0025450746,0.0014159363,379782,0.10786526315789474,0.22,0.78,0.0014159363,3018.3674437999725,2283,26.48,0.7621093,15.164142899821401
0.0,0.002493927,0.0011618225,389807,0.11134591194968552,0.24528301886792453,0.7547169811320755,0.0011618225,3101.9575345516205,2336,26.32075471698113,0.7371136,15.002735783343699
0.0,0.0023446595,0.0018122579,399815,0.11391666666666667,0.16666666666666666,0.8333333333333334,0.0018122579,3181.7525448799133,2384,28.479166666666668,0.7565303,16.344102129034116
0.0,0.0029292693,0.0013873291,409868,0.10580217267009719,0.24528301886792453,0.7547169811320755,0.0013873291,3266.0299921035767,2437,25.830188679245282,0.7253419,14.859243671583991
0.0,0.005413952,0.0026116394,419897,0.10462893081761007,0.24528301886792453,0.7547169811320755,0.0026116394,3331.3219423294067,2490,24.60377358490566,0.6842725,14.003843842160322
0.0,0.0056237257,0.0026586289,429939,0.11809670231729058,0.16666666666666666,0.8333333333333334,0.0026586289,3423.96040391922,2538,28.333333333333332,0.68148744,16.28902297504148
0.0,0.0022954873,0.0017167485,439975,0.130108504398827,0.09090909090909091,0.9090909090909091,0.0017167485,3505.849631547928,2582,32.04545454545455,0.67763376,18.16452189562721
0.0,0.006155796,0.0023286454,449807,0.11825470390176272,0.2909090909090909,0.7090909090909091,0.0023286454,3584.819081544876,2637,24.0,0.63497,13.67455999169566
0.0,0.0045255,0.0019455635,459815,0.12672727272727272,0.09090909090909091,0.9090909090909091,0.0019455635,3673.1147770881653,2681,30.568181818181817,0.6146144,17.28981541660409
0.0,0.0044212923,0.0025988678,469820,0.12344186046511628,0.06976744186046512,0.9302325581395349,0.0025988678,3752.6983346939087,2724,30.86046511627907,0.66082996,17.722403509714017
0.0,0.0047207354,0.0015641934,479840,0.12772932330827066,0.047619047619047616,0.9523809523809523,0.0015641934,3845.4399983882904,2766,31.642857142857142,0.66839606,17.986269598002984
0.0,0.0014896751,0.001250007,489847,0.10927659574468089,0.14893617021276595,0.851063829787234,0.001250007,3922.9601724147797,2813,27.319148936170212,0.6596674,15.550072000197702
0.0,0.0030621197,0.0019353699,499859,0.11217391304347828,0.13043478260869565,0.8695652173913043,0.0019353699,4009.9787673950195,2859,28.043478260869566,0.6861641,16.01951141341862
0.0,0.0032436578,0.0014169601,509882,0.1018701298701299,0.2727272727272727,0.7272727272727273,0.0014169601,4101.0813331604,2914,24.836363636363636,0.6461396,14.129547554972518
0.0,0.0036749302,0.0026328827,519898,0.10223076923076922,0.23076923076923078,0.7692307692307693,0.0026328827,4171.727122783661,2966,25.557692307692307,0.60926306,14.640317768624389
0.0,0.0074473517,0.0030815857,529929,0.11463829787234048,0.14893617021276595,0.851063829787234,0.0030815857,4257.636226892471,3013,28.27659574468085,0.56912297,15.924038960763564
0.0,0.0025288323,0.0021681883,539947,0.11936363636363638,0.09090909090909091,0.9090909090909091,0.0021681883,4338.139475107193,3057,29.84090909090909,0.5521632,17.152896122777666
0.0,0.005365193,0.002330269,549959,0.1377333333333333,0.2,0.8,0.002330269,4419.1305384635925,3107,26.16,0.49229985,14.940181786484134
0.0,0.0051752795,0.0017198343,559966,0.12520930232558142,0.06976744186046512,0.9302325581395349,0.0017198343,4503.569702386856,3150,31.302325581395348,0.46500707,17.959101930398514
0.0,0.0040612053,0.0028179847,569969,0.13424390243902437,0.024390243902439025,0.975609756097561,0.0028179847,4586.7794625759125,3191,33.5609756097561,0.4961268,19.254519603256867
0.0,0.008054526,0.0011885833,579972,0.12409302325581398,0.06976744186046512,0.9302325581395349,0.0011885833,4675.916308641434,3234,31.023255813953487,0.4449186,17.93992540274306
0.0,0.003342218,0.0022052159,589978,0.11817391304347825,0.13043478260869565,0.8695652173913043,0.0022052159,4752.576073169708,3280,29.543478260869566,0.41972223,16.829865788924092
0.0,0.0062796823,0.0041983337,599985,0.1086808510638298,0.14893617021276595,0.851063829787234,0.0041983337,4837.035358428955,3327,27.170212765957448,0.443818,15.431754921331862
0.0,0.004989671,0.003231015,609765,0.12796049382716052,0.13333333333333333,0.8666666666666667,0.003231015,4921.770539045334,3372,29.711111111111112,0.4249848,16.700095661776057
0.0,0.004063962,0.0028315505,619766,0.13112195121951223,0.024390243902439025,0.975609756097561,0.0028315505,5003.6909420490265,3413,32.78048780487805,0.4696961,18.744424323474867
0.0,0.0035518645,0.002244945,629772,0.12523809523809526,0.047619047619047616,0.9523809523809523,0.002244945,5084.609978437424,3455,31.30952380952381,0.47348273,17.948206316220734
0.0,0.004656814,0.0026849199,639776,0.12836363636363637,0.09090909090909091,0.9090909090909091,0.0026849199,5165.94525718689,3499,32.09090909090909,0.46838456,18.263339124715387
0.0,0.0039495644,0.00225663,649783,0.11753191489361706,0.14893617021276595,0.851063829787234,0.00225663,5247.3054049015045,3546,29.382978723404257,0.45164648,16.59429382154913
0.0,0.003339875,0.001446962,659786,0.13162790697674423,0.06976744186046512,0.9302325581395349,0.001446962,5337.615215301514,3589,32.906976744186046,0.44424444,19.040618311920042
0.0,0.004949885,0.0015828155,669793,0.11671111111111114,0.1111111111111111,0.8888888888888888,0.0015828155,5411.901028871536,3634,29.177777777777777,0.41862607,16.868947586622127
0.0,0.0041958494,0.0020203888,679797,0.11981818181818184,0.09090909090909091,0.9090909090909091,0.0020203888,5496.246723651886,3678,29.954545454545453,0.40244672,17.17104163375007
0.0,0.003506465,0.0021233691,689799,0.12952380952380954,0.047619047619047616,0.9523809523809523,0.0021233691,5580.36989068985,3720,32.38095238095238,0.368043,18.375246945893466
0.0,0.005021278,0.00293797,699806,0.11902222222222227,0.1111111111111111,0.8888888888888888,0.00293797,5668.844594717026,3765,29.755555555555556,0.34070978,17.010071974947806
0.0,0.0048116897,0.0017905808,709808,0.12485714285714287,0.047619047619047616,0.9523809523809523,0.0017905808,5758.200723171234,3807,31.214285714285715,0.33822283,17.855763303777515
0.0,0.0040302165,0.0029453603,719823,0.1174868686868687,0.1111111111111111,0.8888888888888888,0.0029453603,5837.7912566661835,3852,28.88888888888889,0.35705233,16.661511883783707
0.0,0.0030796342,0.0012055038,729832,0.1267906976744186,0.06976744186046512,0.9302325581395349,0.0012055038,5930.811685323715,3895,31.697674418604652,0.36344904,18.11889204079409
0.0,0.0051138117,0.002450432,739835,0.11823255813953491,0.06976744186046512,0.9302325581395349,0.002450432,6000.741666793823,3938,29.558139534883722,0.37049544,17.130402573675813
0.0,0.0017732796,0.0016470673,749842,0.11048888888888891,0.1111111111111111,0.8888888888888888,0.0016470673,6092.423647880554,3983,27.622222222222224,0.3634949,15.453531228178074
0.0,0.0046125534,0.0012902832,759845,0.11553488372093024,0.06976744186046512,0.9302325581395349,0.0012902832,6184.687953710556,4026,28.88372093023256,0.36169088,16.311769513837245
0.0,0.0056400965,0.0014179631,769852,0.11038297872340425,0.14893617021276595,0.851063829787234,0.0014179631,6261.271798610687,4073,27.595744680851062,0.33880615,15.80084835546021
0.0,0.0032878951,0.0017128326,779853,0.1215609756097561,0.024390243902439025,0.975609756097561,0.0017128326,6350.1278829574585,4114,30.390243902439025,0.34513858,17.33379866843613
0.0,0.006212737,0.002069803,789860,0.11297777777777779,0.1111111111111111,0.8888888888888888,0.002069803,6425.570147514343,4159,28.244444444444444,0.30737686,16.290168171857093
0.0,0.0050500077,0.0036054447,799868,0.11881818181818185,0.09090909090909091,0.9090909090909091,0.0036054447,6511.218642950058,4203,27.477272727272727,0.32354617,15.77250076732318
0.0,0.00316177,0.0016664421,809871,0.11432558139534886,0.06976744186046512,0.9302325581395349,0.0016664421,6596.0448524951935,4246,28.58139534883721,0.34499776,16.33192103827175
0.0,0.0056341058,0.002490705,819874,0.11953488372093027,0.06976744186046512,0.9302325581395349,0.002490705,6671.614050865173,4289,29.88372093023256,0.3173818,17.159911433328933
0.0,0.0040428946,0.0013629267,829876,0.11304761904761909,0.047619047619047616,0.9523809523809523,0.0013629267,6758.671364068985,4331,28.261904761904763,0.27691767,16.208325684914843
0.0,0.0050475807,0.0020578094,839879,0.11229268292682931,0.024390243902439025,0.975609756097561,0.0020578094,6837.023850679398,4372,28.073170731707318,0.28658545,16.246084091226347
0.0,0.0025087623,0.0017484024,849881,0.11466666666666668,0.047619047619047616,0.9523809523809523,0.0017484024,6925.398154258728,4414,28.666666666666668,0.29138318,16.50053417332921
0.0,0.0022204455,0.0016941574,859882,0.1154146341463415,0.024390243902439025,0.975609756097561,0.0016941574,7008.398197174072,4455,28.853658536585368,0.30761722,16.370744451182834
0.0,0.0036020614,0.0020757325,869884,0.11942857142857147,0.047619047619047616,0.9523809523809523,0.0020757325,7086.730011701584,4497,29.857142857142858,0.31471136,16.8912808527702
0.0,0.00170186,0.0016188171,879886,0.12276190476190478,0.047619047619047616,0.9523809523809523,0.0016188171,7174.082519769669,4539,30.69047619047619,0.3257635,17.759079158145955
0.0,0.0038964807,0.0016816101,889889,0.11032558139534886,0.06976744186046512,0.9302325581395349,0.0016816101,7256.195461034775,4582,27.58139534883721,0.28373846,15.662010184766217
0.0,0.0049287695,0.0010854233,899889,0.11839999999999999,0.0,1.0,0.0010854233,7338.8935759067535,4622,29.6,0.24876878,17.040574042475505
0.0,0.0068523698,0.0031460423,909890,0.11824390243902438,0.024390243902439025,0.975609756097561,0.0031460423,7409.851050853729,4663,29.5609756097561,0.30532837,16.88633723437509
0.0,0.0053752363,0.00103726,919893,0.11172093023255816,0.06976744186046512,0.9302325581395349,0.00103726,7493.141063690186,4706,27.930232558139537,0.25619507,15.96650644405109
0.0,0.008530348,0.0021738359,929896,0.1088372093023256,0.06976744186046512,0.9302325581395349,0.0021738359,7572.479390382767,4749,27.209302325581394,0.29518527,15.586239009963082
0.0,0.0034635772,0.0017904557,939898,0.1148571428571429,0.047619047619047616,0.9523809523809523,0.0017904557,7654.807404756546,4791,28.714285714285715,0.33260664,16.279350376509207
0.0,0.0034904694,0.0015295517,949901,0.11581395348837212,0.06976744186046512,0.9302325581395349,0.0015295517,7734.830517292023,4834,28.953488372093023,0.36251932,16.54816187108074
0.0,0.0048735924,0.0021290756,959908,0.10871111111111113,0.1111111111111111,0.8888888888888888,0.0021290756,7807.3870277404785,4879,27.177777777777777,0.34005764,15.49089834760042
0.0,0.0023738598,0.0019169254,969911,0.11916279069767445,0.06976744186046512,0.9302325581395349,0.0019169254,7888.8263902664185,4922,29.790697674418606,0.36300552,17.322669970055664
0.0,0.007945204,0.0022345826,979913,0.12342857142857146,0.047619047619047616,0.9523809523809523,0.0022345826,7972.407888174057,4964,30.857142857142858,0.29433683,17.92104517975966
0.0,0.007424952,0.003276142,989919,0.11190909090909094,0.09090909090909091,0.9090909090909091,0.003276142,8050.079115390778,5008,27.977272727272727,0.2968906,15.538418486364344
0.0,0.006196382,0.00024597664,999920,0.12907317073170735,0.024390243902439025,0.975609756097561,0.00024597664,8135.737882137299,5049,32.26829268292683,0.3032481,18.366466576899132
0.0,0.0020708314,0.001508527,1009923,0.11237209302325585,0.06976744186046512,0.9302325581395349,0.001508527,8210.559369325638,5092,28.093023255813954,0.34057966,16.162408002921804
0.0,0.004073914,0.0016534592,1019925,0.13009523809523812,0.047619047619047616,0.9523809523809523,0.0016534592,8289.09904718399,5134,32.523809523809526,0.3348093,18.42269523264968
0.0,0.0041926084,0.002477623,1029928,0.10734883720930236,0.06976744186046512,0.9302325581395349,0.002477623,8368.018819093704,5177,26.837209302325583,0.3074696,15.36923658740726
0.0,0.0070645325,0.003175762,1039929,0.11385365853658544,0.024390243902439025,0.975609756097561,0.003175762,8450.399790763855,5218,28.463414634146343,0.32360834,16.20216063134656
0.0,0.0021438021,0.0015436726,1049930,0.14165853658536584,0.024390243902439025,0.975609756097561,0.0015436726,8538.624284267426,5259,29.341463414634145,0.34398988,17.041650381371355
0.0,0.0043891747,0.0016718273,1059938,0.1269931972789116,0.047619047619047616,0.9523809523809523,0.0016718273,8615.207807064056,5301,30.095238095238095,0.30075467,16.893978163319513
0.0,0.0031978053,0.0020578331,1069938,0.12530000000000002,0.0,1.0,0.0020578331,8705.244039535522,5341,31.325,0.34401026,17.894387798314384
0.0,0.005641757,0.0013978088,1079940,0.12257142857142861,0.047619047619047616,0.9523809523809523,0.0013978088,8787.754125833511,5383,30.642857142857142,0.33645517,17.516639635796135
0.0,0.0069308626,0.0034886657,1089945,0.12782222222222223,0.1111111111111111,0.8888888888888888,0.0034886657,8868.027889966965,5428,26.42222222222222,0.3877981,15.00531269172485
0.0,0.0057222443,0.0034773666,1099954,0.12416326530612243,0.1836734693877551,0.8163265306122449,0.0034773666,8941.647545814514,5477,25.959183673469386,0.3367312,14.769656478056525
0.0,0.008002335,0.0034795685,1109956,0.14409523809523805,0.047619047619047616,0.9523809523809523,0.0034795685,9022.66158413887,5519,30.095238095238095,0.3618937,17.211578193151542
0.0,0.0047581354,0.002419989,1119961,0.11457777777777776,0.1111111111111111,0.8888888888888888,0.002419989,9114.172010421753,5564,28.644444444444446,0.3378906,16.223510923088615
0.0,0.0050454615,0.0032203468,1129961,0.12780000000000002,0.0,1.0,0.0032203468,9197.745249509811,5604,31.95,0.3728301,18.029059253102456
0.0,0.0036018563,0.001469212,1139964,0.12139534883720932,0.06976744186046512,0.9302325581395349,0.001469212,9274.610795259476,5647,30.348837209302324,0.37032977,17.470265082843987
0.0,0.0051507885,0.0025901007,1149973,0.10697872340425531,0.14893617021276595,0.851063829787234,0.0025901007,9359.480365037918,5694,26.74468085106383,0.33366752,15.359575059192986
0.0,0.0023458106,0.0008184626,1159974,0.1288780487804878,0.024390243902439025,0.975609756097561,0.0008184626,9447.67475271225,5735,32.21951219512195,0.32954317,18.41884496586291
0.0,0.0040248916,0.0021487374,1169986,0.12036363636363641,0.09090909090909091,0.9090909090909091,0.0021487374,9521.922900676727,5779,30.09090909090909,0.28612733,16.94205458065679
0.0,0.0021233973,0.001594928,1179756,0.1246983311938383,0.04878048780487805,0.9512195121951219,0.001594928,9603.376463890076,5820,30.878048780487806,0.31124875,17.54384924174654
0.0,0.0028383033,0.0013824628,1189768,0.1316883116883117,0.047619047619047616,0.9523809523809523,0.0013824628,9686.373586177826,5862,32.404761904761905,0.336101,18.282079776595555
0.0,0.0066106226,0.0030165873,1199770,0.12304761904761904,0.047619047619047616,0.9523809523809523,0.0030165873,9769.144452095032,5904,30.761904761904763,0.3580486,17.4296486187606
0.0,0.00353786,0.0021416175,1209774,0.1284545454545455,0.09090909090909091,0.9090909090909091,0.0021416175,9854.972420215607,5948,32.11363636363637,0.35243115,18.13213765755727
0.0,0.0041055474,0.0026068843,1219776,0.13019047619047616,0.047619047619047616,0.9523809523809523,0.0026068843,9930.670054674149,5990,32.54761904761905,0.32940668,18.350151209735618
0.0,0.004964325,0.0029631807,1229777,0.12907317073170735,0.024390243902439025,0.975609756097561,0.0029631807,10006.225236177444,6031,32.26829268292683,0.35321376,18.413323597441334
0.0,0.002338461,0.0023476563,1239801,0.1341861471861472,0.09090909090909091,0.9090909090909091,0.0023476563,10089.082655668259,6075,32.04545454545455,0.36894643,18.07082137942588
0.0,0.0044938135,0.0015479873,1249822,0.1205135802469136,0.1111111111111111,0.8888888888888888,0.0015479873,10169.776666641235,6120,29.533333333333335,0.39126584,16.867411260950306
0.0,0.0021971248,0.0015956208,1259826,0.12523809523809526,0.047619047619047616,0.9523809523809523,0.0015956208,10253.111702919006,6162,31.30952380952381,0.38481134,17.772939468287113
0.0,0.0050539183,0.0027849765,1269827,0.13092682926829272,0.024390243902439025,0.975609756097561,0.0027849765,10329.747329711914,6203,32.73170731707317,0.41506866,18.864802523270008
0.0,0.0034446532,0.0025779204,1279850,0.14071111111111112,0.1111111111111111,0.8888888888888888,0.0025779204,10410.816538333893,6248,29.644444444444446,0.41809365,17.113299411853998
0.0,0.0040778806,0.0032795288,1289868,0.12863636363636363,0.09090909090909091,0.9090909090909091,0.0032795288,10496.643602848053,6292,31.09090909090909,0.40335393,17.92797586738051
0.0,0.005386661,0.0030304734,1299884,0.10276923076923081,0.23076923076923078,0.7692307692307693,0.0030304734,10581.733647823334,6344,25.692307692307693,0.38394243,14.548960729835867
0.0,0.0023479213,0.0018875961,1309921,0.12294821518350933,0.1111111111111111,0.8888888888888888,0.0018875961,10668.722423315048,6389,29.622222222222224,0.3990058,16.878214839697048
0.0,0.005885246,0.0018004914,1319925,0.12400000000000003,0.09090909090909091,0.9090909090909091,0.0018004914,10749.882784128189,6433,31.0,0.44671363,17.68561646388644
0.0,0.0039704987,0.0019123504,1329936,0.12539534883720932,0.06976744186046512,0.9302325581395349,0.0019123504,10830.834059715271,6476,31.348837209302324,0.43998593,17.814240975043653
0.0,0.0072129257,0.003709536,1339940,0.115,0.09090909090909091,0.9090909090909091,0.003709536,10909.172612905502,6520,28.75,0.38645834,16.523920201568355
0.0,0.003963584,0.001515971,1349947,0.10468085106382981,0.14893617021276595,0.851063829787234,0.001515971,10988.638623952866,6567,26.170212765957448,0.35081396,14.93489473365815
0.0,0.0036511996,0.0023233334,1359958,0.11150476190476191,0.1111111111111111,0.8888888888888888,0.0023233334,11078.394517183304,6612,26.333333333333332,0.33910698,14.930619900691932
0.0,0.007015624,0.003367524,1369996,0.1149749216300941,0.09090909090909091,0.9090909090909091,0.003367524,11157.578169107437,6656,27.704545454545453,0.2866655,15.87480817284303
0.0,0.005347217,0.002632515,1379998,0.11657142857142859,0.047619047619047616,0.9523809523809523,0.002632515,11246.554831266403,6698,29.142857142857142,0.3486445,16.694429970531562
0.0,0.0045950455,0.003956935,1389752,0.11785365853658536,0.04878048780487805,0.9512195121951219,0.003956935,11327.419919967651,6739,29.463414634146343,0.32938674,16.607335746318025
0.0,0.005666875,0.002189778,1399770,0.11404830917874402,0.13043478260869565,0.8695652173913043,0.002189778,11417.583349227905,6785,26.282608695652176,0.30663043,15.146677565790082
0.0,0.0050150086,0.0031111678,1409774,0.11336363636363639,0.09090909090909091,0.9090909090909091,0.0031111678,11501.952141046524,6829,28.34090909090909,0.31464025,16.084117844933516
0.0,0.001982636,0.0018024574,1419780,0.1084545454545455,0.09090909090909091,0.9090909090909091,0.0018024574,11571.97367811203,6873,27.113636363636363,0.31806484,15.367927891021122
0.0,0.0027892098,0.0017185028,1429782,0.12133333333333336,0.047619047619047616,0.9523809523809523,0.0017185028,11663.830744028091,6915,30.333333333333332,0.33540693,17.169839935506122
0.0,0.005224533,0.0030413282,1439784,0.11809523809523816,0.047619047619047616,0.9523809523809523,0.0030413282,11751.522053718567,6957,29.523809523809526,0.39354265,16.819057343038754
0.0,0.0051139793,0.0027769501,1449796,0.1207575757575758,0.09090909090909091,0.9090909090909091,0.0027769501,11829.094312429428,7001,28.318181818181817,0.4241978,16.125843535001426
0.0,0.0041047935,0.0028701958,1459797,0.12195121951219515,0.024390243902439025,0.975609756097561,0.0028701958,11912.090511322021,7042,30.48780487804878,0.43579376,17.390960102712103
0.0,0.007023295,0.0019320014,1469807,0.11388311688311693,0.09090909090909091,0.9090909090909091,0.0019320014,11994.699409008026,7086,27.681818181818183,0.39000335,16.042246934545236
0.0,0.0013416028,0.0010314056,1479816,0.10924444444444448,0.1111111111111111,0.8888888888888888,0.0010314056,12075.099834442139,7131,27.31111111111111,0.39140397,15.57325774033023
0.0,0.0024368283,0.0017099183,1489822,0.10863636363636368,0.09090909090909091,0.9090909090909091,0.0017099183,12151.387112140656,7175,27.15909090909091,0.41199946,15.454196279327023
0.0,0.0064196596,0.0010818787,1499825,0.10855813953488375,0.06976744186046512,0.9302325581395349,0.0010818787,12227.747282266617,7218,27.13953488372093,0.37099823,15.400082613532375
0.0,0.0063754753,0.002705809,1509826,0.11619512195121955,0.024390243902439025,0.975609756097561,0.002705809,12308.845210552216,7259,29.048780487804876,0.4430848,16.70695062518569
0.0,0.0037511021,0.0014971588,1519834,0.10913043478260871,0.13043478260869565,0.8695652173913043,0.0014971588,12383.851949691772,7305,27.282608695652176,0.45998886,15.500173119861433
0.0,0.011036137,0.003385347,1529839,0.1337777777777778,0.1111111111111111,0.8888888888888888,0.003385347,12470.532591581345,7350,27.91111111111111,0.4939573,15.955255912334946
0.0,0.0062332833,0.0033192725,1539841,0.11790476190476193,0.047619047619047616,0.9523809523809523,0.0033192725,12541.171210050583,7392,29.476190476190474,0.5036285,16.80470702900263
0.0,0.0052326876,0.0024116256,1549850,0.11423255813953492,0.06976744186046512,0.9302325581395349,0.0024116256,12625.311240911484,7435,28.558139534883722,0.49407965,16.15399727478558
0.0,0.0026366066,0.0017757515,1559854,0.1388888888888889,0.047619047619047616,0.9523809523809523,0.0017757515,12703.84431385994,7477,32.76190476190476,0.51134104,18.665425353995108
0.0,0.0054318993,0.003012178,1569879,0.13212348769294952,0.14893617021276595,0.851063829787234,0.003012178,12786.046524524689,7524,30.404255319148938,0.48924506,17.456590485271494
0.0,0.0049268827,0.00094767305,1579898,0.11487470449172577,0.14893617021276595,0.851063829787234,0.00094767305,12859.360074996948,7571,28.148936170212767,0.46107656,15.915297591297337
0.0,0.0054908274,0.0027777771,1589902,0.12447619047619052,0.047619047619047616,0.9523809523809523,0.0027777771,12951.056588888168,7613,31.11904761904762,0.5119139,17.777987109904377
0.0,0.0035767518,0.003241973,1599904,0.13238095238095238,0.047619047619047616,0.9523809523809523,0.003241973,13037.137440681458,7655,33.095238095238095,0.5158506,18.8344341666822
0.0,0.003764164,0.0028965645,1609924,0.13411027568922304,0.047619047619047616,0.9523809523809523,0.0028965645,13114.445878505707,7697,33.23809523809524,0.5094392,18.940900965437464
0.0,0.0030235248,0.0015245163,1619934,0.14539130434782607,0.13043478260869565,0.8695652173913043,0.0015245163,13203.21917462349,7743,30.934782608695652,0.48613536,17.667800042470805
0.0,0.0053684027,0.0038307067,1629938,0.12136363636363635,0.09090909090909091,0.9090909090909091,0.0038307067,13279.762542963028,7787,30.34090909090909,0.46846205,17.210948278842498
0.0,0.004760703,0.003218544,1639942,0.11972727272727274,0.09090909090909091,0.9090909090909091,0.003218544,13370.812762975693,7831,29.931818181818183,0.45173502,17.16175494056102
0.0,0.005466933,0.0029935103,1649943,0.13326829268292686,0.024390243902439025,0.975609756097561,0.0029935103,13455.006915807724,7872,33.31707317073171,0.42675787,19.277383295871637
0.0,0.005354586,0.0032674775,1659957,0.11366666666666668,0.16666666666666666,0.8333333333333334,0.0032674775,13527.561425685883,7920,28.416666666666668,0.3759572,16.115475661035955
0.0,0.0052794972,0.0021417504,1669957,0.13340000000000002,0.0,1.0,0.0021417504,13616.41179895401,7960,33.35,0.36047012,19.03614427694648
0.0,0.0032789963,0.0022819976,1679962,0.12223255813953492,0.06976744186046512,0.9302325581395349,0.0022819976,13692.681421518326,8003,30.558139534883722,0.344514,17.43613677395141
0.0,0.005700673,0.0027550696,1689964,0.12,0.047619047619047616,0.9523809523809523,0.0027550696,13777.0063662529,8045,30.0,0.3717531,17.140123870070994
0.0,0.0042043617,0.002735591,1699967,0.1278139534883721,0.06976744186046512,0.9302325581395349,0.002735591,13858.07233595848,8088,31.953488372093023,0.34172088,18.29711246468064
0.0,0.007185228,0.0039097853,1709970,0.13637209302325579,0.06976744186046512,0.9302325581395349,0.0039097853,13935.21661067009,8131,34.093023255813954,0.2967019,19.27465217668982
0.0,0.0057348204,0.0036686645,1719973,0.12855813953488376,0.06976744186046512,0.9302325581395349,0.0036686645,14019.914299249649,8174,32.13953488372093,0.315521,18.346693991198286
0.0,0.005855642,0.00439039,1729979,0.12172727272727273,0.09090909090909091,0.9090909090909091,0.00439039,14088.214497327805,8218,30.431818181818183,0.33416858,17.345440724710933
0.0,0.0053257532,0.0031256026,1739986,0.12280851063829788,0.14893617021276595,0.851063829787234,0.0031256026,14181.983344554901,8265,30.70212765957447,0.3080292,17.531153933280578
0.0,0.0065339142,0.0025571492,1749986,0.12920000000000004,0.0,1.0,0.0025571492,14255.493928432465,8305,32.3,0.28427228,18.455098100398388
0.0,0.005542707,0.0031888061,1759990,0.13142857142857145,0.047619047619047616,0.9523809523809523,0.0031888061,14340.144559144974,8347,32.857142857142854,0.27628532,18.59166517735132
0.0,0.0075023,0.0046629813,1769992,0.13057142857142862,0.047619047619047616,0.9523809523809523,0.0046629813,14426.354239225388,8389,32.642857142857146,0.276921,18.547288939174653
0.0,0.0051669744,0.003353318,1779996,0.14772727272727273,0.09090909090909091,0.9090909090909091,0.003353318,14505.483795166016,8433,31.272727272727273,0.28467783,17.60783193817964
0.0,0.007208571,0.004875758,1789998,0.15152380952380953,0.047619047619047616,0.9523809523809523,0.004875758,14587.019267559052,8475,31.952380952380953,0.27352342,17.98028717701945
0.0,0.00850143,0.00526588,1800000,0.1288571428571429,0.047619047619047616,0.9523809523809523,0.00526588,14670.139521837234,8517,32.214285714285715,0.29306155,18.579155180724534
