surrgain,entloss,meankl,AttNC,TtR,Fce,TimestepsSoFar,entropy,optimgain,MtR,AttC,EpisodesSoFar,TimeElapsed
0.0020277284,0.0,0.0028552078,0.6451612903225806,23.35483870967742,0.12063678257226639,159951,1.1642284,0.0020277284,13.496711923538136,0.3548387096774194,1150,686.5632903575897
0.002019043,0.0,0.0019351641,0.7142857142857143,25.25,0.1034795918367347,169985,1.1668488,0.002019043,14.437647278523569,0.2857142857142857,1206,728.4041378498077
0.0022656426,0.0,0.004783218,0.6610169491525424,23.220338983050848,0.10553982496953584,179821,1.1397692,0.0022656426,13.291686833501174,0.3389830508474576,1265,770.857542514801
0.0027436805,0.0,0.0031235106,0.6290322580645161,21.096774193548388,0.09838545583503967,189768,1.1042664,0.0027436805,11.957974304121468,0.3709677419354839,1327,815.6668879985809
0.0027584396,0.0,0.0033923837,0.6557377049180327,22.78688524590164,0.09975956284153008,199803,1.0612735,0.0027584396,12.907185365547688,0.3442622950819672,1388,857.6727607250214
0.0030457135,0.0,0.0037135133,0.7272727272727273,25.254545454545454,0.12107474747474747,209834,1.055015,0.0030457135,14.569452824459939,0.2727272727272727,1443,898.161477804184
0.0026272705,0.0,0.0029369316,0.609375,20.734375,0.12414864014711573,219751,1.0493789,0.0026272705,11.896979736399269,0.390625,1507,942.6143071651459
0.0031252282,0.0,0.004489656,0.6557377049180327,23.868852459016395,0.11628759329685917,229858,1.0254138,0.0031252282,13.728005081371666,0.3442622950819672,1568,988.1460258960724
0.0022760269,0.0,0.0020136405,0.7547169811320755,25.547169811320753,0.13213297394429474,239891,1.0241075,0.0022760269,14.423420971726037,0.24528301886792453,1621,1027.913922071457
0.002644855,0.0,0.0030735936,0.851063829787234,31.425531914893618,0.12570212765957448,249902,0.9946837,0.002644855,17.937558653639186,0.14893617021276595,1668,1069.8700721263885
0.003753009,0.0,0.00458926,0.6451612903225806,23.096774193548388,0.09858064516129032,259948,0.98024404,0.003753009,13.198693523620564,0.3548387096774194,1730,1113.7042264938354
0.0046722777,0.0,0.005317091,0.7090909090909091,25.163636363636364,0.1142187791316651,269784,0.96742785,0.0046722777,14.435928274863642,0.2909090909090909,1785,1158.4609789848328
0.0035924762,0.0,0.0035775055,0.8163265306122449,27.775510204081634,0.13814965986394556,279799,0.9612428,0.0035924762,15.71858789948636,0.1836734693877551,1834,1197.7911806106567
0.0036572616,0.0,0.0032234197,0.6666666666666666,23.183333333333334,0.11768902771343774,289933,0.92879844,0.0036572616,13.217615383386468,0.3333333333333333,1894,1236.0832359790802
0.003270423,0.0,0.0030479794,0.7547169811320755,25.339622641509433,0.11625516621743039,299970,0.9236247,0.003270423,14.531857033974006,0.24528301886792453,1947,1281.844205379486
0.0026264472,0.0,0.0025274388,0.7843137254901961,26.19607843137255,0.13077124183006536,309989,0.9297499,0.0026264472,15.00371510754818,0.21568627450980393,1998,1330.7653975486755
0.003954259,0.0,0.004079322,0.78,25.64,0.10721510489510487,319774,0.903261,0.003954259,14.946496190995695,0.22,2048,1370.6499457359314
0.0034745361,0.0,0.003794645,0.7692307692307693,25.5,0.12492307692307694,329794,0.900675,0.0034745361,14.622533656939318,0.23076923076923078,2100,1415.023577451706
0.0040424317,0.0,0.0036498967,0.7692307692307693,27.46153846153846,0.13321719457013576,339822,0.86495125,0.0040424317,15.813761868432469,0.23076923076923078,2152,1461.3422491550446
0.0035087266,0.0,0.0028913014,0.7407407407407407,25.37037037037037,0.12748859735740822,350000,0.8425289,0.0035087266,14.408185684902605,0.25925925925925924,2206,1503.7396216392517
0.0036688836,0.0,0.0031287095,0.6724137931034483,22.137931034482758,0.09509315066934446,359831,0.8317486,0.0036688836,12.703571090745735,0.3275862068965517,2264,1542.6669645309448
0.0025829189,0.0,0.001913773,0.7692307692307693,24.25,0.10076923076923078,369849,0.8271489,0.0025829189,13.682181971818029,0.23076923076923078,2316,1583.3047831058502
0.0032468154,0.0,0.0038949056,0.8,27.38,0.10952000000000002,379861,0.81088066,0.0032468154,15.590691936050787,0.2,2366,1629.1235229969025
0.002994107,0.0,0.003091479,0.8,25.9,0.10360000000000001,389871,0.81643826,0.002994107,14.626946498748557,0.2,2416,1673.1982657909393
0.003022742,0.0,0.002797284,0.7407407407407407,24.055555555555557,0.11466666666666667,399889,0.82000744,0.003022742,13.847850068447078,0.25925925925925924,2470,1712.1508140563965
0.0031149262,0.0,0.0030319432,0.8888888888888888,28.955555555555556,0.11582222222222222,409900,0.8025212,0.0031149262,16.39083403077147,0.1111111111111111,2515,1754.4712357521057
0.0035315284,0.0,0.005625749,0.8333333333333334,25.604166666666668,0.10393589743589743,419920,0.7790241,0.0035315284,14.614672137720492,0.16666666666666666,2563,1797.5196239948273
0.0038666374,0.0,0.003922786,0.7843137254901961,26.0,0.11168627450980391,429951,0.7708802,0.0038666374,14.813900543063951,0.21568627450980393,2614,1843.3234691619873
0.0032387755,0.0,0.0032738147,0.8163265306122449,27.367346938775512,0.10946938775510208,439966,0.75793654,0.0032387755,15.562503744268575,0.1836734693877551,2663,1887.1038181781769
0.0037325642,0.0,0.0027280354,0.8333333333333334,27.125,0.11428571428571428,449980,0.7675541,0.0037325642,15.622159392205665,0.16666666666666666,2711,1926.661143541336
0.00346073,0.0,0.003588379,0.78,24.22,0.13980093023255813,459783,0.78937364,0.00346073,14.075313378281372,0.22,2761,1971.5823674201965
0.0036600342,0.0,0.0026431477,0.7407407407407407,25.09259259259259,0.104,469809,0.7745122,0.0036600342,14.427434675052366,0.25925925925925924,2815,2016.1709904670715
0.0035194543,0.0,0.003402747,0.8163265306122449,27.367346938775512,0.11044753049148652,479986,0.77239937,0.0035194543,15.59038891945511,0.1836734693877551,2864,2057.9047298431396
0.0036804534,0.0,0.0031535225,0.851063829787234,28.340425531914892,0.12036879432624116,489995,0.77920383,0.0036804534,16.103746200580442,0.14893617021276595,2911,2098.7836413383484
0.0043992433,0.0,0.0030667216,0.8125,26.520833333333332,0.11333551240680985,499830,0.7705143,0.0043992433,15.094046672486956,0.1875,2959,2147.158725976944
0.003565296,0.0,0.0030515557,0.7692307692307693,26.096153846153847,0.12730769230769226,509846,0.75567585,0.003565296,14.856437233738955,0.23076923076923078,3011,2193.430775642395
0.0045350236,0.0,0.0036526497,0.8,27.12,0.10848000000000002,519858,0.7339189,0.0045350236,15.566476513002225,0.2,3061,2233.453513145447
0.003234564,0.0,0.004651054,0.8333333333333334,27.791666666666668,0.15952777777777777,529868,0.72490764,0.003234564,15.734999655990757,0.16666666666666666,3109,2274.4961218833923
0.0036898903,0.0,0.0030167508,0.8695652173913043,29.0,0.11599999999999999,539874,0.7129888,0.0036898903,16.658765595901617,0.13043478260869565,3155,2320.582440853119
0.0040030745,0.0,0.004871159,0.8163265306122449,27.142857142857142,0.1085714285714286,549891,0.67813987,0.0040030745,15.505464045336492,0.1836734693877551,3204,2363.1999056339264
0.0029873687,0.0,0.0027300296,0.9523809523809523,29.952380952380953,0.11980952380952385,559893,0.683657,0.0029873687,17.14421944851796,0.047619047619047616,3246,2405.817841053009
0.0036822632,0.0,0.0030684718,0.8333333333333334,27.270833333333332,0.13669444444444448,569905,0.6634615,0.0036822632,15.419912629966634,0.16666666666666666,3294,2444.9082148075104
0.0034271004,0.0,0.0040049795,0.7407407407407407,24.48148148148148,0.09792592592592593,579935,0.6260395,0.0034271004,14.074318623704464,0.25925925925925924,3348,2492.0613827705383
0.0043378053,0.0,0.0035661317,0.9523809523809523,30.166666666666668,0.12066666666666667,589937,0.63841856,0.0043378053,17.02244307319292,0.047619047619047616,3390,2535.4515841007233
0.004467692,0.0,0.003797969,0.851063829787234,26.51063829787234,0.1272340425531915,599948,0.60642314,0.004467692,15.05071075225569,0.14893617021276595,3437,2575.075710296631
0.0047877776,0.0,0.0042542536,0.851063829787234,27.27659574468085,0.11480851063829788,609983,0.5850605,0.0047877776,15.809594492387063,0.14893617021276595,3484,2618.598032951355
0.004698831,0.0,0.0038928885,0.8888888888888888,26.533333333333335,0.10613333333333337,619988,0.5706476,0.004698831,15.053378835348205,0.1111111111111111,3529,2662.201877593994
0.0038223602,0.0,0.0035731618,0.975609756097561,28.902439024390244,0.11560975609756102,629989,0.6108621,0.0038223602,16.451134065538383,0.024390243902439025,3570,2702.4765195846558
0.0044505144,0.0,0.0035825989,0.851063829787234,26.574468085106382,0.11330496453900711,640000,0.61863,0.0044505144,15.133131672010329,0.14893617021276595,3617,2746.3400983810425
0.0038169643,0.0,0.003026025,0.8478260869565217,27.17391304347826,0.10869565217391304,649757,0.6078512,0.0038169643,15.333491518536718,0.15217391304347827,3663,2788.1138260364532
0.005272455,0.0,0.0046428074,0.7843137254901961,24.058823529411764,0.11086087768440708,659784,0.56427836,0.005272455,13.734145951666983,0.21568627450980393,3714,2831.1794159412384
0.0039502177,0.0,0.002958564,0.851063829787234,26.851063829787233,0.10740425531914898,669791,0.56182796,0.0039502177,15.52512222365144,0.14893617021276595,3761,2875.3279020786285
0.005803487,0.0,0.0046137553,0.9302325581395349,29.41860465116279,0.11767441860465118,679794,0.5784383,0.005803487,16.67561010724366,0.06976744186046512,3804,2922.123897790909
0.0040333453,0.0,0.0029018575,0.9090909090909091,29.0,0.11600000000000002,689798,0.58018947,0.0040333453,16.391977107294863,0.09090909090909091,3848,2965.2793278694153
0.004710266,0.0,0.0032166287,0.8695652173913043,29.108695652173914,0.11643478260869566,699806,0.5695996,0.004710266,16.808415793759604,0.13043478260869565,3894,3007.098464012146
0.004280458,0.0,0.0038892555,0.8163265306122449,25.93877551020408,0.10375510204081638,709817,0.5394293,0.004280458,14.79351415650725,0.1836734693877551,3943,3045.485822916031
0.0041562035,0.0,0.0039219763,0.8695652173913043,27.73913043478261,0.11324374176548091,719855,0.52746516,0.0041562035,15.567749392236413,0.13043478260869565,3989,3089.592891216278
0.0049464777,0.0,0.0037291043,0.9090909090909091,28.363636363636363,0.11345454545454547,729861,0.52065134,0.0049464777,16.389802595153995,0.09090909090909091,4033,3130.246372938156
0.004651311,0.0,0.0037014824,0.9090909090909091,28.636363636363637,0.11708047690014908,739925,0.5054625,0.004651311,16.357286495792458,0.09090909090909091,4077,3169.201437473297
0.004276764,0.0,0.0030091505,0.9090909090909091,27.772727272727273,0.11109090909090909,749931,0.503695,0.004276764,15.793487194332497,0.09090909090909091,4121,3220.1597802639008
0.004373549,0.0,0.0035251502,0.9090909090909091,29.113636363636363,0.11645454545454546,759935,0.53199184,0.004373549,16.56512738834128,0.09090909090909091,4165,3264.7832288742065
0.0052162292,0.0,0.0055284994,0.8695652173913043,25.195652173913043,0.10507372400756144,769963,0.55593944,0.0052162292,14.442633733481157,0.13043478260869565,4211,3301.2797136306763
0.0033898652,0.0,0.0021996906,0.8695652173913043,26.391304347826086,0.10556521739130441,779971,0.55749565,0.0033898652,14.925904549665301,0.13043478260869565,4257,3340.5925040245056
0.004497705,0.0,0.0049146703,0.8888888888888888,29.6,0.11839999999999999,789976,0.5759252,0.004497705,17.118030106793015,0.1111111111111111,4302,3382.6086432933807
0.0041648466,0.0,0.0032536434,0.8695652173913043,27.73913043478261,0.1326086956521739,799982,0.5861538,0.0041648466,15.848327725560644,0.13043478260869565,4348,3422.576672077179
0.00392907,0.0,0.003485271,0.8125,26.104166666666668,0.12516666666666668,809753,0.56481034,0.00392907,14.91469326837867,0.1875,4396,3471.3940296173096
0.005698883,0.0,0.0047665625,0.9090909090909091,28.795454545454547,0.11667346938775512,819805,0.5393399,0.005698883,16.2878015331591,0.09090909090909091,4440,3512.5922927856445
0.0056340233,0.0,0.0044709747,0.9302325581395349,30.25581395348837,0.12393798449612402,829822,0.5357551,0.0056340233,17.326094668097745,0.06976744186046512,4483,3551.1649668216705
0.0045074667,0.0,0.0023177299,0.9090909090909091,29.09090909090909,0.11636363636363639,839828,0.53659,0.0045074667,16.73472095649203,0.09090909090909091,4527,3592.1960389614105
0.0037061141,0.0,0.002622808,0.9090909090909091,27.318181818181817,0.10927272727272731,849832,0.55955076,0.0037061141,15.584532716354731,0.09090909090909091,4571,3634.2876901626587
0.0045571243,0.0,0.004125424,0.7959183673469388,26.183673469387756,0.10530811348929817,859804,0.53048414,0.0045571243,15.30971648837178,0.20408163265306123,4620,3675.6437492370605
0.005903555,0.0,0.004117861,0.8695652173913043,26.76086956521739,0.10961814744801515,869834,0.50112665,0.005903555,15.26986503342432,0.13043478260869565,4666,3719.222514629364
0.0043654935,0.0,0.0029295108,0.7959183673469388,26.285714285714285,0.1072292589786072,879840,0.4966917,0.0043654935,15.083257528533007,0.20408163265306123,4715,3761.7562730312347
0.005058493,0.0,0.004240829,0.9523809523809523,30.595238095238095,0.14609523809523808,889842,0.52868646,0.005058493,17.59652689386383,0.047619047619047616,4757,3799.9252479076385
0.005132529,0.0,0.0036958458,0.9090909090909091,28.613636363636363,0.11939657444005271,899940,0.5097328,0.005132529,16.40063741556531,0.09090909090909091,4801,3840.9113936424255
0.004282852,0.0,0.0037637397,0.9302325581395349,29.13953488372093,0.11655813953488373,909943,0.53509516,0.004282852,16.49530827809477,0.06976744186046512,4844,3884.533702135086
0.003966586,0.0,0.002607975,0.7843137254901961,25.333333333333332,0.1208627450980392,919958,0.5108339,0.003966586,14.712575392626905,0.21568627450980393,4895,3929.497596025467
0.0048408876,0.0,0.003177571,0.9090909090909091,28.136363636363637,0.1188571428571429,929968,0.5010711,0.0048408876,15.771836347052966,0.09090909090909091,4939,3967.118373632431
0.0050034393,0.0,0.0047479523,0.975609756097561,31.048780487804876,0.12419512195121955,939969,0.51367253,0.0050034393,17.58226947390327,0.024390243902439025,4980,4010.1942920684814
0.0036122962,0.0,0.0030272782,0.8695652173913043,27.5,0.11158528428093649,949987,0.5124016,0.0036122962,15.691569406594143,0.13043478260869565,5026,4053.2268390655518
0.0051393784,0.0,0.0049100714,0.8478260869565217,25.130434782608695,0.10939760554505358,959772,0.47631523,0.0051393784,14.391569735304838,0.15217391304347827,5072,4093.469235420227
0.005176211,0.0,0.004639637,0.9090909090909091,29.15909090909091,0.11663636363636365,969776,0.46556592,0.005176211,16.367769382917313,0.09090909090909091,5116,4129.802060842514
0.004911543,0.0,0.0054297205,0.851063829787234,26.361702127659573,0.10544680851063833,979783,0.43363512,0.004911543,15.025100389797089,0.14893617021276595,5163,4171.085688591003
0.0053145913,0.0,0.0051642037,0.8695652173913043,27.17391304347826,0.10869565217391304,989789,0.44383442,0.0053145913,15.498710097913989,0.13043478260869565,5209,4211.767095088959
0.004990204,0.0,0.0039895745,0.9302325581395349,28.930232558139537,0.11572093023255814,999794,0.42648336,0.004990204,16.500006973575182,0.06976744186046512,5252,4251.491400241852
0.0053963587,0.0,0.004486697,0.9090909090909091,28.568181818181817,0.11427272727272729,1009798,0.42349222,0.0053963587,16.337918994938203,0.09090909090909091,5296,4291.339532613754
0.0060155466,0.0,0.004331469,0.8695652173913043,27.391304347826086,0.1140022230772519,1019924,0.41148365,0.0060155466,15.734872655959498,0.13043478260869565,5342,4332.301866769791
0.0049566138,0.0,0.004490548,0.851063829787234,26.361702127659573,0.11872314458672123,1029973,0.42646724,0.0049566138,15.20249098278009,0.14893617021276595,5389,4373.920361042023
0.0056142565,0.0,0.005711626,0.8666666666666667,26.244444444444444,0.10602684268426847,1039841,0.38931173,0.0056142565,14.877715062269049,0.13333333333333333,5434,4417.05587553978
0.005032782,0.0,0.0040585455,0.851063829787234,26.5531914893617,0.10848265811716705,1049932,0.3987429,0.005032782,15.177352883272928,0.14893617021276595,5481,4454.318501234055
0.005116141,0.0,0.0033481796,0.9302325581395349,28.88372093023256,0.13869767441860467,1059935,0.4043763,0.005116141,16.520929417275475,0.06976744186046512,5524,4493.059145927429
0.0053050234,0.0,0.003984923,0.851063829787234,26.76595744680851,0.10706382978723407,1069942,0.38888878,0.0053050234,15.40374494646845,0.14893617021276595,5571,4537.575229406357
0.005666353,0.0,0.0039791823,0.9302325581395349,30.813953488372093,0.14783640737770642,1079973,0.38499478,0.005666353,17.359677407249276,0.06976744186046512,5614,4579.212218284607
0.005210837,0.0,0.003451159,0.9523809523809523,29.833333333333332,0.12164912280701759,1089993,0.36059895,0.005210837,17.031511668805017,0.047619047619047616,5656,4619.177197694778
0.0050140657,0.0,0.0040224367,0.9302325581395349,28.697674418604652,0.1147906976744186,1099996,0.36223245,0.0050140657,16.140017320452685,0.06976744186046512,5699,4661.748399972916
0.0063533974,0.0,0.005521174,0.9069767441860465,28.813953488372093,0.12465089538644097,1109896,0.3443606,0.0063533974,16.557740587681316,0.09302325581395349,5742,4702.341181278229
0.0059708417,0.0,0.0045986627,0.9302325581395349,30.41860465116279,0.12677428180574557,1119915,0.34842277,0.0059708417,17.54827771094916,0.06976744186046512,5785,4742.109794616699
0.005883856,0.0,0.004837374,0.9090909090909091,28.886363636363637,0.11554545454545456,1129921,0.3614042,0.005883856,16.63443621106798,0.09090909090909091,5829,4785.627213716507
0.0053103953,0.0,0.0047723623,0.9090909090909091,27.386363636363637,0.10954545454545457,1139927,0.33262283,0.0053103953,15.581341369779182,0.09090909090909091,5873,4824.090402603149
0.00642175,0.0,0.0043877154,0.8125,25.104166666666668,0.11617295747730531,1149902,0.32029727,0.00642175,14.556705874642814,0.1875,5921,4864.461190700531
0.0058166594,0.0,0.004738993,0.8666666666666667,26.6,0.1076456538170824,1159804,0.33676142,0.0058166594,15.377050837121578,0.13333333333333333,5966,4903.111292362213
0.005512735,0.0,0.0033810174,0.9090909090909091,29.15909090909091,0.11663636363636365,1169808,0.34431112,0.005512735,16.606275868822696,0.09090909090909091,6010,4948.639868974686
0.00467274,0.0,0.0044169915,0.8888888888888888,27.933333333333334,0.11335384615384615,1179825,0.35034293,0.00467274,15.785345892700477,0.1111111111111111,6055,4988.274849891663
0.005628961,0.0,0.003974959,0.9090909090909091,28.40909090909091,0.11584688995215316,1189847,0.363251,0.005628961,16.245398580344627,0.09090909090909091,6099,5028.609592199326
0.0071861437,0.0,0.0056287707,0.8695652173913043,27.065217391304348,0.12299509643674403,1199915,0.3499334,0.0071861437,15.34836823863343,0.13043478260869565,6145,5067.455363273621
0.00631779,0.0,0.0044340696,0.9069767441860465,28.906976744186046,0.1260627341822774,1209793,0.3387298,0.00631779,16.758300145319794,0.09302325581395349,6188,5109.706953287125
0.005800168,0.0,0.003757055,0.851063829787234,26.23404255319149,0.10956215415789886,1219860,0.31793335,0.005800168,14.805802256108228,0.14893617021276595,6235,5148.698968887329
0.0067154234,0.0,0.0050903675,0.9523809523809523,31.80952380952381,0.14189974937343358,1229904,0.3537445,0.0067154234,18.446235977828664,0.047619047619047616,6277,5188.142781972885
0.005222245,0.0,0.003993678,0.9302325581395349,28.72093023255814,0.11488372093023261,1239907,0.36648557,0.005222245,16.080358824256166,0.06976744186046512,6320,5232.114049434662
0.0056103384,0.0,0.0048900987,0.8888888888888888,27.42222222222222,0.1096888888888889,1249912,0.38281173,0.0056103384,15.55934325426871,0.1111111111111111,6365,5273.121691942215
0.0059276214,0.0,0.0038814903,0.9302325581395349,31.511627906976745,0.126046511627907,1259915,0.3890078,0.0059276214,17.821041661276713,0.06976744186046512,6408,5312.472249984741
0.005067302,0.0,0.0032160624,0.8478260869565217,28.47826086956522,0.1205505070900144,1269910,0.40484524,0.005067302,16.516899536034792,0.15217391304347827,6454,5352.73955655098
0.0055630156,0.0,0.0040040715,0.8478260869565217,28.652173913043477,0.11951371886872099,1279887,0.40000823,0.0055630156,16.042174509376256,0.15217391304347827,6500,5392.179231405258
0.0051012086,0.0,0.0040730974,0.8888888888888888,28.466666666666665,0.11386666666666669,1289892,0.3978584,0.0051012086,16.24433992998393,0.1111111111111111,6545,5436.771100521088
0.005697223,0.0,0.003479572,0.9090909090909091,31.863636363636363,0.13343250688705235,1299928,0.38307574,0.005697223,17.775441588168068,0.09090909090909091,6589,5481.547037363052
0.0046671783,0.0,0.0033352135,0.8478260869565217,26.543478260869566,0.11316674196874384,1309853,0.38427654,0.0046671783,15.228238045029046,0.15217391304347827,6635,5517.560250043869
0.007692212,0.0,0.0053890403,0.9302325581395349,27.930232558139537,0.11172093023255816,1319856,0.3661467,0.007692212,15.865092269867414,0.06976744186046512,6678,5557.836013555527
0.005859304,0.0,0.0043479945,0.8125,28.104166666666668,0.1457972747622342,1329775,0.3665313,0.005859304,16.439034311924072,0.1875,6726,5599.4752151966095
0.0060161073,0.0,0.0042413264,0.8888888888888888,29.155555555555555,0.12188599033816425,1339802,0.3750264,0.0060161073,16.91832525648048,0.1111111111111111,6771,5641.364395856857
0.0052762236,0.0,0.004459901,0.8888888888888888,30.955555555555556,0.12382222222222222,1349807,0.41522506,0.0052762236,17.649369473106663,0.1111111111111111,6816,5682.801116466522
0.006717224,0.0,0.006186438,0.9069767441860465,32.51162790697674,0.13444122569103817,1359779,0.405654,0.006717224,18.59348731997983,0.09302325581395349,6859,5724.358998775482
0.0045502027,0.0,0.003668623,0.975609756097561,30.70731707317073,0.12282926829268297,1369780,0.41339132,0.0045502027,17.51056062487283,0.024390243902439025,6900,5764.417615413666
0.0056422646,0.0,0.0045317193,0.9523809523809523,31.666666666666668,0.1284029304029304,1379794,0.44432455,0.0056422646,18.125549878742984,0.047619047619047616,6942,5806.331684827805
0.006062529,0.0,0.0045107687,0.8333333333333334,29.5,0.12141666666666666,1389846,0.4380907,0.006062529,17.038584757430048,0.16666666666666666,6990,5843.201435804367
0.0060502114,0.0,0.004525056,0.8163265306122449,27.489795918367346,0.11096888116948907,1399995,0.43412417,0.0060502114,15.934459627566898,0.1836734693877551,7039,5882.729644060135
0.0048446846,0.0,0.0039593726,0.8888888888888888,30.77777777777778,0.12311111111111113,1410000,0.42105448,0.0048446846,17.40755110511361,0.1111111111111111,7084,5925.570988893509
0.005843349,0.0,0.0045312247,0.9069767441860465,30.325581395348838,0.1230935640886966,1419798,0.43899468,0.005843349,17.237931988264712,0.09302325581395349,7127,5967.367028236389
0.0055116857,0.0,0.0041008005,0.9302325581395349,33.093023255813954,0.13762940735183798,1429831,0.4464895,0.0055116857,18.93417191440217,0.06976744186046512,7170,6010.493452072144
0.0064350273,0.0,0.004940551,0.8333333333333334,27.458333333333332,0.10983333333333334,1439839,0.44510177,0.0064350273,15.389401750203026,0.16666666666666666,7218,6053.23638176918
0.005944772,0.0,0.0050420384,0.8297872340425532,27.893617021276597,0.11955274152146794,1449761,0.44390944,0.005944772,15.97769358379117,0.1702127659574468,7265,6092.337415456772
0.0051039825,0.0,0.0047194925,0.9302325581395349,31.023255813953487,0.14725581395348836,1459764,0.4258895,0.0051039825,17.50857936479798,0.06976744186046512,7308,6132.3176646232605
0.004638939,0.0,0.0031195113,0.9523809523809523,30.785714285714285,0.12314285714285715,1469766,0.42463827,0.004638939,17.653107020482565,0.047619047619047616,7350,6174.222103595734
0.005232439,0.0,0.004559065,0.9090909090909091,30.59090909090909,0.12984848484848485,1479772,0.4253882,0.005232439,17.730590200024054,0.09090909090909091,7394,6211.282701730728
0.0049073305,0.0,0.004628399,0.8888888888888888,29.355555555555554,0.11742222222222223,1489779,0.40802366,0.0049073305,16.830278478805166,0.1111111111111111,7439,6251.0135662555695
0.00666333,0.0,0.0049952352,0.8333333333333334,27.9375,0.1153849206349206,1499807,0.38447976,0.00666333,16.104478365040897,0.16666666666666666,7487,6294.699053525925
0.0063452744,0.0,0.00516849,0.9523809523809523,31.11904761904762,0.12534391534391537,1509853,0.41281036,0.0063452744,17.60602390475082,0.047619047619047616,7529,6333.149790287018
0.005649741,0.0,0.0052127144,0.9523809523809523,31.666666666666668,0.12666666666666668,1519855,0.37275776,0.005649741,17.776925869517086,0.047619047619047616,7571,6376.115320682526
0.0055880523,0.0,0.004197786,0.8125,28.1875,0.1516621181472949,1529942,0.3684224,0.0055880523,16.05604024523922,0.1875,7619,6415.851703643799
0.006195398,0.0,0.004955673,0.9302325581395349,30.697674418604652,0.12279069767441864,1539945,0.3694577,0.006195398,17.31334766765644,0.06976744186046512,7662,6457.298441886902
0.006300563,0.0,0.00498875,0.8695652173913043,28.804347826086957,0.11759420289855073,1549995,0.3550296,0.006300563,16.417316019900458,0.13043478260869565,7708,6500.932079315186
0.005401966,0.0,0.005929337,0.9285714285714286,31.69047619047619,0.13267738883632924,1559902,0.34590152,0.005401966,18.128323185160145,0.07142857142857142,7750,6539.6855618953705
0.0061831437,0.0,0.0038501183,0.9302325581395349,29.6046511627907,0.12133333333333335,1569919,0.35290632,0.0061831437,16.941143861376858,0.06976744186046512,7793,6577.059527635574
0.0063587874,0.0,0.005314728,0.8888888888888888,30.977777777777778,0.14943141762452108,1579956,0.35226026,0.0063587874,17.66550649658599,0.1111111111111111,7838,6621.300550699234
0.0056239204,0.0,0.00462146,0.8666666666666667,28.755555555555556,0.12772852658954356,1589778,0.35152754,0.0056239204,16.37861615000927,0.13333333333333333,7883,6665.7027242183685
0.0035382248,0.0,0.0028055268,0.8888888888888888,28.77777777777778,0.11686464646464653,1599817,0.36133912,0.0035382248,16.513483157717694,0.1111111111111111,7928,6704.448538303375
0.0056738784,0.0,0.003827668,0.9090909090909091,29.954545454545453,0.1242392344497608,1609839,0.35322598,0.0056738784,16.980343924901526,0.09090909090909091,7972,6748.538578748703
