EpisodesSoFar,Fce,entropy,AttC,MtR,meankl,TimestepsSoFar,entloss,surrgain,TtR,TimeElapsed,AttNC,optimgain
2609,0.15502439024390244,3.4208062,6.219512195121951,22.28980023373675,0.008933196,629881,0.0,7.3871233e-06,387.5609756097561,5181.120069742203,3.7804878048780486,7.3871233e-06
2650,0.1611490514905149,3.518379,5.975609756097561,22.78389031609276,0.008933204,639890,0.0,4.1989138e-06,396.3414634146341,5259.648932695389,4.024390243902439,4.1989138e-06
2692,0.16220168067226887,3.6159668,6.238095238095238,22.780975351429003,0.008933196,649912,0.0,3.2554244e-06,395.7142857142857,5342.29771733284,3.761904761904762,3.2554244e-06
2733,0.16131332082551594,3.7135582,6.536585365853658,22.92901216738817,0.008933204,659925,0.0,2.1931457e-06,394.390243902439,5423.530015230179,3.4634146341463414,2.1931457e-06
2775,0.15579541446208114,3.8111181,6.880952380952381,21.66239242295965,0.008933102,669967,0.0,3.8635253e-07,378.0952380952381,5503.196584939957,3.119047619047619,3.8635253e-07
2815,0.1587,3.7135582,6.125,22.554537770663664,0.010174863,679967,0.0,1.6314697e-06,396.75,5580.715800523758,3.875,1.6314697e-06
2856,0.15785365853658537,3.8111181,6.2439024390243905,22.31211915715953,0.008932931,689978,0.0,4.831696e-07,394.6341463414634,5656.965830564499,3.7560975609756095,4.831696e-07
2897,0.16529963121824598,3.9079576,6.2682926829268295,23.2120343612066,0.008794438,699818,0.0,1.2359619e-08,402.4390243902439,5733.7367062568665,3.731707317073171,1.2359619e-08
2938,0.15975353016688057,3.8103232,6.804878048780488,22.360598356234203,0.010174751,709837,0.0,3.5377502e-07,390.4878048780488,5809.560530662537,3.1951219512195124,3.5377502e-07
2978,0.15710000000000002,3.9079576,6.45,22.727312245941782,0.00893351,719837,0.0,6.5612795e-07,392.75,5887.961933135986,3.55,6.5612795e-07
3018,0.16729999999999998,4.0055537,6.05,23.91205481274429,0.008933196,729837,0.0,3.278923e-07,418.25,5962.425461769104,3.95,3.278923e-07
3058,0.1618,4.1031013,6.6,23.177868804661465,0.008933204,739837,0.0,8.979034e-07,404.5,6038.762791156769,3.4,8.979034e-07
3098,0.16549999999999995,4.200698,6.75,23.745804750928084,0.008933196,749837,0.0,3.9108275e-07,413.75,6113.070224523544,3.25,3.9108275e-07
3139,0.15951219512195122,4.2983255,6.146341463414634,23.104126906181005,0.008933102,759844,0.0,1.4221192e-07,398.780487804878,6186.416484832764,3.8536585365853657,1.4221192e-07
3180,0.15694773519163766,4.3959274,6.390243902439025,22.09005438158443,0.008933102,769851,0.0,1.2557983e-07,383.9024390243902,6261.0166981220245,3.6097560975609757,1.2557983e-07
3220,0.1641,4.493465,6.3,23.91895226561294,0.008933204,779851,0.0,2.9541016e-07,410.25,6333.366754293442,3.7,2.9541016e-07
3262,0.15736992608748337,4.5910654,7.0,22.22065124808192,0.008933102,789997,0.0,9.353638e-08,386.6666666666667,6408.977091550827,3.0,9.353638e-08
3302,0.17250000000000004,4.6887045,6.125,24.612619723902206,0.008933204,799772,0.0,2.1568299e-07,426.75,6482.140910625458,3.875,2.1568299e-07
3344,0.16527811124449782,4.591068,6.238095238095238,23.512171278990735,0.010174163,809824,0.0,3.7994386e-08,402.6190476190476,6560.835801124573,3.761904761904762,3.7994386e-08
3388,0.16592848256423437,4.4934654,7.0227272727272725,22.120262414162386,0.01017476,819934,0.0,1.4007568e-07,382.5,6635.754944801331,2.977272727272727,1.4007568e-07
3431,0.15179585633585202,4.591068,6.5813953488372094,21.138703068975534,0.008933102,829768,0.0,2.2125244e-07,363.95348837209303,6711.963841915131,3.4186046511627906,2.2125244e-07
3471,0.16069999999999995,4.6887045,6.425,23.149411769190753,0.008933416,839768,0.0,2.0568848e-07,401.75,6787.420853853226,3.575,2.0568848e-07
3512,0.15976704828272775,4.78631,6.951219512195122,22.86122021457279,0.008933196,849817,0.0,3.3981323e-07,393.4146341463415,6862.045516967773,3.048780487804878,3.3981323e-07
3555,0.1462540250447227,4.8838024,7.27906976744186,21.040367401139648,0.008929695,859852,0.0,-5.493164e-09,361.3953488372093,6937.02658033371,2.7209302325581395,-5.493164e-09
3597,0.1659267399267399,4.9814415,6.9523809523809526,23.026784673459574,0.008933196,869908,0.0,1.9470215e-07,410.95238095238096,7012.591089487076,3.0476190476190474,1.9470215e-07
3638,0.1694290621779457,5.0790505,6.390243902439025,24.236856992185686,0.008933196,879979,0.0,1.1016846e-07,419.2682926829268,7085.804581642151,3.6097560975609757,1.1016846e-07
3678,0.15340000000000004,4.9814415,7.175,21.87626436134912,0.010174744,889979,0.0,5.1879884e-08,383.5,7160.228239297867,2.825,5.1879884e-08
3719,0.17369105691056913,5.0790505,6.463414634146342,24.720385982139838,0.008933196,899994,0.0,1.1291504e-07,426.5853658536585,7233.062628269196,3.5365853658536586,1.1291504e-07
3759,0.16330000000000003,5.1765637,6.95,23.666245609433595,0.008933102,909994,0.0,2.2140503e-07,408.25,7309.8430342674255,3.05,2.2140503e-07
3799,0.17210000000000003,5.274175,6.675,24.909906358512988,0.008933196,919994,0.0,1.1825561e-07,430.25,7385.349322795868,3.325,1.1825561e-07
3839,0.17529999999999998,5.3718085,6.025,25.51182109234544,0.008933204,929994,0.0,4.4403077e-08,438.25,7461.1707220077515,3.975,4.4403077e-08
3879,0.17399999999999996,5.469415,6.425,24.8896871183022,0.008933102,939994,0.0,6.011963e-08,435.0,7537.165428638458,3.575,6.011963e-08
3919,0.16620000000000004,5.3718085,6.5,23.48520856777061,0.010173798,949767,0.0,7.629395e-09,415.5,7612.969299077988,3.5,7.629395e-09
3960,0.16388075880758807,5.274175,7.170731707317073,23.090431658786525,0.010174387,959776,0.0,1.01089475e-08,403.1707317073171,7691.2244708538055,2.8292682926829267,1.01089475e-08
4005,0.1537960967993755,5.3718085,7.022222222222222,21.489306440149836,0.008933204,969931,0.0,2.7618409e-08,370.22222222222223,7768.2718501091,2.977777777777778,2.7618409e-08
4047,0.17064740514001595,5.469416,6.714285714285714,23.71220144566841,0.008933204,979870,0.0,4.7607422e-08,409.76190476190476,7846.297946214676,3.2857142857142856,4.7607422e-08
4089,0.15,5.3718085,7.142857142857143,21.353840120189677,0.010174863,989908,0.0,8.087158e-08,372.85714285714283,7924.140436887741,2.857142857142857,8.087158e-08
4130,0.17291986062717768,5.469416,6.634146341463414,24.33652376882067,0.008933102,999915,0.0,1.5289307e-07,415.3658536585366,8001.627179861069,3.3658536585365852,1.5289307e-07
4170,0.17760000000000004,5.566939,6.55,25.288095481704826,0.008933102,1009915,0.0,2.1972657e-08,444.0,8078.862462282181,3.45,2.1972657e-08
4211,0.16403252032520324,5.469416,6.682926829268292,23.097404431115116,0.010174751,1019930,0.0,8.697509e-09,402.4390243902439,8153.938148260117,3.317073170731707,8.697509e-09
4252,0.15890022172949003,5.566939,6.682926829268292,22.555796399566578,0.0089325905,1029963,0.0,9.155274e-09,392.4390243902439,8230.85837841034,3.317073170731707,9.155274e-09
4292,0.17789999999999997,5.66455,6.1,25.511823680688387,0.008932251,1039963,0.0,1.2054444e-08,444.75,8308.806282281876,3.9,1.2054444e-08
4333,0.15532855093256814,5.5669374,7.390243902439025,21.694030651627095,0.010174781,1049980,0.0,3.0059816e-08,378.2926829268293,8387.719741821289,2.6097560975609757,3.0059816e-08
4375,0.18268232421173597,5.66455,5.928571428571429,25.058110133794383,0.008933204,1059871,0.0,4.211426e-08,435.7142857142857,8464.250427007675,4.071428571428571,4.211426e-08
4417,0.16573707773707774,5.762165,6.690476190476191,23.20685128667462,0.008933102,1069929,0.0,3.7384034e-08,400.23809523809524,8540.626478672028,3.3095238095238093,3.7384034e-08
4457,0.16269999999999998,5.762165,6.8,23.529490477934598,0.008933102,1079929,0.0,3.7384034e-08,406.75,8614.65959739685,3.2,3.7384034e-08
4500,0.15883476132190943,5.762165,7.069767441860465,21.85953538125219,0.008933102,1089978,0.0,3.7384034e-08,377.6744186046512,8690.778594017029,2.9302325581395348,3.7384034e-08
4540,0.15754418604651163,5.859699,6.925,22.753196037558652,0.008933416,1099771,0.0,6.1950686e-08,390.25,8767.17326951027,3.075,6.1950686e-08
4583,0.16767281475541293,5.9573164,7.093023255813954,22.822880666707015,0.008933196,1109816,0.0,6.7138672e-09,400.69767441860466,8848.863131284714,2.9069767441860463,6.7138672e-09
4628,0.16205682075646446,6.0548954,7.022222222222222,21.761776259777964,0.008933102,1119923,0.0,1.2207031e-08,372.6666666666667,8923.453077316284,2.977777777777778,1.2207031e-08
4669,0.17289345314505772,6.1525025,6.2682926829268295,24.81741677193605,0.008930718,1129942,0.0,9.460449e-09,429.2682926829268,8999.882603168488,3.731707317073171,9.460449e-09
4710,0.17529849012775842,6.2500396,6.2439024390243905,24.91895777980046,0.008933204,1139963,0.0,4.119873e-09,432.9268292682927,9073.624342441559,3.7560975609756095,4.119873e-09
4750,0.16609999999999997,6.1525025,6.5,24.162215880462377,0.01017476,1149963,0.0,1.9073486e-08,415.25,9153.28251028061,3.5,1.9073486e-08
4790,0.17349999999999996,6.2500396,6.275,24.853179523011786,0.008933196,1159963,0.0,9.002686e-09,433.75,9230.313106060028,3.725,9.002686e-09
4830,0.18250000000000002,6.1525025,5.775,26.383451840861074,0.010174863,1169963,0.0,1.0681152e-08,456.25,9309.816099882126,4.225,1.0681152e-08
4870,0.1578,6.2500396,6.525,22.808278309544644,0.008933077,1179963,0.0,4.7302247e-09,394.5,9386.949415683746,3.475,4.7302247e-09
4910,0.1629,6.1525025,6.775,23.42718060787077,0.010174781,1189963,0.0,-1.9836426e-09,407.25,9464.167855501175,3.225,-1.9836426e-09
4951,0.16622959644562432,6.0548887,6.780487804878049,23.24065768782154,0.01017476,1199789,0.0,1.4801025e-08,399.5121951219512,9540.611605644226,3.2195121951219514,1.4801025e-08
4992,0.17314905149051488,5.957309,6.7073170731707314,24.49842864417353,0.010174781,1209798,0.0,2.1743775e-08,426.3414634146341,9620.353438854218,3.292682926829268,2.1743775e-08
5033,0.16144483159117304,5.957309,6.951219512195122,22.899341155620586,0.010174781,1219819,0.0,2.1743775e-08,398.2926829268293,9692.459444284439,3.048780487804878,2.1743775e-08
5076,0.16675441734927657,5.8596964,6.8604651162790695,23.291077293152135,0.01017476,1229884,0.0,3.9482117e-08,400.2325581395349,9768.278246641159,3.13953488372093,3.9482117e-08
5119,0.1773643410852713,5.762165,7.116279069767442,22.894051519951056,0.010173291,1239903,0.0,6.7138672e-09,393.72093023255815,9839.52721452713,2.883720930232558,6.7138672e-09
5161,0.16511484593837533,5.66455,6.690476190476191,23.591645364173072,0.010174751,1249969,0.0,7.781982e-09,410.0,9917.390206575394,3.3095238095238093,7.781982e-09
5201,0.16979999999999995,5.566909,6.5,24.417418433666178,0.010174863,1259969,0.0,4.577637e-09,424.5,9989.236611127853,3.5,4.577637e-09
5242,0.1645389082462253,5.66455,6.7560975609756095,22.990050062064384,0.008933196,1269990,0.0,4.5166015e-08,398.0487804878049,10065.126245260239,3.2439024390243905,4.5166015e-08
5283,0.1817876079381912,5.66455,6.2439024390243905,25.547481574014576,0.008933196,1279886,0.0,4.5166015e-08,442.6829268292683,10135.32311296463,3.7560975609756095,4.5166015e-08
5325,0.1658896447467876,5.762165,6.857142857142857,23.71751290612472,0.008933102,1289956,0.0,2.6550293e-08,411.1904761904762,10210.93604850769,3.142857142857143,2.6550293e-08
5365,0.16320000000000004,5.66455,6.625,23.4758302646511,0.01017476,1299956,0.0,4.562378e-08,408.0,10284.818359613419,3.375,4.562378e-08
5406,0.1628292682926829,5.566909,6.926829268292683,23.507353245478367,0.010174781,1309969,0.0,6.9046024e-08,407.0731707317073,10359.639750480652,3.073170731707317,6.9046024e-08
5448,0.17144227062056525,5.66455,6.595238095238095,23.60480650261731,0.008933416,1319816,0.0,1.6784668e-08,407.14285714285717,10433.462384700775,3.4047619047619047,1.6784668e-08
5491,0.1654357340652339,5.5669413,6.6976744186046515,23.44869829679461,0.010169953,1329915,0.0,6.561279e-09,401.16279069767444,10506.055055141449,3.302325581395349,6.561279e-09
5531,0.16249999999999998,5.6645536,6.25,23.693011991127236,0.008933077,1339915,0.0,4.8980713e-08,406.25,10581.263320446014,3.75,4.8980713e-08
5572,0.1694255848680936,5.7621937,6.560975609756097,24.175082377672343,0.008933204,1349964,0.0,6.408691e-08,417.5609756097561,10654.014235258102,3.4390243902439024,6.408691e-08
5612,0.1679,5.859809,6.65,24.132916877372068,0.008933034,1359964,0.0,9.155273e-10,419.75,10725.91732597351,3.35,9.155273e-10
5652,0.1789,5.762196,6.75,25.717385875378096,0.010172254,1369964,0.0,-1.7471313e-08,447.25,10798.28780579567,3.25,-1.7471313e-08
5692,0.16471159420289855,5.8598113,6.775,23.330682951140762,0.008933204,1379783,0.0,1.953125e-08,408.5,10872.568784475327,3.225,1.953125e-08
5735,0.16596103371826565,5.762196,6.209302325581396,22.994579040093736,0.010174781,1389882,0.0,5.935669e-08,397.2093023255814,10944.61228632927,3.7906976744186047,5.935669e-08
5778,0.15751852055304516,5.664555,6.790697674418604,21.26305739165283,0.010175116,1399778,0.0,1.8920899e-08,371.6279069767442,11018.790437698364,3.2093023255813953,1.8920899e-08
5820,0.16369725125822687,5.566949,6.642857142857143,22.843565900063904,0.010174781,1409834,0.0,1.1352539e-07,395.7142857142857,11090.669791936874,3.357142857142857,1.1352539e-07
5861,0.15096993760635283,5.566949,6.634146341463414,21.448271778033103,0.010174781,1419877,0.0,1.1352539e-07,373.9024390243902,11162.088365793228,3.3658536585365852,1.1352539e-07
5901,0.15974015748031495,5.664555,7.025,22.535907243031875,0.008933196,1429754,0.0,4.8828124e-08,394.75,11237.234175920486,2.975,4.8828124e-08
5942,0.16109568480300185,5.762196,6.512195121951219,23.10202228471019,0.008933102,1439793,0.0,3.52478e-08,398.780487804878,11311.114593744278,3.4878048780487805,3.52478e-08
5984,0.1628180933546787,5.85981,6.880952380952381,22.83221127704482,0.008933102,1449871,0.0,1.0986328e-08,393.8095238095238,11388.454497337341,3.119047619047619,1.0986328e-08
6026,0.17446788043615122,5.9573464,6.238095238095238,24.517124223981426,0.008933204,1459963,0.0,1.0528565e-08,423.3333333333333,11460.654338121414,3.761904761904762,1.0528565e-08
6068,0.15534157905586476,6.054965,7.380952380952381,21.436807968222997,0.008933204,1469995,0.0,4.8828124e-09,370.23809523809524,11538.05447268486,2.619047619047619,4.8828124e-09
6108,0.1769,6.1525126,6.3,25.567604393125748,0.008932931,1479995,0.0,1.03759765e-08,442.25,11614.041931390762,3.7,1.03759765e-08
6149,0.16085144124168516,6.2500505,7.097560975609756,22.734876381786236,0.008933102,1489767,0.0,-3.3569336e-09,396.8292682926829,11693.278120279312,2.902439024390244,-3.3569336e-09
6190,0.18397831978319784,6.1525126,5.902439024390244,26.41741446013852,0.010175116,1499794,0.0,6.1035155e-09,453.9024390243902,11769.192090034485,4.097560975609756,6.1035155e-09
6231,0.16351219512195123,6.054965,6.487804878048781,23.052049437442324,0.01017476,1509819,0.0,3.6621095e-08,402.1951219512195,11844.185028553009,3.5121951219512195,3.6621095e-08
6273,0.16264545980335454,5.957345,6.642857142857143,22.63095390070719,0.010174863,1519851,0.0,3.7536623e-08,392.14285714285717,11919.859680175781,3.357142857142857,3.7536623e-08
6315,0.16987301587301587,5.957345,6.404761904761905,23.82764603219133,0.010174863,1529891,0.0,3.7536623e-08,410.23809523809524,11989.844661474228,3.5952380952380953,3.7536623e-08
6356,0.1654488532945031,6.054965,6.585365853658536,23.61494670772998,0.008933102,1539958,0.0,1.0986328e-08,408.2926829268293,12066.542740345001,3.4146341463414633,1.0986328e-08
6397,0.16100078678206137,5.957345,6.536585365853658,22.812359542713782,0.010174863,1549989,0.0,2.5329589e-08,395.609756097561,12140.844015598297,3.4634146341463414,2.5329589e-08
6438,0.17941463414634143,5.85981,6.585365853658536,25.458703193674467,0.010174282,1559998,0.0,1.777649e-08,448.5365853658537,12215.256465911865,3.4146341463414633,1.777649e-08
6478,0.17329999999999995,5.9573464,5.925,25.043380393458794,0.008933416,1569759,0.0,3.5858154e-08,433.25,12288.729005098343,4.075,3.5858154e-08
6519,0.16649477351916378,5.85981,6.463414634146342,23.70227075835086,0.010174871,1579794,0.0,1.7471313e-08,410.2439024390244,12362.139203310013,3.5365853658536586,1.7471313e-08
6559,0.1658,5.9573464,6.45,24.342370320054762,0.008933204,1589794,0.0,3.2958983e-08,414.5,12437.150851488113,3.55,3.2958983e-08
6600,0.16546341463414635,5.85981,7.2682926829268295,22.98567662450447,0.01017476,1599799,0.0,5.767822e-08,401.7073170731707,12510.789785146713,2.731707317073171,5.767822e-08
6646,0.16735167532098474,5.9573464,6.565217391304348,22.27507588100361,0.008933204,1609927,0.0,1.3580323e-08,388.69565217391306,12583.573261737823,3.4347826086956523,1.3580323e-08
6688,0.17128705776981634,5.85981,7.071428571428571,23.63317149778941,0.01017476,1619766,0.0,7.6293943e-10,407.85714285714283,12658.214353084564,2.9285714285714284,7.6293943e-10
6732,0.1678742150868996,5.762196,6.681818181818182,22.76225102085833,0.010174781,1629994,0.0,2.3040771e-08,390.6818181818182,12730.427671909332,3.3181818181818183,2.3040771e-08
6772,0.16860000000000003,5.85981,6.875,24.206611515868197,0.008933204,1639994,0.0,2.319336e-08,421.5,12804.983092784882,3.125,2.319336e-08
6815,0.1642492651707065,5.957345,7.209302325581396,22.60490701831281,0.008932556,1649980,0.0,1.5258789e-09,393.0232558139535,12877.28050494194,2.7906976744186047,1.5258789e-09
6856,0.16995121951219513,6.0548987,6.560975609756097,24.522737370474363,0.008933196,1659989,0.0,3.1433107e-08,424.8780487804878,12951.018088579178,3.4390243902439024,3.1433107e-08
6900,0.15891167965764105,5.9573464,6.931818181818182,21.54899801925744,0.010173919,1669898,0.0,6.561279e-09,370.22727272727275,13023.78247833252,3.0681818181818183,6.561279e-09
6941,0.16321951219512196,5.85981,6.7317073170731705,23.707909452535784,0.010174863,1679905,0.0,3.845215e-08,408.0487804878049,13098.522802829742,3.268292682926829,3.845215e-08
6982,0.15838856181665267,5.957345,6.804878048780488,22.395857714816685,0.008933204,1689934,0.0,1.8157959e-08,388.5365853658537,13172.034699678421,3.1951219512195124,1.8157959e-08
7022,0.15980000000000003,6.054965,6.875,22.771699298888542,0.008933102,1699934,0.0,1.2207031e-08,399.5,13244.6967959404,3.125,1.2207031e-08
7064,0.16057142857142856,5.957345,6.976190476190476,22.136174951052446,0.010174863,1709984,0.0,2.243042e-08,388.57142857142856,13319.9895029068,3.0238095238095237,2.243042e-08
7105,0.15292307692307694,6.054965,6.804878048780488,21.94044468971115,0.008933196,1719802,0.0,2.4414062e-08,375.3658536585366,13395.124287128448,3.1951219512195124,2.4414062e-08
7146,0.15414634146341463,6.1525126,6.878048780487805,21.940632564123703,0.008932931,1729809,0.0,-2.2888185e-09,385.3658536585366,13472.393673181534,3.1219512195121952,-2.2888185e-09
7187,0.17640564826700902,6.0548987,6.365853658536586,25.306809455395236,0.010174781,1739828,0.0,1.3504028e-08,438.0487804878049,13550.63765668869,3.6341463414634148,1.3504028e-08
7228,0.16818223653934655,6.1525126,6.512195121951219,24.081860966656777,0.008933416,1749881,0.0,1.3656616e-08,416.8292682926829,13625.63698387146,3.4878048780487805,1.3656616e-08
7270,0.1732813852813852,6.2500505,6.428571428571429,24.1942341072095,0.008933204,1759993,0.0,7.247925e-09,415.4761904761905,13705.023895263672,3.5714285714285716,7.247925e-09
7311,0.1604201169420208,6.2500505,7.048780487804878,22.331069673275717,0.008933204,1769859,0.0,7.247925e-09,389.0243902439024,13778.647418022156,2.951219512195122,7.247925e-09
7353,0.16163098221744843,6.1525126,6.785714285714286,22.620136358895476,0.010174744,1779899,0.0,3.6621093e-09,393.0952380952381,13857.585528612137,3.2142857142857144,3.6621093e-09
7395,0.15787878787878787,6.054965,6.904761904761905,22.420449299989563,0.010174744,1789943,0.0,2.9754638e-08,390.0,13933.229889631271,3.0952380952380953,2.9754638e-08
7437,0.16666205399538736,6.1525126,6.428571428571429,23.359481817235274,0.008933204,1799983,0.0,1.8615722e-08,401.6666666666667,14010.900910139084,3.5714285714285716,1.8615722e-08
7479,0.17188359788359786,6.2500505,6.428571428571429,23.693686185089195,0.008933102,1809997,0.0,3.7384034e-09,411.6666666666667,14087.476350307465,3.5714285714285716,3.7384034e-09
7520,0.17196747967479672,6.3476667,7.048780487804878,22.38335895636102,0.008933067,1820000,0.0,9.155274e-09,389.7560975609756,14164.171348333359,2.951219512195122,9.155274e-09
7560,0.15949999999999998,6.44531,6.775,23.250524444464666,0.008933204,1829765,0.0,7.019043e-09,398.75,14241.643235445023,3.225,7.019043e-09
7601,0.16936089293096324,6.5429287,6.2439024390243905,24.39188229733914,0.008933204,1839824,0.0,8.697509e-09,420.2439024390244,14319.089933872223,3.7560975609756095,8.697509e-09
7642,0.16006968641114983,6.6404715,6.463414634146342,22.60459104899467,0.008933067,1849831,0.0,-4.5776366e-10,391.7073170731707,14398.127873182297,3.5365853658536586,-4.5776366e-10
7683,0.17188075880758807,6.7380943,6.512195121951219,24.618783792427095,0.008933102,1859840,0.0,1.6784668e-09,423.1707317073171,14475.056272029877,3.4878048780487805,1.6784668e-09
7727,0.16344955044955042,6.835626,6.954545454545454,22.210304972251496,0.008933204,1869775,0.0,-6.7138672e-09,379.77272727272725,14551.916846036911,3.0454545454545454,-6.7138672e-09
7769,0.1641247647995369,6.738094,6.785714285714286,22.82771759901267,0.010174863,1879829,0.0,2.89917e-09,396.9047619047619,14634.108208417892,3.2142857142857144,2.89917e-09
7810,0.1726271777003484,6.6404715,6.219512195121951,24.056264868903945,0.010174781,1889836,0.0,1.0070801e-08,414.6341463414634,14709.622423648834,3.7804878048780486,1.0070801e-08
7856,0.17507321947731153,6.5429287,6.739130434782608,23.013594490195675,0.010175116,1899922,0.0,1.0986328e-08,395.0,14790.816953897476,3.260869565217391,1.0986328e-08
7898,0.1624465261514442,6.6404715,6.5476190476190474,23.347587164038714,0.008933102,1909990,0.0,5.1879883e-09,400.95238095238096,14866.857573270798,3.4523809523809526,5.1879883e-09
7938,0.1624,6.689274,6.6,23.1048491725913,0.0023053885,1919990,0.0,8.544922e-09,406.0,14943.652865409851,3.4,8.544922e-09
7979,0.16355654101995565,6.786809,6.7560975609756095,22.907791113357533,0.008933196,1929756,0.0,1.0681153e-09,398.2926829268293,15018.974542856216,3.2439024390243905,1.0681153e-09
8021,0.17444897959183672,6.689274,6.023809523809524,24.15591215178917,0.0101747215,1939778,0.0,4.0435792e-09,416.6666666666667,15094.429201364517,3.9761904761904763,4.0435792e-09
8062,0.18909600415153088,6.786809,5.804878048780488,26.912284892517818,0.008933077,1949825,0.0,-3.0517577e-10,465.3658536585366,15169.891207933426,4.195121951219512,-3.0517577e-10
8103,0.15919406150583243,6.786809,6.951219512195122,22.732520151026392,0.008933077,1959848,0.0,-3.0517577e-10,393.1707317073171,15241.205709218979,3.048780487804878,-3.0517577e-10
8144,0.15600000000000003,6.835626,7.097560975609756,22.01215669891431,0.0023052692,1969873,0.0,2.89917e-09,387.8048780487805,15318.495104551315,2.902439024390244,2.89917e-09
8185,0.1637782705099778,6.884426,6.804878048780488,23.493199034524675,0.0023053885,1979884,0.0,7.3242186e-09,404.1463414634146,15392.57086277008,3.1951219512195124,7.3242186e-09
8226,0.17587583148558764,6.9819775,6.2682926829268295,24.899055730492663,0.008933102,1989895,0.0,3.6621093e-09,434.390243902439,15467.829004526138,3.731707317073171,3.6621093e-09
8270,0.13321212121212125,6.884426,7.431818181818182,18.74184050355153,0.010174751,1999937,0.0,1.953125e-08,325.90909090909093,15541.144749879837,2.5681818181818183,1.953125e-08
8310,0.17079999999999995,6.835626,6.875,24.51903226884867,0.0024602725,2009937,0.0,6.4086914e-09,427.0,15614.634713411331,3.125,6.4086914e-09
8352,0.16721345835631546,6.933245,7.0476190476190474,23.013899059724714,0.008933196,2019981,0.0,-6.1035155e-10,404.2857142857143,15687.624440670013,2.9523809523809526,-6.1035155e-10
8395,0.16009112065330466,6.933245,7.511627906976744,21.434172392553823,0.008933196,2029845,0.0,-6.1035155e-10,372.7906976744186,15760.04156088829,2.488372093023256,-6.1035155e-10
8438,0.16876610129976102,7.030796,6.930232558139535,21.878431270342734,0.008933204,2039912,0.0,-1.0986328e-08,379.5348837209302,15832.527340173721,3.0697674418604652,-1.0986328e-08
8481,0.16661407852496518,7.036962,6.5813953488372094,23.132498973611327,3.7014484e-05,2049842,0.0,6.2561036e-09,400.0,15911.240734100342,3.4186046511627906,6.2561036e-09
8522,0.16862183724640983,7.134457,6.682926829268292,24.129349378223726,0.008933204,2059949,0.0,6.2561036e-09,417.3170731707317,15985.12719798088,3.317073170731707,6.2561036e-09
8563,0.1654060258249642,7.036962,6.195121951219512,23.191273388057926,0.01017476,2069966,0.0,1.8310546e-09,406.8292682926829,16062.483924388885,3.8048780487804876,1.8310546e-09
8603,0.1618783783783784,7.134457,6.65,22.808509520964655,0.00893351,2079753,0.0,1.8310548e-08,397.5,16136.981805801392,3.35,1.8310548e-08
8644,0.16531839156229403,7.134457,6.609756097560975,23.834771053712227,0.00893351,2089790,0.0,1.8310548e-08,410.4878048780488,16215.212658882141,3.3902439024390243,1.8310548e-08
8685,0.1573333333333333,7.134457,7.2439024390243905,22.29861000544917,0.00893351,2099805,0.0,1.8310548e-08,389.5121951219512,16288.655801773071,2.7560975609756095,1.8310548e-08
8729,0.1678278130138595,7.036962,6.75,22.86678653143527,0.010174863,2109883,0.0,1.0604858e-08,397.27272727272725,16364.410920381546,3.25,1.0604858e-08
8769,0.1661,7.036962,6.5,24.010683788160094,0.010174863,2119883,0.0,1.0604858e-08,415.25,16438.03038430214,3.5,1.0604858e-08
8809,0.16290000000000002,6.939407,6.45,23.626757212670345,0.010174863,2129883,0.0,9.155273e-10,407.25,16513.4451751709,3.55,9.155273e-10
8849,0.1577,6.8417854,6.375,22.80172132294374,0.010174781,2139883,0.0,1.03759765e-08,394.25,16591.14156603813,3.625,1.03759765e-08
8890,0.18371879483500714,6.939407,6.170731707317073,25.690325193343465,0.008933204,2149900,0.0,-7.3242186e-09,449.2682926829268,16666.877767562866,3.8292682926829267,-7.3242186e-09
8931,0.16787583148558757,6.939407,6.634146341463414,23.462181103572707,0.008933204,2159911,0.0,-7.3242186e-09,414.390243902439,16738.593682050705,3.3658536585365852,-7.3242186e-09
8972,0.1708647450110865,6.8417854,6.780487804878049,24.236374848409085,0.010174781,2169966,0.0,9.155273e-10,420.2439024390244,16816.555379390717,3.2195121951219514,9.155273e-10
9013,0.156,6.8417854,6.853658536585366,22.306994119431685,0.010174781,2179991,0.0,9.155273e-10,387.8048780487805,16888.269716262817,3.1463414634146343,9.155273e-10
9056,0.16315557455640423,6.744143,6.604651162790698,22.384717278719737,0.010175116,2189905,0.0,6.3323973e-09,386.74418604651163,16965.63878774643,3.395348837209302,6.3323973e-09
9100,0.15764007883144085,6.646524,7.2727272727272725,20.799862901687607,0.01017476,2199790,0.0,3.5095216e-09,361.1363636363636,17039.34604883194,2.727272727272727,3.5095216e-09
9140,0.16599999999999998,6.5489783,6.8,23.92806041933703,0.010174781,2209790,0.0,-1.8310546e-09,415.0,17115.158735990524,3.2,-1.8310546e-09
9182,0.15495238095238092,6.451367,6.928571428571429,21.357472752315804,0.010174781,2219820,0.0,7.019043e-09,371.42857142857144,17190.518038988113,3.0714285714285716,7.019043e-09
9223,0.1671787404441209,6.5489783,6.2439024390243905,23.757953473243614,0.008933204,2229887,0.0,6.1035155e-09,411.9512195121951,17267.913011074066,3.7560975609756095,6.1035155e-09
9265,0.16136507936507935,6.646524,7.428571428571429,22.34359556081542,0.008933416,2239901,0.0,3.5095216e-09,383.8095238095238,17343.473115682602,2.5714285714285716,3.5095216e-09
