Ptt,TimestepsSoFar,MtR,Tbt,Tmc,entloss,MpbtA,MpbtN,AttNC,TimeElapsed,meankl,optimgain,entropy,TtR,EpisodesSoFar,Tmt,AttC,surrgain
76.46022009799213,159963,-30.493772650175085,321488.37209302327,25.511627906976745,0.0,35.3311867048542,64.66881329514582,1.0232558139534884,6715.0646686553955,0.0058822036,0.004367129,0.3607954,-152.4418604651163,2841,78.48837209302326,1.9767441860465116,0.004367129
75.83823833861162,169931,-31.42758420398463,318759.8222222222,26.177777777777777,0.0,33.7673384148445,66.2326615851555,0.9111111111111111,6832.605917215347,0.0027393284,0.0033456993,0.3384458,-154.6,2886,77.82222222222222,2.088888888888889,0.0033456993
76.30965392464084,179816,-30.122334261330142,320821.5813953488,25.674418604651162,0.0,36.75055567321488,63.249444326785124,1.302325581395349,6948.775150060654,0.004033366,0.003814854,0.3626022,-148.6046511627907,2929,78.32558139534883,1.697674418604651,0.003814854
75.96528307450009,189896,-29.169999164429992,319313.7021276596,26.04255319148936,0.0,37.57616238989581,62.42383761010417,0.3829787234042553,7066.285427331924,0.0036710433,0.0033508874,0.34405687,-146.04255319148936,2976,77.95744680851064,2.617021276595745,0.0033508874
75.52654612848845,199892,-29.86659723581401,317394.4888888889,26.511111111111113,0.0,35.72479905101972,64.27520094898026,0.8,7186.878679990768,0.0032504832,0.0034235457,0.3415358,-149.46666666666667,3021,77.4888888888889,2.2,0.0034235457
75.30033223482431,209954,-28.648938600051288,316535.06976744183,26.767441860465116,0.0,38.465004298098776,61.53499570190122,1.5116279069767442,7300.353724956512,0.004465159,0.0046122856,0.36581516,-142.74418604651163,3064,77.27906976744185,1.4883720930232558,0.0046122856
75.45285081744743,219824,-28.192715496047246,317067.63636363635,26.59090909090909,0.0,39.45509262782691,60.544907372173114,0.9318181818181818,7415.838968753815,0.0046664053,0.0043412843,0.35333878,-140.5909090909091,3108,77.4090909090909,2.0681818181818183,0.0043412843
76.2214820787366,229778,-29.122605799762812,320440.5581395349,25.767441860465116,0.0,37.075533829726936,62.924466170273064,1.1162790697674418,7527.599142074585,0.004475766,0.005179797,0.3933606,-147.7674418604651,3151,78.23255813953489,1.8837209302325582,0.005179797
76.17641418610357,239878,-29.007037204156035,320250.0465116279,25.813953488372093,0.0,37.275166526005464,62.72483347399455,0.8604651162790697,7637.584562301636,0.0023317565,0.0033098531,0.37945032,-147.34883720930233,3194,78.18604651162791,2.13953488372093,0.0033098531
76.1286049076854,249999,-28.61769621999366,320034.13333333336,25.866666666666667,0.0,38.63301873296278,61.36698126703722,1.0444444444444445,7751.360736131668,0.0037635881,0.0046464894,0.38475826,-143.93333333333334,3239,78.13333333333334,1.9555555555555555,0.0046464894
75.89443610297911,259974,-29.275462305608073,319011.72093023255,26.11627906976744,0.0,37.49261634696134,62.507383653038644,1.1395348837209303,7862.651444196701,0.003181604,0.003738914,0.3670332,-146.09302325581396,3282,77.88372093023256,1.8604651162790697,0.003738914
75.30170993649173,269949,-28.038261013089084,316416.0,26.75,0.0,40.654598511217095,59.34540148878291,1.4318181818181819,7973.679040431976,0.0042804615,0.004282755,0.34803742,-137.72727272727272,3326,77.25,1.5681818181818181,0.004282755
75.72171196336912,279889,-28.31319362896501,318249.67441860464,26.302325581395348,0.0,39.66902048314347,60.3309795168565,1.5116279069767442,8085.850717544556,0.004973198,0.004915757,0.38660195,-140.72093023255815,3369,77.69767441860465,1.4883720930232558,0.004915757
74.55634298450614,289876,-27.64243687098584,313201.11627906974,27.558139534883722,0.0,38.51036572226871,61.48963427773127,1.255813953488372,8197.423545837402,0.0033725565,0.003823577,0.3546457,-141.13953488372093,3412,76.46511627906976,1.744186046511628,0.003823577
74.96128819052726,299861,-27.485550091259213,314915.72093023255,27.11627906976744,0.0,40.88696827470198,59.11303172529803,1.6511627906976745,8312.167328596115,0.003526765,0.003950974,0.35197443,-136.3953488372093,3455,76.88372093023256,1.3488372093023255,0.003950974
75.13509028783116,309830,-27.14960336117761,315677.76744186046,26.930232558139537,0.0,41.49587167088851,58.504128329111495,1.697674418604651,8425.31276679039,0.0036420259,0.003705483,0.34599355,-135.48837209302326,3498,77.06976744186046,1.302325581395349,0.003705483
74.05101883907453,319942,-27.05743398643159,310923.63636363635,28.09090909090909,0.0,41.184369815937124,58.81563018406287,1.6136363636363635,8539.269192934036,0.0039391755,0.0044193044,0.3641166,-133.9090909090909,3542,75.9090909090909,1.3863636363636365,0.0044193044
75.36314615343963,329976,-27.805304631419258,316666.31111111114,26.68888888888889,0.0,41.80100436479215,58.19899563520786,1.4444444444444444,8650.521780252457,0.004177029,0.00471966,0.36895975,-135.06666666666666,3587,77.31111111111112,1.5555555555555556,0.00471966
74.83659814948508,339963,-25.93518498622421,314368.0,27.25,0.0,44.06102492035765,55.93897507964234,1.1363636363636365,8760.505736112595,0.003144577,0.003533342,0.34877118,-128.9318181818182,3631,76.75,1.8636363636363635,0.003533342
75.03545315584319,349858,-27.49296624724652,315298.9090909091,27.045454545454547,0.0,41.89945655152291,58.10054344847708,1.3863636363636365,8875.485073804855,0.004731977,0.004962148,0.36446282,-134.3181818181818,3675,76.97727272727273,1.6136363636363635,0.004962148
74.64760485401278,359934,-26.576720763016873,313662.5777777778,27.466666666666665,0.0,43.6704900722202,56.32950992777981,1.0888888888888888,8990.213026762009,0.0031920585,0.003914789,0.33731183,-129.46666666666667,3720,76.57777777777778,1.9111111111111112,0.003914789
75.05891188117398,369964,-28.12388051924241,315392.0,27.022222222222222,0.0,41.19695675373817,58.80304324626182,1.3555555555555556,9103.028615474701,0.0040446776,0.0043395283,0.33248898,-135.86666666666667,3765,77.0,1.6444444444444444,0.0043395283
75.3567200104183,379852,-28.47810682695467,316638.60869565216,26.695652173913043,0.0,40.94055425988154,59.059445740118456,1.0217391304347827,9217.878859043121,0.0033754853,0.0036461847,0.33604056,-136.95652173913044,3811,77.30434782608695,1.9782608695652173,0.0036461847
75.2105154280462,389992,-28.281728256609753,316002.0425531915,26.851063829787233,0.0,39.77707234491138,60.22292765508864,0.7446808510638298,9335.03995847702,0.003650768,0.0044709463,0.34106857,-139.40425531914894,3858,77.14893617021276,2.25531914893617,0.0044709463
75.29069923679107,399982,-27.45762728806411,316350.6382978723,26.76595744680851,0.0,42.19391570345541,57.80608429654458,1.1702127659574468,9451.824321269989,0.0041150595,0.0039250273,0.3290909,-134.04255319148936,3905,77.23404255319149,1.8297872340425532,0.0039250273
74.90730653483666,409951,-27.689196050467412,314740.36363636365,27.181818181818183,0.0,41.224586583676604,58.77541341632339,1.5227272727272727,9567.18821811676,0.0032049473,0.0035628723,0.3561754,-135.61363636363637,3949,76.8409090909091,1.4772727272727273,0.0035628723
74.68872687815347,419859,-26.53645030171576,313844.6222222222,27.42222222222222,0.0,43.61452049055473,56.385479509445275,1.2666666666666666,9685.449043512344,0.003548428,0.0047113528,0.33727714,-129.86666666666667,3994,76.62222222222222,1.7333333333333334,0.0047113528
74.91914422577752,429890,-27.3268170979101,314781.9574468085,27.170212765957448,0.0,41.42463139458556,58.57536860541444,1.0425531914893618,9799.424439430237,0.004001819,0.0046375184,0.3582731,-135.19148936170214,4041,76.85106382978724,1.9574468085106382,0.0046375184
74.83868905887287,439997,-28.338715987882082,314428.23529411765,27.254901960784313,0.0,39.412434843348755,60.58756515665124,0.5294117647058824,9923.693869113922,0.0045539765,0.0041865744,0.33551392,-139.76470588235293,4092,76.76470588235294,2.4705882352941178,0.0041865744
74.85347253190456,449960,-28.266614121996046,314433.3617021277,27.23404255319149,0.0,39.4344125529304,60.56558744706958,0.9787234042553191,10041.307893514633,0.0047696237,0.00426534,0.33471313,-139.59574468085106,4139,76.76595744680851,2.021276595744681,0.00426534
75.13563443144083,459966,-26.767121999024695,315671.2727272727,26.931818181818183,0.0,42.529952027252726,57.47004797274728,1.3636363636363635,10154.679758310318,0.0046515143,0.004423764,0.3190482,-132.88636363636363,4183,77.06818181818181,1.6363636363636365,0.004423764
74.80830335111477,469884,-27.34053725164362,314299.73333333334,27.288888888888888,0.0,42.946987333334356,57.053012666665644,2.066666666666667,10270.89772939682,0.0051271385,0.0053493083,0.31292737,-131.4,4228,76.73333333333333,0.9333333333333333,0.0053493083
74.20576379280705,479998,-26.441210068054694,311660.0888888889,27.933333333333334,0.0,43.18963494756284,56.81036505243717,1.6666666666666667,10384.345320224762,0.0053637004,0.005150943,0.3413346,-129.6,4273,76.08888888888889,1.3333333333333333,0.005150943
74.6899488322244,489913,-27.384769361360927,313716.36363636365,27.40909090909091,0.0,41.536453178206195,58.463546821793805,1.5909090909090908,10496.10595369339,0.003605654,0.00432629,0.34428403,-134.3181818181818,4317,76.5909090909091,1.4090909090909092,0.00432629
75.37797426259098,499894,-27.344249856171245,316666.31111111114,26.666666666666668,0.0,40.81357070764535,59.18642929235465,1.0888888888888888,10609.224119901657,0.0039195577,0.0040076743,0.33580482,-137.73333333333332,4362,77.31111111111112,1.9111111111111112,0.0040076743
73.92763945645977,509923,-26.953322657782874,310385.77777777775,28.22222222222222,0.0,42.529706464771046,57.47029353522895,1.1333333333333333,10730.031166791916,0.0039109485,0.0045414725,0.3347843,-130.66666666666666,4407,75.77777777777777,1.8666666666666667,0.0045414725
76.15419446387536,519811,-28.015737288793208,320139.63636363635,25.84090909090909,0.0,41.64858679905246,58.35141320094754,1.4090909090909092,10840.555458068848,0.003789399,0.004536266,0.3248609,-137.1818181818182,4451,78.1590909090909,1.5909090909090908,0.004536266
74.53539151751126,529900,-27.280532701674876,313250.9090909091,27.59090909090909,0.0,41.124830438814975,58.87516956118504,1.3636363636363635,10953.151761293411,0.0039855335,0.0046881074,0.33736718,-135.3409090909091,4495,76.47727272727273,1.6363636363636365,0.0046881074
75.1616687694147,539922,-27.08008144324055,315847.1111111111,26.91111111111111,0.0,43.00725675653537,56.99274324346464,1.3333333333333333,11066.155418872833,0.0042338055,0.003969918,0.3013205,-132.0,4540,77.11111111111111,1.6666666666666667,0.003969918
74.61430802649089,549963,-26.669005929489398,313389.5111111111,27.488888888888887,0.0,42.72029397346858,57.279706026531414,1.5777777777777777,11181.682470083237,0.004535376,0.0049312846,0.3227716,-131.6,4585,76.5111111111111,1.4222222222222223,0.0049312846
74.86376485725552,559871,-27.062378927408886,314481.77777777775,27.22222222222222,0.0,42.62807955347532,57.37192044652466,1.5555555555555556,11296.561444044113,0.0047617513,0.0050372244,0.32605258,-132.26666666666668,4630,76.77777777777777,1.4444444444444444,0.0050372244
74.00709219761156,569872,-26.10777383091264,310850.7826086957,28.152173913043477,0.0,45.08784553645074,54.91215446354926,1.8478260869565217,11412.870091438293,0.0052807285,0.005888698,0.32397327,-124.8913043478261,4676,75.8913043478261,1.1521739130434783,0.005888698
74.54648936128953,579959,-27.03363193577325,313213.27659574465,27.574468085106382,0.0,42.64197809556,57.35802190444001,0.9148936170212766,11530.39653301239,0.0044718096,0.0042069396,0.33026403,-131.5531914893617,4723,76.46808510638297,2.0851063829787235,0.0042069396
74.6835806174041,589811,-26.363654447754765,313700.17391304346,27.41304347826087,0.0,42.77305232838305,57.226947671616955,0.4782608695652174,11648.762804031372,0.0033912004,0.0044889,0.3365843,-131.54347826086956,4769,76.58695652173913,2.5217391304347827,0.0044889
75.47846282847215,599894,-28.66130242039024,317184.0,26.5625,0.0,38.930739401940905,61.06926059805908,0.6666666666666666,11767.774492025375,0.004055314,0.0044113626,0.3353087,-142.0,4817,77.4375,2.3333333333333335,0.0044113626
74.85887870089988,609819,-26.927067672368683,314520.5106382979,27.23404255319149,0.0,42.51232591700378,57.48767408299623,0.8723404255319149,11888.751296043396,0.0039116316,0.0043112296,0.3364541,-132.4468085106383,4864,76.7872340425532,2.127659574468085,0.0043112296
74.79042810482986,619829,-26.909043690614766,314234.4347826087,27.304347826086957,0.0,41.88576551348994,58.11423448651006,0.782608695652174,12005.313328027725,0.0042310166,0.0042294026,0.3497045,-133.8913043478261,4910,76.71739130434783,2.217391304347826,0.0042294026
75.07094254079087,629810,-28.294906209159347,315392.0,27.0,0.0,39.86808381498295,60.13191618501702,0.9347826086956522,12124.895469903946,0.0040299925,0.0039496743,0.33898848,-139.17391304347825,4956,77.0,2.0652173913043477,0.0039496743
74.16215227780368,639895,-26.600598287932588,311474.0869565217,27.97826086956522,0.0,43.425182180991875,56.5748178190081,1.2608695652173914,12238.985663175583,0.0032681194,0.004248108,0.31785542,-129.06521739130434,5002,76.04347826086956,1.7391304347826086,0.004248108
74.12181849770282,649901,-26.637160332696187,311296.0,28.02173913043478,0.0,42.64173445579414,57.35826554420586,1.673913043478261,12352.102199077606,0.0034066038,0.00390147,0.30752814,-130.82608695652175,5048,76.0,1.326086956521739,0.00390147
74.37067835380647,659757,-26.453469587794952,312320.0,27.75,0.0,43.187413187359205,56.812586812640795,1.6363636363636365,12467.643173217773,0.0038670462,0.004610777,0.3211034,-130.22727272727272,5092,76.25,1.3636363636363635,0.004610777
74.7453187693251,669974,-27.712073437217526,314026.6666666667,27.355555555555554,0.0,41.19167738333647,58.80832261666353,1.6222222222222222,12579.028934717178,0.00415077,0.004409978,0.3522862,-135.4,5137,76.66666666666667,1.3777777777777778,0.004409978
74.36600737242587,679853,-26.220549881573138,312297.2444444444,27.755555555555556,0.0,44.1744788573603,55.82552114263971,1.1333333333333333,12695.409212350845,0.0035919815,0.0037988962,0.34120643,-127.8,5182,76.24444444444444,1.8666666666666667,0.0037988962
74.73906212971251,689809,-27.056118298934884,313997.6170212766,27.361702127659573,0.0,42.74512617132911,57.25487382867088,0.9361702127659575,12813.440243721008,0.003748766,0.005004954,0.3555264,-132.12765957446808,5229,76.65957446808511,2.0638297872340425,0.005004954
74.8844956479045,699940,-25.769297131093552,314572.8,27.2,0.0,45.41011084448546,54.58988915551453,1.511111111111111,12928.440481901169,0.00486279,0.005221051,0.36316335,-125.86666666666666,5274,76.8,1.488888888888889,0.005221051
74.71000633046229,709784,-26.296438381399195,313809.45454545453,27.386363636363637,0.0,42.021089165952645,57.97891083404734,1.0227272727272727,13039.13211774826,0.005006545,0.004667557,0.34850657,-133.36363636363637,5318,76.61363636363636,1.9772727272727273,0.004667557
74.164149575351,719761,-25.053359946382074,311478.0444444445,27.977777777777778,0.0,46.06864602213017,53.93135397786984,1.2444444444444445,13151.674499988556,0.005292226,0.00554634,0.33923197,-123.06666666666666,5363,76.04444444444445,1.7555555555555555,0.00554634
74.43988556632563,729993,-27.383931888659323,312690.3829787234,27.680851063829788,0.0,40.3322559705062,59.66774402949378,0.851063829787234,13267.960770130157,0.0049291668,0.00619056,0.34005585,-136.9787234042553,5410,76.34042553191489,2.148936170212766,0.00619056
73.86527344474057,739936,-25.643955440994898,310178.9090909091,28.295454545454547,0.0,43.90914625746528,56.09085374253471,1.1136363636363635,13380.748696565628,0.0038878336,0.004240263,0.32194152,-127.36363636363636,5454,75.72727272727273,1.8863636363636365,0.004240263
74.76000681349534,749918,-25.89156694040423,314026.6666666667,27.333333333333332,0.0,44.20943238207875,55.79056761792125,1.2444444444444445,13491.976818323135,0.0048662475,0.004940843,0.32182774,-128.33333333333334,5499,76.66666666666667,1.7555555555555555,0.004940843
74.32647249104556,759934,-25.982159171991167,312133.8181818182,27.795454545454547,0.0,43.54523557243403,56.45476442756594,1.4090909090909092,13603.695366382599,0.0042789895,0.0048924214,0.33468273,-129.20454545454547,5543,76.20454545454545,1.5909090909090908,0.0048924214
73.96378814875543,769893,-25.29771996175514,310658.84444444446,28.2,0.0,45.24785119074715,54.75214880925284,1.5333333333333334,13716.965606689453,0.0050580036,0.005087701,0.3097813,-124.6,5588,75.84444444444445,1.4666666666666666,0.005087701
74.88427992069155,779827,-25.73978511338146,314572.8,27.2,0.0,45.69423284346814,54.30576715653186,1.6666666666666667,13829.145071268082,0.0042015486,0.0039896034,0.30822343,-125.33333333333333,5633,76.8,1.3333333333333333,0.0039896034
73.8857346102592,789931,-25.541054185466372,310385.77777777775,28.288888888888888,0.0,44.74844170436181,55.251558295638176,1.5333333333333334,13940.469512462616,0.0036632568,0.004518283,0.30175906,-125.6,5678,75.77777777777777,1.4666666666666666,0.004518283
74.27933915325633,799876,-26.861140933027496,312058.0465116279,27.86046511627907,0.0,41.434713608074205,58.565286391925795,1.627906976744186,14054.299778223038,0.0036449656,0.0040831463,0.31154758,-134.02325581395348,5721,76.18604651162791,1.372093023255814,0.0040831463
74.49806801020863,809764,-26.41474756566638,312878.54545454547,27.613636363636363,0.0,43.98113218212688,56.01886781787311,1.5909090909090908,14168.836459875107,0.0048170625,0.004738861,0.31579682,-128.52272727272728,5765,76.38636363636364,1.4090909090909092,0.004738861
74.47608426613517,819847,-26.320553660900437,312843.3777777778,27.644444444444446,0.0,44.483655573376616,55.51634442662336,1.8444444444444446,14281.242516994476,0.0045222347,0.004369861,0.32383752,-127.46666666666667,5810,76.37777777777778,1.1555555555555554,0.004369861
75.13445660785428,829931,-26.154908127188204,315665.06666666665,26.933333333333334,0.0,44.857914014671664,55.14208598532833,1.5555555555555556,14396.501890659332,0.0037412785,0.0038749625,0.30990744,-127.53333333333333,5855,77.06666666666666,1.4444444444444444,0.0038749625
73.95653992950068,839898,-26.028245932474547,310567.8222222222,28.2,0.0,44.50059384857728,55.49940615142271,1.7555555555555555,14510.496548175812,0.0054045403,0.005324456,0.3324727,-126.33333333333333,5900,75.82222222222222,1.2444444444444445,0.005324456
74.66705497654446,849882,-25.710618907012996,313623.2727272727,27.431818181818183,0.0,44.740652711727826,55.259347288272174,1.4545454545454546,14620.684691905975,0.004687044,0.004000841,0.30992097,-127.02272727272727,5944,76.56818181818181,1.5454545454545454,0.004000841
73.53285871838312,859859,-25.68590215643552,308656.35555555555,28.644444444444446,0.0,44.24496264669243,55.75503735330759,1.4666666666666666,14732.265973329544,0.00448271,0.005464596,0.32072747,-126.06666666666666,5989,75.35555555555555,1.5333333333333334,0.005464596
73.98059728324975,869826,-25.379758524748254,310672.6956521739,28.17391304347826,0.0,45.42258013590742,54.5774198640926,1.0,14845.384597539902,0.004732028,0.0053090057,0.33121437,-124.30434782608695,6035,75.84782608695652,2.0,0.0053090057
74.62602684314663,879962,-25.581623951985847,313433.04347826086,27.47826086956522,0.0,45.87560011027835,54.124399889721666,1.3043478260869565,14958.528864145279,0.0031894043,0.0039932276,0.33859023,-124.30434782608695,6081,76.52173913043478,1.6956521739130435,0.0039932276
74.63571203251294,889954,-26.253420071808726,313480.5333333333,27.466666666666665,0.0,43.51900978170093,56.48099021829906,1.2222222222222223,15073.008772611618,0.003940076,0.004942738,0.3332866,-129.8,6126,76.53333333333333,1.7777777777777777,0.004942738
73.91220601940047,899787,-25.921021787866117,310316.52173913043,28.23913043478261,0.0,44.62776308111724,55.37223691888276,0.9565217391304348,15189.156683683395,0.004107945,0.0039347126,0.3045712,-125.8695652173913,6172,75.76086956521739,2.0434782608695654,0.0039347126
74.78698588860081,909919,-26.436388966259454,314145.39130434784,27.304347826086957,0.0,45.17332817854036,54.826671821459634,1.2173913043478262,15302.724030017853,0.0043214303,0.0043424275,0.31299722,-126.45652173913044,6218,76.69565217391305,1.7826086956521738,0.0043424275
75.0934066015851,919949,-27.051398835506962,315481.04347826086,26.97826086956522,0.0,43.245787727489656,56.75421227251035,0.8478260869565217,15416.141981124878,0.0030444595,0.0039560487,0.31188306,-131.15217391304347,6264,77.02173913043478,2.152173913043478,0.0039560487
75.53492939303389,929893,-28.00713889560491,317483.57446808513,26.51063829787234,0.0,42.659616134908674,57.34038386509129,1.127659574468085,15533.498384952545,0.0040491214,0.00408301,0.3050861,-133.46808510638297,6311,77.51063829787235,1.872340425531915,0.00408301
74.61576758229208,939965,-26.777027015339765,313522.0869565217,27.5,0.0,42.705435515039554,57.29456448496045,1.1956521739130435,15645.610895872116,0.004851654,0.004383139,0.30877116,-131.54347826086956,6357,76.54347826086956,1.8043478260869565,0.004383139
74.16399227068452,949863,-26.358215420276494,311478.0444444445,27.977777777777778,0.0,43.98622008904878,56.013779910951214,1.8444444444444446,15758.546842813492,0.0043423316,0.004160438,0.30366558,-127.73333333333333,6402,76.04444444444445,1.1555555555555554,0.004160438
75.01500800938882,959850,-27.060616052697515,315209.9555555555,27.066666666666666,0.0,41.32416585333223,58.675834146667775,1.2222222222222223,15873.23364686966,0.0035231013,0.0038920594,0.32233945,-135.73333333333332,6447,76.95555555555555,1.7777777777777777,0.0038920594
75.15858162506156,969955,-26.365630139395734,315837.2173913043,26.91304347826087,0.0,43.50752080544158,56.4924791945584,1.4130434782608696,15987.435111522675,0.0050741914,0.0055157146,0.31244293,-131.2173913043478,6493,77.1086956521739,1.5869565217391304,0.0055157146
74.25421126695947,979856,-25.975894875410056,311933.15555555554,27.88888888888889,0.0,44.89946889121398,55.10053110878602,1.8222222222222222,16100.941260576248,0.003339196,0.0037575888,0.2817894,-126.13333333333334,6538,76.15555555555555,1.1777777777777778,0.0037575888
75.00159309213329,989854,-26.459518166454867,315209.9555555555,27.08888888888889,0.0,44.59654041059046,55.40345958940952,1.8888888888888888,16216.53769993782,0.0043507433,0.004819755,0.2784429,-128.06666666666666,6583,76.95555555555555,1.1111111111111112,0.004819755
74.122705235634,999854,-27.14727805821119,311296.0,28.02173913043478,0.0,43.43787248742951,56.5621275125705,2.152173913043478,16334.861271381378,0.00466738,0.004907479,0.27723524,-128.93478260869566,6629,76.0,0.8478260869565217,0.004907479
74.61065539593943,1009838,-26.83120225392089,313437.0909090909,27.5,0.0,43.70246003266981,56.29753996733019,1.7272727272727273,16450.40489411354,0.0052218027,0.006082789,0.30668047,-129.3409090909091,6673,76.52272727272727,1.2727272727272727,0.006082789
74.64302562480756,1019831,-26.089304985910367,313571.55555555556,27.466666666666665,0.0,45.11599753820112,54.88400246179887,1.711111111111111,16564.412222623825,0.005317648,0.0050368723,0.31880304,-126.06666666666666,6718,76.55555555555556,1.288888888888889,0.0050368723
74.36079696190994,1029963,-25.816030143906197,312275.47826086957,27.76086956521739,0.0,45.357489889121474,54.642510110878526,1.2826086956521738,16676.763150930405,0.0044641504,0.004957007,0.31806946,-125.02173913043478,6764,76.23913043478261,1.7173913043478262,0.004957007
74.33222010008366,1039851,-26.205185813650385,312226.9090909091,27.795454545454547,0.0,43.741450545887915,56.25854945411208,1.0681818181818181,16791.095994710922,0.004206146,0.0050580893,0.3460277,-128.6590909090909,6808,76.22727272727273,1.9318181818181819,0.0050580893
74.34491146088712,1049840,-25.737980933665913,312206.22222222225,27.77777777777778,0.0,44.40484380974045,55.595156190259544,0.9111111111111111,16904.8095331192,0.0044990205,0.005015882,0.33338737,-127.26666666666667,6853,76.22222222222223,2.088888888888889,0.005015882
74.2002492436613,1059942,-26.324213708876137,311818.89361702127,27.95744680851064,0.0,43.68220884077849,56.31779115922149,1.1702127659574468,17019.199157953262,0.003977228,0.004070843,0.3183488,-128.48936170212767,6900,76.12765957446808,1.8297872340425532,0.004070843
75.05240813323817,1069843,-24.763908389181612,315300.97777777776,27.022222222222222,0.0,47.57769107754278,52.42230892245722,1.1555555555555554,17132.901660203934,0.0041491208,0.0043864422,0.32403418,-121.0,6945,76.97777777777777,1.8444444444444446,0.0043864422
74.57305013298038,1079827,-27.16433802842342,313207.4666666667,27.533333333333335,0.0,41.06444583703526,58.935554162964735,1.2444444444444445,17247.32250881195,0.0029823065,0.003291562,0.34102875,-135.2,6990,76.46666666666667,1.7555555555555555,0.003291562
74.2027933697525,1089906,-26.205873740145332,311652.17391304346,27.934782608695652,0.0,43.015399294905855,56.98460070509413,1.1304347826086956,17359.642637491226,0.0052416427,0.005699161,0.31233388,-130.3695652173913,7036,76.08695652173913,1.8695652173913044,0.005699161
74.29564453304907,1099791,-26.59184033257021,312115.2,27.844444444444445,0.0,43.11836600746006,56.88163399253995,1.4444444444444444,17475.70952606201,0.003766441,0.0038871968,0.31095892,-130.2,7081,76.2,1.5555555555555556,0.0038871968
