entropy,surrgain,entloss,EpisodesSoFar,TimeElapsed,AttC,Fce,TimestepsSoFar,AttNC,TtR,optimgain,meankl,MtR
-0.09449381,0.0046409,0.0,8994,6790.167458772659,0.047619047619047616,0.1525182724252492,1849897,0.9523809523809523,37.785714285714285,0.0046409,0.012807624,21.380793610835003
-0.08087914,0.0032991334,0.0,9040,6828.85652422905,0.30434782608695654,0.1533166497243129,1859953,0.6956521739130435,34.26086956521739,0.0032991334,0.0080045555,20.166566708022113
-0.099567354,0.0035834839,0.0,9085,6862.070053100586,0.17777777777777778,0.14794315112314887,1869841,0.8222222222222222,34.37777777777778,0.0035834839,0.007440125,19.737280782104754
-0.023850378,0.0025257356,0.0,9126,6895.91118645668,0.024390243902439025,0.15363685636856372,1879886,0.975609756097561,37.853658536585364,0.0025257356,0.007446228,21.32265151029673
-0.027521813,0.0019298088,0.0,9168,6932.9941601753235,0.047619047619047616,0.1481904761904762,1889888,0.9523809523809523,37.04761904761905,0.0019298088,0.004434791,21.03873742672534
0.003761053,0.0028902467,0.0,9208,6971.82287478447,0.025,0.14764418604651164,1899767,0.975,36.7,0.0028902467,0.007908403,20.69099979317503
-0.008295244,0.002071444,0.0,9256,7010.820007801056,0.2916666666666667,0.15349563697028212,1909753,0.7083333333333334,32.083333333333336,0.002071444,0.006982036,19.126568853389738
-0.018353462,0.007901025,0.0,9313,7045.276398897171,0.5263157894736842,0.15230011755187073,1919861,0.47368421052631576,27.596491228070175,0.007901025,0.010039667,16.733889317173073
-0.06061784,0.004925239,0.0,9356,7081.585471391678,0.13953488372093023,0.14819418992611358,1929769,0.8604651162790697,35.348837209302324,0.004925239,0.00907243,20.2288262490443
-0.07994485,0.003183011,0.0,9399,7116.850888252258,0.06976744186046512,0.13423255813953489,1939772,0.9302325581395349,33.55813953488372,0.003183011,0.0074729845,18.90880858184429
-0.06876993,0.0031545379,0.0,9439,7155.466739654541,0.0,0.1553,1949772,1.0,38.825,0.0031545379,0.008454265,22.066081673549867
-0.06372301,0.0050792955,0.0,9481,7192.142593860626,0.09523809523809523,0.14815075316672763,1959856,0.9047619047619048,36.73809523809524,0.0050792955,0.009879452,20.68279913682058
0.01650145,0.002301451,0.0,9523,7228.172773599625,0.047619047619047616,0.14106265664160397,1969876,0.9523809523809523,34.976190476190474,0.002301451,0.0081331385,19.809183701240876
-0.010857723,0.0027670371,0.0,9564,7264.002717018127,0.024390243902439025,0.15278048780487807,1979877,0.975609756097561,38.19512195121951,0.0027670371,0.0072585046,21.780206861095206
-0.060958765,0.0040397216,0.0,9607,7299.9255130290985,0.11627906976744186,0.14313396690314834,1989894,0.8837209302325582,34.51162790697674,0.0040397216,0.008632777,19.79237014260873
-0.050519913,0.0037038124,0.0,9647,7339.991153717041,0.0,0.1458,1999894,1.0,36.45,0.0037038124,0.0064748344,20.762843182289654
-0.04093801,0.002253627,0.0,9687,7376.659997701645,0.0,0.1487,2009894,1.0,37.175,0.002253627,0.005355223,20.914567726953862
-0.098072805,0.003042462,0.0,9730,7415.101963043213,0.11627906976744186,0.14594936080059948,2019983,0.8837209302325582,35.25581395348837,0.003042462,0.009307707,20.12708503879765
-0.121892236,0.0024306504,0.0,9770,7448.597822666168,0.05,0.15091098104666315,2029903,0.95,37.425,0.0024306504,0.009157798,21.076562544309628
-0.1340027,0.0028198806,0.0,9811,7483.283767461777,0.07317073170731707,0.1505705522748732,2039790,0.926829268292683,36.65853658536585,0.0028198806,0.0066299727,20.512640091602865
-0.20186612,0.0029379975,0.0,9853,7521.057286500931,0.07142857142857142,0.13991505662093898,2049825,0.9285714285714286,34.38095238095238,0.0029379975,0.008666319,19.352988000815724
-0.24032746,0.0042251055,0.0,9894,7557.973675489426,0.024390243902439025,0.14630711095843354,2059896,0.975609756097561,36.146341463414636,0.0042251055,0.009510496,20.1892702676081
-0.17173767,0.0030278238,0.0,9934,7595.658170223236,0.0,0.14120000000000005,2069896,1.0,35.3,0.0030278238,0.008210634,19.8657538905191
-0.1724643,0.004022754,0.0,9974,7635.088633775711,0.0,0.13960000000000003,2079896,1.0,34.9,0.004022754,0.009017782,19.292555715297027
-0.113449916,0.0015924087,0.0,10016,7671.065932035446,0.047619047619047616,0.12428571428571426,2089898,0.9523809523809523,31.071428571428573,0.0015924087,0.007390541,17.09322939681568
-0.15932278,0.002735772,0.0,10056,7706.802383422852,0.0,0.13240000000000002,2099898,1.0,33.1,0.002735772,0.0078065386,18.118758690095245
-0.19276583,0.0034116623,0.0,10097,7741.802327632904,0.024390243902439025,0.13170731707317077,2109899,0.975609756097561,32.926829268292686,0.0034116623,0.0076663536,18.21712082196424
-0.12849137,0.005417591,0.0,10137,7778.525798082352,0.0,0.13830000000000003,2119899,1.0,34.575,0.005417591,0.007561093,19.56043161456683
-0.11109248,0.0032453141,0.0,10180,7816.356030464172,0.06976744186046512,0.12753488372093022,2129902,0.9302325581395349,31.88372093023256,0.0032453141,0.007482747,17.92044992083335
-0.054302637,0.0024132018,0.0,10221,7853.826688528061,0.024390243902439025,0.13034146341463418,2139903,0.975609756097561,32.58536585365854,0.0024132018,0.0065336954,18.032842971877724
-0.07040924,0.002613607,0.0,10264,7888.243367671967,0.06976744186046512,0.12810138489678602,2149994,0.9302325581395349,31.6046511627907,0.002613607,0.007822212,17.780905036362626
-0.069223925,0.0025396901,0.0,10306,7926.631065368652,0.07142857142857142,0.13386302044838633,2159951,0.9285714285714286,32.30952380952381,0.0025396901,0.008662884,18.185579387408797
-0.024765983,0.0045906496,0.0,10352,7964.044337749481,0.2826086956521739,0.14250300064521798,2169786,0.717391304347826,30.695652173913043,0.0045906496,0.0078034983,17.788017622591383
-0.048051715,0.0023447052,0.0,10395,8001.340925216675,0.06976744186046512,0.14247064120818273,2179875,0.9302325581395349,34.25581395348837,0.0023447052,0.0068239677,19.484256948904424
-0.11785807,0.0022138031,0.0,10435,8038.000499725342,0.025,0.14479329608938546,2189804,0.975,36.0,0.0022138031,0.009080364,20.316246827567745
-0.068554014,0.0029975479,0.0,10477,8071.161142349243,0.07142857142857142,0.14845672575599583,2199817,0.9285714285714286,36.26190476190476,0.0029975479,0.008534366,20.168891333028704
-0.10612092,0.0030961242,0.0,10518,8107.978616476059,0.024390243902439025,0.15106586826347304,2209984,0.975609756097561,37.46341463414634,0.0030961242,0.00720719,20.811194136194647
-0.0721995,0.0023534852,0.0,10559,8143.692566394806,0.024390243902439025,0.1426341463414634,2219985,0.975609756097561,35.65853658536585,0.0023534852,0.0080783395,19.886828888301377
-0.012816429,0.003675254,0.0,10599,8181.957550764084,0.025,0.14115555555555556,2229960,0.975,35.225,0.003675254,0.008456978,19.619003872244143
0.034714404,0.0036197598,0.0,10640,8220.392149686813,0.07317073170731707,0.15577583913798154,2239847,0.926829268292683,37.609756097560975,0.0036197598,0.007464207,21.48557427608057
-0.01886175,0.0029538115,0.0,10686,8253.825899839401,0.17391304347826086,0.13858589016555153,2249833,0.8260869565217391,32.41304347826087,0.0029538115,0.009675874,18.63507038530267
-0.07789644,0.0025867156,0.0,10729,8287.755111455917,0.11627906976744186,0.14798363405782541,2259760,0.8837209302325582,35.76744186046512,0.0025867156,0.008563797,20.32406643985048
-0.12386259,0.0019957444,0.0,10773,8324.76320052147,0.09090909090909091,0.13510850439882696,2269856,0.9090909090909091,33.43181818181818,0.0019957444,0.008625581,19.191509042500464
-0.06906507,0.002217817,0.0,10814,8361.445829153061,0.024390243902439025,0.1382439024390244,2279857,0.975609756097561,34.5609756097561,0.002217817,0.00702545,19.386530871450727
-0.06240583,0.0035634637,0.0,10856,8401.48895740509,0.07142857142857142,0.16702996149149993,2289852,0.9285714285714286,35.19047619047619,0.0035634637,0.007852166,19.917590269601483
-0.012882263,0.0037728394,0.0,10897,8439.187836647034,0.024390243902439025,0.14634146341463417,2299853,0.975609756097561,36.58536585365854,0.0037728394,0.008164227,20.558421130823703
-0.034578323,0.0012643982,0.0,10938,8474.580517530441,0.024390243902439025,0.1418726948245092,2309894,0.975609756097561,35.21951219512195,0.0012643982,0.0075297225,20.23878882929717
