entloss,entropy,TtR,surrgain,AttC,MtR,meankl,TimestepsSoFar,optimgain,EpisodesSoFar,Fce,TimeElapsed,AttNC
0.0,0.93914294,27.604166666666668,0.0026367356,0.16666666666666666,15.649529966138461,0.0023309588,329975,0.0026367356,2057,0.11041666666666668,1423.8899054527283,0.8333333333333334
0.0,0.9365579,22.272727272727273,0.002162416,0.2909090909090909,12.555706110439472,0.0011836571,339761,0.002162416,2112,0.11477402597402596,1473.4054744243622,0.7090909090909091
0.0,0.91164804,24.76923076923077,0.0030862913,0.23076923076923078,14.203173543752873,0.0025856178,349783,0.0030862913,2164,0.10541025641025643,1518.1418540477753,0.7692307692307693
0.0,0.9169256,27.56,0.0043234834,0.2,15.76210515325241,0.0059756655,359797,0.0043234834,2214,0.11416000000000004,1559.0671095848083,0.8
0.0,0.8995292,26.04,0.0031632644,0.2,14.790314209629214,0.0025938503,369815,0.0031632644,2264,0.1069371428571429,1600.4007971286774,0.8
0.0,0.8840549,28.081632653061224,0.0031219497,0.1836734693877551,16.387182760635568,0.0029609317,379844,0.0031219497,2313,0.11587384044526902,1647.548089981079,0.8163265306122449
0.0,0.8915129,27.705882352941178,0.0029566956,0.21568627450980393,15.692936287202823,0.0020118195,389869,0.0029566956,2364,0.11225339366515838,1688.7311840057373,0.7843137254901961
0.0,0.91565585,25.185185185185187,0.0041690925,0.25925925925925924,14.720497677598747,0.005124147,399975,0.0041690925,2418,0.11181766009225964,1731.0194697380066,0.7407407407407407
0.0,0.89642197,22.964285714285715,0.0029319832,0.30357142857142855,13.077358192870824,0.002754846,409762,0.0029319832,2474,0.09783673469387756,1771.4973049163818,0.6964285714285714
0.0,0.86029637,20.846153846153847,0.0045968546,0.38461538461538464,11.693986978632509,0.0054317224,419815,0.0045968546,2539,0.10206300366300367,1818.9172990322113,0.6153846153846154
0.0,0.8369424,27.28301886792453,0.0040160487,0.24528301886792453,15.8846976280748,0.005308128,429960,0.0040160487,2592,0.13842470391548067,1862.7623779773712,0.7547169811320755
0.0,0.8316326,25.660377358490567,0.0038415114,0.2641509433962264,14.799868323511554,0.003117946,439754,0.0038415114,2645,0.10677913429522756,1903.3302521705627,0.7358490566037735
0.0,0.8266658,28.137254901960784,0.0032626975,0.21568627450980393,16.023235195015168,0.0026483517,449789,0.0032626975,2696,0.13721008403361346,1943.7287590503693,0.7843137254901961
0.0,0.80380833,25.96153846153846,0.0042197816,0.23076923076923078,14.864070058690231,0.003943231,459913,0.0042197816,2748,0.10811690735828669,1989.3583199977875,0.7692307692307693
0.0,0.79994947,29.375,0.0034820943,0.16666666666666666,16.483226464426824,0.00204763,469981,0.0034820943,2796,0.14050730994152047,2033.0679438114166,0.8333333333333334
0.0,0.77926624,27.166666666666668,0.0042898622,0.1875,15.764272286258533,0.002704233,479786,0.0042898622,2844,0.11998229369720598,2078.9942145347595,0.8125
0.0,0.7572104,24.547169811320753,0.0039474824,0.24528301886792453,13.875899685325699,0.0037453223,489809,0.0039474824,2897,0.1196010781671159,2119.9695343971252,0.7547169811320755
0.0,0.7258906,26.313725490196077,0.004548307,0.21568627450980393,15.183763944370002,0.0052896715,499868,0.004548307,2948,0.111799337916985,2159.627874851227,0.7843137254901961
0.0,0.7387691,27.02127659574468,0.0036103898,0.14893617021276595,15.455238852178262,0.002843104,509941,0.0036103898,2995,0.1417177201930177,2201.0707654953003,0.851063829787234
0.0,0.7097186,27.4375,0.004263281,0.16666666666666666,15.525042732518889,0.0040891855,519985,0.004263281,3043,0.11998148148148147,2244.2766370773315,0.8333333333333334
0.0,0.7071511,29.42222222222222,0.005024463,0.1111111111111111,16.560707018804486,0.003598373,529998,0.005024463,3088,0.11768888888888894,2285.639571905136,0.8888888888888888
0.0,0.6829202,30.58139534883721,0.004480284,0.09302325581395349,17.655204619599097,0.0038307363,539754,0.004480284,3131,0.12232558139534885,2331.2536821365356,0.9069767441860465
0.0,0.6968388,27.183673469387756,0.0038160644,0.1836734693877551,15.649857776506343,0.0032465328,549767,0.0038160644,3180,0.10873469387755104,2376.664808988571,0.8163265306122449
0.0,0.71020335,26.346938775510203,0.0036572143,0.1836734693877551,14.797110774604574,0.0025794508,559874,0.0036572143,3229,0.13352534976254654,2420.322229862213,0.8163265306122449
0.0,0.71123445,28.847826086956523,0.004614721,0.13043478260869565,16.358227670015506,0.0027924308,569888,0.004614721,3275,0.11840993788819877,2461.6281440258026,0.8695652173913043
0.0,0.67249453,25.21818181818182,0.0048796753,0.2727272727272727,14.362798550450282,0.004424282,579907,0.0048796753,3330,0.10087272727272727,2507.7837607860565,0.7272727272727273
0.0,0.6842724,29.767441860465116,0.007014456,0.06976744186046512,17.04392458154949,0.0062040724,589916,0.007014456,3373,0.12229900332225918,2551.7791929244995,0.9302325581395349
0.0,0.6781691,28.595744680851062,0.0039828527,0.14893617021276595,16.297051381760262,0.004002526,599993,0.0039828527,3420,0.12215689064217809,2594.477395772934,0.851063829787234
0.0,0.688627,26.07843137254902,0.0054119937,0.23529411764705882,15.119247785015876,0.00355122,609859,0.0054119937,3471,0.11611715768445575,2640.6405494213104,0.7647058823529411
0.0,0.7040383,24.942307692307693,0.0038992015,0.23076923076923078,14.13749065647361,0.0035007026,619903,0.0038992015,3523,0.11047058823529413,2681.4339492321014,0.7692307692307693
0.0,0.6945259,25.176470588235293,0.0032014244,0.21568627450980393,14.2874210086301,0.0020850191,629920,0.0032014244,3574,0.1007058823529412,2729.6213183403015,0.7843137254901961
0.0,0.68341756,27.270833333333332,0.0029981995,0.16666666666666666,16.00131691306988,0.0072758133,639956,0.0029981995,3622,0.11545098039215686,2771.2691793441772,0.8333333333333334
0.0,0.6793282,27.979591836734695,0.0034723713,0.1836734693877551,15.798656980207895,0.0034413703,649967,0.0034723713,3671,0.11191836734693883,2809.382611989975,0.8163265306122449
0.0,0.7052219,30.954545454545453,0.0033933183,0.09090909090909091,17.950827315660085,0.0028053466,659971,0.0033933183,3715,0.12381818181818183,2855.042289018631,0.9090909090909091
0.0,0.67334855,28.270833333333332,0.0032759078,0.16666666666666666,15.868774552893827,0.0032623073,669983,0.0032759078,3763,0.11308333333333336,2904.6683356761932,0.8333333333333334
0.0,0.66448224,25.0,0.0030765694,0.23529411764705882,14.202226273702097,0.0018610745,679751,0.0030765694,3814,0.10768627450980393,2945.5280520915985,0.7647058823529411
0.0,0.6740021,24.79591836734694,0.0024090789,0.1836734693877551,14.151936031230615,0.0013464421,689770,0.0024090789,3863,0.10201749271137028,2987.887144088745,0.8163265306122449
0.0,0.6720363,26.53191489361702,0.0034309158,0.14893617021276595,15.203805394615697,0.0021317434,699795,0.0034309158,3910,0.10846057571964958,3028.532776117325,0.851063829787234
0.0,0.6720493,23.365384615384617,0.003123288,0.23076923076923078,13.272666415081353,0.0030561036,709839,0.003123288,3962,0.12329670329670327,3070.8698241710663,0.7692307692307693
0.0,0.64457136,26.48,0.0036352356,0.2,14.957515895062391,0.002577769,719909,0.0036352356,4012,0.11267636363636364,3111.347635269165,0.8
0.0,0.64262956,27.27659574468085,0.0024173402,0.14893617021276595,15.64909146826735,0.004788864,729920,0.0024173402,4059,0.11611347517730496,3153.443717479706,0.851063829787234
0.0,0.6185689,25.7,0.004585193,0.2,14.696612593182358,0.004066932,739988,0.004585193,4109,0.1293381818181818,3202.001557826996,0.8
0.0,0.6136397,23.387755102040817,0.0046109064,0.20408163265306123,13.4494637973126,0.004825961,749754,0.0046109064,4158,0.09755102040816328,3245.232526779175,0.7959183673469388
0.0,0.6028363,27.977777777777778,0.0049701873,0.1111111111111111,16.221794730090064,0.003949574,759765,0.0049701873,4203,0.11191111111111116,3287.976231813431,0.8888888888888888
0.0,0.6145853,29.209302325581394,0.0036165297,0.06976744186046512,16.764057820572212,0.0027758544,769768,0.0036165297,4246,0.1168372093023256,3326.376441717148,0.9302325581395349
0.0,0.61107385,28.466666666666665,0.0033683137,0.1111111111111111,16.430536855090576,0.001894828,779855,0.0033683137,4291,0.11579071729957807,3364.9211704730988,0.8888888888888888
0.0,0.58486885,27.74468085106383,0.0047888854,0.14893617021276595,15.82147046036781,0.0038374742,789880,0.0047888854,4338,0.11231205673758866,3413.7720539569855,0.851063829787234
0.0,0.5963239,26.918367346938776,0.0046919496,0.1836734693877551,15.34799539830571,0.0030620894,799907,0.0046919496,4387,0.11151020408163262,3461.9635779857635,0.8163265306122449
0.0,0.5855434,27.068181818181817,0.0038366227,0.09090909090909091,15.635122750926918,0.0027604473,809921,0.0038366227,4431,0.1122231404958678,3503.314075946808,0.9090909090909091
0.0,0.5885114,30.682926829268293,0.0038043556,0.024390243902439025,17.48405584084419,0.0021659508,819922,0.0038043556,4472,0.12273170731707315,3545.823034286499,0.975609756097561
0.0,0.59170794,27.125,0.0048020864,0.16666666666666666,15.566586286748525,0.0037035686,829946,0.0048020864,4520,0.11111111111111112,3587.4316053390503,0.8333333333333334
0.0,0.61453444,26.851063829787233,0.003762048,0.14893617021276595,15.623725877207317,0.002551841,839977,0.003762048,4567,0.11058671824629278,3628.0829677581787,0.851063829787234
0.0,0.61150104,27.081632653061224,0.004314926,0.20408163265306123,15.945319730596665,0.0034955933,849825,0.004314926,4616,0.11592212820087384,3673.4494302272797,0.7959183673469388
0.0,0.62815136,26.68,0.004047714,0.2,15.203028820730118,0.0032443074,859881,0.004047714,4666,0.11381714285714285,3715.014560699463,0.8
0.0,0.62347615,30.454545454545453,0.004355231,0.09090909090909091,17.190135199890484,0.003706592,869885,0.004355231,4710,0.12181818181818181,3756.640476465225,0.9090909090909091
0.0,0.59878796,28.863636363636363,0.0036413758,0.09090909090909091,16.560872347752557,0.004651997,879897,0.0036413758,4754,0.11788888888888892,3803.530885219574,0.9090909090909091
0.0,0.62314594,25.488888888888887,0.003985397,0.1111111111111111,14.387890963252607,0.0030405906,889918,0.003985397,4799,0.10317385620915037,3845.682567834854,0.8888888888888888
0.0,0.61582434,29.386363636363637,0.0032438645,0.09090909090909091,16.695159591054953,0.002630646,899990,0.0032438645,4843,0.12016864295125168,3886.9909863471985,0.9090909090909091
0.0,0.6036065,26.80851063829787,0.002272131,0.14893617021276595,15.104448710547157,0.0032797111,909997,0.002272131,4890,0.10723404255319152,3931.617246866226,0.851063829787234
0.0,0.5795282,26.066666666666666,0.0033826104,0.13333333333333333,15.071813655470446,0.0029268235,919755,0.0033826104,4935,0.10426666666666667,3977.8058001995087,0.8666666666666667
0.0,0.5937295,24.037037037037038,0.003598947,0.25925925925925924,13.72628151448886,0.004326644,929795,0.003598947,4989,0.10241275500099029,4016.965219974518,0.7407407407407407
0.0,0.60347474,27.148936170212767,0.003075287,0.14893617021276595,15.432355259499731,0.0017315081,939802,0.003075287,5036,0.10859574468085108,4061.446349620819,0.851063829787234
0.0,0.5914285,27.06382978723404,0.0026971176,0.14893617021276595,15.568207834885992,0.002455606,949821,0.0026971176,5083,0.11982033096926717,4105.006643295288,0.851063829787234
0.0,0.5859964,28.40909090909091,0.0033116485,0.09090909090909091,16.318807502407523,0.0025260895,959837,0.0033116485,5127,0.11860839160839162,4150.996150255203,0.9090909090909091
0.0,0.57315886,25.145833333333332,0.00422066,0.16666666666666666,14.65852773568146,0.0035253982,969915,0.00422066,5175,0.12595767195767196,4188.52077293396,0.8333333333333334
0.0,0.5956525,25.456521739130434,0.0028315566,0.13043478260869565,14.400375545218665,0.0018051354,979921,0.0028315566,5221,0.10182608695652176,4228.428846120834,0.8695652173913043
0.0,0.5729067,26.217391304347824,0.0022905273,0.13043478260869565,14.941874791121139,0.0044586686,989933,0.0022905273,5267,0.10486956521739134,4276.211445093155,0.8695652173913043
0.0,0.5755207,25.108695652173914,0.0030274906,0.13043478260869565,14.414613425326403,0.0019899812,999939,0.0030274906,5313,0.10043478260869569,4318.639849662781,0.8695652173913043
0.0,0.58422595,28.204545454545453,0.0042377245,0.09090909090909091,16.14686427178712,0.0045323046,1009943,0.0042377245,5357,0.11281818181818183,4357.710294723511,0.9090909090909091
0.0,0.61624396,28.73170731707317,0.002763501,0.04878048780487805,16.438495457343524,0.0027433285,1019757,0.002763501,5398,0.11840185830429736,4403.572204351425,0.9512195121951219
0.0,0.6210326,26.891304347826086,0.0023335645,0.13043478260869565,15.49283005009588,0.002351767,1029765,0.0023335645,5444,0.12921739130434784,4449.743201971054,0.8695652173913043
0.0,0.57491845,25.62,0.002490982,0.2,14.70538710967368,0.004824516,1039791,0.002490982,5494,0.10576941176470593,4490.518309831619,0.8
0.0,0.61843115,29.642857142857142,0.0032539032,0.047619047619047616,16.908242605751337,0.0033954456,1049793,0.0032539032,5536,0.11857142857142862,4530.750980615616,0.9523809523809523
0.0,0.5929267,27.5531914893617,0.003979701,0.14893617021276595,15.8855252684023,0.0043857656,1059814,0.003979701,5583,0.11206189555125727,4572.094402074814,0.851063829787234
0.0,0.59023833,27.11111111111111,0.00364281,0.1111111111111111,15.38964876235649,0.0025117707,1069881,0.00364281,5628,0.11538702865761691,4618.214776515961,0.8888888888888888
0.0,0.5370084,28.068181818181817,0.0032065674,0.09090909090909091,15.856507053211867,0.0046447474,1079889,0.0032065674,5672,0.11975757575757578,4660.376366376877,0.9090909090909091
0.0,0.5050385,27.136363636363637,0.0033273415,0.09090909090909091,15.368749427691665,0.0033778362,1089893,0.0033273415,5716,0.10854545454545458,4698.640933036804,0.9090909090909091
0.0,0.53693515,26.93617021276596,0.004474289,0.14893617021276595,15.353257419692168,0.0060965624,1099902,0.004474289,5763,0.10774468085106387,4741.211596488953,0.851063829787234
0.0,0.51987,30.5609756097561,0.0026772919,0.024390243902439025,17.275830346234795,0.0033652913,1109903,0.0026772919,5804,0.12224390243902443,4786.813980340958,0.975609756097561
0.0,0.52145445,26.2,0.0038952774,0.1111111111111111,14.981682947209679,0.004972346,1119908,0.0038952774,5849,0.10480000000000005,4828.349889755249,0.8888888888888888
0.0,0.52203083,27.3125,0.0045950874,0.16666666666666666,15.583301109182623,0.0031897353,1129918,0.0045950874,5897,0.13000000000000003,4870.049763441086,0.8333333333333334
0.0,0.55715936,28.88095238095238,0.0039365822,0.047619047619047616,16.54923558151132,0.0036225875,1139938,0.0039365822,5939,0.12269360269360273,4910.90224814415,0.9523809523809523
0.0,0.59580463,28.325581395348838,0.0038508498,0.06976744186046512,16.30139935337768,0.0036773807,1149947,0.0038508498,5982,0.11330232558139539,4955.463676929474,0.9302325581395349
0.0,0.608818,26.083333333333332,0.0032038789,0.1875,14.892790376746705,0.0023956555,1159756,0.0032038789,6030,0.10685283687943266,4999.805453777313,0.8125
0.0,0.6389161,28.59090909090909,0.003941507,0.09090909090909091,16.275377299520134,0.004116365,1169800,0.003941507,6074,0.11978696051423326,5040.208312749863,0.9090909090909091
0.0,0.64092046,24.823529411764707,0.003482405,0.21568627450980393,14.237603069890957,0.0016357552,1179847,0.003482405,6125,0.1048875128998968,5080.462841510773,0.7843137254901961
0.0,0.672189,29.127659574468087,0.0038138633,0.14893617021276595,16.50183447569383,0.0038455054,1189914,0.0038138633,6172,0.12040205429200296,5129.104240179062,0.851063829787234
0.0,0.71047753,26.891304347826086,0.0029643883,0.13043478260869565,15.421272893733038,0.0028448706,1199932,0.0029643883,6218,0.10756521739130435,5172.027167081833,0.8695652173913043
0.0,0.7193974,26.6,0.0021776687,0.2,15.110185710576918,0.003968428,1209974,0.0021776687,6268,0.11109960784313726,5211.250951528549,0.8
0.0,0.67832327,25.9,0.0038107864,0.22,14.68407341789149,0.0048882826,1219829,0.0038107864,6318,0.1098160107095047,5253.544593572617,0.78
0.0,0.6481629,26.42,0.0044569955,0.2,15.064903290045836,0.00787794,1229843,0.0044569955,6368,0.10568000000000001,5298.822948694229,0.8
0.0,0.6527315,23.58823529411765,0.0022846528,0.21568627450980393,13.484325584902919,0.0012135509,1239858,0.0022846528,6419,0.09435294117647061,5343.427109241486,0.7843137254901961
0.0,0.68994874,28.066666666666666,0.0024793488,0.1111111111111111,16.093503365877094,0.003765087,1249865,0.0024793488,6464,0.1195851851851852,5384.47394824028,0.8888888888888888
0.0,0.7031472,23.528301886792452,0.0035721206,0.24528301886792453,13.322151912999885,0.002580471,1259888,0.0035721206,6517,0.09613417190775683,5423.910398483276,0.7547169811320755
0.0,0.71481365,26.425531914893618,0.0022296996,0.14893617021276595,15.044654199352587,0.0024796154,1269897,0.0022296996,6564,0.10570212765957449,5465.606268405914,0.851063829787234
0.0,0.7103359,25.545454545454547,0.0022054652,0.09090909090909091,14.705429945615636,0.0031934835,1279901,0.0022054652,6608,0.10218181818181825,5510.367778301239,0.9090909090909091
0.0,0.68125296,23.11320754716981,0.0025579582,0.24528301886792453,13.191984453222,0.004391889,1289918,0.0025579582,6661,0.09245283018867925,5549.441724061966,0.7547169811320755
0.0,0.6770936,28.476190476190474,0.0023601446,0.047619047619047616,16.286051306595052,0.0027179436,1299920,0.0023601446,6703,0.11390476190476194,5590.841849803925,0.9523809523809523
0.0,0.6630882,25.770833333333332,0.002311972,0.16666666666666666,14.92928192348154,0.0026996436,1309928,0.002311972,6751,0.10308333333333335,5634.0507662296295,0.8333333333333334
0.0,0.6910396,25.291666666666668,0.002390786,0.1875,14.449247692537613,0.00229406,1319753,0.002390786,6799,0.1050686274509804,5675.391556024551,0.8125
0.0,0.7011107,24.22,0.0031834946,0.2,13.907429419551214,0.009468129,1329771,0.0031834946,6849,0.09688000000000002,5715.805184841156,0.8
0.0,0.74835,25.382978723404257,0.0028140477,0.14893617021276595,14.486301998523563,0.0041903574,1339806,0.0028140477,6896,0.10648518782449355,5758.3315551280975,0.851063829787234
0.0,0.74407953,24.176470588235293,0.0020664611,0.21568627450980393,13.95839920519867,0.0029257436,1349833,0.0020664611,6947,0.09670588235294122,5802.511598348618,0.7843137254901961
0.0,0.75310653,24.647058823529413,0.0026799347,0.21568627450980393,14.258630654146026,0.0030497478,1359850,0.0026799347,6998,0.1088888888888889,5843.8008732795715,0.7843137254901961
0.0,0.76800525,28.91304347826087,0.0037238037,0.13043478260869565,16.568367309125136,0.004991004,1369858,0.0037238037,7044,0.16611594202898547,5891.385183811188,0.8695652173913043
0.0,0.753013,23.75,0.002587552,0.23076923076923078,13.635129746872233,0.0011688245,1379892,0.002587552,7096,0.09500000000000006,5936.011091470718,0.7692307692307693
0.0,0.7463006,22.528301886792452,0.002320819,0.24528301886792453,12.839930762459389,0.0026950603,1389907,0.002320819,7149,0.09011320754716985,5978.927484989166,0.7547169811320755
0.0,0.7266557,23.566037735849058,0.0022529496,0.24528301886792453,13.362770198504425,0.0046297847,1399940,0.0022529496,7202,0.11927044025157232,6019.601024389267,0.7547169811320755
0.0,0.7437523,24.93877551020408,0.0016526886,0.1836734693877551,14.221701791191292,0.0014234419,1409957,0.0016526886,7251,0.10194104308390023,6063.583650588989,0.8163265306122449
0.0,0.7183146,24.19607843137255,0.0018683411,0.21568627450980393,13.669145978660694,0.0028952423,1419976,0.0018683411,7302,0.11631372549019607,6104.151365995407,0.7843137254901961
0.0,0.74397963,26.15909090909091,0.0015786926,0.11363636363636363,14.96234866345165,0.0023839616,1429757,0.0015786926,7346,0.1145757575757576,6141.99173283577,0.8863636363636364
0.0,0.742369,27.155555555555555,0.0008286049,0.1111111111111111,15.450403675967806,0.0014892755,1439772,0.0008286049,7391,0.11055353535353538,6187.727885246277,0.8888888888888888
0.0,0.74314034,19.610169491525422,0.0003830902,0.3220338983050847,11.323919314364964,0.0010067377,1449805,0.0003830902,7450,0.07844067796610173,6236.725630044937,0.6779661016949152
0.0,0.75848556,25.434782608695652,0.0035070344,0.13043478260869565,14.529127915059645,0.0036584123,1459817,0.0035070344,7496,0.10173913043478267,6273.605726480484,0.8695652173913043
0.0,0.7275985,26.886363636363637,0.0025461,0.09090909090909091,15.571297740625624,0.004497723,1469825,0.0025461,7540,0.1301818181818182,6310.598910808563,0.9090909090909091
0.0,0.7319095,24.863636363636363,0.00071484526,0.09090909090909091,14.323727591719296,0.001369442,1479833,0.00071484526,7584,0.0994545454545455,6352.412925720215,0.9090909090909091
0.0,0.73028576,24.630434782608695,0.0019239563,0.13043478260869565,13.921625010101133,0.003204366,1489841,0.0019239563,7630,0.09852173913043483,6390.116026639938,0.8695652173913043
0.0,0.66283244,23.125,0.0010313431,0.16666666666666666,13.276233655230326,0.005682539,1499849,0.0010313431,7678,0.134,6437.100412607193,0.8333333333333334
0.0,0.6207505,26.386363636363637,0.00063973235,0.09090909090909091,15.048235496091884,0.0119753275,1509853,0.00063973235,7722,0.10554545454545457,6478.792420387268,0.9090909090909091
0.0,0.68786675,26.904761904761905,0.003906961,0.047619047619047616,15.289184443331884,0.007409133,1519855,0.003906961,7764,0.10761904761904767,6516.746079444885,0.9523809523809523
0.0,0.70752656,24.122448979591837,0.002872995,0.1836734693877551,13.802859245708198,0.006037051,1529864,0.002872995,7813,0.09648979591836736,6554.927467823029,0.8163265306122449
0.0,0.724333,26.681818181818183,0.003036336,0.09090909090909091,15.304740100112156,0.005355254,1539880,0.003036336,7857,0.11421212121212122,6599.8751854896545,0.9090909090909091
0.0,0.7296426,24.037735849056602,0.0021070542,0.24528301886792453,13.989957423711292,0.0021386596,1549973,0.0021070542,7910,0.12351874540553782,6636.045987606049,0.7547169811320755
0.0,0.7499104,22.185185185185187,0.003141716,0.2777777777777778,12.577959245280303,0.0017427757,1559796,0.003141716,7964,0.1001410934744268,6683.945161819458,0.7222222222222222
0.0,0.72595257,24.755102040816325,0.0019228393,0.1836734693877551,14.122038588613027,0.0016698602,1569823,0.0019228393,8013,0.10475365903937332,6729.321071147919,0.8163265306122449
0.0,0.7295296,21.43859649122807,0.0038704772,0.2982456140350877,12.481574833838442,0.002542414,1579912,0.0038704772,8070,0.09403112300525326,6766.0904541015625,0.7017543859649122
0.0,0.757599,25.64,0.0026921981,0.2,14.700564441291247,0.0028235232,1589938,0.0026921981,8120,0.10533714285714288,6805.759509086609,0.8
0.0,0.77930325,27.108695652173914,0.002920499,0.15217391304347827,15.713209535778363,0.0028461053,1599837,0.002920499,8166,0.11449450611797193,6850.897448062897,0.8478260869565217
0.0,0.7721563,27.25,0.0016298607,0.16666666666666666,15.540208840926729,0.0021761032,1609921,0.0016298607,8214,0.11133333333333335,6894.283437728882,0.8333333333333334
