TtR,surrgain,EpisodesSoFar,AttNC,meankl,TimestepsSoFar,TimeElapsed,entloss,entropy,MtR,AttC,optimgain,Fce
37.53658536585366,0.0044444976,14906,0.975609756097561,0.0074089114,3379981,10614.421473026276,0.0,0.0014007092,21.2376612559507,0.024390243902439025,0.0044444976,0.15014634146341466
37.4,0.0034526177,14946,0.975,0.0076442575,3389774,10645.113065481186,0.0,0.019446293,21.39371652782878,0.025,0.0034526177,0.15104418604651165
37.9,0.005714279,14986,1.0,0.007832594,3399774,10678.008159160614,0.0,0.018206596,21.743473755542002,0.0,0.005714279,0.1516
36.666666666666664,0.0030197655,15028,0.9523809523809523,0.0073957313,3409832,10708.882814884186,0.0,-0.019195477,20.987985060221863,0.047619047619047616,0.0030197655,0.1570771332923413
37.857142857142854,0.005566841,15070,0.9523809523809523,0.007897171,3419866,10740.653316259384,0.0,-0.026739063,21.43929535005289,0.047619047619047616,0.005566841,0.15393362193362192
39.15,0.0053071626,15110,1.0,0.007682408,3429866,10771.53122329712,0.0,-0.021079063,22.70379800425963,0.0,0.0053071626,0.15660000000000002
38.65,0.0047039697,15150,1.0,0.006669844,3439866,10802.463356733322,0.0,-0.005404234,21.76527242794162,0.0,0.0047039697,0.15460000000000002
36.19047619047619,0.002162465,15192,0.9523809523809523,0.004705102,3449884,10834.866856098175,0.0,-0.010684157,20.72070515883851,0.047619047619047616,0.002162465,0.1473725490196079
38.5609756097561,0.0047986154,15233,0.975609756097561,0.0058471058,3459927,10865.013164043427,0.0,-0.008626938,22.084924282881232,0.024390243902439025,0.0047986154,0.1570618264322178
37.76190476190476,0.005882016,15275,0.9523809523809523,0.0073733428,3469981,10898.317549228668,0.0,-0.019599993,21.576287795817905,0.047619047619047616,0.005882016,0.15387960467205755
38.25,0.0048777605,15315,0.975,0.0073587843,3479756,10929.01289343834,0.0,0.003993273,21.703222465629473,0.025,0.0048777605,0.15660000000000002
36.45238095238095,0.0058550425,15357,0.9523809523809523,0.0066548567,3489822,10959.982031345367,0.0,0.013444872,20.95030867437627,0.047619047619047616,0.0058550425,0.15385030064275354
37.285714285714285,0.0039896667,15399,0.9285714285714286,0.0070483703,3499865,10991.753128051758,0.0,0.0368093,21.589545964325517,0.07142857142857142,0.0039896667,0.15820645476994533
37.11904761904762,0.0054565347,15441,0.9285714285714286,0.007944294,3509878,11025.514288902283,0.0,0.04411753,21.04964671731358,0.07142857142857142,0.0054565347,0.15793999274427967
36.95348837209303,0.0039409115,15484,0.9302325581395349,0.006183158,3519919,11057.250198602676,0.0,0.026509035,21.283066402666268,0.06976744186046512,0.0039409115,0.1550472404425893
37.523809523809526,0.0046598963,15526,0.9523809523809523,0.0067457184,3529981,11088.067654132843,0.0,0.0067720977,21.233806773044208,0.047619047619047616,0.0046598963,0.15275097580015612
37.604651162790695,0.0048449873,15569,0.9302325581395349,0.0071065244,3539996,11119.873226881027,0.0,0.0014724731,21.594945299592542,0.06976744186046512,0.0048449873,0.15381037567084077
38.675,0.003687215,15609,1.0,0.006920001,3549996,11150.223243951797,0.0,-0.016524922,22.095609979144804,0.0,0.003687215,0.1547
36.142857142857146,0.0042331377,15651,0.9285714285714286,0.0069196913,3559947,11182.408189535141,0.0,-0.016165758,20.817759252378714,0.07142857142857142,0.0042331377,0.1501366422356521
36.0,0.0055910326,15693,0.9523809523809523,0.009030466,3569973,11212.986413240433,0.0,-0.0022454262,20.311409083266785,0.047619047619047616,0.0055910326,0.144
33.48888888888889,0.005848207,15738,0.8666666666666667,0.008017266,3579783,11244.299166202545,0.0,-0.022323627,19.297425268657026,0.13333333333333333,0.005848207,0.1396673835125448
38.475,0.0040630563,15778,1.0,0.0067278733,3589783,11275.573713064194,0.0,0.002008438,22.259037001823685,0.0,0.0040630563,0.15389999999999998
35.325581395348834,0.0040644133,15821,0.9302325581395349,0.0069956556,3599864,11306.421885728836,0.0,-0.014093426,20.24636842889761,0.06976744186046512,0.0040644133,0.14730061139363468
34.06818181818182,0.0041213804,15865,0.8863636363636364,0.0067876824,3609823,11337.479816436768,0.0,0.018193245,19.464043391854993,0.11363636363636363,0.0041213804,0.15007884104903763
37.372093023255815,0.0034269532,15908,0.9302325581395349,0.0070760306,3619838,11369.17957663536,0.0,-0.008007526,21.23446522291238,0.06976744186046512,0.0034269532,0.15457602862254027
34.54347826086956,0.003796666,15954,0.8695652173913043,0.008110392,3629954,11399.912970542908,0.0,-0.019227982,19.897874134706772,0.13043478260869565,0.003796666,0.15340397390436308
37.51219512195122,0.005085614,15995,0.975609756097561,0.007431297,3639973,11431.279124975204,0.0,-0.019150734,21.287938058898423,0.024390243902439025,0.005085614,0.15479332477535304
36.97560975609756,0.006177766,16036,0.975609756097561,0.008120152,3649974,11461.987329244614,0.0,-0.020145493,20.92951062350211,0.024390243902439025,0.006177766,0.14790243902439024
37.76190476190476,0.0035263763,16078,0.9285714285714286,0.0059951986,3659829,11493.333692789078,0.0,0.011830774,21.510069790719164,0.07142857142857142,0.0035263763,0.15841967556253272
37.95238095238095,0.0033548349,16120,0.9523809523809523,0.007858949,3669831,11524.415845870972,0.0,0.011813293,21.672013668444414,0.047619047619047616,0.0033548349,0.15180952380952384
30.153846153846153,0.0033530735,16172,0.7115384615384616,0.0066916794,3679890,11556.162983179092,0.0,-0.011598078,17.617302130449346,0.28846153846153844,0.0033530735,0.1479946886172469
36.06521739130435,0.0056303716,16218,0.8478260869565217,0.0077730333,3689889,11587.569656848907,0.0,-0.00060617924,20.92306609059845,0.15217391304347827,0.0056303716,0.16148869865332377
37.348837209302324,0.0049278303,16261,0.9069767441860465,0.0069064246,3699881,11619.710123300552,0.0,0.0098867025,21.49743080042373,0.09302325581395349,0.0049278303,0.16647639474333104
39.73809523809524,0.0053401734,16303,0.9523809523809523,0.0071102967,3709893,11650.895390987396,0.0,0.016587842,22.587907629767003,0.047619047619047616,0.0053401734,0.16692517006802723
35.72093023255814,0.005372572,16346,0.9069767441860465,0.009000802,3719817,11681.783021688461,0.0,-0.019388493,20.69651444948518,0.09302325581395349,0.005372572,0.14734092033646715
34.391304347826086,0.00411369,16392,0.8695652173913043,0.008219839,3729909,11712.829566717148,0.0,-0.05816269,19.751155216182315,0.13043478260869565,0.00411369,0.14519333960901964
35.31111111111111,0.0048314314,16437,0.8666666666666667,0.0075286333,3739769,11743.492614507675,0.0,-0.07363128,19.962613612867752,0.13333333333333333,0.0048314314,0.15600261313945524
37.476190476190474,0.004413231,16479,0.9523809523809523,0.006987596,3749813,11776.491086006165,0.0,-0.07596232,21.36841281424331,0.047619047619047616,0.004413231,0.15593887410036483
39.80487804878049,0.004950975,16520,0.975609756097561,0.009058866,3759846,11807.309134960175,0.0,-0.08941733,22.932701520965868,0.024390243902439025,0.004950975,0.1611441241685144
36.0,0.00510292,16561,0.975609756097561,0.008540325,3769847,11838.084433794022,0.0,-0.11244683,20.014311822265352,0.024390243902439025,0.00510292,0.144
36.53658536585366,0.0038245022,16602,0.975609756097561,0.005646833,3779848,11868.806761026382,0.0,-0.10266876,21.072273773850537,0.024390243902439025,0.0038245022,0.14614634146341465
37.3,0.006239192,16642,1.0,0.007023027,3789848,11899.564371347427,0.0,-0.08929552,20.977325020603324,0.0,0.006239192,0.14920000000000003
34.83720930232558,0.0059019728,16685,0.9302325581395349,0.008539846,3799897,11931.374365568161,0.0,-0.123512916,19.719059821066516,0.06976744186046512,0.0059019728,0.1520723514211886
37.97560975609756,0.0043244385,16726,0.975609756097561,0.008177968,3809898,11962.369830608368,0.0,-0.10758616,21.49216313057762,0.024390243902439025,0.0043244385,0.1519024390243902
34.20454545454545,0.004661696,16770,0.9090909090909091,0.007243202,3819902,11993.08990907669,0.0,-0.11273616,19.38863667100221,0.09090909090909091,0.004661696,0.13681818181818184
36.55,0.0026006347,16810,1.0,0.0054755025,3829902,12023.981116056442,0.0,-0.113795005,20.778970492566863,0.0,0.0026006347,0.14620000000000002
36.166666666666664,0.003838951,16852,0.9523809523809523,0.005439867,3839906,12055.052191495895,0.0,-0.14791057,20.1748572045068,0.047619047619047616,0.003838951,0.14466666666666667
37.525,0.0027229255,16892,1.0,0.0048982645,3849906,12086.422223329544,0.0,-0.17222808,21.784635656932288,0.0,0.0027229255,0.15009999999999998
37.85,0.0043252897,16932,1.0,0.0060003484,3859906,12117.496714115143,0.0,-0.19068716,21.47374251259243,0.0,0.0043252897,0.1514
37.775,0.0036584716,16972,1.0,0.008263348,3869906,12148.193579435349,0.0,-0.18566908,21.703763859080034,0.0,0.0036584716,0.15110000000000004
38.85,0.0049402956,17012,1.0,0.006196063,3879906,12178.640915870667,0.0,-0.17761286,21.97971311388241,0.0,0.0049402956,0.1554
36.125,0.0047187163,17052,1.0,0.006122391,3889906,12210.081669330597,0.0,-0.16818249,20.692469446833627,0.0,0.0047187163,0.14450000000000002
35.95238095238095,0.005237036,17094,0.9523809523809523,0.007802446,3899924,12240.901321172714,0.0,-0.20221095,20.39270744480528,0.047619047619047616,0.005237036,0.14511484593837537
38.5,0.004288849,17134,1.0,0.0070167207,3909924,12271.979831933975,0.0,-0.18124388,21.585228122143455,0.0,0.004288849,0.15399999999999997
36.3,0.0057997634,17174,1.0,0.007998414,3919924,12302.660823822021,0.0,-0.19177043,20.728937832029857,0.0,0.0057997634,0.1452
35.04761904761905,0.0051109814,17216,0.9523809523809523,0.0064962693,3929946,12333.166777133942,0.0,-0.2045728,20.108494493232136,0.047619047619047616,0.0051109814,0.1422675736961451
36.475,0.005062796,17256,1.0,0.007505234,3939946,12364.262596845627,0.0,-0.19860843,20.733395487106137,0.0,0.005062796,0.14589999999999997
36.35,0.003492941,17296,1.0,0.006874248,3949946,12394.727453231812,0.0,-0.16963415,20.57024201434306,0.0,0.003492941,0.14539999999999997
38.6,0.0051664775,17336,1.0,0.007795206,3959946,12425.32247543335,0.0,-0.1970158,22.133942511171988,0.0,0.0051664775,0.15440000000000004
38.35,0.0034607514,17376,1.0,0.0068080057,3969946,12456.431340456009,0.0,-0.18078826,21.639321258140548,0.0,0.0034607514,0.15339999999999995
35.5,0.0032715637,17418,0.9523809523809523,0.00814326,3979990,12487.307746171951,0.0,-0.16168961,20.179516513464566,0.047619047619047616,0.0032715637,0.14793552203490096
36.80952380952381,0.0030975647,17460,0.9285714285714286,0.008452928,3989837,12518.0782392025,0.0,-0.19684598,20.887232160950006,0.07142857142857142,0.0030975647,0.15677683756429403
37.04651162790697,0.0053339396,17503,0.9302325581395349,0.008649386,3999998,12549.023238420486,0.0,-0.21412612,21.010821129127415,0.06976744186046512,0.0053339396,0.15285217856188185
37.21951219512195,0.0043970784,17544,0.9512195121951219,0.0075094323,4009770,12579.87832403183,0.0,-0.23310842,21.279837104098593,0.04878048780487805,0.0043970784,0.15099778270509975
37.975,0.003291675,17584,1.0,0.007049469,4019770,12611.095591545105,0.0,-0.23893125,21.65967273345334,0.0,0.003291675,0.15189999999999998
37.1,0.0054278886,17624,1.0,0.008665133,4029770,12641.672607898712,0.0,-0.23933572,21.311258692201484,0.0,0.0054278886,0.1484
37.9,0.005220054,17664,1.0,0.00814952,4039770,12672.38991522789,0.0,-0.22776279,21.48468891417148,0.0,0.005220054,0.1516
37.073170731707314,0.0053481315,17705,0.975609756097561,0.007373613,4049841,12703.11235666275,0.0,-0.21967126,20.901230102264517,0.024390243902439025,0.0053481315,0.15099828237719
34.333333333333336,0.004968808,17750,0.8444444444444444,0.0075765764,4059878,12733.44236087799,0.0,-0.18733992,20.031978686828932,0.15555555555555556,0.004968808,0.1570981755450185
36.595238095238095,0.0047206557,17792,0.9523809523809523,0.0061346143,4069938,12764.478602409363,0.0,-0.19733378,20.874331386037692,0.047619047619047616,0.0047206557,0.15441090531206064
39.048780487804876,0.0029798027,17833,0.975609756097561,0.007543596,4079969,12795.614452838898,0.0,-0.17579474,22.38055994529058,0.024390243902439025,0.0029798027,0.1596412273800157
38.78048780487805,0.0040233308,17874,0.9512195121951219,0.0070860605,4089757,12826.26697587967,0.0,-0.15853879,21.93008582078923,0.04878048780487805,0.0040233308,0.1576132909155179
37.36585365853659,0.0025478203,17915,0.975609756097561,0.0066997833,4099790,12856.915821313858,0.0,-0.19613685,21.326215469008705,0.024390243902439025,0.0025478203,0.15331263858093125
37.51219512195122,0.0037816528,17956,0.975609756097561,0.0070963576,4109937,12888.043177843094,0.0,-0.18535666,21.121262704165115,0.024390243902439025,0.0037816528,0.15148432055749125
36.90243902439025,0.0036854253,17997,0.9512195121951219,0.006935745,4119765,12918.62580370903,0.0,-0.18212114,21.452702921844363,0.04878048780487805,0.0036854253,0.15721631966495594
35.369565217391305,0.0038731252,18043,0.8695652173913043,0.0074928747,4129939,12950.10556268692,0.0,-0.21117365,20.640954807600373,0.13043478260869565,0.0038731252,0.15072554111960043
39.21951219512195,0.0061086733,18084,0.9512195121951219,0.007262425,4139877,12981.368910551071,0.0,-0.1875458,22.50084503207294,0.04878048780487805,0.0061086733,0.1618860168171909
39.4,0.004895375,18124,1.0,0.0077100876,4149877,13012.148229598999,0.0,-0.14187635,22.188567735874194,0.0,0.004895375,0.1576
38.38095238095238,0.0053706053,18166,0.9523809523809523,0.008487332,4159973,13043.03085899353,0.0,-0.17157732,21.926030125005227,0.047619047619047616,0.0053706053,0.15749171154049205
39.675,0.004761382,18206,1.0,0.008799181,4169973,13073.709185123444,0.0,-0.16443694,22.277835041857173,0.0,0.004761382,0.1587
39.775,0.006199679,18246,0.975,0.008128885,4179756,13105.174221992493,0.0,-0.16646591,22.794823175651505,0.025,0.006199679,0.16436060606060604
37.25581395348837,0.005397057,18289,0.9302325581395349,0.0075108474,4189843,13135.973094701767,0.0,-0.15409084,21.067191130987478,0.06976744186046512,0.005397057,0.16098817633701354
36.214285714285715,0.002972368,18331,0.9523809523809523,0.0071942224,4199861,13167.228960037231,0.0,-0.17402664,20.781885119574003,0.047619047619047616,0.002972368,0.15007843137254903
37.166666666666664,0.0052517545,18373,0.9285714285714286,0.00881997,4209790,13198.078139066696,0.0,-0.18426305,21.43241154534415,0.07142857142857142,0.0052517545,0.16101069008413638
39.09756097560975,0.0042491183,18414,0.975609756097561,0.0065162512,4219811,13229.406973600388,0.0,-0.19336137,22.173425743770306,0.024390243902439025,0.0042491183,0.1606457607433217
35.93023255813954,0.005135297,18457,0.9302325581395349,0.007859362,4229882,13260.899928569794,0.0,-0.19777113,20.477608246958948,0.06976744186046512,0.005135297,0.1542519204461749
