TimeElapsed,AttNC,entropy,TimestepsSoFar,entloss,AttC,meankl,TtR,Fce,MtR,optimgain,surrgain,EpisodesSoFar
9976.854090452194,1.5454545454545454,1.9875487,1979760,0.0,1.4545454545454546,0.00871448,93.88636363636364,0.15227272727272725,18.11816876863312,0.00027663168,0.00027663168,10000
10032.179113149643,1.1666666666666667,1.9935297,1989846,0.0,1.8333333333333333,0.0026505943,87.8125,0.12898470750194888,17.03765799206179,0.00016499888,0.00016499888,10048
10084.24076795578,1.1568627450980393,1.9908469,1999933,0.0,1.8431372549019607,0.0072694425,88.6470588235294,0.1477828387393605,16.888211841981523,0.00033111623,0.00033111623,10099
10138.626416683197,1.1607142857142858,1.9654206,2009840,0.0,1.8392857142857142,0.0018717189,71.41071428571429,0.11502413355028061,13.85246813818922,0.000101763915,0.000101763915,10155
10184.472439289093,1.5909090909090908,1.9761012,2019874,0.0,1.4090909090909092,0.008785264,94.70454545454545,0.1262727272727273,17.861394486456835,0.00019928487,0.00019928487,10199
10234.406119585037,1.2115384615384615,1.9687161,2029970,0.0,1.7884615384615385,0.006046106,83.42307692307692,0.12825567295060797,15.834809098540273,0.00018829652,0.00018829652,10251
10282.808363199234,1.5106382978723405,1.9849932,2039780,0.0,1.4893617021276595,0.00054718,83.04255319148936,0.13995670026129153,15.672447068132032,4.2496937e-05,4.2496937e-05,10298
10335.293135643005,1.5,1.9825776,2049816,0.0,1.5,0.007183791,88.04347826086956,0.13904347826086957,16.76407433163947,0.00039789453,0.00039789453,10344
10389.254227399826,1.0769230769230769,1.9666768,2059918,0.0,1.9230769230769231,0.004452265,82.90384615384616,0.14229050687874212,15.880204805113518,9.7399396e-05,9.7399396e-05,10396
10438.836983680725,1.346938775510204,1.945827,2069810,0.0,1.653061224489796,0.0030040962,83.20408163265306,0.1202058934954127,15.93788767428572,0.00018951975,0.00018951975,10445
10487.674774646759,1.25,1.9530929,2079884,0.0,1.75,0.0042102793,85.3125,0.11566891891891891,16.03363121734041,0.0001199351,0.0001199351,10493
10536.41370511055,1.2127659574468086,1.9520589,2089945,0.0,1.7872340425531914,0.005608086,90.12765957446808,0.12684942089784348,17.02100703124697,0.00025177334,0.00025177334,10540
10588.356260299683,1.2553191489361701,1.9516276,2099803,0.0,1.7446808510638299,0.0051973993,87.44680851063829,0.12168941584504141,16.59565021512176,0.00024688442,0.00024688442,10587
