entloss,EpisodesSoFar,AttNC,TimeElapsed,Fce,TtR,MtR,optimgain,meankl,surrgain,entropy,TimestepsSoFar,AttC
0.0,1709,10.0,2343.6200942993164,0.9994000000000002,2498.5,142.78867348644542,9.435413e-05,0.00053841143,9.435413e-05,0.44748202,329895,0.0
0.0,1750,9.731707317073171,2414.626985311508,0.9744390243902439,2436.0975609756097,139.208221594624,0.00024297855,0.009640896,0.00024297855,0.35288805,339898,0.2682926829268293
0.0,1791,9.75609756097561,2484.3178465366364,0.9834471544715447,2438.5365853658536,139.37290692116142,0.0004570454,0.008504951,0.0004570454,0.44655478,349901,0.24390243902439024
0.0,1831,10.0,2551.57772898674,0.9991000000000001,2497.75,142.76041267566478,0.00014865678,0.008525085,0.00014865678,0.35806277,359901,0.0
0.0,1871,10.0,2626.1086773872375,0.9997000000000001,2499.25,142.8267906350943,0.0005406729,0.011887619,0.0005406729,0.4397675,369901,0.0
0.0,1912,9.75609756097561,2694.584976673126,0.9863838812301167,2437.0731707317073,139.39680921784824,0.0004080282,0.0054741087,0.0004080282,0.5108868,379924,0.24390243902439024
0.0,1953,9.75609756097561,2763.7434616088867,0.9776027874564461,2428.048780487805,138.77084180495143,0.00044295227,0.0040238863,0.00044295227,0.46343976,389945,0.24390243902439024
0.0,1993,10.0,2832.1903977394104,0.9980000000000002,2495.0,142.5648600407488,0.00029756117,0.0027890783,0.00029756117,0.48083696,399945,0.0
0.0,2033,10.0,2899.3386149406433,0.9952999999999997,2488.25,142.14726668246246,0.0010784141,0.008076648,0.0010784141,0.5559472,409945,0.0
0.0,2076,9.279069767441861,2967.3876926898956,0.9386301869585046,2293.720930232558,131.0827740091645,0.0011334545,0.010094447,0.0011334545,0.60338527,419970,0.7209302325581395
0.0,2120,8.840909090909092,3035.758415699005,0.8877163240799604,2130.2272727272725,121.8999061174445,0.000707878,0.0055982526,0.000707878,0.54924846,429795,1.1590909090909092
0.0,2160,10.0,3105.0643010139465,0.9829000000000001,2457.25,140.33319063734885,0.0007155135,0.0072438135,0.0007155135,0.49079335,439795,0.0
0.0,2200,9.95,3173.3549299240112,0.9904000000000002,2476.0,141.54901338700515,0.0005030332,0.0014521895,0.0005030332,0.49123383,449795,0.05
0.0,2244,9.090909090909092,3241.3930168151855,0.932516848757772,2257.9545454545455,129.29242708419767,0.0006281802,0.0037370909,0.0006281802,0.4611518,459891,0.9090909090909091
0.0,2284,10.0,3309.584465742111,0.9946999999999999,2486.75,142.18463613300668,0.0005131166,0.0061585833,0.0005131166,0.5390408,469891,0.0
0.0,2325,9.75609756097561,3379.2479186058044,0.9723252032520325,2411.2195121951218,137.84138763979752,0.00039240098,0.004478801,0.00039240098,0.48383358,479900,0.24390243902439024
0.0,2365,10.0,3447.7235255241394,0.9951000000000002,2487.75,142.1824955713811,0.00059775665,0.0065971254,0.00059775665,0.5573658,489900,0.0
0.0,2405,10.0,3516.912830591202,0.9874,2468.5,141.05150011809909,0.00075297104,0.005942265,0.00075297104,0.58670694,499900,0.0
0.0,2445,10.0,3583.9798974990845,0.9728999999999999,2432.25,138.9409294723385,0.00044171012,0.004458295,0.00044171012,0.6432877,509900,0.0
0.0,2489,9.090909090909092,3654.726759672165,0.8756381061286721,2142.2727272727275,122.53465144500474,0.00074741914,0.0041997842,0.00074741914,0.5938704,519976,0.9090909090909091
0.0,2530,9.463414634146341,3724.2525963783264,0.9311358885017423,2291.951219512195,131.09015665458364,0.00058187067,0.0040473784,0.00058187067,0.61474764,529752,0.5365853658536586
0.0,2570,10.0,3791.7503111362457,0.9764000000000002,2441.0,139.54064496786364,0.00035463192,0.0013336665,0.00035463192,0.63931286,539752,0.0
0.0,2611,9.75609756097561,3859.681535243988,0.9625710186513632,2376.3414634146343,135.96848448341103,0.0004832628,0.0017784637,0.0004832628,0.64165664,549769,0.24390243902439024
0.0,2656,8.866666666666667,3929.091063976288,0.8716033613445379,2138.222222222222,122.4387875139498,0.0011938544,0.006210007,0.0011938544,0.583901,559828,1.1333333333333333
0.0,2696,10.0,3996.808461666107,0.9830000000000002,2457.5,140.38670491110898,0.00040442814,0.0017342261,0.00040442814,0.6101686,569828,0.0
0.0,2738,9.523809523809524,4064.7209401130676,0.9555411255411257,2351.904761904762,134.49287602663523,0.00046351564,0.004808785,0.00046351564,0.56374955,579864,0.47619047619047616
0.0,2778,10.0,4133.322547197342,0.9830999999999996,2457.75,140.5783090621022,0.0006208988,0.0032286905,0.0006208988,0.59402514,589864,0.0
0.0,2818,9.95,4201.902960300446,0.9728999999999999,2432.25,139.16890990716652,0.00045007293,0.0008724506,0.00045007293,0.60559285,599864,0.05
0.0,2860,9.523809523809524,4270.1929631233215,0.9397188208616782,2321.4285714285716,132.65728870889603,0.0007159315,0.005736621,0.0007159315,0.5521762,609874,0.47619047619047616
0.0,2901,9.731707317073171,4338.506422042847,0.9719948652118096,2412.1951219512193,137.89920557797237,0.00041247506,0.0014143389,0.00041247506,0.5381378,619893,0.2682926829268293
0.0,2944,9.255813953488373,4406.1613981723785,0.9336014619987818,2294.6511627906975,131.04530411456378,0.00040166732,0.0017127597,0.00040166732,0.5653293,629968,0.7441860465116279
0.0,2984,9.725,4474.608635663986,0.9667905660377356,2400.25,137.25717786620132,0.0004575024,0.0023506898,0.0004575024,0.5410162,639771,0.275
0.0,3024,10.0,4544.283861875534,0.9892,2473.0,141.3741615317998,0.0004633918,0.0013825637,0.0004633918,0.52525955,649771,0.0
0.0,3064,10.0,4612.897725582123,0.9878000000000002,2469.5,141.08003655468048,0.00087115035,0.0044198204,0.00087115035,0.49084267,659771,0.0
0.0,3104,10.0,4681.816188812256,0.9945999999999998,2486.5,141.99132609529013,0.00029610505,0.003738205,0.00029610505,0.45398828,669771,0.0
0.0,3144,10.0,4748.824477672577,0.9973000000000001,2493.25,142.45971196214572,0.00050643424,0.011351853,0.00050643424,0.40425453,679771,0.0
0.0,3185,9.75609756097561,4816.455747127533,0.978996066089693,2428.5365853658536,138.62701812858424,0.00062365236,0.0018854749,0.00062365236,0.37412503,689802,0.24390243902439024
0.0,3226,9.75609756097561,4885.465120315552,0.97864262990456,2429.756097560976,138.7715575983617,0.0003834612,0.0037202386,0.0003834612,0.4182925,699825,0.24390243902439024
0.0,3266,10.0,4952.138771533966,0.9973000000000001,2493.25,142.44692303534035,0.0006451116,0.005336494,0.0006451116,0.38874274,709825,0.0
0.0,3306,10.0,5019.042489290237,0.9987,2496.75,142.68619636496678,0.00024718803,0.0030286694,0.00024718803,0.40650567,719825,0.0
0.0,3347,9.75609756097561,5087.347317934036,0.9818861788617885,2434.6341463414633,139.13377392361608,0.00076036865,0.0075819255,0.00076036865,0.33636397,729828,0.24390243902439024
0.0,3387,10.0,5154.7691996097565,0.9996,2499.0,142.79607635169722,0.000809205,0.009720855,0.000809205,0.41143718,739828,0.0
0.0,3427,10.0,5221.9645936489105,0.9965999999999999,2491.5,142.32212030123233,0.0003982951,0.005075,0.0003982951,0.34578362,749828,0.0
0.0,3467,10.0,5290.551721334457,0.9977,2494.25,142.5267471470142,0.0004835234,0.004939614,0.0004835234,0.29862583,759828,0.0
0.0,3507,9.95,5359.175589323044,0.9986999999999998,2496.75,142.66408599925057,0.00063158234,0.001904139,0.00063158234,0.2741351,769828,0.05
0.0,3547,10.0,5427.652304410934,0.9998000000000001,2499.5,142.86307282384183,0.0004737716,0.008649875,0.0004737716,0.18538062,779828,0.0
0.0,3587,10.0,5496.410955429077,0.9999,2499.75,142.85379701531866,0.00028577793,0.0009971261,0.00028577793,0.18640125,789828,0.0
0.0,3627,10.0,5564.848517417908,1.0,2500.0,142.8784238871937,0.0006194382,0.011579118,0.0006194382,0.20532806,799828,0.0
0.0,3668,9.75609756097561,5634.181211233139,0.9835447154471545,2438.7804878048782,139.38123622695758,0.00045729324,0.0023762905,0.00045729324,0.23040645,809831,0.24390243902439024
0.0,3708,10.0,5702.898915052414,0.9992999999999999,2498.25,142.75798831070028,0.00061251054,0.004238279,0.00061251054,0.1940766,819831,0.0
0.0,3748,10.0,5774.880855560303,0.999,2497.5,142.68731009744158,0.0006867443,0.0026667432,0.0006867443,0.2144975,829831,0.0
0.0,3788,10.0,5844.451215267181,0.9979000000000001,2494.75,142.49480053384346,0.0011350837,0.0074019055,0.0011350837,0.27141967,839831,0.0
0.0,3828,10.0,5915.358108758926,0.9972000000000001,2493.0,142.4555236536431,0.00066506607,0.005066895,0.00066506607,0.2831615,849831,0.0
0.0,3868,9.975,5983.764043807983,0.9885999999999997,2471.5,140.98365162865,0.00083350425,0.0029049753,0.00083350425,0.298232,859831,0.025
0.0,3908,10.0,6055.0820598602295,0.9898000000000001,2474.5,141.24383173259508,0.0007045504,0.0046124873,0.0007045504,0.3557094,869831,0.0
0.0,3948,9.95,6125.970592737198,0.9754000000000002,2438.5,138.95318244528954,0.00071898627,0.0040400927,0.00071898627,0.31295457,879831,0.05
0.0,3988,9.975,6195.939641714096,0.9860000000000003,2465.0,140.80890149681056,0.0006856731,0.0047042696,0.0006856731,0.28330883,889831,0.025
0.0,4029,9.75609756097561,6266.816306114197,0.9707757671125099,2414.878048780488,137.97094101727237,0.00086156145,0.0051840907,0.00086156145,0.32179648,899862,0.24390243902439024
0.0,4071,9.523809523809524,6337.169992923737,0.9622531939605113,2363.5714285714284,135.18620917079022,0.0012373078,0.0042873225,0.0012373078,0.3095093,909928,0.47619047619047616
0.0,4111,10.0,6408.817098379135,0.9945999999999999,2486.5,142.13390708874812,0.000885551,0.0037697079,0.000885551,0.29092407,919928,0.0
0.0,4152,9.75609756097561,6478.63662981987,0.9770731707317074,2418.7804878048782,138.0707366561016,0.00086149847,0.0035120542,0.00086149847,0.2749634,929933,0.24390243902439024
0.0,4192,10.0,6549.426616191864,0.9937999999999999,2484.5,141.75548967694476,0.0008459519,0.0048291883,0.0008459519,0.25535676,939933,0.0
0.0,4232,10.0,6618.162854671478,0.9970000000000001,2492.5,142.3555116750834,0.0005631774,0.008058885,0.0005631774,0.20668988,949933,0.0
0.0,4272,10.0,6688.52331495285,0.9994000000000002,2498.5,142.78129665927378,0.0007009928,0.0049379566,0.0007009928,0.1549755,959933,0.0
0.0,4312,10.0,6756.940618753433,0.9996,2499.0,142.7799163996936,0.00030082394,0.0024359967,0.00030082394,0.18084547,969933,0.0
0.0,4352,10.0,6824.502305030823,0.9995,2498.75,142.75786089361995,0.00061377976,0.0049919267,0.00061377976,0.21457355,979933,0.0
0.0,4392,10.0,6893.380449771881,0.9993000000000001,2498.25,142.75345674396917,0.00069540786,0.006642977,0.00069540786,0.15777774,989933,0.0
0.0,4432,10.0,6962.6886377334595,0.9994,2498.5,142.7480411478271,0.00054549245,0.0048502893,0.00054549245,0.09739686,999933,0.0
0.0,4472,10.0,7030.832550525665,0.9999,2499.75,142.86715684690571,0.00076763367,0.007863652,0.00076763367,0.017686915,1009933,0.0
0.0,4512,10.0,7098.788408279419,0.9999,2499.75,142.85379701531866,0.0004486962,0.00453112,0.0004486962,-0.02479745,1019933,0.0
0.0,4552,10.0,7167.1013007164,1.0,2500.0,142.8784238871937,0.0011007366,0.012876194,0.0011007366,0.04150579,1029933,0.0
0.0,4592,10.0,7235.23100399971,0.9997,2499.25,142.8218799473771,0.00036036587,0.0033911725,0.00036036587,0.053673886,1039933,0.0
0.0,4632,10.0,7304.061967849731,0.9999,2499.75,142.85379701531866,0.00046119362,0.007614972,0.00046119362,-0.02559781,1049933,0.0
0.0,4672,10.0,7373.099106550217,0.9998999999999999,2499.75,142.85379701531866,0.0002009504,0.0037182465,0.0002009504,-0.060855888,1059933,0.0
0.0,4712,10.0,7441.353732347488,1.0,2500.0,142.8784238871937,0.0005791015,0.003155192,0.0005791015,-0.02534293,1069933,0.0
0.0,4752,10.0,7510.384628534317,0.9999,2499.75,142.85379701531866,0.00023231824,0.0018617936,0.00023231824,-0.0025614502,1079933,0.0
0.0,4792,10.0,7579.822128534317,0.9997000000000001,2499.25,142.80454327156863,0.0011928694,0.010608484,0.0011928694,0.07565715,1089933,0.0
0.0,4832,10.0,7648.747311830521,0.9986999999999998,2496.75,142.5719535043423,0.00072034355,0.007215589,0.00072034355,0.013595558,1099933,0.0
0.0,4872,10.0,7718.304204702377,0.9993000000000001,2498.25,142.70603578406858,0.00044382294,0.006432929,0.00044382294,-0.04602422,1109933,0.0
0.0,4912,10.0,7787.483795881271,1.0,2500.0,142.8784238871937,0.00014221623,0.0038691591,0.00014221623,-0.056958534,1119933,0.0
0.0,4952,10.0,7857.393971443176,0.9993000000000001,2498.25,142.7060357840686,0.0003546032,0.004324444,0.0003546032,-0.105118535,1129933,0.0
0.0,4992,10.0,7925.454006910324,0.9991999999999999,2498.0,142.6814089121936,0.00017853244,0.008147989,0.00017853244,-0.19162488,1139933,0.0
0.0,5032,10.0,7994.006845712662,0.9994,2498.5,142.7306626559436,0.0004176472,0.009671195,0.0004176472,-0.15776022,1149933,0.0
0.0,5072,10.0,8063.23584318161,0.9998000000000001,2499.5,142.82917014344366,0.0010388946,0.00819102,0.0010388946,-0.09763356,1159933,0.0
0.0,5112,10.0,8133.4337520599365,0.9997,2499.25,142.80454327156866,0.00072258606,0.0029266942,0.00072258606,-0.11074552,1169933,0.0
0.0,5152,10.0,8202.150700569153,0.9994999999999999,2498.75,142.7552895278186,0.00071248243,0.0048996364,0.00071248243,-0.07378795,1179933,0.0
0.0,5192,10.0,8272.770721912384,0.9984,2496.0,142.48512844594532,0.001036598,0.0057000313,0.001036598,-0.068645746,1189933,0.0
0.0,5232,10.0,8344.387576818466,0.9962000000000002,2490.5,142.03869373733136,0.0016019574,0.00715032,0.0016019574,-0.012834548,1199933,0.0
0.0,5272,10.0,8415.379945516586,0.9963999999999998,2491.0,142.1144059954793,0.0013791673,0.0066200146,0.0013791673,0.020687828,1209933,0.0
0.0,5312,10.0,8484.843700170517,0.9936999999999999,2484.25,141.66723600338696,0.0012233644,0.0055754976,0.0012233644,0.06273534,1219933,0.0
0.0,5352,10.0,8555.248149633408,0.9831,2457.75,140.3398229917818,0.000543228,0.0035147546,0.000543228,0.06758497,1229933,0.0
0.0,5392,10.0,8624.30471086502,0.9915999999999998,2479.0,141.4906106943493,0.0011319616,0.009484895,0.0011319616,0.06534846,1239933,0.0
0.0,5432,10.0,8694.472915649414,0.9951999999999999,2488.0,142.11113401031056,0.000781746,0.005155612,0.000781746,0.03692627,1249933,0.0
0.0,5472,10.0,8763.388161182404,0.9913000000000001,2478.25,141.38335825703214,0.00075932284,0.005729173,0.00075932284,-0.016472891,1259933,0.0
0.0,5512,10.0,8832.858832359314,0.9968,2492.0,142.21449392659343,0.0005864978,0.0026449189,0.0005864978,-0.0026984217,1269933,0.0
0.0,5552,10.0,8903.325303554535,0.9964999999999998,2491.25,142.27644179639674,0.00095509103,0.0044789384,0.00095509103,0.030391704,1279933,0.0
0.0,5592,10.0,8972.306739330292,0.9991,2497.75,142.65727089602336,0.001001815,0.0060331277,0.001001815,0.08778654,1289933,0.0
0.0,5632,10.0,9042.566482067108,0.9955,2488.75,142.08014855687367,0.001289682,0.009289481,0.001289682,0.027720036,1299933,0.0
0.0,5672,10.0,9112.027391910553,0.9959999999999998,2490.0,142.10904183658158,0.0009561415,0.005659424,0.0009561415,0.053192046,1309933,0.0
0.0,5712,9.75,9181.300931453705,0.9690671232876713,2416.0,137.72614383855657,0.0009595739,0.0061928127,0.0009595739,0.06570704,1319756,0.25
0.0,5752,10.0,9248.77754163742,0.9904999999999997,2476.25,141.16596974525677,0.0007588797,0.0041052033,0.0007588797,0.10454279,1329756,0.0
0.0,5792,10.0,9318.557744264603,0.985,2462.5,140.40140358443153,0.0011672416,0.005254094,0.0011672416,0.094650485,1339756,0.0
0.0,5832,10.0,9386.298547029495,0.9872999999999997,2468.25,140.71629475987055,0.001103239,0.0053502684,0.001103239,0.09802227,1349756,0.0
0.0,5872,10.0,9455.323209762573,0.9786999999999996,2446.75,139.18184609273243,0.0010668746,0.00610857,0.0010668746,0.14388289,1359756,0.0
0.0,5912,10.0,9524.59668469429,0.9677999999999999,2419.5,137.4298141772784,0.0010679207,0.0065519884,0.0010679207,0.091506094,1369756,0.0
0.0,5952,10.0,9591.731091499329,0.9680000000000005,2420.0,137.69574636771094,0.0010872274,0.0075707696,0.0010872274,0.058700234,1379756,0.0
0.0,5992,10.0,9659.222898244858,0.8744999999999999,2186.25,123.55661242086344,0.0010752517,0.0060863364,0.0010752517,0.13303597,1389756,0.0
0.0,6032,10.0,9725.776875257492,0.8687999999999999,2172.0,123.02511303003332,0.0010268652,0.0075177033,0.0010268652,0.154268,1399756,0.0
0.0,6072,10.0,9792.808797597885,0.7981000000000001,1995.25,113.8090431542907,0.00098853,0.0043726265,0.00098853,0.16194335,1409756,0.0
0.0,6112,9.9,9860.940850257874,0.7346999999999999,1836.75,105.06437889441247,0.0011537332,0.0062367297,0.0011537332,0.2009732,1419756,0.1
0.0,6152,9.975,9928.329500675201,0.8029999999999999,2007.5,115.25333047831721,0.0010495516,0.004570296,0.0010495516,0.20444188,1429756,0.025
0.0,6192,10.0,9994.68989610672,0.8701999999999999,2175.5,124.36866176095252,0.0012210042,0.0050688665,0.0012210042,0.2146243,1439756,0.0
0.0,6233,9.731707317073171,10062.11737537384,0.8904549064095293,2224.390243902439,126.9284179031889,0.0011366819,0.004376651,0.0011366819,0.2232516,1449971,0.2682926829268293
0.0,6273,9.975,10129.006418704987,0.9079999999999998,2270.0,129.9104460113138,0.001149075,0.0045960485,0.001149075,0.21416688,1459971,0.025
0.0,6313,10.0,10195.450677394867,0.9292999999999999,2323.25,132.66702586459536,0.00080495956,0.0049313433,0.00080495956,0.24827456,1469971,0.0
0.0,6354,9.268292682926829,10261.10633945465,0.8750275292714319,2159.756097560976,123.98663672509643,0.001043334,0.004248857,0.001043334,0.2359659,1479858,0.7317073170731707
0.0,6394,10.0,10327.062953948975,0.9261000000000001,2315.25,132.42465515764343,0.0011376848,0.0055090482,0.0011376848,0.25645077,1489858,0.0
0.0,6434,10.0,10394.150607585907,0.9530999999999998,2382.75,136.27024385486806,0.0014665615,0.009172901,0.0014665615,0.24813722,1499858,0.0
0.0,6474,10.0,10460.897061347961,0.9725999999999999,2431.5,138.99841049712342,0.0013581222,0.0077901743,0.0013581222,0.19374086,1509858,0.0
0.0,6514,10.0,10527.025758504868,0.9855999999999998,2464.0,140.81018977812067,0.00096766115,0.0060392544,0.00096766115,0.2012023,1519858,0.0
0.0,6554,10.0,10594.205639839172,0.9914999999999999,2478.75,141.6697126801477,0.00083141134,0.005990847,0.00083141134,0.20246896,1529858,0.0
0.0,6594,10.0,10661.475900888443,0.9821,2455.25,140.31077216650456,0.00084939005,0.0036603515,0.00084939005,0.1983811,1539858,0.0
0.0,6634,10.0,10727.506928443909,0.9844999999999999,2461.25,140.78027751128155,0.0008732168,0.0058722203,0.0008732168,0.19811106,1549858,0.0
0.0,6674,10.0,10793.533526659012,0.9790000000000004,2447.5,140.00286712657459,0.0013497644,0.00703022,0.0013497644,0.16663346,1559858,0.0
0.0,6714,10.0,10859.295753717422,0.9882,2470.5,141.26480521333144,0.0009415363,0.004041,0.0009415363,0.17102014,1569858,0.0
0.0,6754,10.0,10925.622892856598,0.9936,2484.0,142.00452801818864,0.0009471073,0.006704855,0.0009471073,0.13244629,1579858,0.0
0.0,6794,10.0,10990.683005809784,0.9972999999999999,2493.25,142.4719095539843,0.0011074404,0.005745209,0.0011074404,0.16931707,1589858,0.0
0.0,6834,10.0,11056.087170362473,0.9948999999999998,2487.25,142.12200223061745,0.000779326,0.0055121006,0.000779326,0.22606981,1599858,0.0
0.0,6874,10.0,11121.731909275055,0.9955000000000002,2488.75,142.22704524020259,0.00075980165,0.004329705,0.00075980165,0.24688594,1609858,0.0
0.0,6914,10.0,11188.12307214737,0.9919999999999998,2480.0,141.83847349735365,0.0009699652,0.00598286,0.0009699652,0.2694504,1619858,0.0
0.0,6954,10.0,11253.916406869888,0.9933,2483.25,141.95675560290846,0.00072173594,0.004202412,0.00072173594,0.25013354,1629858,0.0
0.0,6994,10.0,11319.952353477478,0.9912000000000001,2478.0,141.73427198695825,0.0005522945,0.0044892156,0.0005522945,0.26431265,1639858,0.0
0.0,7034,10.0,11386.20021224022,0.9903999999999998,2476.0,141.52790679398927,0.0008697753,0.0038198908,0.0008697753,0.261631,1649858,0.0
0.0,7074,10.0,11451.013042449951,0.9900999999999998,2475.25,141.3833279578879,0.0009536326,0.006238278,0.0009536326,0.27989304,1659858,0.0
0.0,7114,9.95,11515.726304769516,0.9744999999999999,2436.25,139.183511082423,0.000766087,0.006165626,0.000766087,0.2509507,1669858,0.05
0.0,7154,10.0,11581.163826465607,0.9683000000000002,2420.75,138.3155951031669,0.0010460041,0.0055014463,0.0010460041,0.2872458,1679858,0.0
0.0,7194,10.0,11647.227538347244,0.9523999999999999,2381.0,136.2319312861902,0.0007964199,0.003275275,0.0007964199,0.2898297,1689858,0.0
0.0,7234,10.0,11711.125666856766,0.9637,2409.25,137.94499690664617,0.00092127814,0.0047849636,0.00092127814,0.29751688,1699858,0.0
0.0,7274,10.0,11776.95052266121,0.9728,2432.0,139.1027107511108,0.00092839584,0.0042468547,0.00092839584,0.3184928,1709858,0.0
0.0,7314,10.0,11842.217782497406,0.9683999999999997,2421.0,138.3484968365049,0.0010174996,0.0045966166,0.0010174996,0.31646827,1719858,0.0
0.0,7355,9.75609756097561,11907.169501066208,0.9425816135084427,2347.560975609756,134.32927867943766,0.000984449,0.006629724,0.000984449,0.25747797,1729871,0.24390243902439024
0.0,7395,10.0,11973.622715950012,0.9669999999999999,2417.5,138.1555747898064,0.00083063566,0.0064016567,0.00083063566,0.30189204,1739871,0.0
0.0,7436,9.75609756097561,12037.593982934952,0.915778270509978,2284.1463414634145,130.85748308739855,0.0011828755,0.0072187707,0.0011828755,0.24266055,1749882,0.24390243902439024
0.0,7476,10.0,12104.554966688156,0.9483,2370.75,135.58952979038065,0.00063943106,0.0028263489,0.00063943106,0.23992796,1759882,0.0
0.0,7516,10.0,12168.977954864502,0.9555,2388.75,136.43723960354737,0.0011357142,0.0056587653,0.0011357142,0.27877784,1769882,0.0
