AttNC,MtR,entloss,optimgain,entropy,AttC,Fce,TtR,EpisodesSoFar,TimeElapsed,TimestepsSoFar,surrgain,meankl
0.75,13.914978364577147,0.0,0.001566906,1.096129,0.25,0.10049797570850204,24.423076923076923,1140,480.4394896030426,149784,0.001566906,0.003788258
0.6153846153846154,12.388599247015234,0.0,0.0026797852,1.0499874,0.38461538461538464,0.08997445797445798,21.384615384615383,1205,513.4653594493866,159927,0.0026797852,0.006135954
0.7407407407407407,14.459832658083405,0.0,0.002509861,1.0162369,0.25925925925925924,0.10624466891133559,25.203703703703702,1259,544.0167729854584,169999,0.002509861,0.005207841
0.7647058823529411,14.790123893036556,0.0,0.0019697105,0.98577714,0.23529411764705882,0.11034132171387073,25.647058823529413,1310,578.0384685993195,179809,0.0019697105,0.0035077338
0.7142857142857143,14.249150817422043,0.0,0.0024762966,0.9292535,0.2857142857142857,0.10278571428571429,24.821428571428573,1366,609.5781290531158,189845,0.0024762966,0.0074287127
0.7547169811320755,13.918943108320565,0.0,0.0027363289,0.87526554,0.24528301886792453,0.11069182389937107,24.566037735849058,1419,640.8352274894714,199880,0.0027363289,0.0061909403
0.7142857142857143,13.25995999326678,0.0,0.0016981567,0.82293886,0.2857142857142857,0.09242857142857144,23.107142857142858,1475,672.9894332885742,209912,0.0016981567,0.0045700176
0.8695652173913043,16.31720199966969,0.0,0.002272808,0.8383417,0.13043478260869565,0.11556521739130436,28.891304347826086,1521,703.4471621513367,219918,0.002272808,0.0029474797
0.8,14.294393238919,0.0,0.0023439839,0.84451944,0.2,0.10697350649350651,25.18,1571,737.8774361610413,229946,0.0023439839,0.003773026
0.8,16.055453642723677,0.0,0.0021312642,0.80881464,0.2,0.11321846153846153,27.94,1621,769.1225802898407,239976,0.0021312642,0.0035291011
0.9523809523809523,17.828852268788317,0.0,0.0019228676,0.79800254,0.047619047619047616,0.12542857142857144,31.357142857142858,1663,800.7855417728424,249990,0.0019228676,0.0030826388
0.7959183673469388,15.46680778705257,0.0,0.003389679,0.7634212,0.20408163265306123,0.10971428571428572,27.428571428571427,1712,833.1746258735657,259756,0.003389679,0.004286665
0.8888888888888888,17.626060395264478,0.0,0.0013741608,0.74814045,0.1111111111111111,0.14488888888888887,30.68888888888889,1757,864.5108797550201,269775,0.0013741608,0.0018757122
0.7843137254901961,14.450657671865919,0.0,0.0018379501,0.71548474,0.21568627450980393,0.10164705882352944,25.41176470588235,1808,898.7309753894806,279794,0.0018379501,0.005107984
0.8,14.436230766413791,0.0,0.0020532638,0.720337,0.2,0.11088380952380955,25.38,1858,929.9947757720947,289824,0.0020532638,0.002767975
0.8333333333333334,15.850624799185757,0.0,0.002298346,0.7123346,0.16666666666666666,0.13466666666666666,28.479166666666668,1906,960.9851138591766,299832,0.002298346,0.0031128568
0.9090909090909091,17.450280537340646,0.0,0.0025847135,0.704369,0.09090909090909091,0.12218181818181822,30.545454545454547,1950,993.4503009319305,309836,0.0025847135,0.0049405424
0.8163265306122449,15.911555402968595,0.0,0.0029806716,0.6728844,0.1836734693877551,0.11110204081632653,27.775510204081634,1999,1024.526611328125,319849,0.0029806716,0.005085548
0.8333333333333334,15.452358113651519,0.0,0.0024124712,0.63806355,0.16666666666666666,0.11300000000000004,27.229166666666668,2047,1057.45649766922,329869,0.0024124712,0.0038173317
0.8333333333333334,16.15109604256063,0.0,0.002001242,0.6290285,0.16666666666666666,0.13458333333333333,28.458333333333332,2095,1088.5059826374054,339893,0.002001242,0.0035221085
0.8,15.326151357593446,0.0,0.0030446823,0.5945738,0.2,0.12904,27.28,2145,1119.511563539505,349921,0.0030446823,0.005574544
0.851063829787234,16.70966936580786,0.0,0.0029645553,0.5831935,0.14893617021276595,0.11710638297872342,29.27659574468085,2192,1151.3154673576355,359928,0.0029645553,0.0038143676
0.8888888888888888,17.30537589117147,0.0,0.002108393,0.6024073,0.1111111111111111,0.14311111111111113,30.244444444444444,2237,1182.910659313202,369933,0.002108393,0.0023394083
0.8695652173913043,16.76651398238271,0.0,0.002771839,0.5631381,0.13043478260869565,0.11997515527950312,29.23913043478261,2283,1215.2955865859985,379947,0.002771839,0.0044409013
0.851063829787234,15.698229314663482,0.0,0.002277588,0.58553225,0.14893617021276595,0.10978723404255321,27.4468085106383,2330,1246.3317048549652,389958,0.002277588,0.0050241896
0.8888888888888888,17.24244629969627,0.0,0.0031931903,0.5329888,0.1111111111111111,0.12299682539682541,29.977777777777778,2375,1278.337066411972,399975,0.0031931903,0.0056339055
0.975609756097561,19.025783144425503,0.0,0.0033321236,0.55631614,0.024390243902439025,0.13531707317073172,33.829268292682926,2416,1309.350951910019,409976,0.0033321236,0.0050168848
0.9302325581395349,17.67527800656809,0.0,0.0037768509,0.5157494,0.06976744186046512,0.12455813953488373,31.13953488372093,2459,1340.251596212387,419979,0.0037768509,0.006113813
0.9302325581395349,17.958444512295472,0.0,0.0037514314,0.48704776,0.06976744186046512,0.12734883720930235,31.837209302325583,2502,1371.943148612976,429986,0.0037514314,0.00484881
0.8888888888888888,17.135008040352595,0.0,0.0037994008,0.5231746,0.1111111111111111,0.12053333333333337,30.133333333333333,2547,1402.9838490486145,439991,0.0037994008,0.004585497
0.9090909090909091,17.42806658672511,0.0,0.0032445602,0.53313035,0.09090909090909091,0.12181818181818184,30.454545454545453,2591,1434.7791194915771,449997,0.0032445602,0.004677483
0.8666666666666667,16.449018931507485,0.0,0.0032198082,0.49914613,0.13333333333333333,0.1376,28.866666666666667,2636,1465.8237550258636,459757,0.0032198082,0.006117816
0.8695652173913043,17.050570186556786,0.0,0.0027969978,0.45747134,0.13043478260869565,0.12026086956521741,30.065217391304348,2682,1496.913894891739,469769,0.0027969978,0.004718735
0.8,15.985249573941402,0.0,0.004264573,0.4197537,0.2,0.1194666666666667,28.04,2732,1527.6638805866241,479805,0.004264573,0.006180007
0.8695652173913043,17.4830331333434,0.0,0.004291305,0.3897278,0.13043478260869565,0.12173913043478259,30.434782608695652,2778,1560.693686246872,489815,0.004291305,0.0063723717
0.9302325581395349,19.704212834814054,0.0,0.0034377838,0.37248227,0.06976744186046512,0.136093023255814,34.02325581395349,2821,1591.876699924469,499818,0.0034377838,0.004576069
0.9523809523809523,18.91785088793118,0.0,0.0023316925,0.37849528,0.047619047619047616,0.13416931216931222,32.904761904761905,2863,1623.5071804523468,509828,0.0023316925,0.0030687451
0.8888888888888888,17.69656832334534,0.0,0.0027437378,0.34436402,0.1111111111111111,0.12426666666666669,31.066666666666666,2908,1655.3213171958923,519839,0.0027437378,0.0043902746
0.9302325581395349,17.55125589388458,0.0,0.0039969254,0.3652681,0.06976744186046512,0.12111627906976745,30.27906976744186,2951,1686.0394124984741,529842,0.0039969254,0.0058084177
0.9090909090909091,17.47949046477618,0.0,0.0028812606,0.38785094,0.09090909090909091,0.130030303030303,30.636363636363637,2995,1718.169072151184,539848,0.0028812606,0.0046175383
1.0,19.18635984423415,0.0,0.00404198,0.4019461,0.0,0.13510000000000005,33.775,3035,1749.7056457996368,549848,0.00404198,0.0044813515
0.9302325581395349,18.58244675702005,0.0,0.0025593522,0.4415416,0.06976744186046512,0.13106976744186047,32.76744186046512,3078,1780.580489873886,559855,0.0025593522,0.004770389
0.8888888888888888,16.766700117457898,0.0,0.0038352886,0.4522067,0.1111111111111111,0.11920000000000001,29.8,3123,1813.1584510803223,569860,0.0038352886,0.007171074
0.9090909090909091,18.149847207978798,0.0,0.002361448,0.41250986,0.09090909090909091,0.12772727272727274,31.931818181818183,3167,1844.5218765735626,579864,0.002361448,0.005484234
0.9090909090909091,17.32456920606762,0.0,0.0030963349,0.4205469,0.09090909090909091,0.12236363636363637,30.59090909090909,3211,1875.777692079544,589870,0.0030963349,0.0060773343
0.9302325581395349,16.914384419746096,0.0,0.0028795549,0.39646906,0.06976744186046512,0.11916279069767444,29.790697674418606,3254,1906.90003824234,599873,0.0028795549,0.004005077
0.7547169811320755,14.700454163804773,0.0,0.004237628,0.36503705,0.24528301886792453,0.10324807826694618,25.18867924528302,3307,1938.5917291641235,609918,0.004237628,0.006591974
1.0,17.864335141414394,0.0,0.0018989563,0.39677817,0.0,0.12480000000000005,31.2,3347,1970.0915277004242,619918,0.0018989563,0.0027710132
0.9090909090909091,17.027861839720106,0.0,0.0031769897,0.42178,0.09090909090909091,0.11981818181818184,29.954545454545453,3391,2001.1190104484558,629928,0.0031769897,0.0043934127
0.975609756097561,18.563235273316177,0.0,0.003533928,0.4056558,0.024390243902439025,0.13141463414634147,32.853658536585364,3432,2032.3269741535187,639931,0.003533928,0.0058408426
0.9523809523809523,18.214893063306153,0.0,0.0024213986,0.41753003,0.047619047619047616,0.12723809523809523,31.80952380952381,3474,2063.164439678192,649933,0.0024213986,0.005038733
0.8888888888888888,16.662239538494106,0.0,0.0030097198,0.403308,0.1111111111111111,0.11715555555555558,29.288888888888888,3519,2094.1401076316833,659938,0.0030097198,0.007751092
0.9090909090909091,17.148488150525527,0.0,0.003243013,0.40417174,0.09090909090909091,0.11981818181818184,29.954545454545453,3563,2125.2932822704315,669942,0.003243013,0.005008152
0.9090909090909091,17.656113010553458,0.0,0.0015743589,0.39337474,0.09090909090909091,0.12381818181818184,30.954545454545453,3607,2157.8138947486877,679962,0.0015743589,0.0025708026
0.9302325581395349,17.72667307550876,0.0,0.0020711247,0.39186093,0.06976744186046512,0.12316279069767443,30.790697674418606,3650,2189.079108953476,689965,0.0020711247,0.0039359117
0.8695652173913043,16.029153245888704,0.0,0.0030677565,0.38417435,0.13043478260869565,0.11614833759590792,28.73913043478261,3696,2220.9188668727875,699987,0.0030677565,0.0032277303
0.9302325581395349,16.951993947416163,0.0,0.0032664917,0.405301,0.06976744186046512,0.12167441860465117,30.41860465116279,3739,2251.683258533478,709990,0.0032664917,0.005255074
0.9302325581395349,19.04559633334146,0.0,0.0050019925,0.40332007,0.06976744186046512,0.13330232558139532,33.325581395348834,3782,2283.7312195301056,719993,0.0050019925,0.0073589874
0.9090909090909091,17.353658489336194,0.0,0.0032952966,0.3931895,0.09090909090909091,0.12227272727272731,30.568181818181817,3826,2315.586879014969,729997,0.0032952966,0.005380255
0.8666666666666667,17.15655641439744,0.0,0.0032700896,0.37472528,0.13333333333333333,0.11982222222222225,29.955555555555556,3871,2347.2730491161346,739757,0.0032700896,0.005308473
0.851063829787234,16.157458755161414,0.0,0.0038123874,0.41006157,0.14893617021276595,0.11387234042553196,28.46808510638298,3918,2379.7455775737762,749764,0.0038123874,0.0056885397
1.0,20.434372076630403,0.0,0.0021873564,0.4067201,0.0,0.14310000000000003,35.775,3958,2410.418505191803,759764,0.0021873564,0.0039544944
0.9090909090909091,17.676311317343185,0.0,0.003515767,0.39286897,0.09090909090909091,0.1275252525252525,31.272727272727273,4002,2442.8767595291138,769784,0.003515767,0.0050197365
0.8695652173913043,16.2446595425443,0.0,0.0032425902,0.37606475,0.13043478260869565,0.11649802371541507,28.652173913043477,4048,2473.6112031936646,779804,0.0032425902,0.0039354363
0.9090909090909091,17.893813276222417,0.0,0.0024653657,0.3568301,0.09090909090909091,0.15503030303030302,31.227272727272727,4092,2503.954797267914,789810,0.0024653657,0.006551458
0.9302325581395349,18.4928934802178,0.0,0.003950168,0.34571478,0.06976744186046512,0.13134883720930235,32.83720930232558,4135,2538.5542647838593,799819,0.003950168,0.0050704833
0.975609756097561,18.534863183316645,0.0,0.0050493088,0.32495597,0.024390243902439025,0.1299512195121951,32.48780487804878,4176,2569.5307569503784,809820,0.0050493088,0.0065302323
0.975609756097561,18.459089297102558,0.0,0.004247202,0.30082706,0.024390243902439025,0.12858536585365854,32.146341463414636,4217,2601.5302007198334,819821,0.004247202,0.0055149193
0.9523809523809523,19.500103256943778,0.0,0.0043810615,0.3014566,0.047619047619047616,0.13666666666666666,34.166666666666664,4259,2632.553855419159,829823,0.0043810615,0.0051549016
0.9090909090909091,18.145810437656937,0.0,0.0022225955,0.31728068,0.09090909090909091,0.12663636363636366,31.65909090909091,4303,2663.215425491333,839827,0.0022225955,0.0028515272
0.9302325581395349,18.214145053862488,0.0,0.003704377,0.2840837,0.06976744186046512,0.12651162790697676,31.627906976744185,4346,2697.4747943878174,849830,0.003704377,0.007101764
0.9090909090909091,17.87744043188624,0.0,0.0034535707,0.3098309,0.09090909090909091,0.12454545454545453,31.136363636363637,4390,2728.3095293045044,859834,0.0034535707,0.0042210487
0.8888888888888888,17.960399000790694,0.0,0.002874762,0.28052858,0.1111111111111111,0.14693333333333336,31.2,4435,2761.291707277298,869855,0.002874762,0.00543149
0.975609756097561,19.19862930181486,0.0,0.002838379,0.28117508,0.024390243902439025,0.13404878048780489,33.51219512195122,4476,2792.975477695465,879856,0.002838379,0.0042728577
0.8888888888888888,16.814063848003872,0.0,0.00347742,0.25895575,0.1111111111111111,0.12290793650793648,29.955555555555556,4521,2824.5652289390564,889867,0.00347742,0.006638577
0.9523809523809523,18.687105542010563,0.0,0.0028544418,0.2754875,0.047619047619047616,0.12904761904761908,32.26190476190476,4563,2857.568955183029,899869,0.0028544418,0.005530913
0.9090909090909091,18.111264863873274,0.0,0.0042317454,0.24786346,0.09090909090909091,0.12788537549407117,31.522727272727273,4607,2888.2965688705444,909895,0.0042317454,0.0062562386
0.975609756097561,19.755212803718276,0.0,0.0027832063,0.25114316,0.024390243902439025,0.13843902439024394,34.609756097560975,4648,2920.37926197052,919896,0.0027832063,0.0031530652
0.975609756097561,19.353586821691408,0.0,0.0029410194,0.20462081,0.024390243902439025,0.13609756097560977,34.02439024390244,4689,2951.4382202625275,929897,0.0029410194,0.008070057
0.9302325581395349,19.09582238202868,0.0,0.0022876374,0.22725916,0.06976744186046512,0.15813953488372093,33.74418604651163,4732,2982.8865711688995,939900,0.0022876374,0.0032411502
0.9302325581395349,18.700370165048696,0.0,0.004635817,0.23277293,0.06976744186046512,0.1304186046511628,32.604651162790695,4775,3014.819343805313,949903,0.004635817,0.005866651
0.975609756097561,19.660795589010604,0.0,0.005614949,0.3083506,0.024390243902439025,0.13765853658536586,34.41463414634146,4816,3045.4140417575836,959904,0.005614949,0.0072451998
0.975609756097561,19.87087569140414,0.0,0.003910366,0.30566528,0.024390243902439025,0.13951219512195126,34.8780487804878,4857,3078.906512737274,969905,0.003910366,0.00574171
0.9523809523809523,19.18206592908358,0.0,0.0032617997,0.32691842,0.047619047619047616,0.1361904761904762,34.04761904761905,4899,3109.5269334316254,979907,0.0032617997,0.0044955537
1.0,19.470384062367756,0.0,0.0016156402,0.32297826,0.0,0.1384,34.6,4939,3141.488264322281,989907,0.0016156402,0.0022409698
0.9302325581395349,19.569725142344577,0.0,0.0042702826,0.31246543,0.06976744186046512,0.1377674418604651,34.44186046511628,4982,3172.5446920394897,999910,0.0042702826,0.0068607964
0.975609756097561,20.08485785170994,0.0,0.0024241344,0.31344137,0.024390243902439025,0.1398048780487805,34.951219512195124,5023,3203.4254937171936,1009911,0.0024241344,0.0040607676
0.9302325581395349,18.797849573684445,0.0,0.0038567162,0.28355846,0.06976744186046512,0.13200000000000003,33.0,5066,3236.0403950214386,1019916,0.0038567162,0.0051745703
0.975609756097561,21.34781911642884,0.0,0.001863271,0.26794577,0.024390243902439025,0.1491707317073171,37.292682926829265,5107,3266.8247768878937,1029917,0.001863271,0.003275986
0.9302325581395349,19.09827380104496,0.0,0.0025399886,0.3067945,0.06976744186046512,0.13451162790697674,33.627906976744185,5150,3299.2632122039795,1039920,0.0025399886,0.003665437
0.975609756097561,20.69642319223322,0.0,0.0026168274,0.31561285,0.024390243902439025,0.14341463414634145,35.853658536585364,5191,3330.3447165489197,1049921,0.0026168274,0.003775305
0.975609756097561,20.578611887100195,0.0,0.0030393004,0.36225912,0.024390243902439025,0.1442926829268293,36.073170731707314,5232,3361.2264885902405,1059922,0.0030393004,0.0049308944
0.8888888888888888,19.170340329138913,0.0,0.004759466,0.36653477,0.1111111111111111,0.13655384615384616,33.733333333333334,5277,3394.946150302887,1069939,0.004759466,0.0048641325
0.9090909090909091,19.792105262126583,0.0,0.002378392,0.35624284,0.09090909090909091,0.1443030303030303,34.75,5321,3425.6441464424133,1079981,0.002378392,0.007926614
1.0,21.939281159357407,0.0,0.0030272002,0.36503628,0.0,0.1518,37.95,5361,3458.153546333313,1089981,0.0030272002,0.0036233803
0.9090909090909091,19.674142497946516,0.0,0.0029081132,0.3938301,0.09090909090909091,0.1380909090909091,34.52272727272727,5405,3489.2184081077576,1099985,0.0029081132,0.00350908
0.8478260869565217,18.077412726083946,0.0,0.003065509,0.38174444,0.15217391304347827,0.12840530582166546,31.608695652173914,5451,3519.7016599178314,1109804,0.003065509,0.0062131803
0.975609756097561,20.12448508770521,0.0,0.0016785553,0.35036793,0.024390243902439025,0.14097560975609758,35.24390243902439,5492,3551.9974839687347,1119805,0.0016785553,0.0033222346
0.9302325581395349,20.08414425347217,0.0,0.002296161,0.33148196,0.06976744186046512,0.1455282392026578,34.76744186046512,5535,3582.8581132888794,1129814,0.002296161,0.0032289196
0.8695652173913043,18.21395384658397,0.0,0.0032519898,0.3241541,0.13043478260869565,0.1336149732620321,31.565217391304348,5581,3615.5850863456726,1139846,0.0032519898,0.0065640486
0.9302325581395349,19.438107111387502,0.0,0.004003802,0.31813082,0.06976744186046512,0.13572093023255813,33.93023255813954,5624,3646.725882768631,1149849,0.004003802,0.0046393294
0.975609756097561,20.409509820008562,0.0,0.0033586822,0.32989028,0.024390243902439025,0.14292682926829267,35.73170731707317,5665,3680.6743063926697,1159850,0.0033586822,0.0050315605
0.9302325581395349,18.299691070073184,0.0,0.0033739174,0.29527408,0.06976744186046512,0.13097674418604657,32.74418604651163,5708,3713.227070093155,1169853,0.0033739174,0.0054423544
0.9302325581395349,20.02099338690399,0.0,0.0025568788,0.2580917,0.06976744186046512,0.14027906976744187,35.06976744186046,5751,3744.2890915870667,1179856,0.0025568788,0.0036441025
0.9523809523809523,19.937667006978813,0.0,0.0023139496,0.2530259,0.047619047619047616,0.13971428571428574,34.92857142857143,5793,3777.7257964611053,1189858,0.0023139496,0.0048824614
0.975609756097561,19.86565759470668,0.0,0.0022669234,0.24296057,0.024390243902439025,0.13970731707317074,34.926829268292686,5834,3808.8597915172577,1199859,0.0022669234,0.0026182707
0.975609756097561,19.21481681239298,0.0,0.0037557948,0.24476746,0.024390243902439025,0.1349268292682927,33.73170731707317,5875,3843.7656259536743,1209860,0.0037557948,0.004835962
0.9302325581395349,19.189104296691347,0.0,0.003298221,0.26168826,0.06976744186046512,0.13506976744186053,33.76744186046512,5918,3876.036078453064,1219867,0.003298221,0.0038124877
0.9302325581395349,20.215072813733112,0.0,0.0032485016,0.24343906,0.06976744186046512,0.14410771113831092,35.74418604651163,5961,3906.2913720607758,1229888,0.0032485016,0.005107209
0.9523809523809523,18.8866608862982,0.0,0.0034231995,0.23585498,0.047619047619047616,0.1358095238095238,32.833333333333336,6003,3938.1260981559753,1239904,0.0034231995,0.0037140914
0.9090909090909091,18.501123296343597,0.0,0.0051303403,0.22889541,0.09090909090909091,0.13054545454545455,32.63636363636363,6047,3969.7469742298126,1249908,0.0051303403,0.008087216
0.975609756097561,20.79950685433404,0.0,0.003142297,0.23914577,0.024390243902439025,0.1466341463414634,36.65853658536585,6088,4001.5900208950043,1259909,0.003142297,0.0046019647
0.9523809523809523,19.163319749106083,0.0,0.00210233,0.24179693,0.047619047619047616,0.1345714285714286,33.642857142857146,6130,4032.6665468215942,1269911,0.00210233,0.0045222067
1.0,20.63372479418653,0.0,0.0030770905,0.21833758,0.0,0.14509999999999998,36.275,6170,4064.2676463127136,1279911,0.0030770905,0.0043517966
1.0,19.86524418098186,0.0,0.0032669967,0.22306867,0.0,0.13830000000000003,34.575,6210,4095.5915513038635,1289911,0.0032669967,0.005344883
1.0,19.100816247561028,0.0,0.0034786193,0.2065983,0.0,0.1347,33.675,6250,4126.424800872803,1299911,0.0034786193,0.0073684393
0.975609756097561,18.842063691885777,0.0,0.003047966,0.20009042,0.024390243902439025,0.1333658536585366,33.34146341463415,6291,4160.370997428894,1309912,0.003047966,0.0034268065
0.975609756097561,19.766329587974035,0.0,0.0017873062,0.18773094,0.024390243902439025,0.1380487804878049,34.51219512195122,6332,4190.922768115997,1319913,0.0017873062,0.0023579753
1.0,20.512856949821927,0.0,0.0027715408,0.13810246,0.0,0.14409999999999995,36.025,6372,4223.12895154953,1329913,0.0027715408,0.0048655523
0.9090909090909091,17.850814177624613,0.0,0.003336607,0.11367796,0.09090909090909091,0.1262727272727273,31.568181818181817,6416,4255.541120767593,1339917,0.003336607,0.005704647
0.975609756097561,20.100441675574153,0.0,0.002648825,0.10184098,0.024390243902439025,0.14175609756097562,35.4390243902439,6457,4286.092210531235,1349918,0.002648825,0.0046477257
0.975609756097561,20.00406459765846,0.0,0.005108513,0.16172609,0.024390243902439025,0.14146341463414636,35.36585365853659,6498,4320.629673957825,1359919,0.005108513,0.006854406
0.9302325581395349,19.341942404604005,0.0,0.0039392733,0.17899337,0.06976744186046512,0.14108765652951702,34.13953488372093,6541,4351.170273780823,1369960,0.0039392733,0.005928395
1.0,21.06360694392348,0.0,0.0046533463,0.19651748,0.0,0.1499,37.475,6581,4382.811174154282,1379960,0.0046533463,0.005828078
0.975609756097561,20.878859458738404,0.0,0.0033482788,0.15767471,0.024390243902439025,0.14673170731707316,36.68292682926829,6622,4415.8971881866455,1389961,0.0033482788,0.0055978606
0.9047619047619048,19.35815587662166,0.0,0.0036240928,0.1234818,0.09523809523809523,0.13776732958499,33.73809523809524,6664,4446.728062152863,1399757,0.0036240928,0.0051095732
0.9523809523809523,20.416688098028676,0.0,0.0038148419,0.10906709,0.047619047619047616,0.14495238095238094,36.23809523809524,6706,4479.831698179245,1409759,0.0038148419,0.004426509
0.9302325581395349,20.937872691073846,0.0,0.005206842,0.13214892,0.06976744186046512,0.14948012372551267,36.41860465116279,6749,4510.33580493927,1419882,0.005206842,0.006130607
0.8888888888888888,20.398768729641006,0.0,0.0038792084,0.11791539,0.1111111111111111,0.15253199411248194,35.55555555555556,6794,4543.2217609882355,1429977,0.0038792084,0.0045153648
0.9285714285714286,20.099933693430383,0.0,0.004190744,0.13800065,0.07142857142857142,0.1508971488281833,35.23809523809524,6836,4574.422737598419,1439768,0.004190744,0.005023564
0.9523809523809523,20.699550794717798,0.0,0.0026917662,0.15139024,0.047619047619047616,0.15810220673635308,37.023809523809526,6878,4606.059298038483,1449814,0.0026917662,0.0055358717
0.9302325581395349,20.385617447898934,0.0,0.0042425506,0.11369668,0.06976744186046512,0.14647197366520445,35.7906976744186,6921,4639.185505628586,1459971,0.0042425506,0.0054986053
0.9523809523809523,20.880694794903636,0.0,0.0027097596,0.10778067,0.047619047619047616,0.14666666666666664,36.666666666666664,6963,4670.1200494766235,1469973,0.0027097596,0.0033824649
0.9302325581395349,20.38344094490108,0.0,0.004394979,0.08397565,0.06976744186046512,0.14554595791805094,35.372093023255815,7006,4702.235344409943,1479996,0.004394979,0.008461535
0.975609756097561,21.07565192307456,0.0,0.003106624,0.114418045,0.024390243902439025,0.14819512195121953,37.048780487804876,7047,4733.179649114609,1489997,0.003106624,0.0042243227
0.9523809523809523,19.960115153369046,0.0,0.0023388825,0.09510881,0.047619047619047616,0.14076190476190478,35.19047619047619,7089,4765.355351924896,1499999,0.0023388825,0.0041033076
0.9512195121951219,21.49005127059758,0.0,0.0017997914,0.07868698,0.04878048780487805,0.1506341463414634,37.65853658536585,7130,4797.328047275543,1509751,0.0017997914,0.010260844
0.975609756097561,19.791268505197866,0.0,0.0052677337,0.06733813,0.024390243902439025,0.1406829268292683,35.170731707317074,7171,4828.239760398865,1519752,0.0052677337,0.006806357
0.975609756097561,20.76062369060597,0.0,0.004378067,0.09699224,0.024390243902439025,0.1480836236933798,36.1219512195122,7212,4859.926824808121,1529787,0.004378067,0.005230823
0.975609756097561,20.213468021066536,0.0,0.0027438435,0.12142116,0.024390243902439025,0.14234146341463416,35.58536585365854,7253,4891.062726020813,1539788,0.0027438435,0.0032773544
0.9523809523809523,21.26839607837143,0.0,0.0042411895,0.09635162,0.047619047619047616,0.15193162393162396,36.95238095238095,7295,4924.051917791367,1549828,0.0042411895,0.0065705366
1.0,21.54040668368276,0.0,0.0038686981,0.054466248,0.0,0.15109999999999998,37.775,7335,4955.36541390419,1559828,0.0038686981,0.0052752127
0.9302325581395349,18.789739186165836,0.0,0.004867658,0.055542003,0.06976744186046512,0.13413953488372096,33.53488372093023,7378,4986.300973653793,1569837,0.004867658,0.008055862
1.0,21.052632373370432,0.0,0.0032951294,0.043834124,0.0,0.1467,36.675,7418,5017.464028835297,1579837,0.0032951294,0.0052166586
0.9523809523809523,19.28494484551549,0.0,0.0038374802,-0.0050239563,0.047619047619047616,0.13723809523809527,34.30952380952381,7460,5047.6771359443665,1589839,0.0038374802,0.0064695464
0.9523809523809523,20.08904873934831,0.0,0.0033125,-0.028799707,0.047619047619047616,0.14371428571428574,35.92857142857143,7502,5080.302214860916,1599841,0.0033125,0.0066907546
0.9523809523809523,20.021398621234635,0.0,0.004346084,-0.044851296,0.047619047619047616,0.14412409812409815,35.404761904761905,7544,5111.500798225403,1609875,0.004346084,0.005805078
1.0,20.982601443449365,0.0,0.0038993438,-0.07180126,0.0,0.14939999999999998,37.35,7584,5142.309993505478,1619875,0.0038993438,0.006600987
