TimestepsSoFar,MtR,surrgain,AttNC,MpbtA,entloss,TimeElapsed,Tmt,TtR,Tmc,optimgain,AttC,Tbt,Ptt,MpbtN,meankl,EpisodesSoFar,entropy
1099915,-26.000022515490226,0.0038268163,1.9130434782608696,46.083398411154114,0.0,17724.279678583145,76.80434782608695,-124.30434782608695,27.217391304347824,0.0038268163,1.0869565217391304,314590.60869565216,74.8755227845086,53.91660158884588,0.005246587,7215,0.25631258
1109801,-26.868674184546034,0.0044764373,1.2666666666666666,44.26706365419361,0.0,17843.30770945549,76.55555555555556,-128.0,27.444444444444443,0.0044764373,1.7333333333333334,313571.55555555556,74.65653103525803,55.7329363458064,0.0048549175,7260,0.2688455
1119949,-26.500622435187637,0.005209962,1.565217391304348,44.90688270529109,0.0,17956.7010474205,76.43478260869566,-126.26086956521739,27.58695652173913,0.005209962,1.434782608695652,313076.8695652174,74.52983189154017,55.09311729470891,0.004649368,7306,0.27107486
1129840,-25.205502291189692,0.0048757326,1.6590909090909092,46.44394648738862,0.0,18070.30850672722,76.47727272727273,-123.06818181818181,27.568181818181817,0.0048757326,1.3409090909090908,313250.9090909091,74.55329956349095,53.55605351261138,0.005790317,7350,0.26522222
1139912,-25.389281177102795,0.0037459962,1.8222222222222222,45.260944587869425,0.0,18186.335843086243,75.97777777777777,-124.86666666666666,28.044444444444444,0.0037459962,1.1777777777777778,311204.97777777776,74.09966861086103,54.73905541213058,0.0036767004,7395,0.27769855
1149801,-26.814648916654562,0.0065154834,1.7777777777777777,44.29342455887889,0.0,18297.853270053864,77.6,-129.8,26.4,0.0065154834,1.2222222222222223,317849.6,75.6316410134283,55.706575441121124,0.005852536,7440,0.27227873
1159919,-26.175877264617217,0.0045445315,1.608695652173913,44.307290766389244,0.0,18413.031995773315,76.28260869565217,-127.43478260869566,27.76086956521739,0.0045445315,1.391304347826087,312453.5652173913,74.3746619064334,55.692709233610756,0.0050061913,7486,0.26224908
1169838,-25.76469635552075,0.0049361754,1.7333333333333334,45.773438465920925,0.0,18528.449168920517,76.17777777777778,-123.93333333333334,27.844444444444445,0.0049361754,1.2666666666666666,312024.1777777778,74.28854428946704,54.226561534079075,0.0049670646,7531,0.27939224
1179939,-26.468786915203104,0.004232493,1.7234042553191489,45.210025065441,0.0,18644.345353126526,76.87234042553192,-126.38297872340425,27.127659574468087,0.004232493,1.2765957446808511,314869.10638297873,74.9532982026936,54.789974934559005,0.0041440534,7578,0.29541373
1189828,-26.814062592482983,0.0058642467,1.4666666666666666,42.89229210614557,0.0,18758.448191165924,76.73333333333333,-131.8,27.266666666666666,0.0058642467,1.5333333333333334,314299.73333333334,74.82267070150338,57.10770789385441,0.0052390615,7623,0.3137643
1199823,-27.346038354095032,0.005045988,1.4444444444444444,41.58858021895303,0.0,18872.87159872055,77.55555555555556,-136.06666666666666,26.466666666666665,0.005045988,1.5555555555555556,317667.55555555556,75.57511820179012,58.41141978104697,0.004757009,7668,0.29615024
1209958,-24.724876072510146,0.0047000935,1.7608695652173914,47.08382745771602,0.0,18986.623242616653,75.56521739130434,-120.06521739130434,28.456521739130434,0.0047000935,1.2391304347826086,309515.1304347826,73.71689617139849,52.916172542283974,0.0039773714,7714,0.26103157
1219794,-26.6359740100796,0.004784279,1.608695652173913,44.49397900426031,0.0,19101.34872484207,77.28260869565217,-128.93478260869566,26.73913043478261,0.004784279,1.391304347826087,316549.5652173913,75.32326611161939,55.50602099573971,0.004487614,7760,0.26648194
1229848,-26.254589418987656,0.0060055666,1.4680851063829787,43.84818304968238,0.0,19215.701437950134,77.36170212765957,-130.27659574468086,26.638297872340427,0.0060055666,1.5319148936170213,316873.5319148936,75.4115227352059,56.15181695031764,0.003674577,7807,0.266213
1239960,-26.13478546312436,0.005118458,1.7826086956521738,45.385718165211124,0.0,19326.316004037857,77.34782608695652,-126.97826086956522,26.67391304347826,0.005118458,1.2173913043478262,316816.6956521739,75.38470840255403,54.614281834788876,0.005240319,7853,0.2806368
1249933,-26.587610767960495,0.004339148,1.6956521739130435,44.77985903961143,0.0,19438.84257221222,77.76086956521739,-129.0,26.23913043478261,0.004339148,1.3043478260869565,318508.52173913043,75.78386641189995,55.22014096038858,0.0038751436,7899,0.25860608
1259901,-25.067120009375813,0.004947324,1.5,47.02497256279367,0.0,19553.61488699913,76.58695652173913,-121.76086956521739,27.41304347826087,0.004947324,1.5,313700.17391304346,74.68725228694548,52.975027437206315,0.0043298313,7945,0.24309987
1269982,-25.46962421135179,0.0039351424,1.7173913043478262,45.7572623120676,0.0,19669.59854412079,76.0,-123.71739130434783,28.065217391304348,0.0039351424,1.2826086956521738,311296.0,74.09470601876323,54.24273768793238,0.0036333995,7991,0.24447806
1279996,-26.508476356843502,0.0036290116,2.0434782608695654,44.872940764019326,0.0,19785.961839437485,76.1304347826087,-125.8695652173913,27.891304347826086,0.0036290116,0.9565217391304348,311830.26086956525,74.2450635953247,55.12705923598069,0.0029448064,8037,0.25078428
1289985,-25.613367257270838,0.00533062,1.8888888888888888,46.25190375940466,0.0,19901.18214726448,76.13333333333334,-122.66666666666667,27.88888888888889,0.00533062,1.1111111111111112,311842.13333333336,74.24713787237307,53.74809624059534,0.005435126,8082,0.257072
1299925,-25.13038067269391,0.00468882,1.7333333333333334,46.46959149301936,0.0,20015.403042554855,75.97777777777777,-122.2,28.022222222222222,0.00468882,1.2666666666666666,311204.97777777776,74.11520064129961,53.53040850698064,0.004799598,8127,0.2464573
1309963,-25.4949646273021,0.003918392,2.0434782608695654,47.826307396332616,0.0,20131.970775842667,76.21739130434783,-119.41304347826087,27.82608695652174,0.003918392,0.9565217391304348,312186.4347826087,74.31154624366644,52.173692603667384,0.004201633,8173,0.25167453
1319890,-25.322466180076198,0.0032638854,1.6,46.92832456369043,0.0,20247.48132967949,76.0,-121.0,28.044444444444444,0.0032638854,1.4,311296.0,74.1076953254789,53.071675436309576,0.0034368793,8218,0.26343903
1329805,-25.05435482635664,0.00392547,1.7777777777777777,47.9012476471458,0.0,20359.90988636017,77.0,-120.4,27.022222222222222,0.00392547,1.2222222222222223,315392.0,75.05964137612885,52.09875235285421,0.0042442335,8263,0.26996738
1339867,-25.69861789219192,0.006007476,1.7608695652173914,45.90837673848146,0.0,20473.41104388237,76.95652173913044,-124.8913043478261,27.043478260869566,0.006007476,1.2391304347826086,315213.9130434783,75.03239948551763,54.09162326151854,0.003808218,8309,0.26657888
1349898,-25.464741719725176,0.0044882405,1.9333333333333333,45.09411425888982,0.0,20587.0425055027,77.04444444444445,-126.93333333333334,26.955555555555556,0.0044882405,1.0666666666666667,315574.0444444445,75.11347461729991,54.90588574111019,0.004718098,8354,0.25925162
1359978,-25.402293548183344,0.004255255,1.6444444444444444,45.67703777438983,0.0,20701.923356056213,76.11111111111111,-124.2,27.91111111111111,0.004255255,1.3555555555555556,311751.1111111111,74.22604832464023,54.32296222561017,0.0040501906,8399,0.26789933
1369933,-26.135628716447762,0.0047945553,1.8695652173913044,44.90500150806871,0.0,20820.083497047424,77.3913043478261,-127.95652173913044,26.608695652173914,0.0047945553,1.1304347826086956,316994.7826086957,75.43586980891682,55.09499849193129,0.0044801463,8445,0.27422944
1379840,-26.514133580396425,0.0058299764,1.6304347826086956,44.442911566917175,0.0,20932.922778367996,77.0,-128.47826086956522,27.0,0.0058299764,1.3695652173913044,315392.0,75.07109867969943,55.55708843308283,0.0041014887,8491,0.28568032
1389984,-25.205738819400118,0.004630114,1.5217391304347827,45.88151038240928,0.0,21046.605751037598,76.08695652173913,-123.58695652173913,27.934782608695652,0.004630114,1.4782608695652173,311652.17391304346,74.20323528326585,54.11848961759073,0.004238022,8537,0.27592835
1399847,-26.239386466125943,0.00560991,1.565217391304348,44.602735847684336,0.0,21159.527603149414,77.45652173913044,-129.0,26.543478260869566,0.00560991,1.434782608695652,317261.9130434783,75.49824591750074,55.397264152315664,0.00545382,8583,0.27506885
1409916,-25.63842695478127,0.0032519298,1.5333333333333334,45.062565085117534,0.0,21278.451286792755,75.93333333333334,-125.26666666666667,28.11111111111111,0.0032519298,1.4666666666666666,311022.93333333335,74.04635078510137,54.93743491488246,0.0028267028,8628,0.27833027
1419883,-24.786637421907013,0.0042751394,1.6444444444444444,48.28043078526344,0.0,21393.37008523941,75.91111111111111,-117.86666666666666,28.08888888888889,0.0042751394,1.3555555555555556,310931.9111111111,74.05377007047134,51.719569214736566,0.0040117335,8673,0.2708378
1429946,-26.29682638824535,0.0035569197,1.6304347826086956,44.69198419486316,0.0,21507.569864988327,76.54347826086956,-127.23913043478261,27.47826086956522,0.0035569197,1.3695652173913044,313522.0869565217,74.63288348447466,55.30801580513684,0.0032435365,8719,0.2819951
1439876,-25.69333057882177,0.0052493336,1.4666666666666666,44.99684477117383,0.0,21619.649739265442,76.22222222222223,-125.73333333333333,27.8,0.0052493336,1.5333333333333334,312206.22222222225,74.32893445679976,55.00315522882617,0.0041315826,8764,0.2994985
1449798,-25.856027745211755,0.004421775,1.6666666666666667,45.03091932853178,0.0,21730.10811471939,76.33333333333333,-126.13333333333334,27.666666666666668,0.004421775,1.3333333333333333,312661.3333333333,74.44757913698443,54.96908067146822,0.0042438256,8809,0.29796022
1459857,-26.034459580332996,0.0044954247,1.7333333333333334,44.422162164728924,0.0,21841.52303624153,76.5111111111111,-127.66666666666667,27.488888888888887,0.0044954247,1.2666666666666666,313389.5111111111,74.61429306102701,55.57783783527107,0.004267358,8854,0.31771436
1469870,-25.595593523299762,0.0037911567,1.3478260869565217,45.469802493310226,0.0,21955.48195195198,77.56521739130434,-127.1086956521739,26.434782608695652,0.0037911567,1.6521739130434783,317707.1304347826,75.59958175160097,54.530197506689774,0.0040573375,8900,0.29120806
1479888,-25.41756289742908,0.0045190593,1.826086956521739,46.09122827323215,0.0,22067.366149425507,76.6086956521739,-124.04347826086956,27.391304347826086,0.0045190593,1.173913043478261,313789.2173913043,74.70648219301546,53.90877172676783,0.004576772,8946,0.2885658
1489894,-26.175360316848337,0.0052045593,1.7291666666666667,46.21357256885309,0.0,22179.466082572937,77.16666666666667,-124.625,26.854166666666668,0.0052045593,1.2708333333333333,316074.6666666667,75.21560495100788,53.786427431146926,0.004302052,8994,0.28933948
1499984,-24.974202869435867,0.0043453076,1.574468085106383,47.107994184581294,0.0,22295.270063638687,75.34042553191489,-119.68085106382979,28.72340425531915,0.0043453076,1.425531914893617,308594.3829787234,73.47866423823815,52.89200581541872,0.0037131917,9041,0.27539223
1509936,-26.060428553639042,0.0041292054,1.4680851063829787,46.44166317147537,0.0,22413.019372940063,76.57446808510639,-123.12765957446808,27.4468085106383,0.0041292054,1.5319148936170213,313649.02127659577,74.66115651689505,53.55833682852462,0.004200549,9088,0.27406847
1519847,-26.50902336896906,0.008136559,1.7872340425531914,45.37513846485663,0.0,22531.348331451416,76.17021276595744,-124.91489361702128,27.829787234042552,0.008136559,1.2127659574468086,311993.1914893617,74.2980754662254,54.62486153514336,0.0051371185,9135,0.2656312
1529816,-25.85760777764849,0.0054910076,1.7446808510638299,46.35733386177774,0.0,22646.224291324615,76.87234042553192,-123.63829787234043,27.127659574468087,0.0054910076,1.2553191489361701,314869.10638297873,74.95479738270849,53.642666138222275,0.005944232,9182,0.28512248
1539863,-26.109867259965743,0.005653986,1.7083333333333333,45.50878244983798,0.0,22760.599864006042,76.125,-124.3125,27.916666666666668,0.005653986,1.2916666666666667,311808.0,74.22720412637581,54.49121755016201,0.005509748,9230,0.28413084
1549814,-23.947594411662624,0.005095689,1.434782608695652,49.52251801273787,0.0,22871.740501642227,76.19565217391305,-115.43478260869566,27.82608695652174,0.005095689,1.565217391304348,312097.39130434784,74.30768864116945,50.477481987262124,0.005256149,9276,0.2829208
1559931,-24.662845988590558,0.0043403413,1.4042553191489362,48.08134165148182,0.0,22984.160548210144,76.34042553191489,-119.04255319148936,27.680851063829788,0.0043403413,1.5957446808510638,312690.3829787234,74.44249627003633,51.91865834851818,0.004476753,9323,0.28057238
1569856,-25.241434366396525,0.0052189394,1.5,47.214210037626806,0.0,23097.9656727314,76.3913043478261,-121.17391304347827,27.608695652173914,0.0052189394,1.5,312898.7826086957,74.50324916893963,52.7857899623732,0.0054420335,9369,0.31394127
1579903,-24.717950861055428,0.0057004057,1.148936170212766,48.000242643598405,0.0,23211.060561180115,75.80851063829788,-118.46808510638297,28.23404255319149,0.0057004057,1.851063829787234,310511.6595744681,73.93148303620875,51.999757356401595,0.0049261507,9416,0.30616245
1589903,-25.3751486914946,0.004009359,1.0625,46.435947216463255,0.0,23324.245282649994,76.95833333333333,-123.875,27.083333333333332,0.004009359,1.9375,315221.3333333333,75.00643830228692,53.564052783536745,0.0040592933,9464,0.30568245
1599860,-24.092475665138863,0.0055091437,1.2765957446808511,48.2303928780877,0.0,23436.45577597618,75.25531914893617,-116.93617021276596,28.74468085106383,0.0055091437,1.7234042553191489,308245.78723404254,73.4416877676706,51.7696071219123,0.0053226496,9511,0.27027598
1609955,-24.910222963672542,0.0047622956,1.1304347826086956,46.699036652320494,0.0,23549.680077552795,75.43478260869566,-120.65217391304348,28.630434782608695,0.0047622956,1.8695652173913044,308980.8695652174,73.56727375870544,53.30096334767952,0.004908886,9557,0.28487355
1619916,-25.140528314035638,0.0049502146,1.3191489361702127,47.34918860858827,0.0,23664.769220352173,75.25531914893617,-118.97872340425532,28.78723404255319,0.0049502146,1.6808510638297873,308245.78723404254,73.41460735684261,52.65081139141172,0.0048384755,9604,0.28190976
1629803,-25.489874153276173,0.0039320453,1.391304347826087,45.90609130032998,0.0,23778.193041086197,76.17391304347827,-123.91304347826087,27.847826086956523,0.0039320453,1.608695652173913,312008.347826087,74.28516219009317,54.09390869967003,0.0041818228,9650,0.27709234
1639866,-24.55298643130506,0.004995268,1.9148936170212767,48.70532455137831,0.0,23889.3163626194,76.1063829787234,-117.06382978723404,27.914893617021278,0.004995268,1.0851063829787233,311731.74468085106,74.22339133699373,51.2946754486217,0.0048228404,9697,0.27317053
1649968,-25.466555977366834,0.0043705627,0.98,46.57171281746525,0.0,24008.88831138611,76.24,-122.28,27.8,0.0043705627,2.02,312279.04,74.33763638632271,53.42828718253477,0.0048483387,9747,0.27861232
1659813,-23.938865015510565,0.0052207448,1.434782608695652,48.90815528074108,0.0,24123.109419107437,75.54347826086956,-115.76086956521739,28.47826086956522,0.0052207448,1.565217391304348,309426.0869565217,73.69687816484513,51.09184471925894,0.0055680643,9793,0.26710534
1669921,-25.42991707738306,0.004627985,1.6382978723404256,46.53548022445094,0.0,24237.666736364365,76.46808510638297,-122.80851063829788,27.5531914893617,0.004627985,1.3617021276595744,313213.27659574465,74.55971034242283,53.464519775549064,0.0051141204,9840,0.26346552
1679807,-24.40743287081443,0.0062049185,2.5555555555555554,49.059830414642995,0.0,24352.919377565384,76.08888888888889,-116.46666666666667,27.955555555555556,0.0062049185,0.4444444444444444,311660.0888888889,74.1923434412086,50.940169585357,0.0063430592,9885,0.27750188
1689988,-26.19468225758058,0.004062633,1.872340425531915,45.63082615012303,0.0,24465.81289243698,77.8936170212766,-127.2127659574468,26.106382978723403,0.004062633,1.127659574468085,319052.25531914894,75.90714712466243,54.36917384987697,0.003981715,9932,0.27492246
1699857,-23.88667349558112,0.0044113686,2.347826086956522,50.03475286475487,0.0,24579.492737054825,76.28260869565217,-114.32608695652173,27.717391304347824,0.0044113686,0.6521739130434783,312453.5652173913,74.40163889281503,49.96524713524513,0.004298568,9978,0.279265
1709774,-25.082425148656213,0.0040247855,1.9333333333333333,46.778774193001816,0.0,24691.71460533142,76.37777777777778,-122.13333333333334,27.622222222222224,0.0040247855,1.0666666666666667,312843.3777777778,74.49145701397146,53.221225806998184,0.0041470784,10023,0.27854252
1719830,-24.372828604188793,0.004679513,2.130434782608696,48.23642895771035,0.0,24803.262654066086,76.02173913043478,-118.17391304347827,27.97826086956522,0.004679513,0.8695652173913043,311385.04347826086,74.1581904569871,51.76357104228965,0.0049389116,10069,0.2721846
1729987,-25.22042391023121,0.004174038,2.021276595744681,46.76500236786668,0.0,24915.240506887436,75.80851063829788,-121.2127659574468,28.21276595744681,0.004174038,0.9787234042553191,310511.6595744681,73.9462481373898,53.234997632133314,0.0041735154,10116,0.2713927
1739891,-25.22430756576792,0.00517859,2.239130434782609,46.83705255954396,0.0,25027.39395928383,75.58695652173913,-120.84782608695652,28.434782608695652,0.00517859,0.7608695652173914,309604.17391304346,73.73765655815592,53.16294744045603,0.0056049875,10162,0.2698158
1749839,-23.801848632400606,0.004446871,1.9777777777777779,49.73068349081842,0.0,25137.485721111298,76.04444444444445,-114.8,27.955555555555556,0.004446871,1.0222222222222221,311478.0444444445,74.1792793261107,50.26931650918158,0.004385674,10207,0.25310957
1759951,-24.74602488602211,0.0050008055,2.0,48.36523627181886,0.0,25250.230241298676,76.36170212765957,-118.40425531914893,27.680851063829788,0.0050008055,1.0,312777.5319148936,74.44915320809689,51.63476372818114,0.005675052,10254,0.27646133
1769947,-24.94280937498459,0.0039016204,1.673913043478261,47.467721043474796,0.0,25361.739446640015,76.84782608695652,-121.17391304347827,27.152173913043477,0.0039016204,1.326086956521739,314768.6956521739,74.92914846328912,52.53227895652519,0.004387763,10300,0.26142502
1779859,-24.913080274676624,0.004048901,1.7608695652173914,47.892797807216176,0.0,25477.56628394127,75.80434782608695,-118.56521739130434,28.23913043478261,0.004048901,1.2391304347826086,310494.60869565216,73.92712118927803,52.10720219278384,0.0042165983,10346,0.2667254
1789975,-25.170702626402463,0.0043169474,1.7872340425531914,47.201585069481744,0.0,25592.964814186096,76.38297872340425,-120.82978723404256,27.638297872340427,0.0043169474,1.2127659574468086,312864.6808510638,74.48231860602596,52.79841493051827,0.005006441,10393,0.27414128
1799991,-24.85893143491096,0.0040169167,1.934782608695652,48.12827474258873,0.0,25704.40777873993,76.34782608695652,-119.02173913043478,27.652173913043477,0.0040169167,1.065217391304348,312720.6956521739,74.46229283406255,51.871725257411256,0.0048890808,10439,0.26755098
1809993,-24.796067766487518,0.0047989134,1.7391304347826086,46.88965585131612,0.0,25814.164414405823,75.54347826086956,-120.58695652173913,28.543478260869566,0.0047989134,1.2608695652173914,309426.0869565217,73.65489929986138,53.110344148683886,0.0045261127,10485,0.2838929
1819862,-24.633049972495854,0.004705721,1.565217391304348,47.43141766885797,0.0,25928.925961256027,76.23913043478261,-120.3913043478261,27.782608695652176,0.004705721,1.434782608695652,312275.47826086957,74.34824408411964,52.568582331142025,0.0051082456,10531,0.27327898
1829850,-25.433855122692943,0.0043910663,1.7659574468085106,46.13775014254298,0.0,26040.104683876038,75.85106382978724,-122.74468085106383,28.19148936170213,0.0043910663,1.2340425531914894,310685.9574468085,73.97106515398323,53.86224985745702,0.0052330466,10578,0.2688612
1839861,-24.695076090284303,0.0048808167,1.9361702127659575,48.02396479033043,0.0,26153.037256240845,76.06382978723404,-118.59574468085107,27.93617021276596,0.0048808167,1.0638297872340425,311557.44680851063,74.19669116124106,51.97603520966956,0.0050359243,10625,0.26545727
1849941,-24.916906198718504,0.004197642,2.0833333333333335,48.27589251945017,0.0,26269.41696214676,76.29166666666667,-118.625,27.729166666666668,0.004197642,0.9166666666666666,312490.6666666667,74.3974169723109,51.72410748054983,0.0039822715,10673,0.25674084
1859899,-24.248210295831868,0.004390005,1.826086956521739,48.956189109347484,0.0,26381.63222026825,75.65217391304348,-115.8913043478261,28.369565217391305,0.004390005,1.173913043478261,309871.3043478261,73.79938021850187,51.0438108906525,0.0046756724,10719,0.27133474
1869946,-24.713777882352385,0.004334852,1.6875,49.6530501572376,0.0,26496.17438673973,77.10416666666667,-116.4375,26.895833333333332,0.004334852,1.3125,315818.6666666667,75.17043941702921,50.3469498427624,0.0039114137,10767,0.25999305
1879962,-25.07988299748885,0.0057518617,1.2340425531914894,47.34264633140083,0.0,26611.66930103302,75.80851063829788,-119.93617021276596,28.19148936170213,0.0057518617,1.7659574468085106,310511.6595744681,73.95867997158469,52.65735366859917,0.005013081,10814,0.2728202
1889838,-24.737284133282937,0.0041013574,1.148936170212766,46.75521003635483,0.0,26727.741082191467,76.12765957446808,-121.46808510638297,27.872340425531913,0.0041013574,1.851063829787234,311818.89361702127,74.25720355521649,53.244789963645175,0.004452429,10861,0.2608001
1899886,-24.35065322947948,0.0044933115,1.148936170212766,47.77370308863601,0.0,26842.44211292267,75.8936170212766,-118.97872340425532,28.106382978723403,0.0044933115,1.851063829787234,310860.25531914894,74.03794612517643,52.226296911363995,0.003801932,10908,0.25816494
1909975,-24.61988265738427,0.004129899,1.5319148936170213,49.62331780463233,0.0,26954.88615012169,76.36170212765957,-115.40425531914893,27.638297872340427,0.004129899,1.4680851063829787,312777.5319148936,74.4775397476251,50.37668219536767,0.0049655014,10955,0.27601886
1919956,-24.477891202711472,0.005495929,1.2391304347826086,48.80873751030311,0.0,27067.259827136993,76.32608695652173,-117.19565217391305,27.695652173913043,0.005495929,1.7608695652173914,312631.652173913,74.42909689463822,51.19126248969689,0.005345696,11001,0.27451134
1929949,-24.671511822035843,0.0033884868,1.3043478260869565,48.34811503415711,0.0,27179.84345650673,76.08695652173913,-117.91304347826087,27.934782608695652,0.0033884868,1.6956521739130435,311652.17391304346,74.20525425112477,51.6518849658429,0.003024933,11047,0.2734601
1939819,-23.739301204146287,0.0043960125,1.6304347826086956,49.79861825587658,0.0,27294.432650327682,75.6304347826087,-114.06521739130434,28.434782608695652,0.0043960125,1.3695652173913044,309782.26086956525,73.74992274112316,50.20138174412343,0.0047471127,11093,0.25482368
1949835,-24.954252500968988,0.003709431,1.2553191489361701,47.8714019293556,0.0,27408.268732070923,76.19148936170212,-119.1063829787234,27.829787234042552,0.003709431,1.7446808510638299,312080.3404255319,74.30129727292145,52.1285980706444,0.004480257,11140,0.25509316
1959898,-25.775800249743174,0.0046417722,1.8541666666666667,47.91847272270721,0.0,27522.434494018555,76.5,-119.75,27.5,0.0046417722,1.1458333333333333,313344.0,74.60639045666879,52.08152727729279,0.004677319,11188,0.24847712
1969954,-23.57782173178267,0.004011731,1.934782608695652,50.131209087876684,0.0,27633.99115371704,75.30434782608695,-112.56521739130434,28.717391304347824,0.004011731,1.065217391304348,308446.60869565216,73.47310634549393,49.868790912123316,0.0048536714,11234,0.25863802
1979971,-23.274883587866128,0.005295696,1.8478260869565217,51.774081240857484,0.0,27745.72362089157,75.91304347826087,-109.76086956521739,28.08695652173913,0.005295696,1.1521739130434783,310939.82608695654,74.05637159997399,48.225918759142516,0.005335049,11280,0.27317494
1989909,-24.508139482999585,0.004073748,1.7083333333333333,48.94942752753153,0.0,27860.152378320694,76.22916666666667,-116.75,27.770833333333332,0.004073748,1.2916666666666667,312234.6666666667,74.3534021579827,51.05057247246847,0.0038594198,11328,0.27082416
1999836,-24.73989073127039,0.0044057225,1.2340425531914894,48.266431160685045,0.0,27971.744374513626,76.61702127659575,-119.04255319148936,27.404255319148938,0.0044057225,1.7659574468085106,313823.3191489362,74.7025475347238,51.733568839314955,0.0045908648,11375,0.29349825
2009901,-25.605105411382546,0.0043014344,1.3673469387755102,46.14440740188544,0.0,28090.310354232788,75.57142857142857,-122.26530612244898,28.428571428571427,0.0043014344,1.6326530612244898,309540.5714285714,73.7376808322135,53.85559259811456,0.0053306385,11424,0.27128538
2019904,-25.26257569538464,0.0050351094,0.9583333333333334,47.13694481866596,0.0,28208.7508187294,75.72916666666667,-120.3125,28.291666666666668,0.0050351094,2.0416666666666665,310186.6666666667,73.86837531538147,52.863055181334055,0.0050004083,11472,0.2669058
2029821,-25.26804373815131,0.0041467287,1.2916666666666667,47.146621824565464,0.0,28322.158981323242,76.29166666666667,-121.0625,27.770833333333332,0.0041467287,1.7083333333333333,312490.6666666667,74.3727204492281,52.85337817543453,0.00415332,11520,0.25589743
2039850,-24.70041794380501,0.004546118,1.826086956521739,48.24605876821995,0.0,28436.02479147911,75.93478260869566,-118.04347826086956,28.108695652173914,0.004546118,1.173913043478261,311028.8695652174,74.04919711686884,51.75394123178006,0.004579652,11566,0.25818425
2049877,-24.95766613619968,0.004776698,1.9787234042553192,48.66384146475703,0.0,28545.50315976143,77.48936170212765,-119.68085106382979,26.51063829787234,0.004776698,1.0212765957446808,317396.42553191487,75.53023975151179,51.33615853524298,0.0049578557,11613,0.25694376
2059830,-25.556762840714136,0.0039904644,1.7234042553191489,46.26641420920953,0.0,28661.389603853226,76.04255319148936,-122.74468085106383,27.97872340425532,0.0039904644,1.2765957446808511,311470.2978723404,74.16563533775249,53.73358579079047,0.0042277942,11660,0.23493414
2069954,-24.914277350230417,0.0039092195,1.9361702127659575,48.385526637075806,0.0,28772.969787836075,76.31914893617021,-118.27659574468085,27.680851063829788,0.0039092195,1.0638297872340425,312603.2340425532,74.4366578217502,51.614473362924215,0.0044842255,11707,0.23551361
2079849,-24.16520921913976,0.004706609,2.108695652173913,49.836613025766134,0.0,28887.280869722366,76.28260869565217,-114.84782608695652,27.73913043478261,0.004706609,0.8913043478260869,312453.5652173913,74.38922642219482,50.163386974233866,0.005397811,11753,0.24090654
2089836,-24.066323812662358,0.0055761402,2.130434782608696,49.22314903442359,0.0,28998.30464076996,75.97826086956522,-115.8913043478261,28.043478260869566,0.0055761402,0.8695652173913043,311206.95652173914,74.10393357778361,50.77685096557643,0.006941713,11799,0.24508755
2099865,-24.43133496740311,0.0050760875,1.4042553191489362,48.00550535041026,0.0,29111.92472743988,75.55319148936171,-118.02127659574468,28.48936170212766,0.0050760875,1.5957446808510638,309465.87234042556,73.69146261325713,51.99449464958974,0.005545637,11846,0.22597162
2109998,-25.344468893586125,0.00535991,1.8958333333333333,47.32996820988473,0.0,29227.811492204666,75.72916666666667,-119.4375,28.333333333333332,0.00535991,1.1041666666666667,310186.6666666667,73.84416919664602,52.67003179011527,0.0057572853,11894,0.22496212
2119773,-25.313928001140752,0.0060066204,1.2340425531914894,46.27255763124906,0.0,29343.128395318985,75.7872340425532,-122.04255319148936,28.23404255319149,0.0060066204,1.7659574468085106,310424.5106382979,73.92537919358372,53.72744236875093,0.006734233,11941,0.24694684
2129967,-24.75558984643025,0.0042386535,1.0208333333333333,46.44137567638986,0.0,29462.411493062973,74.41666666666667,-119.5,29.6875,0.0042386535,1.9791666666666667,304810.6666666667,72.58894012917105,53.558624323610154,0.004824495,11989,0.24347077
2139815,-26.33608565106565,0.0044326885,0.9347826086956522,43.67425794709533,0.0,29576.554248571396,76.06521739130434,-128.67391304347825,27.956521739130434,0.0044326885,2.0652173913043477,311563.1304347826,74.18287042155625,56.32574205290467,0.0050475677,12035,0.22428274
2149776,-24.48038743087754,0.0052397093,0.9574468085106383,47.012345143117095,0.0,29693.314302444458,75.2127659574468,-119.55319148936171,28.872340425531913,0.0052397093,2.0425531914893615,308071.4893617021,73.34589161505825,52.987654856882905,0.0050558797,12082,0.22945236
2159906,-24.862150194677444,0.0064842305,1.5106382978723405,47.05004284371096,0.0,29804.192255735397,76.0,-120.76595744680851,28.02127659574468,0.0064842305,1.4893617021276595,311296.0,74.12301130900713,52.94995715628904,0.0063271546,12129,0.24679686
2169965,-24.473898591514583,0.00441174,0.9148936170212766,47.4542280909244,0.0,29919.796706676483,74.91489361702128,-118.27659574468085,29.148936170212767,0.00441174,2.0851063829787235,306851.40425531915,73.07913892477498,52.5457719090756,0.005049632,12176,0.23020877
2179838,-24.54408722684089,0.0049378,0.8936170212765957,47.64902601124735,0.0,30035.285071134567,75.8936170212766,-119.1063829787234,28.19148936170213,0.0049378,2.106382978723404,310860.25531914894,73.98390884265213,52.350973988752656,0.004259252,12223,0.22990508
2189838,-24.857494937261087,0.0039972076,1.0851063829787233,46.10966148605298,0.0,30148.30763578415,74.82978723404256,-121.02127659574468,29.27659574468085,0.0039972076,1.9148936170212767,306502.8085106383,72.97239629017817,53.89033851394701,0.0039856844,12270,0.22135206
