MpbtA,EpisodesSoFar,Tbt,AttNC,surrgain,MtR,entloss,TimeElapsed,entropy,TimestepsSoFar,TtR,Tmt,Tmc,meankl,Ptt,MpbtN,AttC,optimgain
73.02511952200685,3321,240119.60655737706,3.7049180327868854,0.0015988228,-11.05573775300436,0.0,11339.087762117386,0.38279304,279954,-157.86885245901638,58.622950819672134,46.49180327868852,0.0029870877,57.14095447995217,26.974880477993125,6.295081967213115,0.0015988228
71.63050389010151,3382,245558.55737704918,3.2459016393442623,0.0015695618,-11.711954489405379,0.0,11671.229415178299,0.4260615,289969,-170.327868852459,59.950819672131146,45.049180327868854,0.0052429177,58.44860156875724,28.369496109898513,6.754098360655738,0.0015695618
70.75958104088312,3440,252963.3103448276,1.3103448275862069,0.0011692132,-11.558946011520007,0.0,11993.506222963333,0.39649272,299926,-180.68965517241378,61.758620689655174,43.224137931034484,0.0022355935,60.16209849921278,29.240418959116887,8.689655172413794,0.0011692132
71.70430837320268,3501,248513.04918032786,1.4918032786885247,0.0012195379,-11.48366947359359,0.0,12328.400073289871,0.37478504,309915,-172.45901639344262,60.67213114754098,44.32786885245902,0.002697338,59.12945105972562,28.295691626797304,8.508196721311476,0.0012195379
71.19100977603146,3562,249117.37704918033,1.6557377049180328,0.0013149279,-11.978729877971316,0.0,12667.031752586365,0.37854555,319901,-175.40983606557376,60.81967213114754,44.18032786885246,0.003124239,59.26938894846886,28.808990223968543,8.344262295081966,0.0013149279
73.66565613999326,3623,247841.5737704918,2.098360655737705,0.001257517,-10.78871579912825,0.0,13007.387552976608,0.3423254,329927,-160.0,60.50819672131148,44.540983606557376,0.004749274,58.950924583538594,26.33434386000672,7.901639344262295,0.001257517
73.39053603116831,3685,240408.7741935484,3.693548387096774,0.0014599075,-11.332323667916931,0.0,13356.821516036987,0.3549517,339825,-156.1290322580645,58.693548387096776,46.37096774193548,0.002500355,57.23060816445929,26.6094639688317,6.306451612903226,0.0014599075
73.51901506148263,3750,240025.6,2.5846153846153848,0.0018353104,-10.819861896069256,0.0,13703.376548290253,0.3760887,349957,-155.3846153846154,58.6,46.46153846153846,0.006019739,57.1439106127437,26.480984938517352,7.415384615384616,0.0018353104
73.39986046499887,3816,240174.54545454544,2.1515151515151514,0.0017127284,-10.663713629669251,0.0,14040.879507780075,0.34553236,359986,-156.36363636363637,58.63636363636363,46.40909090909091,0.0048427065,57.18371072617678,26.600139535001105,7.848484848484849,0.0017127284
73.25983825572276,3879,240233.6507936508,4.5396825396825395,0.0012945373,-11.095226441119982,0.0,14385.109496831894,0.33056417,369935,-156.82539682539684,58.65079365079365,46.41269841269841,0.002741093,57.19082371288679,26.74016174427724,5.4603174603174605,0.0012945373
74.10825140246793,3941,238096.51612903227,4.935483870967742,0.0014399042,-10.892935916053009,0.0,14714.924556016922,0.3608738,379872,-149.83870967741936,58.12903225806452,46.935483870967744,0.003978847,56.69918157539209,25.8917485975321,5.064516129032258,0.0014399042
75.34800855386518,4005,244736.0,3.96875,0.001590503,-10.52511477978649,0.0,15048.124174833298,0.39976957,389991,-147.65625,59.75,45.28125,0.0043043937,58.24582976278623,24.651991446134815,6.03125,0.001590503
68.53208862978357,4066,254892.0655737705,2.4098360655737703,0.0021683378,-12.987179575107753,0.0,15344.471813201904,0.4168549,399949,-196.72131147540983,62.22950819672131,42.77049180327869,0.006396483,60.594937250706614,31.46791137021644,7.590163934426229,0.0021683378
73.39339772425852,4129,244199.61904761905,1.9365079365079365,0.0015858866,-10.80224988511721,0.0,15639.75361776352,0.35898253,409960,-158.88888888888889,59.61904761904762,45.44444444444444,0.0055289855,58.106477274331056,26.60660227574148,8.063492063492063,0.0015858866
74.94862604914123,4192,239193.39682539683,3.6507936507936507,0.0013325998,-10.56527748302872,0.0,15958.90608549118,0.35049313,419895,-145.71428571428572,58.3968253968254,46.73015873015873,0.004016238,56.92157669173808,25.05137395085877,6.349206349206349,0.0013325998
72.76819256000107,4256,242048.0,3.875,0.0014825205,-11.668610102206138,0.0,16283.103163957596,0.32345194,429934,-160.78125,59.09375,45.953125,0.0034053638,57.61811803873524,27.23180743999894,6.125,0.0014825205
74.49167587144807,4319,237047.87301587302,5.412698412698413,0.0023389834,-10.69385569960932,0.0,16615.960929632187,0.33108878,439905,-147.77777777777777,57.87301587301587,47.301587301587304,0.0043789134,56.40206563429381,25.50832412855192,4.587301587301587,0.0023389834
74.27465598319777,4383,243264.0,3.96875,0.0021893552,-10.78135854686535,0.0,16945.42472910881,0.36087462,449996,-153.90625,59.390625,45.640625,0.005039477,57.90371446957164,25.7253440168022,6.03125,0.0021893552
75.06379168283425,4446,240103.61904761905,4.111111111111111,0.0024731006,-10.489628876375297,0.0,17295.857494592667,0.40091625,459923,-145.55555555555554,58.61904761904762,46.476190476190474,0.005824332,57.14489429187892,24.936208317165775,5.888888888888889,0.0024731006
70.55440829676776,4508,251904.0,2.0483870967741935,0.0017686493,-12.010832603686882,0.0,17633.242610692978,0.4111676,469892,-181.93548387096774,61.5,43.53225806451613,0.0032543372,59.89204239646174,29.44559170323226,7.951612903225806,0.0017686493
74.64120135609248,4571,242834.2857142857,3.2063492063492065,0.0010657489,-10.536170820420171,0.0,17981.58921265602,0.3492547,479959,-150.0,59.285714285714285,45.74603174603175,0.0058771456,57.805666417603355,25.358798643907488,6.7936507936507935,0.0010657489
75.11383322016931,4635,236032.0,4.328125,0.0015332901,-10.66067942352657,0.0,18339.13134288788,0.352724,489984,-143.4375,57.625,47.453125,0.003163637,56.21655269922144,24.886166779830706,5.671875,0.0015332901
74.0775521974401,4697,235916.38709677418,3.9193548387096775,0.0017959137,-10.719276130936292,0.0,18683.502227306366,0.3806615,499921,-149.03225806451613,57.596774193548384,47.516129032258064,0.0048889453,56.17142073214359,25.922447802559905,6.080645161290323,0.0017959137
68.30285097725515,4759,245033.29032258064,1.8709677419354838,0.0013546101,-12.80541736960033,0.0,19036.88611984253,0.38215062,509933,-191.93548387096774,59.82258064516129,45.193548387096776,0.0039721504,58.321154007444264,31.697149022744878,8.129032258064516,0.0013546101
73.59654021186418,4822,237893.07936507938,4.698412698412699,0.0018717856,-10.991061062465773,0.0,19386.519894361496,0.3729782,519846,-153.96825396825398,58.07936507936508,47.0,0.0045990893,56.642907203050385,26.40345978813583,5.301587301587301,0.0018717856
75.78312806456103,4887,233156.92307692306,3.5846153846153848,0.0020189923,-9.920159780890005,0.0,19739.410045146942,0.34583375,529968,-137.3846153846154,56.92307692307692,48.23076923076923,0.007488152,55.516551046084174,24.21687193543893,6.415384615384616,0.0020189923
74.84320441864712,4951,235264.0,4.625,0.001293071,-10.43499529208193,0.0,20088.224891901016,0.3629297,539961,-144.53125,57.4375,47.625,0.004186616,56.04649143799568,25.1567955813529,5.375,0.001293071
74.55297316589565,5015,237632.0,3.28125,0.0016314368,-10.50769967734225,0.0,20444.13655591011,0.34524325,549978,-147.8125,58.015625,47.046875,0.0036232788,56.591834020487696,25.447026834104328,6.71875,0.0016314368
75.69770684818917,5079,235392.0,2.40625,0.0012677857,-9.85256220655977,0.0,20794.067482709885,0.33041388,559955,-140.0,57.46875,47.640625,0.0044539426,56.052862423545186,24.30229315181085,7.59375,0.0012677857
75.291652261233,5144,237568.0,3.9846153846153847,0.0016630127,-10.420522834240884,0.0,21154.09203338623,0.3065638,569891,-143.23076923076923,58.0,47.07692307692308,0.0041650934,56.570970708308096,24.708347738766978,6.015384615384615,0.0016630127
74.2937278490614,5208,232576.0,3.96875,0.0017508642,-10.971227208827179,0.0,21499.108282089233,0.3351139,579869,-146.09375,56.78125,48.390625,0.004206464,55.373074011544134,25.706272150938624,6.03125,0.0017508642
73.94202182964062,5272,240448.0,2.75,0.002027157,-10.37723973283226,0.0,21848.523865938187,0.3585268,589867,-153.59375,58.703125,46.421875,0.0039127236,57.20722139228676,26.057978170359377,7.25,0.002027157
75.21390920218823,5338,238560.9696969697,3.757575757575758,0.001781251,-10.630663302691126,0.0,22192.610216140747,0.34912097,599844,-144.6969696969697,58.24242424242424,46.84848484848485,0.0047164545,56.7935885179054,24.786090797811802,6.242424242424242,0.001781251
73.01332719029112,5404,238995.39393939395,1.7727272727272727,0.0017700903,-10.922422673698348,0.0,22535.271369457245,0.37443742,609858,-158.4848484848485,58.34848484848485,46.75757575757576,0.0035588404,56.8842918982945,26.98667280970885,8.227272727272727,0.0017700903
76.9967582158678,5469,233093.9076923077,2.753846153846154,0.0013989664,-9.286914410638298,0.0,22837.337455034256,0.37247398,619868,-131.07692307692307,56.90769230769231,48.292307692307695,0.0045064543,55.47888770985163,23.003241784132197,7.246153846153846,0.0013989664
72.25153359166674,5537,238531.76470588235,1.7058823529411764,0.0014506183,-11.17265563809423,0.0,23164.739030122757,0.35806766,629889,-162.94117647058823,58.23529411764706,46.838235294117645,0.00371438,56.79344053000634,27.748466408333265,8.294117647058824,0.0014506183
75.96195050739209,5603,235520.0,3.4545454545454546,0.0025349057,-9.930365451564052,0.0,23476.060606002808,0.30881432,639862,-139.0909090909091,57.5,47.63636363636363,0.005633986,56.06896183817805,24.03804949260794,6.545454545454546,0.0025349057
75.72506803978791,5668,234417.23076923078,4.569230769230769,0.0025438701,-10.25649536875976,0.0,23808.724484205246,0.33736172,649956,-139.23076923076923,57.23076923076923,47.90769230769231,0.005749383,55.81290694953442,24.274931960212076,5.430769230769231,0.0025438701
75.00213211567544,5731,233211.9365079365,4.26984126984127,0.0014646346,-10.383254015364045,0.0,24144.250287771225,0.3357772,659902,-142.06349206349208,56.93650793650794,48.15873015873016,0.0042172777,55.557492973729424,24.99786788432455,5.73015873015873,0.0014646346
76.35029206274463,5795,236864.0,4.140625,0.0019029564,-10.074345962401033,0.0,24496.099045038223,0.38725388,669917,-136.40625,57.828125,47.296875,0.0057179066,56.38525340872079,23.649707937255346,5.859375,0.0019029564
73.56531755338716,5857,242853.16129032258,2.403225806451613,0.0021251834,-10.738565856541971,0.0,24839.9867708683,0.4081982,679850,-157.74193548387098,59.29032258064516,45.75806451612903,0.005118649,57.800043634827674,26.43468244661283,7.596774193548387,0.0021251834
73.31471877716453,5919,246486.70967741936,3.161290322580645,0.0021381057,-10.88324214675067,0.0,25197.584425210953,0.38704318,689896,-160.48387096774192,60.17741935483871,44.82258064516129,0.005215948,58.66106728318959,26.685281222835474,6.838709677419355,0.0021381057
76.4875131773131,5982,234382.22222222222,4.015873015873016,0.001533579,-9.64707763827352,0.0,25545.241577386856,0.3463586,699845,-134.44444444444446,57.22222222222222,47.888888888888886,0.0048731472,55.819942656072776,23.51248682268688,5.984126984126984,0.001533579
76.1421789979746,6047,235362.46153846153,4.723076923076923,0.0014883984,-10.045214351760073,0.0,25902.89279794693,0.38197172,709931,-136.76923076923077,57.46153846153846,47.58461538461538,0.004781969,56.07768869065864,23.857821002025382,5.276923076923077,0.0014883984
75.5261717512461,6110,238413.20634920636,3.4603174603174605,0.001454755,-10.174585175038398,0.0,26244.613538503647,0.36066368,719843,-142.6984126984127,58.20634920634921,46.904761904761905,0.0036233542,56.74840709013888,24.47382824875389,6.5396825396825395,0.001454755
76.12507157838581,6175,238135.13846153847,4.4,0.001475424,-10.104688367394797,0.0,26603.752551794052,0.31469664,729950,-138.46153846153845,58.13846153846154,46.93846153846154,0.006736918,56.70202683624537,23.874928421614214,5.6,0.001475424
76.06915423240092,6238,234512.25396825396,6.682539682539683,0.0015463474,-10.196013051379948,0.0,26963.34365296364,0.34963155,739929,-136.984126984127,57.25396825396825,47.87301587301587,0.00545114,55.84134080455909,23.93084576759908,3.3174603174603177,0.0015463474
75.10090525987603,6300,238294.70967741936,3.7903225806451615,0.0016708272,-9.95669571597331,0.0,27317.232468128204,0.36447608,749996,-144.51612903225808,58.17741935483871,46.983870967741936,0.0036728368,56.696344956318114,24.899094740124006,6.209677419354839,0.0016708272
76.25607937037988,6362,237171.61290322582,5.82258064516129,0.0017705844,-9.92485451955345,0.0,27666.12602376938,0.3627353,759850,-137.09677419354838,57.903225806451616,47.20967741935484,0.005202063,56.46198067234939,23.743920629620074,4.17741935483871,0.0017705844
73.51148664682611,6428,236450.9090909091,4.757575757575758,0.0024940076,-10.732928494602167,0.0,28018.030450582504,0.35289976,769916,-151.8181818181818,57.72727272727273,47.378787878787875,0.0060377,56.29823063858491,26.488513353173886,5.242424242424242,0.0024940076
76.7057915637914,6492,242688.0,4.921875,0.0017842108,-9.839455003557644,0.0,28366.52894592285,0.37748292,779896,-137.96875,59.25,45.84375,0.0038510598,57.743674972623474,23.294208436208624,5.078125,0.0017842108
76.38980286878197,6556,239488.0,3.65625,0.0013980371,-9.744211312523392,0.0,28692.464113235474,0.34342492,789895,-138.4375,58.46875,46.59375,0.0040994864,57.019876463312656,23.610197131218015,6.34375,0.0013980371
76.28708250045918,6620,237568.0,5.140625,0.001877984,-10.222628304468941,0.0,29009.029928684235,0.34443703,799883,-137.34375,58.0,47.09375,0.005228555,56.56242239406175,23.71291749954082,4.859375,0.001877984
70.50023650249898,6685,240088.61538461538,4.153846153846154,0.0023733857,-11.839818842982009,0.0,29332.62561106682,0.33757797,809874,-173.69230769230768,58.61538461538461,46.49230769230769,0.0059190844,57.13626443162712,29.499763497501007,5.846153846153846,0.0023733857
75.54942623023948,6748,241794.03174603175,7.0,0.0016819456,-10.409256262700042,0.0,29637.76262664795,0.35365844,819842,-143.8095238095238,59.03174603174603,45.98412698412698,0.0070888246,57.574755215035786,24.450573769760542,3.0,0.0016819456
74.54185566148351,6811,241533.96825396825,5.222222222222222,0.0019396559,-10.50573864388723,0.0,29973.445880889893,0.3820913,829886,-150.15873015873015,58.96825396825397,46.07936507936508,0.005642694,57.49941186229323,25.458144338516483,4.777777777777778,0.0019396559
76.32419764119942,6875,239232.0,4.453125,0.0020438824,-9.515118966355272,0.0,30301.170112848282,0.35078084,839934,-139.375,58.40625,46.671875,0.0067394646,56.94983766240696,23.6758023588006,5.546875,0.0020438824
74.86253698347252,6941,238436.84848484848,4.712121212121212,0.0013758579,-10.289847284096036,0.0,30651.98291182518,0.32732418,849901,-147.12121212121212,58.21212121212121,46.89393939393939,0.004308444,56.756656764699045,25.13746301652748,5.287878787878788,0.0013758579
75.20534682327622,7008,237445.73134328358,4.014925373134329,0.0016429113,-10.030210207242217,0.0,30991.965135097504,0.326607,859964,-145.07462686567163,57.97014925373134,47.11940298507463,0.004260394,56.53659342607111,24.794653176723774,5.985074626865671,0.0016429113
75.61000497612716,7073,238828.3076923077,5.446153846153846,0.0022410373,-10.043717941234423,0.0,31344.845680475235,0.3153018,869998,-143.69230769230768,58.30769230769231,46.753846153846155,0.0054443395,56.87024490751811,24.389995023872846,4.553846153846154,0.0022410373
78.55147778862175,7139,227514.18181818182,5.9393939393939394,0.0020906993,-8.844520814736764,0.0,31687.070384263992,0.286674,879956,-118.33333333333333,55.54545454545455,49.71212121212121,0.0059202053,54.164625486407,21.44852221137827,4.0606060606060606,0.0020906993
78.30924342175052,7205,231299.87878787878,6.181818181818182,0.001779214,-9.066163154586258,0.0,32042.96898293495,0.3123158,890000,-122.27272727272727,56.46969696969697,48.68181818181818,0.0063182856,55.088974812646114,21.69075657824946,3.8181818181818183,0.001779214
76.69188168048852,7269,225856.0,4.4375,0.004003535,-9.539977325630158,0.0,32378.511650562286,0.3013612,899863,-129.0625,55.140625,50.109375,0.0075558294,53.78306379460965,23.308118319511493,5.5625,0.004003535
76.8074998760487,7334,229186.95384615383,5.2153846153846155,0.0021445837,-9.638322187440572,0.0,32733.356762886047,0.36039105,909918,-129.23076923076923,55.95384615384615,49.323076923076925,0.0065164575,54.53991837944396,23.192500123951294,4.7846153846153845,0.0021445837
75.60740873176658,7398,236672.0,3.203125,0.0018281868,-9.961142751209612,0.0,33059.7061150074,0.35678828,919991,-141.875,57.78125,47.3125,0.004786025,56.3538349621929,24.392591268233414,6.796875,0.0018281868
77.63692973372316,7462,235328.0,3.984375,0.0018759576,-9.25705620420513,0.0,33398.23703956604,0.31495723,929897,-128.125,57.453125,47.609375,0.005856405,56.06102340558289,22.363070266276882,6.015625,0.0018759576
75.39674634075817,7527,235488.4923076923,2.3076923076923075,0.0016722437,-10.415983984797597,0.0,33711.871324539185,0.31618863,939999,-141.53846153846155,57.49230769230769,47.56923076923077,0.005097923,56.098772740445916,24.60325365924185,7.6923076923076925,0.0016722437
78.24925582239698,7590,232821.84126984127,3.5396825396825395,0.0017792071,-8.999118160365406,0.0,34032.996432065964,0.3345989,949852,-123.80952380952381,56.84126984126984,48.285714285714285,0.0042791786,55.45191970722269,21.750744177603018,6.4603174603174605,0.0017792071
76.74705413334587,7655,230069.16923076924,3.276923076923077,0.0018806643,-9.345968115165455,0.0,34347.76906871796,0.32122058,959884,-130.30769230769232,56.16923076923077,49.03076923076923,0.005270676,54.78164745866486,23.252945866654134,6.723076923076923,0.0018806643
76.30342807118846,7718,237177.90476190476,3.5873015873015874,0.0013474195,-9.79201206913105,0.0,34657.05979967117,0.34781852,969937,-137.46031746031747,57.904761904761905,47.17460317460318,0.0030793075,56.47908277436045,23.696571928811554,6.412698412698413,0.0013474195
75.94662431125055,7779,243812.7213114754,3.278688524590164,0.0036160168,-9.766716054530383,0.0,34985.175626039505,0.34525838,979942,-144.0983606557377,59.52459016393443,45.60655737704918,0.006630241,57.98035447492745,24.053375688749433,6.721311475409836,0.0036160168
76.70705684034256,7842,235227.42857142858,3.492063492063492,0.0016934564,-9.491887447559689,0.0,35311.27690863609,0.31985727,989944,-133.4920634920635,57.42857142857143,47.698412698412696,0.004519636,56.00601269060387,23.292943159657415,6.507936507936508,0.0016934564
77.49620871542824,7906,234752.0,4.0625,0.00160027,-9.391997272799683,0.0,35654.02678012848,0.30245328,999907,-129.0625,57.3125,47.8125,0.004659762,55.89919211799802,22.503791284571765,5.9375,0.00160027
77.48226575874926,7970,236800.0,3.671875,0.0018239868,-9.104974459377004,0.0,36008.72195148468,0.2925149,1009951,-130.46875,57.8125,47.328125,0.0056797634,56.361709273278805,22.517734241250718,6.328125,0.0018239868
78.19309153200534,8034,234368.0,4.46875,0.001695162,-9.198600139654513,0.0,36355.16565322876,0.30950546,1019860,-124.84375,57.21875,47.921875,0.0048583276,55.80293634947354,21.80690846799464,5.53125,0.001695162
77.53525885275653,8098,235520.0,4.015625,0.0018487137,-9.236776576663411,0.0,36713.63097000122,0.3139773,1029988,-128.75,57.5,47.671875,0.0053471364,56.04953259834771,22.46474114724349,5.984375,0.0018487137
77.09206835455326,8162,232704.0,3.9375,0.0022149505,-9.314798177613895,0.0,37059.64942383766,0.30558395,1039894,-130.46875,56.8125,48.34375,0.006374989,55.41179475743446,22.907931645446716,6.0625,0.0022149505
76.82436287041513,8227,228241.72307692308,3.046153846153846,0.0020160845,-9.243421596312153,0.0,37404.6076002121,0.28174806,1049957,-129.84615384615384,55.723076923076924,49.46153846153846,0.006677412,54.366949981761934,23.175637129584878,6.953846153846154,0.0020160845
78.13283535769185,8291,232640.0,5.046875,0.0021342393,-9.111282003183504,0.0,37763.20776844025,0.2819311,1059940,-123.90625,56.796875,48.4375,0.004888938,55.35753869481741,21.867164642308172,4.953125,0.0021342393
77.04572509926027,8356,229817.1076923077,4.430769230769231,0.0017295154,-9.633545368194886,0.0,38132.31419682503,0.27225193,1069973,-128.30769230769232,56.10769230769231,49.09230769230769,0.005042459,54.72384662105293,22.954274900739723,5.569230769230769,0.0017295154
75.8894646903409,8419,228530.79365079364,4.396825396825397,0.00290659,-9.75739009322337,0.0,38493.82361769676,0.29834032,1079918,-134.44444444444446,55.79365079365079,49.38095238095238,0.0064778924,54.436937281809556,24.110535309659078,5.603174603174603,0.00290659
73.8334587202474,8482,236982.85714285713,3.634920634920635,0.0021759619,-10.397164312316097,0.0,38852.68663883209,0.29791358,1089986,-153.4920634920635,57.857142857142854,47.301587301587304,0.006973773,56.39438436976146,26.1665412797526,6.365079365079365,0.0021759619
76.68922469100808,8545,232821.84126984127,4.73015873015873,0.0023435098,-9.512816721915309,0.0,39194.00657248497,0.3068749,1099866,-132.85714285714286,56.84126984126984,48.317460317460316,0.0056734667,55.4341635585956,23.310775308991907,5.26984126984127,0.0023435098
77.24319968844983,8610,229943.13846153847,4.938461538461539,0.0035164454,-9.180834521255864,0.0,39534.536578416824,0.32256883,1109851,-128.76923076923077,56.13846153846154,49.04615384615385,0.0063184216,54.7583551791237,22.756800311550187,5.061538461538461,0.0035164454
78.48970670831997,8674,230976.0,4.84375,0.001428864,-8.752752898033231,0.0,39854.89635014534,0.322139,1119911,-120.9375,56.390625,48.8125,0.0038195092,54.98899215402403,21.510293291680057,5.15625,0.001428864
74.92342170267499,8734,239138.13333333333,3.6666666666666665,0.0022451992,-9.982263767061188,0.0,40206.90327548981,0.33144438,1129875,-149.0,58.38333333333333,46.7,0.005983139,56.92677255217261,25.076578297325014,6.333333333333333,0.0022451992
