TimestepsSoFar,TtR,meankl,Tmt,Tmc,entloss,TimeElapsed,MpbtN,surrgain,MpbtA,entropy,MtR,Tbt,EpisodesSoFar,AttC,optimgain,AttNC,Ptt
219907,-193.89830508474577,0.0057586962,61.728813559322035,43.28813559322034,0.0,6484.140283584595,31.310564629648894,0.0013911481,68.68943537035112,0.4309704,-12.424054406703661,252841.22033898305,2796,8.40677966101695,0.0013911481,1.5932203389830508,60.11550093509049
229868,-157.46031746031747,0.0076234452,59.523809523809526,45.507936507936506,0.0,6633.670704603195,26.47391530537355,0.0014508481,73.52608469462643,0.40503597,-11.426847603095702,243809.52380952382,2859,4.111111111111111,0.0014508481,5.888888888888889,58.033645396582656
239920,-189.0,0.0028944337,61.583333333333336,43.4,0.0,6768.11909365654,30.43095939232041,0.00074104307,69.56904060767961,0.45484275,-12.332398545799062,252245.33333333334,2919,7.766666666666667,0.00074104307,2.2333333333333334,59.995323047900534
249984,-159.84126984126985,0.004678318,59.95238095238095,45.07936507936508,0.0,6909.726514339447,26.748610130683467,0.0012229186,73.25138986931653,0.41137367,-10.980918264769752,245564.95238095237,2982,7.365079365079365,0.0012229186,2.634920634920635,58.440052194833605
259850,-151.9047619047619,0.003442648,60.285714285714285,44.73015873015873,0.0,7053.061748743057,25.1741063643776,0.00080731505,74.82589363562239,0.4066566,-10.759386753971045,246930.2857142857,3045,5.857142857142857,0.00080731505,4.142857142857143,58.760658428190006
269936,-194.2622950819672,0.0040970785,62.19672131147541,42.78688524590164,0.0,7189.071980953217,31.20108881697709,0.0011618581,68.79891118302291,0.46040902,-12.875528053138341,254757.77049180327,3106,7.540983606557377,0.0011618581,2.459016393442623,60.57430064795447
279908,-160.63492063492063,0.0059980946,59.77777777777778,45.25396825396825,0.0,7332.82404756546,26.79795764535555,0.0013150055,73.20204235464449,0.43831754,-11.028695926553928,244849.77777777778,3169,6.936507936507937,0.0013150055,3.0634920634920637,58.269070238607064
289845,-177.33333333333334,0.0084210085,61.61666666666667,43.36666666666667,0.0,7469.450469970703,28.68479446076611,0.0015445978,71.31520553923389,0.40148866,-11.63341447284839,252381.86666666667,3229,7.233333333333333,0.0015445978,2.7666666666666666,60.030043993319474
299969,-150.15625,0.008347402,58.75,46.3125,0.0,7624.236608743668,25.54297796135677,0.0021451148,74.45702203864325,0.3713271,-10.910619961991392,240640.0,3293,2.234375,0.0021451148,7.765625,57.286846785593326
309838,-167.70491803278688,0.004629866,60.459016393442624,44.57377049180328,0.0,7767.2940464019775,27.61695013669469,0.0011609781,72.38304986330532,0.4040775,-11.431652750530338,247640.131147541,3354,6.475409836065574,0.0011609781,3.5245901639344264,58.91430350524808
319965,-152.6153846153846,0.0078679025,58.47692307692308,46.6,0.0,7915.332261562347,26.060339845549656,0.0010970529,73.93966015445035,0.36168644,-10.844489774242593,239521.47692307693,3419,4.430769230769231,0.0010970529,5.569230769230769,57.02278420544946
329881,-145.78125,0.0063542994,58.78125,46.234375,0.0,8067.370958566666,24.76361855983903,0.001325072,75.236381440161,0.38435483,-10.323085718186478,240768.0,3483,4.546875,0.001325072,5.453125,57.33980354949882
339952,-154.12698412698413,0.0057272175,59.25396825396825,45.79365079365079,0.0,8214.484417200089,25.916184717159407,0.0013162168,74.0838152828406,0.38887638,-10.613498177494545,242704.25396825396,3546,5.492063492063492,0.0013162168,4.507936507936508,57.77003135721782
349982,-148.73015873015873,0.0086141685,59.333333333333336,45.714285714285715,0.0,8369.594242572784,25.117662848300753,0.001422702,74.88233715169925,0.38889515,-10.483859320192929,243029.33333333334,3609,4.142857142857143,0.001422702,5.857142857142857,57.84371818605059
359890,-170.49180327868854,0.005470619,59.80327868852459,45.22950819672131,0.0,8517.129482269287,28.42837466347272,0.0010418042,71.57162533652728,0.37259337,-11.542062474056124,244954.22950819673,3670,5.655737704918033,0.0010418042,4.344262295081967,58.29539697114396
369897,-135.87301587301587,0.0033486346,58.03174603174603,47.04761904761905,0.0,8670.572903871536,23.408124148309522,0.00075488986,76.5918758516905,0.35875922,-9.496650775181713,237698.03174603175,3733,4.126984126984127,0.00075488986,5.873015873015873,56.59980280802799
379866,-143.65079365079364,0.008521606,58.6031746031746,46.46031746031746,0.0,8821.662801027298,24.519167062941413,0.0012656391,75.48083293705858,0.38291022,-9.96354309011649,240038.60317460317,3796,4.238095238095238,0.0012656391,5.761904761904762,57.147780951699616
389913,-134.46153846153845,0.0049728975,57.10769230769231,48.04615384615385,0.0,8974.941163539886,23.518485653109494,0.0010498774,76.48151434689049,0.373105,-9.60871040350554,233913.1076923077,3861,4.430769230769231,0.0010498774,5.569230769230769,55.690462741768954
399910,-138.57142857142858,0.007363173,57.87301587301587,47.23809523809524,0.0,9117.774843454361,24.08304879175832,0.0013052649,75.91695120824167,0.3554364,-9.78898615275406,237047.87301587302,3924,6.190476190476191,0.0013052649,3.8095238095238093,56.433923599773166
409967,-140.92307692307693,0.0061576143,57.93846153846154,47.09230769230769,0.0,9266.594976902008,24.25964927732264,0.0011667261,75.74035072267738,0.32075754,-10.032096822075959,237315.93846153846,3989,4.584615384615384,0.0011667261,5.415384615384616,56.53471920924592
420000,-136.11940298507463,0.009946488,56.776119402985074,48.3134328358209,0.0,9427.764611721039,24.065464833725546,0.002441991,75.93453516627446,0.34611672,-10.126076038227609,232554.98507462686,4056,2.4925373134328357,0.002441991,7.507462686567164,55.40827916290557
429981,-152.22222222222223,0.0076032314,59.15873015873016,45.87301587301587,0.0,9570.960309505463,25.61761030368074,0.0017267541,74.3823896963193,0.3767761,-10.315886671001552,242314.15873015873,4119,5.841269841269841,0.0017267541,4.158730158730159,57.68671364807995
439996,-145.78125,0.007926746,57.609375,47.4375,0.0,9716.799481868744,25.260849804147373,0.0019216351,74.7391501958526,0.321298,-10.123296238115783,235968.0,4183,5.8125,0.0019216351,4.1875,56.21728351574134
449949,-136.15384615384616,0.009607613,57.63076923076923,47.52307692307692,0.0,9872.156078100204,23.630056659662074,0.002560769,76.36994334033797,0.3566535,-10.024625668972124,236055.63076923077,4248,3.2615384615384615,0.002560769,6.7384615384615385,56.185389373038326
459861,-197.6271186440678,0.008951946,61.067796610169495,43.94915254237288,0.0,10014.772531032562,32.17619284809751,0.0016049658,67.8238071519025,0.4244849,-12.87401766376948,250133.69491525425,4307,6.593220338983051,0.0016049658,3.406779661016949,59.49281746705438
469884,-155.23076923076923,0.007369718,58.76923076923077,46.276923076923076,0.0,10162.291008234024,26.37434928365046,0.0014724511,73.62565071634954,0.3571963,-10.764378066150975,240718.76923076922,4372,5.630769230769231,0.0014724511,4.369230769230769,57.313827855444025
479883,-131.3235294117647,0.004764441,55.9264705882353,49.26470588235294,0.0,10315.291617631912,23.530183510754394,0.000467157,76.46981648924562,0.30581617,-9.78706047207946,229074.82352941178,4440,4.485294117647059,0.000467157,5.514705882352941,54.556677216885745
489889,-130.7462686567164,0.008604185,54.6865671641791,50.62686567164179,0.0,10470.141000032425,23.8891505967627,0.0033647753,76.1108494032373,0.36081946,-9.771588689248716,223996.1791044776,4507,3.985074626865672,0.0033647753,6.014925373134329,53.324033755602514
499940,-181.1290322580645,0.007281367,60.46774193548387,44.564516129032256,0.0,10612.237603664398,29.61852408761819,0.0014410315,70.38147591238183,0.37919095,-11.780191248102478,247675.87096774194,4569,7.548387096774194,0.0014410315,2.4516129032258065,58.920666090165675
509854,-134.6153846153846,0.0092082545,56.96923076923077,48.2,0.0,10765.449990034103,23.61531183387097,0.0014902399,76.38468816612902,0.34880984,-9.773700702846721,233345.96923076923,4634,3.707692307692308,0.0014902399,6.292307692307692,55.55204379527312
519894,-142.96875,0.0072258483,57.765625,47.28125,0.0,10914.447315216064,24.73522977825683,0.0014883527,75.26477022174313,0.3233557,-10.049341016396795,236608.0,4698,5.21875,0.0014883527,4.78125,56.36430735441404
529951,-144.54545454545453,0.008923176,57.86363636363637,47.25757575757576,0.0,11068.338819742203,25.1210065235743,0.0009567352,74.87899347642568,0.33642757,-10.346206303280043,237009.45454545456,4764,3.621212121212121,0.0009567352,6.378787878787879,56.421574227718196
539930,-151.63934426229508,0.009112409,58.42622950819672,46.65573770491803,0.0,11216.077442407608,25.811879471444886,0.0017311032,74.1881205285551,0.40134457,-10.329584709588845,239313.83606557376,4825,5.639344262295082,0.0017311032,4.360655737704918,56.96997542897389
549901,-183.70967741935485,0.007201223,60.54838709677419,44.46774193548387,0.0,11357.54635643959,30.091530997086952,0.0015476086,69.90846900291304,0.3966434,-11.79737091825831,248006.1935483871,4887,7.483870967741935,0.0015476086,2.5161290322580645,59.00288401349137
559954,-145.23809523809524,0.007871682,57.698412698412696,47.3968253968254,0.0,11503.649360656738,25.072299645783144,0.0013814758,74.92770035421685,0.3147325,-10.114933050867362,236332.6984126984,4950,6.095238095238095,0.0013814758,3.9047619047619047,56.276924743363814
569979,-146.76923076923077,0.006435896,57.87692307692308,47.2,0.0,11656.31074166298,25.38741054102741,0.0009133627,74.61258945897261,0.26032758,-10.653567467741757,237063.87692307692,5015,3.3846153846153846,0.0009133627,6.615384615384615,56.45551328378704
579891,-138.15384615384616,0.0075106393,56.46153846153846,48.69230769230769,0.0,11813.42018032074,24.57959404122592,0.0016454645,75.42040595877405,0.28912207,-10.495068486598573,231266.46153846153,5080,2.3846153846153846,0.0016454645,7.615384615384615,55.08030177233761
589847,-131.66666666666666,0.012074872,55.56060606060606,49.621212121212125,0.0,11968.167575359344,23.707435340653014,0.0014723832,76.29256465934698,0.30542344,-9.636668802287536,227576.24242424243,5146,3.4242424242424243,0.0014723832,6.575757575757576,54.215513744000305
599908,-146.30769230769232,0.008085008,58.184615384615384,46.89230769230769,0.0,12118.000482797623,25.08450232012341,0.0021614912,74.91549767987662,0.3191462,-10.351452708729633,238324.1846153846,5211,3.8615384615384616,0.0021614912,6.138461538461539,56.74567689089665
609998,-127.12121212121212,0.007011153,54.666666666666664,50.63636363636363,0.0,12278.19917845726,23.246159343843217,0.0016392194,76.75384065615674,0.32321525,-9.553771268270754,223914.66666666666,5277,3.0454545454545454,0.0016392194,6.954545454545454,53.3113113464523
619975,-128.6153846153846,0.0064673205,56.87692307692308,48.323076923076925,0.0,12430.95817565918,22.514768879049818,0.0011379044,77.48523112095019,0.34435987,-9.226300816342942,232967.87692307692,5342,5.123076923076923,0.0011379044,4.876923076923077,55.45040198378051
629905,-154.9206349206349,0.008252266,58.317460317460316,46.80952380952381,0.0,12578.087056875229,26.359417748858778,0.0018276917,73.64058225114123,0.33352694,-10.458933310619015,238868.31746031746,5405,5.904761904761905,0.0018276917,4.095238095238095,56.84370966341145
639901,-129.84848484848484,0.009559993,54.984848484848484,50.31818181818182,0.0,12732.85487127304,23.68676604448567,0.001893385,76.31323395551436,0.31949252,-9.437884029826648,225217.9393939394,5471,3.0,0.001893385,7.0,53.61238458886827
649909,-158.2258064516129,0.007641272,58.96774193548387,46.064516129032256,0.0,12880.058649301529,26.722812443680926,0.0014809672,73.27718755631906,0.32382345,-10.757901323183237,241531.87096774194,5533,5.064516129032258,0.0014809672,4.935483870967742,57.508423122340034
659863,-164.44444444444446,0.009681178,59.285714285714285,45.76190476190476,0.0,13028.63044142723,27.63563078645649,0.0012538971,72.36436921354354,0.3220475,-11.31824297012665,242834.2857142857,5596,4.777777777777778,0.0012538971,5.222222222222222,57.79820364409491
669984,-135.75757575757575,0.008815627,57.25757575757576,47.878787878787875,0.0,13182.452643632889,23.865492135514135,0.001761322,76.13450786448587,0.3000561,-9.858566038141355,234527.0303030303,5662,4.424242424242424,0.001761322,5.575757575757576,55.84095210339377
679913,-136.76923076923077,0.0067780055,56.33846153846154,48.8,0.0,13331.84536910057,24.306866301648366,0.0009829083,75.69313369835163,0.2669909,-9.686238318102843,230762.33846153846,5727,5.7384615384615385,0.0009829083,4.2615384615384615,54.97105048753027
689957,-141.875,0.009123524,56.859375,48.234375,0.0,13480.488543987274,24.901025720326057,0.0016136254,75.09897427967395,0.2712812,-9.714777860903041,232896.0,5791,4.78125,0.0016136254,5.21875,55.48468977521544
699978,-119.70149253731343,0.00783898,56.134328358208954,49.02985074626866,0.0,13637.996291399002,21.357815893977662,0.0016458252,78.64218410602234,0.25380865,-8.86612791757986,229926.20895522388,5858,2.417910447761194,0.0016458252,7.582089552238806,54.767018677723634
709887,-128.15384615384616,0.009136383,56.83076923076923,48.276923076923076,0.0,13792.110506296158,22.557050486541396,0.0018394468,77.44294951345864,0.2728197,-9.110798479852736,232778.83076923076,5923,3.2,0.0018394468,6.8,55.45173283457474
719912,-146.92307692307693,0.007169943,57.261538461538464,47.87692307692308,0.0,13945.600600242615,25.520955220009586,0.0009776413,74.4790447799904,0.23061347,-10.319254232972886,234543.26153846155,5988,4.4,0.0009776413,5.6,55.84390581006429
729884,-126.71641791044776,0.0062638796,55.776119402985074,49.44776119402985,0.0,14104.076182842255,22.785121587733297,0.0009246106,77.21487841226667,0.26248974,-9.342205565563349,228458.98507462686,6055,2.8656716417910446,0.0009246106,7.134328358208955,54.39858717856222
739891,-136.21212121212122,0.009904128,56.60606060606061,48.53030303030303,0.0,14261.574850559235,24.158357000594645,0.0022382713,75.8416429994054,0.29645985,-9.967211112264096,231858.42424242425,6121,3.606060606060606,0.0022382713,6.393939393939394,55.22493029534756
749888,-135.15151515151516,0.007531427,56.333333333333336,48.84848484848485,0.0,14411.825287342072,24.00717798614747,0.0012524292,75.9928220138525,0.2531634,-9.52185038280521,230741.33333333334,6187,4.909090909090909,0.0012524292,5.090909090909091,54.94411076269764
759925,-139.24242424242425,0.009824021,56.515151515151516,48.65151515151515,0.0,14567.307186126709,24.587352745556885,0.0013225052,75.41264725444312,0.28055274,-10.010813855945887,231486.0606060606,6253,3.4696969696969697,0.0013225052,6.53030303030303,55.12622348751098
769848,-160.0,0.008129554,59.274193548387096,45.75806451612903,0.0,14716.228382110596,26.70982920227117,0.0015611957,73.2901707977288,0.2406401,-10.791333571450675,242787.09677419355,6315,5.758064516129032,0.0015611957,4.241935483870968,57.79507994088414
779853,-126.61538461538461,0.0062901513,56.76923076923077,48.353846153846156,0.0,14869.491995811462,22.28729928677196,0.001355574,77.71270071322803,0.23260933,-9.106111028652908,232526.76923076922,6380,3.5076923076923077,0.001355574,6.492307692307692,55.385615840854825
789885,-135.6060606060606,0.010355273,56.515151515151516,48.696969696969695,0.0,15028.600401639938,24.01603905752983,0.0025886071,75.98396094247016,0.27575192,-9.917909813419422,231486.0606060606,6446,2.6666666666666665,0.0025886071,7.333333333333333,55.1023245875058
799860,-153.8095238095238,0.0027292138,58.888888888888886,46.142857142857146,0.0,15181.236468553543,25.936887006702573,0.001123134,74.06311299329745,0.23101543,-10.538631835459487,241208.88888888888,6509,5.666666666666667,0.001123134,4.333333333333333,57.431808387798974
809904,-138.46153846153845,0.0049687163,57.07692307692308,48.07692307692308,0.0,15332.960173368454,24.153575501990684,0.0008963739,75.84642449800928,0.20228672,-9.8290931168955,233787.07692307694,6574,4.615384615384615,0.0008963739,5.384615384615385,55.66198032470197
819968,-130.0,0.0108037675,56.95454545454545,48.166666666666664,0.0,15486.58951306343,22.9387902681996,0.0014968375,77.06120973180039,0.25861275,-9.349988274837026,233285.81818181818,6640,2.878787878787879,0.0014968375,7.121212121212121,55.562096354065815
829889,-132.30769230769232,0.007865956,56.04615384615385,49.13846153846154,0.0,15639.164027929306,23.611913500773614,0.0012365812,76.38808649922638,0.23205976,-9.614523675638479,229565.04615384617,6705,4.184615384615385,0.0012365812,5.815384615384615,54.674153702294426
839889,-124.24242424242425,0.009963603,56.31818181818182,48.833333333333336,0.0,15794.719841718674,22.039770562083138,0.001954328,77.96022943791684,0.29045203,-9.027903467753172,230679.27272727274,6771,3.378787878787879,0.001954328,6.621212121212121,54.945805230349485
849932,-205.25423728813558,0.010816325,62.067796610169495,42.91525423728814,0.0,15936.457551002502,32.69847848991027,0.0018455045,67.30152151008976,0.2431605,-12.904726292126396,254229.69491525425,6830,7.254237288135593,0.0018455045,2.7457627118644066,60.45510106289683
859862,-159.84126984126985,0.00861739,58.317460317460316,46.714285714285715,0.0,16088.225673437119,27.28903026326239,0.0013819518,72.71096973673761,0.24380387,-11.11612957872006,238868.31746031746,6893,4.190476190476191,0.0013819518,5.809523809523809,56.89314334735768
869973,-136.21212121212122,0.007942389,56.65151515151515,48.53030303030303,0.0,16246.67195057869,24.009416896548146,0.00083257875,75.99058310345184,0.24627332,-9.845521839894028,232044.60606060605,6959,1.6666666666666667,0.00083257875,8.333333333333334,55.246942165372126
879991,-136.92307692307693,0.009983815,56.46153846153846,48.676923076923075,0.0,16407.785499334335,24.256444491801375,0.0016894462,75.74355550819864,0.28210738,-9.78730719998356,231266.46153846153,7024,1.646153846153846,0.0016894462,8.353846153846154,55.088040310258975
889953,-132.27272727272728,0.008866314,55.84848484848485,49.378787878787875,0.0,16566.417935848236,23.75255887998944,0.0012065659,76.24744112001056,0.28578296,-9.580247890634519,228755.39393939395,7090,2.9545454545454546,0.0012065659,7.045454545454546,54.46568843006461
899830,-165.96774193548387,0.010558469,59.596774193548384,45.435483870967744,0.0,16717.590305805206,27.73570039175586,0.0020772552,72.26429960824413,0.27873656,-11.317340207908108,244108.38709677418,7152,4.758064516129032,0.0020772552,5.241935483870968,58.098751019712864
909932,-135.22388059701493,0.008785578,55.3134328358209,49.92537313432836,0.0,16879.839086532593,24.419410548076144,0.00239688,75.58058945192384,0.28818783,-9.829907926643706,226563.8208955224,7219,2.373134328358209,0.00239688,7.626865671641791,53.95434170440529
919870,-130.0,0.010888105,56.42424242424242,48.71212121212121,0.0,17031.411278247833,23.052242046998288,0.0019639893,76.94775795300174,0.29617956,-9.351988074556763,231113.69696969696,7285,5.0,0.0019639893,5.0,55.054211840055494
929894,-172.29508196721312,0.00893509,58.85245901639344,46.21311475409836,0.0,17176.694068193436,28.97153949699087,0.001799743,71.02846050300913,0.30728814,-11.287894642117788,241059.67213114753,7346,6.967213114754099,0.001799743,3.0327868852459017,57.38155744379989
939959,-130.1492537313433,0.007842156,56.23880597014925,48.985074626865675,0.0,17333.86675095558,23.177984499660763,0.0010433457,76.82201550033923,0.25087762,-9.559443580187956,230354.14925373133,7413,3.7313432835820897,0.0010433457,6.268656716417911,54.835805501117015
949913,-128.93939393939394,0.0104484055,55.27272727272727,49.95454545454545,0.0,17491.841422080994,23.414718951408663,0.0015241995,76.58528104859136,0.28043863,-9.346025568948834,226397.0909090909,7479,2.787878787878788,0.0015241995,7.212121212121212,53.9211405572452
959952,-131.8181818181818,0.009095495,55.24242424242424,50.04545454545455,0.0,17644.7332406044,23.92038823746674,0.0017207738,76.07961176253328,0.2662724,-9.488905157766718,226272.9696969697,7545,5.303030303030303,0.0017207738,4.696969696969697,53.86331413880229
969919,-127.31343283582089,0.008765737,55.61194029850746,49.656716417910445,0.0,17801.887472867966,22.890246634070294,0.0009579242,77.10975336592969,0.24664527,-9.530187848627568,227786.50746268657,7612,4.537313432835821,0.0009579242,5.462686567164179,54.22213349168752
979974,-141.49253731343285,0.007240378,56.26865671641791,48.95522388059702,0.0,17960.292838573456,25.207383025588562,0.0012062015,74.79261697441142,0.2395711,-10.39587538530324,230476.41791044775,7679,5.313432835820896,0.0012062015,4.686567164179104,54.86523293631826
989980,-150.15625,0.009692332,57.578125,47.5,0.0,18109.56803369522,26.19489692725844,0.0017154815,73.80510307274155,0.23045498,-10.490612574411568,235840.0,7743,6.0625,0.0017154815,3.9375,56.17279601722702
999979,-149.52380952380952,0.008895099,58.46031746031746,46.6031746031746,0.0,18257.686217308044,25.415045056102475,0.0012518475,74.58495494389751,0.20299406,-9.982201835608182,239453.46031746033,7806,6.7936507936507935,0.0012518475,3.2063492063492065,57.01265318544148
1009946,-130.0,0.007433441,56.06153846153846,49.13846153846154,0.0,18414.47460126877,23.301164449661805,0.0017873929,76.69883555033822,0.23756625,-9.369733528668723,229628.06153846154,7871,4.676923076923077,0.0017873929,5.323076923076923,54.68045993256758
1019894,-133.4848484848485,0.009654315,57.03030303030303,48.09090909090909,0.0,18566.884122610092,23.445220217215574,0.0024720188,76.55477978278444,0.26469442,-9.680462073774368,233596.12121212122,7937,4.96969696969697,0.0024720188,5.03030303030303,55.63328934968782
1029917,-179.67741935483872,0.009834218,60.08064516129032,44.91935483870968,0.0,18711.47997713089,29.66508149053551,0.0023401354,70.33491850946447,0.24703988,-11.630042806755482,246090.32258064515,7999,7.516129032258065,0.0023401354,2.4838709677419355,58.57340504103372
1039998,-165.96774193548387,0.006868585,58.87096774193548,46.225806451612904,0.0,18858.99518609047,27.763802766309535,0.0013344015,72.23619723369046,0.22721219,-11.065660647222709,241135.48387096773,8061,6.5,0.0013344015,3.5,57.382018353016875
1049891,-146.40625,0.008802325,57.890625,47.203125,0.0,19013.895258188248,25.196068044215032,0.0013005283,74.80393195578495,0.2289941,-10.362387204440621,237120.0,8125,3.625,0.0013005283,6.375,56.458686567900244
1059976,-133.07692307692307,0.011263221,56.84615384615385,48.30769230769231,0.0,19171.720227479935,23.41684337986043,0.002100893,76.58315662013959,0.2868068,-9.774649837617263,232841.84615384616,8190,2.2,0.002100893,7.8,55.44210213615929
1069988,-140.63492063492063,0.011439243,57.96825396825397,47.17460317460318,0.0,19320.594455480576,24.164223490376834,0.00134897,75.83577650962317,0.29325786,-9.602858773942488,237437.96825396825,8253,5.714285714285714,0.00134897,4.285714285714286,56.50776056239248
1079862,-214.13793103448276,0.008359942,63.03448275862069,41.87931034482759,0.0,19465.31429553032,33.509216988787045,0.0016515375,66.49078301121295,0.23764664,-13.181441982520502,258189.24137931035,8311,8.379310344827585,0.0016515375,1.6206896551724137,61.40319198613053
1089907,-140.75757575757575,0.007321815,56.621212121212125,48.484848484848484,0.0,19620.279803276062,24.873774226876954,0.0010341099,75.12622577312304,0.22131859,-9.97957014549145,231920.48484848486,8377,3.287878787878788,0.0010341099,6.712121212121212,55.25404686080453
1099970,-128.0597014925373,0.010417203,55.91044776119403,49.3134328358209,0.0,19784.439505577087,22.904212625872827,0.0023803217,77.09578737412717,0.26577312,-9.408619912024372,229009.19402985074,8444,1.9701492537313432,0.0023803217,8.029850746268657,54.52576760831529
1109897,-166.5,0.008381507,59.483333333333334,45.583333333333336,0.0,19934.0645468235,27.75490551278591,0.0012079312,72.2450944872141,0.21716164,-11.09179105173971,243643.73333333334,8504,6.016666666666667,0.0012079312,3.9833333333333334,57.97346820054047
1119940,-132.0,0.00864227,57.03076923076923,48.06153846153846,0.0,20085.999293088913,23.133185931231115,0.0013325366,76.86681406876892,0.25999373,-9.374076057205297,233598.03076923077,8569,3.169230769230769,0.0013325366,6.8307692307692305,55.64809403308333
1129952,-152.22222222222223,0.008415475,58.142857142857146,46.93650793650794,0.0,20236.206845998764,26.170292750761877,0.0016486096,73.82970724923811,0.2312725,-10.543083120363347,238153.14285714287,8632,5.571428571428571,0.0016486096,4.428571428571429,56.703081354934625
1139941,-138.4848484848485,0.008752085,55.878787878787875,49.34848484848485,0.0,20395.69072008133,24.79228272232313,0.0014856817,75.20771727767686,0.23615156,-9.932572842143145,228879.51515151514,8698,2.621212121212121,0.0014856817,7.378787878787879,54.4945366396975
1149857,-147.65625,0.010765339,57.65625,47.484375,0.0,20555.678122758865,25.70383239075625,0.001523993,74.29616760924375,0.26442835,-10.42089061387836,236160.0,8762,3.328125,0.001523993,6.671875,56.216079575349255
1159827,-148.4126984126984,0.007123904,58.36507936507937,46.682539682539684,0.0,20708.741445064545,25.432939105092633,0.00077538023,74.56706089490739,0.21788126,-10.341360567218514,239063.3650793651,8825,4.587301587301587,0.00077538023,5.412698412698413,56.93038240856438
1169931,-147.3846153846154,0.011638645,57.69230769230769,47.4,0.0,20866.677915096283,25.49771954357472,0.0009144762,74.50228045642528,0.25223458,-10.579960410137911,236307.6923076923,8890,3.3076923076923075,0.0009144762,6.6923076923076925,56.27150209537028
1179891,-135.625,0.0102166245,57.421875,47.671875,0.0,21019.812425136566,23.483386694570918,0.0013074192,76.51661330542906,0.26927945,-9.507639288573587,235200.0,8954,4.453125,0.0013074192,5.546875,56.01684291989523
1189857,-238.9655172413793,0.009035276,62.724137931034484,42.275862068965516,0.0,21164.854766368866,37.49768398231175,0.0016324341,62.50231601768823,0.22707938,-14.682760231931434,256918.06896551725,9012,8.53448275862069,0.0016324341,1.4655172413793103,61.058588076482714
1199965,-157.77777777777777,0.008868584,59.41269841269841,45.666666666666664,0.0,21315.340857982635,26.341552718606657,0.0021489398,73.65844728139334,0.2116976,-10.670266594637958,243354.4126984127,9075,4.761904761904762,0.0021489398,5.238095238095238,57.90152718292684
1209897,-147.53846153846155,0.009148042,57.16923076923077,47.90769230769231,0.0,21477.851760149002,25.805587935662754,0.0014762024,74.19441206433723,0.23089223,-10.677619911247843,234165.16923076924,9140,1.353846153846154,0.0014762024,8.646153846153846,55.786362113344076
1219888,-142.76923076923077,0.009191867,57.215384615384615,47.95384615384615,0.0,21640.108068943024,25.003098690288187,0.0014478308,74.99690130971182,0.22241779,-10.43757142502962,234354.21538461538,9205,2.169230769230769,0.0014478308,7.8307692307692305,55.7859977858053
1229929,-140.6153846153846,0.009338736,56.98461538461538,48.15384615384615,0.0,21801.685695886612,24.68532771000664,0.0015678466,75.31467228999337,0.25264034,-10.135808203712086,233408.9846153846,9270,2.0153846153846153,0.0015678466,7.984615384615385,55.58082176819515
1239948,-163.4920634920635,0.009274927,59.095238095238095,46.01587301587302,0.0,21955.062754631042,27.787894923018808,0.0016577212,72.2121050769812,0.2439125,-11.401701715650159,242054.09523809524,9333,4.5396825396825395,0.0016577212,5.4603174603174605,57.587750100643696
1249880,-140.3125,0.008888986,58.359375,46.703125,0.0,22110.532675504684,24.098469601959085,0.0015580665,75.9015303980409,0.24412319,-9.838074876268076,239040.0,9397,4.453125,0.0015580665,5.546875,56.917460926901754
1259877,-150.79365079365078,0.0078586275,58.01587301587302,47.07936507936508,0.0,22264.425870656967,25.866104202580054,0.0010845545,74.13389579741998,0.20918532,-10.56138680979552,237633.0158730159,9460,4.873015873015873,0.0010845545,5.126984126984127,56.576050240814226
1269852,-148.0,0.0083108125,57.707692307692305,47.43076923076923,0.0,22427.681583166122,25.59537063906312,0.0018658948,74.40462936093685,0.21701998,-10.755172573599118,236370.70769230768,9525,2.046153846153846,0.0018658948,7.953846153846154,56.265328192647516
1279989,-142.0,0.009638955,56.723076923076924,48.353846153846156,0.0,22587.997864484787,25.060455034678046,0.0013755765,74.93954496532199,0.25156963,-10.219652676831195,232337.72307692308,9590,2.923076923076923,0.0013755765,7.076923076923077,55.36420976834271
1289882,-153.65079365079364,0.008707308,58.07936507936508,47.03174603174603,0.0,22740.21657037735,26.409693481946547,0.0012418341,73.59030651805347,0.23144425,-10.676108368888283,237893.07936507938,9653,5.142857142857143,0.0012418341,4.857142857142857,56.62817765281205
1299959,-149.24242424242425,0.010183433,57.10606060606061,47.984848484848484,0.0,22896.15001130104,26.239836097309684,0.0016535983,73.76016390269034,0.25775275,-10.723703424123686,233906.42424242425,9719,4.696969696969697,0.0016535983,5.303030303030303,55.719610670222814
1309853,-216.33333333333334,0.008766115,61.43333333333333,43.56666666666667,0.0,23042.84577536583,35.07967492992759,0.0011498606,64.92032507007242,0.20884705,-13.5879019867746,251630.93333333332,9779,8.516666666666667,0.0011498606,1.4833333333333334,59.845245720499285
1319855,-165.96774193548387,0.013014441,59.064516129032256,46.016129032258064,0.0,23194.24284553528,28.03266679313559,0.0011636805,71.96733320686438,0.18268093,-11.145229377922405,241928.25806451612,9841,6.354838709677419,0.0011636805,3.6451612903225805,57.57228563796288
1329901,-146.40625,0.010481626,57.265625,47.875,0.0,23355.009590148926,25.584912776951448,0.0013196432,74.41508722304852,0.24291937,-10.473553712960106,234560.0,9905,2.421875,0.0013196432,7.578125,55.84571005540796
