MtR,Fce,surrgain,EpisodesSoFar,AttC,AttNC,entropy,entloss,optimgain,TtR,meankl,TimeElapsed,TimestepsSoFar
142.8784238871937,1.0,0.0003290879,11176,0.0,10.0,-0.31634447,0.0,0.0003290879,2500.0,0.008933196,80337.65084528923,2709850
142.8784238871937,1.0,0.00026049893,11216,0.0,10.0,-0.2187514,0.0,0.00026049893,2500.0,0.008933204,80613.87379479408,2719850
142.8784238871937,1.0,0.00013880972,11256,0.0,10.0,-0.31634447,0.0,0.00013880972,2500.0,0.01017476,80859.35210752487,2729850
142.8784238871937,1.0,4.735531e-05,11296,0.0,10.0,-0.41393742,0.0,4.735531e-05,2500.0,0.010174863,81112.65131855011,2739850
142.8784238871937,1.0,0.00015296499,11336,0.0,10.0,-0.51152647,0.0,0.00015296499,2500.0,0.010174781,81367.06087088585,2749850
142.8784238871937,1.0,0.00010924582,11376,0.0,10.0,-0.60910815,0.0,0.00010924582,2500.0,0.010174781,81621.85047698021,2759850
142.8784238871937,1.0,0.00019365475,11416,0.0,10.0,-0.7067031,0.0,0.00019365475,2500.0,0.010174863,81861.12441110611,2769850
142.8784238871937,1.0,0.0002645516,11456,0.0,10.0,-0.80429673,0.0,0.0002645516,2500.0,0.010174781,82100.19911003113,2779850
142.8784238871937,1.0,4.481059e-05,11496,0.0,10.0,-0.7067031,0.0,4.481059e-05,2500.0,0.008933102,82361.0066037178,2789850
142.8784238871937,1.0,0.00013551452,11536,0.0,10.0,-0.80429673,0.0,0.00013551452,2500.0,0.010174781,82612.54075312614,2799850
142.8784238871937,1.0,0.0007230261,11576,0.0,10.0,-0.90187734,0.0,0.0007230261,2500.0,0.010175116,82858.10832977295,2809850
142.8784238871937,1.0,6.0061826e-05,11616,0.0,10.0,-0.9994669,0.0,6.0061826e-05,2500.0,0.010174751,83102.44973134995,2819850
142.8784238871937,1.0,0.00018468736,11656,0.0,10.0,-0.90187734,0.0,0.00018468736,2500.0,0.008933204,83352.96115732193,2829850
142.8784238871937,1.0,8.6227694e-05,11696,0.0,10.0,-0.9994669,0.0,8.6227694e-05,2500.0,0.010174751,83593.86468315125,2839850
142.8784238871937,1.0,0.0002921135,11736,0.0,10.0,-0.90187734,0.0,0.0002921135,2500.0,0.008933196,83820.83102583885,2849850
142.8784238871937,1.0,4.1153717e-06,11776,0.0,10.0,-0.9506825,0.0,4.1153717e-06,2500.0,0.0024603605,84081.39519381523,2859850
142.8784238871937,1.0,0.00015707135,11816,0.0,10.0,-1.0482749,0.0,0.00015707135,2500.0,0.01017476,84323.55326986313,2869850
142.8784238871937,1.0,0.00012778473,11856,0.0,10.0,-0.95068234,0.0,0.00012778473,2500.0,0.008933204,84557.71455550194,2879850
142.8784238871937,1.0,0.000191656,11896,0.0,10.0,-1.0482749,0.0,0.000191656,2500.0,0.010174863,84784.97114634514,2889850
142.8784238871937,1.0,0.00029098376,11936,0.0,10.0,-1.1458609,0.0,0.00029098376,2500.0,0.010174863,85026.30639028549,2899850
142.8784238871937,1.0,0.00012284271,11976,0.0,10.0,-1.2434562,0.0,0.00012284271,2500.0,0.010174751,85267.18566155434,2909850
142.8784238871937,1.0,9.155241e-05,12016,0.0,10.0,-1.3410497,0.0,9.155241e-05,2500.0,0.010174781,85515.74408555031,2919850
142.8784238871937,1.0,0.00020455959,12056,0.0,10.0,-1.4386125,0.0,0.00020455959,2500.0,0.010174781,85751.93754577637,2929850
142.8784238871937,1.0,0.0007791379,12096,0.0,10.0,-1.3410503,0.0,0.0007791379,2500.0,0.008933204,85989.56181883812,2939850
142.8784238871937,1.0,0.00045032127,12136,0.0,10.0,-1.2434654,0.0,0.00045032127,2500.0,0.008931645,86258.48367738724,2949850
142.8784238871937,1.0,0.00024505673,12176,0.0,10.0,-1.145873,0.0,0.00024505673,2500.0,0.008933204,86512.18235397339,2959850
142.8784238871937,1.0,0.0004476915,12216,0.0,10.0,-1.0482826,0.0,0.0004476915,2500.0,0.008931168,86758.2011461258,2969850
142.8784238871937,1.0,0.0009557428,12256,0.0,10.0,-0.95068884,0.0,0.0009557428,2500.0,0.008933204,86993.44770050049,2979850
142.8784238871937,1.0,0.00012733629,12296,0.0,10.0,-1.0482826,0.0,0.00012733629,2500.0,0.010174863,87232.26452493668,2989850
142.8784238871937,1.0,7.080652e-05,12336,0.0,10.0,-1.1458749,0.0,7.080652e-05,2500.0,0.01017476,87476.168446064,2999850
142.8784238871937,1.0,0.00010279511,12376,0.0,10.0,-1.0482825,0.0,0.00010279511,2500.0,0.008933102,87711.36174225807,3009850
142.8784238871937,1.0,0.00042861362,12416,0.0,10.0,-0.95068884,0.0,0.00042861362,2500.0,0.008933204,87949.89990448952,3019850
142.8784238871937,1.0,0.00036583695,12456,0.0,10.0,-0.8531072,0.0,0.00036583695,2500.0,0.008933204,88168.55423378944,3029850
142.8784238871937,1.0,0.00080146355,12496,0.0,10.0,-0.75551826,0.0,0.00080146355,2500.0,0.008933102,88405.08794808388,3039850
142.8784238871937,1.0,0.00051450985,12536,0.0,10.0,-0.6579286,0.0,0.00051450985,2500.0,0.008933204,88634.24065709114,3049850
142.8784238871937,1.0,0.00031029756,12576,0.0,10.0,-0.5603351,0.0,0.00031029756,2500.0,0.008933416,88873.8785867691,3059850
142.8784238871937,1.0,3.527151e-05,12616,0.0,10.0,-0.65792835,0.0,3.527151e-05,2500.0,0.01017476,89105.67255616188,3069850
142.8784238871937,1.0,0.0001478055,12656,0.0,10.0,-0.75551826,0.0,0.0001478055,2500.0,0.010174863,89330.3677752018,3079850
142.8784238871937,1.0,0.00013516995,12696,0.0,10.0,-0.8531072,0.0,0.00013516995,2500.0,0.010174871,89556.50337600708,3089850
142.8784238871937,1.0,0.00038479155,12736,0.0,10.0,-0.95068884,0.0,0.00038479155,2500.0,0.010174751,89786.22907280922,3099850
142.8784238871937,1.0,0.00014848092,12776,0.0,10.0,-0.8531072,0.0,0.00014848092,2500.0,0.008933196,90001.21489262581,3109850
142.8784238871937,1.0,0.000112882364,12816,0.0,10.0,-0.75551826,0.0,0.000112882364,2500.0,0.008933204,90220.11484789848,3119850
142.8784238871937,1.0,0.00025084784,12856,0.0,10.0,-0.6579286,0.0,0.00025084784,2500.0,0.008933102,90434.92387080193,3129850
142.8784238871937,1.0,0.00015450228,12896,0.0,10.0,-0.75551826,0.0,0.00015450228,2500.0,0.010174863,90638.9885005951,3139850
142.8784238871937,1.0,1.1936664e-06,12936,0.0,10.0,-0.77991205,0.0,1.1936664e-06,2500.0,0.00060504675,90869.51447486877,3149850
142.8784238871937,1.0,0.0008159409,12976,0.0,10.0,-0.68231905,0.0,0.0008159409,2500.0,0.008933204,91068.79747128487,3159850
142.8784238871937,1.0,0.0003124208,13016,0.0,10.0,-0.77991205,0.0,0.0003124208,2500.0,0.010174863,91270.50965166092,3169850
142.8784238871937,1.0,2.2900582e-05,13056,0.0,10.0,-0.6823193,0.0,2.2900582e-05,2500.0,0.008933204,91477.28942871094,3179850
142.8784238871937,1.0,0.00053232757,13096,0.0,10.0,-0.77991205,0.0,0.00053232757,2500.0,0.01017476,91671.16828417778,3189850
142.8784238871937,1.0,0.00036470414,13136,0.0,10.0,-0.8775028,0.0,0.00036470414,2500.0,0.010174781,91868.34516000748,3199850
142.8784238871937,1.0,2.0994091e-06,13176,0.0,10.0,-0.85310704,0.0,2.0994091e-06,2500.0,0.00058561563,92092.7644815445,3209850
142.8784238871937,1.0,0.00068225904,13216,0.0,10.0,-0.95068884,0.0,0.00068225904,2500.0,0.010174871,92281.03210425377,3219850
142.8784238871937,1.0,0.00040978682,13256,0.0,10.0,-0.85310704,0.0,0.00040978682,2500.0,0.008933204,92471.8898191452,3229850
142.8784238871937,1.0,1.1967306e-05,13296,0.0,10.0,-0.8043166,0.0,1.1967306e-05,2500.0,0.0023053885,92674.88902187347,3239850
142.8784238871937,1.0,0.00014147972,13336,0.0,10.0,-0.9019111,0.0,0.00014147972,2500.0,0.01017476,92865.01272726059,3249850
142.8784238871937,1.0,0.00037879334,13376,0.0,10.0,-0.8043217,0.0,0.00037879334,2500.0,0.00893116,93071.30236124992,3259850
142.8784238871937,1.0,0.00026799148,13416,0.0,10.0,-0.9019164,0.0,0.00026799148,2500.0,0.010174751,93273.98111009598,3269850
142.8784238871937,1.0,0.00037949753,13456,0.0,10.0,-0.99951047,0.0,0.00037949753,2500.0,0.010174781,93472.58221626282,3279850
142.8784238871937,1.0,0.00011394202,13496,0.0,10.0,-0.9019164,0.0,0.00011394202,2500.0,0.008933102,93684.53745126724,3289850
142.8784238871937,1.0,9.40287e-05,13536,0.0,10.0,-0.9992626,0.0,9.40287e-05,2500.0,0.010120757,93897.02835559845,3299850
142.8784238871937,1.0,0.0004729483,13576,0.0,10.0,-0.90166813,0.0,0.0004729483,2500.0,0.008933196,94095.10608458519,3309850
142.8784238871937,1.0,0.0001921158,13616,0.0,10.0,-0.9992626,0.0,0.0001921158,2500.0,0.010174781,94296.31429886818,3319850
142.8784238871937,1.0,0.00067233184,13656,0.0,10.0,-1.096848,0.0,0.00067233184,2500.0,0.010174304,94512.85738229752,3329850
142.8784238871937,1.0,0.0006513775,13696,0.0,10.0,-1.1944416,0.0,0.0006513775,2500.0,0.01017476,94714.4251909256,3339850
142.8784238871937,1.0,0.0005693747,13736,0.0,10.0,-1.096848,0.0,0.0005693747,2500.0,0.008933204,94906.90841078758,3349850
142.8784238871937,1.0,0.00075663737,13776,0.0,10.0,-0.99926263,0.0,0.00075663737,2500.0,0.008932625,95111.76631999016,3359850
142.8784238871937,1.0,0.00058500207,13816,0.0,10.0,-0.90166813,0.0,0.00058500207,2500.0,0.008933196,95320.79345870018,3369850
142.8784238871937,1.0,0.00019967661,13856,0.0,10.0,-0.80407673,0.0,0.00019967661,2500.0,0.008933196,95524.38314008713,3379850
142.8784238871937,1.0,6.313963e-05,13896,0.0,10.0,-0.70648235,0.0,6.313963e-05,2500.0,0.008933204,95712.10661244392,3389850
142.8784238871937,1.0,0.0004873448,13936,0.0,10.0,-0.6088888,0.0,0.0004873448,2500.0,0.008933204,95908.95944428444,3399850
142.8784238871937,1.0,0.00053061603,13976,0.0,10.0,-0.5113008,0.0,0.00053061603,2500.0,0.008933102,96104.65778064728,3409850
142.8784238871937,1.0,0.000104157654,14016,0.0,10.0,-0.6088929,0.0,0.000104157654,2500.0,0.010174781,96302.2241473198,3419850
142.8784238871937,1.0,0.00018624798,14056,0.0,10.0,-0.70648235,0.0,0.00018624798,2500.0,0.01017476,96500.4244568348,3429850
142.8784238871937,1.0,1.7546654e-07,14096,0.0,10.0,-0.7308755,0.0,1.7546654e-07,2500.0,0.00060498714,96728.40468978882,3439850
142.8784238871937,1.0,0.00015423218,14136,0.0,10.0,-0.8284719,0.0,0.00015423218,2500.0,0.010174751,96922.51892375946,3449850
142.8784238871937,1.0,0.0010814961,14176,0.0,10.0,-0.7308755,0.0,0.0010814961,2500.0,0.00893351,97116.86575126648,3459850
142.8784238871937,1.0,0.00018368152,14216,0.0,10.0,-0.63329446,0.0,0.00018368152,2500.0,0.008933102,97311.52916812897,3469850
142.8784238871937,1.0,0.0001525678,14256,0.0,10.0,-0.53570366,0.0,0.0001525678,2500.0,0.008933102,97508.12437963486,3479850
142.8784238871937,1.0,0.00047224204,14296,0.0,10.0,-0.63329446,0.0,0.00047224204,2500.0,0.010174863,97705.32638764381,3489850
142.8784238871937,1.0,0.00038876632,14336,0.0,10.0,-0.7308755,0.0,0.00038876632,2500.0,0.01017476,97909.24628043175,3499850
142.8784238871937,1.0,0.0003621904,14376,0.0,10.0,-0.63329446,0.0,0.0003621904,2500.0,0.008933196,98113.15910673141,3509850
142.8784238871937,1.0,0.00048368634,14416,0.0,10.0,-0.5357038,0.0,0.00048368634,2500.0,0.008933204,98314.83591127396,3519850
142.8784238871937,1.0,0.0003187717,14456,0.0,10.0,-0.63329446,0.0,0.0003187717,2500.0,0.010174863,98510.43282604218,3529850
142.8784238871937,1.0,0.00016139011,14496,0.0,10.0,-0.53570384,0.0,0.00016139011,2500.0,0.008933077,98713.10421586037,3539850
142.8784238871937,1.0,7.099199e-05,14536,0.0,10.0,-0.43811044,0.0,7.099199e-05,2500.0,0.008933204,98916.25376915932,3549850
142.8784238871937,1.0,0.00014262646,14576,0.0,10.0,-0.5357038,0.0,0.00014262646,2500.0,0.010174863,99108.40250968933,3559850
142.8784238871937,1.0,0.0007645114,14616,0.0,10.0,-0.4381105,0.0,0.0007645114,2500.0,0.008933196,99304.76876449585,3569850
142.8784238871937,1.0,0.0002669053,14656,0.0,10.0,-0.3405186,0.0,0.0002669053,2500.0,0.008933204,99505.09564495087,3579850
142.8784238871937,1.0,0.00018365098,14696,0.0,10.0,-0.2429339,0.0,0.00018365098,2500.0,0.008933196,99694.26556825638,3589850
142.8784238871937,1.0,0.0001844035,14736,0.0,10.0,-0.3405186,0.0,0.0001844035,2500.0,0.010174751,99887.94529771805,3599850
142.8784238871937,1.0,0.0005095503,14776,0.0,10.0,-0.43811044,0.0,0.0005095503,2500.0,0.010174863,100078.37629508972,3609850
142.8784238871937,1.0,0.0002483822,14816,0.0,10.0,-0.53570384,0.0,0.0002483822,2500.0,0.010174863,100274.03883433342,3619850
142.8784238871937,1.0,9.8279095e-05,14856,0.0,10.0,-0.63329446,0.0,9.8279095e-05,2500.0,0.010174863,100465.93046855927,3629850
142.8784238871937,1.0,0.00032739938,14896,0.0,10.0,-0.7308891,0.0,0.00032739938,2500.0,0.010174781,100662.34692525864,3639850
142.8784238871937,1.0,0.00015808201,14936,0.0,10.0,-0.63329446,0.0,0.00015808201,2500.0,0.008933416,100866.34523105621,3649850
142.8784238871937,1.0,0.0007002202,14976,0.0,10.0,-0.5357038,0.0,0.0007002202,2500.0,0.008933204,101067.84024620056,3659850
142.8784238871937,1.0,0.00022654652,15016,0.0,10.0,-0.63329446,0.0,0.00022654652,2500.0,0.01017476,101263.16543078423,3669850
142.8784238871937,1.0,0.00040724018,15056,0.0,10.0,-0.5357038,0.0,0.00040724018,2500.0,0.008933196,101473.98700881004,3679850
142.8784238871937,1.0,4.8877784e-05,15096,0.0,10.0,-0.63329446,0.0,4.8877784e-05,2500.0,0.010174863,101674.58554315567,3689850
142.8784238871937,1.0,0.0003718129,15136,0.0,10.0,-0.7308891,0.0,0.0003718129,2500.0,0.010174781,101887.36498689651,3699850
142.8784238871937,1.0,0.00023520889,15176,0.0,10.0,-0.8284719,0.0,0.00023520889,2500.0,0.010174871,102085.90098452568,3709850
142.8784238871937,1.0,0.00029750753,15216,0.0,10.0,-0.7308892,0.0,0.00029750753,2500.0,0.008933102,102302.2107872963,3719850
