AttNC,entropy,TimeElapsed,optimgain,MtR,AttC,TtR,surrgain,entloss,TimestepsSoFar,Fce,meankl,EpisodesSoFar
10.0,0.882428,3261.377679824829,0.00016284786,139.72389758144365,0.0,2445.25,0.00016284786,0.0,329776,0.9780999999999999,0.008933204,1832
9.523809523809524,0.980022,3362.7687504291534,0.00014204516,131.77559471955382,0.47619047619047616,2303.809523809524,0.00014204516,0.0,339810,0.9336422272612749,0.00893351,1874
8.51063829787234,0.882428,3462.7718546390533,6.381748e-05,116.12253469005427,1.4893617021276595,2025.3191489361702,6.381748e-05,0.0,349909,0.8508998342596862,0.010174781,1921
9.30232558139535,0.9800214,3567.4998722076416,0.00012464424,129.16919755832006,0.6976744186046512,2256.5116279069766,0.00012464424,0.0,359950,0.920873812438072,0.008933102,1964
8.88888888888889,0.882428,3669.183616876602,0.0003508937,119.80824990577989,1.1111111111111112,2093.1111111111113,0.0003508937,0.0,369997,0.863470107815206,0.010174781,2009
9.069767441860465,0.78483194,3768.44224691391,2.7568169e-05,125.45459265129895,0.9302325581395349,2194.6511627906975,2.7568169e-05,0.0,379801,0.9048029375764993,0.010174751,2052
9.75609756097561,0.6872499,3874.0508980751038,0.00020169279,136.7901229878593,0.24390243902439024,2392.1951219512193,0.00020169279,0.0,389810,0.9594905149051491,0.010174871,2093
9.75609756097561,0.5896589,3973.2317357063293,0.0003817904,138.26956577540082,0.24390243902439024,2419.268292682927,0.0003817904,0.0,399821,0.9783059866962306,0.01017476,2134
9.523809523809524,0.68725,4075.0950644016266,0.00037946922,135.55736597681275,0.47619047619047616,2371.6666666666665,0.00037946922,0.0,409827,0.9486666666666669,0.008933204,2176
9.523809523809524,0.7848447,4177.084619283676,0.0002505444,136.33133660875203,0.47619047619047616,2379.285714285714,0.0002505444,0.0,419945,0.9590931677018633,0.008933204,2218
9.731707317073171,0.68725,4273.915863752365,0.00017958148,136.6269940076994,0.2682926829268293,2388.048780487805,0.00017958148,0.0,429960,0.9643902439024392,0.010174871,2259
9.523809523809524,0.7848447,4368.611610174179,5.342333e-05,135.04649201445258,0.47619047619047616,2361.904761904762,5.342333e-05,0.0,439978,0.9517069597069597,0.008933416,2301
9.476190476190476,0.7787477,4480.387321949005,6.443024e-08,132.9348834361556,0.5238095238095238,2324.5238095238096,6.443024e-08,0.0,449998,0.9457373737373734,3.7133694e-05,2343
9.285714285714286,0.68115413,4571.7551074028015,0.0002243927,130.3567875743301,0.7142857142857143,2280.0,0.0002243927,0.0,459765,0.9376009070294786,0.01017476,2385
9.75609756097561,0.5835652,4675.302008152008,0.00064695295,138.06220384643498,0.24390243902439024,2414.1463414634145,0.00064695295,0.0,469784,0.9739614890885752,0.01017476,2426
10.0,0.68112034,4769.64425945282,0.00022249596,142.17380832664222,0.0,2488.0,0.00022249596,0.0,479784,0.9952,0.008926357,2466
9.658536585365853,0.5836402,4863.462387800217,0.0002902779,137.6666660737842,0.34146341463414637,2407.8048780487807,0.0002902779,0.0,489799,0.9722926829268292,0.010151985,2507
9.75609756097561,0.6812203,4959.438106060028,0.00019951264,139.09512951124697,0.24390243902439024,2433.170731707317,0.00019951264,0.0,499818,0.9827573812580229,0.008933416,2548
10.0,0.5836405,5053.49796462059,0.00025919758,141.58348453324078,0.0,2477.0,0.00025919758,0.0,509818,0.9907999999999998,0.010174751,2588
10.0,0.48605087,5147.482465028763,0.00015128286,142.49173192315044,0.0,2493.25,0.00015128286,0.0,519818,0.9973000000000001,0.010174863,2628
10.0,0.5836405,5245.390962600708,0.00020788408,142.71545170275604,0.0,2497.25,0.00020788408,0.0,529818,0.9989000000000001,0.008933102,2668
9.75609756097561,0.48605087,5342.022607803345,0.00023932825,139.17944512545705,0.24390243902439024,2432.682926829268,0.00023932825,0.0,539843,0.9818536585365853,0.010174781,2709
9.975,0.38845757,5437.932558774948,0.0006556022,142.61934448683132,0.025,2495.0,0.0006556022,0.0,549843,0.998,0.010174781,2749
10.0,0.4860457,5534.752973079681,3.3075867e-05,142.82264642449258,0.0,2499.0,3.3075867e-05,0.0,559843,0.9995999999999998,0.008933204,2789
10.0,0.5836402,5632.355056762695,7.7794015e-05,142.6942787306669,0.0,2497.0,7.7794015e-05,0.0,569843,0.9987999999999998,0.008933067,2829
10.0,0.4860457,5726.900290250778,0.00028801386,142.38383346159225,0.0,2490.5,0.00028801386,0.0,579843,0.9962,0.01017476,2869
9.925,0.5836402,5822.362559080124,0.00036639898,142.37103024990802,0.075,2492.25,0.00036639898,0.0,589843,0.9968999999999999,0.008933204,2909
9.75609756097561,0.4860528,5918.112692594528,0.00054913963,138.93302642936484,0.24390243902439024,2430.0,0.00054913963,0.0,599848,0.9863414634146339,0.010173685,2950
10.0,0.38845852,6006.407200098038,0.00045530175,142.8079876474547,0.0,2498.25,0.00045530175,0.0,609848,0.9992999999999999,0.010174871,2990
10.0,0.4860528,6104.630781650543,0.0001925872,142.80247897765238,0.0,2498.75,0.0001925872,0.0,619848,0.9994999999999999,0.008933416,3030
10.0,0.58364224,6194.588612318039,0.00023257523,142.5852242173008,0.0,2495.5,0.00023257523,0.0,629848,0.9982000000000001,0.008933204,3070
10.0,0.4860529,6291.261848688126,0.00016891834,142.41245104357364,0.0,2492.0,0.00016891834,0.0,639848,0.9968,0.010174781,3110
10.0,0.58364224,6383.443251132965,0.00014961149,142.63950158349303,0.0,2495.25,0.00014961149,0.0,649848,0.9980999999999998,0.008933204,3150
9.75609756097561,0.48606312,6485.985224723816,0.00034353347,138.81870073411918,0.24390243902439024,2428.5365853658536,0.00034353347,0.0,659853,0.9809756097560975,0.010171778,3191
9.523809523809524,0.5836508,6576.8724772930145,0.00017410984,136.01055201438334,0.47619047619047616,2379.0476190476193,0.00017410984,0.0,669865,0.9628979591836736,0.008933204,3233
10.0,0.68124515,6675.287722587585,0.00019441679,142.30129205515667,0.0,2490.5,0.00019441679,0.0,679865,0.9961999999999998,0.008933204,3273
9.75609756097561,0.5836508,6766.75302529335,0.00021053577,138.35908975208665,0.24390243902439024,2420.731707317073,0.00021053577,0.0,689878,0.9754071294559093,0.01017476,3314
9.30232558139535,0.4860632,6861.19694185257,0.00011182491,132.8988253892316,0.6976744186046512,2322.5581395348836,0.00011182491,0.0,699923,0.9517308640661312,0.010174781,3357
10.0,0.3884765,6960.809599399567,0.0002842585,142.59591814140927,0.0,2495.25,0.0002842585,0.0,709923,0.9981000000000002,0.010175116,3397
10.0,0.2908826,7056.257963895798,0.00017220851,142.87053076947086,0.0,2499.75,0.00017220851,0.0,719923,0.9998999999999999,0.010174781,3437
10.0,0.38847655,7151.9878487586975,0.00014285365,142.83771194972275,0.0,2499.5,0.00014285365,0.0,729923,0.9998000000000001,0.008933204,3477
10.0,0.48605555,7249.891114473343,0.0004355278,142.8309431381361,0.0,2499.25,0.0004355278,0.0,739923,0.9997000000000001,0.008932079,3517
10.0,0.38846868,7345.306540250778,7.918379e-05,142.78801657446468,0.0,2498.25,7.918379e-05,0.0,749923,0.9993000000000002,0.010174744,3557
10.0,0.48605585,7442.9237060546875,0.00010978279,142.82628777662367,0.0,2499.0,0.00010978279,0.0,759923,0.9996,0.008933204,3597
10.0,0.38846868,7543.032056093216,0.000109425964,142.76451936767575,0.0,2498.25,0.000109425964,0.0,769923,0.9993000000000001,0.010174744,3637
10.0,0.29088232,7637.857123374939,5.5579796e-05,142.7781342953911,0.0,2498.5,5.5579796e-05,0.0,779923,0.9994,0.01017391,3677
10.0,0.38847592,7738.4742221832275,0.00011212856,142.8698716588445,0.0,2499.75,0.00011212856,0.0,789923,0.9999,0.008933416,3717
9.925,0.29088235,7837.918825626373,0.00042137096,142.61602158233183,0.075,2495.25,0.00042137096,0.0,799923,0.9981,0.010174781,3757
10.0,0.1933047,7931.631059408188,0.00055872404,142.85024374223357,0.0,2499.5,0.00055872404,0.0,809923,0.9998000000000001,0.010172375,3797
10.0,0.29089248,8039.097048997879,0.00057597674,142.86201501277296,0.0,2499.75,0.00057597674,0.0,819923,0.9999,0.008932251,3837
10.0,0.388479,8137.876174211502,0.00017571762,142.86335534758595,0.0,2499.75,0.00017571762,0.0,829923,0.9999,0.008933196,3877
10.0,0.2908925,8235.640594959259,4.5148125e-05,142.84671470597428,0.0,2499.25,4.5148125e-05,0.0,839923,0.9997000000000001,0.01017476,3917
10.0,0.19329959,8330.691554546356,0.00033245375,142.8784238871937,0.0,2500.0,0.00033245375,0.0,849923,1.0,0.01017476,3957
10.0,0.2908927,8430.602151632309,7.8165314e-05,142.8784238871937,0.0,2500.0,7.8165314e-05,0.0,859923,1.0,0.008933102,3997
10.0,0.38847914,8526.243158340454,4.78745e-05,142.87060950332017,0.0,2499.75,4.78745e-05,0.0,869923,0.9999,0.008933204,4037
10.0,0.48607382,8624.624128818512,3.0075016e-05,142.77576320919042,0.0,2498.25,3.0075016e-05,0.0,879923,0.9993000000000001,0.008933102,4077
10.0,0.38847905,8721.49568772316,0.00012082693,142.62741162451385,0.0,2495.25,0.00012082693,0.0,889923,0.9981,0.010174751,4117
10.0,0.48606312,8817.405590057373,0.000714787,142.85258227708306,0.0,2499.5,0.000714787,0.0,899923,0.9997999999999999,0.008932556,4157
10.0,0.3884761,8916.322847127914,0.00022096276,142.73555184256648,0.0,2497.5,0.00022096276,0.0,909923,0.999,0.01017476,4197
10.0,0.48596188,9013.22734260559,0.00019679952,142.7997909908251,0.0,2498.25,0.00019679952,0.0,919923,0.9992999999999999,0.008914913,4237
10.0,0.3883693,9107.564014434814,0.00015663843,142.67171381730992,0.0,2496.5,0.00015663843,0.0,929923,0.9985999999999999,0.01017476,4277
10.0,0.2907833,9204.280748605728,9.452013e-05,142.7962552151783,0.0,2498.75,9.452013e-05,0.0,939923,0.9995,0.010174871,4317
10.0,0.38836914,9295.115102052689,4.9750615e-05,142.856557160175,0.0,2499.5,4.9750615e-05,0.0,949923,0.9998000000000001,0.008933204,4357
10.0,0.29078326,9388.80364203453,0.00025911865,142.7511101858624,0.0,2497.75,0.00025911865,0.0,959923,0.9991000000000001,0.010174781,4397
10.0,0.38836914,9490.893293380737,0.00019935917,142.86176639765944,0.0,2499.75,0.00019935917,0.0,969923,0.9999,0.008933204,4437
10.0,0.48596188,9581.661262273788,9.688365e-05,142.7914070631236,0.0,2498.5,9.688365e-05,0.0,979923,0.9994,0.008933204,4477
10.0,0.38836914,9686.884281158447,0.0001432501,142.7564709416293,0.0,2498.0,0.0001432501,0.0,989923,0.9992000000000001,0.010174871,4517
9.95,0.48596188,9778.909046888351,0.00010815178,142.64119575612366,0.05,2495.75,0.00010815178,0.0,999923,0.9983000000000001,0.008933204,4557
10.0,0.38836914,9879.42496562004,9.0943984e-05,142.80069222013884,0.0,2498.5,9.0943984e-05,0.0,1009923,0.9994,0.01017476,4597
9.75609756097561,0.29078326,9972.258905172348,0.00015353334,139.50742053787832,0.24390243902439024,2440.0,0.00015353334,0.0,1019934,0.9887184035476719,0.01017476,4638
10.0,0.38836914,10078.136132717133,0.00043659392,142.852912313635,0.0,2499.5,0.00043659392,0.0,1029934,0.9998000000000001,0.008933416,4678
10.0,0.29078332,10171.868786811829,0.0002545736,142.81704135226627,0.0,2499.0,0.0002545736,0.0,1039934,0.9995999999999998,0.010174751,4718
10.0,0.19319154,10277.086558580399,0.0001825909,142.8784238871937,0.0,2500.0,0.0001825909,0.0,1049934,1.0,0.010174781,4758
10.0,0.09560148,10370.044821500778,0.00022332426,142.86896984201545,0.0,2499.75,0.00022332426,0.0,1059934,0.9999,0.010174781,4798
10.0,0.19319156,10470.924220323563,0.00033271022,142.8784238871937,0.0,2500.0,0.00033271022,0.0,1069934,1.0,0.008933204,4838
10.0,0.09560312,10562.774782419205,7.6341836e-05,142.8784238871937,0.0,2500.0,7.6341836e-05,0.0,1079934,1.0,0.010174863,4878
10.0,0.19319156,10660.9202272892,0.00023517624,142.8784238871937,0.0,2500.0,0.00023517624,0.0,1089934,1.0,0.008933196,4918
10.0,0.29077476,10748.589459896088,0.000564104,142.8784238871937,0.0,2500.0,0.000564104,0.0,1099934,1.0,0.008932122,4958
10.0,0.38836655,10849.612902879715,8.032615e-05,142.8784238871937,0.0,2500.0,8.032615e-05,0.0,1109934,1.0,0.008933102,4998
10.0,0.48595408,10943.406465530396,0.00093370466,142.79553117373115,0.0,2498.75,0.00093370466,0.0,1119934,0.9994999999999999,0.00893294,5038
10.0,0.58354867,11033.24726986885,0.00022862997,142.73710867913218,0.0,2497.75,0.00022862997,0.0,1129934,0.9991000000000001,0.008933102,5078
10.0,0.48595408,11127.719747066498,7.379513e-05,142.32521072839685,0.0,2490.5,7.379513e-05,0.0,1139934,0.9961999999999998,0.010174871,5118
10.0,0.38836586,11223.359757900238,0.000102137376,142.72483596811554,0.0,2497.25,0.000102137376,0.0,1149934,0.9988999999999999,0.010174744,5158
10.0,0.29077175,11323.710654735565,0.00017583673,142.80153976073248,0.0,2498.5,0.00017583673,0.0,1159934,0.9994,0.010174781,5198
10.0,0.19318272,11419.214268922806,0.00027127453,142.8377104153596,0.0,2499.5,0.00027127453,0.0,1169934,0.9998000000000001,0.01017476,5238
10.0,0.095593244,11517.030275344849,0.00034828865,142.8784238871937,0.0,2500.0,0.00034828865,0.0,1179934,1.0,0.010174781,5278
10.0,0.19318272,11601.982995271683,4.190593e-05,142.87084102390523,0.0,2499.75,4.190593e-05,0.0,1189934,0.9999,0.008933196,5318
10.0,0.09561673,11704.042697191238,0.0002752075,142.85592170149684,0.0,2499.75,0.0002752075,0.0,1199934,0.9998999999999999,0.010169953,5358
10.0,0.1932068,11792.876300096512,0.00048898516,142.85464613393202,0.0,2499.75,0.00048898516,0.0,1209934,0.9999,0.008933196,5398
10.0,0.095616594,11891.679030656815,0.0005988799,142.8784238871937,0.0,2500.0,0.0005988799,0.0,1219934,1.0,0.010174871,5438
10.0,0.1932068,11981.355352163315,0.00019155443,142.8784238871937,0.0,2500.0,0.00019155443,0.0,1229934,1.0,0.008933204,5478
10.0,0.29079872,12082.478996992111,6.2765896e-05,142.85533822184183,0.0,2499.5,6.2765896e-05,0.0,1239934,0.9998000000000001,0.008933416,5518
10.0,0.38838696,12170.666275262833,4.418667e-05,142.8784238871937,0.0,2500.0,4.418667e-05,0.0,1249934,1.0,0.008933196,5558
10.0,0.29079872,12275.182364940643,0.0003072517,142.84489058678136,0.0,2499.5,0.0003072517,0.0,1259934,0.9998000000000001,0.010174863,5598
9.95,0.19320688,12367.39981675148,0.00012219723,142.72038636779016,0.05,2496.75,0.00012219723,0.0,1269934,0.9987,0.010174781,5638
10.0,0.2907979,12463.119200229645,0.00078749255,142.8784238871937,0.0,2500.0,0.00078749255,0.0,1279934,1.0,0.00893294,5678
10.0,0.38838515,12563.392884731293,0.00052805047,142.86633777234573,0.0,2499.75,0.00052805047,0.0,1289934,0.9998999999999999,0.008933196,5718
10.0,0.48597202,12658.40486741066,0.0003327478,142.86929581137824,0.0,2499.75,0.0003327478,0.0,1299934,0.9998999999999999,0.008933204,5758
10.0,0.38838515,12753.59685254097,0.000209339,142.6976876899822,0.0,2496.5,0.000209339,0.0,1309934,0.9986,0.010174751,5798
10.0,0.29079798,12845.817669153214,3.4939927e-05,142.80813938496698,0.0,2499.0,3.4939927e-05,0.0,1319934,0.9996,0.010174781,5838
10.0,0.38838673,12943.685998916626,0.0005022701,142.84620301054196,0.0,2499.5,0.0005022701,0.0,1329934,0.9998000000000001,0.00893351,5878
10.0,0.48597214,13035.501573324203,0.00013464288,142.80915055707948,0.0,2498.5,0.00013464288,0.0,1339934,0.9994,0.008933204,5918
10.0,0.583564,13139.880807638168,0.00040698657,142.71108735292984,0.0,2496.75,0.00040698657,0.0,1349934,0.9986999999999998,0.008933204,5958
9.75609756097561,0.6811538,13226.662861824036,0.00014519527,138.85592139766618,0.24390243902439024,2429.756097560976,0.00014519527,0.0,1359937,0.9799349593495934,0.008933204,5999
9.255813953488373,0.583564,13328.772639274597,0.00064298586,131.81942177820602,0.7441860465116279,2304.4186046511627,0.00064298586,0.0,1369962,0.9321550387596896,0.010174781,6042
9.925,0.4859722,13419.239227056503,0.00031653602,141.5339634876404,0.075,2476.75,0.00031653602,0.0,1379962,0.9906999999999998,0.010174871,6082
10.0,0.38838688,13510.758812904358,0.000468096,142.65997633815422,0.0,2495.25,0.000468096,0.0,1389962,0.9981000000000002,0.010174781,6122
9.975,0.29079854,13601.929226398468,4.728091e-05,142.82749278110072,0.025,2499.25,4.728091e-05,0.0,1399962,0.9997000000000001,0.010174863,6162
10.0,0.1932068,13694.107871770859,0.00017092821,142.84172482536127,0.0,2499.25,0.00017092821,0.0,1409962,0.9997,0.01017476,6202
10.0,0.29077578,13786.01826453209,0.00030063684,142.8784238871937,0.0,2500.0,0.00030063684,0.0,1419962,1.0,0.008930172,6242
10.0,0.38836735,13879.042242527008,0.00075904466,142.8784238871937,0.0,2500.0,0.00075904466,0.0,1429962,1.0,0.008933196,6282
10.0,0.29077578,13978.208815574646,0.00020030315,142.7561407817298,0.0,2498.0,0.00020030315,0.0,1439962,0.9992000000000001,0.01017476,6322
10.0,0.38836423,14066.18734908104,0.00056109263,142.83044116147116,0.0,2499.25,0.00056109263,0.0,1449962,0.9997,0.008932079,6362
10.0,0.48595366,14169.906678438187,1.1252117e-06,142.76581701918576,0.0,2498.0,1.1252117e-06,0.0,1459962,0.9992000000000001,0.008933102,6402
10.0,0.58353513,14261.365608930588,0.00048598507,142.75345837433414,0.0,2498.25,0.00048598507,0.0,1469962,0.9993000000000001,0.008933204,6442
10.0,0.4859536,14356.486821174622,0.0005367369,142.38884774816566,0.0,2491.25,0.0005367369,0.0,1479962,0.9964999999999998,0.010174781,6482
10.0,0.58353513,14449.70881819725,0.00031018513,142.60816959541785,0.0,2495.25,0.00031018513,0.0,1489962,0.9980999999999998,0.008933204,6522
9.75609756097561,0.6811288,14549.124914646149,0.0003397443,138.861156294838,0.24390243902439024,2428.7804878048782,0.0003397443,0.0,1499975,0.9839624765478425,0.008933204,6563
10.0,0.58353513,14638.462806224823,6.176407e-05,141.70900388825018,0.0,2480.5,6.176407e-05,0.0,1509975,0.9921999999999999,0.010175116,6603
10.0,0.6811288,14734.821244955063,0.0002205275,142.38441236675925,0.0,2491.25,0.0002205275,0.0,1519975,0.9964999999999999,0.008933204,6643
10.0,0.7787231,14834.2206594944,0.0003820233,141.53210729120593,0.0,2476.0,0.0003820233,0.0,1529975,0.9903999999999998,0.00893351,6683
9.75609756097561,0.8763045,14926.324540615082,0.00021247142,136.72326838293927,0.24390243902439024,2390.487804878049,0.00021247142,0.0,1539990,0.9623089430894307,0.008933204,6724
8.666666666666666,0.7787231,15032.4458963871,0.0004813897,119.92883100757746,1.3333333333333333,2099.3333333333335,0.0004813897,0.0,1549786,0.8571802733214499,0.010174871,6769
9.925,0.68124264,15124.471722364426,0.00012182732,139.55211833235256,0.075,2442.25,0.00012182732,0.0,1559786,0.9769,0.010150901,6809
9.75609756097561,0.77883273,15219.965423107147,0.0002394373,138.2990927877244,0.24390243902439024,2418.048780487805,0.0002394373,0.0,1569803,0.9739053084648494,0.008933204,6850
9.523809523809524,0.68124264,15319.884065151215,0.00015185555,133.59083525759448,0.47619047619047616,2336.4285714285716,0.00015185555,0.0,1579827,0.9496825396825392,0.01017476,6892
9.476190476190476,0.5836504,15414.75011920929,0.00029490844,134.83084670535945,0.5238095238095238,2357.8571428571427,0.00029490844,0.0,1589837,0.9478095238095237,0.01017476,6934
10.0,0.48606172,15515.194564580917,2.867546e-05,142.29969876515437,0.0,2489.75,2.867546e-05,0.0,1599837,0.9958999999999998,0.010174751,6974
10.0,0.5836486,15618.504251480103,0.00045067153,142.63528304687935,0.0,2496.0,0.00045067153,0.0,1609837,0.9983999999999998,0.008932462,7014
10.0,0.48605555,15713.008481264114,0.00041467842,142.3610245550686,0.0,2491.5,0.00041467842,0.0,1619837,0.9965999999999997,0.010174781,7054
10.0,0.58364826,15814.045959711075,0.001117032,142.6970793039166,0.0,2496.5,0.001117032,0.0,1629837,0.9985999999999999,0.008932931,7094
9.75609756097561,0.68123716,15905.756896734238,0.0002583965,138.78750128793283,0.24390243902439024,2428.048780487805,0.0002583965,0.0,1639840,0.9712195121951219,0.008933204,7135
9.75609756097561,0.58364826,15996.30540561676,0.000138843,137.92640564135385,0.24390243902439024,2413.9024390243903,0.000138843,0.0,1649847,0.9757212543554002,0.01017476,7176
10.0,0.6812409,16091.150378704071,0.0005798746,142.32392330145612,0.0,2491.5,0.0005798746,0.0,1659847,0.9965999999999997,0.008933416,7216
9.232558139534884,0.7788282,16185.718754768372,0.0002567105,132.06644168443816,0.7674418604651163,2306.7441860465115,0.0002567105,0.0,1669912,0.939660391288298,0.008933196,7259
8.88888888888889,0.87640923,16276.766364574432,1.5452175e-05,125.1236263978283,1.1111111111111112,2185.3333333333335,1.5452175e-05,0.0,1679973,0.905984073539629,0.008933204,7304
9.069767441860465,0.97393763,16372.299381494522,1.7960243e-05,125.77939159341504,0.9302325581395349,2199.3023255813955,1.7960243e-05,0.0,1689805,0.898956072351421,0.008920678,7347
8.25,1.071532,16464.98115324974,0.00024108223,111.91001941482405,1.75,1953.9583333333333,0.00024108223,0.0,1699915,0.82921114996115,0.008933204,7395
7.857142857142857,0.97393763,16555.268523454666,0.00021568805,105.33534483579182,2.142857142857143,1837.5510204081634,0.00021568805,0.0,1709865,0.7691083934564064,0.010174781,7444
8.673913043478262,1.0715297,16651.659103870392,3.169672e-05,117.85933372469188,1.326086956521739,2056.521739130435,3.169672e-05,0.0,1719943,0.8415503371309,0.008933102,7490
8.297872340425531,0.97393763,16745.808747291565,0.00045580036,110.73192294778559,1.702127659574468,1929.5744680851064,0.00045580036,0.0,1729977,0.8031604175284244,0.010174781,7537
8.297872340425531,1.0715297,16838.25589942932,4.4358407e-05,113.31877573410831,1.702127659574468,1977.2340425531916,4.4358407e-05,0.0,1739891,0.8396566116866494,0.008933204,7584
8.170212765957446,1.1691244,16934.134184122086,0.00017150017,109.69891421330495,1.8297872340425532,1912.5531914893618,0.00017150017,0.0,1749957,0.8042696994725386,0.008933204,7631
6.423728813559322,1.071532,17031.456649303436,0.0006392441,82.49096520366078,3.5762711864406778,1432.542372881356,0.0006392441,0.0,1759882,0.6287751968865154,0.010174871,7690
