surrgain,AttC,Tmc,Tbt,Ptt,meankl,MpbtA,MpbtN,optimgain,entloss,entropy,TimestepsSoFar,EpisodesSoFar,TimeElapsed,MtR,AttNC,TtR,Tmt
0.0019646932,1.5116279069767442,26.976744186046513,315582.511627907,75.09759302082432,0.0072117676,41.864919900027864,58.135080099972136,0.0019646932,0.0,0.3852953,229917,3364,7911.4167103767395,-27.258828685791528,1.4883720930232558,-134.37209302325581,77.04651162790698
0.002486676,1.934782608695652,25.282608695652176,322426.4347826087,76.67454200503053,0.0043184045,37.605247409102375,62.394752590897646,0.002486676,0.0,0.36581522,239939,3410,8031.98787355423,-29.483708097390082,1.065217391304348,-147.58695652173913,78.71739130434783
0.0023556058,1.2093023255813953,26.25581395348837,318440.18604651163,75.76625237980713,0.0063247327,40.17614794518287,59.823852054817145,0.0023556058,0.0,0.37597483,249789,3453,8147.926930904388,-28.05066780080628,1.7906976744186047,-139.67441860465115,77.74418604651163
0.0033889785,1.608695652173913,26.869565217391305,315926.26086956525,75.1917534584189,0.007694903,39.87566019215671,60.12433980784332,0.0033889785,0.0,0.39910567,259973,3499,8262.308025598526,-27.94563572868815,1.391304347826087,-139.43478260869566,77.1304347826087
0.003352091,2.0425531914893615,26.914893617021278,315827.74468085106,75.15689221523691,0.0052913656,40.43353586825487,59.56646413174509,0.003352091,0.0,0.33280408,269979,3546,8378.954085350037,-27.825354274492078,0.9574468085106383,-138.0,77.1063829787234
0.002321114,0.6363636363636364,26.431818181818183,317719.2727272727,75.60371003683036,0.0067349784,40.68580350669999,59.3141964933,0.002321114,0.0,0.35160872,279858,3590,8496.384387731552,-28.29077526934715,2.3636363636363638,-138.13636363636363,77.56818181818181
0.0028456924,1.2222222222222223,26.555555555555557,317212.44444444444,75.4875321907818,0.0068753064,41.67041876280131,58.32958123719865,0.0028456924,0.0,0.3673543,289863,3635,8610.956030130386,-27.636096396098438,1.7777777777777777,-135.73333333333332,77.44444444444444
0.0018916931,1.7333333333333334,26.822222222222223,316120.1777777778,75.23806393749607,0.003853945,41.56093867394621,58.439061326053796,0.0018916931,0.0,0.34421283,299748,3680,8727.53051519394,-27.144148403970192,1.2666666666666666,-135.33333333333334,77.17777777777778
0.0035957072,1.2222222222222223,27.444444444444443,313662.5777777778,74.66059286445892,0.005731318,43.988980661823994,56.01101933817601,0.0035957072,0.0,0.37339517,309894,3725,8844.563809871674,-26.49671952314043,1.7777777777777777,-128.86666666666667,76.57777777777778
0.00230696,2.183673469387755,26.93877551020408,315642.7755102041,75.12704484886605,0.003882474,38.32927987760865,61.67072012239133,0.00230696,0.0,0.36033094,319907,3774,8968.936262845993,-28.65847696404493,0.8163265306122449,-142.83673469387756,77.06122448979592
0.0020400481,1.3043478260869565,27.17391304347826,314768.6956521739,74.91664338626849,0.0037182497,41.521412970999066,58.47858702900094,0.0020400481,0.0,0.30466715,329828,3820,9086.03521847725,-27.74044931307657,1.6956521739130435,-134.8695652173913,76.84782608695652
0.003478416,0.7391304347826086,27.195652173913043,314590.60869565216,74.88881306670264,0.008462352,42.05505775663695,57.94494224336305,0.003478416,0.0,0.36363316,339984,3866,9202.033254623413,-27.686527887319368,2.260869565217391,-133.6304347826087,76.80434782608695
0.0020721394,1.7826086956521738,27.391304347826086,313878.26086956525,74.71237265635395,0.004782059,43.28140672469136,56.71859327530865,0.0020721394,0.0,0.3756306,349972,3912,9317.622202634811,-26.917562709139524,1.2173913043478262,-130.43478260869566,76.6304347826087
0.0027005493,1.8775510204081634,25.612244897959183,321076.2448979592,76.36607619691466,0.0049443827,37.46885194424311,62.5311480557569,0.0027005493,0.0,0.37060925,359838,3961,9437.055456638336,-30.16335881482558,1.1224489795918366,-147.0,78.38775510204081
0.0016435913,1.4318181818181819,26.886363636363637,315950.54545454547,75.18394735412988,0.0031172496,41.513258460743856,58.486741539256144,0.0016435913,0.0,0.36585248,369865,4005,9548.445463180542,-27.407024155541365,1.5681818181818181,-135.54545454545453,77.13636363636364
0.0020902832,1.5957446808510638,28.148936170212767,310773.10638297873,74.0024465025909,0.0033851233,42.13699804556488,57.863001954435134,0.0020902832,0.0,0.32347044,379804,4052,9667.654820680618,-27.297157155036647,1.4042553191489362,-131.68085106382978,75.87234042553192
0.002345865,1.5106382978723405,27.382978723404257,313823.3191489362,74.71407342481203,0.008209611,43.79803000469355,56.20196999530647,0.002345865,0.0,0.2964122,389964,4099,9783.049115657806,-26.198114331048938,1.4893617021276595,-129.51063829787233,76.61702127659575
0.0026175815,0.717391304347826,27.565217391304348,313254.95652173914,74.55667184741341,0.010960707,44.508243668680485,55.49175633131952,0.0026175815,0.0,0.34585604,399989,4145,9897.519831180573,-26.24923127490234,2.282608695652174,-127.3695652173913,76.47826086956522
0.0014392375,1.8222222222222222,27.4,313935.64444444445,74.71155751152698,0.0030409181,44.12804603077413,55.87195396922587,0.0014392375,0.0,0.35024205,409805,4190,10012.736708402634,-25.939187151396062,1.1777777777777778,-128.53333333333333,76.64444444444445
0.001977173,1.553191489361702,26.382978723404257,317919.3191489362,75.64775835657925,0.0066612014,44.06791198707905,55.932088012920964,0.001977173,0.0,0.3522936,419808,4237,10128.546989917755,-27.17698154863279,1.446808510638298,-130.2127659574468,77.61702127659575
0.003603946,2.3877551020408165,26.53061224489796,317314.612244898,75.50890490983022,0.006725009,41.75403974995232,58.245960250047695,0.003603946,0.0,0.31524473,429905,4286,10247.54233455658,-27.231045496131657,0.6122448979591837,-135.3673469387755,77.46938775510205
0.0020779266,1.1136363636363635,26.931818181818183,315671.2727272727,75.13512472129581,0.004368619,42.13993623515143,57.86006376484855,0.0020779266,0.0,0.3295806,439804,4330,10363.051280736923,-27.10947702517639,1.8863636363636365,-133.9090909090909,77.06818181818181
0.0025265026,1.6170212765957446,26.04255319148936,319313.7021276596,75.96542269328494,0.003862335,42.23064934436918,57.769350655630845,0.0025265026,0.0,0.32844636,449863,4377,10476.662805318832,-27.450614733552907,1.3829787234042554,-135.12765957446808,77.95744680851064
0.0039209006,1.4680851063829787,27.829787234042552,311993.1914893617,74.29802561408998,0.011347156,45.20057797750017,54.79942202249983,0.0039209006,0.0,0.33725885,459988,4424,10590.144110679626,-25.67277123276968,1.5319148936170213,-125.23404255319149,76.17021276595744
0.0024586853,1.8695652173913044,26.26086956521739,318508.52173913043,75.76845671576925,0.005565974,40.47009406002589,59.52990593997409,0.0024586853,0.0,0.3074201,469844,4470,10702.88092660904,-27.58777095545877,1.1304347826086956,-139.04347826086956,77.76086956521739
0.0023729329,1.1304347826086956,27.67391304347826,312720.6956521739,74.44831942947407,0.0048397933,47.031973060348335,52.96802693965166,0.0023729329,0.0,0.3166668,479973,4516,10814.817970514297,-25.266331993961398,1.8695652173913044,-121.43478260869566,76.34782608695652
0.0023746418,1.3777777777777778,28.4,309657.6,73.76432132766062,0.005600647,46.275649209008314,53.724350790991686,0.0023746418,0.0,0.30519193,489840,4561,10924.232662677765,-24.779125643201642,1.6222222222222222,-121.93333333333334,75.6
0.0023160898,1.6382978723404256,27.46808510638298,313474.72340425535,74.63564284212529,0.005484973,43.190097198501036,56.809902801498964,0.0023160898,0.0,0.3045207,499850,4608,11039.302438020706,-26.377155096571578,1.3617021276595744,-130.53191489361703,76.53191489361703
0.0014108454,0.723404255319149,27.72340425531915,312516.08510638296,74.40231055421987,0.0042078765,46.33746560363949,53.66253439636052,0.0014108454,0.0,0.28533614,509789,4655,11156.232918739319,-25.61735239568337,2.276595744680851,-122.74468085106383,76.29787234042553
0.0030380737,1.1521739130434783,26.369565217391305,317974.26086956525,75.66064759802016,0.007624477,42.88102190868803,57.118978091311966,0.0030380737,0.0,0.31446877,519967,4701,11266.281665086746,-27.0049167609375,1.8478260869565217,-132.91304347826087,77.6304347826087
0.0024992696,1.391304347826087,28.869565217391305,307912.347826087,73.33632534302933,0.0057035754,47.021109044625696,52.978890955374325,0.0024992696,0.0,0.28168133,529796,4747,11381.045214176178,-24.797643492650877,1.608695652173913,-119.6086956521739,75.17391304347827
0.0022528742,1.0,28.195652173913043,310583.652173913,73.95901299072601,0.0049738246,48.09623462942048,51.90376537057952,0.0022528742,0.0,0.28767273,539936,4793,11493.592144966125,-24.555477372946267,2.0,-118.3695652173913,75.82608695652173
0.0013551979,1.0,27.58695652173913,312987.82608695654,74.52469390611081,0.004749427,45.18315944337433,54.81684055662568,0.0013551979,0.0,0.25978735,549854,4839,11606.716742992401,-25.912141082442506,2.0,-125.73913043478261,76.41304347826087
0.002662851,0.7391304347826086,27.97826086956522,311474.0869565217,74.16480053794591,0.00814775,45.49430528296652,54.50569471703349,0.002662851,0.0,0.28331685,559844,4885,11720.289130687714,-26.10849523569637,2.260869565217391,-124.43478260869566,76.04347826086956
0.0019451914,1.0212765957446808,27.893617021276597,311818.89361702127,74.24538140018915,0.009225419,45.77973291837404,54.220267081625956,0.0019451914,0.0,0.2332781,569945,4932,11834.897333860397,-25.41226917482238,1.9787234042553192,-123.82978723404256,76.12765957446808
0.0022898193,0.7111111111111111,27.533333333333335,313207.4666666667,74.57269789908952,0.006508423,43.09098028284067,56.90901971715932,0.0022898193,0.0,0.23811145,579902,4977,11948.004142284393,-26.669445458819478,2.2888888888888888,-130.66666666666666,76.46666666666667
0.0022230663,0.35555555555555557,28.0,311569.06666666665,74.1568754266332,0.0074322643,43.940471508931765,56.05952849106825,0.0022230663,0.0,0.2465794,589857,5022,12066.603982686996,-26.738374247659486,2.6444444444444444,-127.93333333333334,76.06666666666666
0.0033884726,0.37777777777777777,27.711111111111112,312752.35555555555,74.42686356032567,0.008412244,47.145374667122844,52.854625332877156,0.0033884726,0.0,0.26136374,599807,5067,12180.579088449478,-25.32434134327515,2.6222222222222222,-121.13333333333334,76.35555555555555
0.0025720163,1.0444444444444445,27.822222222222223,312115.2,74.3103020881338,0.0074154744,46.16163948175587,53.83836051824413,0.0025720163,0.0,0.236389,609813,5112,12293.756615877151,-25.10023096123121,1.9555555555555555,-123.13333333333334,76.2
0.0025996277,0.717391304347826,28.41304347826087,309693.2173913043,73.75698337310986,0.008563444,45.57649880133034,54.42350119866969,0.0025996277,0.0,0.2656451,619987,5158,12409.51828289032,-25.905492298474666,2.282608695652174,-123.3913043478261,75.6086956521739
0.00346332,0.7111111111111111,27.533333333333335,313389.5111111111,74.58691398619767,0.0065408456,46.9587600179725,53.0412399820275,0.00346332,0.0,0.2531781,629849,5203,12522.764810800552,-25.152213031582335,2.2888888888888888,-122.0,76.5111111111111
0.0020406719,0.9090909090909091,28.09090909090909,311016.7272727273,74.05956249434722,0.006376163,42.928453522366844,57.071546477633156,0.0020406719,0.0,0.21655068,639811,5247,12637.90276837349,-25.847412878656385,2.090909090909091,-130.0909090909091,75.93181818181819
0.0017444479,0.6304347826086957,27.934782608695652,311741.2173913043,74.21104901306235,0.0026326997,45.71346373902516,54.28653626097483,0.0017444479,0.0,0.25399435,649899,5293,12750.622217416763,-25.57068998027035,2.369565217391304,-124.04347826086956,76.1086956521739
0.0029316305,0.9111111111111111,27.88888888888889,311751.1111111111,74.24024533843587,0.0071384194,46.056095625904035,53.94390437409596,0.0029316305,0.0,0.23770793,659810,5338,12863.28813791275,-25.077370168794186,2.088888888888889,-123.26666666666667,76.11111111111111
0.0033015164,0.6956521739130435,28.58695652173913,309069.9130434783,73.60090502612117,0.010207682,47.49527632641958,52.50472367358041,0.0033015164,0.0,0.27514493,669944,5384,12976.432083129883,-24.17470187007806,2.3043478260869565,-118.8913043478261,75.45652173913044
0.0025437616,1.4893617021276595,27.574468085106382,313126.12765957444,74.54126488508392,0.006041669,45.43212171708507,54.56787828291494,0.0025437616,0.0,0.20500611,679900,5431,13090.801080226898,-26.10312698183797,1.5106382978723405,-125.36170212765957,76.44680851063829
0.002463291,0.44680851063829785,27.680851063829788,312864.6808510638,74.45593944153786,0.008840022,45.79155338136052,54.208446618639464,0.002463291,0.0,0.25845793,689887,5478,13206.160733938217,-26.32069775866616,2.5531914893617023,-124.27659574468085,76.38297872340425
0.0012021749,1.108695652173913,28.717391304347824,308446.60869565216,73.47177188943144,0.005164219,47.69397013305032,52.30602986694968,0.0012021749,0.0,0.24516335,699776,5524,13321.248623847961,-24.675680954247877,1.891304347826087,-118.30434782608695,75.30434782608695
0.0036910917,0.7083333333333334,27.625,312917.3333333333,74.49491224497976,0.007267012,48.78720034423813,51.21279965576186,0.0036910917,0.0,0.2672289,709925,5572,13432.648403644562,-24.848358979519947,2.2916666666666665,-117.4375,76.39583333333333
0.0014230642,1.1304347826086956,28.32608695652174,310049.39130434784,73.8380962270114,0.0046114298,49.01616086905665,50.983839130943345,0.0014230642,0.0,0.25179505,719888,5618,13544.689655542374,-23.990108015254602,1.8695652173913044,-115.95652173913044,75.69565217391305
0.0016137441,0.9148936170212766,27.76595744680851,312341.78723404254,74.36417135282369,0.006388542,47.7167082176313,52.2832917823687,0.0016137441,0.0,0.22834074,729868,5665,13660.434772729874,-24.851636291074836,2.0851063829787235,-119.61702127659575,76.25531914893617
0.00077835284,0.6458333333333334,27.083333333333332,315050.6666666667,74.9964060137092,0.00637707,48.04649717391513,51.95350282608487,0.00077835284,0.0,0.27632716,739961,5713,13772.398015975952,-25.207276089185083,2.3541666666666665,-119.9375,76.91666666666667
0.0020862569,1.3829787234042554,27.829787234042552,312167.4893617021,74.30862950510999,0.0068406565,45.01905343366654,54.98094656633346,0.0020862569,0.0,0.2066909,749938,5760,13885.175975322723,-25.757994280562794,1.6170212765957446,-125.93617021276596,76.2127659574468
0.0021765605,0.4,28.288888888888888,310112.7111111111,73.86741482360418,0.0071921987,47.55702213831975,52.442977861680234,0.0021765605,0.0,0.2623495,759827,5805,13998.44379901886,-24.615908893249056,2.6,-119.2,75.71111111111111
0.0051208623,0.8936170212765957,28.25531914893617,310511.6595744681,73.9189515627393,0.009058797,47.623159903892265,52.37684009610771,0.0051208623,0.0,0.2544011,770000,5852,14110.255868911743,-24.209334666255415,2.106382978723404,-119.17021276595744,75.80851063829788
0.0027494933,1.0888888888888888,27.288888888888888,314299.73333333334,74.80923947300913,0.0071730763,44.82662184667046,55.17337815332954,0.0027494933,0.0,0.23902453,779878,5897,14221.454743385315,-25.862720772274827,1.9111111111111112,-127.13333333333334,76.73333333333333
0.0032310546,0.40425531914893614,28.76595744680851,308420.08510638296,73.43998278765235,0.010657397,50.560957762045874,49.439042237954126,0.0032310546,0.0,0.26561263,789981,5944,14333.704379558563,-23.411423743056975,2.595744680851064,-111.44680851063829,75.29787234042553
0.0015410035,1.1777777777777778,28.4,309657.6,73.76337499407862,0.003757037,47.741375708863224,52.25862429113678,0.0015410035,0.0,0.22519779,799881,5989,14446.411113739014,-24.42939032443341,1.8222222222222222,-118.46666666666667,75.6
0.0024150924,0.5957446808510638,27.829787234042552,312080.3404255319,74.30464027360122,0.010068966,48.32368041042413,51.67631958957588,0.0024150924,0.0,0.23965901,809829,6036,14558.996682405472,-25.146065043761045,2.404255319148936,-118.14893617021276,76.19148936170212
0.0024543793,1.4680851063829787,28.02127659574468,311383.1489361702,74.1310905148034,0.0063469545,46.11653187207674,53.883468127923265,0.0024543793,0.0,0.1924749,819846,6083,14674.638377189636,-25.24414500816559,1.5319148936170213,-122.93617021276596,76.02127659574468
0.0024804953,0.9148936170212766,28.76595744680851,308332.93617021275,73.43337137013076,0.007620347,49.185430316224725,50.81456968377528,0.0024804953,0.0,0.20768312,829944,6130,14790.272871255875,-24.212745623883556,2.0851063829787235,-114.70212765957447,75.27659574468085
0.0019169009,1.3404255319148937,28.638297872340427,308768.6808510638,73.54642468556239,0.010179484,48.26837829814082,51.73162170185917,0.0019169009,0.0,0.23532172,839996,6177,14906.231873750687,-24.726450926253673,1.6595744680851063,-117.06382978723404,75.38297872340425
0.003308899,1.5918367346938775,28.224489795918366,310460.0816326531,73.93540209352649,0.007119569,48.194001377273736,51.80599862272627,0.003308899,0.0,0.211215,849937,6226,15023.121853113174,-24.76129596061525,1.4081632653061225,-117.73469387755102,75.79591836734694
0.004302061,1.4893617021276595,29.659574468085108,304846.97872340423,72.60899725422192,0.0063606915,47.04501243430147,52.954987565698524,0.004302061,0.0,0.22110566,859888,6273,15139.585884332657,-24.668088870053783,1.5106382978723405,-118.02127659574468,74.42553191489361
0.0039324006,1.0212765957446808,29.4468085106383,305457.02127659577,72.78869168740859,0.008032018,47.81798005730886,52.182019942691134,0.0039324006,0.0,0.2162028,869858,6320,15254.373234987259,-24.924900006906586,1.9787234042553192,-116.80851063829788,74.57446808510639
0.0021727935,0.3958333333333333,28.833333333333332,308138.6666666667,73.37776826552198,0.0064207497,49.9807575041856,50.0192424958144,0.0021727935,0.0,0.20781419,879910,6368,15365.657986402512,-24.12087891956153,2.6041666666666665,-113.0,75.22916666666667
0.001600586,0.45652173913043476,28.97826086956522,307556.17391304346,73.24130884734691,0.0079420535,48.18789905719624,51.81210094280376,0.001600586,0.0,0.23155752,889818,6414,15477.251814842224,-24.37120726781994,2.5434782608695654,-116.73913043478261,75.08695652173913
0.0016255697,0.7659574468085106,28.76595744680851,308507.2340425532,73.4457216457066,0.006461262,47.912927069066676,52.08707293093333,0.0016255697,0.0,0.22187248,899984,6461,15588.013754844666,-24.24458607985917,2.234042553191489,-117.76595744680851,75.31914893617021
0.0029699935,1.4,28.22222222222222,310476.8,73.9343631801818,0.0074282745,44.71288445827655,55.287115541723445,0.0029699935,0.0,0.19205043,909826,6506,15703.293771743774,-25.308962976776073,1.6,-126.0,75.8
0.0020776063,0.875,28.6875,308650.6666666667,73.50723655612842,0.0070211263,44.30985354465839,55.69014645534162,0.0020776063,0.0,0.18090284,919901,6554,15818.39397263527,-26.33298966139156,2.125,-126.1875,75.35416666666667
0.0028198836,0.45652173913043476,28.847826086956523,308001.39130434784,73.35748139595995,0.0062968465,48.76581291836751,51.23418708163248,0.0028198836,0.0,0.19406636,929841,6600,15932.913263082504,-24.339937474209858,2.5434782608695654,-115.76086956521739,75.19565217391305
0.001927007,0.2708333333333333,28.645833333333332,308906.6666666667,73.55434581042663,0.007775096,50.94722349226652,49.05277650773349,0.001927007,0.0,0.18136546,939899,6648,16045.531877040863,-23.440062119871616,2.7291666666666665,-110.8125,75.41666666666667
0.0026769233,0.14893617021276595,28.76595744680851,308332.93617021275,73.4334077902352,0.010482672,50.269905196909484,49.730094803090516,0.0026769233,0.0,0.19893372,949859,6695,16160.143695354462,-24.131808406371782,2.851063829787234,-112.40425531914893,75.27659574468085
0.0017567225,0.574468085106383,29.46808510638298,305631.3191489362,72.78827151744082,0.0070478995,47.99202316523224,52.00797683476778,0.0017567225,0.0,0.18719669,959920,6742,16275.22714972496,-24.31126274249821,2.425531914893617,-116.36170212765957,74.61702127659575
0.0041132383,0.9148936170212766,28.829787234042552,307984.3404255319,73.36908204269079,0.0110375285,49.56045496849452,50.43954503150548,0.0041132383,0.0,0.1915826,969924,6789,16388.683215856552,-24.193998730698013,2.0851063829787235,-113.74468085106383,75.19148936170212
0.0039008271,0.8913043478260869,29.130434782608695,306754.7826086957,73.08647162511701,0.009230851,47.1210719174585,52.878928082541485,0.0039008271,0.0,0.20819429,979976,6835,16503.37424993515,-24.495295448075883,2.108695652173913,-118.8913043478261,74.8913043478261
0.0032177246,0.9565217391304348,28.152173913043477,310761.73913043475,74.00282234419373,0.009690906,47.65429999671324,52.345700003286744,0.0032177246,0.0,0.19592373,989837,6881,16615.789729833603,-24.75568353448413,2.0434782608695654,-119.28260869565217,75.8695652173913
0.002472171,1.1063829787234043,27.659574468085108,312864.6808510638,74.46948152690298,0.008344001,45.0630672528327,54.93693274716728,0.002472171,0.0,0.17846157,999991,6928,16727.64256811142,-25.736939312531238,1.8936170212765957,-125.87234042553192,76.38297872340425
0.0027460079,0.5434782608695652,29.5,305419.1304347826,72.75432620659531,0.008982618,48.52882495767179,51.47117504232821,0.0027460079,0.0,0.180401,1009792,6974,16841.27700972557,-24.66009749104051,2.4565217391304346,-115.23913043478261,74.56521739130434
0.0021983623,0.46808510638297873,29.382978723404257,305979.91489361704,72.86897598414066,0.008918805,47.78656911457272,52.213430885427265,0.0021983623,0.0,0.17524618,1019988,7021,16954.6394739151,-24.441584244409597,2.5319148936170213,-117.0,74.70212765957447
0.002801185,0.2553191489361702,28.659574468085108,308768.6808510638,73.53513321465852,0.0076876525,46.66903090680073,53.33096909319927,0.002801185,0.0,0.19564487,1029800,7068,17069.504262447357,-25.68662702701239,2.74468085106383,-120.57446808510639,75.38297872340425
0.0025972982,0.391304347826087,29.41304347826087,305864.347826087,72.84046605988955,0.011636161,48.161413170775525,51.83858682922447,0.0025972982,0.0,0.19731036,1039867,7114,17185.267675876617,-24.137679365721077,2.608695652173913,-116.08695652173913,74.67391304347827
0.0024278096,0.7727272727272727,28.65909090909091,309061.8181818182,73.55148669235916,0.007319003,45.33431885262669,54.66568114737331,0.0024278096,0.0,0.18659115,1049794,7158,17298.796532154083,-25.320762625771966,2.227272727272727,-124.29545454545455,75.45454545454545
0.0022904784,0.4222222222222222,28.933333333333334,307564.0888888889,73.27105862840119,0.007846083,47.87648291487891,52.12351708512109,0.0022904784,0.0,0.19300534,1059804,7203,17411.911602258682,-24.273331112055125,2.577777777777778,-117.46666666666667,75.08888888888889
0.003717933,0.3404255319148936,28.829787234042552,307984.3404255319,73.36696918644527,0.008406648,47.10707600986606,52.89292399013392,0.003717933,0.0,0.20890245,1069982,7250,17525.946017980576,-25.066031172952417,2.6595744680851063,-119.48936170212765,75.19148936170212
0.0037671386,0.6304347826086957,28.02173913043478,311206.95652173914,74.11861997103007,0.00824349,43.205202702710544,56.79479729728945,0.0037671386,0.0,0.21061087,1079881,7296,17639.642558813095,-26.87995868962316,2.369565217391304,-129.52173913043478,75.97826086956522
0.0026999938,0.6086956521739131,28.369565217391305,309871.3043478261,73.79843738362811,0.007719392,46.44681963490818,53.55318036509182,0.0026999938,0.0,0.21495943,1089927,7342,17751.406747817993,-25.213276406801175,2.391304347826087,-121.8913043478261,75.65217391304348
0.0023399887,0.30434782608695654,30.065217391304348,303371.1304347826,72.24302063123436,0.009715792,50.22521476155849,49.77478523844151,0.0023399887,0.0,0.22742456,1099982,7388,17864.382531404495,-23.11067515239123,2.6956521739130435,-110.67391304347827,74.06521739130434
