AttC,surrgain,TimestepsSoFar,MtR,AttNC,entloss,meankl,optimgain,Fce,TimeElapsed,TtR,entropy,EpisodesSoFar
1.4565217391304348,0.0012137075,1209846,15.630262244147561,1.5434782608695652,0.0,0.0057642823,0.0012137075,0.1324210621961746,7865.474279165268,80.80434782608695,1.5577495,5619
1.3777777777777778,0.0007558609,1219911,16.498569456921768,1.6222222222222222,0.0,0.0018696269,0.0007558609,0.1259609787957614,7934.50207734108,85.46666666666667,1.5419819,5664
1.6808510638297873,0.00070195744,1229819,14.960887074615318,1.3191489361702127,0.0,0.002118411,0.00070195744,0.11453864773978836,7994.572571277618,79.08510638297872,1.5705247,5711
1.6170212765957446,0.0007755061,1239852,16.26189785206444,1.3829787234042554,0.0,0.0016101135,0.0007755061,0.11610007014262333,8051.930952310562,82.53191489361703,1.5457762,5758
1.434782608695652,0.0010387873,1249916,16.00892849016199,1.565217391304348,0.0,0.00081317406,0.0010387873,0.1252353347135956,8120.110733032227,84.71739130434783,1.5457852,5804
1.4090909090909092,0.0006847763,1259954,15.904093606982029,1.5909090909090908,0.0,0.0055185053,0.0006847763,0.11411555111555116,8184.615645647049,81.61363636363636,1.5622553,5848
1.4583333333333333,0.000789254,1269823,14.649991865673522,1.5416666666666667,0.0,0.00658166,0.000789254,0.11043968914469422,8251.123364925385,76.5,1.5419515,5896
1.3,0.0008234833,1279823,17.95424269977839,1.7,0.0,0.003732368,0.0008234833,0.1263,8313.83015203476,94.725,1.5385845,5936
1.3404255319148937,0.0015676636,1289858,14.768618945562702,1.6595744680851063,0.0,0.008810436,0.0015676636,0.12678959810874701,8378.183797836304,77.48936170212765,1.5395081,5983
1.2682926829268293,0.000602417,1299879,17.99870259598128,1.7317073170731707,0.0,0.0009946609,0.000602417,0.1289570267131243,8439.434602975845,95.1219512195122,1.5520443,6024
1.4318181818181819,0.0007464531,1309895,17.28983946431282,1.5681818181818181,0.0,0.0021019771,0.0007464531,0.1183636363636364,8512.34487915039,88.77272727272727,1.5408062,6068
1.3478260869565217,0.0012066294,1319778,16.047767912739424,1.6521739130434783,0.0,0.0022036661,0.0012066294,0.13810818492694407,8577.485481023788,84.52173913043478,1.535148,6114
1.446808510638298,0.00061136147,1329803,15.64678925926355,1.553191489361702,0.0,0.003682101,0.00061136147,0.1188085106382979,8636.595987081528,82.85106382978724,1.5049961,6161
1.4318181818181819,0.00039653524,1339825,15.893835498347975,1.5681818181818181,0.0,0.002176644,0.00039653524,0.14267768595041325,8704.623207569122,83.72727272727273,1.520619,6205
1.4,0.00059749046,1349848,15.261984069317643,1.6,0.0,0.0075595756,0.00059749046,0.11346596119929454,8768.50869011879,81.0,1.5482177,6250
