AttC,MtR,optimgain,TimestepsSoFar,AttNC,surrgain,Fce,entloss,meankl,TimeElapsed,EpisodesSoFar,TtR,entropy
2.306451612903226,14.457340112874475,0.00025910238,9779,0.6935483870967742,0.00025910238,0.13612014375825618,0.0,0.005848464,48.96125268936157,62,72.19354838709677,1.4103231
1.9272727272727272,14.941509906386827,0.00018377483,19789,1.0727272727272728,0.00018377483,0.1133483589158294,0.0,0.002204179,96.49812626838684,117,77.4,1.4411534
2.263888888888889,12.749376973663818,0.00034212138,29912,0.7361111111111112,0.00034212138,0.1284833479025098,0.0,0.0030930226,147.53621888160706,189,66.0,1.4476407
1.9056603773584906,16.027134056402648,0.00025867717,39754,1.0943396226415094,0.00025867717,0.12014242142872167,0.0,0.0028757844,200.08887887001038,242,83.66037735849056,1.4191054
1.816326530612245,16.832564121718963,0.0003715828,49805,1.183673469387755,0.0003715828,0.12267925224316202,0.0,0.005900154,249.50680994987488,291,87.55102040816327,1.4399791
2.15625,12.938429082381209,0.00064957887,59914,0.84375,0.00064957887,0.1291065786976722,0.0,0.007853366,296.94275426864624,355,65.625,1.4174694
1.608695652173913,17.45549094920497,0.00033742064,69757,1.391304347826087,0.00033742064,0.15070022192165772,0.0,0.0045932666,347.3546738624573,401,89.93478260869566,1.4082121
1.4565217391304348,16.34083118386973,0.0003076706,79779,1.5434782608695652,0.0003076706,0.16050241545893715,0.0,0.0039886506,398.2131893634796,447,86.15217391304348,1.4110104
1.7755102040816326,16.557375681988358,0.0002452703,89830,1.2244897959183674,0.0002452703,0.1393864212351607,0.0,0.0005591376,448.0357482433319,496,86.81632653061224,1.4049065
1.5,16.49744284695563,0.00017731577,99880,1.5,0.00017731577,0.12142028985507246,0.0,0.0017222237,497.6168644428253,542,85.1086956521739,1.4405979
1.5869565217391304,16.499402814324288,0.0003367078,109898,1.4130434782608696,0.0003367078,0.12284472049689443,0.0,0.0035392595,546.5123071670532,588,86.67391304347827,1.4646423
1.8888888888888888,15.59399799706503,0.00062081247,119998,1.1111111111111112,0.00062081247,0.1293537075876257,0.0,0.00828086,596.1848981380463,642,81.5,1.433949
1.4545454545454546,17.319309481309347,0.00026677703,129791,1.5454545454545454,0.00026677703,0.12941695146958307,0.0,0.00242892,648.3969388008118,686,91.5,1.4328701
1.5555555555555556,17.181054471914784,0.00038830057,139852,1.4444444444444444,0.00038830057,0.12170505050505055,0.0,0.0038851511,697.4600205421448,731,90.33333333333333,1.4436404
1.912280701754386,15.179976491698106,0.00034299164,149975,1.087719298245614,0.00034299164,0.14301833797678673,0.0,0.0036204187,747.9573755264282,788,79.0,1.4416069
2.056603773584906,15.962358138097661,0.00043760173,159865,0.9433962264150944,0.00043760173,0.12054771715669568,0.0,0.0029048875,800.0952668190002,841,83.09433962264151,1.4442227
2.019230769230769,16.812127360236698,0.00072071404,169949,0.9807692307692307,0.00072071404,0.13486928104575163,0.0,0.0068226857,853.2726056575775,893,87.57692307692308,1.4276146
1.7659574468085106,17.58359975689051,0.00077402056,179821,1.2340425531914894,0.00077402056,0.1586843981135627,0.0,0.0074503715,896.7179954051971,940,91.02127659574468,1.3885136
1.5227272727272727,16.085360042231414,0.00072118937,189851,1.4772727272727273,0.00072118937,0.11493006993006995,0.0,0.007156509,946.9362573623657,984,84.95454545454545,1.4051521
1.68,16.770260559296716,0.00038957928,199818,1.32,0.00038957928,0.13300676064096792,0.0,0.0038785017,999.8489151000977,1034,86.4,1.4266729
1.7884615384615385,16.185129273897896,0.00037677612,209962,1.2115384615384615,0.00037677612,0.13987641912887755,0.0,0.004968526,1057.5241491794586,1086,83.53846153846153,1.4458095
2.109090909090909,15.600428337467225,0.00033758138,219759,0.8909090909090909,0.00033758138,0.1329338814518948,0.0,0.0078186765,1101.5551912784576,1141,80.18181818181819,1.4461583
1.76,17.04133595282384,0.00049000094,229795,1.24,0.00049000094,0.12776484848484848,0.0,0.00705955,1147.017737865448,1191,89.58,1.4525578
2.074074074074074,17.31568509990382,0.00052374473,239978,0.9259259259259259,0.00052374473,0.1551187663791234,0.0,0.003926089,1198.365794658661,1245,88.44444444444444,1.4639807
2.0,17.107176802562588,0.00019451497,249943,1.0,0.00019451497,0.1431675430467883,0.0,0.0012453258,1252.4291303157806,1295,88.92,1.4516255
1.5869565217391304,17.107746702674184,0.00034724973,259969,1.4130434782608696,0.00034724973,0.12189371980676329,0.0,0.0023083207,1298.254076242447,1341,89.67391304347827,1.434451
1.6595744680851063,17.864758917268766,0.0015446671,269825,1.3404255319148937,0.0015446671,0.13656401839732685,0.0,0.008305816,1348.3752987384796,1388,94.14893617021276,1.4084836
1.5681818181818181,18.530128613527907,0.00061173196,279867,1.4318181818181819,0.00061173196,0.13012987012987012,0.0,0.0031768538,1399.5650672912598,1432,96.3409090909091,1.4002591
1.574468085106383,16.27017629251078,0.00078901317,289906,1.425531914893617,0.00078901317,0.125096926713948,0.0,0.0029899918,1453.977695465088,1479,85.27659574468085,1.3790188
1.2142857142857142,16.265771646606776,0.00069333205,299918,1.7857142857142858,0.00069333205,0.12019047619047621,0.0,0.006332305,1504.2474825382233,1521,86.64285714285714,1.3909919
1.2195121951219512,18.158330745646147,0.00045805715,309921,1.7804878048780488,0.00045805715,0.12624390243902445,0.0,0.0059504523,1553.1800701618195,1562,94.6829268292683,1.401575
1.5833333333333333,14.89722230962716,0.00042849733,319939,1.4166666666666667,0.00042849733,0.10966666666666668,0.0,0.0069294404,1603.5938274860382,1610,79.1875,1.347901
1.25,15.599068786910003,0.00048353703,329951,1.75,0.00048353703,0.11136363636363639,0.0,0.0131812785,1657.2250456809998,1654,83.52272727272727,1.3429073
1.326086956521739,15.423321918517749,0.0006894958,339977,1.673913043478261,0.0006894958,0.10989371980676331,0.0,0.0058935,1705.4746098518372,1700,80.67391304347827,1.3792839
1.391304347826087,17.065893894686116,0.00084758655,349862,1.608695652173913,0.00084758655,0.1285983178427867,0.0,0.006826302,1751.373126745224,1746,89.08695652173913,1.3839109
1.830188679245283,15.473062262582909,0.00095002644,359999,1.169811320754717,0.00095002644,0.12460097754145306,0.0,0.005734909,1804.214052438736,1799,81.9622641509434,1.3627442
2.0961538461538463,16.57749573587052,0.0014033678,369793,0.9038461538461539,0.0014033678,0.1408699553277358,0.0,0.004680148,1858.3741552829742,1851,83.76923076923077,1.3487573
2.2666666666666666,15.940743902017665,0.0009009122,379912,0.7333333333333333,0.0009009122,0.13816112653166338,0.0,0.0069329552,1911.346955537796,1911,81.0,1.3532808
1.7291666666666667,16.73709536791729,0.00052043534,389799,1.2708333333333333,0.00052043534,0.13182860337117303,0.0,0.005013391,1956.801833152771,1959,87.125,1.338633
1.4545454545454546,17.041644301854067,0.0004977951,399809,1.5454545454545454,0.0004977951,0.12281818181818185,0.0,0.0055154697,2006.8687961101532,2003,88.77272727272727,1.3823695
1.3695652173913044,15.823643398095273,0.0010953263,409839,1.6304347826086956,0.0010953263,0.15769336384439359,0.0,0.009034151,2061.9347138404846,2049,83.41304347826087,1.3968141
1.2727272727272727,15.482308718658068,0.00013701146,419867,1.7272727272727273,0.00013701146,0.11243434343434346,0.0,0.0061064134,2111.3657150268555,2093,82.5,1.3888414
1.2272727272727273,15.20694970936155,0.00046817932,429881,1.7727272727272727,0.00046817932,0.15172727272727274,0.0,0.00801482,2158.331360578537,2137,79.8409090909091,1.4119992
1.1219512195121952,16.7599001604626,0.00045463358,439884,1.8780487804878048,0.00045463358,0.11736585365853663,0.0,0.005806009,2210.8993122577667,2178,88.02439024390245,1.4808435
1.2619047619047619,16.683490311470383,0.00020019888,449890,1.7380952380952381,0.00020019888,0.11638095238095242,0.0,0.007490964,2260.3986823558807,2220,87.28571428571429,1.4912529
1.3043478260869565,15.26022221975864,0.00042591908,459960,1.6956521739130435,0.00042591908,0.10903982973548196,0.0,0.0058402736,2309.015088558197,2266,79.30434782608695,1.4907249
1.2682926829268293,16.07702584703954,0.00023698933,469961,1.7317073170731707,0.00023698933,0.13990243902439023,0.0,0.0015146744,2359.193781375885,2307,86.70731707317073,1.5244052
1.1904761904761905,15.812767069204508,0.0004245486,479965,1.8095238095238095,0.0004245486,0.11133333333333338,0.0,0.006602085,2410.3574352264404,2349,83.5,1.6068511
1.2727272727272727,15.929727149673083,0.00017765859,489973,1.7272727272727273,0.00017765859,0.1339090909090909,0.0,0.0020509546,2463.3372123241425,2393,83.45454545454545,1.5969318
1.2195121951219512,17.69348518694974,0.00048310446,499982,1.7804878048780488,0.00048310446,0.1266124661246613,0.0,0.010742344,2512.2706639766693,2434,93.0,1.6578469
1.4782608695652173,15.768528208300228,0.0002594597,509765,1.5217391304347827,0.0002594597,0.15061835748792268,0.0,0.0013912863,2556.6955618858337,2480,83.21739130434783,1.6625896
1.446808510638298,15.370860719202815,0.00019543228,519814,1.553191489361702,0.00019543228,0.13074546887312846,0.0,0.003060723,2608.5438373088837,2527,81.63829787234043,1.7125633
1.7659574468085106,17.19424952440342,0.00027131144,529873,1.2340425531914894,0.00027131144,0.12924731182795698,0.0,0.0005754557,2661.3332681655884,2574,89.42553191489361,1.7106618
1.6808510638297873,17.10940242233448,0.0005364146,539898,1.3191489361702127,0.0005364146,0.14505996131528046,0.0,0.010818,2712.8732612133026,2621,90.12765957446808,1.7310885
2.0847457627118646,14.721892378492848,0.00022230123,549968,0.9152542372881356,0.00022230123,0.1200793125071902,0.0,0.0047583277,2758.9796764850616,2680,76.01694915254237,1.7370678
1.7291666666666667,16.2122553975555,0.0003088089,559759,1.2708333333333333,0.0003088089,0.11491666666666668,0.0,0.0023722483,2807.3392295837402,2728,86.1875,1.7221681
1.553191489361702,16.6684085294492,0.00037194774,569794,1.446808510638298,0.00037194774,0.11659574468085107,0.0,0.009438703,2856.366213083267,2775,87.44680851063829,1.731812
2.1166666666666667,14.482602743635706,0.0002408905,579826,0.8833333333333333,0.0002408905,0.16168302820946498,0.0,0.0037079742,2908.5912289619446,2835,74.45,1.7032545
1.7608695652173914,18.044584437905332,0.00026138304,589751,1.2391304347826086,0.00026138304,0.138943660650274,0.0,0.005935009,2953.7962353229523,2881,93.06521739130434,1.7164599
2.2753623188405796,12.779668639033522,0.0004962559,599796,0.7246376811594203,0.0004962559,0.10855902646663804,0.0,0.006774821,3003.893233060837,2950,65.1304347826087,1.6953976
1.7142857142857142,16.58072200759646,0.00036462455,609863,1.2857142857142858,0.00036462455,0.12059776168531929,0.0,0.0073015434,3052.9404733181,2999,85.28571428571429,1.7091161
2.180327868852459,14.730537659520465,0.00050993956,619824,0.819672131147541,0.00050993956,0.17210154221749518,0.0,0.007277105,3105.0452082157135,3060,74.01639344262296,1.6879507
1.94,16.854854424652448,0.0004375244,629916,1.06,0.0004375244,0.12477428033360241,0.0,0.0056602247,3149.458081483841,3110,88.92,1.6783445
2.2033898305084745,14.762870623647368,0.00068435445,639804,0.7966101694915254,0.00068435445,0.1571306913734858,0.0,0.005883403,3200.2871975898743,3169,75.8135593220339,1.6679708
1.6304347826086956,17.844728860484263,0.00017570991,649856,1.3695652173913044,0.00017570991,0.12984689706428837,0.0,0.0013058264,3251.1849961280823,3215,93.26086956521739,1.6809176
1.5454545454545454,19.152370310061634,0.0004691288,659862,1.4545454545454546,0.0004691288,0.15463636363636366,0.0,0.009284436,3304.3315176963806,3259,99.0,1.705962
2.0377358490566038,16.17789547451966,0.00030861815,669778,0.9622641509433962,0.00030861815,0.12259794702962222,0.0,0.0031257523,3347.533145904541,3312,83.71698113207547,1.7165909
2.192982456140351,16.09584411093887,0.0003995065,679755,0.8070175438596491,0.0003995065,0.1538308945860243,0.0,0.004442162,3396.6188588142395,3369,81.15789473684211,1.7065524
1.6666666666666667,18.495215182065326,0.00021628062,689798,1.3333333333333333,0.00021628062,0.1545349794238683,0.0,0.005898466,3447.081051826477,3414,98.2,1.6984788
1.5777777777777777,17.163688740684464,0.0002843988,699947,1.4222222222222223,0.0002843988,0.12279215686274511,0.0,0.004431771,3500.6146857738495,3459,89.33333333333333,1.6855544
1.5681818181818181,18.06400325255351,0.00036158803,709963,1.4318181818181819,0.00036158803,0.1305206611570248,0.0,0.0038993943,3546.624969482422,3503,96.4090909090909,1.6908351
1.4444444444444444,17.616693378003013,0.0003047874,719992,1.5555555555555556,0.0003047874,0.12778271604938274,0.0,0.0020114672,3597.791583299637,3548,92.26666666666667,1.7248849
1.7346938775510203,15.688527959542292,0.00034469148,729818,1.2653061224489797,0.00034469148,0.12835197455605618,0.0,0.0015527216,3646.1373975276947,3597,82.22448979591837,1.730356
1.9038461538461537,15.699738969100157,0.0001846021,739962,1.0961538461538463,0.0001846021,0.1253839375407347,0.0,0.0010126081,3698.515501976013,3649,82.96153846153847,1.7546672
1.7173913043478262,17.384956165611886,0.00021205242,749829,1.2826086956521738,0.00021205242,0.1318363341234248,0.0,0.000734255,3745.44242811203,3695,90.1304347826087,1.7599162
1.8333333333333333,15.868621376422858,0.00024979605,759800,1.1666666666666667,0.00024979605,0.12372097808755074,0.0,0.005613047,3794.3497500419617,3749,82.16666666666667,1.7383938
1.653061224489796,16.546765659174895,0.00018028615,769907,1.346938775510204,0.00018028615,0.13174267802359038,0.0,0.0038207443,3843.798806667328,3798,87.18367346938776,1.7975152
1.9,15.42709868020152,0.00011537501,779987,1.1,0.00011537501,0.13344136752136745,0.0,0.0026685693,3898.5086917877197,3848,79.74,1.7919621
1.3695652173913044,15.03259904256886,0.00013616384,789760,1.6304347826086956,0.00013616384,0.11896179183135704,0.0,0.00029289888,3943.975106716156,3894,79.23913043478261,1.7984617
1.3636363636363635,16.42066292953282,3.544693e-05,799772,1.6363636363636365,3.544693e-05,0.11500000000000003,0.0,0.01017465,3991.41553068161,3938,86.25,1.7008891
1.302325581395349,16.441508067084456,9.842301e-05,809777,1.697674418604651,9.842301e-05,0.11441860465116285,0.0,0.008898623,4040.421412706375,3981,85.81395348837209,1.7982526
1.3777777777777778,15.954729424593458,0.00016097126,819806,1.6222222222222222,0.00016097126,0.11048888888888891,0.0,0.008854764,4095.4519023895264,4026,82.86666666666666,1.895394
1.7,15.005063285857519,3.4159343e-06,829862,1.3,3.4159343e-06,0.12774476190476192,0.0,0.008920798,4141.120453119278,4076,76.62,1.9929216
1.6666666666666667,16.389318671287047,5.3899766e-05,839895,1.3333333333333333,5.3899766e-05,0.1152,0.0,0.00882302,4186.60041308403,4121,86.4,2.0898752
1.5319148936170213,16.89625570993005,7.04895e-05,849932,1.4680851063829787,7.04895e-05,0.16726908635794743,0.0,0.007588052,4232.81654381752,4168,88.7872340425532,2.179566
1.5217391304347827,15.465761667015899,1.971105e-05,859952,1.4782608695652173,1.971105e-05,0.109304347826087,0.0,0.00036114606,4289.734092712402,4214,81.97826086956522,2.1984792
1.6382978723404256,16.48725513510529,6.518173e-06,869965,1.3617021276595744,6.518173e-06,0.11625531914893616,0.0,0.008933181,4338.299356460571,4261,87.19148936170212,2.2960484
2.0833333333333335,13.015821384672162,3.5510253e-05,879858,0.9166666666666666,3.5510253e-05,0.1176877329736665,0.0,0.010174845,4386.982024431229,4321,67.2,2.1984792
1.5555555555555556,17.841208593063342,6.4450585e-05,889895,1.4444444444444444,6.4450585e-05,0.13064039586144852,0.0,0.010174845,4435.683301925659,4366,94.33333333333333,2.1008554
1.6170212765957446,15.46187528357028,5.163269e-05,899918,1.3829787234042554,5.163269e-05,0.10876595744680853,0.0,0.008933174,4488.680093288422,4413,81.57446808510639,2.1984792
1.7755102040816326,15.22571322060346,1.2755585e-05,909758,1.2244897959183674,1.2755585e-05,0.13833604419211298,0.0,0.010174845,4535.706604719162,4462,78.79591836734694,2.1008554
1.5625,15.176416193731768,9.103902e-05,919788,1.4375,9.103902e-05,0.12939285714285717,0.0,0.010174776,4584.4008638858795,4510,79.3125,2.0032938
1.6415094339622642,13.6915356466663,0.00018253835,929825,1.3584905660377358,0.00018253835,0.13590296495956877,0.0,0.010174776,4633.038886547089,4563,71.77358490566037,1.9056729
1.5625,15.652401808990076,8.295644e-05,939897,1.4375,8.295644e-05,0.13997108843537415,0.0,0.008933095,4686.138511180878,4611,81.625,2.0032938
1.5227272727272727,17.496351609891516,7.479108e-05,949905,1.4772727272727273,7.479108e-05,0.14690909090909093,0.0,0.008933181,4733.440174341202,4655,93.20454545454545,2.1008554
1.8909090909090909,13.4352622210148,6.7209374e-05,959755,1.1090909090909091,6.7209374e-05,0.11732640692640689,0.0,0.008933174,4780.525579452515,4710,69.43636363636364,2.1984792
1.702127659574468,17.237118668859786,9.293391e-05,969790,1.297872340425532,9.293391e-05,0.1302755211691382,0.0,0.008933174,4827.589158296585,4757,90.12765957446808,2.2960339
1.574468085106383,16.287381761042624,2.897517e-05,979835,1.425531914893617,2.897517e-05,0.13819436457734333,0.0,0.008933174,4879.6077272892,4804,85.91489361702128,2.3936448
1.7647058823529411,15.957492332520546,3.661499e-05,989930,1.2352941176470589,3.661499e-05,0.13877930045610237,0.0,0.010174758,4929.9005670547485,4855,82.47058823529412,2.2960339
1.5833333333333333,16.421662457930378,3.790512e-05,999982,1.4166666666666667,3.790512e-05,0.11535344827586208,0.0,0.010174752,4980.594256162643,4903,85.5625,2.1984792
1.9183673469387754,15.511569004589768,5.4264325e-05,1009770,1.0816326530612246,5.4264325e-05,0.10555102040816329,0.0,0.010174758,5025.781423091888,4952,79.16326530612245,2.1008554
1.6875,15.82173442637164,5.6755576e-05,1019832,1.3125,5.6755576e-05,0.12195848595848598,0.0,0.008933181,5077.539530038834,5000,83.625,2.1984792
1.625,15.81627604728748,5.4347736e-05,1029910,1.375,5.4347736e-05,0.18042246642246643,0.0,0.008933095,5130.286627531052,5048,83.0625,2.2960484
1.7083333333333333,16.214010477364116,8.978704e-05,1039751,1.2916666666666667,8.978704e-05,0.12438444930973665,0.0,0.008933181,5180.3473398685455,5096,84.5625,2.3936448
1.5909090909090908,17.815588382377033,4.7983805e-05,1049779,1.4090909090909092,4.7983805e-05,0.1258842975206612,0.0,0.008933174,5223.770898103714,5140,92.93181818181819,2.4912164
1.8235294117647058,15.299092939173406,1.4701843e-06,1059916,1.1764705882352942,1.4701843e-06,0.14453888190766717,0.0,0.008931686,5273.69836473465,5191,80.23529411764706,2.5888417
1.7692307692307692,15.232295338412712,2.672526e-05,1069958,1.2307692307692308,2.672526e-05,0.15246153846153845,0.0,0.010174752,5321.290542602539,5243,79.96153846153847,2.4912126
1.3255813953488371,18.583839166118192,6.933085e-06,1079762,1.6744186046511629,6.933085e-06,0.13252587386197462,0.0,0.010174758,5372.931326389313,5286,96.4186046511628,2.3936434
1.719298245614035,14.321920218821248,6.1779785e-05,1089871,1.280701754385965,6.1779785e-05,0.10634817699255567,0.0,0.010174776,5417.144674539566,5343,74.94736842105263,2.2960334
1.7924528301886793,14.07865514290893,5.562337e-05,1099948,1.2075471698113207,5.562337e-05,0.12240631856077229,0.0,0.008933095,5471.397947311401,5396,73.30188679245283,2.3936434
1.4545454545454546,18.192900290756956,3.8028717e-05,1109839,1.5454545454545454,3.8028717e-05,0.13527473278838062,0.0,0.008933174,5519.813509464264,5440,94.56818181818181,2.4912126
1.8888888888888888,15.715756577516206,3.357544e-05,1119953,1.1111111111111112,3.357544e-05,0.1535952113729891,0.0,0.010174758,5568.8260107040405,5494,82.16666666666667,2.3936434
1.6458333333333333,15.751236007118079,3.9274597e-05,1129762,1.3541666666666667,3.9274597e-05,0.12830862775217616,0.0,0.010174758,5612.80632185936,5542,81.5625,2.2960334
1.9056603773584906,14.759435853505474,5.9325153e-05,1139825,1.0943396226415094,5.9325153e-05,0.13145492662473793,0.0,0.008933095,5669.620171070099,5595,77.43396226415095,2.3936434
1.8363636363636364,15.360009150755422,9.062957e-06,1149914,1.1636363636363636,9.062957e-06,0.10785454545454548,0.0,0.010174776,5715.637477397919,5650,79.41818181818182,2.2960334
1.7678571428571428,13.158343687290584,3.5906698e-05,1159974,1.2321428571428572,3.5906698e-05,0.12378643578643575,0.0,0.008933417,5767.732798814774,5706,69.05357142857143,2.3936434
1.7708333333333333,16.841875470394907,2.2516886e-05,1169801,1.2291666666666667,2.2516886e-05,0.16361270600744285,0.0,0.010174776,5811.918632984161,5754,87.25,2.2960334
1.6122448979591837,14.728938057386713,3.6890666e-05,1179848,1.3877551020408163,3.6890666e-05,0.12264862575066661,0.0,0.010174758,5861.65133357048,5803,76.22448979591837,2.1984634
1.553191489361702,16.941134339110647,1.6576385e-05,1189895,1.446808510638298,1.6576385e-05,0.13095035460992907,0.0,0.008933181,5909.147857904434,5850,87.82978723404256,2.2960334
1.608695652173913,17.326549089396664,3.1025695e-05,1199943,1.391304347826087,3.1025695e-05,0.14569169960474307,0.0,0.010174758,5962.517171621323,5896,90.19565217391305,2.1984634
1.6170212765957446,16.047068510819923,1.6023127e-05,1209755,1.3829787234042554,1.6023127e-05,0.12221681864235055,0.0,0.008933095,6010.030438661575,5943,84.31914893617021,2.2960334
1.8113207547169812,15.901398968388094,1.2684885e-05,1219856,1.1886792452830188,1.2684885e-05,0.15664576094764776,0.0,0.008933181,6058.4107439517975,5996,82.35849056603773,2.3936434
1.7962962962962963,14.748816235088826,6.789621e-06,1229972,1.2037037037037037,6.789621e-06,0.12912244991036317,0.0,0.010174776,6105.966963768005,6050,77.22222222222223,2.2960334
1.653061224489796,16.23212401793611,7.185466e-05,1239776,1.346938775510204,7.185466e-05,0.11840445269016703,0.0,0.010174758,6153.726146221161,6099,83.14285714285714,2.1984634
2.0357142857142856,13.93235340125273,3.2483164e-05,1249916,0.9642857142857143,3.2483164e-05,0.13248641015714185,0.0,0.010174845,6205.396345376968,6155,72.375,2.100854
