MtR,meankl,optimgain,entloss,AttC,TtR,TimestepsSoFar,TimeElapsed,AttNC,Fce,entropy,surrgain,EpisodesSoFar
14.183773469391463,0.0012348176,0.0023502575,0.0,0.21568627450980393,24.84313725490196,329961,1354.7649955749512,0.7843137254901961,0.09937254901960783,0.808557,0.0023502575,1968
12.073511842727568,0.003928612,0.0033818528,0.0,0.3333333333333333,20.9,339995,1394.661742925644,0.6666666666666666,0.08360000000000004,0.78149456,0.0033818528,2028
13.94598562656689,0.0029595715,0.003389022,0.0,0.2641509433962264,24.056603773584907,349771,1433.5749971866608,0.7358490566037735,0.0978662092624357,0.7456661,0.003389022,2081
13.284325606492233,0.003001394,0.0032509149,0.0,0.24528301886792453,23.49056603773585,359790,1471.5305817127228,0.7547169811320755,0.10017610062893084,0.7099608,0.0032509149,2134
16.29833515440447,0.0022112506,0.0029615776,0.0,0.1111111111111111,28.755555555555556,369799,1511.7022166252136,0.8888888888888888,0.11502222222222226,0.7248759,0.0029615776,2179
15.078325190972691,0.002399174,0.0031373368,0.0,0.13043478260869565,26.5,379805,1551.2561264038086,0.8695652173913043,0.10600000000000001,0.6958228,0.0031373368,2225
13.569777954844625,0.0017119126,0.0027994493,0.0,0.24528301886792453,24.07547169811321,389832,1592.1101541519165,0.7547169811320755,0.09630188679245284,0.69530576,0.0027994493,2278
13.980734789467812,0.0040347595,0.0034374145,0.0,0.16666666666666666,24.625,399840,1636.4473090171814,0.8333333333333334,0.09850000000000003,0.6678448,0.0034374145,2326
14.934458747685369,0.0034232803,0.004721087,0.0,0.16666666666666666,26.520833333333332,409850,1677.9067108631134,0.8333333333333334,0.1129444444444445,0.64477545,0.004721087,2374
14.592102771444052,0.003856094,0.0031870345,0.0,0.1836734693877551,25.551020408163264,419859,1714.131808757782,0.8163265306122449,0.10220408163265306,0.6457615,0.0031870345,2423
15.318916536520916,0.002022136,0.0030689957,0.0,0.13043478260869565,26.58695652173913,429865,1753.0522615909576,0.8695652173913043,0.10634782608695653,0.642975,0.0030689957,2469
15.850602704306162,0.002618845,0.0031345459,0.0,0.09090909090909091,27.454545454545453,439871,1795.2417969703674,0.9090909090909091,0.10981818181818186,0.6070168,0.0031345459,2513
15.08359731827313,0.0017395387,0.0028303626,0.0,0.16666666666666666,26.291666666666668,449879,1837.880853652954,0.8333333333333334,0.10516666666666669,0.60195714,0.0028303626,2561
14.507913088654156,0.002019538,0.0032491393,0.0,0.16666666666666666,25.166666666666668,459887,1882.512353181839,0.8333333333333334,0.1006666666666667,0.62235296,0.0032491393,2609
16.584752955587895,0.0030379128,0.0038181664,0.0,0.06976744186046512,29.11627906976744,469890,1921.468071937561,0.9302325581395349,0.1164651162790698,0.6162337,0.0038181664,2652
14.394146907696124,0.0022894845,0.003567683,0.0,0.1836734693877551,24.959183673469386,479899,1960.0032176971436,0.8163265306122449,0.09983673469387756,0.6265588,0.003567683,2701
15.742781614951502,0.0034293716,0.0038085533,0.0,0.09090909090909091,27.454545454545453,489903,1998.5769398212433,0.9090909090909091,0.10981818181818183,0.6405621,0.0038085533,2745
14.489221938579297,0.0026863639,0.0030708124,0.0,0.1111111111111111,25.333333333333332,499908,2035.859497308731,0.8888888888888888,0.12346666666666671,0.66770333,0.0030708124,2790
16.69943934410928,0.002347083,0.0035880585,0.0,0.09090909090909091,29.75,509928,2081.327136516571,0.9090909090909091,0.12273796791443853,0.6514049,0.0035880585,2834
14.782296260057297,0.0032252762,0.003921976,0.0,0.2,25.66,519938,2123.9165556430817,0.8,0.12255999999999999,0.6761706,0.003921976,2884
15.928603722630164,0.003146485,0.0046721254,0.0,0.1111111111111111,27.355555555555554,529965,2159.9958930015564,0.8888888888888888,0.11521616161616165,0.683068,0.0046721254,2929
18.085527482690186,0.0022615537,0.0034226014,0.0,0.024390243902439025,31.658536585365855,539984,2199.1068806648254,0.975609756097561,0.12782028241335047,0.7083457,0.0034226014,2970
16.56242603255977,0.0044668466,0.0041273134,0.0,0.06976744186046512,29.302325581395348,549989,2240.036647796631,0.9302325581395349,0.11720930232558145,0.7271728,0.0041273134,3013
14.325739254298808,0.0047154487,0.0035887398,0.0,0.2,25.46,559999,2276.383198261261,0.8,0.10184000000000003,0.74084514,0.0035887398,3063
16.691510154930544,0.004910198,0.0040535405,0.0,0.11363636363636363,28.636363636363637,569754,2319.700805425644,0.8863636363636364,0.11454545454545455,0.699343,0.0040535405,3107
16.08594044565614,0.0031748132,0.003920941,0.0,0.14893617021276595,28.23404255319149,579767,2365.2682280540466,0.851063829787234,0.11293617021276596,0.68228096,0.003920941,3154
14.796405578081826,0.0023032033,0.0038971358,0.0,0.2,26.14,589777,2405.7582561969757,0.8,0.10456000000000003,0.670351,0.0038971358,3204
14.785830737741996,0.004698991,0.0045366073,0.0,0.23076923076923078,25.403846153846153,599791,2443.971753358841,0.7692307692307693,0.12076923076923077,0.649048,0.0045366073,3256
17.399918459867862,0.0030220977,0.0040007387,0.0,0.09090909090909091,30.431818181818183,609795,2483.4313814640045,0.9090909090909091,0.12172727272727277,0.63150257,0.0040007387,3300
14.338384213352077,0.0028372433,0.00416098,0.0,0.1836734693877551,25.367346938775512,619814,2523.0125834941864,0.8163265306122449,0.12851700680272105,0.59563375,0.00416098,3349
15.982923668187281,0.003379586,0.0044537676,0.0,0.13043478260869565,27.91304347826087,629822,2567.1035907268524,0.8695652173913043,0.11881159420289855,0.6087443,0.0044537676,3395
14.991705287821846,0.0039863014,0.0052416213,0.0,0.23076923076923078,25.76923076923077,639848,2606.801078081131,0.7692307692307693,0.1323333333333333,0.5821945,0.0052416213,3447
12.969941370241482,0.0035638001,0.004681563,0.0,0.2857142857142857,22.821428571428573,649888,2646.0091500282288,0.7142857142857143,0.11192557442557446,0.55176,0.004681563,3503
14.48431274535721,0.0025955571,0.0039742617,0.0,0.13043478260869565,25.391304347826086,659898,2691.478369951248,0.8695652173913043,0.1232173913043478,0.56465584,0.0039742617,3549
16.23169828981927,0.0041119372,0.0041192933,0.0,0.13043478260869565,28.565217391304348,669940,2728.4988100528717,0.8695652173913043,0.11626321974148061,0.5505258,0.0041192933,3595
14.988450749325525,0.0032788035,0.004476172,0.0,0.1836734693877551,26.591836734693878,679955,2768.9757850170135,0.8163265306122449,0.11036734693877553,0.53735334,0.004476172,3644
16.382358680357328,0.0028143008,0.0032627236,0.0,0.047619047619047616,28.714285714285715,689973,2811.8113350868225,0.9523809523809523,0.11616246498599445,0.56930596,0.0032627236,3686
16.940831155944302,0.0029884048,0.004144125,0.0,0.1111111111111111,29.866666666666667,699978,2854.173224210739,0.8888888888888888,0.14160000000000003,0.5526129,0.004144125,3731
16.831877969685568,0.0033080003,0.0052983765,0.0,0.09090909090909091,29.954545454545453,709982,2895.2552366256714,0.9090909090909091,0.11981818181818181,0.5630792,0.0052983765,3775
16.869260428748216,0.0026447072,0.004207831,0.0,0.1111111111111111,29.822222222222223,719999,2936.3124396800995,0.8888888888888888,0.15260336700336705,0.55087566,0.004207831,3820
17.016388667093235,0.0034647363,0.005670241,0.0,0.09302325581395349,30.232558139534884,729763,2976.1558001041412,0.9069767441860465,0.12497251585623682,0.53678244,0.005670241,3863
17.328624061273423,0.0020522086,0.0036852234,0.0,0.047619047619047616,30.571428571428573,739785,3017.904403924942,0.9523809523809523,0.12956302521008406,0.54336494,0.0036852234,3905
17.86342940425972,0.0025333737,0.0045105284,0.0,0.09090909090909091,31.59090909090909,749803,3059.9148190021515,0.9090909090909091,0.12636363636363637,0.5389687,0.0045105284,3949
16.40687379517966,0.0029908752,0.004463486,0.0,0.1111111111111111,28.8,759808,3099.894412279129,0.8888888888888888,0.11520000000000002,0.5425529,0.004463486,3994
15.55464053354057,0.00271464,0.0038180938,0.0,0.13043478260869565,27.630434782608695,769818,3140.296664237976,0.8695652173913043,0.1105217391304348,0.53073055,0.0038180938,4040
15.506351054809487,0.00270353,0.003627948,0.0,0.16666666666666666,27.0625,779826,3184.3407773971558,0.8333333333333334,0.10825,0.5277399,0.003627948,4088
17.65479909856479,0.0039365105,0.004822664,0.0,0.1111111111111111,30.533333333333335,789831,3224.349189758301,0.8888888888888888,0.12213333333333334,0.5187868,0.004822664,4133
15.647030765742187,0.004659117,0.004388791,0.0,0.09090909090909091,27.522727272727273,799839,3263.2824108600616,0.9090909090909091,0.11009090909090914,0.52548224,0.004388791,4177
14.96634573414618,0.0036809586,0.0047332686,0.0,0.1111111111111111,26.177777777777777,809844,3304.942331314087,0.8888888888888888,0.10471111111111113,0.49469957,0.0047332686,4222
16.28913257764694,0.0029653872,0.0049069887,0.0,0.09090909090909091,28.431818181818183,819848,3347.7827019691467,0.9090909090909091,0.11372727272727273,0.505221,0.0049069887,4266
17.632415384624448,0.003929547,0.004029428,0.0,0.047619047619047616,31.30952380952381,829862,3391.1108717918396,0.9523809523809523,0.13044688644688643,0.51751715,0.004029428,4308
16.293589708862285,0.0035181905,0.004190039,0.0,0.09090909090909091,28.068181818181817,839866,3428.330353498459,0.9090909090909091,0.11227272727272726,0.52322316,0.004190039,4352
15.666028456629531,0.002613094,0.0044493102,0.0,0.09090909090909091,27.431818181818183,849870,3470.187046289444,0.9090909090909091,0.10972727272727273,0.5285861,0.0044493102,4396
13.723318882955809,0.0034147773,0.004764501,0.0,0.2,23.78,859898,3511.086976289749,0.8,0.11504000000000002,0.54261184,0.004764501,4446
16.120319221491812,0.0024934562,0.004111114,0.0,0.1111111111111111,28.42222222222222,869903,3546.7987973690033,0.8888888888888888,0.11368888888888888,0.54254144,0.004111114,4491
16.119331995687425,0.0035905517,0.004165695,0.0,0.1111111111111111,28.377777777777776,879916,3589.511653661728,0.8888888888888888,0.13564444444444443,0.5651939,0.004165695,4536
15.659836279749856,0.0053859986,0.0043324544,0.0,0.16666666666666666,27.75,889924,3631.936929702759,0.8333333333333334,0.11100000000000003,0.5203948,0.0043324544,4584
15.637869279397302,0.002794107,0.004298008,0.0,0.13043478260869565,27.47826086956522,899930,3671.8210668563843,0.8695652173913043,0.1099130434782609,0.50797665,0.004298008,4630
16.06386765422329,0.0043850355,0.0045728297,0.0,0.09090909090909091,28.295454545454547,909934,3711.9625136852264,0.9090909090909091,0.11318181818181822,0.5228385,0.0045728297,4674
15.947363906188366,0.0034907898,0.0049851844,0.0,0.13043478260869565,27.67391304347826,919940,3755.2490813732147,0.8695652173913043,0.11069565217391307,0.55081195,0.0049851844,4720
15.896935583672182,0.0028115679,0.0041049616,0.0,0.1111111111111111,27.733333333333334,929945,3795.082475423813,0.8888888888888888,0.11093333333333336,0.54497427,0.0041049616,4765
14.262900739537905,0.0022081032,0.0029461724,0.0,0.16666666666666666,24.875,939953,3833.7210211753845,0.8333333333333334,0.09950000000000003,0.52203083,0.0029461724,4813
17.67797678514413,0.003292846,0.003453096,0.0,0.024390243902439025,30.75609756097561,949954,3872.836924791336,0.975609756097561,0.12302439024390248,0.5239561,0.003453096,4854
16.43497066589761,0.0022169577,0.0037783387,0.0,0.047619047619047616,28.69047619047619,959956,3914.4975414276123,0.9523809523809523,0.11476190476190479,0.53113693,0.0037783387,4896
16.371681794065246,0.0043070554,0.003030716,0.0,0.13043478260869565,28.652173913043477,969962,3959.5124011039734,0.8695652173913043,0.11460869565217394,0.5144037,0.003030716,4942
16.2768700154766,0.0015435163,0.0033087803,0.0,0.09090909090909091,28.636363636363637,979966,4003.04577088356,0.9090909090909091,0.11454545454545455,0.50338495,0.0033087803,4986
15.722184399690933,0.0022417724,0.0031014588,0.0,0.09090909090909091,27.84090909090909,989972,4042.3444318771362,0.9090909090909091,0.11136363636363641,0.51892334,0.0031014588,5030
14.683111449400267,0.0019058037,0.003442778,0.0,0.16666666666666666,26.208333333333332,999984,4082.854874610901,0.8333333333333334,0.10483333333333333,0.52724105,0.003442778,5078
15.718259622166377,0.0022148574,0.003561256,0.0,0.06976744186046512,27.162790697674417,1009987,4122.520144701004,0.9302325581395349,0.10865116279069771,0.5078643,0.003561256,5121
16.04818198897781,0.001688544,0.0027881966,0.0,0.09090909090909091,28.34090909090909,1019991,4163.054822444916,0.9090909090909091,0.11336363636363633,0.48798573,0.0027881966,5165
16.684809343630178,0.0026722557,0.003665857,0.0,0.024390243902439025,29.341463414634145,1029994,4204.309162378311,0.975609756097561,0.11736585365853663,0.5264682,0.003665857,5206
14.172956115197989,0.001735598,0.0023601968,0.0,0.1702127659574468,25.170212765957448,1039768,4239.055449962616,0.8297872340425532,0.10334751773049651,0.52837175,0.0023601968,5253
15.107377949510017,0.0021328225,0.0023514237,0.0,0.13043478260869565,26.23913043478261,1049776,4280.212817668915,0.8695652173913043,0.10495652173913046,0.5504782,0.0023514237,5299
14.299664568236372,0.0013283831,0.0022336503,0.0,0.2,25.26,1059790,4324.031693935394,0.8,0.10496,0.5661726,0.0022336503,5349
16.504351391841134,0.007148654,0.001934137,0.0,0.1111111111111111,28.6,1069795,4363.851128101349,0.8888888888888888,0.11439999999999999,0.5639655,0.001934137,5394
16.134300547760407,0.0014487803,0.0018115265,0.0,0.09090909090909091,28.5,1079799,4403.409302711487,0.9090909090909091,0.11400000000000002,0.5914691,0.0018115265,5438
15.420126172103041,0.0024117965,0.0027527115,0.0,0.06976744186046512,27.13953488372093,1089804,4445.314310789108,0.9302325581395349,0.10855813953488375,0.6001179,0.0027527115,5481
16.271173078315247,0.0033098976,0.0033251652,0.0,0.13043478260869565,28.869565217391305,1099812,4481.24320936203,0.8695652173913043,0.13713043478260864,0.6252117,0.0033251652,5527
16.31375941541002,0.0025331173,0.0021550714,0.0,0.09090909090909091,28.75,1109816,4522.821354627609,0.9090909090909091,0.11500000000000003,0.5895696,0.0021550714,5571
14.853677340309417,0.004591103,0.003746738,0.0,0.1111111111111111,26.155555555555555,1119821,4560.149776935577,0.8888888888888888,0.10462222222222224,0.6305522,0.003746738,5616
14.906181485410947,0.003431231,0.0034016755,0.0,0.1836734693877551,25.877551020408163,1129830,4600.209231138229,0.8163265306122449,0.10351020408163267,0.59386355,0.0034016755,5665
13.872733026584484,0.0034037842,0.003381746,0.0,0.21568627450980393,24.470588235294116,1139851,4644.435487270355,0.7843137254901961,0.12125490196078435,0.5812967,0.003381746,5716
16.226943833165986,0.0020797837,0.001930159,0.0,0.13043478260869565,28.195652173913043,1149857,4683.33181810379,0.8695652173913043,0.11278260869565221,0.57107526,0.001930159,5762
15.016020983796968,0.004109101,0.002381356,0.0,0.14893617021276595,26.53191489361702,1159866,4724.326447486877,0.851063829787234,0.10612765957446811,0.5410134,0.002381356,5809
15.267625949578996,0.003877479,0.0041458444,0.0,0.14893617021276595,27.23404255319149,1169875,4769.250814914703,0.851063829787234,0.13012765957446812,0.57168514,0.0041458444,5856
17.52705671433933,0.002629793,0.0021964232,0.0,0.047619047619047616,30.642857142857142,1179877,4809.177797317505,0.9523809523809523,0.12257142857142858,0.60453063,0.0021964232,5898
15.534131463871883,0.001266441,0.0016460938,0.0,0.1111111111111111,27.533333333333335,1189884,4846.252045631409,0.8888888888888888,0.11745185185185186,0.5880207,0.0016460938,5943
15.190672949548237,0.0019552454,0.0021851684,0.0,0.14893617021276595,26.425531914893618,1199893,4887.9985320568085,0.851063829787234,0.10570212765957449,0.6192937,0.0021851684,5990
15.20941611744638,0.004761807,0.004693412,0.0,0.09090909090909091,26.795454545454547,1209897,4926.708438873291,0.9090909090909091,0.10718181818181823,0.62540436,0.004693412,6034
15.569418347882069,0.0035194503,0.003504377,0.0,0.1111111111111111,27.133333333333333,1219908,4972.756466388702,0.8888888888888888,0.11288888888888893,0.61373705,0.003504377,6079
15.001281204209805,0.004574209,0.0039917235,0.0,0.14893617021276595,26.659574468085108,1229915,5011.798328638077,0.851063829787234,0.10663829787234046,0.608938,0.0039917235,6126
15.277441497185341,0.005821315,0.00399308,0.0,0.14893617021276595,26.382978723404257,1239928,5050.010324239731,0.851063829787234,0.10553191489361706,0.5557856,0.00399308,6173
14.72190158235084,0.0032834942,0.0030543595,0.0,0.16666666666666666,26.166666666666668,1249938,5091.740837812424,0.8333333333333334,0.11152777777777774,0.5362642,0.0030543595,6221
15.421902455491344,0.0026441738,0.0036408124,0.0,0.14893617021276595,26.595744680851062,1259945,5132.270288467407,0.851063829787234,0.1063829787234043,0.5311561,0.0036408124,6268
14.82638292145387,0.003958895,0.003597081,0.0,0.14893617021276595,25.4468085106383,1269952,5171.683644294739,0.851063829787234,0.10178723404255323,0.56040335,0.003597081,6315
16.53414739022603,0.0022470946,0.003341906,0.0,0.09090909090909091,29.068181818181817,1279956,5214.187644958496,0.9090909090909091,0.11627272727272729,0.53732574,0.003341906,6359
18.326939246776313,0.0029205624,0.0033490174,0.0,0.024390243902439025,31.51219512195122,1289959,5251.403093576431,0.975609756097561,0.12604878048780488,0.5535187,0.0033490174,6400
15.434430273626615,0.0019095939,0.002494748,0.0,0.09090909090909091,26.863636363636363,1299969,5290.693069934845,0.9090909090909091,0.11061038961038962,0.55332285,0.002494748,6444
15.415862159454838,0.0014907594,0.0026826262,0.0,0.1111111111111111,27.355555555555554,1309974,5335.11977314949,0.8888888888888888,0.10942222222222227,0.5408216,0.0026826262,6489
16.3284990316491,0.0031658628,0.0034255462,0.0,0.09090909090909091,28.09090909090909,1319986,5374.049035787582,0.9090909090909091,0.11551948051948054,0.5690524,0.0034255462,6533
14.00922864415592,0.003605751,0.0041602585,0.0,0.1875,24.541666666666668,1329755,5418.101820707321,0.8125,0.10178787878787882,0.56146294,0.0041602585,6581
16.829775399775098,0.0022752183,0.004036595,0.0,0.047619047619047616,29.69047619047619,1339769,5462.454815149307,0.9523809523809523,0.12397069597069599,0.56366175,0.004036595,6623
16.11099807844996,0.0029802108,0.004122046,0.0,0.06976744186046512,28.348837209302324,1349772,5500.312789678574,0.9302325581395349,0.11339534883720931,0.586181,0.004122046,6666
14.73434965350321,0.0033288577,0.0029832672,0.0,0.16666666666666666,26.020833333333332,1359786,5536.6768209934235,0.8333333333333334,0.10408333333333336,0.5812966,0.0029832672,6714
15.633955092140091,0.004041056,0.0037499429,0.0,0.09090909090909091,27.545454545454547,1369792,5577.64891576767,0.9090909090909091,0.1101818181818182,0.5573753,0.0037499429,6758
17.46347614647509,0.004281508,0.0042926283,0.0,0.024390243902439025,30.70731707317073,1379793,5618.255133867264,0.975609756097561,0.12282926829268297,0.59920275,0.0042926283,6799
15.710035736246155,0.0020534105,0.0030892529,0.0,0.13043478260869565,27.804347826086957,1389799,5658.529588937759,0.8695652173913043,0.11121739130434784,0.61836964,0.0030892529,6845
17.57670357567107,0.0022543443,0.003479314,0.0,0.047619047619047616,30.952380952380953,1399801,5696.328134536743,0.9523809523809523,0.12380952380952384,0.62670904,0.003479314,6887
16.347952597054395,0.002229084,0.0029253708,0.0,0.13043478260869565,28.065217391304348,1409809,5737.721430301666,0.8695652173913043,0.1122608695652174,0.6413971,0.0029253708,6933
16.6849659507116,0.0058508515,0.0043002777,0.0,0.1111111111111111,29.555555555555557,1419816,5780.802398920059,0.8888888888888888,0.11822222222222223,0.6635748,0.0043002777,6978
15.126950283233322,0.0025149724,0.0033586365,0.0,0.2,26.5,1429872,5818.74610376358,0.8,0.10968432432432434,0.6485315,0.0033586365,7028
15.609780303851743,0.0023499862,0.0035406493,0.0,0.16666666666666666,27.3125,1439886,5855.866805315018,0.8333333333333334,0.10925000000000001,0.65753126,0.0035406493,7076
15.175746602627548,0.0032271766,0.0033296403,0.0,0.2,26.84,1449910,5898.455620765686,0.8,0.1154051282051282,0.6177673,0.0033296403,7126
17.10098169792312,0.0030777152,0.0027160568,0.0,0.1111111111111111,29.711111111111112,1459921,5938.098353147507,0.8888888888888888,0.11884444444444446,0.5948818,0.0027160568,7171
12.104325231124646,0.004095773,0.0036790802,0.0,0.3220338983050847,20.983050847457626,1469948,5978.78794670105,0.6779661016949152,0.08393220338983051,0.5588968,0.0036790802,7230
16.09365249869537,0.0026136788,0.003131778,0.0,0.16666666666666666,27.875,1479958,6020.152836799622,0.8333333333333334,0.1115,0.5395296,0.003131778,7278
17.46541663127184,0.003070467,0.0039433343,0.0,0.047619047619047616,30.333333333333332,1489960,6060.7703769207,0.9523809523809523,0.12133333333333333,0.53777796,0.0039433343,7320
17.17660917456932,0.0043952772,0.004370566,0.0,0.06976744186046512,30.209302325581394,1499965,6099.9272837638855,0.9302325581395349,0.12083720930232561,0.5521851,0.004370566,7363
17.801699514597363,0.0026931954,0.0030171464,0.0,0.13043478260869565,31.02173913043478,1509993,6141.781270265579,0.8695652173913043,0.13148654244306418,0.55440164,0.0030171464,7409
18.74915189396136,0.0029565596,0.0042897277,0.0,0.09090909090909091,32.22727272727273,1519997,6180.802415370941,0.9090909090909091,0.1289090909090909,0.57696587,0.0042897277,7453
15.634926908166381,0.0131113585,0.0021897294,0.0,0.15217391304347827,27.456521739130434,1529766,6221.706918478012,0.8478260869565217,0.10982608695652173,0.552706,0.0021897294,7499
15.81495951084969,0.001961229,0.0031282748,0.0,0.14893617021276595,27.74468085106383,1539775,6264.448103189468,0.851063829787234,0.11097872340425534,0.5269768,0.0031282748,7546
16.81399546730625,0.0051514106,0.0053218827,0.0,0.1111111111111111,29.466666666666665,1549790,6300.010486602783,0.8888888888888888,0.12366060606060605,0.5420205,0.0053218827,7591
17.74591503814727,0.002756919,0.0038485248,0.0,0.1111111111111111,30.466666666666665,1559795,6341.629036188126,0.8888888888888888,0.12186666666666665,0.55580556,0.0038485248,7636
16.06668428796373,0.0019421413,0.003644405,0.0,0.13043478260869565,28.17391304347826,1569825,6385.254960775375,0.8695652173913043,0.1135538752362949,0.55971223,0.003644405,7682
16.89316751621101,0.0029875087,0.003961574,0.0,0.06976744186046512,29.41860465116279,1579846,6426.470830917358,0.9302325581395349,0.11880538555691558,0.5478843,0.003961574,7725
15.752654451812509,0.0029533843,0.004731697,0.0,0.16666666666666666,27.604166666666668,1589892,6464.474240541458,0.8333333333333334,0.11433333333333336,0.548371,0.004731697,7773
16.58845914028254,0.0035898995,0.0037727326,0.0,0.1111111111111111,29.244444444444444,1599913,6502.605433940887,0.8888888888888888,0.11819607843137256,0.52369064,0.0037727326,7818
16.457909317613357,0.0025810655,0.0039785155,0.0,0.06976744186046512,29.069767441860463,1609918,6538.496701478958,0.9302325581395349,0.12393798449612403,0.5286677,0.0039785155,7861
