Tmc,MtR,entloss,entropy,AttNC,TimestepsSoFar,Tmt,MpbtA,meankl,MpbtN,EpisodesSoFar,Tbt,AttC,optimgain,TimeElapsed,TtR,Ptt,surrgain
20.71794871794872,-38.82216582364434,0.0,0.2535939,0.6410256410256411,199736,83.23076923076923,15.977966836341478,0.004198129,84.02203316365853,4108,340913.23076923075,0.358974358974359,0.0033898896,10271.42553305626,-69.94871794871794,80.91088367413016,0.0033898896
21.358974358974358,-38.68667317767198,0.0,0.32945257,0.6923076923076923,209986,82.61538461538461,15.65602844315515,0.008363736,84.34397155684483,4147,338392.6153846154,0.3076923076923077,0.0041729338,10381.350521802902,-69.6923076923077,80.31889090910644,0.0041729338
21.72340425531915,-41.84897786801628,0.0,0.24661611,0.44680851063829785,219997,82.23404255319149,15.904527438165568,0.0053023016,84.09547256183443,4194,336830.6382978723,0.5531914893617021,0.007048222,10512.878768205643,-69.2127659574468,79.9771628367858,0.007048222
20.48780487804878,-39.937642664578675,0.0,0.20611298,0.43902439024390244,229780,83.46341463414635,15.651885233693237,0.006342573,84.34811476630676,4235,341866.14634146343,0.5609756097560976,0.0027186142,10624.911445140839,-70.41463414634147,81.12519276681964,0.0027186142
20.675675675675677,-39.112275801608625,0.0,0.2958765,0.8918918918918919,239872,83.27027027027027,14.530456459818774,0.009575465,85.4695435401812,4272,341075.02702702704,0.10810810810810811,0.0078829145,10732.863403081894,-71.1891891891892,80.94999132630552,0.0078829145
20.625,-39.57068210503095,0.0,0.33006942,0.575,249770,83.3,16.48188389895215,0.00924341,83.51811610104784,4312,341196.8,0.425,0.008690701,10843.612744569778,-69.575,80.99476878788023,0.008690701
21.270833333333332,-41.26538471292778,0.0,0.24399932,0.22916666666666666,259848,82.6875,16.537464259006985,0.006093769,83.46253574099302,4360,338688.0,0.7708333333333334,0.0068461364,10972.00540471077,-69.04166666666667,80.39758899044217,0.0068461364
21.94871794871795,-37.31572071165805,0.0,0.26940817,0.48717948717948717,269860,81.97435897435898,18.058574846076265,0.00291465,81.94142515392373,4399,335766.9743589744,0.5128205128205128,0.002380526,11084.375967264175,-67.2051282051282,79.76153683244041,0.002380526
21.166666666666668,-39.87640527803335,0.0,0.237433,0.5476190476190477,279982,82.78571428571429,17.107454558779516,0.0053814515,82.89254544122049,4441,339090.28571428574,0.4523809523809524,0.00473255,11201.300473928452,-68.64285714285714,80.49420232679742,0.00473255
21.394736842105264,-38.64154189866052,0.0,0.24473526,0.7105263157894737,289917,82.55263157894737,16.107530792486394,0.0033709358,83.89246920751361,4479,338135.5789473684,0.2894736842105263,0.0029483307,11309.540334224701,-69.26315789473684,80.28183426548166,0.0029483307
21.18421052631579,-38.18754999147313,0.0,0.24155964,0.6052631578947368,299912,82.8157894736842,16.83295853724074,0.0034142707,83.16704146275926,4517,339213.4736842105,0.39473684210526316,0.0041251983,11418.666331768036,-68.86842105263158,80.4852003132667,0.0041251983
21.263157894736842,-38.051727734133465,0.0,0.30323178,0.631578947368421,309871,82.6842105263158,16.864794668747667,0.0059093344,83.13520533125232,4555,338674.5263157895,0.3684210526315789,0.0062789703,11526.97680902481,-68.76315789473684,80.40256434607758,0.0062789703
21.023809523809526,-39.25713353831746,0.0,0.2838457,0.40476190476190477,319785,82.9047619047619,17.25821277292036,0.0058205193,82.74178722707966,4597,339577.90476190473,0.5952380952380952,0.004755719,11641.575699567795,-68.5952380952381,80.62449381817197,0.004755719
20.441860465116278,-39.42753203472043,0.0,0.2520164,0.32558139534883723,329802,83.48837209302326,16.319265041273027,0.004587018,83.68073495872699,4640,341968.37209302327,0.6744186046511628,0.0054042176,11758.432839393616,-69.83720930232558,81.16455283502076,0.0054042176
21.15,-39.25828106607658,0.0,0.28097945,0.725,339839,82.85,15.760901693859864,0.004923996,84.23909830614012,4680,339353.6,0.275,0.0036712922,11864.565376520157,-69.8,80.51813278715728,0.0036712922
21.26829268292683,-38.73305322024901,0.0,0.2653022,0.6585365853658537,349995,82.73170731707317,17.178258229313766,0.005348295,82.8217417706862,4721,338869.0731707317,0.34146341463414637,0.0041847536,11976.542197942734,-68.53658536585365,80.40796721600047,0.0041847536
21.512820512820515,-38.27492444372914,0.0,0.22163785,0.5384615384615384,359896,82.41025641025641,18.310176239967348,0.0047981055,81.68982376003264,4760,337552.41025641025,0.46153846153846156,0.0037339355,12087.512496709824,-67.35897435897436,80.16775688488647,0.0037339355
21.57894736842105,-38.59639939910231,0.0,0.28902733,0.9210526315789473,369897,82.39473684210526,15.923511249151444,0.0118413605,84.07648875084855,4798,337488.84210526315,0.07894736842105263,0.0064637465,12195.68934082985,-69.28947368421052,80.1158112282434,0.0064637465
21.11111111111111,-41.10049827578131,0.0,0.24894312,0.5333333333333333,379964,82.82222222222222,17.034690401642347,0.0064492575,82.96530959835765,4843,339239.8222222222,0.4666666666666667,0.006439351,12322.16646027565,-68.73333333333333,80.54298464006159,0.006439351
22.05128205128205,-38.24012294043838,0.0,0.26561147,0.7948717948717948,389990,81.94871794871794,17.74483926758105,0.0075839716,82.25516073241897,4882,335661.9487179487,0.20512820512820512,0.006039798,12431.54601073265,-67.43589743589743,79.68054984822558,0.006039798
20.871794871794872,-37.64446985530327,0.0,0.2544659,0.717948717948718,399971,83.05128205128206,19.463844402051038,0.006468101,80.53615559794893,4921,340178.0512820513,0.28205128205128205,0.004037158,12538.001372337341,-66.8974358974359,80.76434627483067,0.004037158
21.925,-40.10339168527154,0.0,0.2334599,0.9,409904,82.0,17.724164230999236,0.005728169,82.27583576900075,4961,335872.0,0.1,0.004275131,12646.773819208145,-67.5,79.78518518966293,0.004275131
21.37837837837838,-37.626915552389946,0.0,0.28310922,1.0,419870,82.5945945945946,18.489993452697576,0.005667983,81.51000654730242,4998,338307.45945945947,0.0,0.0068983766,12749.252481460571,-67.35135135135135,80.30175365166001,0.0068983766
21.157894736842106,-37.31188774899502,0.0,0.25042394,0.7894736842105263,429755,82.84210526315789,20.59236397765773,0.005414906,79.40763602234227,5036,339321.2631578947,0.21052631578947367,0.002945319,12854.483293294907,-65.76315789473684,80.5095959881361,0.002945319
22.42105263157895,-37.05724306354347,0.0,0.26944962,0.9210526315789473,439838,81.57894736842105,18.894802816704033,0.0053350683,81.10519718329597,5074,334147.36842105264,0.07894736842105263,0.003198932,12959.30094242096,-66.15789473684211,79.33460318322061,0.003198932
22.45,-38.587383909844846,0.0,0.23515606,0.775,449972,81.55,18.95379310656627,0.004617586,81.04620689343373,5114,334028.8,0.225,0.004290915,13072.249329090118,-66.1,79.3078042849446,0.004290915
21.72972972972973,-37.85375558945909,0.0,0.24427198,0.8648648648648649,459819,82.27027027027027,18.61406423455793,0.0041410415,81.38593576544208,5151,336979.02702702704,0.13513513513513514,0.0028461327,13175.013195991516,-66.97297297297297,79.97949626890676,0.0028461327
21.18421052631579,-38.419959154218965,0.0,0.2632395,0.8947368421052632,469854,82.8157894736842,18.12437493559744,0.0036320884,81.87562506440256,5189,339213.4736842105,0.10526315789473684,0.0024520156,13278.945048809052,-67.8157894736842,80.48656034198221,0.0024520156
21.710526315789473,-37.42540542153572,0.0,0.2430334,0.9473684210526315,479899,82.23684210526316,19.675964435650847,0.003380584,80.32403556434916,5227,336842.1052631579,0.05263157894736842,0.0017727661,13380.330169200897,-66.02631578947368,79.98862103054888,0.0017727661
21.54054054054054,-37.05077917753026,0.0,0.28909424,0.8378378378378378,489789,82.4054054054054,19.138204970910632,0.005604409,80.86179502908935,5264,337532.54054054053,0.16216216216216217,0.0032677064,13484.918350219727,-66.64864864864865,80.14621979765269,0.0032677064
21.13953488372093,-38.39890122235303,0.0,0.25605038,0.5116279069767442,499952,82.79069767441861,18.354191778090023,0.004736639,81.64580822191,5307,339110.6976744186,0.4883720930232558,0.0038205443,13594.739814519882,-67.62790697674419,80.51698387292835,0.0038205443
21.102564102564102,-38.18353963897803,0.0,0.24468337,0.6410256410256411,509722,82.87179487179488,18.306395801693025,0.007037662,81.69360419830699,5346,339442.8717948718,0.358974358974359,0.0051473114,13705.376169919968,-67.71794871794872,80.55748722621338,0.0051473114
22.44736842105263,-37.091872609939905,0.0,0.28751674,0.9210526315789473,519814,81.52631578947368,18.280531402518434,0.00799262,81.71946859748158,5384,333931.7894736842,0.07894736842105263,0.0053567346,13809.83707165718,-66.60526315789474,79.30838879652852,0.0053567346
21.023255813953487,-39.45504374838955,0.0,0.23723233,0.627906976744186,529935,82.95348837209302,18.20320755488261,0.005614376,81.79679244511739,5427,339777.488372093,0.37209302325581395,0.004957829,13925.085325956345,-67.88372093023256,80.63236359391254,0.004957829
21.375,-37.86736340676472,0.0,0.252782,0.725,539977,82.625,18.951892384223665,0.0051831277,81.04810761577633,5467,338432.0,0.275,0.0031917603,14035.620363473892,-67.0,80.30839522814337,0.0031917603
21.81081081081081,-37.31996394279585,0.0,0.29392824,0.972972972972973,549910,82.1891891891892,18.926110809763998,0.0081373,81.07388919023597,5504,336646.91891891893,0.02702702702702703,0.0035270385,14139.732992649078,-66.67567567567568,79.90262656086647,0.0035270385
21.28205128205128,-38.121109897391776,0.0,0.24772054,0.9230769230769231,559931,82.6923076923077,19.556149537716355,0.005895039,80.44385046228366,5543,338707.6923076923,0.07692307692307693,0.0020660125,14247.055407524109,-66.53846153846153,80.3913858600235,0.0020660125
21.91891891891892,-36.84015561947024,0.0,0.2670632,0.8918918918918919,569902,82.05405405405405,19.284385030316734,0.0034271188,80.71561496968326,5580,336093.4054054054,0.10810810810810811,0.0029964126,14351.897008419037,-66.24324324324324,79.79630421916934,0.0029964126
21.025,-39.09035822523893,0.0,0.25859955,0.9,579999,82.875,17.74961491808907,0.0045665293,82.25038508191093,5620,339456.0,0.1,0.0028340851,14457.2833609581,-68.175,80.6195438356212,0.0028340851
21.358974358974358,-37.63740904481825,0.0,0.2755072,0.6923076923076923,589967,82.61538461538461,20.200161655148225,0.007084488,79.79983834485179,5659,338392.6153846154,0.3076923076923077,0.006123991,14568.524733543396,-65.94871794871794,80.31916443572311,0.006123991
21.871794871794872,-37.19317533578378,0.0,0.27804473,0.6666666666666666,599946,82.07692307692308,19.19523486471676,0.0035514839,80.80476513528322,5698,336187.07692307694,0.3333333333333333,0.0022313842,14677.609698534012,-66.35897435897436,79.83855667761313,0.0022313842
21.487179487179485,-38.166971011836054,0.0,0.21402012,0.7948717948717948,609761,82.48717948717949,20.35559067455851,0.0054485635,79.64440932544147,5737,337867.4871794872,0.20512820512820512,0.0037759887,14789.77254652977,-65.71794871794872,80.20055729871537,0.0037759887
21.894736842105264,-37.60820916285801,0.0,0.2612262,0.868421052631579,619845,82.10526315789474,19.0385029486815,0.003802777,80.96149705131852,5775,336303.15789473685,0.13157894736842105,0.0018168034,14897.986721515656,-66.47368421052632,79.82633746942064,0.0018168034
21.210526315789473,-37.33884188851088,0.0,0.26499593,0.9210526315789473,629952,82.71052631578948,19.91489047152264,0.0040572546,80.08510952847736,5813,338782.3157894737,0.07894736842105263,0.0035338409,15001.7619638443,-66.26315789473684,80.45014623697989,0.0035338409
21.925,-37.83358271502763,0.0,0.22839306,0.65,639804,82.025,18.982532878024784,0.007001742,81.01746712197522,5853,335974.4,0.35,0.0059529142,15113.33100605011,-66.425,79.79015391753792,0.0059529142
21.263157894736842,-37.25098408045713,0.0,0.2739527,0.8157894736842105,649769,82.71052631578948,20.564071148400586,0.0062939245,79.43592885159943,5891,338782.3157894737,0.18421052631578946,0.003047095,15215.0621676445,-65.71052631578948,80.40889246080641,0.003047095
21.763157894736842,-37.19851064559845,0.0,0.2537497,0.9473684210526315,659797,82.23684210526316,20.13793508130069,0.0066315504,79.8620649186993,5929,336842.1052631579,0.05263157894736842,0.0041209627,15321.279245376587,-65.6842105263158,79.9478516987315,0.0041209627
21.85,-38.21830960240579,0.0,0.2923187,0.825,669913,82.15,18.312066955899773,0.0055460394,81.68793304410023,5969,336486.4,0.175,0.0025524383,15427.05107831955,-67.15,79.86705118870958,0.0025524383
20.894736842105264,-37.13357090811551,0.0,0.2846042,0.9210526315789473,679776,83.02631578947368,20.733363443791244,0.0064930925,79.26663655620875,6007,340075.7894736842,0.07894736842105263,0.003879133,15533.854896783829,-65.8157894736842,80.74352777724991,0.003879133
21.585365853658537,-38.807505314367695,0.0,0.24765234,0.7317073170731707,689687,82.34146341463415,19.39324295446003,0.0064779543,80.60675704553995,6048,337270.6341463415,0.2682926829268293,0.0060932986,15646.771606206894,-66.41463414634147,80.10030400042365,0.0060932986
21.710526315789473,-36.65123340021321,0.0,0.30200177,0.9210526315789473,699810,82.28947368421052,19.529662729520954,0.0075026858,80.47033727047904,6086,337057.6842105263,0.07894736842105263,0.0056523695,15747.938404083252,-66.23684210526316,79.99624205446335,0.0056523695
20.651162790697676,-40.23123077626352,0.0,0.24521133,0.7674418604651163,709973,83.25581395348837,19.22802241569452,0.007268772,80.77197758430547,6129,341015.81395348837,0.23255813953488372,0.0063203066,15863.308626651764,-67.30232558139535,80.96753100247801,0.0063203066
21.63157894736842,-37.301369005590594,0.0,0.31694195,0.9473684210526315,719957,82.28947368421052,19.109956811807837,0.009163959,80.89004318819218,6167,337057.6842105263,0.05263157894736842,0.005892204,15967.030301332474,-66.57894736842105,80.05951591656485,0.005892204
21.431818181818183,-39.12795385931102,0.0,0.2383008,0.5454545454545454,729969,82.52272727272727,19.355752466711518,0.006808343,80.64424753328848,6211,338013.0909090909,0.45454545454545453,0.0040563536,16084.878420352936,-66.56818181818181,80.2478035746159,0.0040563536
21.486486486486488,-36.94758559428849,0.0,0.28564355,0.8378378378378378,739737,82.51351351351352,19.610247168826167,0.009224445,80.38975283117384,6248,337975.35135135136,0.16216216216216217,0.005803531,16190.221952199936,-66.32432432432432,80.20523702928172,0.005803531
21.555555555555557,-40.50164561852924,0.0,0.22612344,0.6666666666666666,749735,82.4,17.829218964685953,0.007806321,82.17078103531406,6293,337510.4,0.3333333333333333,0.0067826444,16312.45371556282,-67.73333333333333,80.13466676899908,0.0067826444
21.83783783783784,-36.71569121938732,0.0,0.2933958,0.918918918918919,759785,82.13513513513513,19.348165450250935,0.008320304,80.65183454974905,6330,336425.5135135135,0.08108108108108109,0.0048401915,16415.805958509445,-66.24324324324324,79.8722923661054,0.0048401915
21.404761904761905,-38.5824436646897,0.0,0.22385202,0.5952380952380952,769748,82.5952380952381,19.13557274216338,0.007474045,80.86442725783664,6372,338310.09523809527,0.40476190476190477,0.005001637,16532.778111696243,-66.80952380952381,80.28094122453146,0.005001637
22.45945945945946,-36.905148266152196,0.0,0.31207258,1.0,779765,81.54054054054055,18.914054788538493,0.009678274,81.08594521146149,6409,333990.0540540541,0.0,0.006094268,16634.738795280457,-66.13513513513513,79.30017223608685,0.006094268
21.88095238095238,-38.13720741045726,0.0,0.26861456,0.6428571428571429,789976,82.07142857142857,20.312949186433876,0.0076578422,79.68705081356615,6451,336164.5714285714,0.35714285714285715,0.0059881895,16747.950007915497,-65.42857142857143,79.83047933532492,0.0059881895
21.341463414634145,-38.44281401083969,0.0,0.245027,0.5853658536585366,799865,82.65853658536585,19.27563948704971,0.007876295,80.72436051295028,6492,338569.3658536585,0.4146341463414634,0.0035806182,16860.13503241539,-66.73170731707317,80.34058701708445,0.0035806182
22.526315789473685,-36.14388025106863,0.0,0.28357452,0.9210526315789473,809949,81.42105263157895,21.110941995339267,0.0062001753,78.88905800466075,6530,333500.63157894736,0.07894736842105263,0.0050477125,16967.4258184433,-64.26315789473684,79.2301799591291,0.0050477125
21.609756097560975,-37.811847812719876,0.0,0.22980168,0.6097560975609756,819918,82.34146341463415,19.59345222459215,0.006576692,80.40654777540787,6571,337270.6341463415,0.3902439024390244,0.004476373,17081.9978659153,-66.2439024390244,80.08250988548032,0.004476373
21.526315789473685,-37.65355168449277,0.0,0.22034892,0.8947368421052632,829832,82.36842105263158,19.381920836432652,0.0058881063,80.61807916356736,6609,337381.05263157893,0.10526315789473684,0.003817334,17188.577707767487,-66.44736842105263,80.1521173561639,0.003817334
21.243243243243242,-36.361571593656365,0.0,0.2766329,0.972972972972973,839940,82.72972972972973,20.128773541086613,0.009684732,79.87122645891338,6646,338860.97297297296,0.02702702702702703,0.0064223297,17294.491623401642,-66.10810810810811,80.42691166390065,0.0064223297
21.897435897435898,-38.067761114924366,0.0,0.23414311,0.8717948717948718,849740,82.1025641025641,20.03149707948978,0.00790815,79.96850292051025,6685,336292.10256410256,0.1282051282051282,0.0039188494,17407.907660007477,-65.71794871794872,79.82214580428938,0.0039188494
21.972972972972972,-35.96042495453874,0.0,0.2881916,0.918918918918919,859765,82.02702702702703,20.508167533163526,0.010337338,79.49183246683647,6722,335982.7027027027,0.08108108108108109,0.0061018975,17513.369136810303,-65.21621621621621,79.75229888123336,0.0061018975
22.0,-37.26891289841516,0.0,0.24117729,0.5714285714285714,869934,82.0,20.81865000656615,0.0066437484,79.18134999343386,6764,335872.0,0.42857142857142855,0.0051870574,17626.07050037384,-64.97619047619048,79.72731547438113,0.0051870574
22.256410256410255,-36.857168780122414,0.0,0.23006704,0.717948717948718,879980,81.74358974358974,21.243462097274588,0.0043567778,78.75653790272541,6803,334821.74358974356,0.28205128205128205,0.0015404854,17733.75210905075,-64.43589743589743,79.4894545168436,0.0015404854
21.526315789473685,-36.35224454108015,0.0,0.24532598,0.868421052631579,889804,82.42105263157895,21.8782950572289,0.0070935213,78.12170494277109,6841,337596.63157894736,0.13157894736842105,0.0031645112,17840.491988897324,-64.39473684210526,80.15939073720797,0.0031645112
22.342105263157894,-36.10942459498676,0.0,0.2572409,0.7105263157894737,899752,81.63157894736842,21.987939368451993,0.0067182127,78.01206063154802,6879,334362.94736842107,0.2894736842105263,0.0033750942,17948.60316514969,-63.71052631578947,79.40611161033321,0.0033750942
22.11904761904762,-37.81506866488193,0.0,0.20123856,0.5952380952380952,909876,81.88095238095238,19.862593659387073,0.010205756,80.13740634061291,6921,335384.38095238095,0.40476190476190477,0.004614584,18063.17115545273,-65.61904761904762,79.61853379400382,0.004614584
21.18421052631579,-36.78070246505369,0.0,0.24554756,0.9736842105263158,919995,82.73684210526316,20.44680316328057,0.0070274924,79.55319683671942,6959,338890.1052631579,0.02631578947368421,0.0023815627,18168.580410003662,-65.84210526315789,80.47332139391806,0.0023815627
21.92105263157895,-36.52322402831639,0.0,0.2628836,0.8157894736842105,929906,82.05263157894737,20.99861611566167,0.010160384,79.00138388433835,6997,336087.5789473684,0.18421052631578946,0.005409961,18275.336279392242,-64.84210526315789,79.79715232693653,0.005409961
22.55,-36.17934905430049,0.0,0.2668029,0.575,939972,81.45,20.77380100648781,0.0076580453,79.2261989935122,7037,333619.2,0.425,0.0039073015,18383.520567178726,-64.55,79.21605174726092,0.0039073015
22.261904761904763,-37.65107711831378,0.0,0.21939072,0.5714285714285714,949852,81.69047619047619,20.317047647455258,0.0077511473,79.68295235254475,7079,334604.1904761905,0.42857142857142855,0.006232649,18495.676689863205,-65.0952380952381,79.4754900586047,0.006232649
21.57894736842105,-36.54345649809221,0.0,0.23876368,0.9210526315789473,959784,82.39473684210526,21.303478318412292,0.008293941,78.69652168158771,7117,337488.84210526315,0.07894736842105263,0.0034263642,18600.58610510826,-64.86842105263158,80.11451229562162,0.0034263642
21.0,-38.81359727787832,0.0,0.21710005,0.8536585365853658,969885,82.90243902439025,19.80774476786159,0.00770728,80.19225523213842,7158,339568.39024390245,0.14634146341463414,0.0036418792,18708.8495285511,-66.51219512195122,80.6432616504102,0.0036418792
21.789473684210527,-36.12948688713072,0.0,0.23149067,0.9736842105263158,979852,82.21052631578948,20.923708801653678,0.009615819,79.07629119834633,7196,336734.3157894737,0.02631578947368421,0.0038089661,18810.547594308853,-65.0,79.92424514374402,0.0038089661
21.641025641025642,-37.338830196925024,0.0,0.21139158,0.9230769230769231,989765,82.33333333333333,20.607100643740676,0.008709375,79.3928993562593,7235,337237.3333333333,0.07692307692307693,0.004477581,18918.075178146362,-65.35897435897436,80.05754064103759,0.004477581
22.2972972972973,-35.39791895697242,0.0,0.24481763,0.972972972972973,999802,81.67567567567568,21.680104242933716,0.008699133,78.3198957570663,7272,334543.5675675676,0.02702702702702703,0.0042994292,19021.672174453735,-64.0,79.44544872754166,0.0042994292
21.680851063829788,-40.8266051781514,0.0,0.2122924,0.5957446808510638,1009845,82.27659574468085,18.016422094718795,0.008266113,81.98357790528121,7319,337004.93617021275,0.40425531914893614,0.0048952787,19151.50399684906,-67.51063829787235,80.01748911912779,0.0048952787
22.55263157894737,-36.4020699127347,0.0,0.24641502,0.9210526315789473,1019889,81.44736842105263,21.986867558870355,0.0080887955,78.01313244112964,7357,333608.4210526316,0.07894736842105263,0.0037663514,19259.39801955223,-63.578947368421055,79.2124029750012,0.0037663514
21.075,-37.67040733555087,0.0,0.2539482,0.85,1029986,82.9,21.486275769795913,0.010309329,78.51372423020409,7397,339558.4,0.15,0.005238144,19366.666018009186,-65.1,80.58489260319416,0.005238144
21.857142857142858,-38.67577723807587,0.0,0.210752,0.8095238095238095,1039951,82.11904761904762,20.308372213264338,0.008340966,79.69162778673568,7439,336359.61904761905,0.19047619047619047,0.005129134,19481.35317158699,-65.5,79.85531205538871,0.005129134
21.71794871794872,-35.60145782135817,0.0,0.21035564,0.8461538461538461,1049948,82.23076923076923,22.638691374095174,0.009249613,77.36130862590484,7478,336817.23076923075,0.15384615384615385,0.006403386,19587.53971672058,-63.666666666666664,79.98213898514574,0.006403386
22.026315789473685,-36.25630250627636,0.0,0.24754758,1.0,1059942,81.92105263157895,21.333771697164718,0.008643625,78.6662283028353,7516,335548.63157894736,0.0,0.0053836,19692.20366382599,-64.47368421052632,79.69420852601253,0.0053836
22.341463414634145,-37.26407423012449,0.0,0.1864452,0.7560975609756098,1069957,81.63414634146342,21.386787993227472,0.009214627,78.61321200677254,7557,334373.46341463417,0.24390243902439024,0.0039341166,19804.208097696304,-64.2439024390244,79.40509039150975,0.0039341166
22.08108108108108,-36.302900283500406,0.0,0.24586548,0.972972972972973,1079795,81.91891891891892,21.695654608997014,0.010977421,78.304345391003,7594,335539.8918918919,0.02702702702702703,0.0060881474,19910.55864572525,-64.16216216216216,79.6530122565799,0.0060881474
22.275,-36.506307169855305,0.0,0.21855737,0.875,1089986,81.725,21.58008593062855,0.008138493,78.41991406937146,7634,334745.6,0.125,0.0036306991,20015.975351810455,-64.075,79.47320772844041,0.0036306991
22.128205128205128,-36.16135071461907,0.0,0.19349694,0.8974358974358975,1099906,81.82051282051282,22.02214458548405,0.008168758,77.97785541451597,7673,335136.8205128205,0.10256410256410256,0.004218756,20119.984058856964,-63.794871794871796,79.5992697113693,0.004218756
23.210526315789473,-36.171930252586726,0.0,0.20405246,0.9210526315789473,1109913,80.76315789473684,20.96468797119599,0.0095585575,79.03531202880403,7711,330805.8947368421,0.07894736842105263,0.005334884,20229.994772195816,-63.86842105263158,78.59541097582772,0.005334884
21.45,-37.606843277891734,0.0,0.17824961,0.875,1119774,82.475,20.774155062610912,0.0086331405,79.22584493738906,7751,337817.6,0.125,0.0039325943,20337.7812128067,-65.375,80.22963500511143,0.0039325943
