TimestepsSoFar,surrgain,entropy,TimeElapsed,AttC,TtR,optimgain,AttNC,Tbt,MpbtA,Ptt,Tmt,entloss,Tmc,MpbtN,MtR,EpisodesSoFar,meankl
339977,0.0036459519,0.25092784,11940.624722480774,0.21052631578947367,-67.89473684210526,0.0036459519,0.7894736842105263,337596.63157894736,17.721440412314458,80.17777201037283,82.42105263157895,0.0,21.5,82.27855958768556,-37.75293907559279,4650,0.0041962075
349838,0.008171143,0.29345918,12048.57473397255,0.23076923076923078,-69.82051282051282,0.008171143,0.7692307692307693,341753.4358974359,16.348009687419253,81.12162651686512,83.43589743589743,0.0,20.487179487179485,83.65199031258076,-39.3587977823375,4689,0.009104777
359772,0.0031009384,0.2979501,12158.664530038834,0.23076923076923078,-67.07692307692308,0.0031009384,0.7692307692307693,336082.0512820513,18.267056294934456,79.7943907086115,82.05128205128206,0.0,21.923076923076923,81.73294370506551,-37.85766318116403,4728,0.006132769
369827,0.0044260332,0.21874973,12283.655825853348,0.5,-67.5,0.0044260332,0.5,336989.0909090909,17.9572798149393,80.04966627116762,82.27272727272727,0.0,21.636363636363637,82.04272018506067,-39.67793904679199,4772,0.0068885614
379797,0.0031696183,0.32052016,12389.099287033081,0.07894736842105263,-67.5,0.0031696183,0.9210526315789473,336626.5263157895,17.907064493913722,79.9386237818683,82.1842105263158,0.0,21.763157894736842,82.09293550608625,-37.718231318630416,4810,0.009033133
389798,0.0027247039,0.27482927,12506.887556552887,0.42857142857142855,-67.02380952380952,0.0027247039,0.5714285714285714,337139.8095238095,18.619216936205113,80.08835009111465,82.30952380952381,0.0,21.595238095238095,81.3807830637949,-38.28618116683802,4852,0.004753073
399879,0.002564106,0.24398044,12616.612685918808,0.21951219512195122,-67.90243902439025,0.002564106,0.7804878048780488,339868.0975609756,18.195364362956333,80.65285964245331,82.97560975609755,0.0,21.0,81.80463563704365,-38.56178595189735,4893,0.0048771314
409989,0.0022520155,0.23608564,12729.7806122303,0.125,-68.875,0.0022520155,0.875,340070.4,17.08726066340957,80.73817541725978,83.025,0.0,20.9,82.91273933659042,-39.806349579333286,4933,0.0046890904
419984,0.004979999,0.25111854,12837.322135925293,0.05263157894736842,-68.3157894736842,0.004979999,0.9473684210526315,341153.6842105263,18.007625005797184,80.98742756086408,83.28947368421052,0.0,20.63157894736842,81.99237499420285,-38.70171282230409,4971,0.0065845293
429973,0.002757982,0.25123453,12947.850689649582,0.15789473684210525,-68.42105263157895,0.002757982,0.8421052631578947,338997.8947368421,17.430176072266743,80.4969706183179,82.76315789473684,0.0,21.157894736842106,82.56982392773327,-38.96316273165597,5009,0.0050301263
439969,0.0076824646,0.2595874,13056.426410913467,0.23076923076923078,-69.48717948717949,0.0076824646,0.7692307692307693,341753.4358974359,16.74274713872089,81.12184310695953,83.43589743589743,0.0,20.487179487179485,83.25725286127911,-39.11561520272687,5048,0.008430055
449840,0.0028076614,0.28479576,13167.656222820282,0.3157894736842105,-67.39473684210526,0.0028076614,0.6842105263157895,335764.2105263158,17.81955247157888,79.70187458217833,81.97368421052632,0.0,22.026315789473685,82.18044752842113,-37.701547535334356,5086,0.005152646
459948,0.0059565622,0.23491389,13285.057225465775,0.4186046511627907,-67.74418604651163,0.0059565622,0.5813953488372093,338158.1395348837,18.040375981344734,80.2631344549313,82.55813953488372,0.0,21.41860465116279,81.95962401865526,-39.86826082030587,5129,0.0065094368
469899,0.008189642,0.2762932,13390.063329935074,0.16216216216216217,-67.45945945945945,0.008189642,0.8378378378378378,338971.6756756757,18.503521421849804,80.47130189643828,82.75675675675676,0.0,21.18918918918919,81.49647857815019,-37.76487014421777,5166,0.008821887
479908,0.0034778016,0.22489692,13511.666747808456,0.6136363636363636,-68.68181818181819,0.0034778016,0.38636363636363635,338199.2727272727,16.824441411725434,80.30761530546432,82.56818181818181,0.0,21.363636363636363,83.17555858827457,-39.49840190368332,5210,0.0052470397
489987,0.0048305513,0.24231997,13617.94619345665,0.275,-68.6,0.0048305513,0.725,341094.4,17.63941778096683,80.9528843336906,83.275,0.0,20.675,82.36058221903318,-38.667333878243134,5250,0.006221581
499768,0.0048148916,0.2597928,13726.099980592728,0.16216216216216217,-67.78378378378379,0.0048148916,0.8378378378378378,339414.4864864865,18.239133132119605,80.59513493670512,82.86486486486487,0.0,21.054054054054053,81.76086686788041,-38.61067766728031,5287,0.0065154503
509857,0.004615036,0.24373154,13842.490530014038,0.2619047619047619,-68.38095238095238,0.004615036,0.7380952380952381,337920.0,17.1426485020931,80.24839506455645,82.5,0.0,21.428571428571427,82.85735149790692,-40.440915720063074,5329,0.007098442
519807,0.0036604968,0.2096718,13954.588110923767,0.34146341463414637,-68.48780487804878,0.0036604968,0.6585365853658537,340267.7073170732,17.54722786914689,80.74536736433532,83.07317073170732,0.0,20.902439024390244,82.4527721308531,-38.93556065839038,5370,0.0067819296
529965,0.004975679,0.2565983,14064.49417591095,0.28205128205128205,-67.97435897435898,0.004975679,0.717948717948718,338182.5641025641,17.661938526698194,80.25067148740855,82.56410256410257,0.0,21.435897435897434,82.33806147330179,-38.05260029601467,5409,0.0075091803
539904,0.0060438123,0.26619434,14179.614810705185,0.2926829268292683,-68.0,0.0060438123,0.7073170731707317,338269.65853658534,17.677455439840212,80.32652441063837,82.58536585365853,0.0,21.341463414634145,82.3225445601598,-39.312386960159685,5450,0.0074097207
549878,0.003619641,0.23826806,14297.305365800858,0.35714285714285715,-67.21428571428571,0.003619641,0.6428571428571429,338700.1904761905,18.761718263282972,80.4064215404753,82.69047619047619,0.0,21.261904761904763,81.23828173671703,-39.541414633711724,5492,0.0072167283
559888,0.00821612,0.29472345,14407.42497420311,0.3333333333333333,-65.76923076923077,0.00821612,0.6666666666666666,335136.8205128205,19.668520289253845,79.60011751178419,81.82051282051282,0.0,22.128205128205128,80.33147971074617,-36.67549958884964,5531,0.011000834
569909,0.004180319,0.25261435,14527.7228910923,0.46511627906976744,-66.16279069767442,0.004180319,0.5348837209302325,336919.81395348837,19.626932542521008,79.96473161643593,82.25581395348837,0.0,21.74418604651163,80.373067457479,-39.98086177165769,5574,0.0060610548
579943,0.0045503937,0.22925065,14652.114280223846,0.6170212765957447,-68.1063829787234,0.0045503937,0.3829787234042553,340490.89361702127,18.10723252916028,80.80908558507537,83.12765957446808,0.0,20.829787234042552,81.89276747083974,-40.38461717576603,5621,0.006357058
589930,0.0037778076,0.24543191,14762.637030124664,0.475,-65.275,0.0037778076,0.525,335257.6,20.293206422979786,79.60619291300904,81.85,0.0,22.125,79.7067935770202,-36.4177688382599,5661,0.0057015875
599998,0.0050321855,0.29292616,14866.890928506851,0.1282051282051282,-66.71794871794872,0.0050321855,0.8717948717948718,340283.07692307694,19.70769354936749,80.82867021470906,83.07692307692308,0.0,20.794871794871796,80.2923064506325,-37.57613778234717,5700,0.008117099
609799,0.0039743334,0.26057324,14981.75662612915,0.42857142857142855,-65.95238095238095,0.0039743334,0.5714285714285714,338212.5714285714,20.135353724740234,80.2944359913079,82.57142857142857,0.0,21.38095238095238,79.86464627525977,-37.9576873742237,5742,0.004089004
619972,0.0055623506,0.23889448,15094.841841220856,0.20930232558139536,-66.48837209302326,0.0055623506,0.7906976744186046,338634.4186046512,19.675818564249006,80.39080488289973,82.67441860465117,0.0,21.27906976744186,80.32418143575102,-39.61195285351875,5785,0.007802942
629970,0.004085677,0.2589,15203.180249214172,0.1282051282051282,-65.84615384615384,0.004085677,0.8717948717948718,336922.25641025644,19.96592685216052,80.04573185028558,82.25641025641026,0.0,21.641025641025642,80.0340731478395,-36.84501126448673,5824,0.008401409
639741,0.0062890626,0.23227024,15313.5053088665,0.3076923076923077,-66.33333333333333,0.0062890626,0.6923076923076923,337972.5128205128,19.635761213780135,80.22498733000232,82.51282051282051,0.0,21.46153846153846,80.36423878621983,-37.772393353163935,5863,0.008130764
649768,0.005412686,0.23676753,15428.55843257904,0.43902439024390244,-66.48780487804878,0.005412686,0.5609756097560976,336371.51219512196,19.083341470693103,79.87737524929605,82.1219512195122,0.0,21.829268292682926,80.91665852930691,-37.858601918165796,5904,0.008612769
659950,0.0052209054,0.27757663,15535.372022151947,0.2,-65.45,0.0052209054,0.8,336179.2,20.25556970251851,79.81763460095898,82.075,0.0,21.9,79.74443029748146,-37.512295015022744,5944,0.010794612
669912,0.005795678,0.21772808,15650.621606349945,0.37209302325581395,-66.3953488372093,0.005795678,0.627906976744186,336824.5581395349,19.240133767258467,79.94315236903326,82.23255813953489,0.0,21.767441860465116,80.75986623274153,-38.920757316880234,5987,0.006900615
679821,0.005912793,0.20940794,15759.024292945862,0.15384615384615385,-65.51282051282051,0.005912793,0.8461538461538461,336082.0512820513,20.174711099690406,79.77686603284151,82.05128205128206,0.0,21.94871794871795,79.82528890030956,-37.33108386404405,6026,0.007577927
689940,0.0047452883,0.23037636,15864.790093421936,0.0,-66.26315789473684,0.0047452883,1.0,338458.94736842107,19.838010878346704,80.33458324276874,82.63157894736842,0.0,21.342105263157894,80.16198912165332,-37.569076050915896,6064,0.00870723
699906,0.0064051836,0.22463083,15970.550613164902,0.1794871794871795,-65.74358974358974,0.0064051836,0.8205128205128205,337657.4358974359,20.248005561490668,80.15259157465162,82.43589743589743,0.0,21.53846153846154,79.75199443850933,-36.923747845691295,6103,0.00891969
709845,0.00515567,0.23560971,16078.14605140686,0.1794871794871795,-65.94871794871794,0.00515567,0.8205128205128205,338602.6666666667,20.2762539175979,80.40848227277023,82.66666666666667,0.0,21.256410256410255,79.72374608240213,-38.01013807691014,6142,0.009917226
719850,0.002908896,0.24785146,16181.209740638733,0.10526315789473684,-64.39473684210526,0.002908896,0.8947368421052632,337273.2631578947,21.876177490458787,80.0858296042106,82.34210526315789,0.0,21.605263157894736,78.12382250954121,-36.46974230895533,6180,0.008253053
729936,0.0030600403,0.22471772,16285.466672897339,0.35,-63.825,0.0030600403,0.65,335974.4,22.226009905319422,79.77195038601087,82.025,0.0,21.95,77.77399009468057,-36.05380891394219,6220,0.0075017517
739961,0.0026113987,0.24037893,16397.997350215912,0.47619047619047616,-65.71428571428571,0.0026113987,0.5238095238095238,337334.85714285716,20.192579427692102,80.07916628793207,82.35714285714286,0.0,21.61904761904762,79.8074205723079,-37.65773633552987,6262,0.010239476
749998,0.004463395,0.20546758,16512.683248519897,0.4418604651162791,-64.93023255813954,0.004463395,0.5581395348837209,337586.6046511628,21.24832687590468,80.13467721446732,82.4186046511628,0.0,21.558139534883722,78.75167312409532,-38.034896298160064,6305,0.008200739
759783,0.0051392396,0.19048063,16624.27694129944,0.4,-64.8,0.0051392396,0.6,335257.6,20.858615415910386,79.64701472521583,81.85,0.0,22.075,79.14138458408962,-36.98316806203402,6345,0.0078079095
769799,0.0032206238,0.23672153,16729.301988363266,0.15789473684210525,-63.78947368421053,0.0032206238,0.8421052631578947,333608.4210526316,21.721786584297046,79.23404606827408,81.44736842105263,0.0,22.526315789473685,78.27821341570296,-35.93656774819459,6383,0.008412533
779806,0.0056384644,0.24774131,16834.971587896347,0.1282051282051282,-64.53846153846153,0.0056384644,0.8717948717948718,337237.3333333333,21.62281504294298,80.0575306377453,82.33333333333333,0.0,21.641025641025642,78.37718495705701,-36.66011616828379,6422,0.009434559
789791,0.0032791153,0.24635479,16948.026854276657,0.21951219512195122,-63.46341463414634,0.0032791153,0.7804878048780488,335971.9024390244,22.648738966898588,79.76867287105861,82.02439024390245,0.0,21.951219512195124,77.35126103310138,-36.763386431091945,6463,0.01103682
799994,0.0054427614,0.1863312,17071.082426548004,0.40425531914893614,-65.23404255319149,0.0054427614,0.5957446808510638,335697.7021276596,20.39041913400128,79.68804403606954,81.95744680851064,0.0,22.04255319148936,79.60958086599874,-38.976709531957,6510,0.00790029
809748,0.0039620893,0.19205034,17177.810256242752,0.13157894736842105,-63.921052631578945,0.0039620893,0.868421052631579,334794.1052631579,21.80110529901609,79.48504946627126,81.73684210526316,0.0,22.263157894736842,78.19889470098393,-36.2835718351753,6548,0.008450009
819736,0.0046287966,0.17971057,17288.803296804428,0.1951219512195122,-64.8048780487805,0.0046287966,0.8048780487804879,337770.14634146343,21.43323600415395,80.21515520987658,82.46341463414635,0.0,21.463414634146343,78.56676399584606,-37.64617313917787,6589,0.007556186
829800,0.004363513,0.17758901,17389.824714660645,0.0,-64.84615384615384,0.004363513,1.0,339968.0,21.91762740789837,80.69938842897227,83.0,0.0,20.94871794871795,78.0823725921016,-37.33547268664758,6628,0.008135045
839847,0.005612639,0.19716397,17492.569697380066,0.05128205128205128,-65.58974358974359,0.005612639,0.9487179487179487,342698.6666666667,21.642086033622256,81.35831089560087,83.66666666666667,0.0,20.23076923076923,78.35791396637772,-37.37005909613722,6667,0.010577562
849718,0.002425421,0.1827137,17598.361073970795,0.10526315789473684,-63.78947368421053,0.002425421,0.8947368421052632,335440.84210526315,22.11216987752105,79.63062491425785,81.89473684210526,0.0,22.105263157894736,77.88783012247893,-36.18205205850834,6705,0.00566545
859962,0.0012363183,0.19805896,17702.107763051987,0.05263157894736842,-62.23684210526316,0.0012363183,0.9473684210526315,333716.2105263158,23.638061936342588,79.25700831611465,81.47368421052632,0.0,22.5,76.3619380636574,-35.07039313624781,6743,0.004436764
869833,0.0022701842,0.17129783,17808.050394296646,0.1282051282051282,-63.46153846153846,0.0022701842,0.8717948717948718,334821.74358974356,22.35839790768974,79.5294447620403,81.74358974358974,0.0,22.205128205128204,77.64160209231026,-35.798049645289005,6782,0.006396767
879840,0.006026465,0.21354336,17910.677549123764,0.0,-63.473684210526315,0.006026465,1.0,336734.3157894737,22.809662128244582,79.94460634089931,82.21052631578948,0.0,21.763157894736842,77.1903378717554,-36.010978271565236,6820,0.00895085
889941,0.0034675933,0.17531267,18017.183586597443,0.1,-63.8,0.0034675933,0.9,336384.0,22.29889054037383,79.8814308963318,82.125,0.0,21.825,77.7011094596262,-36.72458126383662,6860,0.006853344
899998,0.005119177,0.20876682,18119.2718501091,0.02631578947368421,-63.81578947368421,0.005119177,0.9736842105263158,337596.63157894736,22.590602640242544,80.14049063185941,82.42105263157895,0.0,21.55263157894737,77.40939735975743,-35.901270154120226,6898,0.008008651
909831,0.0023751832,0.18122035,18228.550394535065,0.2,-64.225,0.0023751832,0.8,336486.4,21.856311837711104,79.88724016830554,82.15,0.0,21.825,78.14368816228891,-37.481314325166935,6938,0.007674784
919971,0.0044817505,0.18358411,18335.394544124603,0.1794871794871795,-63.30769230769231,0.0044817505,0.8205128205128205,335556.92307692306,22.71208634375109,79.69541236774076,81.92307692307692,0.0,22.025641025641026,77.2879136562489,-35.97568922888317,6977,0.00843683
929958,0.0048825988,0.19899534,18439.72007393837,0.05263157894736842,-62.44736842105263,0.0048825988,0.9473684210526315,333824.0,23.4145058243656,79.2632765207536,81.5,0.0,22.5,76.58549417563441,-35.341867409275515,7015,0.0104138935
939702,0.0054423814,0.17738695,18551.073459148407,0.275,-62.975,0.0054423814,0.725,332083.2,22.30804540399813,78.86591789924051,81.075,0.0,22.925,77.69195459600185,-36.357771196150495,7055,0.009263573
949957,0.00675244,0.19300961,18656.06867647171,0.2,-62.625,0.00675244,0.8,334643.2,23.360758220642044,79.48800937168475,81.7,0.0,22.25,76.63924177935796,-35.36805929054917,7095,0.010118793
959810,0.0019948608,0.19264492,18763.369327545166,0.325,-63.325,0.0019948608,0.675,336793.6,23.02682829428128,79.95729108324834,82.225,0.0,21.75,76.97317170571873,-36.764304615965806,7135,0.005975954
969926,0.0026107796,0.18053997,18870.790857553482,0.1951219512195122,-63.46341463414634,0.0026107796,0.8048780487804879,336771.1219512195,22.827722178267933,79.95230666460967,82.21951219512195,0.0,21.75609756097561,77.17227782173205,-36.6572089160568,7176,0.008561815
979958,0.0026760497,0.1648142,18978.118447303772,0.1,-63.0,0.0026760497,0.9,334848.0,22.970648878159697,79.53276550890986,81.75,0.0,22.2,77.02935112184029,-36.430322864085326,7216,0.010721945
989817,0.0031059433,0.17975195,19083.813943862915,0.02631578947368421,-63.473684210526315,0.0031059433,0.9736842105263158,335225.2631578947,22.44991752931161,79.58219143142834,81.84210526315789,0.0,22.157894736842106,77.5500824706884,-36.462674354099775,7254,0.00764279
999792,0.005174502,0.19224766,19187.2711892128,0.02631578947368421,-62.6578947368421,0.005174502,0.9736842105263158,334578.5263157895,23.302662994749554,79.43590702495352,81.6842105263158,0.0,22.31578947368421,76.69733700525046,-35.456738515431596,7292,0.008030753
1009740,0.0052467836,0.1828238,19295.659370660782,0.1282051282051282,-63.05128205128205,0.0052467836,0.8717948717948718,336292.10256410256,23.187058506028208,79.88194039008809,82.1025641025641,0.0,21.82051282051282,76.81294149397178,-35.87337135637196,7331,0.008877403
1019925,0.0022181426,0.17850362,19397.86642432213,0.05,-63.525,0.0022181426,0.95,342118.4,23.96516197740497,81.20578751036741,83.525,0.0,20.4,76.03483802259504,-36.075358920474784,7371,0.0085783675
1029917,0.002511505,0.18711892,19502.154495477676,0.20512820512820512,-63.07692307692308,0.002511505,0.7948717948717948,336082.0512820513,23.101248315389228,79.79566158540368,82.05128205128206,0.0,21.923076923076923,76.89875168461077,-36.00936458521891,7410,0.007735068
1039869,0.002773526,0.17872468,19606.584706783295,0.05128205128205128,-63.35897435897436,0.002773526,0.9487179487179487,336502.1538461539,22.86501766387244,79.91176674241572,82.15384615384616,0.0,21.794871794871796,77.13498233612758,-36.34946408118073,7449,0.009217031
1049964,0.006439032,0.17335744,19713.11135983467,0.075,-64.65,0.006439032,0.925,339763.2,22.10254940574359,80.65029484064621,82.95,0.0,21.0,77.89745059425641,-37.32074625414934,7489,0.008880803
1059752,0.0015753242,0.16737092,19815.587420463562,0.05263157894736842,-63.81578947368421,0.0015753242,0.9473684210526315,337488.84210526315,22.5833031584612,80.13675056314321,82.39473684210526,0.0,21.55263157894737,77.4166968415388,-36.30039448137437,7527,0.008739725
1069940,0.0034625381,0.16604091,19922.442050933838,0.05,-64.325,0.0034625381,0.95,337203.2,21.88639765274631,80.03206431138939,82.325,0.0,21.675,78.1136023472537,-36.79502418389511,7567,0.010281523
1079890,0.0028138047,0.17537746,20023.844074249268,0.0,-64.07894736842105,0.0028138047,1.0,337488.84210526315,22.258559966016204,80.13709319591746,82.39473684210526,0.0,21.55263157894737,77.74144003398382,-36.54711569789157,7605,0.004604457
1089945,0.0039414503,0.18421406,20129.63724899292,0.07894736842105263,-63.31578947368421,0.0039414503,0.9210526315789473,336518.7368421053,22.939585644744522,79.89632485982848,82.15789473684211,0.0,21.81578947368421,77.06041435525549,-35.83420477478609,7643,0.008536031
1099812,0.0033314084,0.15782514,20239.00768494606,0.21052631578947367,-62.78947368421053,0.0033314084,0.7894736842105263,332530.5263157895,22.707452087866983,78.98784051143875,81.1842105263158,0.0,22.789473684210527,77.29254791213303,-35.62873584873542,7681,0.009719606
1109882,0.003416169,0.141774,20344.748441934586,0.05128205128205128,-65.51282051282051,0.003416169,0.9487179487179487,338392.6153846154,20.6814805924957,80.32123375488229,82.61538461538461,0.0,21.358974358974358,79.31851940750431,-37.61280855435198,7720,0.012667156
1119817,0.0038867192,0.15511955,20448.603927612305,0.0,-63.432432432432435,0.0038867192,1.0,333547.24324324325,22.094352984394096,79.20048319747609,81.43243243243244,0.0,22.56756756756757,77.90564701560591,-35.76345978379429,7757,0.0090673985
1129864,0.003458246,0.16478787,20552.280375480652,0.0,-64.3157894736842,0.003458246,1.0,335764.2105263158,21.617543192910965,79.72290304585519,81.97368421052632,0.0,22.0,78.38245680708901,-36.51976021094283,7795,0.008159248
1139875,0.0030516083,0.18321373,20654.555894613266,0.0,-65.56410256410257,0.0030516083,1.0,338917.74358974356,20.775456444635083,80.44050364349702,82.74358974358974,0.0,21.23076923076923,79.22454355536492,-37.78054944495909,7834,0.008785296
1149938,0.0019601227,0.17890526,20759.81022453308,0.07894736842105263,-63.18421052631579,0.0019601227,0.9210526315789473,335117.4736842105,22.778403996965437,79.55691483215855,81.8157894736842,0.0,22.18421052631579,77.22159600303455,-35.93126005336861,7872,0.0049709845
1159913,0.0035960847,0.19328329,20862.899948596954,0.28205128205128205,-63.87179487179487,0.0035960847,0.717948717948718,340493.1282051282,23.2195591783158,80.81776105319278,83.12820512820512,0.0,20.82051282051282,76.78044082168418,-36.54841386971067,7911,0.008275699
1169860,0.0025886293,0.17709446,20979.400621175766,0.3953488372093023,-65.16279069767442,0.0025886293,0.6046511627906976,336253.0232558139,20.62723361757608,79.85093600678711,82.09302325581395,0.0,21.86046511627907,79.37276638242392,-37.311652144491426,7954,0.007031386
1179762,0.0056787203,0.17550315,21085.375307559967,0.2631578947368421,-63.26315789473684,0.0056787203,0.7368421052631579,336303.15789473685,22.96717367810607,79.8657489129763,82.10526315789474,0.0,21.842105263157894,77.03282632189394,-35.65939889981758,7992,0.007460642
1189908,0.0041986755,0.19171335,21188.47952413559,0.05,-64.35,0.0041986755,0.95,338432.0,22.13152801370945,80.34969338140557,82.625,0.0,21.325,77.86847198629057,-36.477685838447904,8032,0.0090280855
1199891,0.0023211269,0.17087676,21294.367074251175,0.1794871794871795,-63.256410256410255,0.0023211269,0.8205128205128205,335977.0256410256,22.89869679900626,79.77279040550809,82.02564102564102,0.0,21.94871794871795,77.10130320099375,-36.02309620389086,8071,0.008884198
1209825,0.0039929925,0.17626777,21396.661859750748,0.05263157894736842,-63.39473684210526,0.0039929925,0.9473684210526315,336195.36842105264,22.797371438650874,79.82248220245573,82.07894736842105,0.0,21.894736842105264,77.20262856134912,-36.09663486364247,8109,0.009391662
1219788,0.0032835144,0.15422703,21503.7882270813,0.2894736842105263,-62.21052631578947,0.0032835144,0.7105263157894737,332961.6842105263,23.470463650753704,79.08641431589977,81.28947368421052,0.0,22.68421052631579,76.52953634924631,-34.93735953175089,8147,0.008247121
1229838,0.0027611884,0.16679765,21606.86286330223,0.02564102564102564,-64.07692307692308,0.0027611884,0.9743589743589743,334716.71794871794,21.60057963131862,79.48739247013539,81.71794871794872,0.0,22.256410256410255,78.39942036868138,-36.57796617213176,8186,0.009307178
1239947,0.0038216722,0.18287925,21709.97505712509,0.0,-63.473684210526315,0.0038216722,1.0,333500.63157894736,22.053788766695128,79.22924766488093,81.42105263157895,0.0,22.526315789473685,77.94621123330488,-35.693311714818606,8224,0.011366154
1249877,0.006437927,0.1745762,21818.32207417488,0.07692307692307693,-63.56410256410256,0.006437927,0.9230769230769231,335346.8717948718,22.374356313443183,79.63014788025842,81.87179487179488,0.0,22.102564102564102,77.6256436865568,-36.334171702806586,8263,0.011210884
1259944,0.0024015533,0.17485853,21924.26726746559,0.075,-63.5,0.0024015533,0.925,334950.4,22.345532919364967,79.51997652489548,81.775,0.0,22.225,77.65446708063503,-37.26539194226093,8303,0.008359022
1269998,0.0035805507,0.18657559,22027.682292222977,0.10256410256410256,-63.07692307692308,0.0035805507,0.8974358974358975,336502.1538461539,23.2389113224115,79.87071609885105,82.15384615384616,0.0,21.846153846153847,76.76108867758848,-35.98060028552376,8342,0.007726256
1279998,0.0056752576,0.16568385,22139.533610343933,0.36585365853658536,-64.04878048780488,0.0056752576,0.6341463414634146,335272.5853658537,21.762457750779827,79.59083892495293,81.85365853658537,0.0,22.146341463414632,78.23754224922017,-36.56117644432025,8383,0.00917445
1289845,0.003556366,0.162867,22249.034596681595,0.28205128205128205,-63.15384615384615,0.003556366,0.717948717948718,333351.3846153846,22.385030163969816,79.15542172905258,81.38461538461539,0.0,22.615384615384617,77.61496983603018,-35.32909893306786,8422,0.008442932
1299890,0.004554419,0.1848414,22353.494978427887,0.05263157894736842,-63.1578947368421,0.004554419,0.9473684210526315,334362.94736842107,22.65387165201433,79.40431218136187,81.63157894736842,0.0,22.342105263157894,77.34612834798565,-35.47124586390011,8460,0.007841492
1309754,0.0019524322,0.15639149,22457.79994368553,0.13157894736842105,-62.94736842105263,0.0019524322,0.868421052631579,334686.3157894737,23.026297273940667,79.5187856019188,81.71052631578948,0.0,22.210526315789473,76.97370272605936,-35.72182979525207,8498,0.0035675408
1319816,0.003995793,0.15942493,22561.820307970047,0.02564102564102564,-63.8974358974359,0.003995793,0.9743589743589743,335766.9743589744,22.03638385621166,79.72525671949971,81.97435897435898,0.0,22.0,77.96361614378836,-36.31049174265569,8537,0.008812628
1329986,0.005632495,0.17114848,22665.542160511017,0.02631578947368421,-63.89473684210526,0.005632495,0.9736842105263158,335009.6842105263,21.91059661444859,79.57269097844666,81.78947368421052,0.0,22.157894736842106,78.0894033855514,-35.53734954747892,8575,0.009261251
1339804,0.0027951049,0.15851517,22769.521783590317,0.05405405405405406,-64.24324324324324,0.0027951049,0.9459459459459459,335761.2972972973,21.649736670532192,79.72421835030907,81.97297297297297,0.0,22.0,78.35026332946778,-36.628874744961664,8612,0.008645921
1349795,0.004229443,0.17059997,22872.33135843277,0.02631578947368421,-64.71052631578948,0.004229443,0.9736842105263158,336949.8947368421,21.369284818585744,80.01324088743279,82.26315789473684,0.0,21.68421052631579,78.63071518141426,-36.21059946218097,8650,0.009018042
1359872,0.0024228324,0.15781648,22979.473138809204,0.15384615384615385,-63.56410256410256,0.0024228324,0.8461538461538461,334191.58974358975,22.107679033018787,79.34535231947794,81.58974358974359,0.0,22.41025641025641,77.89232096698119,-35.845945085877815,8689,0.009050983
1369947,0.0029710403,0.1724908,23083.675448417664,0.02631578947368421,-64.15789473684211,0.0029710403,0.9736842105263158,331021.4736842105,20.646194392819478,78.62633736210762,80.8157894736842,0.0,23.18421052631579,79.3538056071805,-36.09264026688245,8727,0.009020494
1379941,0.0021803016,0.16857529,23186.731890916824,0.02631578947368421,-64.07894736842105,0.0021803016,0.9736842105263158,334794.1052631579,21.619928044217485,79.50371995140463,81.73684210526316,0.0,22.236842105263158,78.38007195578253,-36.089706903956504,8765,0.0072543505
1389874,0.0057832366,0.19612971,23293.598059415817,0.0,-64.02702702702703,0.0057832366,1.0,336093.4054054054,21.97855786813272,79.77713205918757,82.05405405405405,0.0,21.945945945945947,78.02144213186726,-36.165015509690946,8802,0.008858083
1399739,0.004834664,0.20600766,23400.011523008347,0.07894736842105263,-62.973684210526315,0.004834664,0.9210526315789473,335764.2105263158,23.218209051438425,79.72532766690615,81.97368421052632,0.0,22.0,76.78179094856159,-35.9664586028551,8840,0.009451158
1409771,0.0052696913,0.1810152,23510.061488866806,0.0975609756097561,-63.68292682926829,0.0052696913,0.9024390243902439,334573.26829268294,22.083093580435364,79.43339470722171,81.6829268292683,0.0,22.317073170731707,77.91690641956464,-37.36634918917712,8881,0.008888776
1419924,0.0022427293,0.18560672,23613.459202051163,0.0,-63.53846153846154,0.0022427293,1.0,336397.1282051282,22.59640715481377,79.88747466297855,82.12820512820512,0.0,21.82051282051282,77.40359284518624,-36.39699200112606,8920,0.009299116
1429951,0.0024077576,0.18443711,23718.842136144638,0.02631578947368421,-63.10526315789474,0.0024077576,0.9736842105263158,335225.2631578947,22.90336272447597,79.59944644670895,81.84210526315789,0.0,22.13157894736842,77.09663727552405,-35.517935913325765,8958,0.009077019
1439932,0.0046305633,0.18003477,23829.878664255142,0.12195121951219512,-64.85365853658537,0.0046305633,0.8780487804878049,339268.68292682926,21.722950566257502,80.59361761734885,82.82926829268293,0.0,21.048780487804876,78.2770494337425,-37.5989617541201,8999,0.009266478
1449972,0.006083258,0.16433103,23939.66590666771,0.05,-63.8,0.006083258,0.95,338022.4,22.720734206414825,80.23784876262356,82.525,0.0,21.45,77.27926579358517,-37.32384803804159,9039,0.009094073
1459740,0.0046528396,0.19599195,24042.162596464157,0.0,-62.52777777777778,0.0046528396,1.0,335872.0,23.776563690471992,79.76959691614715,82.0,0.0,21.944444444444443,76.22343630952803,-35.071892017572154,9075,0.00980245
