meankl,EpisodesSoFar,Fce,TtR,MtR,surrgain,AttC,TimeElapsed,optimgain,AttNC,entropy,entloss,TimestepsSoFar
0.008933416,15918,1.0,2500.0,142.8784238871937,0.00013156889,0.0,26286.611189842224,0.00013156889,10.0,-3.8487978,0.0,3899817
0.010174781,15958,1.0,2500.0,142.8784238871937,0.0002873425,0.0,26345.10280942917,0.0002873425,10.0,-3.946351,0.0,3909817
0.008933204,15998,1.0,2500.0,142.8784238871937,0.00019555441,0.0,26403.331426620483,0.00019555441,10.0,-3.8487978,0.0,3919817
0.008933196,16038,1.0,2500.0,142.8784238871937,0.0002704895,0.0,26461.91450071335,0.0002704895,10.0,-3.7512045,0.0,3929817
0.008933102,16078,1.0,2500.0,142.8784238871937,0.00012532902,0.0,26520.379520893097,0.00012532902,10.0,-3.65357,0.0,3939817
0.008933196,16118,1.0,2500.0,142.8784238871937,0.00016705101,0.0,26578.47930455208,0.00016705101,10.0,-3.5559928,0.0,3949817
0.010174871,16158,1.0,2500.0,142.8784238871937,1.4934539e-08,0.0,26636.167597055435,1.4934539e-08,10.0,-3.653581,0.0,3959817
0.010174871,16198,1.0,2500.0,142.8784238871937,0.00020054981,0.0,26694.043728113174,0.00020054981,10.0,-3.7512045,0.0,3969817
0.008933102,16238,1.0,2500.0,142.8784238871937,0.00034751426,0.0,26753.88905787468,0.00034751426,10.0,-3.653581,0.0,3979817
0.008933204,16278,1.0,2500.0,142.8784238871937,2.940979e-06,0.0,26812.078654289246,2.940979e-06,10.0,-3.5559928,0.0,3989817
0.008933204,16318,1.0,2500.0,142.8784238871937,0.0001110061,0.0,26870.24635028839,0.0001110061,10.0,-3.458422,0.0,3999817
0.008933102,16358,1.0,2500.0,142.8784238871937,0.00055773946,0.0,26929.648229837418,0.00055773946,10.0,-3.3608382,0.0,4009817
0.010174863,16398,1.0,2500.0,142.8784238871937,0.00039380105,0.0,26987.565890073776,0.00039380105,10.0,-3.458422,0.0,4019817
0.010174744,16438,1.0,2500.0,142.8784238871937,0.00040046635,0.0,27045.58574795723,0.00040046635,10.0,-3.5559928,0.0,4029817
0.010174863,16478,1.0,2500.0,142.8784238871937,0.000112898924,0.0,27102.808831453323,0.000112898924,10.0,-3.65357,0.0,4039817
0.010174781,16518,1.0,2500.0,142.8784238871937,6.583917e-05,0.0,27161.284165143967,6.583917e-05,10.0,-3.7512045,0.0,4049817
0.01017476,16558,1.0,2500.0,142.8784238871937,1.787281e-06,0.0,27220.27875471115,1.787281e-06,10.0,-3.8487978,0.0,4059817
0.01017476,16598,1.0,2500.0,142.8784238871937,1.8076058e-05,0.0,27276.56984090805,1.8076058e-05,10.0,-3.946351,0.0,4069817
0.00893351,16638,1.0,2500.0,142.8784238871937,0.0001764074,0.0,27333.48487830162,0.0001764074,10.0,-3.8487978,0.0,4079817
0.008933102,16678,1.0,2500.0,142.8784238871937,0.0005021464,0.0,27388.526502609253,0.0005021464,10.0,-3.7512045,0.0,4089817
0.008933204,16718,1.0,2500.0,142.8784238871937,0.00034684796,0.0,27443.997165203094,0.00034684796,10.0,-3.65357,0.0,4099817
0.01017476,16758,1.0,2500.0,142.8784238871937,0.0004529428,0.0,27501.351227760315,0.0004529428,10.0,-3.7512045,0.0,4109817
0.010174871,16798,1.0,2500.0,142.8784238871937,0.00017153748,0.0,27557.92412352562,0.00017153748,10.0,-3.8487978,0.0,4119817
0.008933102,16838,1.0,2500.0,142.8784238871937,0.0003300489,0.0,27613.52100944519,0.0003300489,10.0,-3.7512045,0.0,4129817
0.008933204,16878,1.0,2500.0,142.8784238871937,0.00018560741,0.0,27669.84067630768,0.00018560741,10.0,-3.65357,0.0,4139817
0.008933416,16918,1.0,2500.0,142.8784238871937,0.00012915194,0.0,27724.739902973175,0.00012915194,10.0,-3.5559926,0.0,4149817
0.008933204,16958,1.0,2500.0,142.8784238871937,0.0002961943,0.0,27779.627203702927,0.0002961943,10.0,-3.458422,0.0,4159817
0.008933102,16998,1.0,2500.0,142.8784238871937,0.00044643183,0.0,27832.953794956207,0.00044643183,10.0,-3.360835,0.0,4169817
0.008933196,17038,1.0,2500.0,142.8784238871937,0.00035515527,0.0,27886.914746522903,0.00035515527,10.0,-3.263207,0.0,4179817
0.008933196,17078,1.0,2500.0,142.8784238871937,0.00014507599,0.0,27939.66018486023,0.00014507599,10.0,-3.1656282,0.0,4189817
0.010174863,17118,1.0,2500.0,142.8784238871937,0.0006311304,0.0,27993.65436720848,0.0006311304,10.0,-3.263207,0.0,4199817
