surrgain,EpisodesSoFar,AttNC,entloss,Ptt,Tbt,TimestepsSoFar,MpbtN,Tmc,Tmt,meankl,AttC,MpbtA,entropy,TtR,TimeElapsed,MtR,optimgain
0.0037179738,9472,1.346938775510204,0.0,74.28491378972531,312048.32653061225,1539953,53.652141067201796,27.857142857142858,76.18367346938776,0.008648179,1.653061224489796,46.347858932798204,0.20773685,-122.57142857142857,22907.542143583298,-25.873727246890777,0.0037179738
0.00304564,9519,1.9148936170212767,0.0,73.9771791006465,310598.8085106383,1549845,52.771346620355,28.170212765957448,75.82978723404256,0.010748293,1.0851063829787233,47.22865337964499,0.22653559,-120.0,23024.24408888817,-25.401890681767416,0.00304564
0.0027409587,9567,0.7916666666666666,0.0,74.14361870878439,311381.3333333333,1559866,54.94455600721263,28.0,76.02083333333333,0.008887724,2.2083333333333335,45.05544399278739,0.19666855,-125.4375,23145.325902223587,-25.569427749041484,0.0027409587
0.0022649567,9615,1.1666666666666667,0.0,74.42113184368162,312661.3333333333,1569886,59.1992041083525,27.708333333333332,76.33333333333333,0.0073346263,1.8333333333333333,40.800795891647496,0.15206417,-135.8125,23258.76955127716,-28.067010132985715,0.0022649567
0.0024467038,9661,1.9565217391304348,0.0,73.5627549011477,308891.82608695654,1579779,52.996939026776495,28.630434782608695,75.41304347826087,0.007685357,1.0434782608695652,47.003060973223505,0.19201459,-119.73913043478261,23370.67361187935,-25.068057744483465,0.0024467038
0.0022222474,9708,1.8297872340425532,0.0,73.55900877307916,308942.97872340423,1589811,53.315444194349624,28.638297872340427,75.42553191489361,0.008913617,1.1702127659574468,46.68455580565037,0.20936838,-120.63829787234043,23483.80947470665,-24.88730394661149,0.0022222474
0.0021728673,9756,1.375,0.0,74.45568897366122,312746.6666666667,1599928,55.63471774971631,27.666666666666668,76.35416666666667,0.0069924383,1.625,44.36528225028369,0.17744294,-127.3125,23598.858197689056,-26.399990081720613,0.0021728673
0.0028061075,9802,2.260869565217391,0.0,74.55577156792211,313254.95652173914,1609829,51.469627248308065,27.565217391304348,76.47826086956522,0.008276966,0.7391304347826086,48.530372751691935,0.23856972,-118.04347826086956,23712.447128772736,-24.527717290626068,0.0028061075
0.0027268147,9851,1.3265306122448979,0.0,74.90972233018155,314806.85714285716,1619891,62.56754933424866,27.183673469387756,76.85714285714286,0.008049358,1.6734693877551021,37.432450665751325,0.14857164,-144.55102040816325,23832.952966451645,-29.67241739819868,0.0027268147
0.0022040822,9896,1.8,0.0,73.83092551651556,310021.68888888886,1629840,54.001728128794156,28.333333333333332,75.68888888888888,0.008863352,1.2,45.998271871205844,0.2105177,-122.86666666666666,23947.984692573547,-25.312405586410897,0.0022040822
0.002188701,9943,1.2127659574468086,0.0,75.13031046007204,315653.44680851063,1639852,57.43520374453837,26.93617021276596,77.06382978723404,0.008490781,1.7872340425531914,42.56479625546163,0.16540274,-133.0212765957447,24065.05094075203,-27.569528173114843,0.002188701
0.0017652537,9989,1.4130434782608696,0.0,75.1115472085796,315570.0869565217,1649774,55.14204289664776,26.956521739130434,77.04347826086956,0.0066887857,1.5869565217391304,44.85795710335224,0.18684421,-127.43478260869566,24181.445868730545,-26.412831772372655,0.0017652537
0.0033198914,10035,1.8043478260869565,0.0,74.96998860449722,314946.7826086957,1659918,53.9537914480187,27.108695652173914,76.8913043478261,0.010878792,1.1956521739130435,46.046208551981316,0.18807153,-124.30434782608695,24294.01516199112,-25.557850063237503,0.0033198914
0.0014548014,10081,1.3478260869565217,0.0,73.79628885006073,309871.3043478261,1669962,56.054092373140804,28.369565217391305,75.65217391304348,0.0077482085,1.6521739130434783,43.94590762685919,0.15894766,-127.1086956521739,24409.06651520729,-25.890935801258443,0.0014548014
0.0023246943,10127,1.9782608695652173,0.0,74.34023523930495,312364.52173913043,1679883,54.89782949335805,27.804347826086957,76.26086956521739,0.005934052,1.0217391304347827,45.10217050664196,0.21775766,-125.67391304347827,24522.544148921967,-26.122201681635413,0.0023246943
0.0023823145,10172,1.5333333333333334,0.0,75.4673620742915,317121.4222222222,1689814,55.23275670672645,26.57777777777778,77.42222222222222,0.008979833,1.4666666666666666,44.767243293273545,0.17937224,-128.33333333333334,24636.228049755096,-26.25824152688766,0.0023823145
0.0014731161,10218,1.565217391304348,0.0,74.86830878564768,314501.5652173913,1699854,54.693932523420706,27.217391304347824,76.78260869565217,0.0065845195,1.434782608695652,45.30606747657927,0.18202959,-126.06521739130434,24751.110455989838,-25.88077533250804,0.0014731161
0.0022178385,10263,1.8666666666666667,0.0,74.30424208438245,312024.1777777778,1709823,54.74386922004073,27.822222222222223,76.17777777777778,0.006039447,1.1333333333333333,45.256130779959264,0.1780395,-125.06666666666666,24865.934616565704,-26.095253428090427,0.0022178385
0.0026091766,10310,2.595744680851064,0.0,74.93405255955963,314781.9574468085,1719857,53.555518144384884,27.148936170212767,76.85106382978724,0.009909929,0.40425531914893614,46.444481855615116,0.20152095,-123.57446808510639,24978.084095478058,-25.99796084266309,0.0026091766
0.0031050274,10355,2.4,0.0,73.08895175334112,306835.9111111111,1729845,52.413554566572536,29.133333333333333,74.91111111111111,0.008316138,0.6,47.586445433427464,0.21974833,-118.0,25092.792873620987,-24.79914213200642,0.0031050274
