meankl,TimestepsSoFar,AttNC,MpbtA,surrgain,entloss,TimeElapsed,TtR,optimgain,MtR,Tmt,MpbtN,Tbt,Ptt,AttC,Tmc,EpisodesSoFar,entropy
0.004905417,269950,0.8108108108108109,12.161126060497569,0.008357266,0.0,10907.183018445969,-73.8108108108108,0.008357266,-40.82894343153725,84.0,87.83887393950243,344064.0,81.66798862589098,0.1891891891891892,19.89189189189189,4335,0.26490304
0.0055457107,279974,0.4318181818181818,13.033951933777642,0.010210164,0.0,11032.879133701324,-71.70454545454545,0.010210164,-41.997336234235426,82.4090909090909,86.96604806622234,337547.63636363635,80.12345707393007,0.5681818181818182,21.568181818181817,4379,0.20121005
0.0019736397,289776,0.7567567567567568,13.293217425706413,0.005888461,0.0,11145.035525560379,-72.48648648648648,0.005888461,-40.70301485224174,83.62162162162163,86.70678257429358,342514.1621621622,81.33803137887787,0.24324324324324326,20.243243243243242,4416,0.20908271
0.0019897437,299865,0.5897435897435898,12.112396192852215,0.005685587,0.0,11253.628942251205,-73.48717948717949,0.005685587,-40.310117493979774,83.61538461538461,87.8876038071478,342488.6153846154,81.2672398799529,0.41025641025641024,20.333333333333332,4455,0.21954018
0.0024366141,309914,0.6052631578947368,12.884161942274277,0.006249792,0.0,11360.452388048172,-72.57894736842105,0.006249792,-39.70863976946557,83.26315789473684,87.11583805772572,341045.8947368421,80.96038993991593,0.39473684210526316,20.657894736842106,4493,0.21853516
0.002231034,319830,0.5128205128205128,13.521095524123742,0.0065935594,0.0,11477.218746423721,-71.66666666666667,0.0065935594,-39.90595435404658,82.84615384615384,86.47890447587625,339337.8461538461,80.55197147371408,0.48717948717948717,21.102564102564102,4532,0.20612514
0.0031168181,329890,0.5945945945945946,12.59431340541305,0.0068204957,0.0,11590.209361314774,-71.89189189189189,0.0068204957,-39.00703547563534,82.21621621621621,87.40568659458694,336757.6216216216,79.96658564073684,0.40540540540540543,21.72972972972973,4569,0.22516534
0.0035398204,339990,0.6052631578947368,13.168592341643455,0.00615553,0.0,11700.544593334198,-71.02631578947368,0.00615553,-38.687108292276264,81.76315789473684,86.83140765835658,334901.8947368421,79.60635066031445,0.39473684210526316,22.105263157894736,4607,0.2093852
0.0023942443,349770,0.7222222222222222,11.608083875217629,0.006206658,0.0,11811.960290193558,-73.44444444444444,0.006206658,-40.02575109741543,83.05555555555556,88.39191612478238,340195.55555555556,80.7498568455828,0.2777777777777778,20.88888888888889,4643,0.21727878
0.0018816894,359970,0.65,11.945328846620434,0.0050090025,0.0,11926.655760288239,-73.1,0.0050090025,-41.4721625610063,82.975,88.05467115337956,339865.6,80.71082009076117,0.35,20.925,4683,0.21004683
0.0032125548,369833,0.7894736842105263,11.145341032971114,0.0055994955,0.0,12034.274512767792,-73.78947368421052,0.0055994955,-41.34720807807626,83.02631578947368,88.8546589670289,340075.7894736842,80.76050830102538,0.21052631578947367,20.86842105263158,4721,0.18374912
0.0016950298,379991,0.8378378378378378,10.288343006697295,0.0045324126,0.0,12146.377307415009,-74.62162162162163,0.0045324126,-40.852826997761156,83.1891891891892,89.7116569933027,340742.91891891893,80.95550559711467,0.16216216216216217,20.64864864864865,4758,0.18166035
0.0038461257,389920,0.9166666666666666,9.64851496090662,0.006882611,0.0,12254.964516878128,-75.16666666666667,0.006882611,-41.00279647140083,83.19444444444444,90.35148503909338,340764.44444444444,80.90083544118244,0.08333333333333333,20.72222222222222,4794,0.21449749
0.0030277027,399930,0.8157894736842105,11.692257585585338,0.0061021424,0.0,12362.820511102676,-73.71052631578948,0.0061021424,-41.15620515197123,83.44736842105263,88.30774241441465,341800.4210526316,81.13270946115718,0.18421052631578946,20.473684210526315,4832,0.22907436
0.0025031525,409931,0.8157894736842105,13.051013219425752,0.0055049653,0.0,12475.651897668839,-72.60526315789474,0.0055049653,-40.532132852361165,83.47368421052632,86.94898678057424,341908.2105263158,81.1369041406354,0.18421052631578946,20.473684210526315,4870,0.21018378
0.006564747,419809,0.8571428571428571,12.888231045353871,0.008635239,0.0,12584.953747749329,-71.45714285714286,0.008635239,-38.726208756025436,82.0,87.11176895464612,335872.0,79.74705248204562,0.14285714285714285,21.97142857142857,4905,0.28569573
0.0041357167,429827,0.5,14.064354944012367,0.0076221465,0.0,12706.729196071625,-71.56818181818181,0.0076221465,-42.6271452069963,83.27272727272727,85.93564505598762,341085.0909090909,80.94547906015576,0.5,20.681818181818183,4949,0.22373936
0.002095522,439859,0.38095238095238093,12.9521646093396,0.0071647493,0.0,12827.15721988678,-72.45238095238095,0.0071647493,-40.851523549613454,83.23809523809524,87.04783539066044,340943.2380952381,80.96997114608122,0.6190476190476191,20.642857142857142,4991,0.20969985
0.00561428,449860,0.6052631578947368,13.3610049013416,0.01058878,0.0,12937.801536798477,-72.55263157894737,0.01058878,-40.41432776416505,83.71052631578948,86.6389950986584,342878.3157894737,81.4185251145869,0.39473684210526316,20.157894736842106,5029,0.28100538
0.00294835,459805,0.43902439024390244,13.110488396405536,0.006928485,0.0,13054.656539440155,-72.73170731707317,0.006928485,-41.35911382117315,83.70731707317073,86.88951160359446,342865.1707317073,81.40768366875974,0.5609756097560976,20.170731707317074,5070,0.21749786
0.0031567768,469924,0.6410256410256411,13.275342580739894,0.007094725,0.0,13170.638765096664,-72.43589743589743,0.007094725,-41.12500676540206,83.46153846153847,86.72465741926011,341858.46153846156,81.1438956460291,0.358974358974359,20.46153846153846,5109,0.21864492
0.0033678708,479996,0.5789473684210527,13.80725797431534,0.0058881715,0.0,13281.849252700806,-70.97368421052632,0.0058881715,-39.59793140160584,82.3157894736842,86.19274202568467,337165.4736842105,80.06022432100444,0.42105263157894735,21.63157894736842,5147,0.19208227
0.0045702704,489715,0.75,12.167694717286896,0.0074184234,0.0,13388.858966827393,-72.75,0.0074184234,-40.071162716817305,82.77777777777777,87.8323052827131,339057.77777777775,80.49123531443712,0.25,21.166666666666668,5183,0.24402468
0.0031205448,499851,0.7894736842105263,12.962695622929152,0.0076639787,0.0,13503.196274518967,-71.92105263157895,0.0076639787,-39.89693911405583,82.60526315789474,87.03730437707085,338351.15789473685,80.30914120090556,0.21052631578947367,21.36842105263158,5221,0.23953696
0.0031019684,509960,0.7317073170731707,12.16688517306166,0.008344855,0.0,13621.3339240551,-73.07317073170732,0.008344855,-41.605599692820405,83.21951219512195,87.83311482693836,340867.1219512195,80.95483143117978,0.2682926829268293,20.658536585365855,5262,0.21394715
0.005657195,519883,0.8055555555555556,12.589580248128946,0.008619469,0.0,13728.457923173904,-72.52777777777777,0.008619469,-39.72565897372888,82.94444444444444,87.41041975187105,339740.44444444444,80.68939684900148,0.19444444444444445,20.944444444444443,5298,0.2701069
0.004260229,529947,0.5952380952380952,13.279357544717108,0.006266626,0.0,13847.792147636414,-71.88095238095238,0.006266626,-40.64973237864232,82.88095238095238,86.72064245528287,339480.38095238095,80.58141527605156,0.40476190476190477,21.071428571428573,5340,0.23308052
0.0023224354,539839,0.45,14.113652984458053,0.0071872254,0.0,13962.603199481964,-71.25,0.0071872254,-39.86767122163535,82.95,85.88634701554194,339763.2,80.6100982887973,0.55,21.05,5380,0.24027368
0.0031862515,549998,0.5897435897435898,14.300448251360532,0.007244525,0.0,14073.52206492424,-71.2051282051282,0.007244525,-40.25316145869464,83.02564102564102,85.69955174863948,340073.0256410256,80.7390782023757,0.41025641025641024,20.897435897435898,5419,0.21056207
0.0033202178,559990,0.48717948717948717,13.234824408305384,0.0076176515,0.0,14190.445271253586,-72.1025641025641,0.0076176515,-39.472646528462604,83.07692307692308,86.76517559169457,340283.07692307694,80.76512420964806,0.5128205128205128,20.871794871794872,5458,0.23729593
0.0029383905,569867,0.525,12.716714923793814,0.0074645164,0.0,14305.868908882141,-72.525,0.0074645164,-41.31151980744971,83.05,87.28328507620616,340172.8,80.7033736600834,0.475,20.95,5498,0.21459258
0.0029965548,579998,0.631578947368421,12.233292804989247,0.0073214476,0.0,14417.726967096329,-72.71052631578948,0.0073214476,-40.60735852518721,82.8157894736842,87.7667071950108,339213.4736842105,80.56492095262684,0.3684210526315789,21.07894736842105,5536,0.22099087
0.0036296642,589709,0.7777777777777778,13.073790389177578,0.007897847,0.0,14525.780313968658,-72.75,0.007897847,-39.90750936167697,83.66666666666667,86.9262096108224,342698.6666666667,81.31848873423411,0.2222222222222222,20.27777777777778,5572,0.23695688
0.0035745548,599893,0.6,13.735895693332537,0.008006837,0.0,14641.231778383255,-71.6,0.008006837,-40.58021314451322,82.975,86.26410430666748,339865.6,80.67119923427381,0.4,20.975,5612,0.216769
0.004012327,609834,0.6756756756756757,13.885083022186127,0.0064462614,0.0,14749.561865568161,-71.08108108108108,0.0064462614,-39.126352257241095,82.51351351351352,86.11491697781389,337975.35135135136,80.22495155914807,0.32432432432432434,21.45945945945946,5649,0.22234863
0.0028006916,619872,0.5641025641025641,12.885235985697319,0.006446965,0.0,14867.379232883453,-71.87179487179488,0.006446965,-40.34553844074852,82.46153846153847,87.1147640143027,337762.46153846156,80.17322247076733,0.4358974358974359,21.512820512820515,5688,0.19934404
0.0030300335,629755,0.5263157894736842,11.463217485776143,0.0070236814,0.0,14983.841298818588,-73.34210526315789,0.0070236814,-40.92689483980074,82.8157894736842,88.53678251422384,339213.4736842105,80.52447342450145,0.47368421052631576,21.13157894736842,5726,0.21102653
0.004819781,639892,0.868421052631579,12.661812432530056,0.007967914,0.0,15091.02228307724,-72.65789473684211,0.007967914,-40.99946864554932,83.13157894736842,87.33818756746994,340506.94736842107,80.8190731600266,0.13157894736842105,20.81578947368421,5764,0.21787742
0.0045074476,649986,0.5384615384615384,13.747571663842427,0.01036889,0.0,15203.92349433899,-71.15384615384616,0.01036889,-39.360617135546626,82.48717948717949,86.25242833615758,337867.4871794872,80.21928817630726,0.46153846153846156,21.46153846153846,5803,0.25449136
0.003515921,659922,0.4634146341463415,13.006678302735233,0.007975307,0.0,15322.811452627182,-72.1951219512195,0.007975307,-40.53108239892111,82.97560975609755,86.99332169726478,339868.0975609756,80.72817900024698,0.5365853658536586,20.902439024390244,5844,0.1868501
0.0028443562,669733,0.631578947368421,11.955266949405944,0.006558725,0.0,15431.092072725296,-73.52631578947368,0.006558725,-40.88213874341504,83.47368421052632,88.04473305059403,341908.2105263158,81.23915354329013,0.3684210526315789,20.342105263157894,5882,0.22405574
0.002509432,679838,0.45,13.334913331873864,0.0060052276,0.0,15544.89772105217,-71.575,0.0060052276,-40.090524091494885,82.575,86.66508666812614,338227.2,80.29897003670963,0.55,21.375,5922,0.22962607
0.0034837353,689984,0.5641025641025641,13.056535045000102,0.008580844,0.0,15656.430787324905,-71.7948717948718,0.008580844,-39.13002056793534,82.53846153846153,86.94346495499991,338077.53846153844,80.2657750377121,0.4358974358974359,21.41025641025641,5961,0.2566051
0.0022804097,699932,0.4634146341463415,14.032429954932939,0.005313461,0.0,15774.194078207016,-71.2439024390244,0.005313461,-40.220643049332956,82.85365853658537,85.96757004506708,339368.5853658537,80.57638772884201,0.5365853658536586,21.073170731707318,6002,0.23521587
0.0036699797,709760,0.45,13.916926207857571,0.00655439,0.0,15902.211982011795,-71.675,0.00655439,-40.440654184348354,83.225,86.08307379214241,340889.6,80.90339593035893,0.55,20.725,6042,0.20419562
0.0035579116,719843,0.525,12.431629229186735,0.007319412,0.0,16035.162974596024,-72.825,0.007319412,-40.497027822374136,83.15,87.56837077081329,340582.4,80.81478780854268,0.475,20.825,6082,0.24020997
0.003946144,729807,0.525,13.307757837725493,0.0068694795,0.0,16168.446251153946,-71.375,0.0068694795,-40.58745465525119,82.35,86.69224216227451,337305.6,80.10869292672535,0.475,21.575,6122,0.21304095
0.0031648937,739910,0.46153846153846156,13.809608066153496,0.0071371947,0.0,16294.319923400879,-71.87179487179488,0.0071371947,-40.075438769254816,83.35897435897436,86.19039193384648,341438.358974359,81.12761140164271,0.5384615384615384,20.46153846153846,6161,0.24288897
0.0032874672,749934,0.5,12.242730620166991,0.007402481,0.0,16424.353952884674,-72.325,0.007402481,-40.41807089963255,82.4,87.75726937983302,337510.4,80.11673262829005,0.5,21.575,6201,0.22787815
0.0025850711,759941,0.5789473684210527,13.869726147922947,0.0070359437,0.0,16549.532006263733,-71.3157894736842,0.0070359437,-39.40596089648035,82.78947368421052,86.13027385207704,339105.6842105263,80.50018329001018,0.42105263157894735,21.157894736842106,6239,0.21423052
0.003108501,769959,0.5384615384615384,13.1399210488287,0.007057123,0.0,16664.40870308876,-71.46153846153847,0.007057123,-39.59447875123748,82.25641025641026,86.86007895117132,336922.25641025644,79.98322675064651,0.46153846153846156,21.71794871794872,6278,0.20191611
0.0033779258,779731,0.7222222222222222,12.232318805940032,0.007376538,0.0,16771.966677188873,-72.77777777777777,0.007376538,-40.01777670099825,82.91666666666667,87.76768119405996,339626.6666666667,80.59927050967919,0.2777777777777778,21.055555555555557,6314,0.23672344
0.0029856493,789839,0.7837837837837838,12.911100466506054,0.0060875067,0.0,16879.31637430191,-71.5945945945946,0.0060875067,-38.82326223833694,82.21621621621621,87.08889953349394,336757.6216216216,79.94650405333634,0.21621621621621623,21.756756756756758,6351,0.23021953
0.0023468528,799952,0.65,14.488243326026597,0.006901654,0.0,16991.2750415802,-70.725,0.006901654,-39.791037965293725,82.7,85.5117566739734,338739.2,80.39730659408393,0.35,21.275,6391,0.25324953
0.0029025474,809788,0.6829268292682927,12.455419375131322,0.006848088,0.0,17111.589839220047,-72.70731707317073,0.006848088,-42.31034943846593,83.0,87.54458062486869,339968.0,80.76904057099082,0.3170731707317073,20.853658536585368,6432,0.21691161
0.004583612,819930,0.6216216216216216,15.167651730373501,0.008350425,0.0,17218.53529024124,-70.02702702702703,0.008350425,-38.31093960159982,82.51351351351352,84.83234826962651,337975.35135135136,80.20279751160535,0.3783783783783784,21.486486486486488,6469,0.26666948
0.0055234986,829989,0.4,13.1262085125557,0.008094769,0.0,17342.377059459686,-72.02222222222223,0.008094769,-43.79843816579302,82.86666666666666,86.87379148744428,339421.86666666664,80.61768896600759,0.6,21.022222222222222,6514,0.23067346
0.0027760537,839858,0.47368421052631576,14.49930893439857,0.0055676163,0.0,17453.539126873016,-70.65789473684211,0.0055676163,-39.240439391930565,82.63157894736842,85.50069106560142,338458.94736842107,80.35377519113342,0.5263157894736842,21.31578947368421,6552,0.24053562
0.0025043134,849850,0.5526315789473685,15.224686243680669,0.006086838,0.0,17562.235471963882,-69.73684210526316,0.006086838,-38.365191270094414,82.23684210526316,84.77531375631933,336842.1052631579,79.9450556726961,0.4473684210526316,21.763157894736842,6590,0.2339269
0.002528858,859858,0.30952380952380953,13.607882163049412,0.008295819,0.0,17677.14950489998,-72.04761904761905,0.008295819,-40.532506476602485,83.38095238095238,86.39211783695059,341528.38095238095,81.02845824554328,0.6904761904761905,20.595238095238095,6632,0.21014607
0.004593284,869972,0.7027027027027027,13.269628297454307,0.007781899,0.0,17786.263198375702,-72.0,0.007781899,-39.97810607944589,82.94594594594595,86.7303717025457,339746.5945945946,80.70873618092523,0.2972972972972973,20.91891891891892,6669,0.26204613
0.0039504888,879743,0.40476190476190477,13.927346590373933,0.008760017,0.0,17906.967723608017,-71.04761904761905,0.008760017,-40.73346184414495,82.54761904761905,86.07265340962608,338115.04761904763,80.25390375291529,0.5952380952380952,21.428571428571427,6711,0.212206
0.003795044,889764,0.5263157894736842,15.114412803873716,0.0064082094,0.0,18017.101151943207,-69.92105263157895,0.0064082094,-39.06926120905989,82.34210526315789,84.8855871961263,337273.2631578947,80.10534158286784,0.47368421052631576,21.57894736842105,6749,0.2408532
0.003652378,899915,0.631578947368421,13.914790700595876,0.0072708856,0.0,18125.229948997498,-71.63157894736842,0.0072708856,-39.58926582049726,83.1842105263158,86.08520929940413,340722.5263157895,80.88776732432224,0.3684210526315789,20.736842105263158,6787,0.22670649
0.0039801323,909944,0.5384615384615384,13.871971738559322,0.009328544,0.0,18241.689037322998,-71.15384615384616,0.009328544,-39.94768465470271,82.61538461538461,86.12802826144069,338392.6153846154,80.31947350937529,0.46153846153846156,21.358974358974358,6826,0.23490645
0.0034261593,919776,0.575,12.35928338738806,0.007580884,0.0,18371.576727628708,-73.6,0.007580884,-42.47957960467755,83.975,87.64071661261193,343961.6,81.73743963112045,0.425,19.8,6866,0.20734131
0.0034147212,929752,0.5263157894736842,13.883179214705047,0.00648545,0.0,18496.262739896774,-70.60526315789474,0.00648545,-38.73940195617348,81.97368421052632,86.11682078529493,335764.2105263158,79.74191600455107,0.47368421052631576,21.973684210526315,6904,0.19437088
0.005351437,939852,0.631578947368421,13.015424136436378,0.008769342,0.0,18618.227195739746,-71.65789473684211,0.008769342,-39.6914289817638,82.36842105263158,86.98457586356362,337381.05263157893,80.0672255673979,0.3684210526315789,21.63157894736842,6942,0.23769116
0.0038469178,949999,0.525,13.020037176107632,0.0075768526,0.0,18744.699739456177,-73.0,0.0075768526,-41.02306452020473,83.925,86.97996282389238,343756.8,81.6704700956599,0.475,19.875,6982,0.23401494
0.003205821,959716,0.46153846153846156,13.3001198888427,0.008103048,0.0,18873.479339122772,-71.84615384615384,0.008103048,-40.21303451492325,82.87179487179488,86.6998801111573,339442.8717948718,80.57683479721985,0.5384615384615384,21.076923076923077,7021,0.22381963
0.0034348797,969865,0.4634146341463415,13.144155452662304,0.009396677,0.0,19000.027869462967,-72.53658536585365,0.009396677,-41.367428924921484,83.51219512195122,86.8558445473377,342065.9512195122,81.2067296699026,0.5365853658536586,20.390243902439025,7062,0.21099587
0.0042080847,979855,0.6578947368421053,13.49060936805177,0.0069042146,0.0,19110.511520385742,-71.52631578947368,0.0069042146,-40.10367422567135,82.6842105263158,86.50939063194821,338674.5263157895,80.38238961557619,0.34210526315789475,21.289473684210527,7100,0.24497305
0.0036226127,989925,0.5263157894736842,13.965828453869737,0.0069054384,0.0,19221.043880701065,-71.10526315789474,0.0069054384,-39.12185842797119,82.63157894736842,86.03417154613028,338458.94736842107,80.3331035412523,0.47368421052631576,21.342105263157894,7138,0.22332232
0.0047282497,999849,0.358974358974359,14.412836010513603,0.0090201525,0.0,19329.582889795303,-70.94871794871794,0.0090201525,-39.75235562516393,82.87179487179488,85.58716398948638,339442.8717948718,80.61646831057705,0.6410256410256411,21.025641025641026,7177,0.24037246
0.003654976,1009967,0.32558139534883723,13.493146530328444,0.007743277,0.0,19447.245029449463,-71.88372093023256,0.007743277,-40.852603957201495,83.11627906976744,86.50685346967157,340444.27906976745,80.81729300345768,0.6744186046511628,20.813953488372093,7220,0.22397673
0.003017446,1019993,0.32558139534883723,12.738952704649982,0.005651108,0.0,19563.37344813347,-73.13953488372093,0.005651108,-42.18757042721424,83.81395348837209,87.26104729535,343301.9534883721,81.44954387468474,0.6744186046511628,20.13953488372093,7263,0.21922505
0.0041066976,1029941,0.2564102564102564,13.34457209078087,0.007866233,0.0,19678.718325853348,-71.53846153846153,0.007866233,-40.42251175826207,82.53846153846153,86.65542790921911,338077.53846153844,80.28625556717512,0.7435897435897436,21.384615384615383,7302,0.21099643
0.0040156916,1039825,0.3076923076923077,13.885770890286118,0.0083430745,0.0,19790.983179330826,-70.97435897435898,0.0083430745,-39.0889115485322,82.41025641025641,86.11422910971388,337552.41025641025,80.16669956337141,0.6923076923076923,21.512820512820515,7341,0.21771945
0.0032986382,1049830,0.5,13.685691609976226,0.00720468,0.0,19901.163833141327,-71.45,0.00720468,-39.954531963462244,82.8,86.31430839002375,339148.8,80.50929370578528,0.5,21.15,7381,0.21699561
0.0033811931,1059783,0.48717948717948717,13.413390311352149,0.007201558,0.0,20010.648234128952,-72.1025641025641,0.007201558,-40.231440280014,83.25641025641026,86.58660968864785,341018.25641025644,80.97511766128403,0.5128205128205128,20.641025641025642,7420,0.23753205
0.0038060166,1069782,0.5641025641025641,14.623782340350186,0.0066377297,0.0,20120.706704854965,-71.05128205128206,0.0066377297,-39.605342864988955,83.2051282051282,85.37621765964981,340808.2051282051,80.88731784872233,0.4358974358974359,20.743589743589745,7459,0.20039198
0.0035424156,1079864,0.7948717948717948,12.770207829586756,0.0077616735,0.0,20230.074026346207,-72.58974358974359,0.0077616735,-40.75531762465981,83.2051282051282,87.2297921704132,340808.2051282051,80.88747816785235,0.20512820512820512,20.743589743589745,7498,0.19340155
0.003190337,1089695,0.7714285714285715,12.170375114621695,0.0069149025,0.0,20340.501844644547,-72.8,0.0069149025,-39.30291881201078,82.85714285714286,87.8296248853783,339382.85714285716,80.54420192644349,0.22857142857142856,21.114285714285714,7533,0.20384748
0.002818132,1099910,0.8108108108108109,12.465749850819769,0.00685636,0.0,20446.8711540699,-72.29729729729729,0.00685636,-39.74166291267502,82.54054054054055,87.53425014918022,338086.0540540541,80.26764378000527,0.1891891891891892,21.405405405405407,7570,0.20764282
0.006420961,1109848,0.9444444444444444,12.36685472035015,0.009929667,0.0,20552.703419446945,-73.0,0.009929667,-40.39979213374309,83.30555555555556,87.63314527964984,341219.55555555556,81.00477135742611,0.05555555555555555,20.61111111111111,7606,0.23734836
0.0035655769,1119984,0.7435897435897436,14.304001197211607,0.007821115,0.0,20665.06045794487,-70.53846153846153,0.007821115,-40.15369666294084,82.25641025641026,85.6959988027884,336922.25641025644,79.96338785918238,0.2564102564102564,21.743589743589745,7645,0.23062412
