TimeElapsed,entropy,MtR,EpisodesSoFar,TimestepsSoFar,AttNC,optimgain,Fce,TtR,entloss,meankl,AttC,surrgain
4304.391435623169,0.097339645,19.257494039963888,5834,1169973,0.9090909090909091,0.0038258063,0.1351818181818182,33.79545454545455,0.0,0.0073671583,0.09090909090909091,0.0038258063
4341.902218818665,0.10229087,19.12250732169841,5877,1179812,0.8837209302325582,0.0040870714,0.13729943590225852,33.093023255813954,0.0,0.007672471,0.11627906976744186,0.0040870714
4379.199745893478,0.073287964,18.054392880048447,5921,1189816,0.9090909090909091,0.0032475495,0.1283636363636364,32.09090909090909,0.0,0.008857539,0.09090909090909091,0.0032475495
4418.415290594101,0.041952707,17.48597124651034,5964,1199819,0.9302325581395349,0.0026838623,0.1241860465116279,31.046511627906977,0.0,0.0071354844,0.06976744186046512,0.0026838623
4456.206042766571,0.023183806,19.003600629078967,6004,1209819,1.0,0.0020521714,0.13610000000000005,34.025,0.0,0.0068238075,0.0,0.0020521714
4488.53955245018,0.053400148,18.386223127930542,6046,1219821,0.9523809523809523,0.0045614243,0.1300952380952381,32.523809523809526,0.0,0.0081585,0.047619047619047616,0.0045614243
4524.528240442276,0.013375168,17.490457233657143,6090,1229870,0.8409090909090909,0.0019227905,0.13000046809693908,30.65909090909091,0.0,0.006679051,0.1590909090909091,0.0019227905
4562.848796606064,-0.023462037,19.174889941751452,6133,1239799,0.8837209302325582,0.0031132966,0.1391516334492226,32.7906976744186,0.0,0.008087541,0.11627906976744186,0.0031132966
4601.653724193573,-0.05607815,20.531855318810393,6174,1249759,0.9512195121951219,0.004202777,0.1492334704142619,36.34146341463415,0.0,0.009680794,0.04878048780487805,0.004202777
4641.952903270721,-0.030971527,20.612072331737792,6216,1259799,0.9047619047619048,0.0037390357,0.1494633516833366,35.95238095238095,0.0,0.0074503236,0.09523809523809523,0.0037390357
4679.507925987244,-0.069732316,19.88215365409479,6260,1269955,0.9090909090909091,0.0012380889,0.14377646595828417,34.75,0.0,0.0074023916,0.09090909090909091,0.0012380889
