AttNC,entropy,AttC,Tmc,Ptt,EpisodesSoFar,TimeElapsed,entloss,TimestepsSoFar,surrgain,Tmt,TtR,Tbt,MpbtN,optimgain,MtR,MpbtA,meankl
3.456140350877193,0.39925727,6.543859649122807,42.21052631578947,61.12348273099192,2515,5913.128772735596,0.0,129947,0.0026948652,62.78947368421053,-206.140350877193,257185.68421052632,32.67587807014389,0.0026948652,-13.506360170171586,67.3241219298561,0.0031532147
2.4545454545454546,0.4172937,7.545454545454546,39.127272727272725,63.97919547541027,2570,6081.535010576248,0.0,139900,0.0026232612,65.74545454545455,-242.1818181818182,269293.38181818184,36.738784261635566,0.0026232612,-14.975518806514808,63.26121573836443,0.0025046335
3.0517241379310347,0.39479282,6.948275862068965,41.189655172413794,62.06515089363918,2628,6229.014247179031,0.0,149865,0.0024768696,63.758620689655174,-221.89655172413794,261155.3103448276,34.68120730649949,0.0024768696,-14.369739297525522,65.3187926935005,0.0022151812
2.3220338983050848,0.3910453,7.677966101694915,41.355932203389834,61.927959272654334,2687,6393.304903268814,0.0,159911,0.0017897357,63.644067796610166,-221.1864406779661,260686.10169491524,34.60919627822943,0.0017897357,-14.185668327217213,65.39080372177054,0.0014952561
2.8620689655172415,0.41272095,7.137931034482759,41.293103448275865,61.969030683417024,2745,6546.7699682712555,0.0,169889,0.0026356948,63.6551724137931,-206.72413793103448,260731.58620689655,32.44428430420693,0.0026356948,-13.473111095449443,67.55571569579305,0.002634174
2.192982456140351,0.40749133,7.807017543859649,41.771929824561404,61.52898516334109,2802,6724.115567684174,0.0,179837,0.002310314,63.21052631578947,-212.28070175438597,258910.31578947368,33.30713747678956,0.002310314,-13.37313411575077,66.69286252321044,0.002162368
2.3275862068965516,0.39561003,7.672413793103448,41.258620689655174,62.00088187484223,2860,6876.043082237244,0.0,189951,0.0032640935,63.689655172413794,-219.48275862068965,260872.8275862069,34.27001593139746,0.0032640935,-14.077963173322923,65.72998406860255,0.0026856717
2.1578947368421053,0.40279195,7.842105263157895,41.70175438596491,61.59604340479893,2917,7054.277300834656,0.0,199896,0.0026447163,63.280701754385966,-225.26315789473685,259197.75438596492,35.534182228900555,0.0026447163,-14.341735296405744,64.46581777109944,0.0025109649
2.3278688524590163,0.38110262,7.672131147540983,42.57377049180328,60.789915431778006,2978,7209.3975167274475,0.0,209946,0.0021884884,62.442622950819676,-212.45901639344262,255764.9836065574,33.78211592436674,0.0021884884,-14.1128292759024,66.21788407563322,0.0023433762
3.016949152542373,0.38300407,6.983050847457627,42.271186440677965,61.06685375848427,3037,7373.287504434586,0.0,219953,0.002557275,62.728813559322035,-193.38983050847457,256937.22033898305,30.839351857466188,0.002557275,-12.944037870516139,69.1606481425338,0.0027043554
2.7966101694915255,0.38695297,7.203389830508475,42.94915254237288,60.421774341486575,3096,7531.933712482452,0.0,229970,0.0021578253,62.03389830508475,-187.6271186440678,254090.84745762713,30.120543976413124,0.0021578253,-12.67027898845599,69.87945602358685,0.0019782446
2.9491525423728815,0.3860425,7.0508474576271185,42.355932203389834,60.980155302968434,3155,7709.192051649094,0.0,239859,0.002566333,62.6271186440678,-186.61016949152543,256520.6779661017,29.74608954494557,0.002566333,-12.731700458465282,70.25391045505441,0.0022749337
3.0847457627118646,0.3903372,6.915254237288136,42.69491525423729,60.68173377415208,3214,7871.87806725502,0.0,249840,0.0022793615,62.33898305084746,-193.05084745762713,255340.4745762712,30.928910347012952,0.0022793615,-13.155244947743196,69.07108965298701,0.0029468103
2.457627118644068,0.3843569,7.5423728813559325,42.54237288135593,60.80504665302727,3273,8032.923577547073,0.0,259857,0.0026582545,62.440677966101696,-196.61016949152543,255757.01694915254,31.41828462464833,0.0026582545,-13.139237778525674,68.58171537535166,0.002484045
2.7049180327868854,0.39114583,7.295081967213115,43.295081967213115,60.09176797407323,3334,8195.897010803223,0.0,269958,0.0026450793,61.67213114754098,-193.11475409836066,252609.04918032786,31.249871092366316,0.0026450793,-13.103385988882794,68.75012890763368,0.0027778626
2.2280701754385963,0.39728415,7.771929824561403,43.73684210526316,59.68403376733883,3391,8352.647542715073,0.0,279851,0.002928767,61.26315789473684,-182.10526315789474,250933.8947368421,29.699173615545337,0.002928767,-12.081556600079363,70.30082638445465,0.0026684857
3.096774193548387,0.39287898,6.903225806451613,41.79032258064516,61.518501443905116,3453,8528.404172182083,0.0,289879,0.0025133877,63.20967741935484,-205.80645161290323,258906.83870967742,32.53425996711487,0.0025133877,-13.686265964620683,67.46574003288515,0.002870531
3.3448275862068964,0.4120223,6.655172413793103,42.224137931034484,61.100831062995645,3511,8684.755200624466,0.0,299941,0.0025879233,62.741379310344826,-202.93103448275863,256988.6896551724,32.21038132605923,0.0025879233,-13.309376389378826,67.78961867394078,0.0028665515
1.894736842105263,0.430654,8.105263157894736,40.719298245614034,62.51024178890401,3568,8847.952439069748,0.0,309874,0.0033363467,64.24561403508773,-239.12280701754386,263150.0350877193,36.852543842145806,0.0033363467,-15.000858228406836,63.14745615785418,0.0029963024
2.457627118644068,0.41936368,7.5423728813559325,41.79661016949152,61.48912461878454,3627,8998.149116039276,0.0,319953,0.0028525835,63.13559322033898,-204.40677966101694,258603.38983050847,32.21605002372909,0.0028525835,-13.126723997852809,67.7839499762709,0.00294778
2.6666666666666665,0.41702637,7.333333333333333,43.31578947368421,60.089515613490306,3684,9172.993983983994,0.0,329949,0.0028332483,61.70175438596491,-198.59649122807016,252730.38596491228,32.176580286989854,0.0028332483,-12.721138958318228,67.82341971301014,0.0031143175
2.440677966101695,0.42693758,7.559322033898305,42.79661016949152,60.57202283309908,3743,9323.487729787827,0.0,339988,0.0033989216,62.20338983050848,-206.10169491525423,254785.08474576272,33.00094437425269,0.0033989216,-13.354872901767825,66.9990556257473,0.0031766314
2.719298245614035,0.4245779,7.280701754385965,42.31578947368421,61.022961550688066,3800,9490.321951150894,0.0,349930,0.0036874982,62.68421052631579,-200.0,256754.52631578947,31.81972562681466,0.0036874982,-12.977592120253467,68.18027437318534,0.0051160087
2.396551724137931,0.43119097,7.603448275862069,41.8448275862069,61.45545975012472,3858,9637.948989391327,0.0,359979,0.0023631344,63.12068965517241,-204.6551724137931,258542.3448275862,32.2701295487511,0.0023631344,-13.279211127581313,67.72987045124887,0.0027578638
2.3157894736842106,0.43788528,7.684210526315789,42.6140350877193,60.74966158227489,3915,9808.01684165001,0.0,369991,0.0032829863,62.40350877192982,-202.10526315789474,255604.77192982455,32.278502472889016,0.0032829863,-13.03722961384302,67.72149752711097,0.0030366015
2.0,0.43803602,8.0,41.64912280701754,61.632691744649854,3972,9956.82628417015,0.0,379943,0.0034120453,63.29824561403509,-212.80701754385964,259269.61403508772,33.350676242496995,0.0034120453,-13.3635129575751,66.64932375750304,0.004160831
2.473684210526316,0.42495742,7.526315789473684,42.666666666666664,60.692499530484355,4029,10115.589483261108,0.0,389809,0.0032214697,62.333333333333336,-201.57894736842104,255317.33333333334,32.14473109090874,0.0032214697,-13.000743059638921,67.85526890909127,0.0033195496
2.1206896551724137,0.43655905,7.879310344827586,42.6551724137931,60.69251248682948,4087,10274.26053905487,0.0,399995,0.0035827735,62.310344827586206,-204.48275862068965,255223.1724137931,32.709422567985364,0.0035827735,-12.952275353974779,67.29057743201464,0.003733435
2.0,0.42631543,8.0,42.45762711864407,60.88488573867593,4146,10435.808226108551,0.0,409923,0.003191082,62.52542372881356,-198.135593220339,256104.13559322033,31.69726767009779,0.003191082,-13.009658628797824,68.3027323299022,0.003215661
2.1186440677966103,0.45306134,7.88135593220339,42.33898305084746,60.9949728243871,4205,10599.506449222565,0.0,419931,0.0032875529,62.644067796610166,-204.91525423728814,256590.10169491524,32.75789358754557,0.0032875529,-13.152567188257862,67.24210641245442,0.004941747
1.1333333333333333,0.4628996,8.866666666666667,41.083333333333336,62.163677577798616,4265,10756.901880025864,0.0,429978,0.0030942569,63.86666666666667,-242.83333333333334,261597.86666666667,37.78708666142883,0.0030942569,-14.92250710566356,62.21291333857116,0.0030100562
1.7796610169491525,0.44073132,8.220338983050848,41.25423728813559,62.01684269351464,4324,10921.081574201584,0.0,439985,0.0039796596,63.728813559322035,-224.40677966101694,261033.22033898305,35.095334110662826,0.0039796596,-13.805231468601269,64.90466588933717,0.0037260125
2.2982456140350878,0.42783305,7.701754385964913,42.21052631578947,61.128729957101385,4381,11078.02544260025,0.0,449857,0.0030487846,62.80701754385965,-218.59649122807016,257257.54385964913,34.59777101907481,0.0030487846,-13.901897266978198,65.40222898092519,0.003733261
3.2241379310344827,0.40622798,6.775862068965517,42.63793103448276,60.713102824317154,4439,11254.064189195633,0.0,459991,0.0037204013,62.3448275862069,-193.9655172413793,255364.41379310345,30.904876862176405,0.0037204013,-12.789155259683495,69.09512313782358,0.0049958895
2.95,0.40021336,7.05,42.21666666666667,61.11408876140629,4499,11411.572394609451,0.0,469994,0.004197215,62.766666666666666,-210.83333333333334,257092.26666666666,33.502582635203915,0.004197215,-13.84662626421437,66.49741736479608,0.004512067
3.1403508771929824,0.42708966,6.859649122807017,42.10526315789474,61.21614840074662,4556,11581.899615049362,0.0,479858,0.0025638514,62.87719298245614,-202.80701754385964,257544.98245614034,32.18447417838047,0.0025638514,-13.057560687468818,67.81552582161952,0.0031577917
2.0,0.43629944,8.0,41.91379310344828,61.383342941735236,4614,11732.055619716644,0.0,489908,0.0036033299,63.03448275862069,-229.6551724137931,258189.24137931035,36.06893721604493,0.0036033299,-14.169115730360508,63.931062783955085,0.004145331
3.0526315789473686,0.41228363,6.947368421052632,42.333333333333336,60.99923084798532,4671,11909.436630010605,0.0,499897,0.0029146725,62.64912280701754,-205.26315789473685,256610.80701754385,32.450374997765465,0.0029146725,-13.331288920857913,67.54962500223452,0.0033625532
2.19672131147541,0.39947844,7.80327868852459,43.08196721311475,60.308324439765855,4732,12063.688205003738,0.0,509990,0.0029156948,61.9344262295082,-202.13114754098362,253683.40983606558,32.54339911055076,0.0029156948,-13.304903832100276,67.45660088944923,0.0031035224
2.5689655172413794,0.4170313,7.431034482758621,43.51724137931034,59.885069321567194,4790,12228.892351388931,0.0,519934,0.0033414324,61.46551724137931,-191.55172413793105,251762.75862068965,31.101256663708476,0.0033414324,-12.628021558281016,68.89874333629156,0.0033306312
2.3666666666666667,0.42424962,7.633333333333334,42.31666666666667,61.01194462095188,4850,12381.05167222023,0.0,530000,0.0034714655,62.65,-199.16666666666666,256614.4,31.68287536386629,0.0034714655,-13.049033423566145,68.3171246361337,0.003795548
2.206896551724138,0.4209429,7.793103448275862,42.327586206896555,61.006082836498756,4908,12555.629254102707,0.0,539895,0.0026564614,62.6551724137931,-205.51724137931035,256635.58620689655,32.70129117541913,0.0026564614,-13.194419024842169,67.29870882458087,0.0035703748
2.0526315789473686,0.4466918,7.947368421052632,42.36842105263158,60.970847604984804,4965,12711.797916412354,0.0,549834,0.003176634,62.63157894736842,-200.17543859649123,256538.94736842104,31.93423973678449,0.003176634,-12.85106239287344,68.06576026321551,0.004022419
1.0833333333333333,0.4436431,8.916666666666666,41.516666666666666,61.76222240251244,5025,12874.474256277084,0.0,559989,0.0032757781,63.45,-233.0,259891.2,36.463534068724925,0.0032757781,-14.516970539985124,63.536465931275075,0.0035332947
1.4098360655737705,0.42293468,8.59016393442623,41.78688524590164,61.510789068050485,5086,13033.057764530182,0.0,569967,0.0029154764,63.18032786885246,-217.86885245901638,258786.62295081967,34.30102627691893,0.0029154764,-14.011746585304046,65.69897372308104,0.0029743642
1.8983050847457628,0.42607906,8.101694915254237,43.0,60.371341866450464,5145,13194.888801574707,0.0,579943,0.0032185302,61.983050847457626,-215.9322033898305,253882.57627118644,34.666485947439455,0.0032185302,-13.828823427235843,65.33351405256056,0.0038392923
1.1166666666666667,0.42726883,8.883333333333333,41.983333333333334,61.32455463338651,5205,13362.8462164402,0.0,589816,0.003491672,62.983333333333334,-223.33333333333334,257979.73333333334,35.18539462966613,0.003491672,-13.990012606004303,64.81460537033387,0.0039077788
2.0508474576271185,0.38996863,7.9491525423728815,43.25423728813559,60.13646140607277,5264,13523.182857990265,0.0,599850,0.0031497092,61.728813559322035,-201.6949152542373,252841.22033898305,32.40912878745747,0.0031497092,-12.995379045566356,67.59087121254252,0.0038464465
3.1311475409836067,0.3721602,6.868852459016393,42.67213114754098,60.67739363008716,5325,13689.829118728638,0.0,609957,0.0033489277,62.295081967213115,-206.39344262295083,255160.65573770492,32.83766223824462,0.0033489277,-13.659341017094686,67.16233776175535,0.003242437
2.721311475409836,0.36751986,7.278688524590164,43.60655737704918,59.81451652153795,5386,13853.653892040253,0.0,619959,0.0035814068,61.40983606557377,-193.27868852459017,251534.68852459016,31.30789867494073,0.0035814068,-12.843292857611493,68.69210132505927,0.0036657306
3.45,0.36414295,6.55,44.416666666666664,59.0531472451621,5446,14033.088951349258,0.0,629904,0.002961405,60.6,-188.83333333333334,248217.6,31.002567124696704,0.002961405,-13.114650388412876,68.99743287530329,0.0030567946
3.1186440677966103,0.3791319,6.88135593220339,43.20338983050848,60.188196172261094,5505,14195.808475017548,0.0,639937,0.0028698542,61.79661016949152,-196.10169491525423,253118.91525423728,31.57478796152942,0.0028698542,-13.258711933084893,68.42521203847056,0.0029566376
3.4166666666666665,0.38338158,6.583333333333333,43.46666666666667,59.94099272496958,5565,14376.37376666069,0.0,649896,0.0034109112,61.53333333333333,-192.66666666666666,252040.53333333333,31.206537153625778,0.0034109112,-12.918854712196511,68.7934628463742,0.003989067
2.966666666666667,0.38979977,7.033333333333333,42.56666666666667,60.7897778242101,5625,14530.952960014343,0.0,659962,0.0032053925,62.43333333333333,-186.83333333333334,255726.93333333332,29.800011376254883,0.0032053925,-12.533116685138028,70.19998862374511,0.0030424066
2.8448275862068964,0.39980564,7.155172413793103,43.43103448275862,59.98093081888713,5683,14703.983033180237,0.0,669889,0.002847961,61.58620689655172,-187.06896551724137,252257.10344827586,30.353008313911957,0.002847961,-12.262538556781504,69.64699168608804,0.0034565392
2.3114754098360657,0.3890205,7.688524590163935,43.59016393442623,59.819020868272986,5744,14859.2163875103,0.0,679858,0.0038455653,61.39344262295082,-215.9016393442623,251467.54098360657,35.10453006530054,0.0038455653,-14.217052435335678,64.89546993469948,0.0039991997
2.7,0.39817977,7.3,42.68333333333333,60.686255441420464,5804,15030.298449516296,0.0,689915,0.0037829857,62.333333333333336,-194.83333333333334,255317.33333333334,31.24688160836238,0.0037829857,-12.829098339022412,68.7531183916376,0.0037628843
2.559322033898305,0.4053798,7.440677966101695,42.779661016949156,60.5880252820136,5863,15177.857500553131,0.0,699901,0.0029129174,62.220338983050844,-196.27118644067798,254854.50847457626,31.46311848033794,0.0029129174,-12.7695763282794,68.53688151966206,0.0029814106
2.5689655172413794,0.40784448,7.431034482758621,42.827586206896555,60.53698544934432,5921,15351.577144384384,0.0,709923,0.0034048664,62.1551724137931,-198.9655172413793,254587.58620689655,31.992775060534242,0.0034048664,-12.985610075151328,68.00722493946574,0.0039692787
1.8833333333333333,0.40671977,8.116666666666667,42.833333333333336,60.53492317179711,5981,15503.528955221176,0.0,719954,0.0038479255,62.166666666666664,-203.16666666666666,254634.66666666666,32.447299134918595,0.0038479255,-13.296003330148096,67.55270086508139,0.0039326902
1.9830508474576272,0.39360613,8.016949152542374,43.69491525423729,59.724759820363836,6040,15678.400875091553,0.0,729886,0.0036199004,61.30508474576271,-195.9322033898305,251105.62711864407,31.833240888205776,0.0036199004,-12.741159991473095,68.16675911179422,0.0042040744
1.8360655737704918,0.367279,8.163934426229508,43.557377049180324,59.85073032163748,6101,15834.601525306702,0.0,739862,0.003031596,61.442622950819676,-209.50819672131146,251668.9836065574,33.76772658058065,0.003031596,-13.860711530592605,66.23227341941934,0.0037441864
2.7096774193548385,0.35471016,7.290322580645161,43.12903225806452,60.25313878447526,6163,16010.341423034668,0.0,749997,0.0029775752,61.854838709677416,-190.96774193548387,253357.4193548387,30.849877006712767,0.0029775752,-12.847166070778039,69.15012299328725,0.003558941
2.466666666666667,0.3685953,7.533333333333333,43.0,60.37814186198675,6223,16172.131509304047,0.0,760000,0.0028133106,62.0,-207.66666666666666,253952.0,33.440581763972794,0.0028133106,-13.885507414755336,66.55941823602717,0.0031760628
2.45,0.36129728,7.55,42.31666666666667,61.012456985321364,6283,16348.126379013062,0.0,769849,0.004152691,62.65,-205.66666666666666,256614.4,32.85059120518014,0.004152691,-13.43676541592741,67.14940879481983,0.0040391376
2.830508474576271,0.34570473,7.169491525423729,43.03389830508475,60.3551985065523,6342,16514.246022462845,0.0,779933,0.0031884846,61.983050847457626,-215.08474576271186,253882.57627118644,34.64318492402544,0.0031884846,-13.909033214324229,65.35681507597455,0.003621451
3.278688524590164,0.31741878,6.721311475409836,43.91803278688525,59.50439671212538,6403,16697.551273822784,0.0,789942,0.0046573244,61.049180327868854,-192.45901639344262,250057.44262295082,31.399167494229427,0.0046573244,-13.047864093403865,68.60083250577055,0.004456629
3.1186440677966103,0.322255,6.88135593220339,42.71186440677966,60.65399376289765,6462,16863.692228078842,0.0,799954,0.003692494,62.28813559322034,-196.10169491525423,255132.2033898305,31.313783173069787,0.003692494,-13.046899036632643,68.68621682693022,0.0037955572
3.6779661016949152,0.31929347,6.322033898305085,43.847457627118644,59.590431482218335,6521,17036.67879295349,0.0,809949,0.0034537069,61.16949152542373,-187.79661016949152,250550.2372881356,30.623197660744523,0.0034537069,-12.904995089654362,69.37680233925548,0.0033381595
3.4754098360655736,0.32714903,6.524590163934426,43.57377049180328,59.8458734502352,6582,17209.141915798187,0.0,819971,0.003374652,61.442622950819676,-188.85245901639345,251668.9836065574,30.59703533563953,0.003374652,-13.25576096889422,69.4029646643605,0.0042989315
3.23728813559322,0.34574312,6.762711864406779,44.40677966101695,59.084909594593164,6641,17383.715620040894,0.0,829995,0.003641642,60.66101694915254,-196.4406779661017,248467.5254237288,32.32863920632033,0.003641642,-13.257234919383528,67.67136079367967,0.0047798674
2.76271186440678,0.36395806,7.237288135593221,43.847457627118644,59.58150474329268,6700,17557.09418773651,0.0,839925,0.0038393182,61.152542372881356,-200.84745762711864,250480.81355932204,32.81902888019406,0.0038393182,-13.337036998207209,67.18097111980595,0.003878216
2.2203389830508473,0.35099652,7.779661016949152,43.271186440677965,60.117055776999315,6759,17715.79856157303,0.0,849840,0.0026995747,61.71186440677966,-206.27118644067798,252771.7966101695,33.346944705914815,0.0026995747,-13.534324725616049,66.65305529408519,0.00332877
2.0491803278688523,0.3685344,7.950819672131147,43.68852459016394,59.746015511510336,6820,17891.627019166946,0.0,859959,0.003936387,61.34426229508197,-203.60655737704917,251266.09836065574,33.009136821778,0.003936387,-13.458023524527785,66.99086317822201,0.004038344
2.1311475409836067,0.35879242,7.868852459016393,44.40983606557377,59.072338217040034,6881,18043.524881601334,0.0,869914,0.0035627477,60.63934426229508,-192.62295081967213,248378.75409836066,31.655627157363643,0.0035627477,-12.806944112266109,68.34437284263636,0.0042916154
2.064516129032258,0.34232327,7.935483870967742,44.16129032258065,59.29031427184401,6943,18216.27038049698,0.0,879861,0.0039029212,60.854838709677416,-196.1290322580645,249261.4193548387,32.16503992232134,0.0039029212,-13.0735417708116,67.83496007767869,0.0040845
2.5483870967741935,0.33953968,7.451612903225806,44.774193548387096,58.73020216650906,7005,18365.369966745377,0.0,889930,0.0034261746,60.274193548387096,-188.70967741935485,246883.09677419355,31.3466353937713,0.0034261746,-13.105064085744914,68.65336460622873,0.0040676957
2.360655737704918,0.32491028,7.639344262295082,44.622950819672134,58.855519455716134,7066,18537.129870653152,0.0,899914,0.0030132001,60.39344262295082,-188.19672131147541,247371.54098360657,31.005882412413477,0.0030132001,-12.803556720290123,68.99411758758654,0.003226889
2.3934426229508197,0.32114813,7.60655737704918,44.32786885245902,59.12729885957863,7127,18689.70814728737,0.0,909940,0.002921024,60.67213114754098,-191.9672131147541,248513.04918032786,31.538936458985802,0.002921024,-12.97030366636171,68.46106354101418,0.003629055
1.8225806451612903,0.3222891,8.17741935483871,43.225806451612904,60.173615300665695,7189,18861.903469324112,0.0,919873,0.003086643,61.79032258064516,-215.6451612903226,253093.16129032258,34.7056395291568,0.003086643,-14.37992014227401,65.29436047084319,0.00384349
2.35,0.31407517,7.65,43.81666666666667,59.603664798018016,7249,19011.9771027565,0.0,929946,0.0026185296,61.166666666666664,-194.16666666666666,250538.66666666666,31.598242513025376,0.0026185296,-12.971414208532813,68.4017574869746,0.0028594793
2.9833333333333334,0.33412507,7.016666666666667,44.81666666666667,58.6620442525256,7309,19188.376759767532,0.0,939908,0.0024478168,60.166666666666664,-184.83333333333334,246442.66666666666,30.609924976586058,0.0024478168,-12.539743261697991,69.39007502341391,0.0030582715
3.0,0.33005196,7.0,44.50819672131148,58.98999985012391,7370,19342.398841381073,0.0,949960,0.003459846,60.557377049180324,-178.52459016393442,248043.0163934426,29.407078089865472,0.003459846,-12.33868446767797,70.59292191013452,0.0037457226
3.440677966101695,0.35727525,6.559322033898305,45.186440677966104,58.33978044110745,7429,19522.883314609528,0.0,959876,0.0033395183,59.86440677966102,-183.38983050847457,245204.61016949153,30.522643668139438,0.0033395183,-12.420138158310378,69.47735633186055,0.0041767815
2.3934426229508197,0.3583094,7.60655737704918,43.21311475409836,60.18549669986927,7490,19677.233211278915,0.0,969966,0.0031244492,61.80327868852459,-202.95081967213116,253146.22950819673,32.657452443855945,0.0031244492,-13.430841259815095,67.34254755614407,0.0033583173
2.4098360655737703,0.35518008,7.590163934426229,43.131147540983605,60.25018349491687,7551,19849.49855542183,0.0,979999,0.0028980745,61.85245901639344,-197.86885245901638,253347.67213114753,31.90897543179527,0.0028980745,-13.212316545580435,68.0910245682047,0.003650739
2.183333333333333,0.344709,7.816666666666666,42.65,60.695604701308476,7611,20001.716893196106,0.0,989852,0.0029715104,62.31666666666667,-205.0,255249.06666666668,32.5867255401762,0.0029715104,-13.547915672349395,67.41327445982378,0.00452879
1.8387096774193548,0.3451883,8.161290322580646,43.725806451612904,59.68851517723313,7673,20171.294410943985,0.0,999904,0.0030749629,61.25806451612903,-202.25806451612902,250913.03225806452,32.90192999211136,0.0030749629,-13.593384698688341,67.09807000788864,0.0031593347
1.9516129032258065,0.35496148,8.048387096774194,44.274193548387096,59.17865188264755,7735,20324.57500076294,0.0,1009878,0.003254389,60.725806451612904,-191.93548387096774,248732.90322580645,31.493641696201436,0.003254389,-12.83660260813449,68.50635830379859,0.004024196
1.8833333333333333,0.35426164,8.116666666666667,43.083333333333336,60.30431036565175,7795,20492.634334087372,0.0,1019824,0.0032003375,61.916666666666664,-204.66666666666666,253610.66666666666,32.97907029862181,0.0032003375,-13.541547890774883,67.02092970137818,0.0034656967
2.1639344262295084,0.3556957,7.836065573770492,42.73770491803279,60.61665398014253,7856,20647.39564180374,0.0,1029994,0.0027218543,62.22950819672131,-197.04918032786884,254892.0655737705,31.526530801359076,0.0027218543,-13.107257255815545,68.47346919864093,0.0032684668
1.8983050847457628,0.36846578,8.101694915254237,42.88135593220339,60.49120051469876,7915,20814.24229812622,0.0,1039974,0.0034227674,62.11864406779661,-208.135593220339,254437.9661016949,33.34517118793291,0.0034227674,-13.293268379686152,66.65482881206705,0.004849725
2.8,0.35994676,7.2,43.166666666666664,60.22254113422226,7975,20971.19077849388,0.0,1049935,0.0033122052,61.833333333333336,-179.33333333333334,253269.33333333334,28.897609812177663,0.0033122052,-12.019907534402927,71.10239018782234,0.0035390705
2.716666666666667,0.3610832,7.283333333333333,44.03333333333333,59.41474191098683,8035,21144.49756884575,0.0,1059849,0.0030902273,60.983333333333334,-194.0,249787.73333333334,31.713822634640792,0.0030902273,-12.909975606388626,68.28617736535921,0.003540556
2.459016393442623,0.37115625,7.540983606557377,43.22950819672131,60.16419812385933,8096,21297.010526418686,0.0,1069963,0.0032580036,61.77049180327869,-197.54098360655738,253011.9344262295,31.69012320691382,0.0032580036,-12.959079050391855,68.30987679308619,0.0030464013
2.75,0.3794975,7.25,44.083333333333336,59.35448572110995,8156,21475.35464167595,0.0,1079907,0.0029029418,60.9,-197.16666666666666,249446.4,32.08895076071248,0.0029029418,-13.112878486164508,67.91104923928752,0.0032943278
2.2295081967213113,0.37654233,7.770491803278689,43.295081967213115,60.103293691414365,8217,21630.823484182358,0.0,1089952,0.0029819293,61.704918032786885,-209.672131147541,252743.34426229508,33.6679803754707,0.0029819293,-13.496420949661639,66.3320196245293,0.0031376954
2.216666666666667,0.36453554,7.783333333333333,43.2,60.188444349225215,8277,21809.653155088425,0.0,1099939,0.003277464,61.78333333333333,-193.83333333333334,253064.53333333333,31.287107510843303,0.003277464,-12.817559018718233,68.7128924891567,0.004183369
