EpisodesSoFar,meankl,TimestepsSoFar,MtR,optimgain,AttNC,surrgain,TimeElapsed,entloss,AttC,entropy,TtR,Fce
1559,0.005330945,219981,15.28360772840138,0.0024133301,0.7407407407407407,0.0024133301,680.8146915435791,0.0,0.25925925925925924,1.0002443,26.62962962962963,0.12255487674906877
1618,0.0049692,229943,13.699802942215948,0.0027271027,0.6610169491525424,0.0027271027,711.6915135383606,0.0,0.3389830508474576,0.9779664,24.050847457627118,0.12271568503228639
1668,0.0047918274,239768,15.858836610439347,0.002599083,0.78,0.002599083,742.7320766448975,0.0,0.22,0.9298654,28.04,0.1239314285714286
1732,0.0059271026,249888,12.91741918200316,0.0029056626,0.625,0.0029056626,773.6507632732391,0.0,0.375,0.8811916,22.765625,0.10814828927522427
1786,0.0058166846,259904,15.357414120747794,0.0026296799,0.7407407407407407,0.0026296799,805.0944838523865,0.0,0.25925925925925924,0.8222107,26.685185185185187,0.13128395061728393
1839,0.005292279,269981,15.037341748629087,0.0024316162,0.7547169811320755,0.0024316162,835.9954085350037,0.0,0.24528301886792453,0.8215028,26.60377358490566,0.11659299191374664
1887,0.0045783366,279764,16.71561355491317,0.0023824647,0.8125,0.0023824647,866.9459941387177,0.0,0.1875,0.81966984,29.25,0.12476984126984127
1947,0.0059514195,289956,13.574200961215071,0.003679512,0.6666666666666666,0.003679512,897.9721262454987,0.0,0.3333333333333333,0.7780757,23.516666666666666,0.10750315179603102
1996,0.004299244,299993,17.334850560370253,0.002279471,0.8163265306122449,0.002279471,929.098968744278,0.0,0.1836734693877551,0.74042547,30.408163265306122,0.12412104152005632
2046,0.005712646,309896,16.25685815061841,0.0026624084,0.78,0.0026624084,960.5196354389191,0.0,0.22,0.7539057,28.66,0.12292520991920794
2097,0.0038532715,319949,16.464206641895164,0.0023694152,0.7843137254901961,0.0023694152,991.3073151111603,0.0,0.21568627450980393,0.72546214,29.07843137254902,0.12161514302690775
2149,0.0047776224,329834,16.092768849180707,0.0030190414,0.75,0.0030190414,1022.3154487609863,0.0,0.25,0.7023943,28.346153846153847,0.1599961429078274
2196,0.0042149657,339853,17.079745744086523,0.00262733,0.851063829787234,0.00262733,1053.5892794132233,0.0,0.14893617021276595,0.6592175,30.02127659574468,0.12236406619385343
2244,0.005628296,349973,17.987987643800555,0.0040611695,0.8333333333333334,0.0040611695,1084.5344598293304,0.0,0.16666666666666666,0.60906935,31.520833333333332,0.1420912352846315
2291,0.0066237566,359859,17.70180386934614,0.0039105895,0.8297872340425532,0.0039105895,1115.0542933940887,0.0,0.1702127659574468,0.5809611,31.170212765957448,0.13070530834800353
2337,0.0039324705,369865,17.649731508026704,0.0028397548,0.8695652173913043,0.0028397548,1145.9650943279266,0.0,0.13043478260869565,0.59127814,30.73913043478261,0.1446086956521739
2386,0.0065409536,379876,17.51268178205219,0.0032032784,0.8163265306122449,0.0032032784,1177.351886510849,0.0,0.1836734693877551,0.60885423,30.79591836734694,0.12318367346938776
2432,0.0051138108,389884,18.195863661602232,0.0035506578,0.8695652173913043,0.0035506578,1208.201958656311,0.0,0.13043478260869565,0.61894983,31.956521739130434,0.12782608695652173
2474,0.0047564683,399886,19.897351570531363,0.0029489815,0.9523809523809523,0.0029489815,1239.2012717723846,0.0,0.047619047619047616,0.6004436,34.666666666666664,0.13866666666666666
2521,0.005349132,409893,17.310755699787908,0.0031470046,0.851063829787234,0.0031470046,1270.1780502796173,0.0,0.14893617021276595,0.5947901,30.638297872340427,0.1225531914893617
2566,0.0065745665,419932,18.35803369465893,0.0040321373,0.8888888888888888,0.0040321373,1301.397334098816,0.0,0.1111111111111111,0.55276555,32.06666666666667,0.1311892255892256
2609,0.0043811705,429850,19.676071343412556,0.0033711304,0.9069767441860465,0.0033711304,1332.3595657348633,0.0,0.09302325581395349,0.5378812,34.13953488372093,0.13994805194805196
2656,0.0059773894,439889,18.449876162365268,0.004862327,0.851063829787234,0.004862327,1363.4693641662598,0.0,0.14893617021276595,0.5046386,32.276595744680854,0.13324524076147815
2707,0.0035102814,449914,16.632617757588434,0.002214807,0.7843137254901961,0.002214807,1394.951355934143,0.0,0.21568627450980393,0.492419,28.92156862745098,0.11568627450980393
2754,0.005322985,459939,17.11545974165661,0.0036602982,0.851063829787234,0.0036602982,1425.8151788711548,0.0,0.14893617021276595,0.4594699,30.340425531914892,0.12252816020025033
2798,0.0039580176,469943,19.31827400242324,0.0028728547,0.9090909090909091,0.0028728547,1457.4103827476501,0.0,0.09090909090909091,0.47293404,33.90909090909091,0.13563636363636364
2843,0.0044917236,479948,19.726492745555014,0.0028105546,0.8888888888888888,0.0028105546,1488.512348651886,0.0,0.1111111111111111,0.42547885,33.977777777777774,0.13591111111111112
2887,0.0034113135,489980,19.455256038269745,0.0028111846,0.9090909090909091,0.0028111846,1519.5753860473633,0.0,0.09090909090909091,0.4188545,33.65909090909091,0.1374075235109718
2937,0.0060540396,499992,16.514625858518833,0.0034145843,0.8,0.0034145843,1549.8273470401764,0.0,0.2,0.39637855,28.78,0.11511999999999999
2978,0.0047031683,509995,20.963182701476683,0.0036227936,0.975609756097561,0.0036227936,1580.926040649414,0.0,0.024390243902439025,0.38798603,36.97560975609756,0.14790243902439026
3025,0.004371864,519753,16.893669447407007,0.0040297653,0.8297872340425532,0.0040297653,1612.1061100959778,0.0,0.1702127659574468,0.3805092,29.4468085106383,0.1177872340425532
3067,0.0037268798,529803,20.477018788423347,0.0023761087,0.9523809523809523,0.0023761087,1643.2263915538788,0.0,0.047619047619047616,0.40166003,36.214285714285715,0.14641982507288634
3112,0.0052438737,539846,19.07452400505299,0.0035023864,0.8888888888888888,0.0035023864,1674.1085686683655,0.0,0.1111111111111111,0.37721354,33.22222222222222,0.1381063044235458
3156,0.005526982,549850,19.568468800677746,0.0036968475,0.9090909090909091,0.0036968475,1705.5125637054443,0.0,0.09090909090909091,0.34088132,34.15909090909091,0.13663636363636364
3200,0.0045642015,559854,19.10592553273456,0.0031087417,0.9090909090909091,0.0031087417,1737.1027474403381,0.0,0.09090909090909091,0.31603515,34.04545454545455,0.1361818181818182
3240,0.006384517,569854,20.910980805353528,0.004278112,1.0,0.004278112,1768.3244409561157,0.0,0.0,0.32823277,36.55,0.1462
3285,0.0058722617,579859,18.56211467578449,0.004058406,0.8888888888888888,0.004058406,1799.079082250595,0.0,0.1111111111111111,0.2909648,32.08888888888889,0.12835555555555558
3328,0.0056634415,589864,19.07814219852087,0.004216452,0.9302325581395349,0.004216452,1830.093729019165,0.0,0.06976744186046512,0.2907423,33.627906976744185,0.13451162790697677
3369,0.0030794719,599865,20.440572982931176,0.001939283,0.975609756097561,0.001939283,1861.0210165977478,0.0,0.024390243902439025,0.29641232,36.0,0.144
3411,0.0048889304,609867,20.00450856125564,0.0034607837,0.9523809523809523,0.0034607837,1892.0244994163513,0.0,0.047619047619047616,0.29791385,34.88095238095238,0.13952380952380952
3452,0.00388937,619868,20.341316000954,0.0031577132,0.975609756097561,0.0031577132,1923.050101518631,0.0,0.024390243902439025,0.3025714,36.073170731707314,0.14429268292682929
3498,0.0050701126,629874,18.935469929517385,0.0049175047,0.8695652173913043,0.0049175047,1954.2098770141602,0.0,0.13043478260869565,0.27519235,33.43478260869565,0.1337391304347826
3542,0.004651055,639878,18.369826084426514,0.0049393876,0.9090909090909091,0.0049393876,1985.255089044571,0.0,0.09090909090909091,0.26935285,32.40909090909091,0.15227272727272725
3584,0.0050724046,649880,19.161101848161092,0.003586238,0.9523809523809523,0.003586238,2015.8223314285278,0.0,0.047619047619047616,0.26289245,33.45238095238095,0.13380952380952382
3626,0.0047797235,659882,19.47410219797278,0.0040479028,0.9523809523809523,0.0040479028,2047.1594333648682,0.0,0.047619047619047616,0.26336813,34.523809523809526,0.13809523809523808
3667,0.006588823,669883,20.203585327541997,0.0062901964,0.975609756097561,0.0062901964,2077.943834066391,0.0,0.024390243902439025,0.2574825,35.8780487804878,0.14351219512195124
3710,0.0038609235,679886,19.321938561704137,0.003224765,0.9302325581395349,0.003224765,2109.3625886440277,0.0,0.06976744186046512,0.24946557,34.18604651162791,0.13674418604651162
3752,0.0055180998,689888,20.448945317800117,0.004312941,0.9523809523809523,0.004312941,2139.993033885956,0.0,0.047619047619047616,0.24324033,35.73809523809524,0.14295238095238097
3792,0.0031774268,699888,21.415817185691463,0.003545494,1.0,0.003545494,2171.4874839782715,0.0,0.0,0.22893411,37.625,0.15050000000000005
3834,0.0043621683,709916,19.563097738250445,0.0030288475,0.9523809523809523,0.0030288475,2202.611248254776,0.0,0.047619047619047616,0.21324162,34.73809523809524,0.14358395989974937
3876,0.0046616225,719918,19.743301153382404,0.004965994,0.9523809523809523,0.004965994,2233.7984313964844,0.0,0.047619047619047616,0.21727169,35.214285714285715,0.14085714285714288
3919,0.006382852,729921,18.651236717283656,0.0052594054,0.9302325581395349,0.0052594054,2264.667114019394,0.0,0.06976744186046512,0.20987497,32.906976744186046,0.1547906976744186
3961,0.00536266,739973,19.644849333180826,0.004116565,0.9523809523809523,0.004116565,2295.6876027584076,0.0,0.047619047619047616,0.19730376,34.666666666666664,0.14201120448179272
4002,0.0043195803,749974,21.05813862803755,0.0038985566,0.975609756097561,0.0038985566,2326.9813334941864,0.0,0.024390243902439025,0.17390993,36.829268292682926,0.1473170731707317
4045,0.0045963684,759977,19.498624392068088,0.003983212,0.9302325581395349,0.003983212,2357.840879917145,0.0,0.06976744186046512,0.1691666,34.372093023255815,0.13748837209302325
4086,0.005561621,769857,20.617889959915026,0.005189874,0.9512195121951219,0.005189874,2389.0758306980133,0.0,0.04878048780487805,0.17023683,35.5609756097561,0.14334203062960865
4127,0.0066155195,779858,20.77067394490047,0.005577783,0.975609756097561,0.005577783,2419.9071769714355,0.0,0.024390243902439025,0.17926799,36.5609756097561,0.1462439024390244
4170,0.0056812232,789925,19.211780301538397,0.0049270717,0.9302325581395349,0.0049270717,2451.462017774582,0.0,0.06976744186046512,0.16631317,33.51162790697674,0.13854740608228983
4212,0.0058270036,799945,19.6452604450769,0.0062558465,0.9523809523809523,0.0062558465,2482.486853122711,0.0,0.047619047619047616,0.16603851,34.833333333333336,0.14164912280701752
4258,0.0056288354,809975,18.69108859964281,0.0046840752,0.8695652173913043,0.0046840752,2513.7391126155853,0.0,0.13043478260869565,0.15273477,32.391304347826086,0.1412628587666951
4298,0.0059684757,819975,20.913383687185625,0.005874685,1.0,0.005874685,2544.67560338974,0.0,0.0,0.1339645,36.325,0.14529999999999998
4340,0.0037613616,829977,20.258948318820053,0.0036019508,0.9523809523809523,0.0036019508,2575.1964910030365,0.0,0.047619047619047616,0.13064037,35.142857142857146,0.1405714285714286
4381,0.0049112383,839978,19.53767576004755,0.0036538483,0.975609756097561,0.0036538483,2606.5753121376038,0.0,0.024390243902439025,0.16024594,34.31707317073171,0.13726829268292684
4422,0.0061945855,849979,19.64770562523899,0.0041420236,0.975609756097561,0.0041420236,2637.0685935020447,0.0,0.024390243902439025,0.14848845,34.390243902439025,0.13756097560975614
4463,0.007999406,859980,19.557097946522166,0.004411015,0.975609756097561,0.004411015,2668.290771484375,0.0,0.024390243902439025,0.16314651,34.19512195121951,0.13678048780487806
4504,0.003971718,869981,20.519970424020656,0.0041210665,0.975609756097561,0.0041210665,2699.112770318985,0.0,0.024390243902439025,0.17379759,35.80487804878049,0.14321951219512197
4544,0.0061138803,879981,20.95082082240444,0.0040671336,1.0,0.0040671336,2730.0088832378387,0.0,0.0,0.20059253,36.35,0.14540000000000003
4585,0.0055056456,889982,19.528013262346864,0.0050578,0.975609756097561,0.0050578,2761.3513293266296,0.0,0.024390243902439025,0.17776321,34.65853658536585,0.16292682926829263
4626,0.006276271,899983,20.168547075035708,0.0051171663,0.975609756097561,0.0051171663,2792.5604038238525,0.0,0.024390243902439025,0.16433765,35.58536585365854,0.14234146341463413
4667,0.0044835736,909984,20.703285881266723,0.003920819,0.975609756097561,0.003920819,2823.889684677124,0.0,0.024390243902439025,0.17746027,35.8780487804878,0.1435121951219512
4711,0.0056360303,919996,18.83911282174312,0.0049585644,0.9090909090909091,0.0049585644,2854.500398874283,0.0,0.09090909090909091,0.1592355,33.04545454545455,0.13461616161616166
4752,0.0072596404,929997,21.089069043626555,0.0074950852,0.975609756097561,0.0074950852,2886.0314178466797,0.0,0.024390243902439025,0.13534003,36.97560975609756,0.14790243902439024
4793,0.004316005,939755,20.642312299513637,0.0031145986,0.9512195121951219,0.0031145986,2916.6542534828186,0.0,0.04878048780487805,0.13510117,35.951219512195124,0.14719163763066206
4835,0.006181851,949765,20.027941488593417,0.0040932726,0.9523809523809523,0.0040932726,2947.669995546341,0.0,0.047619047619047616,0.08793555,35.023809523809526,0.14774603174603176
4876,0.0064223213,959766,20.118636020946447,0.0052317353,0.975609756097561,0.0052317353,2978.245094060898,0.0,0.024390243902439025,0.08132284,35.21951219512195,0.14087804878048782
4917,0.0050668153,969767,19.49383041896599,0.0036837175,0.975609756097561,0.0036837175,3008.7098350524902,0.0,0.024390243902439025,0.082725525,34.26829268292683,0.13707317073170733
4957,0.0040041865,979767,21.16994251080691,0.0026051973,1.0,0.0026051973,3038.8902113437653,0.0,0.0,0.08000847,37.3,0.14920000000000005
5000,0.0054139663,989770,19.96064122869709,0.0042564003,0.9302325581395349,0.0042564003,3069.183655977249,0.0,0.06976744186046512,0.06861488,34.604651162790695,0.13841860465116282
5040,0.005243377,999770,20.496265073938858,0.004782507,1.0,0.004782507,3100.02046918869,0.0,0.0,0.08021576,35.975,0.14390000000000003
5082,0.006067681,1009772,20.21478933863157,0.0050859693,0.9523809523809523,0.0050859693,3130.257642030716,0.0,0.047619047619047616,0.04598809,35.69047619047619,0.14276190476190478
5123,0.0059030363,1019773,18.651534985064075,0.004621018,0.975609756097561,0.004621018,3160.86159992218,0.0,0.024390243902439025,0.048002277,32.97560975609756,0.13190243902439028
5165,0.0075456286,1029775,20.103242854132205,0.004369444,0.9523809523809523,0.004369444,3191.459334373474,0.0,0.047619047619047616,0.050304297,34.95238095238095,0.13980952380952377
5206,0.004928221,1039776,19.645759948424764,0.0043800604,0.975609756097561,0.0043800604,3222.183189868927,0.0,0.024390243902439025,0.058616742,34.0,0.13599999999999998
5246,0.0060299844,1049776,20.077888957072062,0.005148399,1.0,0.005148399,3252.6908507347107,0.0,0.0,0.08455571,35.4,0.14160000000000003
5287,0.00599946,1059777,20.37888601294179,0.0042951205,0.975609756097561,0.0042951205,3283.1751952171326,0.0,0.024390243902439025,0.09369763,35.75609756097561,0.14302439024390246
5328,0.0070343735,1069780,20.08775372180058,0.006181064,0.975609756097561,0.006181064,3313.9486696720123,0.0,0.024390243902439025,0.07988619,35.41463414634146,0.14165853658536584
5369,0.0059282533,1079781,19.797870017479113,0.005052147,0.975609756097561,0.005052147,3344.5599360466003,0.0,0.024390243902439025,0.07699616,35.170731707317074,0.1406829268292683
5409,0.0054330076,1089781,20.800881781524016,0.0030426132,1.0,0.0030426132,3375.4203600883484,0.0,0.0,0.04919957,36.65,0.1466
5450,0.0061640874,1099792,19.756159407765313,0.006406354,0.975609756097561,0.006406354,3405.4669852256775,0.0,0.024390243902439025,0.06688318,34.926829268292686,0.1439467849223947
5490,0.004749681,1109792,20.0721336912136,0.004792455,1.0,0.004792455,3435.809853553772,0.0,0.0,0.09523113,35.425,0.14170000000000005
5531,0.004147001,1119793,20.19304282829774,0.0028777947,0.975609756097561,0.0028777947,3467.2339787483215,0.0,0.024390243902439025,0.113166824,35.51219512195122,0.1420487804878049
5572,0.005400971,1129794,20.679787139562194,0.003999979,0.975609756097561,0.003999979,3497.1475915908813,0.0,0.024390243902439025,0.10851357,35.65853658536585,0.1426341463414634
5614,0.006021515,1139796,18.313740717921064,0.0048740203,0.9523809523809523,0.0048740203,3528.3957459926605,0.0,0.047619047619047616,0.104019396,32.523809523809526,0.1300952380952381
5656,0.0067118867,1149806,19.02252975314827,0.004663997,0.9523809523809523,0.004663997,3559.1707446575165,0.0,0.047619047619047616,0.1173978,33.404761904761905,0.13871957671957674
5698,0.0048922882,1159808,19.461237460716404,0.0030820915,0.9523809523809523,0.0030820915,3589.92937040329,0.0,0.047619047619047616,0.1265871,34.23809523809524,0.13695238095238096
5738,0.008194465,1169808,20.369118071284515,0.0043337867,1.0,0.0043337867,3620.5112566947937,0.0,0.0,0.14049791,35.9,0.1436
5778,0.0052103614,1179808,20.85911641102981,0.003580951,1.0,0.003580951,3651.0177540779114,0.0,0.0,0.12846908,36.4,0.1456
5819,0.0061520715,1189809,21.02589816808467,0.00344657,0.975609756097561,0.00344657,3681.749832868576,0.0,0.024390243902439025,0.15228078,36.48780487804878,0.1459512195121951
5860,0.006767745,1199810,19.643980822226133,0.005608989,0.975609756097561,0.005608989,3711.988713502884,0.0,0.024390243902439025,0.12772292,34.46341463414634,0.13785365853658538
5900,0.0054002455,1209810,21.061187552609926,0.0049161087,1.0,0.0049161087,3742.5152645111084,0.0,0.0,0.16306843,37.0,0.14800000000000002
5942,0.004776728,1219812,20.08755360981127,0.004408458,0.9523809523809523,0.004408458,3773.005283355713,0.0,0.047619047619047616,0.14797975,35.404761904761905,0.14161904761904764
5983,0.0049428716,1229813,19.47833777590323,0.0042000664,0.975609756097561,0.0042000664,3803.4477438926697,0.0,0.024390243902439025,0.12866212,34.4390243902439,0.1377560975609756
6024,0.0062332707,1239814,20.242488550710117,0.0039348467,0.975609756097561,0.0039348467,3833.5505855083466,0.0,0.024390243902439025,0.10397815,35.53658536585366,0.14214634146341465
6066,0.0054492652,1249822,19.226523741629535,0.003766584,0.9523809523809523,0.003766584,3863.745316028595,0.0,0.047619047619047616,0.102577396,33.23809523809524,0.13956462585034013
6107,0.003826029,1259823,20.839888460871503,0.002777613,0.975609756097561,0.002777613,3894.033587217331,0.0,0.024390243902439025,0.1140291,36.41463414634146,0.14565853658536584
6149,0.005919451,1269825,19.403375976695045,0.004820519,0.9523809523809523,0.004820519,3924.3281049728394,0.0,0.047619047619047616,0.109482534,33.57142857142857,0.1342857142857143
6193,0.0059497566,1279837,17.579923953126073,0.0045400504,0.9090909090909091,0.0045400504,3954.841292619705,0.0,0.09090909090909091,0.10337068,31.25,0.1549393939393939
6234,0.0046702707,1289852,21.611955215791713,0.0033190888,0.975609756097561,0.0033190888,3985.251196861267,0.0,0.024390243902439025,0.095859334,37.63414634146341,0.15665040650406503
6277,0.005952358,1299879,19.48265691248835,0.0044354643,0.9302325581395349,0.0044354643,4015.7989201545715,0.0,0.06976744186046512,0.08808511,33.97674418604651,0.13925581395348838
6317,0.006437622,1309879,20.415409529680826,0.0028684174,1.0,0.0028684174,4045.734136581421,0.0,0.0,0.077985086,35.625,0.14250000000000002
6361,0.006787993,1319883,19.319432021872373,0.004381493,0.9090909090909091,0.004381493,4075.1302535533905,0.0,0.09090909090909091,0.094014,33.61363636363637,0.1344545454545455
6403,0.005968161,1329885,19.86207697974058,0.00374424,0.9523809523809523,0.00374424,4104.8518760204315,0.0,0.047619047619047616,0.07422356,34.95238095238095,0.13980952380952383
6444,0.007023677,1339886,19.49174399279012,0.0057560545,0.975609756097561,0.0057560545,4134.407383441925,0.0,0.024390243902439025,0.08372908,34.53658536585366,0.13814634146341462
6485,0.0054594316,1349887,20.634612337774524,0.0044224183,0.975609756097561,0.0044224183,4163.514522314072,0.0,0.024390243902439025,0.07673255,36.292682926829265,0.14517073170731706
6526,0.006112981,1359888,19.756478136470665,0.0047541982,0.975609756097561,0.0047541982,4192.949064731598,0.0,0.024390243902439025,0.09008768,34.63414634146341,0.1385365853658537
6567,0.0062702424,1369889,19.467817950199567,0.0039655855,0.975609756097561,0.0039655855,4221.813848018646,0.0,0.024390243902439025,0.07612864,34.292682926829265,0.13717073170731706
6609,0.009639076,1379891,19.495696837747914,0.0073948996,0.9523809523809523,0.0073948996,4250.801177740097,0.0,0.047619047619047616,0.031513225,34.26190476190476,0.13704761904761903
6649,0.006322681,1389891,21.4600758809476,0.0039054109,1.0,0.0039054109,4280.173809766769,0.0,0.0,0.055551354,37.35,0.14940000000000003
6690,0.0075008133,1399892,19.65373913878818,0.004331794,0.975609756097561,0.004331794,4309.6202392578125,0.0,0.024390243902439025,0.04514707,34.21951219512195,0.13687804878048782
6730,0.00685408,1409892,21.12485156440611,0.0030786376,1.0,0.0030786376,4338.955965280533,0.0,0.0,-0.00044488907,36.675,0.14670000000000002
6771,0.006902236,1419893,20.469809053142686,0.0050977073,0.975609756097561,0.0050977073,4368.340079307556,0.0,0.024390243902439025,0.028958209,35.90243902439025,0.143609756097561
6812,0.0051004956,1429894,20.232930152091885,0.003400186,0.975609756097561,0.003400186,4397.454198598862,0.0,0.024390243902439025,0.029998984,35.46341463414634,0.14185365853658535
6854,0.007439475,1439896,20.21569460708569,0.0040544416,0.9523809523809523,0.0040544416,4426.890548944473,0.0,0.047619047619047616,0.026845038,35.57142857142857,0.14228571428571432
6895,0.0068314867,1449897,19.92308270466301,0.003330978,0.975609756097561,0.003330978,4456.556507825851,0.0,0.024390243902439025,0.018371603,34.63414634146341,0.13853658536585367
6935,0.0069822585,1459897,21.060537110463258,0.0044004973,1.0,0.0044004973,4484.589790582657,0.0,0.0,-0.009666601,37.45,0.14980000000000002
6977,0.0072732656,1469899,18.69087279554076,0.0051244833,0.9523809523809523,0.0051244833,4513.365216493607,0.0,0.047619047619047616,-0.022406833,32.92857142857143,0.13171428571428576
7018,0.006222045,1479900,20.38849426560372,0.0045830067,0.975609756097561,0.0045830067,4542.624596595764,0.0,0.024390243902439025,-0.019561788,35.51219512195122,0.1420487804878049
7059,0.0069752336,1489901,20.339708790991864,0.005067975,0.975609756097561,0.005067975,4571.515533924103,0.0,0.024390243902439025,-0.0051489617,35.609756097560975,0.14243902439024392
7100,0.0065253503,1499902,19.80133465315229,0.0053858794,0.975609756097561,0.0053858794,4600.726026535034,0.0,0.024390243902439025,0.006888611,34.90243902439025,0.139609756097561
7143,0.004769632,1509923,19.185087260545767,0.0030470428,0.9302325581395349,0.0030470428,4629.438890457153,0.0,0.06976744186046512,0.0035825844,34.372093023255815,0.14201223990208078
7185,0.0054771416,1519925,19.97722802275608,0.0035122666,0.9523809523809523,0.0035122666,4658.179724693298,0.0,0.047619047619047616,0.014089557,35.166666666666664,0.14066666666666666
7229,0.0063515794,1529935,19.614434391999325,0.0052913832,0.9090909090909091,0.0052913832,4687.092823028564,0.0,0.09090909090909091,0.0028104782,33.65909090909091,0.14094805194805196
7269,0.0038579796,1539935,20.144885772750524,0.0031095527,1.0,0.0031095527,4715.721919059753,0.0,0.0,-0.023483293,35.65,0.1426
7309,0.006863373,1549935,20.88482176693517,0.006103482,1.0,0.006103482,4744.98499083519,0.0,0.0,-0.03954681,36.575,0.1463
7351,0.00464319,1559937,19.728892493712035,0.0037161186,0.9523809523809523,0.0037161186,4773.836668252945,0.0,0.047619047619047616,-0.05041541,34.666666666666664,0.13866666666666666
7392,0.004294103,1569938,21.017918937986053,0.0036312041,0.975609756097561,0.0036312041,4802.931122779846,0.0,0.024390243902439025,-0.047199734,36.707317073170735,0.14682926829268295
7432,0.005103678,1579938,21.530673539420043,0.0037011963,1.0,0.0037011963,4832.2483522892,0.0,0.0,-0.027835025,38.125,0.15250000000000002
7473,0.0036455167,1589939,20.540900717398006,0.0028806808,0.975609756097561,0.0028806808,4861.6152992248535,0.0,0.024390243902439025,-0.03520828,36.19512195121951,0.14478048780487804
7513,0.0062716883,1599939,22.25809799916678,0.0041128136,1.0,0.0041128136,4890.379909753799,0.0,0.0,-0.033293456,38.775,0.15510000000000002
7553,0.005010656,1609939,20.924476048475263,0.0039889035,1.0,0.0039889035,4919.817445278168,0.0,0.0,-0.009291172,36.625,0.1465
7595,0.004785026,1619941,19.688235891197788,0.0028223358,0.9523809523809523,0.0028223358,4948.706696033478,0.0,0.047619047619047616,-0.005228281,34.5,0.138
7635,0.004339162,1629941,20.82623056258517,0.0027314452,1.0,0.0027314452,4977.843182325363,0.0,0.0,-0.009079975,36.6,0.1464
7677,0.011037681,1639949,19.437937350134913,0.0030162383,0.9523809523809523,0.0030162383,5006.954256772995,0.0,0.047619047619047616,-0.05568347,34.57142857142857,0.1382857142857143
7718,0.00851685,1649950,21.136444505330758,0.0053999824,0.975609756097561,0.0053999824,5035.000990152359,0.0,0.024390243902439025,-0.08328158,36.80487804878049,0.14721951219512197
7758,0.006702896,1659950,20.328291103506505,0.005501922,1.0,0.005501922,5063.703007698059,0.0,0.0,-0.08521559,35.925,0.1437
7799,0.007179141,1669951,19.182227347309507,0.004954344,0.975609756097561,0.004954344,5092.009610652924,0.0,0.024390243902439025,-0.061365474,33.926829268292686,0.13570731707317077
7842,0.0063598016,1679984,19.94796686776431,0.0042397478,0.9302325581395349,0.0042397478,5120.391108512878,0.0,0.06976744186046512,-0.07099786,35.25581395348837,0.14406644518272424
7882,0.006169124,1689984,20.932593916713326,0.0036942773,1.0,0.0036942773,5149.476706027985,0.0,0.0,-0.08051301,36.425,0.14570000000000002
7923,0.0057609817,1699985,20.618637956606882,0.004780217,0.975609756097561,0.004780217,5177.884612321854,0.0,0.024390243902439025,-0.055467866,35.853658536585364,0.14341463414634145
7963,0.005403474,1709985,19.958408365729106,0.0029403016,1.0,0.0029403016,5207.51931142807,0.0,0.0,-0.060482036,35.45,0.1418
8003,0.0042516245,1719985,19.990204965350845,0.004199151,1.0,0.004199151,5236.694869279861,0.0,0.0,-0.049541466,34.7,0.13879999999999998
8045,0.006685614,1729987,19.460144415601967,0.006208615,0.9523809523809523,0.006208615,5266.194854021072,0.0,0.047619047619047616,-0.035121962,33.69047619047619,0.13476190476190478
8085,0.0069153123,1739987,20.963134405233177,0.0035009377,1.0,0.0035009377,5294.366859912872,0.0,0.0,-0.008714199,37.325,0.14930000000000002
8127,0.006762818,1749989,19.784495614955972,0.003914153,0.9523809523809523,0.003914153,5323.586454868317,0.0,0.047619047619047616,-0.00043153763,34.785714285714285,0.13914285714285718
8168,0.0081411805,1759992,20.324960177284343,0.0048824484,0.975609756097561,0.0048824484,5352.493008375168,0.0,0.024390243902439025,-0.025271641,35.58536585365854,0.14234146341463413
