TimestepsSoFar,Tbt,surrgain,TimeElapsed,Tmc,TtR,optimgain,MtR,Ptt,AttNC,meankl,entloss,entropy,MpbtN,EpisodesSoFar,AttC,Tmt,MpbtA
1119899,239087.48387096773,0.0018843057,39469.76158595085,46.70967741935484,-134.51612903225808,0.0018843057,-9.470061227510913,56.91997704606087,3.8870967741935485,0.005986888,0.0,0.31240034,23.07351170944676,8652,6.112903225806452,58.37096774193548,76.92648829055324
1129922,233280.0,0.0025771386,39818.75908446312,48.1875,-139.53125,0.0025771386,-10.271427424405486,55.54999687411484,4.03125,0.0070623537,0.0,0.33425245,24.60968442195039,8716,5.96875,56.953125,75.39031557804965
1139902,231796.36363636365,0.0027662534,40184.31168246269,48.57575757575758,-124.84848484848484,0.0027662534,-9.095970913843978,55.19554560037744,3.090909090909091,0.006774535,0.0,0.35274124,22.022237987142258,8782,6.909090909090909,56.59090909090909,77.97776201285772
1149968,240981.33333333334,0.0023701496,40545.462413072586,46.27272727272727,-168.63636363636363,0.0023701496,-10.942956638267221,57.34012468878038,2.727272727272727,0.0057818135,0.0,0.34936836,27.871465945681866,8848,7.2727272727272725,58.833333333333336,72.12853405431814
1159925,233976.12307692308,0.0028794524,40918.39548277855,48.06153846153846,-132.15384615384616,0.0028794524,-9.545347407289755,55.689906781640545,4.076923076923077,0.008424381,0.0,0.31735304,23.095226226318815,8913,5.923076923076923,57.12307692307692,76.9047737736812
1169888,229696.0,0.0019294278,41297.35334277153,49.109375,-129.53125,0.0019294278,-9.556501018555155,54.70032058715888,3.90625,0.0056283604,0.0,0.3208086,23.124724956709752,8977,6.09375,56.078125,76.87527504329024
1179856,235904.0,0.0019658941,41673.81938099861,47.5,-134.6875,0.0019658941,-9.642526248047409,56.17898806127852,4.421875,0.005062135,0.0,0.33841407,23.454750451166717,9041,5.578125,57.59375,76.5452495488333
1189888,236544.0,0.0020126777,42041.982981443405,47.390625,-145.0,0.0020126777,-10.018324229836514,56.301495365573324,4.25,0.0045676474,0.0,0.325125,24.875644720089,9105,5.75,57.75,75.124355279911
1199955,229888.0,0.0027870275,42419.96648430824,49.09375,-126.09375,0.0027870275,-9.333898298145476,54.729919689229575,5.984375,0.006962608,0.0,0.3487067,22.534670506636534,9169,4.015625,56.125,77.46532949336347
1209916,249856.0,0.0023709247,42789.46121120453,44.03225806451613,-198.38709677419354,0.0023709247,-12.466962165127072,59.419893948184,2.5483870967741935,0.0043452606,0.0,0.39736184,31.734416769011755,9231,7.451612903225806,61.0,68.26558323098826
1219956,239552.0,0.0016687857,43144.02318024635,46.578125,-148.59375,0.0016687857,-10.114457614749776,57.03149962031718,4.890625,0.0048166607,0.0,0.33015883,25.066740186518455,9295,5.109375,58.484375,74.93325981348156
1229939,236917.84126984127,0.0020192892,43471.54589700699,47.25396825396825,-133.33333333333334,0.0020192892,-9.552746455249844,56.411032679217584,6.301587301587301,0.0051220125,0.0,0.32375434,23.061873281638906,9358,3.6984126984126986,57.84126984126984,76.93812671836108
1239939,253269.33333333334,0.0027631414,43793.06201314926,43.083333333333336,-205.16666666666666,0.0027631414,-12.868088853736431,60.271153137433906,3.95,0.007258198,0.0,0.38117194,32.412529250700864,9418,6.05,61.833333333333336,67.58747074929914
1249986,238478.22222222222,0.0022229105,44118.82526421547,46.87301587301587,-117.77777777777777,0.0022229105,-8.445144349188363,56.77194990410285,7.571428571428571,0.005684137,0.0,0.3110299,20.264810182662046,9481,2.4285714285714284,58.22222222222222,79.73518981733795
1259926,240858.22950819673,0.0019092368,44420.417048454285,46.24590163934426,-130.98360655737704,0.0019092368,-9.205325264273458,57.34099587542704,5.950819672131147,0.0058959937,0.0,0.32326782,22.119519824656912,9542,4.049180327868853,58.80327868852459,77.88048017534308
1269935,236462.73015873015,0.0023185706,44723.91961145401,47.38095238095238,-131.9047619047619,0.0023185706,-9.866959952516819,56.29956995189421,6.650793650793651,0.005736786,0.0,0.31993657,22.810595986178487,9605,3.3492063492063493,57.73015873015873,77.1894040138215
1279876,247426.16949152542,0.001978409,45031.59564447403,44.66101694915254,-173.38983050847457,0.001978409,-11.373272464075384,58.84497193169243,3.711864406779661,0.005886947,0.0,0.35993335,28.065426721718005,9664,6.288135593220339,60.40677966101695,71.934573278282
1289930,233736.25806451612,0.0016378876,45347.00430750847,48.016129032258064,-131.7741935483871,0.0016378876,-9.522861307859417,55.6848278380768,5.354838709677419,0.004606744,0.0,0.32239664,23.052697590206165,9726,4.645161290322581,57.064516129032256,76.94730240979383
1299938,237105.5483870968,0.0017307452,45679.125811338425,47.20967741935484,-135.6451612903226,0.0017307452,-9.480598757747599,56.453867126168916,5.354838709677419,0.0056668567,0.0,0.31055525,23.434174352000515,9788,4.645161290322581,57.88709677419355,76.56582564799949
1309906,242919.2258064516,0.0015934976,46009.784866809845,45.75806451612903,-132.25806451612902,0.0015934976,-9.65605886520104,57.809078612826355,6.548387096774194,0.004373361,0.0,0.30591935,22.209149094734407,9850,3.4516129032258065,59.306451612903224,77.7908509052656
1319984,239179.54098360657,0.0020079955,46354.93216085434,46.73770491803279,-127.21311475409836,0.0020079955,-8.73614816911942,56.91437808867466,6.147540983606557,0.00559008,0.0,0.30004615,21.784687966655838,9911,3.8524590163934427,58.39344262295082,78.21531203334415
1329900,240640.0,0.0039728945,46701.6381008625,46.31666666666667,-152.33333333333334,0.0039728945,-11.09510077402894,57.2829098381684,7.266666666666667,0.0067536444,0.0,0.30071187,25.766484427718456,9971,2.7333333333333334,58.75,74.23351557228158
1339932,246940.2033898305,0.002190398,47046.03155350685,44.728813559322035,-160.5084745762712,0.002190398,-10.412651704155307,58.75741485088584,5.322033898305085,0.007352384,0.0,0.3293268,26.327237173035392,10030,4.677966101694915,60.28813559322034,73.6727628269646
1349846,238360.7741935484,0.0022473193,47391.95602655411,46.903225806451616,-140.80645161290323,0.0022473193,-10.349929053958984,56.742725461624794,7.161290322580645,0.005555705,0.0,0.31147552,24.263923735912194,10092,2.838709677419355,58.193548387096776,75.73607626408779
1359919,251799.86440677967,0.0019010183,47727.17425727844,43.59322033898305,-177.28813559322035,0.0019010183,-11.558769147688684,59.848076270204885,4.372881355932203,0.00686292,0.0,0.35111868,28.41506266566703,10151,5.627118644067797,61.47457627118644,71.58493733433296
1369979,234925.4193548387,0.0019044082,48077.31994223595,47.79032258064516,-134.19354838709677,0.0019044082,-9.71667103189962,55.92803637719774,6.67741935483871,0.004760402,0.0,0.30343625,23.354787846108145,10213,3.3225806451612905,57.354838709677416,76.64521215389186
1379867,248161.10344827586,0.0018549494,48407.50659894943,44.43103448275862,-187.24137931034483,0.0018549494,-12.338414303760336,59.04219995790062,4.120689655172414,0.00540266,0.0,0.37064722,30.193607972787913,10271,5.879310344827586,60.58620689655172,69.8063920272121
1389884,233807.73770491802,0.0021292253,48751.01233005524,48.09836065573771,-134.91803278688525,0.0021292253,-9.765605816433439,55.653083525528416,6.672131147540983,0.005268177,0.0,0.30494675,23.732508601724405,10332,3.3278688524590163,57.08196721311475,76.2674913982756
1399859,243976.25806451612,0.0020681883,49078.06295967102,45.5,-187.41935483870967,0.0020681883,-12.259588007979804,58.05274022170686,3.370967741935484,0.0068003163,0.0,0.31731546,30.942077671615507,10394,6.629032258064516,59.564516129032256,69.05792232838448
1409921,236627.9344262295,0.0014529801,49409.156478405,47.36065573770492,-126.55737704918033,0.0014529801,-9.22660111369886,56.32741262639154,6.60655737704918,0.004892484,0.0,0.26835033,21.948918699679474,10455,3.3934426229508197,57.77049180327869,78.05108130032056
1419978,247707.2786885246,0.0018384102,49724.19731092453,44.540983606557376,-166.88524590163934,0.0018384102,-11.832534566477172,58.936611799687334,5.983606557377049,0.0067995894,0.0,0.28036302,27.539261054305584,10516,4.016393442622951,60.47540983606557,72.46073894569442
1429888,247217.89830508476,0.0023526486,50061.37540316582,44.66101694915254,-148.135593220339,0.0023526486,-10.52077678215458,58.82313210121417,8.745762711864407,0.0057666656,0.0,0.28082252,24.491190863943988,10575,1.2542372881355932,60.355932203389834,75.508809136056
1439999,258048.0,0.0024956265,50375.67873430252,41.97142857142857,-280.85714285714283,0.0024956265,-17.95335486156189,61.33171858809333,2.2714285714285714,0.006410879,0.0,0.3778145,43.35630185407565,10645,7.728571428571429,63.0,56.64369814592434
1449954,243812.7213114754,0.0020386088,50695.939160346985,45.49180327868852,-146.2295081967213,0.0020386088,-10.3903387744617,58.04099338865394,7.885245901639344,0.004935987,0.0,0.2672333,24.424813589894384,10706,2.1147540983606556,59.52459016393443,75.57518641010562
1459864,244302.10169491524,0.001876938,50999.225538015366,45.389830508474574,-156.4406779661017,0.001876938,-10.57186770201426,58.14207397944202,6.0,0.0070512816,0.0,0.26835266,26.105708901063696,10765,4.0,59.644067796610166,73.89429109893632
1469995,239928.40677966102,0.0027533337,51317.5196390152,46.45762711864407,-154.0677966101695,0.0027533337,-10.964311008516843,57.13545712362119,7.728813559322034,0.006037965,0.0,0.27946115,26.272048010230193,10824,2.2711864406779663,58.57627118644068,73.72795198976982
1479867,239511.86440677967,0.0019661197,51634.83638191223,46.67796610169491,-158.64406779661016,0.0019661197,-10.635385509269488,56.978940697937375,5.169491525423729,0.005798344,0.0,0.31069443,26.67091733562396,10883,4.830508474576271,58.47457627118644,73.32908266437606
1489962,237158.4,0.002109191,51969.33650970459,47.18333333333333,-146.0,0.002109191,-10.16604300187519,56.47251725544895,6.266666666666667,0.0044650286,0.0,0.293767,25.139649935598833,10943,3.7333333333333334,57.9,74.86035006440116
1499895,239479.46666666667,0.0021949601,52294.464997291565,46.63333333333333,-148.0,0.0021949601,-10.111950125939297,56.997649224740144,5.133333333333334,0.004894536,0.0,0.32951683,25.22364426680475,11003,4.866666666666666,58.46666666666667,74.77635573319526
1509924,256839.34426229508,0.002250536,52620.08562421799,42.24590163934426,-236.72131147540983,0.002250536,-14.190912192191687,61.069102302195546,1.721311475409836,0.006238142,0.0,0.35900053,37.08159167826094,11064,8.278688524590164,62.704918032786885,62.91840832173905
1519912,243234.13333333333,0.0024396768,52956.59062600136,45.63333333333333,-136.5,0.0024396768,-9.435374652612245,57.904698298663014,6.0,0.005787719,0.0,0.29513437,22.916218213857388,11124,4.0,59.38333333333333,77.08378178614261
1529908,239547.73333333334,0.0019673505,53310.487981796265,46.6,-138.83333333333334,0.0019673505,-9.969161254725629,57.02339287576462,7.05,0.0051406934,0.0,0.30316034,23.7939231476208,11184,2.95,58.483333333333334,76.20607685237924
1539927,239716.7213114754,0.0015814981,53641.55082774162,46.57377049180328,-131.14754098360655,0.0015814981,-9.063645450863628,57.055088445226396,5.770491803278689,0.0035733306,0.0,0.33644128,22.323899595969426,11245,4.229508196721311,58.52459016393443,77.67610040403056
1549911,236202.66666666666,0.00268641,53985.18728518486,47.476190476190474,-132.53968253968253,0.00268641,-9.20311247130831,56.22479234114661,5.333333333333333,0.008219207,0.0,0.33500898,22.949483336703274,11308,4.666666666666667,57.666666666666664,77.05051666329672
1559906,239448.131147541,0.0020942187,54314.86033940315,46.63934426229508,-139.672131147541,0.0020942187,-9.576652856910082,56.993099830368394,4.836065573770492,0.005963046,0.0,0.32209805,23.73954565568637,11369,5.163934426229508,58.459016393442624,76.26045434431363
1569955,232171.68253968254,0.0015700794,54652.54044365883,48.44444444444444,-122.6984126984127,0.0015700794,-8.941163528519628,55.30151581080966,5.603174603174603,0.0052168593,0.0,0.28317618,21.651859600009725,11432,4.396825396825397,56.682539682539684,78.34814039999026
1579958,237177.90476190476,0.0016021114,54996.74547290802,47.20634920634921,-137.46031746031747,0.0016021114,-10.191288404938168,56.465796865905546,6.5396825396825395,0.004066619,0.0,0.26527864,23.81590080046727,11495,3.4603174603174605,57.904761904761905,76.18409919953275
1589856,234066.5806451613,0.002795423,55334.992005348206,47.96774193548387,-138.70967741935485,0.002795423,-10.195886677087758,55.74541783118337,8.274193548387096,0.006508233,0.0,0.29722673,24.2691376289109,11557,1.7258064516129032,57.145161290322584,75.73086237108909
1599918,235487.49206349207,0.002216851,55661.72839188576,47.61904761904762,-129.68253968253967,0.002216851,-8.950980197925745,56.07157652809429,5.222222222222222,0.00717633,0.0,0.33217242,22.281503546463746,11620,4.777777777777778,57.492063492063494,77.71849645353622
1609944,231066.4126984127,0.0019442261,55964.97371506691,48.76190476190476,-109.36507936507937,0.0019442261,-8.111541055080854,55.02324490337156,5.365079365079365,0.0062934733,0.0,0.28259104,19.386881635257325,11683,4.634920634920635,56.41269841269841,80.61311836474269
1619985,227815.61904761905,0.0029435125,56272.12898993492,49.682539682539684,-123.4920634920635,0.0029435125,-9.323669000081749,54.21118346537696,6.063492063492063,0.0057634367,0.0,0.310961,22.182247306079077,11746,3.9365079365079363,55.61904761904762,77.81775269392091
1629919,249921.0158730159,0.0033179754,56593.75834393501,43.96825396825397,-207.61904761904762,0.0033179754,-13.675427754658925,59.464244391891874,3.4603174603174605,0.006055805,0.0,0.36916134,32.581815398450665,11809,6.5396825396825395,61.01587301587302,67.41818460154934
1639953,236787.80952380953,0.0023665186,56917.08790421486,47.301587301587304,-127.3015873015873,0.0023665186,-8.909701415106776,56.37178408722523,5.015873015873016,0.006675688,0.0,0.3349596,21.830755810436074,11872,4.984126984126984,57.80952380952381,78.16924418956393
1649880,230806.3492063492,0.001830052,57258.58067941666,48.77777777777778,-125.07936507936508,0.001830052,-9.240689761426534,54.987293775639614,3.8253968253968256,0.004770717,0.0,0.32851258,22.219359642110852,11935,6.174603174603175,56.34920634920635,77.78064035788915
1659922,234252.19047619047,0.002137044,57608.293045043945,47.87301587301587,-119.36507936507937,0.002137044,-8.46358697112586,55.80949960675026,4.301587301587301,0.007014504,0.0,0.34924695,20.709895688954955,11998,5.698412698412699,57.19047619047619,79.29010431104504
1669906,234122.15873015873,0.0018655754,57962.94125247002,47.95238095238095,-118.0952380952381,0.0018655754,-8.317158760283728,55.75808293577837,3.365079365079365,0.004543861,0.0,0.32878095,20.742570103798815,12061,6.634920634920635,57.15873015873016,79.25742989620119
1679986,237112.88888888888,0.002404171,58320.34569334984,47.19047619047619,-128.57142857142858,0.002404171,-8.956663381459286,56.46302159798863,3.9206349206349205,0.0051731435,0.0,0.35608953,22.154250359126948,12124,6.079365079365079,57.888888888888886,77.84574964087305
1689927,244954.22950819673,0.0021205032,58674.48952007294,45.21311475409836,-155.5737704918033,0.0021205032,-10.31572327040462,58.30214872751564,3.8852459016393444,0.005473381,0.0,0.3483014,25.717667532627893,12185,6.114754098360656,59.80327868852459,74.28233246737207
1699957,240128.0,0.0017908276,59039.74955677986,46.453125,-119.21875,0.0017908276,-8.77668637417842,57.16066702148628,6.3125,0.004067243,0.0,0.3272761,20.382143504641338,12249,3.6875,58.625,79.61785649535864
1709916,238228.64516129033,0.002386618,59387.17425656319,46.96774193548387,-129.03225806451613,0.002386618,-8.83746755109486,56.6977852114079,3.967741935483871,0.006566687,0.0,0.32693362,21.829172190769206,12311,6.032258064516129,58.16129032258065,78.17082780923077
1719969,230848.0,0.0018775815,59746.09748291969,48.828125,-121.5625,0.0018775815,-8.756919781256709,54.967587196314966,5.1875,0.0050006076,0.0,0.2958971,21.709794067710167,12375,4.8125,56.359375,78.29020593228984
1729975,231616.0,0.0020303596,60104.63832783699,48.640625,-110.9375,0.0020303596,-8.150049431147115,55.14465345774446,6.0625,0.0059466707,0.0,0.29898226,19.70671662068401,12439,3.9375,56.546875,80.293283379316
1739865,227035.42857142858,0.001909292,60469.901695013046,49.857142857142854,-114.76190476190476,0.001909292,-8.191172417005658,54.039893490959045,5.0476190476190474,0.0062861377,0.0,0.29358083,20.740395368786483,12502,4.9523809523809526,55.42857142857143,79.25960463121353
1749947,230286.22222222222,0.0021932456,60833.54208397865,49.0,-122.53968253968254,0.0021932456,-8.815285466142932,54.81993142011551,6.0,0.004983367,0.0,0.30523098,21.859989644315903,12565,4.0,56.22222222222222,78.1400103556841
1759841,227195.87096774194,0.0015325928,61190.27205038071,49.806451612903224,-127.58064516129032,0.0015325928,-9.292951330581557,54.08197972461509,5.435483870967742,0.004681133,0.0,0.30656028,22.946090393516236,12627,4.564516129032258,55.46774193548387,77.0539096064838
1769872,224024.7741935484,0.0020656202,61565.7312977314,50.67741935483871,-115.80645161290323,0.0020656202,-8.483104121491412,53.30318820232619,5.435483870967742,0.004818361,0.0,0.27918088,21.188574914713346,12689,4.564516129032258,54.693548387096776,78.81142508528664
1779969,226403.09677419355,0.0020253658,61925.021948099136,49.983870967741936,-116.61290322580645,0.0020253658,-8.572455204838096,53.907748380074025,5.983870967741935,0.0049783806,0.0,0.3026385,21.166647465890243,12751,4.016129032258065,55.274193548387096,78.83335253410972
1789948,232679.2258064516,0.0023992495,62279.03514504433,48.306451612903224,-123.2258064516129,0.0023992495,-8.809822523550812,55.42437746378706,5.387096774193548,0.0060566585,0.0,0.3337172,21.661541158231984,12813,4.612903225806452,56.806451612903224,78.33845884176802
1799906,229970.5806451613,0.0020266024,62631.94735240936,49.03225806451613,-119.19354838709677,0.0020266024,-8.547949049959644,54.76777578068701,4.935483870967742,0.0053987904,0.0,0.34596866,21.149269457074492,12875,5.064516129032258,56.145161290322584,78.85073054292555
1809956,239748.12903225806,0.001756399,62973.16545701027,46.46774193548387,-123.87096774193549,0.001756399,-8.613189747322538,57.112024583729074,4.370967741935484,0.004722215,0.0,0.32378346,21.179945817965674,12937,5.629032258064516,58.53225806451613,78.82005418203433
1819846,230987.54098360657,0.002687474,63327.93750715256,48.77049180327869,-129.8360655737705,0.002687474,-9.051968210040373,55.00952430272967,4.885245901639344,0.0052150977,0.0,0.338356,22.841442708003736,12998,5.114754098360656,56.39344262295082,77.15855729199627
1829996,235552.50793650793,0.0018467288,63666.86576938629,47.63492063492063,-129.36507936507937,0.0018467288,-9.162319926366848,56.072797918620964,5.190476190476191,0.004868114,0.0,0.3373945,22.403595786436014,13061,4.809523809523809,57.507936507936506,77.59640421356396
1839994,236829.37704918033,0.0022196595,64008.250619888306,47.31147540983606,-137.54098360655738,0.0022196595,-9.598022927656032,56.371231247359574,4.573770491803279,0.0051354645,0.0,0.36301836,23.657784084261376,13122,5.426229508196721,57.81967213114754,76.34221591573866
1849888,234018.13333333333,0.0015023148,64300.37535691261,47.95,-137.83333333333334,0.0015023148,-9.427798186930298,55.74793317716805,4.366666666666666,0.004476606,0.0,0.34547302,24.12422336885623,13182,5.633333333333334,57.13333333333333,75.87577663114376
1859973,231927.60655737706,0.0021147793,64592.412250995636,48.49180327868852,-135.9016393442623,0.0021147793,-9.272370856586546,55.24927217530901,4.524590163934426,0.0043791095,0.0,0.33731422,23.87953998689,13243,5.475409836065574,56.622950819672134,76.12046001311003
1869899,229443.1475409836,0.001678186,64918.772723436356,49.14754098360656,-125.40983606557377,0.001678186,-8.875444157485017,54.6537648179268,5.540983606557377,0.004005408,0.0,0.30609962,22.340753270891103,13304,4.459016393442623,56.01639344262295,77.65924672910893
1879869,227063.74193548388,0.0022058873,65255.60630488396,49.83870967741935,-116.12903225806451,0.0022058873,-8.424735287520035,54.05132324799902,6.193548387096774,0.0064990865,0.0,0.27924988,20.91380069680015,13366,3.806451612903226,55.435483870967744,79.08619930319983
1889958,224954.92063492062,0.0024183006,65610.72332668304,50.34920634920635,-112.38095238095238,0.0024183006,-8.358465830084082,53.56670695709763,5.158730158730159,0.0049031125,0.0,0.28776142,20.50356451333477,13429,4.841269841269841,54.92063492063492,79.49643548666522
1899909,226799.48387096773,0.0019134601,65964.07495427132,49.87096774193548,-110.0,0.0019134601,-8.185131388883995,54.00596661742292,6.451612903225806,0.004858994,0.0,0.2915226,19.92373836428398,13491,3.5483870967741935,55.37096774193548,80.07626163571601
1909959,231521.52380952382,0.0018889405,66320.64198064804,48.63492063492063,-118.73015873015873,0.0018889405,-8.5003920351641,55.135668308818275,5.984126984126984,0.0051385253,0.0,0.2983235,20.95461657094311,13554,4.015873015873016,56.523809523809526,79.04538342905688
1919873,228205.7142857143,0.001271758,66669.84844660759,49.53968253968254,-114.60317460317461,0.001271758,-8.34298071303389,54.32566368219502,5.222222222222222,0.0055750087,0.0,0.2711516,20.560253070740394,13617,4.777777777777778,55.714285714285715,79.4397469292596
1929958,228465.77777777778,0.0023992402,67030.18863725662,49.38095238095238,-107.77777777777777,0.0023992402,-8.133317884273808,54.4313171879304,5.4603174603174605,0.0064138654,0.0,0.29805183,19.364708429389257,13680,4.5396825396825395,55.77777777777778,80.63529157061073
1939958,237898.32258064515,0.0025569666,67380.99273896217,47.03225806451613,-138.06451612903226,0.0025569666,-9.049632526749358,56.628135069519104,4.064516129032258,0.006022881,0.0,0.32919672,23.288609970352702,13742,5.935483870967742,58.08064516129032,76.71139002964729
1949855,233868.38709677418,0.0023130442,67739.35890817642,48.064516129032256,-120.3225806451613,0.0023130442,-8.56898442248056,55.67669139522078,5.145161290322581,0.0060707154,0.0,0.30526868,21.069674531112916,13804,4.854838709677419,57.096774193548384,78.93032546888708
1959973,231104.0,0.0023106202,68082.59636354446,48.8125,-115.78125,0.0023106202,-8.409720368295382,55.00251291136226,4.96875,0.0060938965,0.0,0.29521936,20.437922948223992,13868,5.03125,56.421875,79.56207705177599
1969903,229980.32786885247,0.0016065773,68424.36177301407,49.08196721311475,-120.65573770491804,0.0016065773,-8.548064388692886,54.74653801761152,4.721311475409836,0.003924117,0.0,0.29026198,21.538279727171684,13929,5.278688524590164,56.14754098360656,78.46172027282832
1979861,228385.03225806452,0.002659098,68776.74929952621,49.45161290322581,-114.03225806451613,0.002659098,-8.210307630608325,54.3874005333122,5.564516129032258,0.004820083,0.0,0.29989856,20.483594333649094,13991,4.435483870967742,55.75806451612903,79.51640566635088
1989949,233341.96825396825,0.0022800593,69122.41870760918,48.15873015873016,-128.25396825396825,0.0022800593,-8.858027091944827,55.57034939439756,5.0,0.0056719817,0.0,0.31076598,22.303057146624823,14054,5.0,56.96825396825397,77.69694285337516
1999974,241472.0,0.0018182623,69493.12784028053,46.140625,-154.0625,0.0018182623,-10.326679672653304,57.45999175274553,4.828125,0.0055579767,0.0,0.3053959,25.553059175260724,14118,5.171875,58.953125,74.44694082473926
2009895,238440.9180327869,0.0017769117,69854.70777010918,46.868852459016395,-134.4262295081967,0.0017769117,-9.371948680749325,56.76690345630669,6.590163934426229,0.0040705944,0.0,0.28184146,22.930511248382945,14179,3.4098360655737703,58.21311475409836,77.06948875161709
2019852,234000.51612903227,0.002176173,70212.40101671219,47.96774193548387,-131.7741935483871,0.002176173,-9.553126337983471,55.73710066299835,7.370967741935484,0.0051801912,0.0,0.26144895,23.02880122592161,14241,2.629032258064516,57.12903225806452,76.97119877407839
2029962,234512.25396825396,0.001811066,70565.07642292976,47.84126984126984,-127.46031746031746,0.001811066,-9.059219453948522,55.85486354619195,6.2063492063492065,0.0038984113,0.0,0.25700903,22.127980771428756,14304,3.7936507936507935,57.25396825396825,77.87201922857123
2039938,242483.2,0.0019958115,70917.59719777107,45.8,-166.0,0.0019958115,-11.644720470002188,57.7424316395126,6.507692307692308,0.0051589757,0.0,0.2349347,27.214594176686703,14369,3.4923076923076923,59.2,72.7854058233133
2049928,239069.86666666667,0.0032349557,71253.77424192429,46.7,-131.33333333333334,0.0032349557,-9.50345124241326,56.92128289186683,8.983333333333333,0.005792158,0.0,0.27258137,22.560859595965205,14429,1.0166666666666666,58.36666666666667,77.43914040403479
2059990,234354.21538461538,0.0020334367,71600.44048714638,47.96923076923077,-141.53846153846155,0.0020334367,-9.859907568928573,55.77708658344359,6.492307692307692,0.004820536,0.0,0.2761097,24.166419114320128,14494,3.5076923076923077,57.215384615384615,75.8335808856799
2069923,232301.7142857143,0.0020107317,71920.88588738441,48.492063492063494,-124.28571428571429,0.0020107317,-8.94684559753505,55.29071228596905,6.317460317460317,0.0054268437,0.0,0.27943113,21.752075316457415,14557,3.6825396825396823,56.714285714285715,78.24792468354259
2079846,234747.80327868852,0.002248036,72260.73799395561,47.868852459016395,-126.55737704918033,0.002248036,-8.848419840227182,55.86785419615234,6.327868852459017,0.004999538,0.0,0.29813892,21.933871006892733,14618,3.6721311475409837,57.31147540983606,78.06612899310727
2089891,230181.77049180327,0.0015427972,72589.55880141258,49.01639344262295,-125.24590163934427,0.0015427972,-8.790440555353113,54.79916674466583,5.278688524590164,0.004831791,0.0,0.26969615,22.137892985596814,14679,4.721311475409836,56.19672131147541,77.86210701440318
2099838,232679.2258064516,0.0028484163,72918.88906216621,48.41935483870968,-112.58064516129032,0.0028484163,-8.258827932543635,55.369798222337224,6.354838709677419,0.0066896044,0.0,0.29988602,19.777545367691868,14741,3.6451612903225805,56.806451612903224,80.22245463230814
2109868,237435.87096774194,0.0016226654,73247.39376020432,47.11290322580645,-120.96774193548387,0.0016226654,-8.437200325858099,56.53611245871234,5.338709677419355,0.004268528,0.0,0.2960846,20.678511415508243,14803,4.661290322580645,57.96774193548387,79.32148858449179
2119974,235916.38709677418,0.0018602333,73565.57434177399,47.516129032258064,-114.35483870967742,0.0018602333,-8.011912726804098,56.17021514299024,6.387096774193548,0.005165613,0.0,0.2632874,19.75673601859172,14865,3.6129032258064515,57.596774193548384,80.2432639814083
2129858,229241.70491803277,0.0024417208,73902.37478089333,49.22950819672131,-106.55737704918033,0.0024417208,-7.87357655574881,54.59176125220692,6.754098360655738,0.004808834,0.0,0.27338266,19.076331303915072,14926,3.2459016393442623,55.967213114754095,80.92366869608493
2139921,236110.10169491524,0.0022925572,74218.18895363808,47.52542372881356,-133.89830508474577,0.0022925572,-9.02063417849167,56.18575611181746,5.0,0.0052189375,0.0,0.27224296,23.072104346585547,14985,5.0,57.644067796610166,76.92789565341445
2149877,233136.26229508198,0.0021265305,74550.89881896973,48.26229508196721,-115.57377049180327,0.0021265305,-8.358290358938211,55.49736710249703,5.770491803278689,0.0035878748,0.0,0.25337788,20.252066950252086,15046,4.229508196721311,56.91803278688525,79.74793304974789
2159888,232547.09677419355,0.0033000577,74878.23302006721,48.37096774193548,-112.41935483870968,0.0033000577,-8.042987156160924,55.379105502917426,6.435483870967742,0.005260697,0.0,0.2511473,19.729280931987365,15108,3.564516129032258,56.774193548387096,80.27071906801261
2169946,233667.04761904763,0.002125034,75196.73882293701,48.15873015873016,-109.84126984126983,0.002125034,-7.98798669561381,55.607121735988024,6.714285714285714,0.0061980495,0.0,0.2674073,19.252845989421466,15171,3.2857142857142856,57.04761904761905,80.74715401057854
2179849,228100.19672131148,0.0026457547,75518.32960438728,49.557377049180324,-115.08196721311475,0.0026457547,-8.274136750942443,54.30296915130733,4.819672131147541,0.0043663313,0.0,0.27331463,20.56068725332992,15232,5.180327868852459,55.68852459016394,79.43931274667011
2189842,230806.3492063492,0.002213805,75828.56276321411,48.888888888888886,-123.4920634920635,0.002213805,-8.583851330602023,54.931363961390716,5.158730158730159,0.0053396886,0.0,0.26581296,21.588133688720514,15295,4.841269841269841,56.34920634920635,78.41186631127945
2199843,237039.48387096773,0.0028400482,76136.82969665527,47.24193548387097,-131.29032258064515,0.0028400482,-9.289717776139097,56.42769096925736,5.5,0.0092495065,0.0,0.24817492,22.340394771303323,15357,4.5,57.87096774193548,77.65960522869668
2209878,229706.32258064515,0.0027875341,76433.38003087044,49.096774193548384,-114.83870967741936,0.0027875341,-8.218596382536516,54.7071402139202,7.451612903225806,0.005993398,0.0,0.26494893,20.491834785305606,15419,2.5483870967741935,56.08064516129032,79.50816521469439
2219850,228637.37704918033,0.0023396038,76715.15397000313,49.377049180327866,-106.39344262295081,0.0023396038,-7.5203696041563415,54.45158301480612,6.967213114754099,0.0048297117,0.0,0.27642098,19.079128024307543,15480,3.0327868852459017,55.81967213114754,80.92087197569242
