meankl,entropy,surrgain,EpisodesSoFar,TimestepsSoFar,TimeElapsed,MtR,entloss,optimgain,Fce,AttC,AttNC,TtR
0.0059976806,0.3593549,0.0008945472,16116,3909986,19357.15007853508,140.54756511891546,0.0,0.0008945472,0.9831999999999997,0.0,10.0,2458.0
0.0041909907,0.327176,0.0008766011,16156,3919986,19401.323509454727,138.71109118776974,0.0,0.0008766011,0.9701000000000001,0.0,10.0,2425.25
0.0037573962,0.3036804,0.0008325877,16196,3929986,19444.328188180923,138.96843302750122,0.0,0.0008325877,0.9722000000000003,0.0,10.0,2430.5
0.004684913,0.32844454,0.00077148573,16236,3939986,19488.163907527924,139.50352146787316,0.0,0.00077148573,0.9761999999999998,0.0,10.0,2440.5
0.0033103912,0.32037255,0.000733911,16276,3949986,19533.243528604507,139.7453924604295,0.0,0.000733911,0.978,0.0,10.0,2445.0
0.0073066577,0.2686307,0.0011950041,16316,3959986,19577.649631738663,139.2472663296416,0.0,0.0011950041,0.9757,0.0,10.0,2439.25
0.0025937024,0.26208526,0.0005726275,16356,3969986,19621.411197423935,141.68416583317824,0.0,0.0005726275,0.9918999999999999,0.0,10.0,2479.75
0.004551449,0.25917047,0.0010713167,16397,3979993,19667.54105067253,138.20250464132246,0.0,0.0010713167,0.966731707317073,0.24390243902439024,9.75609756097561,2416.829268292683
0.005155291,0.21743308,0.00089030474,16437,3989993,19714.282670021057,141.26577175939957,0.0,0.00089030474,0.9887,0.0,10.0,2471.75
0.0055817664,0.24163942,0.00077839295,16477,3999993,19760.894354104996,141.080840949098,0.0,0.00077839295,0.9883000000000001,0.05,9.95,2470.75
0.0035373115,0.2695934,0.0006161342,16517,4009993,19807.58699297905,141.95192112549466,0.0,0.0006161342,0.9935999999999998,0.0,10.0,2484.0
0.0029436476,0.23426953,0.0007088402,16557,4019993,19854.327368974686,141.78241929843887,0.0,0.0007088402,0.9925,0.025,9.975,2481.25
0.01235818,0.24188353,0.000811092,16597,4029993,19898.429388046265,142.09231894072485,0.0,0.000811092,0.9947999999999999,0.0,10.0,2487.0
0.005290363,0.19238292,0.0009894699,16637,4039993,19942.684968948364,142.80019654138877,0.0,0.0009894699,0.9994,0.0,10.0,2498.5
0.0063154283,0.13212003,0.0008495327,16677,4049993,19986.547691822052,142.8094005606046,0.0,0.0008495327,0.9995,0.0,10.0,2498.75
0.00337685,0.11526284,0.0007327397,16717,4059993,20029.666676044464,142.8379093706848,0.0,0.0007327397,0.9998000000000001,0.0,10.0,2499.5
0.0028356148,0.14461343,0.0005626617,16757,4069993,20073.861970186234,142.70516460767197,0.0,0.0005626617,0.9991000000000001,0.0,10.0,2497.75
0.002637708,0.15058951,0.00071104703,16797,4079993,20118.09664463997,142.75233592677932,0.0,0.00071104703,0.9994,0.0,10.0,2498.5
0.0066270777,0.11605633,0.00095776323,16837,4089993,20162.053689956665,142.645626820245,0.0,0.00095776323,0.9987,0.0,10.0,2496.75
0.005604967,0.134849,0.00084952544,16877,4099993,20206.259337186813,142.76788640280057,0.0,0.00084952544,0.9992000000000001,0.0,10.0,2498.0
0.005250447,0.17192113,0.0011691505,16917,4109993,20250.22877264023,142.64925538033626,0.0,0.0011691505,0.9986,0.0,10.0,2496.5
0.0035711997,0.17537494,0.0010093473,16957,4119993,20295.64455652237,140.10611838693072,0.0,0.0010093473,0.9800999999999999,0.0,10.0,2450.25
0.0067645917,0.13641411,0.0008664519,16997,4129993,20339.69691133499,141.65693340751164,0.0,0.0008664519,0.9909999999999999,0.0,10.0,2477.5
0.0030311146,0.13695529,0.0006619344,17037,4139993,20383.755668878555,142.08318371961536,0.0,0.0006619344,0.9947999999999997,0.0,10.0,2487.0
0.004823086,0.16470918,0.000978978,17077,4149993,20427.779731035233,142.2968843882724,0.0,0.000978978,0.9961999999999998,0.0,10.0,2490.5
0.003517767,0.14494108,0.0008615929,17117,4159993,20472.33232331276,142.18858628491427,0.0,0.0008615929,0.9949999999999999,0.0,10.0,2487.5
0.003479369,0.16222529,0.00075772183,17157,4169993,20516.8126809597,141.79012123405107,0.0,0.00075772183,0.9924000000000002,0.0,10.0,2481.0
0.00313705,0.15659344,0.00083067693,17197,4179993,20562.55096745491,141.80794418274317,0.0,0.00083067693,0.9927999999999999,0.0,10.0,2482.0
0.0036218737,0.13597062,0.00079803803,17237,4189993,20606.37142443657,141.71861883122045,0.0,0.00079803803,0.9919,0.0,10.0,2479.75
0.0047893776,0.12661742,0.0011405158,17277,4199993,20650.488965272903,141.90123116090854,0.0,0.0011405158,0.9939999999999998,0.0,10.0,2485.0
