TtR,Ptt,entropy,TimestepsSoFar,AttNC,surrgain,AttC,entloss,Tmt,EpisodesSoFar,Tmc,MtR,MpbtA,meankl,Tbt,optimgain,TimeElapsed,MpbtN
-74.28260869565217,81.55080100782311,0.21150996,109851,0.30434782608695654,0.005557408,0.6956521739130435,0.0,83.8913043478261,3838,20.02173913043478,-42.34586750693821,11.480020156686363,0.0029279455,343618.7826086957,0.005557408,9415.087332963943,88.51997984331366
-75.06818181818181,81.06373082768341,0.18365556,119867,0.45454545454545453,0.006602322,0.5454545454545454,0.0,83.36363636363636,3882,20.545454545454547,-43.586636661094126,9.930969343498056,0.0025401374,341457.45454545453,0.006602322,9542.07387804985,90.06903065650192
-74.23684210526316,81.90223391312205,0.19469945,129761,0.5789473684210527,0.006333718,0.42105263157894735,0.0,84.21052631578948,3920,19.63157894736842,-40.84722988695764,11.863192892809248,0.0023022124,344926.3157894737,0.006333718,9650.761759996414,88.13680710719075
-73.11111111111111,81.10976326186682,0.24884489,139905,0.8055555555555556,0.012058361,0.19444444444444445,0.0,83.44444444444444,3956,20.5,-39.341339239632035,12.394910961117107,0.006275679,341788.44444444444,0.012058361,9756.010939121246,87.6050890388829
-72.94871794871794,80.93312619746357,0.21149585,149857,0.5384615384615384,0.007782805,0.46153846153846156,0.0,83.25641025641026,3995,20.692307692307693,-40.5421203844109,12.383106753484602,0.00265731,341018.25641025644,0.007782805,9872.057417154312,87.6168932465154
-73.95,81.47346019278771,0.20505649,159968,0.45,0.0059531494,0.55,0.0,83.775,4035,20.1,-41.06275190891574,11.764089128877314,0.0016323874,343142.4,0.0059531494,9983.789501190186,88.23591087112268
-73.47619047619048,80.60362028232355,0.20670053,169857,0.3333333333333333,0.0090329535,0.6666666666666666,0.0,82.9047619047619,4077,21.047619047619047,-41.26988719262686,11.388514802866846,0.0022983921,339577.90476190473,0.0090329535,10106.290708780289,88.61148519713316
-73.35897435897436,80.54710704331761,0.21349546,179854,0.5128205128205128,0.0064845155,0.48717948717948717,0.0,82.82051282051282,4116,21.102564102564102,-40.35595659599966,11.49594119043958,0.0023625102,339232.8205128205,0.0064845155,10219.453995466232,88.50405880956042
-73.38461538461539,81.42848408008099,0.2576392,189941,0.4358974358974359,0.007141089,0.5641025641025641,0.0,83.76923076923077,4155,20.153846153846153,-40.26194782183917,12.426644131558781,0.0029558286,343118.76923076925,0.007141089,10329.265384674072,87.57335586844121
-71.51219512195122,80.35827685178496,0.23686998,199779,0.4146341463414634,0.0057428083,0.5853658536585366,0.0,82.65853658536585,4196,21.317073170731707,-41.3370231703657,13.520806108598224,0.0027738658,338569.3658536585,0.0057428083,10446.916888237,86.47919389140178
-71.76190476190476,80.9660071783545,0.22997905,209923,0.38095238095238093,0.0060275644,0.6190476190476191,0.0,83.21428571428571,4238,20.642857142857142,-41.102224971588186,13.779015667765076,0.0017505953,340845.71428571426,0.0060275644,10566.029196977615,86.22098433223489
-71.45,80.27531853333176,0.21656592,219825,0.375,0.006289026,0.625,0.0,82.55,4278,21.4,-40.35607789530648,13.426206018045045,0.0019729165,338124.8,0.006289026,10684.229755878448,86.57379398195494
-72.0,80.42257045931521,0.21987739,229875,0.4473684210526316,0.0054910276,0.5526315789473685,0.0,82.6842105263158,4316,21.236842105263158,-40.165773453642245,12.920922980607584,0.002865293,338674.5263157895,0.0054910276,10799.493059635162,87.0790770193924
-73.1891891891892,81.23323500011564,0.26713252,239897,0.7297297297297297,0.008925452,0.2702702702702703,0.0,83.48648648648648,4353,20.35135135135135,-40.67081212582007,12.373603972213141,0.005568699,341960.64864864864,0.008925452,10909.31444978714,87.62639602778683
-72.21428571428571,80.2793484943097,0.21375127,249929,0.38095238095238093,0.009434854,0.6190476190476191,0.0,82.5952380952381,4395,21.404761904761905,-41.477591177035464,12.59079517204295,0.0039533367,338310.09523809527,0.009434854,11030.847335338593,87.40920482795705
-72.41025641025641,80.99631299291809,0.2556299,259841,0.38461538461538464,0.005473004,0.6153846153846154,0.0,83.28205128205128,4434,20.615384615384617,-40.18150855500869,13.085255412923269,0.0028937405,341123.28205128206,0.005473004,11146.719464063644,86.91474458707671
-71.80952380952381,80.22088403440473,0.23043528,269991,0.42857142857142855,0.008080776,0.5714285714285714,0.0,82.45238095238095,4476,21.452380952380953,-40.91052773994035,12.929550801012706,0.0022459496,337724.95238095237,0.008080776,11269.293645620346,87.07044919898729
-71.26315789473684,79.79395482121895,0.2441477,279824,0.47368421052631576,0.006153119,0.5263157894736842,0.0,82.05263157894737,4514,21.92105263157895,-39.53781622044746,13.175380089051199,0.0023867758,336087.5789473684,0.006153119,11382.370427846909,86.82461991094881
-70.6829268292683,79.9802581892689,0.21379136,289782,0.3170731707317073,0.005780944,0.6829268292682927,0.0,82.1951219512195,4555,21.70731707317073,-40.04193874816471,14.058200092214955,0.0024112184,336671.2195121951,0.005780944,11504.684712171555,85.94179990778505
-71.43243243243244,80.36654972252347,0.26007223,299890,0.5945945945945946,0.0078360075,0.40540540540540543,0.0,82.62162162162163,4592,21.2972972972973,-39.190637837831716,13.595081089680033,0.0034236428,338418.1621621622,0.0078360075,11617.855543136597,86.40491891031994
-72.075,80.5494972871135,0.25301808,309923,0.475,0.005896672,0.525,0.0,82.825,4632,21.1,-40.52191932162732,12.995441689212711,0.002615382,339251.2,0.005896672,11734.832512617111,87.00455831078729
-72.0,80.20583704482824,0.20978057,319943,0.65,0.0077080596,0.35,0.0,82.475,4672,21.475,-41.652020302967024,12.722430922445168,0.0049262834,337817.6,0.0077080596,11855.934686422348,87.2775690775548
-72.63157894736842,80.47802659277927,0.21792407,329930,0.7631578947368421,0.0068269684,0.23684210526315788,0.0,82.76315789473684,4710,21.18421052631579,-40.47694354990223,12.252463291028276,0.0024795623,338997.8947368421,0.0068269684,11965.771028280258,87.74753670897174
-73.23076923076923,81.26338056023131,0.19989711,339887,0.6923076923076923,0.007906644,0.3076923076923077,0.0,83.58974358974359,4749,20.333333333333332,-41.01760919880136,12.443616263107572,0.0025935748,342383.58974358975,0.007906644,12078.021567344666,87.55638373689243
-73.97297297297297,80.5016709012935,0.21254322,349873,0.8918918918918919,0.006090036,0.10810810810810811,0.0,82.8108108108108,4786,21.16216216216216,-40.818234913700834,10.694108060427828,0.0026734234,339193.08108108107,0.006090036,12189.613090515137,89.30589193957215
-73.3076923076923,80.84307546446956,0.20764853,359861,0.8205128205128205,0.0076557375,0.1794871794871795,0.0,83.17948717948718,4825,20.794871794871796,-41.19549247629264,11.875474237112408,0.002601637,340703.1794871795,0.0076557375,12304.400193452835,88.12452576288754
-73.72972972972973,81.03940940949622,0.18467422,369819,0.7297297297297297,0.0082975095,0.2702702702702703,0.0,83.32432432432432,4862,20.56756756756757,-41.27546689084757,11.566290669071734,0.0037760423,341296.4324324324,0.0082975095,12414.789660215378,88.43370933092828
-73.41666666666667,80.39277210151664,0.18662795,379973,0.8611111111111112,0.005106442,0.1388888888888889,0.0,82.69444444444444,4898,21.27777777777778,-39.97960929621344,11.222872551767214,0.0026653141,338716.44444444444,0.005106442,12523.071497678757,88.7771274482328
-74.48648648648648,81.64352409218488,0.22363155,389925,0.7567567567567568,0.00855925,0.24324324324324326,0.0,83.97297297297297,4935,19.91891891891892,-41.04503360290102,11.314466986202643,0.0043382077,343953.2972972973,0.00855925,12632.295647621155,88.68553301379738
-72.83333333333333,80.6475114720966,0.2678179,399792,0.8888888888888888,0.0077157547,0.1111111111111111,0.0,82.94444444444444,4971,21.0,-40.07459319794984,12.207942702262145,0.005246231,339740.44444444444,0.0077157547,12736.614901304245,87.79205729773784
-71.0,80.09813876536079,0.22476396,409855,0.7837837837837838,0.0066284407,0.21621621621621623,0.0,82.37837837837837,5008,21.594594594594593,-39.15286829543968,13.846904339608601,0.0033092613,337421.8378378378,0.0066284407,12849.25722193718,86.1530956603914
-71.35897435897436,80.6764574076644,0.2392562,419906,0.5897435897435898,0.0054863067,0.41025641025641024,0.0,83.0,5047,20.974358974358974,-39.85335253187812,14.007944296913228,0.0021963676,339968.0,0.0054863067,12964.055014133453,85.99205570308676
-72.875,81.56675095881195,0.22293863,429811,0.675,0.0066458373,0.325,0.0,83.875,5087,20.0,-41.491930254931695,13.152244223354254,0.0028137902,343552.0,0.0066458373,13076.308356285095,86.84775577664574
-71.39473684210526,80.28291216393842,0.25057164,439997,0.631578947368421,0.0075361445,0.3684210526315789,0.0,82.57894736842105,5125,21.394736842105264,-39.40249743559528,13.529855218351395,0.0036899578,338243.36842105264,0.0075361445,13187.344188928604,86.47014478164859
-71.48717948717949,79.79602388483991,0.19737819,449966,0.6666666666666666,0.0073373537,0.3333333333333333,0.0,82.07692307692308,5164,21.923076923076923,-40.200530088352984,12.942755681065636,0.003322855,336187.07692307694,0.0073373537,13310.619678258896,87.05724431893435
-72.47368421052632,80.95275399478663,0.2151022,459915,0.7894736842105263,0.009269327,0.21052631578947367,0.0,83.21052631578948,5202,20.657894736842106,-40.87949179175985,12.921662210700376,0.003655124,340830.3157894737,0.009269327,13420.355403900146,87.07833778929964
-72.27777777777777,80.36139014451307,0.21627715,469947,0.6944444444444444,0.0065513337,0.3055555555555556,0.0,82.63888888888889,5238,21.305555555555557,-39.11224729010128,12.516813487548534,0.0023363275,338488.8888888889,0.0065513337,13530.436420917511,87.48318651245148
-71.75675675675676,80.52947078267103,0.24177629,479966,0.6756756756756757,0.006946875,0.32432432432432434,0.0,82.86486486486487,5275,21.135135135135137,-39.668063826943616,13.408303248472942,0.0032395993,339414.4864864865,0.006946875,13644.204467773438,86.59169675152708
-71.30555555555556,81.01310635868734,0.24267846,489737,0.7777777777777778,0.00961158,0.2222222222222222,0.0,83.36111111111111,5311,20.61111111111111,-39.29869706064167,14.486165647985748,0.0050781826,341447.1111111111,0.00961158,13752.895229816437,85.51383435201424
-70.74358974358974,79.94008746825237,0.22083901,499771,0.48717948717948717,0.007262381,0.5128205128205128,0.0,82.23076923076923,5350,21.76923076923077,-39.089202315210436,13.950963665751324,0.0032463132,336817.23076923075,0.007262381,13866.920389413834,86.04903633424865
-71.64864864864865,80.07690378820013,0.24567749,509831,0.7027027027027027,0.008494874,0.2972972972972973,0.0,82.37837837837837,5387,21.62162162162162,-39.265975446412604,13.057753415899398,0.003202697,337421.8378378378,0.008494874,13985.534970521927,86.9422465841006
-72.225,80.96448228945215,0.21336009,519807,0.625,0.00678498,0.375,0.0,83.25,5427,20.65,-40.65097826952777,13.287369206592789,0.0026255425,340992.0,0.00678498,14101.617891073227,86.7126307934072
-72.3,80.85892001009378,0.24277575,529926,0.65,0.00925998,0.35,0.0,83.175,5467,20.775,-41.077345367064204,13.086406648428436,0.005046119,340684.8,0.00925998,14214.516792058945,86.91359335157158
-72.7,80.89927217355064,0.23725766,539823,0.475,0.007692032,0.525,0.0,83.2,5507,20.725,-40.726174304640246,12.61984697063665,0.00348657,340787.2,0.007692032,14338.03966164589,87.38015302936336
-73.3953488372093,81.22548854549433,0.19920789,549994,0.6046511627906976,0.0078078066,0.3953488372093023,0.0,83.53488372093024,5550,20.372093023255815,-42.19719780381274,12.170348279829986,0.0032151008,342158.88372093026,0.0078078066,14454.206045150757,87.82965172017
-72.83333333333333,81.05689707339755,0.26184165,559716,0.8055555555555556,0.009651237,0.19444444444444445,0.0,83.36111111111111,5586,20.555555555555557,-40.20301842100958,12.645146797074625,0.006193236,341447.1111111111,0.009651237,14562.570159196854,87.35485320292537
-71.79069767441861,81.26450371440455,0.21213613,569968,0.46511627906976744,0.009049304,0.5348837209302325,0.0,83.55813953488372,5629,20.325581395348838,-41.25163787292827,14.086358681847134,0.0038268447,342254.1395348837,0.009049304,14687.73785495758,85.91364131815288
-71.76923076923077,80.40492892205278,0.2491512,579879,0.48717948717948717,0.0074823885,0.5128205128205128,0.0,82.66666666666667,5668,21.256410256410255,-40.25372288147282,13.19890043683332,0.0032285869,338602.6666666667,0.0074823885,14801.123237609863,86.80109956316667
-70.89473684210526,79.944317400846,0.20567451,589917,0.5789473684210527,0.007019749,0.42105263157894735,0.0,82.23684210526316,5706,21.763157894736842,-39.20452699644278,13.775005547796814,0.0042347047,336842.1052631579,0.007019749,14916.11241030693,86.22499445220316
-72.15789473684211,81.13302324394296,0.2391214,599947,0.6578947368421053,0.009515422,0.34210526315789475,0.0,83.44736842105263,5744,20.473684210526315,-39.99845146185993,13.554662857340505,0.005027179,341800.4210526316,0.009515422,15031.243847608566,86.4453371426595
-72.6923076923077,81.43035196611201,0.20545049,609777,0.48717948717948717,0.0074254805,0.5128205128205128,0.0,83.76923076923077,5783,20.153846153846153,-40.37950740278204,13.221882223845705,0.0037875688,343118.76923076925,0.0074254805,15147.758338451385,86.7781177761543
-71.39473684210526,80.8138402233169,0.20975298,619812,0.7105263157894737,0.01021308,0.2894736842105263,0.0,83.10526315789474,5821,20.81578947368421,-40.179482913118,14.113873850236649,0.004202325,340399.15789473685,0.01021308,15257.937006235123,85.88612614976336
-71.35897435897436,80.22775156913022,0.22700576,629986,0.6410256410256411,0.0070680846,0.358974358974359,0.0,82.53846153846153,5860,21.46153846153846,-39.891980086723166,13.547477299595366,0.0030096406,338077.53846153844,0.0070680846,15374.422556638718,86.45252270040464
-72.63157894736842,81.16446393411984,0.22536616,639840,0.631578947368421,0.007888813,0.3684210526315789,0.0,83.52631578947368,5898,20.44736842105263,-40.28776760248875,13.073789086018026,0.0028083269,342123.7894736842,0.007888813,15485.764860868454,86.92621091398196
-71.71794871794872,81.13657255980861,0.22665833,649843,0.6153846153846154,0.00498104,0.38461538461538464,0.0,83.41025641025641,5937,20.46153846153846,-40.576951857233276,14.081527464587108,0.0021539966,341648.41025641025,0.00498104,15597.548476219177,85.9184725354129
-71.34210526315789,80.54518172876281,0.227395,659703,0.631578947368421,0.006339154,0.3684210526315789,0.0,82.8157894736842,5975,21.105263157894736,-39.71388592293808,13.892715651502021,0.003511488,339213.4736842105,0.006339154,15713.850928068161,86.10728434849797
-71.325,80.16272805810294,0.22893845,669872,0.6,0.008849479,0.4,0.0,82.45,6015,21.525,-39.80292287733516,13.496777232211297,0.004273574,337715.2,0.008849479,15826.325598716736,86.5032227677887
-71.25,79.79729915615617,0.2356271,679974,0.7222222222222222,0.008863281,0.2777777777777778,0.0,82.05555555555556,6051,21.916666666666668,-39.066269002203654,13.17286262751446,0.0043503297,336099.55555555556,0.008863281,15934.398410320282,86.82713737248552
-71.5,80.73728925043268,0.23055322,689938,0.625,0.009624699,0.375,0.0,83.025,6091,20.9,-40.08707842461483,13.911570911277305,0.0037199238,340070.4,0.009624699,16048.218880414963,86.08842908872269
-70.86842105263158,80.37461475764421,0.21790393,699899,0.631578947368421,0.007721762,0.3684210526315789,0.0,82.63157894736842,6129,21.289473684210527,-39.7177758680526,14.26810671125941,0.0038068031,338458.94736842107,0.007721762,16158.569307565689,85.7318932887406
-72.88095238095238,80.80809622831518,0.19727805,709929,0.5476190476190477,0.0073402887,0.4523809523809524,0.0,83.14285714285714,6171,20.833333333333332,-41.88799306024376,12.36595443601785,0.0031896525,340553.14285714284,0.0073402887,16275.240442276001,87.63404556398214
-71.91891891891892,81.19226375886512,0.21604571,719863,0.8378378378378378,0.00756259,0.16216216216216217,0.0,83.48648648648648,6208,20.405405405405407,-40.03827711870997,13.8575759050508,0.0034031568,341960.64864864864,0.00756259,16387.937764167786,86.14242409494918
-72.7948717948718,80.66321493748531,0.18184832,729957,0.6923076923076923,0.006836842,0.3076923076923077,0.0,82.92307692307692,6247,20.974358974358974,-40.79893338891083,12.22545731662679,0.00301207,339652.92307692306,0.006836842,16500.486862897873,87.77454268337321
-72.24324324324324,80.62718056047561,0.19330898,739754,0.7027027027027027,0.006106546,0.2972972972972973,0.0,82.94594594594595,6284,21.027027027027028,-39.83653176725842,12.95552821520702,0.0029889424,339746.5945945946,0.006106546,16607.784028053284,87.04447178479299
-71.97297297297297,80.4248913807154,0.1797485,749829,0.7297297297297297,0.0066439454,0.2702702702702703,0.0,82.72972972972973,6321,21.243243243243242,-39.59467814360536,13.00590976369201,0.0033679511,338860.97297297296,0.0066439454,16723.03011918068,86.99409023630798
-73.5,80.8688280847595,0.22094554,759888,0.7894736842105263,0.009201467,0.21052631578947367,0.0,83.1842105263158,6359,20.763157894736842,-41.401946052490224,11.672557523337993,0.0049111145,340722.5263157895,0.009201467,16829.07479786873,88.32744247666197
-71.78378378378379,79.46516244328478,0.20571521,769810,0.6486486486486487,0.006442639,0.35135135135135137,0.0,81.67567567567568,6396,22.27027027027027,-39.41757874076866,12.171979001846159,0.0030309916,334543.5675675676,0.006442639,16941.39177751541,87.82802099815385
-73.05263157894737,80.79074120781233,0.2212093,779911,0.8157894736842105,0.009113744,0.18421052631578946,0.0,83.07894736842105,6434,20.842105263157894,-40.8179439714339,12.075765585423808,0.004128432,340291.36842105264,0.009113744,17051.895601511,87.92423441457618
-71.36842105263158,80.54489336503894,0.2313102,789983,0.6842105263157895,0.010439179,0.3157894736842105,0.0,82.8157894736842,6472,21.105263157894736,-39.48044170023561,13.906579109440424,0.0051129065,339213.4736842105,0.010439179,17162.26422572136,86.09342089055956
-72.1842105263158,80.19072147485734,0.22410569,799732,0.631578947368421,0.008648048,0.3684210526315789,0.0,82.5,6510,21.5,-39.703420411242234,12.52705378659266,0.0028917966,337920.0,0.008648048,17275.090354442596,87.47294621340734
-74.41463414634147,81.72145252085892,0.18172312,809880,0.7804878048780488,0.009653441,0.21951219512195122,0.0,84.02439024390245,6551,19.829268292682926,-42.51886731540163,11.453304108568302,0.004972981,344163.9024390244,0.009653441,17389.845420360565,88.5466958914317
-71.86842105263158,80.42251899218826,0.20314015,819956,0.6842105263157895,0.00622863,0.3157894736842105,0.0,82.6842105263158,6589,21.236842105263158,-39.487200764562864,13.113058182153678,0.003010396,338674.5263157895,0.00622863,17499.063057661057,86.8869418178463
-71.86111111111111,80.15874314887724,0.21646075,829845,0.6388888888888888,0.008233513,0.3611111111111111,0.0,82.44444444444444,6625,21.52777777777778,-39.383946661729674,12.853170350014166,0.0040763444,337692.44444444444,0.008233513,17608.187995433807,87.14682964998583
-72.8108108108108,80.87430465393358,0.21903186,839895,0.8378378378378378,0.0074501038,0.16216216216216217,0.0,83.1891891891892,6662,20.756756756756758,-40.001146430055954,12.489142463198553,0.003330967,340742.91891891893,0.0074501038,17716.26459646225,87.51085753680144
-71.60526315789474,80.69711978223832,0.23705962,849864,0.7105263157894737,0.006846765,0.2894736842105263,0.0,83.0,6700,20.94736842105263,-39.55083555204082,13.758179809020183,0.0038861665,339968.0,0.006846765,17828.408227443695,86.2418201909798
-71.39473684210526,80.57502345412585,0.22755443,859856,0.7894736842105263,0.006280011,0.21052631578947367,0.0,82.86842105263158,6738,21.07894736842105,-39.33743924709733,13.871977209949083,0.0024488664,339429.05263157893,0.006280011,17935.41102027893,86.12802279005092
-71.75675675675676,80.7856054349463,0.2337819,869973,0.8918918918918919,0.0065867784,0.10810810810810811,0.0,83.02702702702703,6775,20.83783783783784,-39.59139036352749,13.6072087172137,0.003692562,340078.7027027027,0.0065867784,18046.635266780853,86.3927912827863
-70.67567567567568,80.32861041107404,0.19569565,879748,0.8108108108108109,0.009268414,0.1891891891891892,0.0,82.64864864864865,6812,21.35135135135135,-39.535337448707175,14.508257023532261,0.0036778993,338528.86486486485,0.009268414,18158.64165496826,85.49174297646775
-70.64102564102564,80.40537816653229,0.22022218,889967,0.717948717948718,0.0072258543,0.28205128205128205,0.0,82.66666666666667,6851,21.256410256410255,-39.29589437402448,14.579984663348359,0.0030946734,338602.6666666667,0.0072258543,18266.785834550858,85.42001533665163
-72.69444444444444,80.51875936248234,0.21088418,899755,0.8888888888888888,0.0060464754,0.1111111111111111,0.0,82.80555555555556,6887,21.13888888888889,-40.69474856006678,12.243175784735476,0.0044126566,339171.55555555556,0.0060464754,18376.534654140472,87.75682421526454
-72.27027027027027,80.89370338614668,0.217798,909867,0.8378378378378378,0.0061440063,0.16216216216216217,0.0,83.1891891891892,6924,20.72972972972973,-40.417094434994326,13.200669421964408,0.0029476814,340742.91891891893,0.0061440063,18489.481202363968,86.7993305780356
-72.57894736842105,81.20333889007138,0.24012928,919933,0.8421052631578947,0.0072744973,0.15789473684210525,0.0,83.5,6962,20.394736842105264,-40.25438573243312,13.09015567304686,0.0036835235,342016.0,0.0072744973,18595.816279172897,86.90984432695313
-71.97435897435898,80.2844941054015,0.21991706,929775,0.7692307692307693,0.008566679,0.23076923076923078,0.0,82.53846153846153,7001,21.384615384615383,-41.73578186298063,12.880830594383399,0.0027449753,338077.53846153844,0.008566679,18713.681683778763,87.1191694056166
-71.33333333333333,80.40874043631925,0.21153992,939870,0.7435897435897436,0.006929321,0.2564102564102564,0.0,82.6923076923077,7040,21.256410256410255,-39.29053410624522,13.749405552508474,0.0027978432,338707.6923076923,0.006929321,18827.200053691864,86.25059444749152
-71.4054054054054,80.44948209952041,0.2612292,949970,0.8378378378378378,0.007435861,0.16216216216216217,0.0,82.75675675675676,7077,21.216216216216218,-39.287323262247774,13.74445914974085,0.0038196929,338971.6756756757,0.007435861,18937.743255615234,86.25554085025918
-70.83783783783784,80.14547676754356,0.22096795,959936,0.8378378378378378,0.005836267,0.16216216216216217,0.0,82.4054054054054,7114,21.54054054054054,-38.52237286808561,14.068534555263131,0.0030413708,337532.54054054053,0.005836267,19045.677258968353,85.93146544473686
-72.02631578947368,80.96702020507031,0.24226475,969971,0.8421052631578947,0.0075891037,0.15789473684210525,0.0,83.28947368421052,7152,20.657894736842106,-39.81001971096385,13.525433468098731,0.0035216678,341153.6842105263,0.0075891037,19156.540956020355,86.47456653190127
-70.78947368421052,80.4288377342602,0.23624758,979863,0.8421052631578947,0.008675179,0.15789473684210525,0.0,82.71052631578948,7190,21.236842105263158,-40.24357750183753,14.403669534459736,0.0037258747,338782.3157894737,0.008675179,19265.866454601288,85.59633046554028
-70.51282051282051,80.62904796593102,0.21915911,989747,0.5897435897435898,0.00603705,0.41025641025641024,0.0,82.94871794871794,7229,21.025641025641026,-39.501580930751174,15.029293825669843,0.0025145947,339757.9487179487,0.00603705,19381.546783208847,84.97070617433013
-71.05405405405405,80.86915190122976,0.22477996,999755,0.8648648648648649,0.0054232054,0.13513513513513514,0.0,83.16216216216216,7266,20.756756756756758,-38.82529408255597,14.562876209102726,0.0025730892,340632.2162162162,0.0054232054,19485.776330947876,85.43712379089726
-70.94871794871794,80.50533302968272,0.23452888,1009932,0.8205128205128205,0.0071948133,0.1794871794871795,0.0,82.7948717948718,7305,21.153846153846153,-39.995667742117256,14.306933303584364,0.0030694923,339127.7948717949,0.0071948133,19595.665509939194,85.69306669641561
-71.55555555555556,80.7540232734852,0.24924675,1019862,0.8611111111111112,0.008706913,0.1388888888888889,0.0,83.08333333333333,7341,20.88888888888889,-38.96377952826621,13.896170581881732,0.0048423964,340309.3333333333,0.008706913,19701.42585849762,86.10382941811825
-69.71794871794872,79.41595707131438,0.2674748,1029859,0.6666666666666666,0.006742366,0.3333333333333333,0.0,81.66666666666667,7380,22.333333333333332,-39.632372178550725,14.6511124493825,0.003384099,334506.6666666667,0.006742366,19814.10527563095,85.34888755061752
-69.1,80.46749048915181,0.2945784,1039808,0.625,0.008154692,0.375,0.0,82.775,7420,21.2,-39.177779356590285,16.556026531621033,0.0037103791,339046.4,0.008154692,19924.262056350708,83.44397346837897
-69.79545454545455,79.86615082183692,0.25590795,1049932,0.5909090909090909,0.008667456,0.4090909090909091,0.0,82.11363636363636,7464,21.84090909090909,-41.510917039395466,15.02620455593855,0.003738919,336337.45454545453,0.008667456,20049.45185828209,84.97379544406145
-69.97619047619048,80.05417037976999,0.24374638,1059899,0.35714285714285715,0.007209076,0.6428571428571429,0.0,82.33333333333333,7506,21.642857142857142,-39.800893498433254,15.030445696567448,0.0024219365,337237.3333333333,0.007209076,20168.061814069748,84.96955430343253
-69.4390243902439,79.7868233642533,0.21370906,1069963,0.5609756097560976,0.0085943295,0.43902439024390244,0.0,82.02439024390245,7547,21.926829268292682,-39.50706311416988,15.39160078508279,0.0044858437,335971.9024390244,0.0085943295,20285.881997823715,84.60839921491721
-69.70270270270271,80.30062547849049,0.29298097,1079786,0.7567567567567568,0.011047922,0.24324324324324326,0.0,82.5945945945946,7584,21.37837837837838,-39.173840175032296,15.60950794960007,0.00699858,338307.45945945947,0.011047922,20398.463497400284,84.39049205039994
-69.35,79.51767028311268,0.24105677,1089959,0.75,0.007923401,0.25,0.0,81.775,7624,22.225,-39.46200822446279,15.206876492445298,0.0029051292,334950.4,0.007923401,20511.128935813904,84.79312350755468
-70.28571428571429,80.86698512102132,0.24958125,1099861,0.5,0.00851236,0.5,0.0,83.16666666666667,7666,20.761904761904763,-40.685257158543,15.464570037654125,0.003465979,340650.6666666667,0.00851236,20629.271874189377,84.53542996234589
-70.84615384615384,80.31212394678398,0.22739764,1109706,0.6923076923076923,0.0064297514,0.3076923076923077,0.0,82.56410256410257,7705,21.358974358974358,-39.891951444449404,14.193620062548385,0.0034176593,338182.5641025641,0.0064297514,20746.211132764816,85.8063799374516
-69.10526315789474,79.69776680820114,0.26190278,1119963,0.7105263157894737,0.008418524,0.2894736842105263,0.0,81.94736842105263,7743,22.026315789473685,-37.97850028498435,15.679781425408661,0.0047826697,335656.4210526316,0.008418524,20855.523215532303,84.32021857459134
-70.6923076923077,80.70292026870419,0.2321378,1129810,0.5641025641025641,0.0070643714,0.4358974358974359,0.0,83.05128205128206,7782,20.94871794871795,-39.63079006848612,14.90285358205801,0.0032757912,340178.0512820513,0.0070643714,20970.261360883713,85.09714641794197
-69.53846153846153,80.1999911174652,0.25085762,1139879,0.6923076923076923,0.0070869126,0.3076923076923077,0.0,82.48717948717949,7821,21.487179487179485,-38.97031704464472,15.72420016299814,0.003278635,337867.4871794872,0.0070869126,21085.01171517372,84.27579983700186
-69.35897435897436,80.14510160611147,0.24335286,1149913,0.717948717948718,0.006704787,0.28205128205128205,0.0,82.38461538461539,7860,21.53846153846154,-39.161936588700684,15.79156304271186,0.003050198,337447.3846153846,0.006704787,21194.72643327713,84.20843695728813
-70.825,80.1564897398169,0.21746734,1159915,0.65,0.008422275,0.35,0.0,82.4,7900,21.525,-40.27021400619573,14.081256293039853,0.004245548,337510.4,0.008422275,21310.10730791092,85.91874370696011
-70.56756756756756,80.84401893293416,0.24900371,1169903,0.7837837837837838,0.007990355,0.21621621621621623,0.0,83.13513513513513,7937,20.783783783783782,-38.641767358662506,15.144800472075767,0.0049868636,340521.5135135135,0.007990355,21424.15925192833,84.85519952792424
-68.4054054054054,79.49948511008431,0.25079834,1179896,0.6216216216216216,0.0075551164,0.3783783783783784,0.0,81.75675675675676,7974,22.243243243243242,-37.29654926380725,16.31901850928471,0.0033846267,334875.6756756757,0.0075551164,21531.389497041702,83.6809814907153
-70.58974358974359,79.9272921949091,0.26203534,1189988,0.7435897435897436,0.007798477,0.2564102564102564,0.0,82.15384615384616,8013,21.76923076923077,-39.4937226468958,14.133912660244933,0.0030518635,336502.1538461539,0.007798477,21640.84815788269,85.86608733975507
-70.46341463414635,80.39978646520531,0.21954109,1199768,0.6341463414634146,0.007909413,0.36585365853658536,0.0,82.6829268292683,8054,21.26829268292683,-41.02044684533564,14.815524610894464,0.0039347587,338669.26829268294,0.007909413,21765.910442829132,85.18447538910553
-71.30952380952381,80.47257847177724,0.22868276,1209908,0.5714285714285714,0.008855846,0.42857142857142855,0.0,82.76190476190476,8096,21.19047619047619,-40.88656483977246,13.875369454778141,0.0030167743,338992.7619047619,0.008855846,21882.132732629776,86.12463054522186
-69.05555555555556,79.5136444610608,0.2720409,1219728,0.7222222222222222,0.013615649,0.2777777777777778,0.0,81.75,8132,22.22222222222222,-37.91294029107094,15.567689213674774,0.00522628,334848.0,0.013615649,21991.838170051575,84.43231078632523
