entropy,EpisodesSoFar,surrgain,Fce,TimeElapsed,AttC,MtR,meankl,TtR,entloss,AttNC,optimgain,TimestepsSoFar
1.4382769,688,0.00031439384,0.08230000000000005,1629.0504174232483,4.575,11.987730993625764,0.0063117016,205.75,0.0,5.425,0.00031439384,159917
1.4958522,729,0.00026579696,0.09990243902439029,1721.0967588424683,4.975609756097561,13.733308178078053,0.0051263645,237.8048780487805,0.0,5.024390243902439,0.00026579696,169922
1.5043819,769,3.4715576e-05,0.09490000000000007,1823.3456122875214,4.475,13.570097803312162,0.0033443945,237.25,0.0,5.525,3.4715576e-05,179922
1.5760525,809,0.00019160949,0.09560000000000005,1917.5509176254272,4.675,13.503455600835483,0.006048955,239.0,0.0,5.325,0.00019160949,189922
1.654673,849,0.000116262054,0.10700000000000005,2018.3706605434418,5.25,15.14050029133897,0.0070862714,267.5,0.0,4.75,0.000116262054,199922
1.7149303,889,0.0002354119,0.10830000000000004,2116.7038583755493,5.125,15.554197612511999,0.007062446,270.75,0.0,4.875,0.0002354119,209922
1.7680322,929,0.0005552307,0.11360000000000006,2214.909818172455,5.375,16.383062646738487,0.0058642733,284.0,0.0,4.625,0.0005552307,219922
1.7995613,969,0.00018568088,0.12010000000000003,2311.0402784347534,5.75,16.855481641608456,0.010715071,300.25,0.0,4.25,0.00018568088,229922
1.8707678,1009,0.00018672534,0.11940000000000006,2414.506925344467,4.65,17.075981995693315,0.005657193,298.5,0.0,5.35,0.00018672534,239922
1.8762612,1049,4.9482802e-05,0.12290000000000001,2506.642820119858,5.7,17.56134461370152,0.008864816,307.25,0.0,4.3,4.9482802e-05,249922
1.8844393,1089,0.0002015567,0.12820000000000004,2609.510466814041,5.25,18.11511218710896,0.010237428,320.5,0.0,4.75,0.0002015567,259922
1.9325842,1129,0.00022901916,0.13080000000000003,2707.37353515625,5.875,18.47133308741065,0.004115857,327.0,0.0,4.125,0.00022901916,269922
1.9345367,1169,0.0009215397,0.13190000000000002,2810.038118839264,5.3,18.75608252238019,0.008478755,329.75,0.0,4.7,0.0009215397,279922
1.9235741,1212,0.00018377442,0.15334340078526124,2914.308500766754,6.5813953488372094,21.692858220075298,0.008750738,370.69767441860466,0.0,3.4186046511627906,0.00018377442,289969
1.9091461,1258,0.00042027648,0.2240792779192334,3017.075104236603,6.913043478260869,28.48349397369302,0.00265615,488.9130434782609,0.0,3.0869565217391304,0.00042027648,299957
1.9034013,1303,8.0520935e-05,0.1793601123640339,3122.852476119995,6.866666666666666,24.594270233660595,0.0029175263,423.3333333333333,0.0,3.1333333333333333,8.0520935e-05,309869
1.9163426,1343,0.0011634766,0.1601,3222.2078433036804,6.125,22.737323379151874,0.005854144,400.25,0.0,3.875,0.0011634766,319869
1.9163718,1383,0.0019242374,0.13580000000000003,3325.064331293106,5.525,19.566136208569823,0.014309946,339.5,0.0,4.475,0.0019242374,329869
1.8942978,1423,0.00012290588,0.12780000000000002,3426.637466907501,5.025,18.365634995339654,0.0016897391,319.5,0.0,4.975,0.00012290588,339869
1.8757663,1463,0.00010031616,0.12700000000000003,3528.527443408966,5.25,18.016346904816317,0.0023833362,317.5,0.0,4.75,0.00010031616,349869
1.8538792,1503,5.375355e-05,0.11850000000000005,3627.5349073410034,4.85,17.016783605264997,0.0022391758,296.25,0.0,5.15,5.375355e-05,359869
1.8502111,1543,1.4283447e-05,0.12000000000000006,3724.4011194705963,4.95,17.45276636587142,0.0003045657,300.0,0.0,5.05,1.4283447e-05,369869
1.8150725,1583,6.714272e-05,0.11610000000000006,3825.108028650284,5.125,16.308023663786898,0.0022148609,290.25,0.0,4.875,6.714272e-05,379869
1.8557156,1623,5.2243806e-05,0.11330000000000003,3918.725568294525,4.7,16.332708942215692,0.0042985426,283.25,0.0,5.3,5.2243806e-05,389869
1.8286467,1663,4.0927658e-05,0.12330000000000003,4015.7075040340424,5.75,17.587524757529597,0.0032184788,308.25,0.0,4.25,4.0927658e-05,399869
1.8330431,1703,0.00013439849,0.12419999999999998,4110.746204137802,5.35,17.63743746767492,0.01015738,310.5,0.0,4.65,0.00013439849,409869
1.850749,1743,2.0037003e-05,0.11470000000000005,4211.0829384326935,5.1,16.386673311601598,0.009204843,286.75,0.0,4.9,2.0037003e-05,419869
1.862294,1784,5.6119537e-05,0.11375609756097564,4305.9633684158325,5.487804878048781,16.165161229080233,0.00040826722,284.390243902439,0.0,4.512195121951219,5.6119537e-05,429882
1.8645047,1824,0.00025039687,0.12640000000000004,4399.686304330826,5.425,17.906321980020145,0.010154473,316.0,0.0,4.575,0.00025039687,439882
1.9218336,1864,0.000117562864,0.12170000000000003,4495.876221418381,5.55,16.994305542890338,0.0053224415,304.25,0.0,4.45,0.000117562864,449882
1.9589518,1904,0.00014712066,0.12470000000000003,4593.923406600952,5.95,17.83661258034125,0.0073112873,311.75,0.0,4.05,0.00014712066,459882
2.000864,1944,0.00032522247,0.12400000000000003,4685.239102363586,5.1,17.886949958474027,0.0050647957,310.0,0.0,4.9,0.00032522247,469882
2.0066767,1984,0.00045748832,0.14689999999999998,4779.991589307785,5.925,20.98427803890911,0.01087854,367.25,0.0,4.075,0.00045748832,479882
1.952525,2027,0.00028929528,0.16578307384374122,4867.152049779892,7.3023255813953485,23.15234592512987,0.003567273,397.4418604651163,0.0,2.697674418604651,0.00028929528,489876
1.9350666,2068,0.0001057074,0.2091348628325774,4961.331467628479,6.853658536585366,30.107707612855613,0.002693129,513.9024390243902,0.0,3.1463414634146343,0.0001057074,499766
2.000032,2109,0.00065367133,0.17244083107497743,5052.807944774628,6.902439024390244,24.22317549270687,0.006680731,427.0731707317073,0.0,3.097560975609756,0.00065367133,509793
2.007688,2149,0.0019357678,0.1456,5137.12554526329,6.225,21.237596424053446,0.006986921,364.0,0.0,3.775,0.0019357678,519793
1.9988191,2189,0.00040730057,0.12820000000000004,5224.7729432582855,5.975,18.308354954519253,0.014318658,320.5,0.0,4.025,0.00040730057,529793
1.9740319,2229,4.1969146e-05,0.13030000000000003,5308.258361816406,5.475,18.53906190528631,0.0026608056,325.75,0.0,4.525,4.1969146e-05,539793
1.898804,2269,9.8095705e-05,0.13240000000000002,5395.189375400543,6.1,18.679994642575554,0.008697564,331.0,0.0,3.9,9.8095705e-05,549793
1.8954278,2309,4.9870683e-05,0.11700000000000003,5478.639644622803,4.75,17.132808892078366,0.0025042794,292.5,0.0,5.25,4.9870683e-05,559793
1.8812258,2349,6.0859984e-05,0.12149999999999998,5563.520288467407,5.125,17.214372220853896,0.008070314,303.75,0.0,4.875,6.0859984e-05,569793
1.8796787,2389,0.00023133056,0.12540000000000004,5645.64860367775,5.55,17.726667258702626,0.0032939306,313.5,0.0,4.45,0.00023133056,579793
1.9461341,2429,0.00015542602,0.12750000000000003,5725.469498872757,5.425,17.932111372685533,0.0066412855,318.75,0.0,4.575,0.00015542602,589793
1.9427407,2469,0.0001180864,0.12260000000000004,5807.032591819763,5.2,17.49889924941397,0.0054789092,306.5,0.0,4.8,0.0001180864,599793
1.9411538,2509,4.1926116e-05,0.1332,5890.144817829132,5.5,18.99210980546409,0.003588972,333.0,0.0,4.5,4.1926116e-05,609793
1.951019,2549,0.00026341874,0.1297,5972.852514266968,5.825,18.528080897421614,0.009651487,324.25,0.0,4.175,0.00026341874,619793
2.0026028,2589,0.000115329894,0.11800000000000004,6055.413326263428,5.275,16.81100612604009,0.0054606963,295.0,0.0,4.725,0.000115329894,629793
2.0323482,2629,0.00017065597,0.1285,6138.08606338501,5.225,18.270565192695155,0.001876137,321.25,0.0,4.775,0.00017065597,639793
2.089721,2669,4.1580046e-05,0.1233,6214.923654794693,5.45,17.637743648787776,0.0031754228,308.25,0.0,4.55,4.1580046e-05,649793
1.9921056,2709,3.4701538e-06,0.1274,6294.836647033691,5.8,18.13037156531115,0.010174744,318.5,0.0,4.2,3.4701538e-06,659793
1.8945318,2749,4.4474258e-05,0.12540000000000004,6372.830437898636,5.325,18.0356634554768,0.010174863,313.5,0.0,4.675,4.4474258e-05,669793
1.7969546,2789,4.3514785e-05,0.11950000000000001,6450.631621360779,5.45,17.256661076602324,0.010174863,298.75,0.0,4.55,4.3514785e-05,679793
1.8945318,2829,0.00019710907,0.11080000000000004,6532.657304048538,5.475,15.928747199562087,0.008933196,277.0,0.0,4.525,0.00019710907,689793
1.9921056,2869,5.0261537e-05,0.12869999999999998,6608.901165485382,5.25,18.3876015213453,0.008933204,321.75,0.0,4.75,5.0261537e-05,699793
1.8945318,2909,2.7957078e-05,0.1285,6689.79669880867,5.6,18.524315599361135,0.010174863,321.25,0.0,4.4,2.7957078e-05,709793
1.9921056,2949,6.068512e-05,0.12310000000000001,6766.820374727249,5.425,17.29734361751708,0.008933204,307.75,0.0,4.575,6.068512e-05,719793
2.089721,2989,4.971054e-05,0.1242,6845.888578891754,4.925,17.85377856547493,0.008933204,310.5,0.0,5.075,4.971054e-05,729793
2.1872907,3029,2.0245667e-05,0.1359,6922.887099504471,6.125,19.374184752576387,0.008933416,339.75,0.0,3.875,2.0245667e-05,739793
2.2849057,3069,1.2338867e-05,0.1326,6999.674495458603,5.9,18.91513382071463,0.008933102,331.5,0.0,4.1,1.2338867e-05,749793
2.382473,3110,6.183594e-05,0.13925968436154954,7076.780159950256,6.048780487804878,19.2649555212572,0.008933204,341.4634146341463,0.0,3.951219512195122,6.183594e-05,759810
2.4800944,3150,2.6145783e-05,0.1339,7151.910046577454,5.55,18.802671095160775,0.008933102,334.75,0.0,4.45,2.6145783e-05,769810
2.5776446,3190,9.3841555e-07,0.14340000000000003,7228.389816999435,6.075,20.702144476901143,0.008933102,358.5,0.0,3.925,9.3841555e-07,779810
2.67527,3230,2.3437653e-05,0.14540000000000003,7304.055645227432,5.675,20.866658438021737,0.008933204,363.5,0.0,4.325,2.3437653e-05,789810
2.7728393,3271,5.4161073e-06,0.15151219512195116,7379.586921930313,5.926829268292683,21.66506743988435,0.008933204,378.780487804878,0.0,4.073170731707317,5.4161073e-06,799817
2.6752856,3312,1.0612488e-07,0.14809756097560975,7454.101800441742,6.512195121951219,20.893843211296478,0.010173208,370.2439024390244,0.0,3.4878048780487805,1.0612488e-07,809828
2.5776606,3353,4.010887e-06,0.14165853658536584,7527.012940168381,6.097560975609756,20.346625157500245,0.01017476,354.1463414634146,0.0,3.902439024390244,4.010887e-06,819845
2.4800963,3393,6.3027956e-06,0.144,7601.607805252075,5.525,20.62102350046759,0.01017476,360.0,0.0,4.475,6.3027956e-06,829845
2.5776606,3433,9.3029785e-06,0.13340000000000002,7674.825021743774,6.35,19.135329250364364,0.008933204,333.5,0.0,3.65,9.3029785e-06,839845
2.6751962,3473,1.08032225e-07,0.1477,7748.416268587112,6.225,20.999779593079204,0.008923088,369.25,0.0,3.775,1.08032225e-07,849845
2.772813,3513,9.06723e-06,0.15069999999999995,7820.658235549927,6.3,21.335021751101454,0.008933196,376.75,0.0,3.7,9.06723e-06,859845
2.8703682,3553,1.5449828e-05,0.1488,7894.701475143433,6.1,21.408814458167676,0.008933102,372.0,0.0,3.9,1.5449828e-05,869845
2.967996,3593,9.467087e-06,0.15359999999999996,7969.666786193848,5.675,22.023172730738384,0.008933102,384.0,0.0,4.325,9.467087e-06,879845
2.8703678,3633,3.7516022e-06,0.158,8043.822880268097,6.025,22.603771649081317,0.010174863,395.0,0.0,3.975,3.7516022e-06,889845
2.967996,3674,6.1343385e-06,0.15710569105691058,8117.700403928757,6.170731707317073,22.076077675007134,0.00893351,385.1219512195122,0.0,3.8292682926829267,6.1343385e-06,899860
3.0655708,3714,1.0540848e-05,0.1519,8191.570468902588,6.325,21.712629695096723,0.008933204,379.75,0.0,3.675,1.0540848e-05,909860
3.1631632,3754,3.0758667e-06,0.1545,8265.231081962585,6.425,22.13998656515085,0.008933204,386.25,0.0,3.575,3.0758667e-06,919860
3.2607424,3795,2.816925e-06,0.15765853658536585,8340.053034305573,6.2439024390243905,22.430599695828132,0.008933102,394.1463414634146,0.0,3.7560975609756095,2.816925e-06,929865
3.1631632,3835,2.3893738e-06,0.15520000000000006,8418.228961229324,6.4,22.24396326443482,0.010174751,388.0,0.0,3.6,2.3893738e-06,939865
3.0655744,3875,3.40271e-07,0.15510000000000002,8493.860619783401,5.875,22.216087666328058,0.010174639,387.75,0.0,4.125,3.40271e-07,949865
3.1631632,3915,6.2316894e-06,0.1568,8573.106747627258,6.3,22.735478776855487,0.00893351,392.0,0.0,3.7,6.2316894e-06,959865
3.2607424,3955,1.9927978e-07,0.1516,8646.872552871704,6.25,21.941253864837805,0.008933067,379.0,0.0,3.75,1.9927978e-07,969865
3.3583746,3996,6.2747955e-07,0.15219512195121954,8726.553509235382,6.2439024390243905,21.99392295414069,0.008933204,380.4878048780488,0.0,3.7560975609756095,6.2747955e-07,979870
3.4559028,4039,1.3259887e-07,0.14815070434275235,8801.429883003235,6.4186046511627906,20.594052103525442,0.008933102,356.27906976744185,0.0,3.5813953488372094,1.3259887e-07,989917
3.358327,4080,2.0211792e-06,0.15914446529080675,8882.692175149918,6.609756097560975,22.59180272563077,0.01017476,393.4146341463415,0.0,3.3902439024390243,2.0211792e-06,999930
3.4559028,4121,5.3118897e-06,0.15863414634146347,8959.925367355347,6.2682926829268295,22.119030867590727,0.008933204,384.6341463414634,0.0,3.731707317073171,5.3118897e-06,1009935
3.358327,4163,8.2214353e-07,0.15990796111726344,9037.692432165146,6.785714285714286,22.1426080089693,0.010174863,388.8095238095238,0.0,3.2142857142857144,8.2214353e-07,1019987
3.4559028,4203,3.1698607e-06,0.15620000000000003,9113.9408659935,5.925,22.311202579914692,0.008933196,390.5,0.0,4.075,3.1698607e-06,1029987
3.553485,4244,1.11236574e-07,0.16119177216041328,9193.607857465744,5.609756097560975,22.308591949642615,0.008931602,384.1463414634146,0.0,4.390243902439025,1.11236574e-07,1039823
3.6511178,4285,2.7008057e-06,0.15011382113821142,9272.707399606705,7.024390243902439,21.472407841629476,0.008933204,371.4634146341463,0.0,2.975609756097561,2.7008057e-06,1049838
3.553485,4326,1.8820191e-06,0.1692150776053215,9356.282023191452,6.024390243902439,23.60256901215596,0.010174781,412.4390243902439,0.0,3.975609756097561,1.8820191e-06,1059849
3.4558988,4369,2.7639771e-06,0.14496327360528657,9437.626487493515,6.465116279069767,20.46159112820244,0.010174781,353.0232558139535,0.0,3.5348837209302326,2.7639771e-06,1069998
3.3583257,4409,6.171875e-06,0.1573,9519.95865035057,5.85,22.412179934120193,0.010174863,393.25,0.0,4.15,6.171875e-06,1079751
3.4558988,4449,7.5180054e-07,0.15220000000000006,9597.33407330513,6.475,21.632189756093176,0.008933204,380.5,0.0,3.525,7.5180054e-07,1089751
3.553485,4491,1.6282654e-06,0.1523356009070295,9674.229246616364,6.785714285714286,20.792159044752157,0.008933102,362.85714285714283,0.0,3.2142857142857144,1.6282654e-06,1099847
3.4558988,4531,9.072876e-07,0.16519999999999996,9752.101505279541,5.725,23.946480946821005,0.010174863,413.0,0.0,4.275,9.072876e-07,1109847
3.3583257,4572,3.2089233e-07,0.15587698833510075,9829.33475613594,6.658536585365853,22.07270061109654,0.010174863,384.8780487804878,0.0,3.341463414634146,3.2089233e-07,1119870
3.4558988,4614,2.266388e-06,0.16731216931216936,9909.7582051754,6.119047619047619,22.98246080920497,0.008933204,400.23809523809524,0.0,3.880952380952381,2.266388e-06,1129884
3.553485,4654,2.7964784e-06,0.1577,9985.524118423462,6.175,22.858141354429065,0.008933196,394.25,0.0,3.825,2.7964784e-06,1139884
3.6511176,4694,6.8466187e-07,0.15000000000000005,10062.574836015701,5.975,21.684435388890044,0.008933204,375.0,0.0,4.025,6.8466187e-07,1149884
3.7486994,4734,2.3939515e-06,0.15370000000000006,10137.148828029633,6.65,22.0462303671475,0.008933102,384.25,0.0,3.35,2.3939515e-06,1159884
3.8462586,4774,1.5574645e-06,0.16619999999999996,10211.042292833328,6.6,23.49411296915573,0.008933196,415.5,0.0,3.4,1.5574645e-06,1169884
3.943852,4818,3.0792236e-07,0.16055597239900854,10286.392593622208,6.818181818181818,21.46845784125299,0.008933204,370.90909090909093,0.0,3.1818181818181817,3.0792236e-07,1179978
4.041485,4859,5.2398684e-07,0.16248238482384827,10359.651624441147,6.609756097560975,22.64802092792318,0.008933204,395.8536585365854,0.0,3.3902439024390243,5.2398684e-07,1189752
4.139084,4900,1.7442321e-06,0.16061481822365398,10435.670662403107,6.682926829268292,22.923843292614233,0.008933204,396.0975609756098,0.0,3.317073170731707,1.7442321e-06,1199805
4.2366295,4941,3.8162233e-07,0.16380487804878052,10507.879930734634,6.926829268292683,22.03584054643859,0.008933204,385.609756097561,0.0,3.073170731707317,3.8162233e-07,1209810
4.334228,4982,6.2866214e-08,0.16184020185029438,10586.123928070068,6.585365853658536,23.195846807694675,0.008932625,399.0243902439024,0.0,3.4146341463414633,6.2866214e-08,1219839
4.2366295,5022,1.2031555e-07,0.1692,10661.106293201447,6.125,24.216161399238693,0.010174781,423.0,0.0,3.875,1.2031555e-07,1229839
4.334228,5063,1.0955811e-07,0.16121575984990621,10737.270429372787,6.7073170731707314,22.56802282909376,0.008933102,394.1463414634146,0.0,3.292682926829268,1.0955811e-07,1239852
4.43183,5104,1.0401153e-06,0.17395121951219514,10811.786634683609,5.853658536585366,24.355852643125704,0.008933416,422.9268292682927,0.0,4.146341463414634,1.0401153e-06,1249857
4.334228,5147,3.0792236e-07,0.16326675786593706,10886.035919904709,6.976744186046512,21.885925961033163,0.010174781,385.1162790697674,0.0,3.0232558139534884,3.0792236e-07,1259904
4.43183,5189,3.3599852e-07,0.17364102564102563,10961.65214085579,6.023809523809524,23.811374232582025,0.008933204,418.0952380952381,0.0,3.9761904761904763,3.3599852e-07,1269922
4.334228,5230,8.209229e-07,0.15850997782705104,11035.945758342743,6.487804878048781,22.575121018080615,0.010174751,390.9756097560976,0.0,3.5121951219512195,8.209229e-07,1279933
4.43183,5270,6.68869e-07,0.16879999999999998,11109.487051010132,6.3,24.218569251551738,0.008933204,422.0,0.0,3.7,6.68869e-07,1289933
4.5293665,5312,1.6342163e-07,0.1663089235694278,11183.165995836258,7.238095238095238,22.242402233276884,0.008933204,391.1904761904762,0.0,2.761904761904762,1.6342163e-07,1299957
4.626967,5352,4.9987796e-07,0.17240000000000003,11256.964943885803,6.475,24.86516214060092,0.008933204,431.0,0.0,3.525,4.9987796e-07,1309957
4.724605,5393,4.2808531e-07,0.15909534368070957,11334.142451524734,6.560975609756097,22.575277376166852,0.008933196,392.4390243902439,0.0,3.4390243902439024,4.2808531e-07,1319968
4.8222036,5434,4.3029786e-08,0.1576450798990748,11408.573266506195,6.341463414634147,22.87870799489447,0.008933196,388.5365853658537,0.0,3.658536585365854,4.3029786e-08,1329758
4.91973,5474,9.994507e-08,0.16410000000000002,11484.125709295273,6.55,23.541206017100404,0.008933204,410.25,0.0,3.45,9.994507e-08,1339758
5.0173373,5515,3.852844e-08,0.1651932457786116,11561.250342607498,6.439024390243903,23.30584010557222,0.008933196,408.5365853658537,0.0,3.5609756097560976,3.852844e-08,1349771
4.91973,5555,5.0354005e-09,0.165,11637.21517753601,6.425,23.784944858256345,0.010174751,412.5,0.0,3.575,5.0354005e-09,1359771
5.0173373,5597,1.7089844e-08,0.15385569985569988,11716.070356845856,7.119047619047619,21.4183606826661,0.008933204,374.04761904761904,0.0,2.880952380952381,1.7089844e-08,1369819
5.1149755,5640,7.194519e-08,0.15237209302325577,11792.842104196548,6.930232558139535,20.932390264851282,0.008933196,370.4651162790698,0.0,3.0697674418604652,7.194519e-08,1379876
5.0173373,5681,4.776001e-08,0.1598745644599303,11870.576778173447,6.926829268292683,22.374612401313367,0.01017476,394.1463414634146,0.0,3.073170731707317,4.776001e-08,1389967
5.1149755,5721,6.744385e-08,0.16889999999999997,11948.234841108322,6.4,24.25228447198734,0.008933204,422.25,0.0,3.6,6.744385e-08,1399967
5.2125854,5762,9.32312e-08,0.16334788189987165,12026.096106290817,6.560975609756097,23.240629730917775,0.008933204,402.4390243902439,0.0,3.4390243902439024,9.32312e-08,1409986
5.3101044,5802,4.0817262e-08,0.16980000000000003,12103.347997188568,6.4,24.638033533211168,0.008933196,424.5,0.0,3.6,4.0817262e-08,1419761
5.2125854,5844,7.080078e-08,0.16089919604205316,12177.891318559647,6.738095238095238,22.312403038065394,0.010174781,388.8095238095238,0.0,3.261904761904762,7.080078e-08,1429779
5.3101044,5886,5.264282e-08,0.16881452629167143,12256.547676801682,6.357142857142857,23.695793463451082,0.008933102,409.04761904761904,0.0,3.642857142857143,5.264282e-08,1439851
5.2125854,5926,5.2185058e-08,0.16480000000000006,12333.009336709976,6.775,23.90992078162853,0.010174781,412.0,0.0,3.225,5.2185058e-08,1449851
5.1149755,5966,5.661011e-08,0.1653,12412.024088382721,6.275,23.788339117966583,0.01017476,413.25,0.0,3.725,5.661011e-08,1459851
5.2125854,6007,3.7841797e-08,0.16818266735858842,12488.422888040543,7.073170731707317,23.52042588486747,0.008933204,410.9756097560976,0.0,2.926829268292683,3.7841797e-08,1469898
5.3101044,6049,1.1016846e-07,0.15782390490865064,12564.348351716995,7.095238095238095,22.06676760336065,0.008933102,384.76190476190476,0.0,2.9047619047619047,1.1016846e-07,1479968
5.2125854,6090,5.439758e-08,0.1672195121951219,12640.096148252487,6.487804878048781,23.948730115785015,0.010174781,418.0487804878049,0.0,3.5121951219512195,5.439758e-08,1489973
5.3101044,6131,2.5787353e-08,0.17067917448405256,12718.579037189484,6.2439024390243905,24.169484399394598,0.008933204,417.8048780487805,0.0,3.7560975609756095,2.5787353e-08,1499986
5.2125854,6173,1.586914e-08,0.17076683315592675,12797.803646326065,6.261904761904762,23.6339176401914,0.010174781,410.95238095238096,0.0,3.738095238095238,1.586914e-08,1509909
5.1149774,6216,3.6621093e-09,0.16798077630352115,12878.689310789108,6.5813953488372094,23.233425041328786,0.0101747215,399.5348837209302,0.0,3.4186046511627906,3.6621093e-09,1519992
5.0173373,6258,2.1072388e-07,0.1570677928217127,12953.19653248787,6.857142857142857,21.530265065281178,0.010174751,378.0952380952381,0.0,3.142857142857143,2.1072388e-07,1529933
4.9197307,6299,2.2033691e-07,0.15912195121951223,13027.806851863861,7.170731707317073,22.406566615623163,0.010174871,395.609756097561,0.0,2.8292682926829267,2.2033691e-07,1539958
4.8222117,6341,1.9866944e-07,0.15979751373540194,13101.24049782753,6.857142857142857,21.745217693273048,0.01017476,379.04761904761904,0.0,3.142857142857143,1.9866944e-07,1549771
4.724605,6384,4.3060302e-07,0.15364078951617344,13180.93050956726,7.395348837209302,21.465236505592255,0.010174781,369.30232558139534,0.0,2.604651162790698,4.3060302e-07,1559922
4.8222117,6426,6.484986e-08,0.16238583638583637,13258.835921287537,6.571428571428571,22.969550253262025,0.008933102,399.04761904761904,0.0,3.4285714285714284,6.484986e-08,1569974
4.724605,6468,4.15802e-08,0.16380287345504735,13339.360473871231,6.595238095238095,22.410134288717728,0.010174751,382.3809523809524,0.0,3.4047619047619047,4.15802e-08,1579761
4.8222117,6508,2.8625487e-07,0.17350000000000004,13418.045116186142,6.15,25.08308914124486,0.008933416,433.75,0.0,3.85,2.8625487e-07,1589761
4.724606,6549,9.124756e-08,0.1613658536585366,13494.9638402462,6.560975609756097,23.482261741931787,0.010174781,403.4146341463415,0.0,3.4390243902439024,9.124756e-08,1599770
4.6269693,6590,3.3569336e-09,0.15707516177202582,13572.315987825394,6.975609756097561,22.08463106398064,0.010174274,382.6829268292683,0.0,3.024390243902439,3.3569336e-09,1609819
4.5293665,6631,2.0446777e-07,0.15660787992495312,13649.460800409317,6.414634146341464,21.97112629082724,0.010174863,387.0731707317073,0.0,3.5853658536585367,2.0446777e-07,1619832
4.4318304,6673,7.827759e-08,0.16151174315880198,13725.650146484375,6.857142857142857,22.531292919195746,0.010174863,391.42857142857144,0.0,3.142857142857143,7.827759e-08,1629964
4.5293665,6713,4.2417525e-07,0.17249999999999996,13802.277982711792,6.475,24.94464189483323,0.008933102,431.25,0.0,3.525,4.2417525e-07,1639964
4.6269693,6753,3.868866e-07,0.1758,13875.3198595047,5.825,25.410009220979866,0.008933204,439.5,0.0,4.175,3.868866e-07,1649964
4.724606,6794,1.0559082e-07,0.16438095238095243,13951.652024269104,6.536585365853658,23.380831842973556,0.008933102,408.2926829268293,0.0,3.4634146341463414,1.0559082e-07,1659985
4.8222117,6834,2.3406983e-07,0.1577,14025.064103364944,7.225,22.762034315609334,0.008933416,394.25,0.0,2.775,2.3406983e-07,1669758
4.724606,6877,1.3458252e-07,0.16284552015746886,14101.813032150269,6.465116279069767,23.04719161670214,0.01017476,396.74418604651163,0.0,3.5348837209302326,1.3458252e-07,1679803
4.8222036,6918,1.1291504e-08,0.17515447154471545,14176.844576835632,6.024390243902439,24.737742656000194,0.008932114,430.2439024390244,0.0,3.975609756097561,1.1291504e-08,1689818
4.91973,6959,1.5762329e-07,0.1665365853658537,14251.675924539566,6.658536585365853,23.85222515155146,0.00893351,416.3414634146341,0.0,3.341463414634146,1.5762329e-07,1699833
4.8222036,7000,1.6052246e-07,0.16242392716851087,14326.526683330536,6.7073170731707314,22.922174250804037,0.010174781,400.7317073170732,0.0,3.292682926829268,1.6052246e-07,1709865
4.91973,7040,1.7570495e-07,0.16350000000000003,14402.569596529007,6.825,23.26318955488818,0.008933204,408.75,0.0,3.175,1.7570495e-07,1719865
4.8222036,7083,7.293701e-08,0.16923145071982282,14476.57580280304,6.72093023255814,23.211419362920303,0.010174863,403.25581395348837,0.0,3.2790697674418605,7.293701e-08,1729944
4.91973,7125,5.1116942e-08,0.1732986527944511,14550.055760622025,6.523809523809524,23.67079085782903,0.008933196,413.8095238095238,0.0,3.4761904761904763,5.1116942e-08,1739769
4.8222036,7166,9.338379e-08,0.16986513629842181,14622.603685617447,6.878048780487805,23.347691269466644,0.010174863,414.6341463414634,0.0,3.1219512195121952,9.338379e-08,1749786
4.724605,7207,3.8604735e-08,0.16382739212007508,14699.027692556381,6.951219512195122,23.494510843441084,0.01017476,405.1219512195122,0.0,3.048780487804878,3.8604735e-08,1759799
4.8222036,7249,7.080078e-08,0.1539924591537495,14771.439999103546,7.0,21.52989599094167,0.008933102,374.76190476190476,0.0,3.0,7.080078e-08,1769841
4.91973,7292,1.4846802e-07,0.15975757575757576,14849.399635076523,6.906976744186046,22.51134023124248,0.008933196,386.51162790697674,0.0,3.0930232558139537,1.4846802e-07,1779892
5.017337,7334,3.6315917e-08,0.17043892339544514,14921.445106983185,6.619047619047619,23.87734895083357,0.008933204,408.8095238095238,0.0,3.380952380952381,3.6315917e-08,1789950
4.91973,7378,3.2791138e-07,0.15225022740812216,15000.824089765549,7.340909090909091,20.663586670984966,0.010174781,358.1818181818182,0.0,2.659090909090909,3.2791138e-07,1799791
5.017337,7422,1.1260986e-07,0.16569294571733595,15072.824542760849,6.318181818181818,23.304892781342687,0.008933204,399.77272727272725,0.0,3.6818181818181817,1.1260986e-07,1809909
5.1149755,7462,2.206421e-07,0.179,15154.865941524506,5.9,25.98896528460664,0.008933204,447.5,0.0,4.1,2.206421e-07,1819909
5.2125854,7503,1.05896e-07,0.16347502903600467,15228.217450618744,6.390243902439025,23.153499433625306,0.008933204,398.0487804878049,0.0,3.6097560975609757,1.05896e-07,1829930
5.1149755,7547,1.0932922e-07,0.16354978354978356,15305.638181686401,6.886363636363637,21.73047184793353,0.01017476,372.04545454545456,0.0,3.1136363636363638,1.0932922e-07,1839972
5.2125854,7587,1.9836426e-08,0.16193137254901963,15379.738896369934,6.8,22.839980160369176,0.008933102,398.0,0.0,3.2,1.9836426e-08,1849773
5.3101044,7627,7.8582765e-08,0.1602,15457.512573242188,6.775,22.853188492447636,0.008933204,400.5,0.0,3.225,7.8582765e-08,1859773
