meankl,AttC,entloss,TimeElapsed,Tmc,AttNC,surrgain,entropy,TimestepsSoFar,MtR,TtR,optimgain,EpisodesSoFar,Tmt,MpbtN,MpbtA,Tbt,Ptt
0.0020520175,7.786885245901639,0.0,6587.822532892227,43.22950819672131,2.2131147540983607,0.002349299,0.37590826,179885,-12.982527596156979,-186.72131147540983,0.002349299,2762,61.77049180327869,30.271148513116735,69.72885148688324,253011.9344262295,60.164880365051026
0.004382003,8.241935483870968,0.0,6739.012892484665,43.096774193548384,1.7580645161290323,0.0028114438,0.33987,189899,-13.561336613245553,-202.41935483870967,0.0028114438,2824,61.91935483870968,32.513369965611865,67.48663003438814,253621.67741935485,60.29484293088441
0.0025366398,7.416666666666667,0.0,6900.48054432869,42.63333333333333,2.5833333333333335,0.0019738043,0.32709417,199880,-13.105101811184984,-189.5,0.0019738043,2884,62.36666666666667,30.288237158020763,69.71176284197921,255453.86666666667,60.725651988092984
0.0042456207,6.934426229508197,0.0,7054.020726919174,43.131147540983605,3.0655737704918034,0.0030094543,0.37651485,209946,-13.16542034606651,-186.2295081967213,0.0030094543,2945,61.885245901639344,30.040720337291475,69.95927966270852,253481.96721311475,60.26424334144245
0.0031011458,8.23728813559322,0.0,7211.085586547852,41.728813559322035,1.7627118644067796,0.0018688675,0.35645226,219823,-12.810187782602274,-195.42372881355934,0.0018688675,3004,63.23728813559322,30.77405615400798,69.22594384599203,259019.93220338982,61.56427060265821
0.0022262386,7.728813559322034,0.0,7373.786780118942,42.0,2.2711864406779663,0.0021303287,0.34649327,229905,-13.541129802837855,-207.28813559322035,0.0021303287,3063,63.0,32.86517107844966,67.1348289215503,258048.0,61.31857708722534
0.0037418867,7.322033898305085,0.0,7540.517638921738,42.57627118644068,2.6779661016949152,0.002810643,0.37477648,239964,-13.050469892231613,-197.79661016949152,0.002810643,3122,62.440677966101696,31.59112017321391,68.40887982678608,255757.01694915254,60.78315120991309
0.0024462412,7.793103448275862,0.0,7703.543279886246,41.53448275862069,2.206896551724138,0.0024057962,0.37430543,249895,-13.506083236223121,-207.93103448275863,0.0024057962,3180,63.39655172413793,32.65845902454163,67.34154097545834,259672.27586206896,61.736257844550636
0.0029913427,7.966101694915254,0.0,7857.310991048813,42.05084745762712,2.0338983050847457,0.0026978704,0.34416625,259915,-13.90096658099404,-217.79661016949152,0.0026978704,3239,62.932203389830505,34.3867643087847,65.6132356912153,257770.30508474575,61.26740309909816
0.0026635602,7.086206896551724,0.0,8021.946457147598,41.46551724137931,2.913793103448276,0.002446797,0.3503046,269883,-12.286729597194793,-188.79310344827587,0.002446797,3297,63.5,29.696859946246033,70.30314005375396,260096.0,61.813421565015716
0.001723948,7.5423728813559325,0.0,8173.108285903931,43.067796610169495,2.457627118644068,0.0021160822,0.33837992,279899,-12.85197810623707,-189.4915254237288,0.0021160822,3356,61.898305084745765,30.607105230411495,69.3928947695885,253535.45762711865,60.30477337731762
0.0029272344,7.55,0.0,8342.540804862976,42.25,2.45,0.0021778643,0.37144312,289985,-12.224009605219786,-181.33333333333334,0.0021778643,3416,62.75,28.91241286202286,71.08758713797715,257024.0,61.087865997644606
0.0028423627,8.616666666666667,0.0,8492.359411716461,42.983333333333334,1.3833333333333333,0.0022768592,0.3544658,299896,-13.093908483937396,-201.0,0.0022768592,3476,62.0,32.374501713754434,67.62549828624556,253952.0,60.39126349185369
0.001903634,8.064516129032258,0.0,8657.808742284775,43.11290322580645,1.935483870967742,0.0018516418,0.36088875,309857,-12.795182307215349,-187.58064516129033,0.0018516418,3538,61.91935483870968,30.25542458544407,69.74457541455594,253621.67741935485,60.287374640773855
0.005237246,8.446153846153846,0.0,8816.764768600464,41.89230769230769,1.5538461538461539,0.0024797912,0.31336236,319923,-14.508541862832452,-224.15384615384616,0.0024797912,3603,63.09230769230769,35.36535188406336,64.63464811593661,258426.0923076923,61.4191935653048
0.0024387278,6.442622950819672,0.0,8989.378762483597,43.18032786885246,3.557377049180328,0.0020316462,0.3172621,329938,-12.656033118121496,-182.78688524590163,0.0020316462,3664,61.81967213114754,29.521063927323535,70.47893607267646,253213.37704918033,60.211867418572645
0.0021162238,5.555555555555555,0.0,9142.12449479103,43.6031746031746,4.444444444444445,0.002262096,0.3385186,339963,-12.412987190513373,-177.77777777777777,0.002262096,3727,61.38095238095238,28.893846200589614,71.10615379941042,251416.38095238095,59.80593691291621
0.0025589678,7.147540983606557,0.0,9304.233120918274,43.21311475409836,2.8524590163934427,0.002526318,0.34029594,349918,-12.849425151916703,-185.08196721311475,0.002526318,3788,61.78688524590164,29.919698257213298,70.08030174278669,253079.0819672131,60.1805349707029
0.0019732728,7.301587301587301,0.0,9463.884228229523,45.44444444444444,2.6984126984126986,0.0020936748,0.3379746,359966,-11.737712353335517,-167.46031746031747,0.0020936748,3851,59.57142857142857,28.172837688463993,71.827162311536,244004.57142857142,58.08403787210747
0.002302727,7.60655737704918,0.0,9648.657171726227,43.90163934426229,2.3934426229508197,0.0023512682,0.3404404,369958,-12.703520430856525,-186.55737704918033,0.0023512682,3912,61.09836065573771,30.592810214911104,69.40718978508886,250258.88524590165,59.53171973335199
0.002888203,7.05,0.0,9804.860110998154,43.483333333333334,2.95,0.0024934215,0.33549085,379962,-12.288616248633149,-178.66666666666666,0.0024934215,3972,61.516666666666666,28.935505677005427,71.06449432299455,251972.26666666666,59.92496738947151
0.0023681407,6.583333333333333,0.0,9971.86084985733,43.95,3.4166666666666665,0.002607115,0.34104016,389900,-12.275887345405605,-177.83333333333334,0.002607115,4032,61.06666666666667,29.164017952765423,70.8359820472346,250129.06666666668,59.491690152909676
0.0053610583,7.711864406779661,0.0,10130.000298261642,43.20338983050848,2.288135593220339,0.003100168,0.38583985,399902,-12.231621642771001,-186.10169491525423,0.003100168,4091,61.779661016949156,30.008110887935384,69.9918891120646,253049.49152542374,60.181109493652606
0.0031772242,8.688524590163935,0.0,10305.014663219452,42.34426229508197,1.3114754098360655,0.001989084,0.34425437,409934,-12.7476903814991,-202.13114754098362,0.001989084,4152,62.63934426229508,32.066196585762604,67.93380341423739,256570.75409836066,60.98886643120981
0.0016625754,7.883333333333334,0.0,10473.70817899704,42.96666666666667,2.1166666666666667,0.0017212986,0.3658182,419940,-12.383954772360244,-190.5,0.0017212986,4212,61.983333333333334,30.567519826861297,69.43248017313869,253883.73333333334,60.393807077252085
0.0031346732,7.52542372881356,0.0,10651.71137547493,41.83050847457627,2.4745762711864407,0.0028141595,0.36219496,429922,-12.74307039969696,-194.91525423728814,0.0028141595,4271,63.16949152542373,30.81770092297823,69.18229907702174,258742.2372881356,61.47915570859607
0.0032874707,8.266666666666667,0.0,10812.479994773865,41.483333333333334,1.7333333333333334,0.0026117964,0.38135976,439879,-13.42014300847378,-206.16666666666666,0.0026117964,4331,63.516666666666666,32.127406866436175,67.8725931335638,260164.26666666666,61.80856872835366
0.00321924,8.35483870967742,0.0,10968.958282709122,42.53225806451613,1.6451612903225807,0.0024251356,0.34149405,449893,-13.411445489098028,-207.41935483870967,0.0024251356,4393,62.483870967741936,32.89307182816519,67.1069281718348,255933.93548387097,60.82981370488782
0.0032619555,6.60655737704918,0.0,11148.996480464935,43.68852459016394,3.3934426229508197,0.0026856412,0.32127348,459966,-12.710707081965307,-187.54098360655738,0.0026856412,4454,61.32786885245902,30.419714395674212,69.5802856043258,251198.95081967214,59.73925109023988
0.0025874304,6.9491525423728815,0.0,11320.732526063919,44.40677966101695,3.0508474576271185,0.0024176019,0.33763927,469880,-12.23289630622365,-179.32203389830508,0.0024176019,4513,60.644067796610166,29.435747433841158,70.56425256615886,248398.10169491524,59.07770551340063
0.0026211084,6.693548387096774,0.0,11494.765256643295,43.41935483870968,3.306451612903226,0.0025041972,0.34087452,479893,-12.026133267555176,-177.58064516129033,0.0025041972,4575,61.61290322580645,28.63463133199832,71.36536866800166,252366.4516129032,59.99904656429735
0.0028043634,7.7,0.0,11654.527431488037,44.733333333333334,2.3,0.0029489556,0.36428085,489896,-11.52184193780618,-172.16666666666666,0.0029489556,4635,60.3,28.552695566478413,71.4473044335216,246988.8,58.76168367514402
0.002789851,7.838709677419355,0.0,11831.97654414177,42.983870967741936,2.161290322580645,0.0029824572,0.3505918,499892,-12.25529499422694,-182.25806451612902,0.0029824572,4697,61.96774193548387,29.285298055036577,70.71470194496344,253819.87096774194,60.378222112040056
0.0049300576,7.126984126984127,0.0,11993.16914653778,43.523809523809526,2.873015873015873,0.003049837,0.38484296,509877,-12.96062820879073,-188.73015873015873,0.003049837,4760,61.476190476190474,30.6248632938119,69.37513670618812,251806.47619047618,59.888916390988186
0.0025965958,8.421875,0.0,12174.98078083992,43.15625,1.578125,0.0024971557,0.3678309,519916,-13.945267277841396,-219.53125,0.0024971557,4824,61.859375,35.1803882054083,64.81961179459171,253376.0,60.23548533125596
0.0033825214,7.063492063492063,0.0,12343.223722696304,44.6031746031746,2.9365079365079363,0.0033504083,0.33724648,529936,-12.163634784159267,-181.26984126984127,0.0033504083,4887,60.41269841269841,29.93218278422465,70.06781721577532,247450.4126984127,58.87641965738902
0.004041749,7.0,0.0,12519.51427602768,43.46774193548387,3.0,0.0028186603,0.35199186,539935,-12.71645902125152,-185.96774193548387,0.0028186603,4949,61.54838709677419,30.117920848316466,69.88207915168356,252102.1935483871,59.944263995935344
0.0029446387,5.786885245901639,0.0,12679.04684829712,43.75409836065574,4.213114754098361,0.0027032306,0.32789016,549905,-12.203215594175088,-177.70491803278688,0.0027032306,5010,61.26229508196721,29.11212713431196,70.88787286568801,250930.3606557377,59.677891693185444
0.0029171405,6.189655172413793,0.0,12860.962666988373,45.258620689655174,3.810344827586207,0.0026051947,0.3431444,559838,-11.702968533070855,-170.86206896551724,0.0026051947,5068,59.741379310344826,28.5887027909792,71.41129720902082,244700.6896551724,58.24948069446008
0.0025585473,5.475409836065574,0.0,13025.089435100555,45.21311475409836,4.524590163934426,0.0028242688,0.34993243,569981,-11.572185741010077,-167.86885245901638,0.0028242688,5129,59.83606557377049,27.961523026547653,72.03847697345232,245088.52459016393,58.31463066572594
0.002987689,6.183333333333334,0.0,13201.569275140762,42.766666666666666,3.816666666666667,0.002747147,0.36987898,579925,-12.1744631465045,-178.66666666666666,0.002747147,5189,62.2,28.703211057926204,71.2967889420738,254771.2,60.58839521756201
0.0035473187,7.189655172413793,0.0,13352.03290939331,42.96551724137931,2.810344827586207,0.0028484948,0.36885914,589831,-13.533748235335466,-206.72413793103448,0.0028484948,5247,62.0,33.20881009474107,66.79118990525895,253952.0,60.402299550558226
0.0036738818,6.9655172413793105,0.0,13541.398592472076,44.241379310344826,3.0344827586206895,0.0024899389,0.3886169,599978,-12.127064155079822,-185.51724137931035,0.0024899389,5305,60.775862068965516,30.37823180454579,69.62176819545422,248937.93103448275,59.21808645381771
0.004011733,8.475409836065573,0.0,13689.916155099869,41.131147540983605,1.5245901639344261,0.003701277,0.38879296,609931,-14.498382287842704,-231.80327868852459,0.003701277,5366,63.80327868852459,35.96261042373158,64.03738957626842,261338.22950819673,62.11498216371298
0.0026927644,7.966101694915254,0.0,13875.3640832901,42.932203389830505,2.0338983050847457,0.0026292994,0.36321685,619830,-13.227012604330952,-207.6271186440678,0.0026292994,5425,62.05084745762712,33.079826721106606,66.92017327889337,254160.2711864407,60.435853461338716
0.0030242505,8.21311475409836,0.0,14028.382838726044,43.73770491803279,1.7868852459016393,0.0032401544,0.3765445,629868,-13.15114139818311,-200.49180327868854,0.0032401544,5486,61.295081967213115,32.40187610250812,67.59812389749187,251064.65573770492,59.69822165474838
0.003634657,8.435483870967742,0.0,14206.303599357605,43.596774193548384,1.564516129032258,0.0028718445,0.37747803,639856,-13.347820132840125,-198.38709677419354,0.0028718445,5548,61.37096774193548,32.24014602390268,67.75985397609733,251375.48387096773,59.80656020398789
0.0033569054,7.983606557377049,0.0,14360.293262958527,44.57377049180328,2.0163934426229506,0.0030643002,0.3547771,649848,-12.366399952532447,-183.9344262295082,0.0030643002,5609,60.442622950819676,30.266546578514724,69.73345342148528,247572.9836065574,58.904004994139385
0.0026855615,7.629032258064516,0.0,14551.453807115555,44.483870967741936,2.370967741935484,0.0026604969,0.36072093,659967,-12.494549671627556,-181.4516129032258,0.0026604969,5671,60.53225806451613,29.973833358614385,70.0261666413856,247940.12903225806,58.99052568049463
0.004355942,7.870967741935484,0.0,14711.922000169754,44.0,2.129032258064516,0.0034299903,0.3407715,669922,-13.659630816543709,-203.8709677419355,0.0034299903,5733,61.0,33.01430083731235,66.98569916268764,249856.0,59.437981248830525
0.0033905418,6.885245901639344,0.0,14901.397954463959,45.18032786885246,3.1147540983606556,0.0030194172,0.34368578,679893,-11.823346897201098,-166.2295081967213,0.0030194172,5794,59.83606557377049,27.83453914885427,72.16546085114572,245088.52459016393,58.33343416160036
0.0034162693,6.616666666666666,0.0,15057.710809230804,44.483333333333334,3.3833333333333333,0.0029228372,0.3583639,689895,-12.424776053996004,-178.16666666666666,0.0029228372,5854,60.583333333333336,29.58876565512765,70.41123434487234,248149.33333333334,59.01190634674576
0.0031338166,6.338709677419355,0.0,15241.946116685867,44.61290322580645,3.661290322580645,0.0026422015,0.3659354,699991,-11.812634814275977,-170.80645161290323,0.0026422015,5916,60.38709677419355,28.138383782485395,71.8616162175146,247345.5483870968,58.86228662538538
0.004016967,6.966666666666667,0.0,15400.144414424896,44.71666666666667,3.033333333333333,0.003120326,0.36441684,709995,-11.326895183177866,-167.66666666666666,0.003120326,5976,60.35,27.839873943821644,72.16012605617836,247193.6,58.79185678440002
0.0034380069,7.290322580645161,0.0,15586.303706169128,45.096774193548384,2.7096774193548385,0.0028195716,0.36850137,719958,-12.416101883868091,-179.3548387096774,0.0028195716,6038,59.983870967741936,29.69297377206042,70.3070262279396,245693.93548387097,58.43830608879915
0.0030088276,7.290322580645161,0.0,15752.845720529556,43.70967741935484,2.7096774193548385,0.0026743081,0.35793743,729927,-12.897941153345316,-189.83870967741936,0.0026743081,6100,61.306451612903224,30.80464749207393,69.19535250792605,251111.2258064516,59.71763187900857
0.002737904,7.016666666666667,0.0,15943.429865121841,44.45,2.9833333333333334,0.0026487946,0.3829832,739861,-12.39146802952186,-181.16666666666666,0.0026487946,6160,60.56666666666667,29.792014604145542,70.20798539585446,248081.06666666668,59.02318017210841
0.003890072,7.766666666666667,0.0,16100.885064601898,45.016666666666666,2.2333333333333334,0.0027242284,0.35906297,749898,-12.556688951468583,-189.83333333333334,0.0027242284,6220,60.0,31.414084354942148,68.58591564505785,245760.0,58.48801809525623
0.002668982,6.885245901639344,0.0,16277.243714094162,44.65573770491803,3.1147540983606556,0.0022144404,0.37031165,759988,-12.028883877976245,-174.0983606557377,0.0022144404,6281,60.34426229508197,28.71392191416156,71.28607808583843,247170.09836065574,58.818886233769135
0.0031325854,7.180327868852459,0.0,16438.22516298294,43.0,2.819672131147541,0.0024379191,0.34755555,769991,-12.613259638950357,-185.40983606557376,0.0024379191,6342,62.032786885245905,29.923973026951163,70.07602697304887,254086.29508196723,60.39424443530763
0.0034963842,6.9,0.0,16608.683571100235,44.9,3.1,0.0026368366,0.36294034,779994,-11.449350677528322,-164.83333333333334,0.0026368366,6402,60.083333333333336,27.324231456870532,72.67576854312948,246101.33333333334,58.5854770316809
0.003501467,6.65,0.0,16768.368604183197,44.416666666666664,3.35,0.0029061127,0.33907974,789950,-12.08056014662004,-177.16666666666666,0.0029061127,6462,60.6,29.21828243617492,70.78171756382507,248217.6,59.05295578931292
0.0026480365,6.166666666666667,0.0,16947.44060587883,45.31666666666667,3.8333333333333335,0.002587973,0.35994452,799822,-11.823871374635555,-169.0,0.002587973,6522,59.71666666666667,28.31378971689265,71.68621028310736,244599.46666666667,58.21292506008536
0.0034774982,7.557377049180328,0.0,17103.186026096344,44.0,2.442622950819672,0.0027955251,0.34934738,809977,-11.80750259765084,-174.91803278688525,0.0027955251,6583,61.01639344262295,28.651233848062223,71.34876615193778,249923.1475409836,59.44247631691118
0.0033016382,6.459016393442623,0.0,17271.05030107498,44.950819672131146,3.540983606557377,0.0028588763,0.3579618,819987,-11.826222084397745,-168.85245901639345,0.0028588763,6644,60.049180327868854,28.038306202333057,71.96169379766695,245961.44262295082,58.54339038674121
0.00238468,7.403225806451613,0.0,17432.11193394661,45.11290322580645,2.596774193548387,0.0022836947,0.3458236,829958,-12.256612764039081,-177.09677419354838,0.0022836947,6706,59.903225806451616,29.34856430147803,70.65143569852198,245363.61290322582,58.39766546589996
0.004419127,6.903225806451613,0.0,17601.444979429245,45.064516129032256,3.096774193548387,0.0032852944,0.36219358,839989,-11.25281991172676,-157.41935483870967,0.0032852944,6768,59.95161290322581,26.270522019855182,73.72947798014484,245561.8064516129,58.44284596956995
0.0039547747,7.451612903225806,0.0,17764.258893489838,44.564516129032256,2.5483870967741935,0.003225631,0.37539968,849922,-11.928116722267985,-170.0,0.003225631,6830,60.41935483870968,28.059806979689185,71.94019302031083,247477.67741935485,58.90329073117138
0.0040542595,8.03225806451613,0.0,17936.26456642151,44.04838709677419,1.967741935483871,0.00268719,0.38757813,859933,-12.566659644787745,-189.19354838709677,0.00268719,6892,60.95161290322581,30.834699364127964,69.16530063587203,249657.8064516129,59.39139586231216
0.0031128558,8.112903225806452,0.0,18098.531316518784,44.61290322580645,1.8870967741935485,0.0033084487,0.37239483,869922,-12.594928408139811,-191.1290322580645,0.0033084487,6954,60.41935483870968,31.445445169954457,68.55455483004555,247477.67741935485,58.87429466989112
0.0030945255,8.0,0.0,18261.557242631912,45.14754098360656,2.0,0.0028251272,0.36530235,879848,-11.955707376450247,-177.37704918032787,0.0028251272,7015,59.885245901639344,29.398413188145945,70.60158681185406,245289.96721311475,58.36974259885452
0.0029296288,7.306451612903226,0.0,18427.05460715294,45.29032258064516,2.693548387096774,0.0024523162,0.3646649,889906,-11.999517654124809,-175.96774193548387,0.0024523162,7077,59.74193548387097,29.401140857841106,70.59885914215889,244702.96774193548,58.23612766026648
0.0033911932,7.016393442622951,0.0,18587.895149946213,44.032786885245905,2.9836065573770494,0.0026366224,0.35802937,899909,-11.869913416088563,-174.0983606557377,0.0026366224,7138,60.98360655737705,28.624173428271288,71.37582657172874,249788.8524590164,59.411779062791126
0.0030588647,7.049180327868853,0.0,18752.43617773056,45.50819672131148,2.9508196721311477,0.0029260847,0.36943802,909958,-11.789659810146198,-168.68852459016392,0.0029260847,7199,59.52459016393443,28.298547570207138,71.70145242979285,243812.7213114754,58.02918160448901
0.003548443,7.0,0.0,18917.899210214615,44.721311475409834,3.0,0.0029366433,0.35626355,919897,-12.47546330530378,-185.5737704918033,0.0029366433,7260,60.278688524590166,30.797878947471276,69.20212105252874,246901.50819672132,58.756588864792334
0.003370772,6.344262295081967,0.0,19081.296531438828,43.80327868852459,3.6557377049180326,0.002848064,0.36279723,929896,-11.669372028660876,-170.327868852459,0.002848064,7321,61.19672131147541,27.656834630351444,72.34316536964856,250661.77049180327,59.62316952288436
0.0025449328,7.278688524590164,0.0,19240.88322019577,43.557377049180324,2.721311475409836,0.0026224412,0.36846942,939903,-12.713374453443281,-189.50819672131146,0.0026224412,7382,61.459016393442624,30.730703531075658,69.26929646892431,251736.131147541,59.86289257746031
0.0035140335,6.819672131147541,0.0,19409.304990291595,44.950819672131146,3.180327868852459,0.0026895942,0.39357564,949887,-11.32438045696697,-162.78688524590163,0.0026895942,7443,60.09836065573771,27.02774764810702,72.97225235189296,246162.88524590165,58.56344538539495
0.0036292344,8.365079365079366,0.0,19583.694690704346,43.301587301587304,1.6349206349206349,0.0030436583,0.37824294,959885,-13.868222444734736,-214.44444444444446,0.0030436583,7506,61.714285714285715,34.358639255181956,65.641360744818,252781.7142857143,60.10120395724723
0.0036980321,7.285714285714286,0.0,19746.1429271698,44.19047619047619,2.7142857142857144,0.0032174175,0.37167808,969940,-12.483979026540108,-185.55555555555554,0.0032174175,7569,60.79365079365079,30.171941553820584,69.82805844617937,249010.79365079364,59.25353221775974
0.0030177801,7.0,0.0,19928.8119661808,44.23809523809524,3.0,0.0026045786,0.35649094,979979,-12.636727856790595,-187.61904761904762,0.0026045786,7632,60.77777777777778,30.67192427460994,69.32807572539006,248945.77777777778,59.22198669752988
0.0023230498,7.655737704918033,0.0,20087.450144529343,45.377049180327866,2.3442622950819674,0.0023128164,0.37658516,989970,-11.768610695870386,-171.14754098360655,0.0023128164,7693,59.68852459016394,28.485673419191983,71.51432658080802,244484.19672131148,58.169617681504675
0.00304343,7.131147540983607,0.0,20248.40790438652,43.98360655737705,2.8688524590163933,0.0027153948,0.36689636,999994,-11.881241672774067,-173.44262295081967,0.0027153948,7754,61.049180327868854,28.291998534830686,71.70800146516933,250057.44262295082,59.46776150063103
0.0022635036,6.983333333333333,0.0,20408.31114578247,44.15,3.0166666666666666,0.002094766,0.37536073,1009938,-11.4747909754549,-166.0,0.002094766,7814,60.86666666666667,27.292370946134543,72.70762905386543,249309.86666666667,59.30332759794502
0.0028677941,7.233333333333333,0.0,20574.355813264847,44.95,2.7666666666666666,0.0022763324,0.385969,1019883,-11.512507915368548,-166.5,0.0022763324,7874,60.083333333333336,27.629714263710028,72.37028573628999,246101.33333333334,58.55829204367794
0.0022202411,7.311475409836065,0.0,20734.208391427994,43.950819672131146,2.6885245901639343,0.0019490707,0.39415812,1029989,-11.893218053612902,-175.7377049180328,0.0019490707,7935,61.049180327868854,28.770414801711404,71.2295851982886,250057.44262295082,59.485153486485984
0.003578138,8.048387096774194,0.0,20897.748821020126,44.064516129032256,1.9516129032258065,0.0024542655,0.36064985,1039957,-12.313481583710887,-185.16129032258064,0.0024542655,7997,60.935483870967744,30.232974556376277,69.76702544362371,249591.74193548388,59.377583309308804
0.0034874615,7.442622950819672,0.0,21060.047907590866,45.47540983606557,2.557377049180328,0.0024272169,0.34126508,1049967,-11.738257981157025,-168.52459016393442,0.0024272169,8058,59.57377049180328,28.346104938730996,71.653895061269,244014.16393442624,58.06744435251914
0.0032153716,6.67741935483871,0.0,21217.921598911285,45.354838709677416,3.3225806451612905,0.0023928727,0.35644343,1059892,-12.2841108604137,-168.2258064516129,0.0023928727,8120,59.67741935483871,28.176931586236446,71.82306841376356,244438.70967741936,58.17512002592182
0.0026532984,7.349206349206349,0.0,21397.351178884506,46.12698412698413,2.6507936507936507,0.0022615863,0.36154827,1069948,-12.317081510589416,-176.34920634920636,0.0022615863,8183,58.96825396825397,29.73387805751735,70.26612194248266,241533.96825396825,57.474036461816105
0.002706994,7.327868852459017,0.0,21557.121262788773,45.278688524590166,2.6721311475409837,0.0027252045,0.3656842,1079933,-11.767775588678909,-169.8360655737705,0.0027252045,8244,59.73770491803279,28.37600202718539,71.62399797281459,244685.6393442623,58.24020084056309
0.003145338,7.354838709677419,0.0,21730.37573480606,44.903225806451616,2.6451612903225805,0.0030617847,0.37557274,1089865,-12.525676058206964,-180.48387096774192,0.0030617847,8306,60.145161290322584,30.101140433047128,69.89885956695285,246354.5806451613,58.610398673706854
0.003841905,7.327868852459017,0.0,21888.590848445892,45.032786885245905,2.6721311475409837,0.0025141912,0.3635054,1099924,-11.492222586631396,-168.85245901639345,0.0025141912,8367,60.0,28.05736590161183,71.94263409838817,245760.0,58.4795465502295
0.0044289264,6.032786885245901,0.0,22066.392565011978,45.278688524590166,3.9672131147540983,0.0029815438,0.3667119,1109937,-11.777096103744993,-169.18032786885246,0.0029815438,8428,59.75409836065574,28.414385424240134,71.58561457575985,244752.7868852459,58.247723765742855
