surrgain,EpisodesSoFar,MtR,optimgain,meankl,AttC,Fce,TimeElapsed,AttNC,entloss,TtR,TimestepsSoFar,entropy
4.8265585e-05,9926,17.95418837416272,4.8265585e-05,0.008933417,1.6222222222222222,0.15498609625668452,11597.933200836182,1.3777777777777778,0.0,93.46666666666667,2099942,2.3962631
6.647237e-06,9975,15.616967709744257,6.647237e-06,0.010174725,1.510204081632653,0.15713500638350578,11648.076437711716,1.489795918367347,0.0,81.91836734693878,2109764,2.298698
8.4737144e-07,10021,17.18745501919932,8.4737144e-07,0.0089321425,1.6304347826086956,0.16278260869565217,11702.917765140533,1.3695652173913044,0.0,89.6086956521739,2119778,2.3962615
3.9774577e-06,10068,17.317954140997877,3.9774577e-06,0.008933417,1.7659574468085106,0.12743262411347517,11750.865151405334,1.2340425531914894,0.0,90.31914893617021,2129807,2.4938896
6.639862e-06,10118,15.316354619911383,6.639862e-06,0.010174758,1.88,0.1518312978244561,11798.869050979614,1.12,0.0,80.7,2139903,2.3962624
4.9139406e-05,10172,13.867923200986752,4.9139406e-05,0.010174845,1.962962962962963,0.1353131313131313,11850.99392914772,1.037037037037037,0.0,72.61111111111111,2149945,2.2986944
2.5756835e-06,10217,17.092337872693815,2.5756835e-06,0.008930634,1.5555555555555556,0.12175802469135802,11903.6637301445,1.4444444444444444,0.0,89.53333333333333,2159960,2.396247
1.5645854e-05,10266,15.554058773484385,1.5645854e-05,0.010174776,1.7551020408163265,0.15856111235703074,11950.732006549835,1.2448979591836735,0.0,80.93877551020408,2169764,2.2986782
8.856201e-06,10317,14.734966593452295,8.856201e-06,0.010174744,1.803921568627451,0.11961225702402178,12002.508128643036,1.196078431372549,0.0,77.3529411764706,2179905,2.2010736
6.895141e-05,10360,18.369427439962912,6.895141e-05,0.008933417,1.6744186046511629,0.12974972314507197,12054.208511829376,1.3255813953488371,0.0,95.79069767441861,2189934,2.2986782
1.3773601e-05,10406,16.91114422933333,1.3773601e-05,0.008933417,1.7608695652173914,0.14822289390064328,12109.700738430023,1.2391304347826086,0.0,89.08695652173913,2199994,2.396247
1.5318807e-05,10452,16.962603320491112,1.5318807e-05,0.008933174,1.7391304347826086,0.1507632850241546,12155.38789844513,1.2608695652173914,0.0,88.95652173913044,2209787,2.493875
4.3266296e-06,10501,16.19913243672173,4.3266296e-06,0.008933095,1.816326530612245,0.12167275331185104,12207.823315143585,1.183673469387755,0.0,84.91836734693878,2219874,2.5914516
2.0303726e-06,10562,12.853292936975974,2.0303726e-06,0.008932619,2.1147540983606556,0.18160958508922545,12257.156106710434,0.8852459016393442,0.0,67.32786885245902,2229752,2.6890395
1.5736388e-05,10609,17.400647702567817,1.5736388e-05,0.008933181,1.7872340425531914,0.1699815173006662,12312.21214389801,1.2127659574468086,0.0,90.8936170212766,2239783,2.7866209
3.2225544e-05,10667,14.04671101251964,3.2225544e-05,0.010174845,2.0517241379310347,0.12891144830164794,12359.259183168411,0.9482758620689655,0.0,72.05172413793103,2249887,2.6890395
6.54157e-05,10727,14.073913942597391,6.54157e-05,0.010174752,2.05,0.151882780120115,12415.238245487213,0.95,0.0,73.8,2259878,2.591451
3.6938476e-05,10781,15.026386864608527,3.6938476e-05,0.010175057,1.9444444444444444,0.13099043343487785,12459.94666147232,1.0555555555555556,0.0,79.16666666666667,2269972,2.4938715
3.4389243e-05,10833,14.187034125155492,3.4389243e-05,0.010174776,1.9807692307692308,0.11133897977336894,12515.137209415436,1.0192307692307692,0.0,74.13461538461539,2279813,2.3962457
6.0446167e-05,10877,17.97829824070311,6.0446167e-05,0.008933181,1.3181818181818181,0.12454545454545457,12560.574063301086,1.6818181818181819,0.0,93.4090909090909,2289827,2.4938715
9.938558e-06,10936,13.236279817789429,9.938558e-06,0.008933095,1.9661016949152543,0.12395476692045534,12616.691133260727,1.0338983050847457,0.0,68.54237288135593,2299791,2.591451
3.0796815e-05,10996,14.189068693305966,3.0796815e-05,0.010174845,2.1166666666666667,0.19070696443036864,12661.253293037415,0.8833333333333333,0.0,72.8,2309814,2.4938715
9.285482e-06,11048,15.637615799353016,9.285482e-06,0.010174776,1.6923076923076923,0.12365880678026427,12718.758278608322,1.3076923076923077,0.0,81.34615384615384,2319918,2.3962457
1.4280192e-05,11099,15.045494466053025,1.4280192e-05,0.008933181,1.7254901960784315,0.13674990243775526,12763.832777738571,1.2745098039215685,0.0,78.29411764705883,2329784,2.4938715
7.063039e-06,11149,15.716947477824185,7.063039e-06,0.008933181,1.7,0.1917858064516128,12819.720079183578,1.3,0.0,81.96,2339842,2.591451
6.2079875e-05,11201,15.93473586265003,6.2079875e-05,0.010174758,1.6923076923076923,0.1301303197486508,12865.86412525177,1.3076923076923077,0.0,81.57692307692308,2349960,2.4938715
4.309387e-05,11250,16.625561545894158,4.309387e-05,0.008933417,1.653061224489796,0.1929212827988338,12922.425588607788,1.346938775510204,0.0,86.20408163265306,2359995,2.591451
2.7276357e-05,11303,15.282308729409168,2.7276357e-05,0.008933181,2.0,0.12701150991352872,12965.890298843384,1.0,0.0,79.52830188679245,2369873,2.6890395
2.1394857e-05,11356,14.880523869907586,2.1394857e-05,0.010174776,1.7924528301886793,0.18036897274633124,13019.913027048111,1.2075471698113207,0.0,76.98113207547169,2379924,2.591451
1.6274516e-05,11411,14.55052450252574,1.6274516e-05,0.008933417,2.036363636363636,0.1715630356571533,13065.379141569138,0.9636363636363636,0.0,74.50909090909092,2389756,2.6890395
1.99646e-05,11465,15.801826510650127,1.99646e-05,0.008933095,1.8518518518518519,0.15377101910435245,13122.733249425888,1.1481481481481481,0.0,82.16666666666667,2399838,2.786621
1.6444905e-05,11522,15.038691116557725,1.6444905e-05,0.010174776,1.9473684210526316,0.19148749065646567,13166.438654899597,1.0526315789473684,0.0,78.05263157894737,2409999,2.6890395
