entropy,Tmc,Tbt,AttC,MpbtA,meankl,EpisodesSoFar,TimestepsSoFar,surrgain,MtR,Ptt,TimeElapsed,entloss,MpbtN,Tmt,TtR,optimgain,AttNC
0.24060637,48.03125,233984.0,4.578125,74.81794856622048,0.011677937,8735,1129976,0.002834157,-10.049450769787109,55.70482788404411,20578.164072036743,0.0,25.182051433779503,57.125,-145.78125,0.002834157,5.421875
0.2122378,50.323076923076925,225090.95384615383,3.923076923076923,77.99108644145532,0.008461738,8800,1139948,0.0016321301,-8.83918751010239,53.59441758971183,20737.58054304123,0.0,22.008913558544656,54.95384615384615,-121.07692307692308,0.0016321301,6.076923076923077
0.21397218,48.815384615384616,230951.38461538462,3.4153846153846152,75.8441141215585,0.008375444,8865,1149883,0.0017363429,-9.658113618147599,54.98586160628998,20892.499742507935,0.0,24.155885878441484,56.38461538461539,-136.46153846153845,0.0017363429,6.584615384615384
0.24353938,51.22727272727273,222052.84848484848,3.227272727272727,77.71244851105712,0.010785142,8931,1159914,0.0019317099,-8.860711754581269,52.816471765991835,21056.24525618553,0.0,22.287551488942857,54.21212121212121,-120.60606060606061,0.0019317099,6.7727272727272725
0.1832973,47.682539682539684,235097.39682539683,6.063492063492063,74.50381055198088,0.008467197,8994,1169840,0.0016231287,-10.144601141821555,55.99900516461069,21205.38590812683,0.0,25.49618944801913,57.3968253968254,-146.82539682539684,0.0016231287,3.9365079365079363
0.24756505,49.43939393939394,228383.0303030303,4.53030303030303,77.08130931040125,0.0126077775,9060,1179906,0.002828587,-9.273040233247842,54.3952754848786,21361.027203559875,0.0,22.918690689598737,55.75757575757576,-128.03030303030303,0.002828587,5.46969696969697
0.25727293,47.4375,236352.0,5.90625,72.45444248578885,0.010183435,9124,1189960,0.0018816523,-10.981180410779999,56.2583417971339,21508.542159318924,0.0,27.545557514211144,57.703125,-160.3125,0.0018816523,4.09375
0.2539985,50.43939393939394,224535.27272727274,3.803030303030303,75.00707746829792,0.00920099,9190,1199976,0.0018847631,-9.974686189825624,53.476414864775066,21666.546028137207,0.0,24.99292253170206,54.81818181818182,-137.27272727272728,0.0018847631,6.196969696969697
0.2573895,49.93939393939394,226521.21212121213,3.893939393939394,75.11869561975963,0.008621209,9256,1209980,0.0011758185,-9.962494673788127,53.94257489622355,21827.23721575737,0.0,24.881304380240405,55.303030303030305,-137.72727272727272,0.0011758185,6.106060606060606
0.27645555,49.88059701492537,226624.9552238806,2.970149253731343,77.2947639140992,0.010150129,9323,1219973,0.0015871668,-9.134945075883271,53.98271088231587,21988.276452064514,0.0,22.705236085900736,55.32835820895522,-125.3731343283582,0.0015871668,7.029850746268656
0.31940246,47.714285714285715,235227.42857142858,4.873015873015873,75.06826576054868,0.009188089,9386,1229844,0.0014593609,-9.91462216005706,55.999682059081564,22138.599025964737,0.0,24.931734239451302,57.42857142857143,-143.4920634920635,0.0014593609,5.126984126984127
0.29971164,48.1875,233344.0,5.171875,73.78853768158007,0.008806129,9450,1239908,0.0017247284,-10.380122009072895,55.55766233693334,22292.67924451828,0.0,26.21146231841993,56.96875,-149.6875,0.0017247284,4.828125
0.3033308,49.582089552238806,227908.776119403,3.3134328358208953,75.9350946984393,0.009098714,9517,1249878,0.0016390481,-9.754047143828435,54.2709264273991,22451.579669475555,0.0,24.064905301560692,55.64179104477612,-133.43283582089552,0.0016390481,6.686567164179104
0.2963872,47.753846153846155,234984.36923076923,6.861538461538461,73.17047631992364,0.008686316,9582,1259969,0.0019678911,-10.430156338985986,55.95209018961022,22602.170240163803,0.0,26.829523680076395,57.36923076923077,-154.46153846153845,0.0019678911,3.1384615384615384
0.23626223,49.92307692307692,226540.3076923077,4.661538461538462,76.44993013372958,0.007912882,9647,1269969,0.0014191882,-9.35390070486905,53.95248917197329,22758.937945842743,0.0,23.550069866270416,55.30769230769231,-130.30769230769232,0.0014191882,5.338461538461538
0.2762655,49.796875,227008.0,2.390625,76.35741006156792,0.00957429,9711,1279919,0.001836715,-9.70950747593495,54.06588813874632,22920.274271011353,0.0,23.64258993843211,55.421875,-131.09375,0.001836715,7.609375
0.3172795,46.82539682539682,238478.22222222222,6.158730158730159,75.3081725950535,0.007594994,9774,1289939,0.001358291,-9.896722312357678,56.795504775694056,23070.320837259293,0.0,24.691827404946498,58.22222222222222,-143.96825396825398,0.001358291,3.8412698412698414
0.32725704,46.0655737704918,241865.44262295082,6.557377049180328,71.19475047357837,0.007640294,9835,1299938,0.0012152758,-11.305648294453436,57.542926882700776,23216.967564105988,0.0,28.805249526421644,59.049180327868854,-171.14754098360655,0.0012152758,3.442622950819672
0.2768441,47.878787878787875,234402.9090909091,2.5454545454545454,75.30226162937541,0.010990918,9901,1309991,0.0016905571,-10.212502188718496,55.82660675820609,23377.661614894867,0.0,24.697738370624556,57.22727272727273,-141.66666666666666,0.0016905571,7.454545454545454
0.2462236,48.90769230769231,230510.27692307692,3.169230769230769,76.13013937390004,0.008723903,9966,1319892,0.0009667807,-9.67933030676996,54.89123355944305,23534.142858028412,0.0,23.86986062609992,56.276923076923076,-134.6153846153846,0.0009667807,6.8307692307692305
0.24675925,48.63076923076923,231833.6,1.1846153846153846,75.39618917478636,0.009170473,10031,1329863,0.0018689719,-10.134400979007694,55.17361753244629,23700.91975259781,0.0,24.60381082521365,56.6,-138.92307692307693,0.0018689719,8.815384615384616
0.27817816,48.196969696969695,233347.87878787878,3.242424242424242,76.49977137379378,0.0097937565,10097,1339925,0.0016912117,-9.52304700764315,55.5545557283028,23856.72244334221,0.0,23.500228626206226,56.96969696969697,-133.78787878787878,0.0016912117,6.757575757575758
0.2576954,49.47692307692308,228178.70769230768,3.1846153846153844,75.53840350971664,0.0074349437,10162,1349924,0.0014606342,-9.783524629379736,54.35289669877725,24013.507276058197,0.0,24.461596490283362,55.707692307692305,-136.15384615384616,0.0014606342,6.815384615384615
0.2630838,48.57575757575758,231734.30303030304,3.121212121212121,74.18473067474652,0.0077684405,10228,1359983,0.0009783701,-10.395932105973554,55.188832148030286,24173.082005023956,0.0,25.815269325253507,56.57575757575758,-145.75757575757575,0.0009783701,6.878787878787879
0.27779692,47.935483870967744,234462.96774193548,4.17741935483871,73.21338574410231,0.009471986,10290,1369933,0.0012276388,-10.520568101803597,55.803947460735266,24330.557137966156,0.0,26.7866142558977,57.24193548387097,-153.2258064516129,0.0012276388,5.82258064516129
0.23840047,47.359375,236672.0,3.078125,74.60650420286542,0.0078455685,10354,1379870,0.0006455295,-10.436165406372002,56.333144792940786,24487.131131887436,0.0,25.393495797134563,57.78125,-147.03125,0.0006455295,6.921875
0.2637508,46.98461538461538,237883.07692307694,2.3230769230769233,73.87532261184147,0.010435261,10419,1389933,0.0020871167,-10.922913920937026,56.65025455151719,24650.54921555519,0.0,26.124677388158524,58.07692307692308,-151.07692307692307,0.0020871167,7.676923076923077
0.31227544,45.0,245894.29508196723,5.557377049180328,71.77944880611749,0.007743392,10480,1399990,0.0012677107,-11.177277890366858,58.510903822816836,24799.679480552673,0.0,28.220551193882546,60.032786885245905,-169.01639344262296,0.0012677107,4.442622950819672
0.31298554,43.96610169491525,249925.42372881356,5.559322033898305,70.81400988336947,0.009250668,10539,1409847,0.0012518066,-11.712796914545102,59.460475699161805,24946.56424307823,0.0,29.18599011663056,61.016949152542374,-180.16949152542372,0.0012518066,4.440677966101695
0.24453986,47.75,234752.0,3.5,75.50928573814443,0.009018275,10603,1419922,0.0018875573,-9.894876984241206,55.92925749635146,25099.813041448593,0.0,24.49071426185554,57.3125,-140.46875,0.0018875573,6.5
0.23485436,46.738461538461536,238828.3076923077,2.1384615384615384,74.60019665207403,0.01017893,10668,1429950,0.0015222788,-10.647568942308242,56.87662143862752,25260.593755960464,0.0,25.39980334792598,58.30769230769231,-148.0,0.0015222788,7.861538461538461
0.2366365,46.19047619047619,241078.85714285713,4.285714285714286,73.16315790696495,0.0097074,10731,1439991,0.0014057416,-11.102364947995714,57.394370804695306,25416.765305757523,0.0,26.836842093035052,58.857142857142854,-158.25396825396825,0.0014057416,5.714285714285714
0.23895848,48.21875,232896.0,4.890625,75.51526801147365,0.009175839,10795,1449963,0.0013890017,-9.780187513795203,55.492225395642244,25570.921305418015,0.0,24.484731988526367,56.859375,-139.21875,0.0013890017,5.109375
0.21579812,44.45161290322581,248072.25806451612,6.983870967741935,69.59729692732823,0.0087647,10857,1459963,0.0014430024,-12.004275532748128,59.01867782609177,25720.749507904053,0.0,30.402703072671766,60.564516129032256,-185.96774193548387,0.0014430024,3.0161290322580645
0.19793211,46.049180327868854,241731.1475409836,4.836065573770492,74.06360839515142,0.008286659,10918,1469963,0.001682756,-10.547452365584638,57.53544388757593,25874.843450784683,0.0,25.936391604848588,59.01639344262295,-153.9344262295082,0.001682756,5.163934426229508
0.2473005,48.492063492063494,232041.6507936508,1.6825396825396826,73.53824155661275,0.009738287,10981,1479865,0.002642185,-10.81913416147538,55.26412767064965,26040.93240427971,0.0,26.461758443387282,56.65079365079365,-149.68253968253967,0.002642185,8.317460317460318
0.25965458,45.50819672131148,243947.0163934426,4.967213114754099,69.27095006937593,0.009506287,11042,1489960,0.0022607842,-12.236724396437644,58.04731187852716,26192.49933218956,0.0,30.7290499306241,59.557377049180324,-184.4262295081967,0.0022607842,5.032786885245901
0.25696787,48.2,233030.8923076923,1.6615384615384616,73.09901044273758,0.010110201,11107,1499911,0.0022587504,-11.10940487215961,55.51762174127795,26359.14723610878,0.0,26.900989557262438,56.89230769230769,-153.3846153846154,0.0022587504,8.338461538461539
0.2878847,44.189655172413794,249361.6551724138,7.017241379310345,69.19121849732791,0.009650546,11165,1509927,0.002084903,-12.09613161691134,59.28807052797159,26504.769189834595,0.0,30.8087815026721,60.87931034482759,-188.6206896551724,0.002084903,2.9827586206896552
0.25623798,48.0,233792.0,3.734375,74.84088583167423,0.009028969,11229,1519940,0.0021909003,-10.352437426108036,55.69944235488672,26662.41868162155,0.0,25.159114168325804,57.078125,-144.21875,0.0021909003,6.265625
0.22764266,45.63934426229508,243275.54098360657,6.180327868852459,70.02615273830685,0.008569633,11290,1529970,0.0015784821,-12.015903438869453,57.90453080064953,26810.79227924347,0.0,29.97384726169316,59.39344262295082,-178.85245901639345,0.0015784821,3.819672131147541
0.2403783,46.77777777777778,238933.33333333334,3.0317460317460316,73.0940245121624,0.0082223015,11353,1539882,0.0015635048,-11.226670472388612,56.86986412793103,26972.101494789124,0.0,26.905975487837587,58.333333333333336,-157.3015873015873,0.0015635048,6.968253968253968
0.22966473,46.74603174603175,238868.31746031746,5.396825396825397,72.70527616610013,0.009454905,11416,1549878,0.0009959491,-11.174852287292548,56.876246656539024,27125.925646543503,0.0,27.294723833899848,58.317460317460316,-159.52380952380952,0.0009959491,4.603174603174603
0.20418622,43.40677966101695,252216.40677966102,6.983050847457627,69.25016297593062,0.009091804,11475,1559885,0.0017071707,-12.450411530593092,59.992746699128595,27270.305964946747,0.0,30.749837024069382,61.57627118644068,-190.0,0.0017071707,3.016949152542373
0.22403617,46.868852459016395,238508.0655737705,5.836065573770492,72.3552192994703,0.011128738,11536,1569846,0.002592143,-10.949261362454104,56.77651193155413,27423.896464824677,0.0,27.644780700529715,58.22950819672131,-160.65573770491804,0.002592143,4.163934426229508
0.24918754,45.37096774193548,244438.70967741936,5.67741935483871,73.29020050336746,0.010876779,11598,1579900,0.0018856897,-11.0739709187616,58.16774201316709,27575.337147951126,0.0,26.70979949663252,59.67741935483871,-160.16129032258064,0.0018856897,4.32258064516129
0.22966638,45.47540983606557,243879.868852459,5.918032786885246,70.73428368758663,0.009117151,11659,1589934,0.0014917639,-12.005686298828028,58.054223408998304,27725.516000270844,0.0,29.265716312413367,59.540983606557376,-174.59016393442624,0.0014917639,4.081967213114754
0.22107102,43.45762711864407,252216.40677966102,5.610169491525424,69.492282587495,0.009148334,11718,1599858,0.0027758747,-12.652207306214653,59.961023297112575,27873.3764667511,0.0,30.507717412504995,61.57627118644068,-188.64406779661016,0.0027758747,4.389830508474576
0.23679242,43.74193548387097,250780.90322580645,5.467741935483871,71.80601388265636,0.010604739,11780,1609889,0.0016022528,-11.791876377857465,59.670422533880476,28020.780441999435,0.0,28.193986117343634,61.225806451612904,-172.58064516129033,0.0016022528,4.532258064516129
0.23308879,46.540983606557376,239783.868852459,6.508196721311475,71.36225351843046,0.008428901,11841,1619890,0.0012864877,-11.311299326088603,57.079173921366554,28167.788288593292,0.0,28.637746481569526,58.540983606557376,-167.37704918032787,0.0012864877,3.4918032786885247
0.22396243,47.0,237898.32258064515,5.854838709677419,73.1604395960953,0.00795532,11903,1629902,0.0011733569,-10.533419078148803,56.64419339838029,28318.622525930405,0.0,26.839560403904716,58.08064516129032,-155.32258064516128,0.0011733569,4.145161290322581
0.24125285,46.46031746031746,240038.60317460317,4.650793650793651,72.96478008102514,0.010070633,11966,1639905,0.0014206433,-10.988443670258512,57.14681879653796,28470.66356921196,0.0,27.035219918974835,58.6031746031746,-158.73015873015873,0.0014206433,5.349206349206349
0.22853218,46.25806451612903,240871.2258064516,4.451612903225806,71.71385029998007,0.008654033,12028,1649885,0.0016785748,-11.602193304796227,57.337523111637935,28624.25443983078,0.0,28.286149700019955,58.806451612903224,-166.29032258064515,0.0016785748,5.548387096774194
0.20572156,47.171875,237440.0,4.59375,75.06797516116734,0.008377217,12092,1659969,0.0012585132,-10.087271088319035,56.510923630504436,28776.524360895157,0.0,24.932024838832653,57.96875,-144.0625,0.0012585132,5.40625
0.22521472,49.59375,227776.0,3.875,75.57514072911476,0.00790664,12156,1669896,0.0009983816,-9.719664793312516,54.25197170980845,28932.994102478027,0.0,24.424859270885218,55.609375,-135.3125,0.0009983816,6.125
0.24482001,48.109375,233600.0,4.84375,74.36565121669396,0.0073394915,12220,1679971,0.0012945486,-10.283104851850593,55.62418724000988,29087.37422132492,0.0,25.634348783306017,57.03125,-146.25,0.0012945486,5.15625
0.22332774,46.484375,239936.0,4.96875,73.9264450053363,0.0072908388,12284,1689853,0.0009855555,-10.926825075128164,57.12218703953419,29244.445803403854,0.0,26.073554994663695,58.578125,-153.4375,0.0009855555,5.03125
0.26199183,47.34375,236480.0,4.40625,74.28736332289247,0.010088693,12348,1699853,0.0016592132,-10.632898765243233,56.31860296596987,29402.246200084686,0.0,25.712636677107547,57.734375,-148.90625,0.0016592132,5.59375
0.26203114,47.98461538461538,234165.16923076924,4.7384615384615385,74.43615360973205,0.009732337,12413,1709911,0.0019302622,-10.415321058914902,55.74816438574496,29557.709995269775,0.0,25.56384639026797,57.16923076923077,-146.30769230769232,0.0019302622,5.2615384615384615
0.25436383,46.225806451612904,241003.35483870967,6.354838709677419,72.38807790995074,0.009348724,12475,1719954,0.0015307976,-11.023137271382023,57.36545259623852,29703.73270010948,0.0,27.61192209004928,58.83870967741935,-163.06451612903226,0.0015307976,3.6451612903225805
0.22035368,48.265625,232704.0,4.65625,75.08589117310783,0.008230556,12539,1729910,0.0015403049,-10.233318794470552,55.44771334081266,29859.080153226852,0.0,24.914108826892143,56.8125,-141.71875,0.0015403049,5.34375
0.22837044,47.5,236032.0,5.15625,75.36142199279134,0.009590086,12603,1739920,0.0015987979,-10.162895104066333,56.19274869983054,30013.168820619583,0.0,24.63857800720867,57.625,-142.1875,0.0015987979,4.84375
0.24319506,49.86363636363637,226645.33333333334,4.196969696969697,75.14978682145399,0.009102635,12669,1749938,0.0013041873,-10.048421190062239,53.99278303615655,30172.141446352005,0.0,24.850213178546014,55.333333333333336,-137.27272727272728,0.0013041873,5.803030303030303
0.20153432,46.04838709677419,241664.0,7.112903225806452,72.64821350619995,0.006708499,12731,1759890,0.0013450064,-10.754951268877804,57.52794684849817,30320.757507801056,0.0,27.351786493800063,59.0,-162.09677419354838,0.0013450064,2.8870967741935485
0.22200012,46.693548387096776,239087.48387096773,6.903225806451613,71.74104168061524,0.014325083,12793,1769877,0.003385415,-11.263418705305545,56.926339998100815,30475.20140194893,0.0,28.258958319384764,58.37096774193548,-165.48387096774192,0.003385415,3.096774193548387
0.2269775,48.12307692307692,233282.95384615383,4.415384615384616,73.22138310052185,0.008222572,12858,1779896,0.0017781488,-10.760169679546403,55.58222592258385,30633.01531648636,0.0,26.778616899478152,56.95384615384615,-152.6153846153846,0.0017781488,5.584615384615384
0.23860894,47.378787878787875,236450.9090909091,4.0606060606060606,74.94397082648652,0.009583716,12924,1789994,0.0020195805,-10.262106468481003,56.297717652551846,30791.45108103752,0.0,25.056029173513444,57.72727272727273,-145.15151515151516,0.0020195805,5.9393939393939394
0.23626357,45.9,242483.2,6.516666666666667,69.92767598240894,0.008821315,12984,1799985,0.0015606418,-11.515515421739773,57.69064825899421,30938.29036808014,0.0,30.07232401759107,59.2,-180.0,0.0015606418,3.4833333333333334
0.21727328,46.698412698412696,239193.39682539683,2.7142857142857144,73.43920509754705,0.009150275,13047,1809850,0.0014489673,-11.009671079322521,56.93642689259899,31097.338028669357,0.0,26.56079490245295,58.3968253968254,-155.0793650793651,0.0014489673,7.285714285714286
0.2524727,48.56923076923077,231644.55384615384,1.8307692307692307,75.36054380261643,0.010886324,13112,1819890,0.0014930521,-10.029699501715676,55.18115577912802,31259.6216878891,0.0,24.639456197383552,56.55384615384615,-139.84615384615384,0.0014930521,8.169230769230769
0.20777582,45.36065573770492,244484.19672131148,5.967213114754099,72.20090880362861,0.008815997,13173,1829909,0.0017305542,-11.15820623762188,58.17769374106641,31412.07239818573,0.0,27.799091196371425,59.68852459016394,-166.39344262295083,0.0017305542,4.032786885245901
0.23514627,49.12307692307692,229754.0923076923,3.723076923076923,75.8036017441485,0.009303205,13238,1839918,0.0018649198,-9.807913133851875,54.70124495762509,31568.557908296585,0.0,24.196398255851506,56.09230769230769,-135.23076923076923,0.0018649198,6.276923076923077
0.18759246,46.77777777777778,238868.31746031746,6.253968253968254,71.72792629673054,0.009035232,13301,1849981,0.001485243,-11.106139854913154,56.861212959702385,31718.28068780899,0.0,28.272073703269466,58.317460317460316,-165.71428571428572,0.001485243,3.746031746031746
0.21316627,47.46774193548387,235982.4516129032,4.612903225806452,74.03758801701865,0.009194492,13363,1859851,0.0013248844,-10.363078052401686,56.20340878697312,31870.9296438694,0.0,25.96241198298133,57.61290322580645,-150.0,0.0013248844,5.387096774193548
0.2200277,45.890625,242304.0,4.28125,72.81550808377503,0.008084287,13427,1869923,0.0009827475,-11.21935070654583,57.676952763756475,32023.28133583069,0.0,27.184491916224978,59.15625,-160.78125,0.0009827475,5.71875
0.20301852,47.15873015873016,237242.92063492062,4.968253968253968,73.63122337517977,0.008150972,13490,1879914,0.0012736944,-10.585286722838779,56.49488542138252,32176.366056203842,0.0,26.368776624820196,57.92063492063492,-153.015873015873,0.0012736944,5.031746031746032
0.25062558,47.359375,236480.0,3.53125,74.55241915808575,0.009404496,13554,1889871,0.0012276779,-10.453088187914489,56.31155585950015,32334.476838827133,0.0,25.447580841914245,57.734375,-147.34375,0.0012276779,6.46875
0.20513314,44.55,247534.93333333332,6.716666666666667,68.91968726630785,0.013746795,13614,1899917,0.0025646444,-12.405935381225307,58.91003279555165,32482.177960157394,0.0,31.08031273369216,60.43333333333333,-189.83333333333334,0.0025646444,3.283333333333333
0.22335184,46.80952380952381,238413.20634920636,1.3492063492063493,73.07816910273911,0.0066521694,13677,1909910,0.00167461,-11.328225634454816,56.795968941499204,32649.200379371643,0.0,26.921830897260886,58.20634920634921,-156.66666666666666,0.00167461,8.65079365079365
0.25401917,47.15384615384615,237315.93846153846,2.6307692307692307,73.65377804687145,0.006002958,13742,1919987,0.0005476523,-10.90303570578027,56.50497636456807,32816.19960665703,0.0,26.346221953128577,57.93846153846154,-152.15384615384616,0.0005476523,7.369230769230769
0.21528465,46.03333333333333,241732.26666666666,5.883333333333334,74.0569454652437,0.0073959,13802,1929857,0.0019573641,-10.386359749235428,57.54166156757305,32964.78662061691,0.0,25.943054534756296,59.016666666666666,-153.83333333333334,0.0019573641,4.116666666666666
0.24779093,48.01538461538462,233787.07692307694,2.4307692307692306,73.00936930620205,0.01008595,13867,1939859,0.0017833258,-10.957610362901713,55.691177007642835,33127.60689973831,0.0,26.99063069379796,57.07692307692308,-154.6153846153846,0.0017833258,7.569230769230769
0.26950312,48.166666666666664,233347.87878787878,3.5757575757575757,75.24521677990916,0.01173541,13933,1949956,0.0018408577,-10.156531106126904,55.57095814929454,33283.78536725044,0.0,24.75478322009088,56.96969696969697,-140.9090909090909,0.0018408577,6.424242424242424
0.24684645,40.285714285714285,264850.28571428574,7.892857142857143,62.759727334277464,0.008626303,13989,1959967,0.001707984,-14.959087433355048,62.91377317418592,33427.609521865845,0.0,37.240272665722536,64.66071428571429,-244.10714285714286,0.001707984,2.107142857142857
0.22638883,44.13333333333333,249378.13333333333,5.583333333333333,70.20504090695816,0.0068556448,14049,1969937,0.0014625739,-11.941678962169382,59.317825037216835,33574.83043766022,0.0,29.794959093041818,60.88333333333333,-181.33333333333334,0.0014625739,4.416666666666667
0.21727285,47.171875,237184.0,4.21875,75.33774501262087,0.008045323,14113,1979969,0.0012468591,-10.09573770055579,56.48158095851038,33726.56449866295,0.0,24.662254987379132,57.90625,-142.5,0.0012468591,5.78125
0.2522077,45.564516129032256,243513.8064516129,4.096774193548387,73.88047483035398,0.0073313233,14175,1989885,0.000953125,-10.665248606378062,57.97120708261659,33879.67092180252,0.0,26.11952516964604,59.45161290322581,-155.48387096774192,0.000953125,5.903225806451613
0.24970606,46.84126984126984,238413.20634920636,4.222222222222222,73.63268364753803,0.010171613,14238,1999938,0.0018018725,-10.674930822113943,56.78096382976248,34037.533826828,0.0,26.367316352461952,58.20634920634921,-153.8095238095238,0.0018018725,5.777777777777778
0.2567088,46.145161290322584,241135.48387096773,3.7580645161290325,71.92669687068707,0.006423739,14300,2009928,0.0008529639,-11.500869253015287,57.4215350314364,34190.24954557419,0.0,28.07330312931291,58.87096774193548,-165.48387096774192,0.0008529639,6.241935483870968
0.23889476,46.95161290322581,238162.5806451613,3.6129032258064515,73.82123214210354,0.008830276,14362,2019919,0.0014944318,-10.779762038422739,56.69846182087756,34347.960324287415,0.0,26.178767857896467,58.145161290322584,-152.09677419354838,0.0014944318,6.387096774193548
0.25392583,47.3125,236928.0,3.734375,74.88775242063927,0.009157143,14426,2029896,0.0016443653,-10.313444868643975,56.38356276245291,34507.65481090546,0.0,25.112247579360744,57.84375,-145.3125,0.0016443653,6.265625
0.27682388,47.07936507936508,237698.03174603175,5.126984126984127,74.49902629772679,0.009847223,14489,2039965,0.0015760883,-10.34811771745334,56.582870690285446,34659.60007596016,0.0,25.50097370227321,58.03174603174603,-148.57142857142858,0.0015760883,4.873015873015873
0.27239472,46.38709677419355,240342.70967741936,6.032258064516129,70.47291646861532,0.008819423,14551,2049979,0.0010521369,-11.649513338767935,57.21506438788941,34807.686782598495,0.0,29.52708353138465,58.67741935483871,-174.19354838709677,0.0010521369,3.967741935483871
0.24468742,48.261538461538464,232904.86153846153,3.723076923076923,75.26387165421163,0.0076365853,14616,2059987,0.0012561698,-9.916450385659086,55.472745312376745,34966.04729223251,0.0,24.736128345788405,56.86153846153846,-140.30769230769232,0.0012561698,6.276923076923077
0.22933581,48.815384615384616,230888.36923076923,4.0,74.70758666536852,0.008464989,14681,2069974,0.0010371042,-10.0788790460311,54.97867165884208,35122.96112561226,0.0,25.292413334631455,56.36923076923077,-142.15384615384616,0.0010371042,6.0
0.24334496,47.28125,236800.0,2.875,74.70207826643684,0.007618445,14745,2079858,0.0016977618,-10.501568271562952,56.38608245395338,35284.98313999176,0.0,25.29792173356314,57.8125,-146.09375,0.0016977618,7.125
0.25598183,48.90769230769231,230321.23076923078,3.7384615384615385,76.35399593570804,0.010069969,14810,2089979,0.0014838086,-9.561398500082571,54.870154233320584,35443.80748772621,0.0,23.646004064291944,56.23076923076923,-132.76923076923077,0.0014838086,6.2615384615384615
0.26837412,47.84375,234752.0,4.75,76.60364336213382,0.010380097,14874,2099887,0.001969295,-9.681365395961384,55.88347039936381,35601.0834069252,0.0,23.396356637866194,57.3125,-134.53125,0.001969295,5.25
0.24598102,43.682539682539684,251221.33333333334,8.73015873015873,65.22422120899992,0.008137617,14937,2109965,0.0012536722,-13.684349878286698,59.74268594265731,35753.30029678345,0.0,34.77577879100009,61.333333333333336,-215.71428571428572,0.0012536722,1.2698412698412698
0.22214285,47.07692307692308,237694.03076923077,4.8,74.86675608544614,0.008466506,15002,2119972,0.00096900424,-10.310512088718214,56.585848914332125,35908.42990112305,0.0,25.13324391455384,58.03076923076923,-145.84615384615384,0.00096900424,5.2
0.21104117,49.333333333333336,229115.9365079365,3.9206349206349205,75.77079788479892,0.008872973,15065,2129871,0.0013427478,-9.594563355077625,54.52851774357309,36068.192811489105,0.0,24.2292021152011,55.93650793650794,-135.87301587301587,0.0013427478,6.079365079365079
0.2377843,47.63076923076923,235425.47692307693,1.2615384615384615,73.463030688622,0.010613404,15130,2139876,0.00261508,-11.06303361411284,56.062271986781994,36228.442398548126,0.0,26.53696931137799,57.47692307692308,-152.46153846153845,0.00261508,8.738461538461538
0.23832563,48.56923076923077,231707.56923076924,4.415384615384616,75.6350295899268,0.009836837,15195,2149921,0.0012423816,-9.920571651296813,55.188441346964105,36383.72996401787,0.0,24.36497041007318,56.56923076923077,-138.15384615384616,0.0012423816,5.584615384615384
0.27620313,49.74242424242424,227203.87878787878,3.0303030303030303,76.91965290598363,0.01072734,15261,2159870,0.0020538215,-9.385277518283376,54.11506804624698,36543.05687332153,0.0,23.08034709401636,55.46969696969697,-127.87878787878788,0.0020538215,6.96969696969697
0.2715809,45.53125,243904.0,6.34375,71.86808139171038,0.009021495,15325,2169837,0.0012754055,-11.22378026912315,58.02979179947221,36692.85371851921,0.0,28.131918608289613,59.546875,-167.8125,0.0012754055,3.65625
0.23924072,49.38461538461539,228682.83076923076,3.3230769230769233,75.06151908758608,0.009295945,15390,2179866,0.0010028189,-9.844464779301953,54.4542805082112,36849.496975660324,0.0,24.93848091241389,55.83076923076923,-139.3846153846154,0.0010028189,6.676923076923077
0.278201,47.6875,235456.0,3.453125,75.6867325673973,0.008999479,15454,2189976,0.002063974,-9.735124480973386,56.03656487854028,37006.06877088547,0.0,24.313267432602682,57.484375,-139.375,0.002063974,6.546875
0.2754885,48.203125,233152.0,4.625,74.33039537564194,0.0098389285,15518,2199968,0.0011121643,-10.330593010605035,55.527685429037064,37162.36332440376,0.0,25.669604624358055,56.921875,-145.78125,0.0011121643,5.375
0.27737018,45.67796610169491,243330.16949152542,6.169491525423729,71.91691458039425,0.008192685,15577,2209886,0.0014310571,-11.108881415173217,57.89266338298319,37307.60720038414,0.0,28.08308541960578,59.40677966101695,-167.45762711864407,0.0014310571,3.830508474576271
0.23337871,49.44615384615385,228241.72307692308,2.6615384615384614,75.65940234525887,0.009758215,15642,2219971,0.00206061,-9.717665533511255,54.37211188660701,37471.16308116913,0.0,24.340597654741135,55.723076923076924,-135.84615384615384,0.00206061,7.338461538461538
0.22215258,49.92424242424242,226335.0303030303,1.9848484848484849,76.2532292973774,0.009239747,15708,2229964,0.0020481583,-9.506137654091955,53.92912502866289,37636.53919458389,0.0,23.746770702622616,55.25757575757576,-130.9090909090909,0.0020481583,8.015151515151516
0.21249692,50.18181818181818,225590.30303030304,2.606060606060606,77.12756336516807,0.008704094,15774,2239896,0.0014630915,-9.290033568336852,53.71960684890561,37798.58377814293,0.0,22.872436634831963,55.07575757575758,-126.51515151515152,0.0014630915,7.393939393939394
0.19543609,50.92424242424242,222921.69696969696,2.9545454545454546,75.9665376490241,0.008510948,15840,2249904,0.0013308057,-9.481650103516557,53.06016623942593,37958.210429906845,0.0,24.033462350975878,54.42424242424242,-130.75757575757575,0.0013308057,7.045454545454546
