Fce,surrgain,EpisodesSoFar,AttNC,entropy,MtR,TimeElapsed,AttC,meankl,TtR,optimgain,entloss,TimestepsSoFar
0.1359047619047619,0.003945714,4860,0.9523809523809523,0.1064413,19.507796169124468,3053.968793153763,0.047619047619047616,0.0048634997,33.976190476190474,0.003945714,0.0,969902
0.13530000000000003,0.004617937,4900,1.0,0.12465666,19.21415027628668,3084.617438554764,0.0,0.0052983053,33.825,0.004617937,0.0,979902
0.13658536585365857,0.0048996187,4941,0.975609756097561,0.158257,19.343269417613353,3116.9500362873077,0.024390243902439025,0.006558651,34.146341463414636,0.0048996187,0.0,989903
0.13895238095238097,0.005953717,4983,0.9523809523809523,0.18261677,19.799289485860633,3148.061671733856,0.047619047619047616,0.0058096163,34.73809523809524,0.005953717,0.0,999905
0.13668292682926833,0.0034581702,5024,0.975609756097561,0.15068103,18.91969791481408,3178.4181740283966,0.024390243902439025,0.00464522,34.170731707317074,0.0034581702,0.0,1009906
0.1416926853215513,0.004241423,5066,0.9285714285714286,0.18174031,19.79443740649096,3212.721337080002,0.07142857142857142,0.0057723937,35.04761904761905,0.004241423,0.0,1019755
0.14301812991425572,0.0041279583,5108,0.9285714285714286,0.20001218,20.400072723467645,3243.465731859207,0.07142857142857142,0.004938374,35.07142857142857,0.0041279583,0.0,1029812
0.14554751892346507,0.002776323,5149,0.975609756097561,0.1837692,20.451586548835255,3275.1971759796143,0.024390243902439025,0.0071420562,35.829268292682926,0.002776323,0.0,1039841
0.1471,0.0042900788,5189,1.0,0.18590502,21.185359288665826,3305.9687688350677,0.0,0.0056958445,36.775,0.0042900788,0.0,1049841
0.13395121951219513,0.005567267,5230,0.975609756097561,0.20003557,18.914354396364903,3337.177710056305,0.024390243902439025,0.005028352,33.48780487804878,0.005567267,0.0,1059842
0.13648780487804882,0.0033452348,5271,0.975609756097561,0.22457227,19.279285675512654,3370.568785429001,0.024390243902439025,0.0048500476,34.1219512195122,0.0033452348,0.0,1069843
0.15367441860465114,0.002699365,5314,0.9302325581395349,0.22682747,18.286321295411966,3400.804501056671,0.06976744186046512,0.003605754,32.627906976744185,0.002699365,0.0,1079846
0.13016142270861836,0.0045323623,5357,0.9302325581395349,0.25617838,18.049023956469195,3434.2612149715424,0.06976744186046512,0.0053492775,31.953488372093023,0.0045323623,0.0,1089933
0.1302439024390244,0.0048516677,5398,0.975609756097561,0.27317837,18.517446747278882,3465.0356860160828,0.024390243902439025,0.0065742983,32.5609756097561,0.0048516677,0.0,1099934
0.1441,0.0052508814,5438,1.0,0.32320094,20.65512142120434,3496.2850253582,0.0,0.0056664115,36.025,0.0052508814,0.0,1109934
0.14083409305790617,0.0033498958,5484,0.8478260869565217,0.32939592,18.326315214721536,3527.850911617279,0.15217391304347827,0.0049542533,31.347826086956523,0.0033498958,0.0,1119939
0.13590909090909095,0.0032599098,5528,0.9090909090909091,0.3256072,19.324906697426325,3559.182591199875,0.09090909090909091,0.004274563,33.97727272727273,0.0032599098,0.0,1129953
0.137452934662237,0.002785636,5570,0.9523809523809523,0.3170356,19.128071857900515,3592.1046521663666,0.047619047619047616,0.0038924431,33.904761904761905,0.002785636,0.0,1139997
0.14809756097560978,0.0025639893,5611,0.975609756097561,0.3301125,20.927693150441865,3622.921398162842,0.024390243902439025,0.0030979926,37.02439024390244,0.0025639893,0.0,1150000
0.14019047619047623,0.0034107827,5653,0.9285714285714286,0.3297155,19.73566708421236,3654.455161333084,0.07142857142857142,0.0030495613,35.04761904761905,0.0034107827,0.0,1159753
0.14009302325581396,0.002384159,5696,0.9302325581395349,0.30126435,20.16406602072643,3684.9913499355316,0.06976744186046512,0.0047519826,35.02325581395349,0.002384159,0.0,1169756
0.1497744360902256,0.0043317545,5738,0.9523809523809523,0.27509955,20.630168704997505,3715.6816906929016,0.047619047619047616,0.006148667,36.285714285714285,0.0043317545,0.0,1179776
0.13879069767441862,0.004129369,5781,0.9302325581395349,0.2704468,19.523164350983976,3747.764324903488,0.06976744186046512,0.0045232363,34.69767441860465,0.004129369,0.0,1189779
0.17171428571428574,0.0028598122,5823,0.9523809523809523,0.27666268,21.040497944348733,3778.435380458832,0.047619047619047616,0.00393459,37.0,0.0028598122,0.0,1199781
0.14465487615685016,0.0030474532,5868,0.8888888888888888,0.2383525,19.047952783131603,3810.2771677970886,0.1111111111111111,0.0052100695,33.71111111111111,0.0030474532,0.0,1209906
0.1482610657396459,0.0038885833,5910,0.8809523809523809,0.2032181,20.98926823578686,3841.126326560974,0.11904761904761904,0.0059838644,36.57142857142857,0.0038885833,0.0,1219785
0.14495599284599028,0.003571782,5955,0.8666666666666667,0.2276663,19.760559096259403,3872.744374036789,0.13333333333333333,0.006163721,34.51111111111111,0.003571782,0.0,1229981
