EpisodesSoFar,MtR,meankl,TimeElapsed,AttNC,Fce,TimestepsSoFar,entloss,surrgain,optimgain,AttC,entropy,TtR
6997,23.60791880417896,0.010174781,15972.484566450119,3.05,0.16380000000000006,1679862,0.0,9.6130375e-09,9.6130375e-09,6.95,6.220995,409.5
7038,24.462550525860014,0.008933204,16047.851357221603,3.5853658536585367,0.17385205917632945,1689923,0.0,7.629395e-09,7.629395e-09,6.414634146341464,6.3185525,427.0731707317073
7078,23.8484413459371,0.008933204,16121.031377315521,3.2,0.16620000000000001,1699923,0.0,9.918213e-09,9.918213e-09,6.8,6.416168,415.5
7118,22.50395879231334,0.008933196,16194.964939117432,3.125,0.1574,1709923,0.0,-3.5095216e-09,-3.5095216e-09,6.875,6.5137115,393.5
7158,23.199353982656,0.010174863,16270.217675447464,2.8,0.1621,1719923,0.0,-4.8828124e-09,-4.8828124e-09,7.2,6.416168,405.25
7200,22.69236382419396,0.010174863,16341.406929731369,3.0714285714285716,0.16367052767052767,1729814,0.0,-4.8828124e-09,-4.8828124e-09,6.928571428571429,6.416168,397.3809523809524
7242,24.24886314593286,0.008933196,16418.527969121933,3.5476190476190474,0.1775310615310615,1739966,0.0,9.155273e-10,9.155273e-10,6.4523809523809526,6.5137115,414.76190476190476
7283,23.59697403087034,0.010174863,16491.849569797516,3.1707317073170733,0.16857354028085736,1749999,0.0,-1.5258789e-10,-1.5258789e-10,6.829268292682927,6.416168,413.4146341463415
7323,25.148767378475448,0.01017476,16570.753893613815,3.7,0.1758,1759999,0.0,7.781982e-09,7.781982e-09,6.3,6.3185525,439.5
7363,24.285683811851534,0.008933204,16646.39800286293,3.5,0.16799999999999995,1769999,0.0,-5.79834e-09,-5.79834e-09,6.5,6.416168,420.0
7404,22.199723419450336,0.008933196,16724.549230098724,2.951219512195122,0.1577142857142857,1779799,0.0,1.8463135e-08,1.8463135e-08,7.048780487804878,6.5137115,388.2926829268293
7446,22.89476180366082,0.008933196,16799.762664318085,3.5952380952380953,0.1622703440350499,1789863,0.0,1.8463135e-08,1.8463135e-08,6.404761904761905,6.5137115,397.6190476190476
7489,22.930421628150484,0.008933102,16875.0985352993,3.5813953488372094,0.1671354309165527,1799896,0.0,-5.41687e-09,-5.41687e-09,6.4186046511627906,6.6113296,403.25581395348837
7530,23.76386242998797,0.008933102,16949.164920568466,3.2439024390243905,0.1672869617585065,1809752,0.0,-5.41687e-09,-5.41687e-09,6.7560975609756095,6.6113296,409.7560975609756
7570,24.220535245954945,0.01017476,17026.708487033844,3.575,0.17070000000000002,1819752,0.0,1.03759765e-08,1.03759765e-08,6.425,6.5137115,426.75
7611,24.281442904764823,0.010174781,17103.2785654068,3.7804878048780486,0.1713400286944046,1829837,0.0,6.7138672e-09,6.7138672e-09,6.219512195121951,6.416168,422.1951219512195
7652,23.827330234574802,0.008933196,17180.24283695221,3.3902439024390243,0.1689984431759211,1839884,0.0,3.6621093e-09,3.6621093e-09,6.609756097560975,6.5137115,415.1219512195122
7693,23.945865959215066,0.008933204,17254.734516859055,3.2195121951219514,0.16852797704447636,1849901,0.0,1.6784668e-09,1.6784668e-09,6.780487804878049,6.6113296,414.6341463414634
7736,24.304316472494055,0.008933204,17332.58514714241,3.302325581395349,0.1753849537899349,1859988,0.0,1.2817383e-08,1.2817383e-08,6.6976744186046515,6.7089725,421.86046511627904
7776,23.892510764593045,0.008933204,17408.206013202667,3.375,0.16660000000000003,1869988,0.0,1.2817383e-08,1.2817383e-08,6.625,6.7089725,416.5
7819,22.44804181784137,0.00015002489,17489.650321006775,3.1627906976744184,0.15932225913621262,1879920,0.0,4.7302247e-09,4.7302247e-09,6.837209302325581,6.6967664,390.2325581395349
7859,23.254132666193133,0.010174863,17568.850865840912,3.125,0.16259999999999997,1889920,0.0,-4.119873e-09,-4.119873e-09,6.875,6.599124,406.5
7902,22.86340980943048,0.00060498714,17646.038125276566,3.0930232558139537,0.1652522361359571,1899965,0.0,1.525879e-08,1.525879e-08,6.906976744186046,6.574716,396.27906976744185
7942,24.447216126778706,0.010174781,17725.126214504242,3.15,0.16820000000000004,1909965,0.0,-2.4414062e-09,-2.4414062e-09,6.85,6.477099,420.5
7982,23.46888511841661,0.010174781,17799.536632061005,3.35,0.16329999999999997,1919965,0.0,5.2642823e-09,5.2642823e-09,6.65,6.3795576,408.25
8022,24.206918553402346,0.008933204,17879.4985370636,3.15,0.16860000000000003,1929965,0.0,3.5095216e-09,3.5095216e-09,6.85,6.477099,421.5
8063,22.714349678300927,0.010174781,17955.708619117737,2.8292682926829267,0.15975353016688063,1939984,0.0,-4.7302247e-09,-4.7302247e-09,7.170731707317073,6.3795576,390.4878048780488
8103,23.82822439296582,0.008933102,18036.059622764587,3.325,0.16567169811320756,1949787,0.0,9.155274e-09,9.155274e-09,6.675,6.4770975,413.25
8145,24.031186280279137,0.0023054744,18113.35271382332,3.5952380952380953,0.17445394237099307,1959756,0.0,3.3569336e-09,3.3569336e-09,6.404761904761905,6.525916,412.14285714285717
8188,22.27757061670384,0.010174781,18191.380661725998,3.1627906976744184,0.1607899593946105,1969803,0.0,1.5258789e-09,1.5258789e-09,6.837209302325581,6.4283724,388.13953488372096
8231,23.009659047174868,0.008933204,18267.743575572968,3.372093023255814,0.16342655753669222,1979892,0.0,8.392334e-09,8.392334e-09,6.627906976744186,6.525916,397.6744186046512
8274,22.96824055749738,0.008933196,18345.848644971848,3.2790697674418605,0.16232405642394207,1989961,0.0,6.7901613e-09,6.7901613e-09,6.72093023255814,6.6235356,398.6046511627907
8316,23.380698936218373,0.010174863,18421.44450736046,3.0952380952380953,0.16505747126436776,1999997,0.0,2.0141602e-08,2.0141602e-08,6.904761904761905,6.525916,403.57142857142856
8357,24.959731284303047,0.008933196,18500.52572441101,3.8536585365853657,0.18004181184668988,2009767,0.0,5.1879883e-09,5.1879883e-09,6.146341463414634,6.6235356,433.1707317073171
8397,25.195062202099443,0.00893351,18576.615648508072,3.75,0.1754,2019767,0.0,6.866455e-09,6.866455e-09,6.25,6.7211556,438.5
8437,24.67970644932862,0.00893351,18650.54179906845,4.0,0.17059999999999995,2029767,0.0,6.866455e-09,6.866455e-09,6.0,6.7211556,426.5
8477,25.531375324890472,0.008933196,18726.68188714981,3.975,0.1768,2039767,0.0,5.645752e-09,5.645752e-09,6.025,6.818706,442.0
8519,22.616502234115313,0.008933196,18798.963768959045,2.6666666666666665,0.16290378493567642,2049858,0.0,5.645752e-09,5.645752e-09,7.333333333333333,6.818706,393.3333333333333
8560,22.105755165581897,0.010174871,18874.507269859314,2.6097560975609757,0.15658536585365854,2059863,0.0,7.629395e-09,7.629395e-09,7.390243902439025,6.7211556,391.4634146341463
8600,25.158512692521878,0.010174863,18949.70356655121,3.475,0.17229999999999998,2069863,0.0,-1.0681153e-09,-1.0681153e-09,6.525,6.6235356,430.75
8643,23.42324096294125,0.00893351,19027.43034553528,3.372093023255814,0.1690298239584527,2079996,0.0,-3.0517577e-09,-3.0517577e-09,6.627906976744186,6.7211556,398.83720930232556
8683,23.806588236563876,0.00893351,19102.713192224503,3.25,0.1662,2089761,0.0,-3.0517577e-09,-3.0517577e-09,6.75,6.7211556,415.5
8723,27.072132401867812,0.008933204,19179.873497486115,4.3,0.1881,2099761,0.0,6.1035155e-10,6.1035155e-10,5.7,6.818706,470.25
8765,22.448840553656517,0.008933416,19257.93811941147,2.9285714285714284,0.1587437641723356,2109789,0.0,-1.0681153e-09,-1.0681153e-09,7.071428571428571,6.9163294,391.6666666666667
8807,24.40121439650023,0.008933102,19332.468978881836,3.5,0.17563815894250684,2119825,0.0,1.7700195e-08,1.7700195e-08,6.5,7.0138516,425.7142857142857
8847,23.83889402606614,0.008933102,19407.274012088776,3.275,0.1669,2129825,0.0,1.7700195e-08,1.7700195e-08,6.725,7.0138516,417.25
8890,23.57880385975741,0.010174863,19481.34272646904,3.4186046511627906,0.17022980505937813,2139950,0.0,7.3242186e-09,7.3242186e-09,6.5813953488372094,6.9163294,408.83720930232556
8932,23.18210494857113,0.010174863,19554.519569396973,3.4285714285714284,0.1660687355870475,2149879,0.0,7.3242186e-09,7.3242186e-09,6.571428571428571,6.9163294,402.6190476190476
8973,22.509014598073385,0.010174863,19627.02266073227,3.317073170731707,0.15975723199092454,2159922,0.0,7.3242186e-09,7.3242186e-09,6.682926829268292,6.9163294,390.0
9014,22.26861751047819,0.008933416,19701.27861404419,3.2439024390243905,0.1557073170731707,2169947,0.0,1.1291504e-08,1.1291504e-08,6.7560975609756095,7.0138516,387.0731707317073
9058,20.983881714563424,0.010174781,19776.557928323746,3.0,0.16337467039876677,2179852,0.0,-1.2207031e-09,-1.2207031e-09,7.0,6.9163294,365.22727272727275
9100,24.33437685611607,0.01017476,19851.13786649704,3.4523809523809526,0.17367465246968353,2189763,0.0,1.9073487e-09,1.9073487e-09,6.5476190476190474,6.818706,422.14285714285717
9142,22.687257181848118,3.707409e-05,19930.064001321793,3.380952380952381,0.16332004065994213,2199813,0.0,0.0,0.0,6.619047619047619,6.8247538,394.2857142857143
9184,22.677324807789688,0.008933204,20006.261902809143,3.2142857142857144,0.16140259740259738,2209893,0.0,7.6293943e-10,7.6293943e-10,6.785714285714286,6.922375,392.85714285714283
9225,24.688590418762402,0.010174871,20080.527190685272,3.5365853658536586,0.17287804878048782,2219918,0.0,2.0828248e-08,2.0828248e-08,6.463414634146342,6.8247538,430.0
9266,23.335765152727788,0.008933204,20154.231751680374,3.5853658536585367,0.16321951219512196,2229925,0.0,-2.1362305e-09,-2.1362305e-09,6.414634146341464,6.922375,408.0487804878049
9309,20.981937877742997,0.010174781,20228.369035959244,2.5813953488372094,0.15031186846609124,2239976,0.0,9.765625e-09,9.765625e-09,7.4186046511627906,6.8247538,360.0
9350,23.019652941099324,0.008933204,20302.02560901642,3.2195121951219514,0.16488810953469016,2249824,0.0,4.8065187e-09,4.8065187e-09,6.780487804878049,6.922375,401.4634146341463
9391,25.598798651648195,0.008933196,20376.264902114868,3.7804878048780486,0.17719860627177697,2259859,0.0,-7.93457e-09,-7.93457e-09,6.219512195121951,7.0200176,440.0
9434,24.31345109047615,0.008933204,20450.898282527924,3.604651162790698,0.17704787167932612,2269958,0.0,-1.0681153e-09,-1.0681153e-09,6.395348837209302,7.11764,414.1860465116279
9476,22.762950172666383,0.008933204,20522.006051778793,3.0476190476190474,0.16922769018421197,2279775,0.0,-1.0681153e-09,-1.0681153e-09,6.9523809523809526,7.11764,394.04761904761904
9518,24.132435859402985,0.008933102,20595.779955863953,3.4047619047619047,0.1706666666666667,2289945,0.0,-7.93457e-09,-7.93457e-09,6.595238095238095,7.2151914,418.8095238095238
9559,23.403254003664944,0.008933102,20668.685788154602,3.317073170731707,0.1646732415992441,2299915,0.0,-7.93457e-09,-7.93457e-09,6.682926829268292,7.2151914,404.6341463414634
9599,24.47421757850562,0.008933204,20743.121470928192,3.5,0.16960000000000006,2309915,0.0,-5.645752e-09,-5.645752e-09,6.5,7.312816,424.0
9641,22.928125433863038,0.008933204,20814.255059480667,3.238095238095238,0.1638095238095238,2319957,0.0,-5.645752e-09,-5.645752e-09,6.761904761904762,7.312816,399.2857142857143
9681,24.562796187535742,0.008933416,20891.74527335167,3.2,0.17130000000000004,2329957,0.0,0.0,0.0,6.8,7.41032,428.25
9723,22.33760604414321,0.008933416,20965.906400442123,3.1904761904761907,0.16368498168498172,2339975,0.0,0.0,0.0,6.809523809523809,7.41032,384.5238095238095
9763,23.058817907642513,0.008933416,21041.08397769928,3.6,0.1623,2349975,0.0,0.0,0.0,6.4,7.41032,405.75
9803,24.496597914442063,0.008933416,21118.151906967163,3.7,0.17209999999999998,2359975,0.0,1.373291e-09,1.373291e-09,6.3,7.5079412,430.25
9843,23.495232596309528,0.008933416,21192.872995615005,3.175,0.16405098039215688,2369776,0.0,1.373291e-09,1.373291e-09,6.825,7.5079412,405.25
9885,23.081425970505478,0.008933416,21269.63742375374,2.9285714285714284,0.16121741004093945,2379858,0.0,1.373291e-09,1.373291e-09,7.071428571428571,7.5079412,395.7142857142857
9927,23.407608888488873,0.008933416,21342.946969985962,3.142857142857143,0.16787301587301584,2389878,0.0,1.373291e-09,1.373291e-09,6.857142857142857,7.5079412,404.76190476190476
9972,21.58559537692172,0.01017476,21420.687586545944,3.0,0.16019268128771671,2399981,0.0,3.967285e-09,3.967285e-09,7.0,7.41032,368.0
10013,25.784090974281337,0.008933102,21498.86196422577,3.5609756097560976,0.17863400950980057,2409785,0.0,9.002686e-09,9.002686e-09,6.439024390243903,7.5079412,440.7317073170732
10055,23.764430272446777,0.008933102,21575.23244714737,3.4047619047619047,0.16829462545252016,2419831,0.0,9.002686e-09,9.002686e-09,6.595238095238095,7.5079412,409.04761904761904
10099,22.642289827117494,0.010174781,21652.561960935593,2.8636363636363638,0.1661503359245294,2429939,0.0,1.03759765e-08,1.03759765e-08,7.136363636363637,7.41032,388.8636363636364
10139,23.564779541263235,0.008933204,21728.784678459167,3.4,0.1653,2439939,0.0,-2.746582e-09,-2.746582e-09,6.6,7.5079412,413.25
10181,20.628533662089115,0.008933204,21803.0776617527,2.7857142857142856,0.15052965395822537,2449758,0.0,-2.746582e-09,-2.746582e-09,7.214285714285714,7.5079412,351.1904761904762
10223,23.389550513437946,1.1920929e-07,21889.209055185318,3.0952380952380953,0.16238709677419358,2459800,0.0,-1.9836426e-09,-1.9836426e-09,6.904761904761905,7.5083036,404.2857142857143
10265,22.87980161649197,0.010174863,21966.745349168777,3.5952380952380953,0.16369000933706812,2469832,0.0,3.3569336e-09,3.3569336e-09,6.404761904761905,7.410685,395.23809523809524
10305,24.33251483160482,0.010174863,22045.698152065277,3.45,0.1699,2479832,0.0,3.3569336e-09,3.3569336e-09,6.55,7.410685,424.75
10345,23.783459990966435,0.010174751,22121.710183620453,3.75,0.1663,2489832,0.0,1.7089844e-08,1.7089844e-08,6.25,7.313129,415.75
10385,23.641549386649807,0.010174751,22194.435177087784,3.475,0.16550000000000004,2499832,0.0,1.7089844e-08,1.7089844e-08,6.525,7.313129,413.75
10428,22.031937416721323,0.008933416,22269.11041545868,3.0697674418604652,0.16478248974008206,2509861,0.0,7.93457e-09,7.93457e-09,6.930232558139535,7.410685,382.7906976744186
10469,24.236526974329962,0.008933196,22349.329798698425,3.658536585365854,0.1697962697274032,2519878,0.0,3.967285e-09,3.967285e-09,6.341463414634147,7.5083036,417.8048780487805
10512,23.951642572308096,0.008933196,22425.555837392807,3.255813953488372,0.17352936807086583,2529800,0.0,3.967285e-09,3.967285e-09,6.744186046511628,7.5083036,417.4418604651163
10552,23.330056348753843,0.008933196,22504.389744997025,3.5,0.1619,2539800,0.0,3.967285e-09,3.967285e-09,6.5,7.5083036,404.75
10593,23.924713359054355,0.010174863,22582.10232591629,3.4390243902439024,0.167537372147915,2549831,0.0,7.3242186e-09,7.3242186e-09,6.560975609756097,7.410685,411.9512195121951
10633,26.1198925501607,0.010174863,22656.54357814789,4.05,0.18040000000000003,2559831,0.0,7.3242186e-09,7.3242186e-09,5.95,7.410685,451.0
10674,23.67262966960548,0.010174863,22731.798939943314,3.6097560975609757,0.16584661805380943,2569928,0.0,7.3242186e-09,7.3242186e-09,6.390243902439025,7.410685,410.0
10714,24.85803979142912,0.010174863,22808.93638086319,3.575,0.17501234567901236,2579759,0.0,7.3242186e-09,7.3242186e-09,6.425,7.410685,430.75
10755,23.943531675322987,-2.9802322e-08,22894.106447458267,3.317073170731707,0.16812416851441236,2589814,0.0,-5.340576e-09,-5.340576e-09,6.682926829268292,7.410969,415.1219512195122
10796,22.795609836489948,-2.9802322e-08,22967.5607278347,2.926829268292683,0.15902439024390244,2599835,0.0,-5.340576e-09,-5.340576e-09,7.073170731707317,7.410969,397.5609756097561
10836,25.455988358809343,0.008933196,23040.521239995956,3.375,0.17770000000000002,2609835,0.0,-4.8828124e-09,-4.8828124e-09,6.625,7.5083036,444.25
10879,22.632045623216783,0.010174871,23117.71825027466,2.9069767441860463,0.16051906253874393,2619904,0.0,0.0,0.0,7.093023255813954,7.410685,391.3953488372093
10921,22.645240338392533,0.0024603605,23191.74825167656,2.8333333333333335,0.16304761904761902,2629916,0.0,-3.2043457e-09,-3.2043457e-09,7.166666666666667,7.361947,395.95238095238096
10962,26.184116029273866,0.008933204,23270.700729370117,3.658536585365854,0.18385153764581125,2639939,0.0,6.561279e-09,6.561279e-09,6.341463414634147,7.459505,450.0
11003,25.069623194169942,0.008933204,23342.922850847244,3.4146341463414633,0.17628275704443785,2649781,0.0,6.561279e-09,6.561279e-09,6.585365853658536,7.459505,429.2682926829268
11047,21.91943718803361,0.010174781,23419.37532043457,2.772727272727273,0.16611152835888565,2659881,0.0,5.1879883e-09,5.1879883e-09,7.2272727272727275,7.361947,378.1818181818182
11088,22.835145161058268,0.0023052692,23494.78959751129,3.1463414634146343,0.15941463414634147,2669888,0.0,-8.239746e-09,-8.239746e-09,6.853658536585366,7.410685,398.5365853658537
11130,23.054917209979077,0.0023052692,23572.642094373703,3.1666666666666665,0.1599047619047619,2679916,0.0,3.3569336e-09,3.3569336e-09,6.833333333333333,7.459505,399.76190476190476
11171,23.441723266903047,0.0023052692,23645.64639353752,3.073170731707317,0.1663639774859287,2689929,0.0,3.3569336e-09,3.3569336e-09,6.926829268292683,7.459505,411.4634146341463
11212,22.095994173407494,0.0023052692,23717.059177160263,3.097560975609756,0.15837037037037036,2699956,0.0,3.3569336e-09,3.3569336e-09,6.902439024390244,7.459505,385.8536585365854
11253,23.428006943023384,0.010174863,23791.032252073288,3.6097560975609757,0.16030808729139923,2709975,0.0,5.645752e-09,5.645752e-09,6.390243902439025,7.361947,397.8048780487805
11297,21.664911327656586,0.01017476,23867.720608711243,3.0681818181818183,0.16170798898071626,2719816,0.0,9.155274e-09,9.155274e-09,6.931818181818182,7.2643256,377.04545454545456
11338,24.22431522374942,0.01017476,23939.547859191895,3.1219512195121952,0.17028701077708452,2729859,0.0,9.155274e-09,9.155274e-09,6.878048780487805,7.2643256,422.1951219512195
11380,24.87036685458766,0.01017476,24017.094764709473,3.6666666666666665,0.17811906449326717,2739959,0.0,9.155274e-09,9.155274e-09,6.333333333333333,7.2643256,430.23809523809524
11422,22.749244346302525,0.01017476,24087.959572792053,3.0,0.159015873015873,2749987,0.0,9.155274e-09,9.155274e-09,7.0,7.2643256,393.8095238095238
11462,24.854392516963664,0.01017476,24166.013224840164,3.7,0.1751322580645161,2759768,0.0,9.155274e-09,9.155274e-09,6.3,7.2643256,429.0
11504,23.49764281635832,0.0001475811,24241.808309555054,3.642857142857143,0.16926088726088726,2769790,0.0,4.119873e-09,4.119873e-09,6.357142857142857,7.2765326,408.0952380952381
11548,22.059003564798644,0.010174863,24322.70814061165,2.909090909090909,0.156214629393703,2779827,0.0,5.645752e-09,5.645752e-09,7.090909090909091,7.1790214,379.3181818181818
11591,22.541835572175486,0.0,24408.48980808258,2.813953488372093,0.16919679869308765,2789904,0.0,-2.746582e-09,-2.746582e-09,7.186046511627907,7.178745,397.90697674418607
11633,23.376315463502074,0.0,24485.574371814728,2.9285714285714284,0.1638078529657477,2799938,0.0,-2.746582e-09,-2.746582e-09,7.071428571428571,7.178745,400.0
11679,22.490281587200744,0.008933102,24563.587007045746,3.4130434782608696,0.17381691543705677,2809865,0.0,-6.1035155e-10,-6.1035155e-10,6.586956521739131,7.2765326,388.4782608695652
11723,22.742531384874873,0.008933102,24639.379378318787,2.9318181818181817,0.17038404781466981,2819931,0.0,-6.1035155e-10,-6.1035155e-10,7.068181818181818,7.2765326,397.95454545454544
11765,24.639752522669408,0.008933102,24715.096322774887,3.4047619047619047,0.17402455202455203,2829981,0.0,-6.1035155e-10,-6.1035155e-10,6.595238095238095,7.2765326,425.23809523809524
11806,22.20819578245144,0.010174863,24795.41356754303,2.951219512195122,0.16027676456944753,2839795,0.0,5.493164e-09,5.493164e-09,7.048780487804878,7.1790214,382.1951219512195
11847,23.170722987561444,0.008933102,24874.086164951324,3.3902439024390243,0.16055667144906743,2849812,0.0,1.6784668e-09,1.6784668e-09,6.609756097560975,7.2765326,398.0487804878049
11888,23.036506563046796,0.008933102,24949.62580370903,3.0,0.16212775842044136,2859833,0.0,1.6784668e-09,1.6784668e-09,7.0,7.2765326,400.0
11931,23.5362173085007,0.008933204,25025.536033391953,3.558139534883721,0.16883463723073625,2869900,0.0,9.155273e-10,9.155273e-10,6.441860465116279,7.3740664,407.4418604651163
11972,24.692185573755047,0.008933204,25102.998178720474,3.3902439024390243,0.1719213217938631,2879931,0.0,9.155273e-10,9.155273e-10,6.609756097560975,7.3740664,424.6341463414634
12013,24.58396525616237,0.008933204,25174.299466371536,3.5853658536585367,0.17458368376787214,2889960,0.0,9.155273e-10,9.155273e-10,6.414634146341464,7.3740664,429.0243902439024
12053,23.563729749881276,0.008933204,25252.63662004471,3.425,0.16674705882352941,2899795,0.0,9.155273e-10,9.155273e-10,6.575,7.3740664,412.5
12094,23.634035383763315,0.008933204,25325.202342271805,3.4634146341463414,0.1648687572590012,2909816,0.0,9.155273e-10,9.155273e-10,6.536585365853658,7.3740664,409.5121951219512
12136,23.264376473298256,0.008933204,25401.578444719315,3.6904761904761907,0.16459340659340663,2919834,0.0,7.6293943e-10,7.6293943e-10,6.309523809523809,7.47169,407.14285714285717
12176,23.85893243651359,0.008933204,25474.010217905045,3.825,0.16629999999999998,2929834,0.0,7.6293943e-10,7.6293943e-10,6.175,7.47169,415.75
12216,24.676058543256246,0.008933204,25546.067495584488,3.8,0.17149999999999999,2939834,0.0,7.6293943e-10,7.6293943e-10,6.2,7.47169,428.75
12256,23.84045628990864,0.008933204,25618.38349223137,3.35,0.16769999999999996,2949834,0.0,7.6293943e-10,7.6293943e-10,6.65,7.47169,419.25
12297,25.02468298419379,0.008933204,25690.799747943878,3.926829268292683,0.17494223363286268,2959853,0.0,7.6293943e-10,7.6293943e-10,6.073170731707317,7.47169,434.390243902439
12338,23.23723286621874,0.01017476,25764.6810836792,3.1463414634146343,0.16485636856368563,2969862,0.0,1.3885498e-08,1.3885498e-08,6.853658536585366,7.3740664,405.609756097561
12378,24.208516171796205,0.01017476,25836.781042337418,3.75,0.1683,2979862,0.0,1.3885498e-08,1.3885498e-08,6.25,7.3740664,420.75
12420,23.363378523413854,0.01017476,25907.65823864937,3.0714285714285716,0.16914386495338873,2989924,0.0,1.3885498e-08,1.3885498e-08,6.928571428571429,7.3740664,405.7142857142857
12462,22.697975681400354,0.0,25990.229120731354,3.261904761904762,0.1611055900621118,2999956,0.0,1.1291504e-08,1.1291504e-08,6.738095238095238,7.37399,395.7142857142857
12502,24.47828143293821,0.0,26060.85613155365,3.45,0.17239999999999997,3009956,0.0,1.1291504e-08,1.1291504e-08,6.55,7.37399,431.0
12544,22.468901030686705,0.0,26132.326622486115,3.357142857142857,0.16089795918367344,3019970,0.0,1.1291504e-08,1.1291504e-08,6.642857142857143,7.37399,385.7142857142857
12585,23.895876744673284,0.008933204,26206.87370967865,3.7560975609756095,0.16719783197831975,3029979,0.0,5.9509278e-09,5.9509278e-09,6.2439024390243905,7.47169,411.4634146341463
12625,25.95887366350945,0.008933204,26277.830790519714,3.975,0.18040000000000003,3039979,0.0,5.9509278e-09,5.9509278e-09,6.025,7.47169,451.0
12666,23.77883538178615,0.010174863,26352.30060982704,3.731707317073171,0.17118949343339585,3049751,0.0,1.3122558e-08,1.3122558e-08,6.2682926829268295,7.3740664,414.6341463414634
12707,24.996125533273993,0.010174863,26422.311747074127,3.707317073170732,0.17603252032520322,3059796,0.0,1.3122558e-08,1.3122558e-08,6.2926829268292686,7.3740664,433.4146341463415
12751,20.518210794897875,0.0,26503.94994711876,2.522727272727273,0.1511218053918283,3069880,0.0,4.4250488e-09,4.4250488e-09,7.4772727272727275,7.37399,355.0
12792,24.751808106535176,0.0,26575.56782269478,3.975609756097561,0.1714468967670475,3079908,0.0,4.4250488e-09,4.4250488e-09,6.024390243902439,7.37399,422.1951219512195
12834,24.156909009455294,0.0,26661.44651389122,3.761904761904762,0.16778467908902692,3089936,0.0,-6.1035155e-09,-6.1035155e-09,6.238095238095238,7.374371,414.76190476190476
12874,23.970444065219272,0.0,26736.015390872955,3.375,0.168,3099936,0.0,-6.1035155e-09,-6.1035155e-09,6.625,7.374371,420.0
12916,22.339165447662587,0.010174863,26812.55345606804,3.0,0.15774303683737648,3109767,0.0,1.03759765e-08,1.03759765e-08,7.0,7.2765326,386.9047619047619
12957,23.670531634663217,0.010174863,26886.72424387932,3.317073170731707,0.16758314855875833,3119778,0.0,1.03759765e-08,1.03759765e-08,6.682926829268292,7.2765326,413.6585365853659
12999,22.821387096908644,0.010174871,26964.091049671173,3.1904761904761907,0.16678150678150677,3129828,0.0,8.0871585e-09,8.0871585e-09,6.809523809523809,7.1790214,401.1904761904762
13042,22.03695238275709,0.008933102,27042.319582939148,2.9069767441860463,0.15940867093105904,3139929,0.0,7.3242186e-09,7.3242186e-09,7.093023255813954,7.2765326,381.3953488372093
13084,23.583511869216203,0.00060510635,27122.4804251194,3.2142857142857144,0.16908442604094778,3149961,0.0,1.34277345e-08,1.34277345e-08,6.785714285714286,7.2521205,409.2857142857143
13125,24.501748979060697,0.010174781,27199.772972345352,3.4634146341463414,0.17357245337159252,3159978,0.0,9.307861e-09,9.307861e-09,6.536585365853658,7.1546087,423.9024390243902
13167,24.08203466736047,0.010174781,27274.864282608032,3.238095238095238,0.1696491228070175,3169761,0.0,9.307861e-09,9.307861e-09,6.761904761904762,7.1546087,418.3333333333333
13207,25.028782451394598,0.010174781,27347.269530773163,3.65,0.1739,3179761,0.0,9.307861e-09,9.307861e-09,6.35,7.1546087,434.75
13249,24.074651891909475,0.008933204,27425.487533330917,3.2857142857142856,0.16939993339993334,3189833,0.0,-1.6784668e-09,-1.6784668e-09,6.714285714285714,7.2521205,413.0952380952381
13292,20.815313498352403,0.008933204,27500.87160897255,2.9767441860465116,0.14999577167019026,3199860,0.0,-1.6784668e-09,-1.6784668e-09,7.023255813953488,7.2521205,364.8837209302326
13332,25.33559725502551,0.008933204,27578.578194618225,3.875,0.17540000000000008,3209860,0.0,-5.79834e-09,-5.79834e-09,6.125,7.3497405,438.5
13372,24.398666995870876,0.008933204,27652.943069458008,3.625,0.16950000000000004,3219860,0.0,-5.79834e-09,-5.79834e-09,6.375,7.3497405,423.75
13414,26.72125372598991,0.008933204,27726.25506544113,3.9523809523809526,0.1905461281286708,3229908,0.0,-5.79834e-09,-5.79834e-09,6.0476190476190474,7.3497405,461.42857142857144
13457,24.010244605895263,0.008933204,27800.48508453369,3.4186046511627906,0.17058264754749344,3239760,0.0,-5.79834e-09,-5.79834e-09,6.5813953488372094,7.3497405,411.86046511627904
13498,22.854400254572973,0.008933204,27872.959179401398,2.8780487804878048,0.16351219512195123,3249765,0.0,-5.79834e-09,-5.79834e-09,7.121951219512195,7.3497405,396.8292682926829
13538,23.74274400164652,0.008933204,27944.010831594467,3.325,0.16599999999999998,3259765,0.0,-5.79834e-09,-5.79834e-09,6.675,7.3497405,415.0
13579,23.45507266956965,0.010174781,28019.845552682877,3.3902439024390243,0.1653911472448058,3269792,0.0,1.0986328e-08,1.0986328e-08,6.609756097560975,7.2521205,411.4634146341463
13620,22.79818107850235,0.008933204,28092.444194078445,3.1951219512195124,0.1621939321832243,3279833,0.0,-4.8828124e-09,-4.8828124e-09,6.804878048780488,7.3497405,399.2682926829268
13664,21.865514008498764,0.008933204,28164.193652391434,2.75,0.16032760032760032,3289897,0.0,-4.8828124e-09,-4.8828124e-09,7.25,7.3497405,378.6363636363636
13705,23.389459988481367,0.0,28246.23024368286,3.5365853658536586,0.16745898004434592,3299908,0.0,-4.5776366e-10,-4.5776366e-10,6.463414634146342,7.349958,408.0487804878049
