EpisodesSoFar,MtR,optimgain,surrgain,AttNC,entloss,Fce,TimeElapsed,TimestepsSoFar,TtR,meankl,AttC,entropy
7996,18.954704381909266,0.002682463,0.002682463,0.9285714285714286,0.0,0.13314285714285715,5172.490854501724,1589752,33.285714285714285,0.008899242,0.07142857142857142,-0.16515934
8036,19.92421287464014,0.0026491815,0.0026491815,1.0,0.0,0.14040000000000002,5208.849165201187,1599752,35.1,0.010519336,0.0,-0.20279706
8076,20.185637779185342,0.0036873184,0.0036873184,1.0,0.0,0.1426,5239.80822467804,1609752,35.65,0.008213681,0.0,-0.18741596
8118,20.673744980969097,0.0021036407,0.0021036407,0.9523809523809523,0.0,0.14855988455988461,5271.022765874863,1619786,36.357142857142854,0.008339619,0.047619047619047616,-0.17295018
8160,21.466347307451183,0.0024090684,0.0024090684,0.9523809523809523,0.0,0.15194363459669585,5305.765526533127,1629836,37.595238095238095,0.0058250343,0.047619047619047616,-0.15790553
8207,18.81643475036556,0.00432936,0.00432936,0.851063829787234,0.0,0.13106382978723408,5336.199538946152,1639843,32.765957446808514,0.009034876,0.14893617021276595,-0.19404641
8247,22.13993500734713,0.0018084488,0.0018084488,1.0,0.0,0.15510000000000004,5370.3440907001495,1649843,38.775,0.008684476,0.0,-0.27038112
8290,20.692387774429914,0.002425244,0.002425244,0.9302325581395349,0.0,0.14493023255813953,5400.998835802078,1659846,36.23255813953488,0.009619356,0.06976744186046512,-0.34309733
8333,20.04292903663255,0.0024873177,0.0024873177,0.9302325581395349,0.0,0.1422783072817385,5431.460235834122,1669909,35.2093023255814,0.0071570314,0.06976744186046512,-0.36960235
8373,22.02621996672424,0.004617475,0.004617475,1.0,0.0,0.15589999999999998,5465.036190748215,1679909,38.975,0.008782096,0.0,-0.4077332
8413,20.898988657921503,0.0031353668,0.0031353668,0.975,0.0,0.14773852813852817,5495.969094514847,1689890,36.875,0.006615529,0.025,-0.43254194
8453,22.528721184541617,0.0032562104,0.0032562104,1.0,0.0,0.1579,5529.189021587372,1699890,39.475,0.007437283,0.0,-0.37804866
8494,20.858182234651576,0.0007560501,0.0007560501,0.975609756097561,0.0,0.14897560975609755,5560.608098268509,1709891,37.24390243902439,0.0020021389,0.024390243902439025,-0.39915174
8534,21.839575496917416,0.0021865158,0.0021865158,1.0,0.0,0.15440000000000004,5591.460192680359,1719891,38.6,0.0064308983,0.0,-0.39642036
8575,21.63173643997207,0.0039247894,0.0039247894,0.975609756097561,0.0,0.15656726175509178,5624.444419145584,1729988,38.48780487804878,0.0072349724,0.024390243902439025,-0.37271115
8618,20.152846368761946,0.0040511205,0.0040511205,0.9302325581395349,0.0,0.14279069767441857,5654.420072317123,1739991,35.69767441860465,0.011968481,0.06976744186046512,-0.35029936
8659,20.986896178399192,0.004805426,0.004805426,0.975609756097561,0.0,0.1491707317073171,5686.430547714233,1749992,37.292682926829265,0.009750847,0.024390243902439025,-0.42315376
8699,20.70139227365574,0.0028234299,0.0028234299,1.0,0.0,0.14540000000000003,5718.556039571762,1759992,36.35,0.008533619,0.0,-0.42684957
8739,21.861947855045536,0.0019874542,0.0019874542,1.0,0.0,0.15389999999999998,5749.909060955048,1769992,38.475,0.0037771575,0.0,-0.44046295
8780,19.649528762877324,0.0028644912,0.0028644912,0.975609756097561,0.0,0.14039024390243898,5782.785585165024,1779993,35.09756097560975,0.009767381,0.024390243902439025,-0.4186735
8820,21.337758564869183,0.0031868743,0.0031868743,1.0,0.0,0.15350000000000005,5813.243815660477,1789993,38.375,0.0073181214,0.0,-0.44523168
8860,21.502379533116468,0.0009791311,0.0009791311,1.0,0.0,0.1516,5845.507276535034,1799993,37.9,0.014192345,0.0,-0.41588983
8900,21.42174652172136,0.0052309013,0.0052309013,0.975,0.0,0.1505918367346939,5877.235408067703,1809988,37.625,0.008853932,0.025,-0.36682448
8940,21.301586249505853,0.0015294708,0.0015294708,1.0,0.0,0.1521,5907.663892745972,1819988,38.025,0.007813298,0.0,-0.35951203
8981,21.089844449502884,0.002651113,0.002651113,0.975609756097561,0.0,0.14790243902439024,5940.2099068164825,1829989,36.97560975609756,0.007981186,0.024390243902439025,-0.34858704
9021,19.98153327071277,0.0047194953,0.0047194953,1.0,0.0,0.143,5971.429832696915,1839989,35.75,0.008445785,0.0,-0.34025925
9061,19.506612642687422,0.004137069,0.004137069,1.0,0.0,0.13870000000000002,6002.607401371002,1849989,34.675,0.00908855,0.0,-0.3757487
9101,19.842404163413033,0.002796956,0.002796956,1.0,0.0,0.1394,6033.219703197479,1859989,34.85,0.0147488555,0.0,-0.36283976
9142,16.71838573482414,0.003844275,0.003844275,0.975609756097561,0.0,0.11863414634146344,6064.158315420151,1869990,29.658536585365855,0.008958406,0.024390243902439025,-0.37443516
9184,17.375245049346823,0.005221066,0.005221066,0.8333333333333334,0.0,0.13259409446299766,6096.351356744766,1879829,30.476190476190474,0.0073020575,0.16666666666666666,-0.34315577
9233,17.4423184101138,0.0031195653,0.0031195653,0.5714285714285714,0.0,0.14960053917696986,6128.149099111557,1889802,29.897959183673468,0.0076346816,0.42857142857142855,-0.37533888
9288,17.157970081165868,0.004651102,0.004651102,0.36363636363636365,0.0,0.15328530150774275,6158.722309827805,1899855,28.472727272727273,0.0095851505,0.6363636363636364,-0.36776814
9330,19.89977098768574,0.0040767714,0.0040767714,0.7619047619047619,0.0,0.1504783379862884,6189.623322725296,1909973,35.95238095238095,0.008527007,0.23809523809523808,-0.3410351
9371,17.938786810669956,0.0056458437,0.0056458437,0.8780487804878049,0.0,0.1352442517695479,6220.998637676239,1919792,32.1219512195122,0.008953447,0.12195121951219512,-0.35283002
9411,18.77930402283314,0.0029532774,0.0029532774,1.0,0.0,0.13540000000000002,6252.5116810798645,1929792,33.85,0.01355817,0.0,-0.31187436
9452,20.30685513257243,0.0025119747,0.0025119747,0.975609756097561,0.0,0.14730032027593004,6284.442272901535,1939891,36.34146341463415,0.010004372,0.024390243902439025,-0.34909394
9493,20.398116822893474,0.004426845,0.004426845,0.9024390243902439,0.0,0.14848064899193428,6316.33772110939,1949769,35.97560975609756,0.007822113,0.0975609756097561,-0.3138578
9534,21.036658953195587,0.0026417053,0.0026417053,0.975609756097561,0.0,0.15147111681643133,6347.404354572296,1959864,37.390243902439025,0.0070588286,0.024390243902439025,-0.26411295
9576,20.68814278486506,0.0039167665,0.0039167665,0.9523809523809523,0.0,0.1489474335188621,6379.304108381271,1969942,36.38095238095238,0.008151345,0.047619047619047616,-0.21727934
9618,20.229758581993956,0.004172412,0.004172412,0.9047619047619048,0.0,0.14737127809381464,6410.588495731354,1979796,35.357142857142854,0.008595583,0.09523809523809523,-0.19029948
9658,20.797010989856915,0.005699697,0.005699697,1.0,0.0,0.14800000000000002,6443.042973041534,1989796,37.0,0.008428142,0.0,-0.119773045
9698,20.520762674455057,0.002439023,0.002439023,1.0,0.0,0.14550000000000002,6474.736502408981,1999796,36.375,0.0088743055,0.0,-0.08894437
9739,22.487645615700785,0.0032023266,0.0032023266,0.926829268292683,0.0,0.15995022935861009,6506.213276386261,2009869,39.292682926829265,0.006237466,0.07317073170731707,-0.08183297
9781,21.611788957873756,0.0019190956,0.0019190956,0.9285714285714286,0.0,0.15713213271201917,6538.681359052658,2019948,37.73809523809524,0.008898708,0.07142857142857142,-0.12526941
9831,18.17657378348953,0.0045562307,0.0045562307,0.7,0.0,0.13978293116372775,6569.004982709885,2029863,31.22,0.007192062,0.3,-0.09101894
9874,20.526760275802122,0.0013793488,0.0013793488,0.9302325581395349,0.0,0.14651162790697675,6601.085236310959,2039918,36.627906976744185,0.011457331,0.06976744186046512,-0.11319647
9919,19.498572984998507,0.0045109345,0.0045109345,0.7777777777777778,0.0,0.14839225279489915,6632.441437721252,2049792,33.82222222222222,0.009666048,0.2222222222222222,-0.11644414
9962,20.642156541264914,0.0044791815,0.0044791815,0.9302325581395349,0.0,0.14344186046511626,6664.416377067566,2059795,35.86046511627907,0.008387344,0.06976744186046512,-0.066708714
10004,21.729879928083147,0.0023218931,0.0023218931,0.9523809523809523,0.0,0.15663027487417733,6695.825804233551,2069919,38.69047619047619,0.008011427,0.047619047619047616,-0.00033330917
10049,19.133618256567704,0.0028561614,0.0028561614,0.8888888888888888,0.0,0.13626666666666667,6726.661578178406,2079924,34.06666666666667,0.0076841367,0.1111111111111111,-0.029874854
10090,20.454096873345513,0.0013233101,0.0013233101,0.975609756097561,0.0,0.1431219512195122,6757.916040182114,2089925,35.78048780487805,0.0061494806,0.024390243902439025,-0.00500679
10132,20.6366480399179,0.0017413956,0.0017413956,0.9523809523809523,0.0,0.1693333333333333,6788.549930334091,2099927,36.404761904761905,0.00954721,0.047619047619047616,-0.05091098
10175,19.350633718183346,0.0029958284,0.0029958284,0.9302325581395349,0.0,0.13847522750252783,6820.320877313614,2109952,33.93023255813954,0.009119421,0.06976744186046512,-0.102191925
10217,19.02201704153512,0.0032544236,0.0032544236,0.9523809523809523,0.0,0.1357142857142857,6851.616994142532,2119954,33.92857142857143,0.0061850906,0.047619047619047616,-0.08209962
10260,18.711961757909787,0.0028152436,0.0028152436,0.9302325581395349,0.0,0.1308837209302326,6883.86589384079,2129957,32.72093023255814,0.0061179106,0.06976744186046512,-0.049119942
10302,19.82860937146667,0.00094346696,0.00094346696,0.9523809523809523,0.0,0.14066666666666666,6914.642357349396,2139959,35.166666666666664,0.0025683197,0.047619047619047616,-0.07862731
10344,19.489178778929915,0.0029684738,0.0029684738,0.9523809523809523,0.0,0.13780952380952383,6945.899286746979,2149961,34.45238095238095,0.011221379,0.047619047619047616,-0.111106046
10387,20.474829870084513,0.0024116822,0.0024116822,0.9069767441860465,0.0,0.14754232358411665,6977.6859266757965,2159909,35.7906976744186,0.0080882255,0.09302325581395349,-0.06410715
10434,18.818742510213546,0.0034049042,0.0034049042,0.8297872340425532,0.0,0.16318987741873098,7009.441320180893,2169871,32.851063829787236,0.00986708,0.1702127659574468,-0.12088019
10477,20.07518720900546,0.0014172775,0.0014172775,0.9302325581395349,0.0,0.14148837209302328,7040.586638689041,2179874,35.372093023255815,0.0033017579,0.06976744186046512,-0.10745216
10521,21.51257975734286,0.0023940995,0.0023940995,0.8636363636363636,0.0,0.15718167271498035,7071.965362548828,2189930,37.43181818181818,0.012391204,0.13636363636363635,-0.13572708
10561,22.400371000194607,0.0021094773,0.0021094773,1.0,0.0,0.15809999999999996,7102.9182069301605,2199930,39.525,0.004831279,0.0,-0.13966091
10606,18.97625908888926,0.0034921647,0.0034921647,0.8888888888888888,0.0,0.13413333333333335,7134.3390510082245,2209939,33.53333333333333,0.0076587372,0.1111111111111111,-0.16213809
10646,21.067206555316226,0.0025444527,0.0025444527,0.975,0.0,0.1514,7166.299519300461,2219754,36.925,0.00848851,0.025,-0.16062923
10688,20.558636714348523,0.0028417953,0.0028417953,0.9523809523809523,0.0,0.15006988845939026,7197.713388681412,2229942,35.73809523809524,0.0073796827,0.047619047619047616,-0.118480116
10730,18.913737896779086,0.0025709947,0.0025709947,0.9285714285714286,0.0,0.13515141787051901,7230.083246707916,2239783,33.357142857142854,0.008864069,0.07142857142857142,-0.13433297
10771,20.176073616957055,0.0022027858,0.0022027858,0.926829268292683,0.0,0.14239666354235608,7262.081890583038,2249864,34.951219512195124,0.0071025924,0.07317073170731707,-0.15669812
10812,19.855129533556685,0.0029574677,0.0029574677,0.975609756097561,0.0,0.14009756097560974,7292.762305736542,2259865,35.02439024390244,0.00811328,0.024390243902439025,-0.123186596
10856,19.503888485206005,0.0059969802,0.0059969802,0.8863636363636364,0.0,0.14664982286089176,7325.334566831589,2270000,33.61363636363637,0.00866028,0.11363636363636363,-0.06786592
10899,18.348200851908167,0.0021405597,0.0021405597,0.9069767441860465,0.0,0.13027242524916943,7356.286590576172,2279788,32.13953488372093,0.0076601263,0.09302325581395349,-0.031325564
10940,21.233195649207012,0.002207312,0.002207312,0.975609756097561,0.0,0.14946341463414634,7388.687132835388,2289789,37.36585365853659,0.0058635306,0.024390243902439025,-0.011524677
10986,17.662401902927147,0.0021708696,0.0021708696,0.8695652173913043,0.0,0.14513043478260865,7420.504038572311,2299797,30.869565217391305,0.0066357553,0.13043478260869565,-0.06330147
11029,19.790734123107345,0.002381244,0.002381244,0.9302325581395349,0.0,0.14074418604651168,7451.491496086121,2309800,35.18604651162791,0.0074049653,0.06976744186046512,-0.12689205
11073,19.727984411988878,0.0036358237,0.0036358237,0.8863636363636364,0.0,0.14211029149611826,7483.912168264389,2319899,34.34090909090909,0.008271342,0.11363636363636363,-0.09222037
11114,20.04576692266602,0.0027393876,0.0027393876,0.975609756097561,0.0,0.14185365853658538,7515.104531764984,2329900,35.46341463414634,0.0066705476,0.024390243902439025,-0.045778148
11159,18.949181278457505,0.0042643123,0.0042643123,0.8666666666666667,0.0,0.14657706142636223,7545.947153806686,2339928,33.17777777777778,0.0072654923,0.13333333333333333,-0.030547312
11200,19.99822581474647,0.0019683128,0.0019683128,0.975609756097561,0.0,0.14039024390243904,7578.3278069496155,2349929,35.09756097560975,0.0066255736,0.024390243902439025,-0.014251157
11243,19.379386269559618,0.0019424924,0.0019424924,0.9302325581395349,0.0,0.13981395348837208,7609.586772918701,2359956,34.325581395348834,0.005394074,0.06976744186046512,0.017106056
11284,19.62985757018741,0.0016514296,0.0016514296,0.975609756097561,0.0,0.13834146341463416,7641.913243770599,2369957,34.58536585365854,0.004512539,0.024390243902439025,0.007808734
11327,19.38143567757958,0.0021290085,0.0021290085,0.9302325581395349,0.0,0.13720930232558137,7672.37205862999,2379960,34.30232558139535,0.006188572,0.06976744186046512,-0.027205395
11368,19.157410799140877,0.002039598,0.002039598,0.975609756097561,0.0,0.135609756097561,7703.734236955643,2389961,33.90243902439025,0.008974034,0.024390243902439025,-0.017617855
11410,17.685885662236142,0.002478244,0.002478244,0.9523809523809523,0.0,0.12514285714285714,7736.3983471393585,2399963,31.285714285714285,0.004405791,0.047619047619047616,0.018868748
11450,20.436264853219278,0.004509725,0.004509725,1.0,0.0,0.14299999999999996,7766.553288459778,2409963,35.75,0.008495032,0.0,0.052942347
11494,18.980752574780283,0.0023950532,0.0023950532,0.8863636363636364,0.0,0.13555309833990037,7800.500454902649,2419990,32.72727272727273,0.0070057893,0.11363636363636363,0.085704796
11542,17.66624573736711,0.0038067268,0.0038067268,0.8125,0.0,0.13276329600316691,7830.857886791229,2429977,31.25,0.008155924,0.1875,0.12096466
11586,19.03932036062469,0.0019582794,0.0019582794,0.8863636363636364,0.0,0.1357826086956522,7864.728877782822,2439756,33.27272727272727,0.011142829,0.11363636363636363,0.08487703
11632,17.595093333409796,0.0019432892,0.0019432892,0.8695652173913043,0.0,0.14495652173913048,7895.459290027618,2449770,30.82608695652174,0.004473186,0.13043478260869565,0.08395768
11677,18.240745062729243,0.0016435325,0.0016435325,0.8888888888888888,0.0,0.1296888888888889,7926.3951959609985,2459809,31.622222222222224,0.014474045,0.1111111111111111,0.040662624
11719,19.416225187914687,0.0037477105,0.0037477105,0.9523809523809523,0.0,0.1340952380952381,7958.888854026794,2469811,33.523809523809526,0.0070941225,0.047619047619047616,0.07315571
11762,18.368175070736076,0.0015949134,0.0015949134,0.9302325581395349,0.0,0.15237209302325583,7989.131201267242,2479814,32.30232558139535,0.008559029,0.06976744186046512,0.07501479
11805,18.980627430395653,0.004524194,0.004524194,0.9302325581395349,0.0,0.13966686543430726,8021.706007242203,2489887,33.7906976744186,0.008266376,0.06976744186046512,0.13342825
11848,18.930168331301562,0.0034430423,0.0034430423,0.9302325581395349,0.0,0.1371989664082687,8052.121836185455,2499934,33.55813953488372,0.007075885,0.06976744186046512,0.1423029
11898,16.909966554031147,0.0027550189,0.0027550189,0.78,0.0,0.12402307719484193,8082.783050775528,2509767,29.2,0.0077177733,0.22,0.09627153
11946,18.582120903491354,0.002393109,0.002393109,0.8333333333333334,0.0,0.13540073432992392,8115.2899379730225,2519851,32.354166666666664,0.007743557,0.16666666666666666,0.09135899
12001,16.751028379070636,0.0029774734,0.0029774734,0.6727272727272727,0.0,0.14191864079570327,8145.7240924835205,2529803,28.963636363636365,0.0071190055,0.32727272727272727,0.07422769
12052,17.748686894687097,0.0023016876,0.0023016876,0.7647058823529411,0.0,0.13890219016851846,8178.889632940292,2539991,30.49019607843137,0.008637808,0.23529411764705882,-0.003049612
12097,19.193135270880674,0.0023873963,0.0023873963,0.8666666666666667,0.0,0.1400020792722547,8209.422006368637,2549811,33.577777777777776,0.00930318,0.13333333333333333,0.010985339
12138,19.874098618169477,0.0021912903,0.0021912903,0.975609756097561,0.0,0.13941463414634145,8241.442604541779,2559812,34.853658536585364,0.006996878,0.024390243902439025,0.047487386
12185,18.20784846845167,0.0025719388,0.0025719388,0.851063829787234,0.0,0.1294468085106383,8273.923142671585,2569823,31.319148936170212,0.007102945,0.14893617021276595,-0.0018196106
12226,19.74075820355463,0.0019207458,0.0019207458,0.975609756097561,0.0,0.13678048780487806,8304.67004275322,2579824,34.19512195121951,0.0067825075,0.024390243902439025,-0.06538504
12270,18.92272847383078,0.0037563636,0.0037563636,0.9090909090909091,0.0,0.13887445887445887,8337.277385234833,2589854,33.72727272727273,0.006254022,0.09090909090909091,-0.07595182
12314,17.715611686187916,0.0018722877,0.0018722877,0.9090909090909091,0.0,0.12454545454545456,8367.878028154373,2599860,31.136363636363637,0.0026607062,0.09090909090909091,-0.048029065
12354,20.65562516390027,0.0025027923,0.0025027923,1.0,0.0,0.1436,8399.152107000351,2609860,35.9,0.0083276685,0.0,-0.031877566
12397,19.203369355424254,0.002719275,0.002719275,0.9302325581395349,0.0,0.1368372093023256,8430.634963274002,2619863,34.2093023255814,0.010124952,0.06976744186046512,-0.0305195
12443,19.985451843628322,0.003784916,0.003784916,0.8478260869565217,0.0,0.14568940779160414,8462.119776248932,2629850,34.52173913043478,0.006671261,0.15217391304347827,0.023411041
12495,17.098642335872867,0.0025391236,0.0025391236,0.7692307692307693,0.0,0.15651410056269394,8493.920732021332,2639992,29.96153846153846,0.0071305465,0.23076923076923078,0.014923198
12542,18.123135613557647,0.0024472561,0.0024472561,0.8297872340425532,0.0,0.1326808510638298,8524.743099451065,2649816,31.29787234042553,0.0056686876,0.1702127659574468,-0.023830654
12594,16.84717759802156,0.0022671544,0.0022671544,0.7692307692307693,0.0,0.12174921826141341,8558.157556533813,2659964,29.096153846153847,0.003076421,0.23076923076923078,-0.03333351
12639,17.767378940766587,0.002601722,0.002601722,0.8888888888888888,0.0,0.1260649572649573,8589.19508767128,2669981,31.11111111111111,0.007743852,0.1111111111111111,-0.06461706
12683,19.502514822115113,0.0031003826,0.0031003826,0.8863636363636364,0.0,0.1415377767886948,8619.847340106964,2679796,34.22727272727273,0.009440399,0.11363636363636363,-0.097527534
12738,16.482585913951965,0.005471849,0.005471849,0.6909090909090909,0.0,0.13929882184692843,8652.483373880386,2689827,28.545454545454547,0.00929138,0.3090909090909091,-0.14437117
12779,21.47171677074331,0.0011132477,0.0011132477,0.975609756097561,0.0,0.1510243902439025,8682.915024518967,2699828,37.75609756097561,0.013061847,0.024390243902439025,-0.1638182
12819,21.226390062863782,0.0038297852,0.0038297852,1.0,0.0,0.1508,8718.998661518097,2709828,37.7,0.009776115,0.0,-0.14520197
12861,20.414400235270364,0.0035794312,0.0035794312,0.9285714285714286,0.0,0.14876429584179351,8750.738184452057,2719779,36.214285714285715,0.008956834,0.07142857142857142,-0.23018762
12902,19.93029680004785,0.0020841123,0.0020841123,0.975609756097561,0.0,0.14334062237174097,8781.010417938232,2729808,35.46341463414634,0.00842335,0.024390243902439025,-0.17645307
12948,19.375089894562002,0.0037744935,0.0037744935,0.8478260869565217,0.0,0.14522419058899375,8812.721282720566,2739947,33.5,0.00779215,0.15217391304347827,-0.20249176
12988,21.856265495195025,0.0041267658,0.0041267658,1.0,0.0,0.15240000000000004,8843.798815488815,2749947,38.1,0.008398611,0.0,-0.27050346
13031,20.27217454195372,0.0019827092,0.0019827092,0.9302325581395349,0.0,0.14353488372093023,8875.31960606575,2759952,35.883720930232556,0.006248995,0.06976744186046512,-0.30532864
13074,20.338191629812403,0.0034779503,0.0034779503,0.9302325581395349,0.0,0.1461129568106313,8905.745303153992,2769975,35.76744186046512,0.008938426,0.06976744186046512,-0.36222923
13116,20.968555435860782,0.0023723235,0.0023723235,0.9523809523809523,0.0,0.14561904761904765,8937.696755886078,2779977,36.404761904761905,0.0062534837,0.047619047619047616,-0.3307193
13164,19.290804358557207,0.0041552796,0.0041552796,0.6875,0.0,0.15437592277367032,8968.389236927032,2789796,32.916666666666664,0.008653989,0.3125,-0.2883772
13208,20.056260028180347,0.0028799362,0.0028799362,0.9090909090909091,0.0,0.14519941348973606,8999.130552530289,2799832,35.81818181818182,0.00942433,0.09090909090909091,-0.33653608
13249,20.411995320210547,0.0034979454,0.0034979454,0.975609756097561,0.0,0.14722960470984017,9032.807445526123,2809861,35.8780487804878,0.007580516,0.024390243902439025,-0.35580114
13291,20.594233739376836,0.0023555236,0.0023555236,0.9285714285714286,0.0,0.1492679103227541,9063.282269239426,2819990,36.04761904761905,0.004824783,0.07142857142857142,-0.34445298
13335,19.5095185703655,0.004341613,0.004341613,0.9090909090909091,0.0,0.138,9094.600768566132,2829994,34.5,0.008106282,0.09090909090909091,-0.38464454
13377,20.061088669710983,0.00250859,0.00250859,0.9047619047619048,0.0,0.1493556571713254,9126.896132946014,2839808,35.357142857142854,0.0094659105,0.09523809523809523,-0.46678603
13419,21.594818486360143,0.003010135,0.003010135,0.9523809523809523,0.0,0.1555269073434211,9157.480744361877,2849972,37.45238095238095,0.0056314673,0.047619047619047616,-0.47305366
13459,21.85438411701337,0.0043692137,0.0043692137,1.0,0.0,0.15550000000000003,9191.929921627045,2859972,38.875,0.0090508545,0.0,-0.5320428
13501,21.109022490212435,0.0014481072,0.0014481072,0.9523809523809523,0.0,0.14866666666666664,9222.138656616211,2869974,37.166666666666664,0.0019377575,0.047619047619047616,-0.53166837
13542,21.744298031587775,0.0028430573,0.0028430573,0.975609756097561,0.0,0.15239024390243905,9254.041322231293,2879975,38.09756097560975,0.009534332,0.024390243902439025,-0.60192615
13582,22.565630538834444,0.0015875995,0.0015875995,0.95,0.0,0.16307261986031615,9286.603191137314,2889751,39.675,0.0044685663,0.05,-0.60512286
13625,21.36040655936302,0.0026909835,0.0026909835,0.8837209302325582,0.0,0.15662196961646865,9316.856276750565,2899932,37.372093023255815,0.005081264,0.11627906976744186,-0.6219712
13665,23.582242690328673,0.0024529512,0.0024529512,1.0,0.0,0.16469999999999999,9349.085522174835,2909932,41.175,0.004684336,0.0,-0.60436225
13708,22.03993804364427,0.0036052666,0.0036052666,0.8837209302325582,0.0,0.16109053401526088,9379.638768196106,2919857,37.674418604651166,0.006160369,0.11627906976744186,-0.6503583
13749,22.185702883466465,0.002267743,0.002267743,0.975609756097561,0.0,0.1553170731707317,9411.311962366104,2929858,38.829268292682926,0.0060907337,0.024390243902439025,-0.60886455
13789,23.064153216936184,0.0010269184,0.0010269184,1.0,0.0,0.1615,9443.18882060051,2939858,40.375,0.0029216907,0.0,-0.5725601
13830,22.091609627256982,0.003298981,0.003298981,0.975609756097561,0.0,0.15365853658536588,9473.825162172318,2949859,38.41463414634146,0.009492109,0.024390243902439025,-0.6642133
13870,23.954899105362763,0.0017799179,0.0017799179,1.0,0.0,0.1688,9507.01933646202,2959859,42.2,0.009820459,0.0,-0.68661314
13910,22.94388498707834,0.0039599393,0.0039599393,1.0,0.0,0.1605,9537.594021320343,2969859,40.125,0.004808906,0.0,-0.7074568
13953,20.623806063700343,0.0023653281,0.0023653281,0.9302325581395349,0.0,0.14753488372093024,9569.81184053421,2979862,36.883720930232556,0.002937929,0.06976744186046512,-0.6918968
13993,22.91220094435539,0.0023060066,0.0023060066,1.0,0.0,0.1599,9600.882242679596,2989862,39.975,0.004461618,0.0,-0.71453
14033,21.89627764058551,0.0008998718,0.0008998718,1.0,0.0,0.15410000000000004,9632.296789646149,2999862,38.525,0.0046700547,0.0,-0.6887292
14073,22.40758853024672,0.0042741164,0.0042741164,1.0,0.0,0.15910000000000002,9664.36147236824,3009862,39.775,0.012020658,0.0,-0.7409367
14114,21.26562513318131,0.0033541378,0.0033541378,0.975609756097561,0.0,0.1496585365853659,9695.078030824661,3019863,37.41463414634146,0.0069546113,0.024390243902439025,-0.7109442
14157,20.73881329181318,0.00083365024,0.00083365024,0.9302325581395349,0.0,0.14586046511627906,9726.021308898926,3029866,36.46511627906977,0.0019652562,0.06976744186046512,-0.71801716
14197,22.586386905599674,0.0025588898,0.0025588898,1.0,0.0,0.1576,9757.698770999908,3039866,39.4,0.006203873,0.0,-0.7486639
14238,21.53059991738268,0.0035827674,0.0035827674,0.975609756097561,0.0,0.15170731707317073,9790.127169132233,3049869,37.926829268292686,0.010299713,0.024390243902439025,-0.7771836
14278,21.94635914602873,0.00090204313,0.00090204313,1.0,0.0,0.1567,9820.717299461365,3059869,39.175,0.0024434724,0.0,-0.77024114
14318,22.188511595219495,0.0025145486,0.0025145486,1.0,0.0,0.15599999999999997,9851.78038597107,3069869,39.0,0.0068119904,0.0,-0.8245925
14358,21.874642067048878,0.002765059,0.002765059,1.0,0.0,0.1518,9882.811431646347,3079869,37.95,0.0062153065,0.0,-0.8542422
14398,22.409212706657833,0.0011330307,0.0011330307,1.0,0.0,0.15899999999999997,9913.582000017166,3089869,39.75,0.005548113,0.0,-0.7951947
14439,21.59508173292822,0.002486258,0.002486258,0.975609756097561,0.0,0.15453658536585366,9945.912192821503,3099874,37.4390243902439,0.00883363,0.024390243902439025,-0.8673081
14479,21.422432299218492,0.0030439892,0.0030439892,1.0,0.0,0.1496,9977.17358827591,3109874,37.4,0.00537391,0.0,-0.8635936
14519,21.912194489531363,0.0033010994,0.0033010994,1.0,0.0,0.1531,10007.8903632164,3119874,38.275,0.009606938,0.0,-0.93863845
14559,22.306198134089918,0.0024690276,0.0024690276,1.0,0.0,0.15500000000000003,10039.932095766068,3129874,38.75,0.008220941,0.0,-0.9729249
14599,22.940558066499783,0.0032740585,0.0032740585,1.0,0.0,0.16030000000000003,10070.381818056107,3139874,40.075,0.0085484665,0.0,-1.0150143
14639,22.890697037240024,0.0027778083,0.0027778083,1.0,0.0,0.15950000000000003,10102.571255207062,3149874,39.875,0.008972499,0.0,-1.0470206
14679,22.35653307246081,0.0024496499,0.0024496499,1.0,0.0,0.15580000000000002,10133.131228685379,3159874,38.95,0.01076743,0.0,-1.0695789
14719,23.180781949804373,0.0027004874,0.0027004874,1.0,0.0,0.16360000000000002,10164.639595985413,3169874,40.9,0.014915999,0.0,-1.0368267
14759,21.741664278715415,0.0032796883,0.0032796883,1.0,0.0,0.1538,10196.102313995361,3179874,38.45,0.007879198,0.0,-0.96950173
14799,22.5986992332281,0.0038869714,0.0038869714,1.0,0.0,0.15760000000000002,10226.302832603455,3189874,39.4,0.0073629287,0.0,-0.90714324
14839,22.37412685393196,0.0011738045,0.0011738045,1.0,0.0,0.15730000000000002,10258.080842256546,3199874,39.325,0.0072763595,0.0,-0.8947127
14879,21.000938061167957,0.0032029115,0.0032029115,1.0,0.0,0.1462,10289.710879087448,3209874,36.55,0.00786412,0.0,-0.8223802
14919,22.300779727944633,0.0020476528,0.0020476528,1.0,0.0,0.1544,10320.788042783737,3219874,38.6,0.009704554,0.0,-0.8491836
14960,21.617320222470468,0.0021412445,0.0021412445,0.975609756097561,0.0,0.15219512195121956,10352.759682416916,3229875,38.048780487804876,0.0027692895,0.024390243902439025,-0.8701167
15000,22.921611976392114,0.004196395,0.004196395,1.0,0.0,0.159,10383.933205604553,3239875,39.75,0.0103755165,0.0,-0.8369693
15040,22.246024098198276,0.003398529,0.003398529,1.0,0.0,0.15489999999999998,10415.1501019001,3249875,38.725,0.0108812135,0.0,-0.8441535
