TimestepsSoFar,MtR,Tbt,MpbtA,EpisodesSoFar,MpbtN,Tmc,surrgain,meankl,AttNC,entloss,Tmt,AttC,Ptt,TtR,optimgain,TimeElapsed,entropy
559849,-37.555075162245544,334926.76923076925,20.406561417916198,5483,79.59343858208379,22.205128205128204,0.004694093,0.0058333664,0.6923076923076923,0.0,81.76923076923077,0.3076923076923077,79.5331819474721,-65.1025641025641,0.004694093,14479.002044677734,0.26342797
569839,-37.922870518848555,337027.28205128206,20.111890583005408,5522,79.8881094169946,21.71794871794872,0.004989824,0.006966659,0.8205128205128205,0.0,82.28205128205128,0.1794871794871795,79.9883856567703,-65.76923076923077,0.004989824,14590.1525452137,0.25731525
579786,-38.43950877188671,338636.8,20.480550572582978,5562,79.51944942741706,21.225,0.00455285,0.0067897704,0.8,0.0,82.675,0.2,80.43093248227687,-65.775,0.00455285,14703.99097442627,0.2518225
589837,-36.43618290769436,334716.71794871794,20.526113614446967,5601,79.47388638555303,22.256410256410255,0.005306476,0.0060000275,0.7948717948717948,0.0,81.71794871794872,0.20512820512820512,79.4832615327094,-65.0,0.005306476,14812.007178783417,0.2494963
599840,-36.33166486157347,337596.63157894736,21.131489073538997,5639,78.868510926461,21.526315789473685,0.0022014985,0.00481054,0.8421052631578947,0.0,82.42105263157895,0.15789473684210525,80.15919236719925,-65.02631578947368,0.0022014985,14917.56741976738,0.22893609
609946,-41.74941871714122,341301.5813953488,18.445929399220972,5682,81.55407060077904,20.627906976744185,0.0069133895,0.0067727785,0.7674418604651163,0.0,83.32558139534883,0.23255813953488372,80.99527649983484,-67.95348837209302,0.0069133895,15037.471831560135,0.21408291
619868,-36.99379708645534,339635.8918918919,19.70994332381332,5719,80.2900566761867,21.054054054054053,0.0038968765,0.00577332,0.9459459459459459,0.0,82.91891891891892,0.05405405405405406,80.60299485729495,-66.62162162162163,0.0038968765,15145.225681304932,0.20539126
629991,-38.892316324571745,337510.4,18.56025604050665,5759,81.43974395949334,21.525,0.004104761,0.006653854,0.9,0.0,82.4,0.1,80.15649902461912,-67.1,0.004104761,15256.639380216599,0.252919
639901,-37.70807723791943,339547.89743589744,19.586804143619673,5798,80.41319585638033,21.05128205128205,0.0018726715,0.0041283215,0.8461538461538461,0.0,82.8974358974359,0.15384615384615385,80.60230753177005,-66.66666666666667,0.0018726715,15366.017975330353,0.24276102
649906,-36.254387577858836,337381.05263157893,21.421428312804775,5836,78.57857168719522,21.55263157894737,0.0039196564,0.0061173975,0.9473684210526315,0.0,82.36842105263158,0.05263157894736842,80.13094647831379,-64.73684210526316,0.0039196564,15473.582959651947,0.2526896
659991,-38.6035516938614,336271.60975609755,19.077724561167337,5877,80.92227543883267,21.878048780487806,0.0055071046,0.009092901,0.7560975609756098,0.0,82.09756097560975,0.24390243902439024,79.83757990216428,-66.46341463414635,0.0055071046,15585.275189638138,0.20562725
669830,-37.042775256715494,336536.2162162162,20.485590018739117,5914,79.51440998126088,21.783783783783782,0.0031040192,0.0057109445,0.8918918918918919,0.0,82.16216216216216,0.10810810810810811,79.9197414852318,-65.37837837837837,0.0031040192,15692.070785045624,0.22480483
679797,-37.81187234315719,337920.0,19.296492168586422,5952,80.70350783141357,21.473684210526315,0.0060103335,0.007672168,0.8421052631578947,0.0,82.5,0.15789473684210525,80.21328074826772,-66.60526315789474,0.0060103335,15799.97252035141,0.21962573
689891,-37.20830365574518,335225.2631578947,19.513557436467654,5990,80.48644256353234,22.157894736842106,0.0031778351,0.00858124,0.9210526315789473,0.0,81.84210526315789,0.07894736842105263,79.58176477221109,-65.86842105263158,0.0031778351,15907.061754226685,0.19910401
699846,-37.421320528516226,336979.02702702704,19.06129784446687,6027,80.93870215553314,21.72972972972973,0.005763202,0.006966997,0.972972972972973,0.0,82.27027027027027,0.02702702702702703,79.97693936819955,-66.56756756756756,0.005763202,16013.31807565689,0.24685042
709814,-38.114402062516525,336607.1794871795,19.158482943659667,6066,80.84151705634034,21.794871794871796,0.0042553083,0.0075843306,0.8974358974358975,0.0,82.17948717948718,0.10256410256410256,79.91536120272328,-66.46153846153847,0.0042553083,16124.783049345016,0.23683602
719896,-37.98190586914322,337342.358974359,19.290475800959086,6105,80.70952419904091,21.58974358974359,0.0030296082,0.0053888583,0.8974358974358975,0.0,82.35897435897436,0.10256410256410256,80.10080006220285,-66.48717948717949,0.0030296082,16229.959308385849,0.2518677
729829,-36.94092253364366,339644.63157894736,21.475871455769447,6143,78.52412854423055,20.973684210526315,0.004913962,0.006208889,1.0,0.0,82.92105263157895,0.0,80.66638126241139,-65.13157894736842,0.004913962,16335.715522289276,0.28217155
739761,-36.296879668547255,334716.71794871794,21.99503686596388,6182,78.00496313403612,22.28205128205128,0.0031471467,0.012110742,0.7692307692307693,0.0,81.71794871794872,0.23076923076923078,79.46508970270038,-63.76923076923077,0.0031471467,16446.277323246002,0.20361659
749777,-37.09157165167005,336817.23076923075,19.949649459111075,6221,80.0503505408889,21.743589743589745,0.0029305085,0.0039994884,0.8974358974358975,0.0,82.23076923076923,0.10256410256410256,79.96198236071672,-65.82051282051282,0.0029305085,16551.54083776474,0.23220639
759856,-37.367605892297576,337273.2631578947,19.485240153327005,6259,80.51475984667299,21.605263157894736,0.0032624602,0.006356911,0.9736842105263158,0.0,82.34210526315789,0.02631578947368421,80.08601202165332,-66.3157894736842,0.0032624602,16658.06351208687,0.21752891
769838,-36.63868110658869,335097.08108108107,19.336908370867185,6296,80.66309162913282,22.16216216216216,0.0032532902,0.008364093,1.0,0.0,81.8108108108108,0.0,79.57255361703545,-66.0,0.0032532902,16763.490243434906,0.2811228
779987,-37.801883629632776,335257.6,19.44867315130331,6336,80.55132684869669,22.125,0.003732254,0.006930908,0.775,0.0,81.85,0.225,79.60649243797964,-65.925,0.003732254,16875.255371570587,0.21921709
789872,-35.85390036957978,332572.44444444444,20.033005950049976,6372,79.96699404995005,22.805555555555557,0.0038633866,0.0074331383,0.9444444444444444,0.0,81.19444444444444,0.05555555555555555,78.97413604006226,-64.97222222222223,0.0038633866,16982.271126031876,0.20626953
799846,-38.64082640929446,339860.2105263158,17.831608636492717,6410,82.16839136350727,20.94736842105263,0.0028034393,0.0043733953,0.868421052631579,0.0,82.97368421052632,0.13157894736842105,80.69315809447794,-68.21052631578948,0.0028034393,17090.87556743622,0.2245594
809956,-38.53044892482953,340703.1794871795,18.253280476791502,6449,81.74671952320848,20.794871794871796,0.005039275,0.007841975,0.8717948717948718,0.0,83.17948717948718,0.1282051282051282,80.84431698988249,-68.05128205128206,0.005039275,17200.116084337234,0.22890119
819868,-37.50887701815059,339193.08108108107,19.412556450917354,6486,80.58744354908264,21.135135135135137,0.0030960846,0.005599886,0.9459459459459459,0.0,82.8108108108108,0.05405405405405406,80.52184804777993,-66.75675675675676,0.0030960846,17305.166209697723,0.24017553
829728,-38.28349267229265,341477.05263157893,19.39382437762384,6524,80.60617562237613,20.526315789473685,0.0051053283,0.010306085,0.9210526315789473,0.0,83.36842105263158,0.07894736842105263,81.08287023412763,-67.21052631578948,0.0051053283,17412.517470359802,0.24001773
839815,-37.66855324780439,337972.5128205128,19.48862801232521,6563,80.51137198767482,21.46153846153846,0.0034616273,0.0058023455,0.9230769230769231,0.0,82.51282051282051,0.07692307692307693,80.22488608323738,-66.43589743589743,0.0034616273,17521.453206062317,0.2408443
849824,-36.73049476861511,336842.1052631579,20.653444150446227,6601,79.3465558495538,21.736842105263158,0.006195453,0.010170813,0.9473684210526315,0.0,82.23684210526316,0.05263157894736842,79.968338864724,-65.26315789473684,0.006195453,17627.681670188904,0.28511608
859828,-38.90063400968762,338017.5238095238,19.077429245828576,6643,80.92257075417143,21.404761904761905,0.0042683044,0.0077974685,0.7380952380952381,0.0,82.52380952380952,0.2619047619047619,80.27105781884234,-66.78571428571429,0.0042683044,17740.410653352737,0.20193012
869833,-37.30074713629458,337812.2105263158,19.23737371219198,6681,80.76262628780806,21.526315789473685,0.0050624143,0.009679712,0.9473684210526315,0.0,82.47368421052632,0.05263157894736842,80.16854425282693,-66.60526315789474,0.0050624143,17847.499564409256,0.24789624
879916,-37.29851002623275,340073.0256410256,21.466212425860824,6720,78.53378757413918,20.846153846153847,0.002653183,0.0044821003,0.8461538461538461,0.0,83.02564102564102,0.15384615384615385,80.78264421032185,-65.2051282051282,0.002653183,17952.850140094757,0.23862998
889763,-37.04536921110135,336195.36842105264,20.13517657310612,6758,79.86482342689385,21.86842105263158,0.00620407,0.0074071093,0.7368421052631579,0.0,82.07894736842105,0.2631578947368421,79.84178675572784,-65.57894736842105,0.00620407,18061.12495279312,0.26665646
899994,-37.49512091713633,336359.61904761905,20.89624770651748,6800,79.10375229348253,21.857142857142858,0.005781291,0.007951605,0.7619047619047619,0.0,82.11904761904762,0.23809523809523808,79.85490435128766,-65.0,0.005781291,18176.83499932289,0.21613336
909891,-36.93049508146088,336195.36842105264,20.818110264888954,6838,79.18188973511106,21.894736842105264,0.0052078473,0.008217064,0.9210526315789473,0.0,82.07894736842105,0.07894736842105263,79.82137244060694,-65.0,0.0052078473,18284.960899591446,0.22640468
919767,-37.27820780113067,338086.0540540541,20.224499715194153,6875,79.77550028480584,21.43243243243243,0.0022926223,0.007561889,0.972972972972973,0.0,82.54054054054055,0.02702702702702703,80.2506066412182,-65.89189189189189,0.0022926223,18390.787551879883,0.24486192
929865,-37.8778056314804,338022.4,19.392506211800548,6915,80.60749378819943,21.425,0.0048165955,0.006970997,0.725,0.0,82.525,0.275,80.25544075224626,-66.525,0.0048165955,18498.67196059227,0.23233406
939893,-38.06677896389179,338841.6,19.119009497052723,6955,80.88099050294724,21.25,0.0034413117,0.0064090416,0.65,0.0,82.725,0.35,80.4210973544306,-66.875,0.0034413117,18610.996740102768,0.2085395
949921,-37.22680668595587,338458.94736842107,19.703083214246277,6993,80.29691678575372,21.31578947368421,0.006850128,0.008057812,0.9210526315789473,0.0,82.63157894736842,0.07894736842105263,80.35696485540333,-66.36842105263158,0.006850128,18715.188596010208,0.26783946
959815,-38.120940862946654,335872.0,19.45542315552392,7035,80.54457684447605,21.976190476190474,0.0062978514,0.0068990034,0.5476190476190477,0.0,82.0,0.4523809523809524,79.74519275853774,-66.04761904761905,0.0062978514,18832.180560588837,0.21598138
969750,-35.87731444182016,334875.6756756757,21.592290659729727,7072,78.40770934027027,22.216216216216218,0.006654077,0.010197279,0.8108108108108109,0.0,81.75675675675676,0.1891891891891892,79.52212859398696,-64.10810810810811,0.006654077,18937.4053170681,0.2606654
979991,-37.533998366322756,336652.1904761905,19.27497242809783,7114,80.72502757190216,21.785714285714285,0.0046273256,0.007284555,0.5952380952380952,0.0,82.19047619047619,0.40476190476190477,79.92151381384966,-66.35714285714286,0.0046273256,19050.47643303871,0.22291382
989930,-37.27217601476281,336998.4,20.258398334372178,7154,79.74160166562778,21.65,0.0033001564,0.004088095,0.625,0.0,82.275,0.375,80.04106403456922,-65.625,0.0033001564,19161.610688209534,0.21476738
999983,-36.46121282109322,335117.4736842105,20.97920907653162,7192,79.0207909234684,22.13157894736842,0.0053150267,0.009351929,0.9210526315789473,0.0,81.8157894736842,0.07894736842105263,79.59692059823999,-64.6842105263158,0.0053150267,19266.953368663788,0.25326324
1009844,-36.88500125256699,336082.0512820513,20.529912010549236,7231,79.47008798945078,21.897435897435898,0.004476468,0.008358543,0.6410256410256411,0.0,82.05128205128206,0.358974358974359,79.81468155314772,-65.2051282051282,0.004476468,19380.934569835663,0.23302801
1019946,-37.419008488442174,338869.0731707317,21.11453343301973,7272,78.88546656698026,21.24390243902439,0.00699721,0.00891679,0.6097560975609756,0.0,82.73170731707317,0.3902439024390244,80.42753046297929,-65.2439024390244,0.00699721,19492.169977903366,0.24741426
1029847,-37.16375868205553,335971.9024390244,19.62163474503075,7313,80.37836525496927,21.951219512195124,0.0046812743,0.0072488617,0.43902439024390244,0.0,82.02439024390245,0.5609756097560976,79.76964267422002,-65.90243902439025,0.0046812743,19605.028344631195,0.21273915
1039735,-36.797896589258194,338182.5641025641,21.415742417436856,7352,78.58425758256314,21.41025641025641,0.003102948,0.0058102165,0.7435897435897436,0.0,82.56410256410257,0.2564102564102564,80.27236552688701,-64.8974358974359,0.003102948,19713.409691810608,0.21834563
1049800,-35.91947278811801,334611.6923076923,21.87042859175149,7391,78.12957140824851,22.28205128205128,0.004586049,0.008208441,0.717948717948718,0.0,81.6923076923077,0.28205128205128205,79.46084124990522,-63.82051282051282,0.004586049,19819.894909143448,0.23343323
1059915,-36.66498103013411,334972.8780487805,21.222380711808924,7432,78.77761928819108,22.195121951219512,0.0045768013,0.0066844635,0.5853658536585366,0.0,81.78048780487805,0.4146341463414634,79.54142209310685,-64.46341463414635,0.0045768013,19933.925156354904,0.20940039
1069863,-36.8421329127708,335009.6842105263,21.355531220226194,7470,78.6444687797738,22.157894736842106,0.00474665,0.008867355,0.8421052631578947,0.0,81.78947368421052,0.15789473684210525,79.57301507238462,-64.34210526315789,0.00474665,20042.50837779045,0.23767768
1079734,-36.3314214896764,334821.74358974356,22.163342660915355,7509,77.83665733908462,22.23076923076923,0.004581018,0.0076563912,0.717948717948718,0.0,81.74358974358974,0.28205128205128205,79.51122752222301,-63.61538461538461,0.004581018,20150.538236141205,0.23498565
1089862,-36.827219402428646,335072.7804878049,21.544036938957483,7550,78.45596306104251,22.170731707317074,0.0045832884,0.0075860694,0.6341463414634146,0.0,81.8048780487805,0.36585365853658536,79.56365189005741,-64.1951219512195,0.0045832884,20262.52276134491,0.2263751
1099899,-36.80707235859179,334604.1904761905,20.643894219086366,7592,79.35610578091362,22.285714285714285,0.007676213,0.008359996,0.47619047619047616,0.0,81.69047619047619,0.5238095238095238,79.45697214249046,-64.85714285714286,0.007676213,20378.82996058464,0.19224063
1109881,-36.536628485962105,337057.6842105263,21.967704265066917,7630,78.03229573493309,21.605263157894736,0.0064896736,0.009925505,0.8947368421052632,0.0,82.28947368421052,0.10526315789473684,80.07813234777605,-64.23684210526316,0.0064896736,20483.834861516953,0.24107285
1119837,-36.679312682320656,336384.0,21.804614187944566,7670,78.19538581205542,21.8,0.0030813795,0.007755002,0.675,0.0,82.125,0.325,79.90273976888534,-64.25,0.0030813795,20592.30228805542,0.2525371
1129917,-36.534667780722884,338968.9756097561,23.428554402604064,7711,76.57144559739595,21.170731707317074,0.0031702146,0.0074325805,0.8048780487804879,0.0,82.7560975609756,0.1951219512195122,80.48951439893202,-63.34146341463415,0.0031702146,20700.392717838287,0.22570471
1139831,-36.37724013563535,333004.8,21.994575380606815,7751,78.0054246193932,22.7,0.0037325667,0.0072970474,0.675,0.0,81.3,0.325,79.07516168427568,-63.425,0.0037325667,20811.827807188034,0.20267868
1149799,-36.85747242869756,337762.46153846156,22.018493647683865,7790,77.98150635231616,21.46153846153846,0.0054278565,0.007722109,0.9230769230769231,0.0,82.46153846153847,0.07692307692307693,80.21739124443661,-64.33333333333333,0.0054278565,20917.362515449524,0.22794615
1159949,-36.59610476375865,334540.8,22.28340806949528,7830,77.71659193050473,22.3,0.0035350202,0.007477649,0.85,0.0,81.675,0.15,79.4440302559731,-63.525,0.0035350202,21025.831387758255,0.21317002
1169912,-36.549894073765685,334926.76923076925,21.584073622113426,7869,78.41592637788658,22.17948717948718,0.0046932176,0.007268945,0.8717948717948718,0.0,81.76923076923077,0.1282051282051282,79.55388546930683,-64.12820512820512,0.0046932176,21135.116173267365,0.21694897
1179730,-37.10335433089137,337381.05263157893,21.723382197420857,7907,78.27661780257914,21.57894736842105,0.0035404023,0.0069307433,0.9210526315789473,0.0,82.36842105263158,0.07894736842105263,80.11139329768444,-64.5,0.0035404023,21244.52162861824,0.19658557
1189762,-37.44803226607151,336998.4,20.44097443581703,7947,79.55902556418296,21.7,0.0032980759,0.007129373,0.95,0.0,82.275,0.05,80.00255119463472,-65.475,0.0032980759,21351.561348199844,0.19647443
1199841,-35.60517112856642,336087.5789473684,22.235032371926383,7985,77.76496762807362,21.894736842105264,0.004926726,0.008403611,0.9736842105263158,0.0,82.05263157894737,0.02631578947368421,79.81739015274472,-63.81578947368421,0.004926726,21454.958345651627,0.23707978
1209792,-35.72275334071241,332422.7368421053,22.131142607995532,8023,77.86885739200446,22.81578947368421,0.0044968813,0.008979749,0.9210526315789473,0.0,81.15789473684211,0.07894736842105263,78.96497006324722,-63.21052631578947,0.0044968813,21561.834589481354,0.21228896
1219787,-37.21867326862218,337070.8292682927,20.868131756752806,8064,79.13186824324718,21.70731707317073,0.0076226257,0.0080144685,0.8048780487804879,0.0,82.29268292682927,0.1951219512195122,80.00009428921128,-65.14634146341463,0.0076226257,21672.988912820816,0.18412621
1229801,-36.671062794829986,333716.2105263158,20.77284117353154,8102,79.22715882646844,22.5,0.0032770042,0.007885559,1.0,0.0,81.47368421052632,0.0,79.25897155466163,-64.57894736842105,0.0032770042,21778.165248155594,0.20856068
1239771,-36.894441524074566,334643.2,20.19436125584261,8142,79.80563874415739,22.275,0.003043547,0.0049009016,0.85,0.0,81.7,0.15,79.46820533270704,-65.2,0.003043547,21889.687086582184,0.19152507
1249937,-35.503084751698175,334470.7368421053,23.208437191697293,8180,76.79156280830271,22.342105263157894,0.0030735915,0.007851795,0.8947368421052632,0.0,81.65789473684211,0.10526315789473684,79.40724916725091,-62.73684210526316,0.0030735915,21998.802766799927,0.19856364
1259994,-36.137641259227664,338458.94736842107,21.577464701282246,8218,78.42253529871778,21.31578947368421,0.006105447,0.00949198,0.9473684210526315,0.0,82.63157894736842,0.05263157894736842,80.35690048020699,-64.8157894736842,0.006105447,22103.70230269432,0.23256429
1269751,-37.81259416038138,337408.0,21.259032417648704,8258,78.74096758235126,21.6,0.0051922044,0.007738112,0.675,0.0,82.375,0.325,80.09680903790522,-64.9,0.0051922044,22212.61020040512,0.18969683
1279734,-35.77875368753721,336195.36842105264,21.514635372501182,8296,78.4853646274988,21.86842105263158,0.003015772,0.006988546,0.8421052631578947,0.0,82.07894736842105,0.15789473684210525,79.8419291449482,-64.42105263157895,0.003015772,22319.283567905426,0.19267157
1289806,-35.83481643625067,338997.8947368421,22.519048599276474,8334,77.48095140072353,21.18421052631579,0.0048109177,0.00919405,0.9736842105263158,0.0,82.76315789473684,0.02631578947368421,80.47686894632378,-64.1842105263158,0.0048109177,22421.567873477936,0.22460227
1299812,-37.326428531017356,336281.6,21.693051669733162,8374,78.30694833026685,21.9,0.0043512876,0.007339708,0.75,0.0,82.1,0.25,79.82074946914824,-64.275,0.0043512876,22532.133406877518,0.18846454
1309973,-36.775487205805995,336998.4,21.71163811011472,8414,78.2883618898853,21.675,0.005859836,0.0077431886,0.7,0.0,82.275,0.3,80.02336652527806,-64.4,0.005859836,22639.21704030037,0.20824228
1319964,-36.89421245968266,335556.92307692306,21.32183638351582,8453,78.67816361648417,22.05128205128205,0.003064703,0.00836297,0.9230769230769231,0.0,81.92307692307692,0.07692307692307693,79.67597735083598,-64.46153846153847,0.003064703,22745.778192281723,0.22517915
1329970,-35.516499129381025,331237.05263157893,22.902480620456735,8491,77.09751937954324,23.13157894736842,0.0049766237,0.00966264,0.9210526315789473,0.0,80.86842105263158,0.07894736842105263,78.67435484794377,-62.39473684210526,0.0049766237,22854.246618509293,0.22024797
1339925,-38.24594087381867,338069.85365853657,21.526615682408426,8532,78.47338431759158,21.390243902439025,0.0057264906,0.008415768,0.8536585365853658,0.0,82.53658536585365,0.14634146341463414,80.28418494658884,-64.8048780487805,0.0057264906,22963.723167657852,0.18869707
1349959,-37.55980521316171,339968.0,21.693385395509438,8572,78.30661460449056,20.975,0.004450164,0.010534552,0.9,0.0,83.0,0.1,80.67758345259257,-65.0,0.004450164,23070.79842066765,0.20655894
1359785,-36.63162977173067,340291.36842105264,22.18802612808532,8610,77.81197387191469,20.86842105263158,0.0040757963,0.0069918213,0.9210526315789473,0.0,83.07894736842105,0.07894736842105263,80.77136427247632,-64.63157894736842,0.0040757963,23175.78288912773,0.22333476
1369849,-40.30174602014723,337920.0,20.06340599733802,8654,79.93659400266196,21.5,0.0063098143,0.006985345,0.7045454545454546,0.0,82.5,0.29545454545454547,80.19200198113282,-66.0,0.0063098143,23294.607587337494,0.19711415
1379884,-36.675610123668896,336922.25641025644,21.267938107499738,8693,78.73206189250024,21.666666666666668,0.0064063063,0.009603873,0.8461538461538461,0.0,82.25641025641026,0.15384615384615385,80.02626134719851,-64.7948717948718,0.0064063063,23401.962122440338,0.22625479
1389935,-38.602480322605174,334062.1395348837,21.047833198993096,8736,78.95216680100691,22.41860465116279,0.0060088076,0.008143695,0.6744186046511628,0.0,81.55813953488372,0.32558139534883723,79.33398339167515,-64.44186046511628,0.0060088076,23517.041664361954,0.19396773
1399837,-36.97332633646376,337920.0,22.683044263475065,8774,77.31695573652493,21.44736842105263,0.0043339254,0.008068199,0.9473684210526315,0.0,82.5,0.05263157894736842,80.23377100329888,-63.81578947368421,0.0043339254,23621.659428596497,0.22064619
1409943,-36.729677247736284,334062.1395348837,21.692170239392564,8817,78.30782976060745,22.41860465116279,0.0045706644,0.0077868965,0.5581395348837209,0.0,81.55813953488372,0.4418604651162791,79.33240714386436,-63.906976744186046,0.0045706644,23737.712946653366,0.19748272
1419983,-35.88099743082152,336384.0,23.345923214234663,8857,76.65407678576531,21.85,0.0041728243,0.007924219,0.75,0.0,82.125,0.25,79.86285992270929,-62.95,0.0041728243,23847.485982894897,0.17213063
1429833,-35.98067874119515,336410.94736842107,22.459962980371277,8895,77.54003701962874,21.81578947368421,0.006032367,0.008540729,0.8157894736842105,0.0,82.13157894736842,0.18421052631578946,79.89029442040392,-63.71052631578947,0.006032367,23952.617198705673,0.21394283
1439800,-36.77056820023633,333036.3076923077,21.85463805430599,8934,78.14536194569402,22.692307692307693,0.005118982,0.00899789,0.8717948717948718,0.0,81.3076923076923,0.1282051282051282,79.08488556495,-63.53846153846154,0.005118982,24062.510340213776,0.19459435
1449957,-36.21695517584996,333674.14634146343,22.053757807394838,8975,77.94624219260515,22.536585365853657,0.0024821258,0.01056694,0.6829268292682927,0.0,81.46341463414635,0.3170731707317073,79.22710882369451,-63.53658536585366,0.0024821258,24173.443959712982,0.16579922
1459996,-35.558293507919956,335548.63157894736,22.881286366544508,9013,77.11871363345549,22.07894736842105,0.002189447,0.007333453,0.8947368421052632,0.0,81.92105263157895,0.10526315789473684,79.65609209939683,-63.21052631578947,0.002189447,24277.86589550972,0.17660424
1469786,-35.591435468386706,335982.7027027027,22.51806135407265,9050,77.48193864592736,21.91891891891892,0.0024807488,0.0063269273,1.0,0.0,82.02702702702703,0.0,79.79512849959055,-63.567567567567565,0.0024807488,24381.68553328514,0.1842006
1479789,-36.63651952470795,337596.63157894736,21.093313036290716,9088,78.90668696370929,21.55263157894737,0.0028044265,0.006664704,0.9473684210526315,0.0,82.42105263157895,0.05263157894736842,80.1391952808181,-65.05263157894737,0.0028044265,24486.404436826706,0.16918483
1489795,-37.34577171564705,338027.7894736842,20.897233204540303,9126,79.10276679545969,21.42105263157895,0.0033115165,0.011738205,1.0,0.0,82.52631578947368,0.0,80.25837782360493,-65.28947368421052,0.0033115165,24591.731982707977,0.1470672
1499930,-36.77681618564156,337864.64864864864,20.181591319864857,9163,79.81840868013514,21.43243243243243,0.0027352525,0.004489601,1.0,0.0,82.48648648648648,0.0,80.24193958452804,-65.86486486486487,0.0027352525,24696.779216766357,0.16200599
1509876,-37.37309347864689,337975.35135135136,18.78398963449819,9200,81.21601036550183,21.45945945945946,0.0030506516,0.009302009,1.0,0.0,82.51351351351352,0.0,80.22549631126228,-67.0,0.0030506516,24803.187139987946,0.16456589
1519959,-36.66803554018083,337643.24324324325,20.226767666739228,9237,79.77323233326076,21.54054054054054,0.0041634627,0.007678528,1.0,0.0,82.43243243243244,0.0,80.1499188948474,-65.75675675675676,0.0041634627,24908.170217990875,0.18296957
1529870,-36.41398538925301,338528.86486486485,21.00658015421069,9274,78.99341984578929,21.324324324324323,0.0047777193,0.011046666,0.972972972972973,0.0,82.64864864864865,0.02702702702702703,80.35204495410049,-65.32432432432432,0.0047777193,25011.41704750061,0.19370706
1539812,-36.58939716903311,334764.97297297296,21.00585490286937,9311,78.99414509713064,22.27027027027027,0.0048658126,0.009577985,1.0,0.0,81.72972972972973,0.0,79.47666901056593,-64.5945945945946,0.0048658126,25117.333715200424,0.20453987
1549926,-36.18619567018319,336292.10256410256,20.50939755012841,9350,79.49060244987159,21.871794871794872,0.0054639755,0.011127204,0.8717948717948718,0.0,82.1025641025641,0.1282051282051282,79.84310650718291,-65.28205128205128,0.0054639755,25226.726607322693,0.15691833
1559971,-36.842077073925886,336626.5263157895,20.33280237646343,9388,79.66719762353655,21.763157894736842,0.0039632902,0.01091991,0.9473684210526315,0.0,82.1842105263158,0.05263157894736842,79.93943944655564,-65.5,0.0039632902,25332.680747032166,0.19693005
1569841,-37.00817645737732,337488.84210526315,20.321190881778012,9426,79.67880911822199,21.57894736842105,0.005395117,0.008157841,0.9473684210526315,0.0,82.39473684210526,0.05263157894736842,80.11626529483515,-65.6842105263158,0.005395117,25437.37608385086,0.16465893
1579995,-37.19889898747194,335333.05263157893,19.767942165564044,9464,80.23205783443599,22.13157894736842,0.004426483,0.006582645,0.9210526315789473,0.0,81.86842105263158,0.07894736842105263,79.60341774536599,-65.71052631578948,0.004426483,25544.762217760086,0.18246308
1589926,-37.36272978412778,339968.0,20.001741145936375,9502,79.99825885406362,20.92105263157895,0.003936899,0.010159701,1.0,0.0,83.0,0.0,80.72008064936306,-66.42105263157895,0.003936899,25648.15999174118,0.20463222
1599896,-36.82331126081981,338458.94736842107,21.172135610903005,9540,78.82786438909699,21.289473684210527,0.0016456093,0.0053297346,0.9210526315789473,0.0,82.63157894736842,0.07894736842105263,80.37619684756332,-65.15789473684211,0.0016456093,25754.545361042023,0.18741246
1609879,-36.0531067091237,335979.7894736842,21.634580111766525,9578,78.36541988823345,21.94736842105263,0.0053443727,0.008046772,0.9473684210526315,0.0,82.02631578947368,0.05263157894736842,79.77216161868841,-64.3157894736842,0.0053443727,25858.70087647438,0.2191897
1619934,-38.00042417485215,335172.68292682926,21.486822130810552,9619,78.51317786918948,22.146341463414632,0.005959738,0.0073679765,0.8292682926829268,0.0,81.82926829268293,0.17073170731707318,79.58736210694242,-64.2439024390244,0.005959738,25974.601603269577,0.17856343
1629921,-36.470635460275275,336410.94736842107,22.149161447808417,9657,77.85083855219162,21.842105263157894,0.0027134414,0.0077715567,0.8947368421052632,0.0,82.13157894736842,0.10526315789473684,79.87096373744937,-63.973684210526315,0.0027134414,26080.25336289406,0.17538491
1639901,-37.16696856230114,337812.2105263158,20.82628437532851,9695,79.17371562467147,21.473684210526315,0.0052194092,0.008641102,1.0,0.0,82.47368421052632,0.0,80.20842986168913,-65.28947368421052,0.0052194092,26182.63392663002,0.18760252
1649990,-37.367588299006776,340178.0512820513,20.702975953350194,9734,79.2970240466498,20.897435897435898,0.0017425079,0.0099756,0.9230769230769231,0.0,83.05128205128206,0.07692307692307693,80.74466301667826,-65.8974358974359,0.0017425079,26288.064225673676,0.1663081
1659903,-35.69439667595084,333990.0540540541,21.623817998934754,9771,78.37618200106523,22.43243243243243,0.0064798705,0.008621984,0.918918918918919,0.0,81.54054054054055,0.08108108108108109,79.3213450758902,-63.91891891891892,0.0064798705,26390.54784989357,0.1904231
1669714,-36.346837515732936,336087.5789473684,21.04384292917952,9809,78.9561570708205,21.92105263157895,0.0034388772,0.007884357,0.7631578947368421,0.0,82.05263157894737,0.23684210526315788,79.7973122558741,-64.8157894736842,0.0034388772,26498.504364728928,0.1622056
1679942,-36.96590078731045,336588.8,21.04312905257682,9849,78.9568709474232,21.825,0.005676147,0.007939383,0.85,0.0,82.175,0.15,79.89179081202039,-64.9,0.005676147,26604.758196115494,0.19179848
